"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00043","","","","20","2.76","20","25","46","2.94","1.46","25.39370079","7.540073","2.267837","1.373087","142.9564","128.2101","37.67575","52.83876","3.068707","5.509031","14.5576","0.553275","4.4","7.16","71","0.1176","0.03173913","0.061971831","3.55","3.55","1.25","1.25","0.22","0.22","0.138","0.138","35.21126761","61.45251397","100","1.117322835","6.533333333","6.533333333","9.777777778","9.777777778","6.133333333","6.133333333","2.482939633","2.482939633","15.91111111","15.91111111"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00044","","","","20","4.52","10","17","15","3.14","0.52","29.6222664","10.10904","2.694193","1.662025","106.8615","142.409","32.15474","52.65433","1.085493","2.641943","13.426","0.243439","3.66","8.18","32","0.184705882","0.034666667","0.114375","3.2","1.6","1.7","0.85","0.366","0.183","0.452","0.226","53.125","44.74327628","50","1.08417495","6.977777778","13.95555556","8.133333333","16.26666667","10.04444444","20.08888889","2.409277667","4.818555334","18.17777778","36.35555556"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00045","","","","20","2.28","17","29","27","4.58","0.74","23.61111111","5.605812","1.908251","1.108951","109.0062","108.2896","28.4574","47.9254","8.729631","12.85152","12.6191","1.063281","5.32","7.6","56","0.157931034","0.027407407","0.095","3.294117647","2.8","1.705882353","1.45","0.312941176","0.266","0.134117647","0.114","51.78571429","70","85","1.256111111","10.17777778","11.97385621","11.82222222","13.90849673","5.066666667","5.960784314","2.791358025","3.283950617","16.88888889","19.86928105"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00046","","","","20","3.9","18","36","26","6.08","0.82","24.21259843","6.97816","2.123124","1.369814","109.2767","116.8896","30.6109","56.88715","2.767259","4.547281","16.44535","0.811987","6.9","10.8","62","0.168888889","0.031538462","0.111290323","3.444444444","3.1","2","1.8","0.383333333","0.345","0.216666667","0.195","58.06451613","63.88888889","90","1.670669292","13.51111111","15.01234568","15.33333333","17.03703704","8.666666667","9.62962963","3.712598426","4.125109362","24","26.66666667"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00047","","","","20","3.04","20","32","45","3.52","1.14","24.20634921","6.217538","2.119187","1.212635","139.6311","137.4364","36.05405","52.48846","4.526784","7.375289","15.98564","0.967983","4.66","7.7","77","0.11","0.025333333","0.060519481","3.85","3.85","1.6","1.6","0.233","0.233","0.152","0.152","41.55844156","60.51948052","100","1.128015873","7.822222222","7.822222222","10.35555556","10.35555556","6.755555556","6.755555556","2.50670194","2.50670194","17.11111111","17.11111111"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00048","","","","20","","","","","","","22.72727273","5.18902","2.055725","1.311257","124.2201","137.4413","39.39006","55.54602","2.542811","5.005961","17.58601","0.83791","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00049","","","","20","2.94","17","6","6","0.7","0.18","28.03180915","7.899914","1.997361","1.133248","132.8112","111.0375","25.45076","51.52548","6.348865","10.1102","10.67903","0.77896","0.88","3.82","12","0.116666667","0.03","0.073333333","0.705882353","0.6","0.352941176","0.3","0.051764706","0.044","0.172941176","0.147","50","23.03664921","85","0.246679921","1.555555556","1.830065359","1.955555556","2.300653595","6.533333333","7.68627451","0.548177601","0.644914825","8.488888889","9.986928105"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00050","","","","20","2.28","11","8","9","0.92","0.2","28.68369352","5.752367","1.656827","1.038552","104.666","93.49518","24.55006","58.91078","3.447236","5.678251","11.75434","0.301061","1.12","3.4","17","0.115","0.022222222","0.065882353","1.545454545","0.85","0.727272727","0.4","0.101818182","0.056","0.207272727","0.114","47.05882353","32.94117647","55","0.321257367","2.044444444","3.717171717","2.488888889","4.525252525","5.066666667","9.212121212","0.713905261","1.298009565","7.555555556","13.73737374"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00051","","","","20","6.28","20","4","56","0.64","1.12","26.04373757","7.399682","2.154282","1.286767","150.343","138.6783","29.68733","44.52959","6.016362","9.761326","19.75388","1.457388","1.76","8.04","60","0.16","0.02","0.029333333","3","3","0.2","0.2","0.088","0.088","0.314","0.314","6.666666667","21.89054726","100","0.458369781","1.422222222","1.422222222","3.911111111","3.911111111","13.95555556","13.95555556","1.018599514","1.018599514","17.86666667","17.86666667"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00052","","","","20","6.28","19","21","54","1.98","1.16","25.49407115","6.916232","2.044337","1.315112","99.42053","119.866","37.27921","51.79686","1.801496","3.636455","20.6147","0.635889","3.14","9.42","75","0.094285714","0.021481481","0.041866667","3.947368421","3.75","1.105263158","1.05","0.165263158","0.157","0.330526316","0.314","28","33.33333333","95","0.800513834","4.4","4.631578947","6.977777778","7.34502924","13.95555556","14.69005848","1.778919631","1.87254698","20.93333333","22.03508772"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00053","","","","20","4.26","12","14","33","3.1","0.94","21.47117296","6.559789","2.259949","1.347252","109.7491","110.7586","36.17741","48.26162","6.136582","9.238803","17.03583","1.01373","4.04","8.3","47","0.221428571","0.028484848","0.085957447","3.916666667","2.35","1.166666667","0.7","0.336666667","0.202","0.355","0.213","29.78723404","48.6746988","60","0.867435388","6.888888889","11.48148148","8.977777778","14.96296296","9.466666667","15.77777778","1.927634195","3.212723658","18.44444444","30.74074074"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00054","","","","20","3.42","11","20","16","2.7","0.38","24.50199203","8.07193","2.408918","1.517697","109.5713","116.5881","36.7696","55.48403","3.391555","5.551364","13.54329","0.556916","3.08","6.5","36","0.135","0.02375","0.085555556","3.272727273","1.8","1.818181818","1","0.28","0.154","0.310909091","0.171","55.55555556","47.38461538","55","0.754661355","6","10.90909091","6.844444444","12.44444444","7.6","13.81818182","1.677025232","3.049136786","14.44444444","26.26262626"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00055","","","","20","3.3","19","23","24","2.94","0.82","27.61341223","6.801095","1.86837","1.139428","72.82129","100.6167","41.25901","55.05067","3.142681","5.078107","14.99121","0.647076","3.76","7.06","47","0.127826087","0.034166667","0.08","2.473684211","2.35","1.210526316","1.15","0.197894737","0.188","0.173684211","0.165","48.93617021","53.25779037","95","1.0382643","6.533333333","6.877192982","8.355555556","8.795321637","7.333333333","7.719298246","2.307254","2.428688421","15.68888889","16.51461988"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00056","","","","20","4.46","20","30","33","3.32","1.04","26.58730159","5.862019","1.855023","1.104375","114.005","103.8385","33.96871","57.16109","3.728128","6.177877","13.16723","0.599933","4.36","8.82","63","0.110666667","0.031515152","0.069206349","3.15","3.15","1.5","1.5","0.218","0.218","0.223","0.223","47.61904762","49.43310658","100","1.159206349","7.377777778","7.377777778","9.688888889","9.688888889","9.911111111","9.911111111","2.57601411","2.57601411","19.6","19.6"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00057","","","","20","3.58","19","37","140","4.4","2.86","20.75098814","7.37412","2.359419","1.331346","117.0303","130.4643","36.72393","41.12502","6.601022","10.23032","22.21032","0.83746","7.26","10.84","177","0.118918919","0.020428571","0.041016949","9.315789474","8.85","1.947368421","1.85","0.382105263","0.363","0.188421053","0.179","20.9039548","66.97416974","95","1.506521739","9.777777778","10.29239766","16.13333333","16.98245614","7.955555556","8.374269006","3.347826087","3.52402746","24.08888889","25.35672515"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00058","","","","20","4.54","17","45","108","5.2","2.16","19.52662722","6.7665","2.387656","1.321506","167.2371","146.3146","32.40903","43.86901","6.589295","10.5119","18.08452","0.664505","7.36","11.9","153","0.115555556","0.02","0.048104575","9","7.65","2.647058824","2.25","0.432941176","0.368","0.267058824","0.227","29.41176471","61.8487395","85","1.437159763","11.55555556","13.59477124","16.35555556","19.24183007","10.08888889","11.86928105","3.193688363","3.757280427","26.44444444","31.11111111"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00059","","","","20","2.96","20","17","52","2.08","1.22","25.88932806","8.913815","2.495307","1.501965","100.0146","121.1705","36.30434","49.52145","1.982779","4.035509","21.30958","0.550294","3.3","6.26","69","0.122352941","0.023461538","0.047826087","3.45","3.45","0.85","0.85","0.165","0.165","0.148","0.148","24.63768116","52.71565495","100","0.854347826","4.622222222","4.622222222","7.333333333","7.333333333","6.577777778","6.577777778","1.898550724","1.898550724","13.91111111","13.91111111"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00060","","","","20","3.16","20","15","57","2.64","1.86","22.72727273","7.204828","2.290175","1.400893","104.0533","118.5114","34.01981","48.96774","2.05511","4.299604","23.70356","0.565946","4.5","7.66","72","0.176","0.032631579","0.0625","3.6","3.6","0.75","0.75","0.225","0.225","0.158","0.158","20.83333333","58.74673629","100","1.022727273","5.866666667","5.866666667","10","10","7.022222222","7.022222222","2.272727273","2.272727273","17.02222222","17.02222222"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00061","","","","20","2.1","20","8","34","1.22","0.96","27.12871287","7.146172","1.937002","1.306071","68.87708","109.0917","","56.03002","4.394482","7.380295","13.16878","0.685027","2.18","4.28","42","0.1525","0.028235294","0.051904762","2.1","2.1","0.4","0.4","0.109","0.109","0.105","0.105","19.04761905","50.93457944","100","0.591405941","2.711111111","2.711111111","4.844444444","4.844444444","4.666666667","4.666666667","1.314235423","1.314235423","9.511111111","9.511111111"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00062","","","","20","2.48","16","14","20","1.7","0.62","24.8015873","5.355658","1.759076","1.322861","53.27039","101.5778","","58.4666","3.161385","5.716193","14.60303","0.493144","2.32","4.8","34","0.121428571","0.031","0.068235294","2.125","1.7","0.875","0.7","0.145","0.116","0.155","0.124","41.17647059","48.33333333","80","0.575396825","3.777777778","4.722222222","5.155555556","6.444444444","5.511111111","6.888888889","1.278659612","1.598324515","10.66666667","13.33333333"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00063","","","","20","4.26","17","0","16","0","0.34","32.80632411","8.832531","2.274365","1.344889","143.1111","121.4877","35.00979","53.30567","4.985738","7.705448","11.66825","0.853725","0.34","4.6","16","","0.02125","0.02125","0.941176471","0.8","0","0","0.02","0.017","0.250588235","0.213","0","7.391304348","85","0.111541502","0","0","0.755555556","0.888888889","9.466666667","11.1372549","0.247870004","0.29161177","10.22222222","12.02614379"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00064","","","","20","4.96","15","14","20","0.94","0.4","29.9009901","5.748888","1.894749","1.235658","153.6273","121.9337","35.34732","59.16521","2.437019","4.824105","14.51657","0.640067","1.34","6.3","34","0.067142857","0.02","0.039411765","2.266666667","1.7","0.933333333","0.7","0.089333333","0.067","0.330666667","0.248","41.17647059","21.26984127","75","0.400673267","2.088888889","2.785185185","2.977777778","3.97037037","11.02222222","14.6962963","0.890385039","1.187180051","14","18.66666667"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00065","","","","20","5.1","16","13","25","1.14","0.54","29.64426877","8.392634","2.175491","1.287082","94.24902","111.3497","26.23357","52.4786","4.346214","6.766638","14.23989","0.659443","1.68","6.78","38","0.087692308","0.0216","0.044210526","2.375","1.9","0.8125","0.65","0.105","0.084","0.31875","0.255","34.21052632","24.77876106","80","0.498023715","2.533333333","3.166666667","3.733333333","4.666666667","11.33333333","14.16666667","1.106719367","1.383399209","15.06666667","18.83333333"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00066","","","","20","4.76","19","30","51","2.68","0.94","27.32673267","5.785593","1.956159","1.267451","103.0404","107.0589","27.09259","58.79696","2.207326","4.309746","14.96021","0.51963","3.62","8.38","81","0.089333333","0.018431373","0.044691358","4.263157895","4.05","1.578947368","1.5","0.190526316","0.181","0.250526316","0.238","37.03703704","43.19809069","95","0.989227723","5.955555556","6.269005848","8.044444444","8.467836257","10.57777778","11.13450292","2.198283828","2.313982977","18.62222222","19.60233918"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00067","","","","20","2.04","20","29","160","2.02","2.16","28.11881188","9.60088","2.524107","1.415634","64.69421","112.7363","24.16945","53.68348","3.501761","6.297593","12.54139","0.404082","4.18","6.22","189","0.069655172","0.0135","0.022116402","9.45","9.45","1.45","1.45","0.209","0.209","0.102","0.102","15.34391534","67.20257235","100","1.175366337","4.488888889","4.488888889","9.288888889","9.288888889","4.533333333","4.533333333","2.611925192","2.611925192","13.82222222","13.82222222"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00068","","","","20","2.54","18","20","101","2.34","2.48","27.70137525","5.809521","1.968952","1.159176","78.48254","104.5884","26.52765","62.05434","1.505037","3.833104","12.9099","0.126047","4.82","7.36","121","0.117","0.024554455","0.039834711","6.722222222","6.05","1.111111111","1","0.267777778","0.241","0.141111111","0.127","16.52892562","65.48913043","90","1.335206287","5.2","5.777777778","10.71111111","11.90123457","5.644444444","6.271604938","2.967125082","3.296805647","16.35555556","18.17283951"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00069","","","","20","7.8","18","6","18","0.6","0.48","36.61417323","5.816748","1.745608","1.101275","97.14587","95.88033","12.07448","64.58128","2.480426","4.60741","7.038012","0.63555","1.08","8.88","24","0.1","0.026666667","0.045","1.333333333","1.2","0.333333333","0.3","0.06","0.054","0.433333333","0.39","25","12.16216216","90","0.395433071","1.333333333","1.481481481","2.4","2.666666667","17.33333333","19.25925926","0.878740158","0.976377953","19.73333333","21.92592593"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00070","","","","20","8.12","15","8","13","0.8","0.44","35.51587302","5.231669","1.776468","1.188837","84.30383","91.16182","17.0665","67.91531","0.868722","2.803101","8.344076","0.381396","1.24","9.36","21","0.1","0.033846154","0.059047619","1.4","1.05","0.533333333","0.4","0.082666667","0.062","0.541333333","0.406","38.0952381","13.24786325","75","0.440396825","1.777777778","2.37037037","2.755555556","3.674074074","18.04444444","24.05925926","0.978659612","1.304879483","20.8","27.73333333"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00071","","","","20","2.16","19","19","55","1.52","0.86","30.67729084","5.050623","1.643547","0.949176","101.6635","94.49048","36.5176","57.32413","3.576269","5.995796","14.58463","0.631522","2.38","4.54","74","0.08","0.015636364","0.032162162","3.894736842","3.7","1","0.95","0.125263158","0.119","0.113684211","0.108","25.67567568","52.42290749","95","0.730119522","3.377777778","3.555555556","5.288888889","5.567251462","4.8","5.052631579","1.622487827","1.707881923","10.08888889","10.61988304"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00072","","","","20","5.04","19","30","100","2.38","2.76","27.02169625","4.873568","1.813086","1.146961","121.4539","115.1489","29.99004","57.62349","2.72856","5.37686","15.83149","0.993006","5.14","10.18","130","0.079333333","0.0276","0.039538462","6.842105263","6.5","1.578947368","1.5","0.270526316","0.257","0.265263158","0.252","23.07692308","50.49115914","95","1.388915187","5.288888889","5.567251462","11.42222222","12.02339181","11.2","11.78947368","3.086478194","3.248924415","22.62222222","23.8128655"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00073","","","","20","1.52","11","6","16","0.82","0.36","31.34920635","7.649279","2.106369","1.341626","100.0688","100.6871","29.82613","57.63214","2.989451","5.17636","11.48761","0.720297","1.18","2.7","22","0.136666667","0.0225","0.053636364","2","1.1","0.545454545","0.3","0.107272727","0.059","0.138181818","0.076","27.27272727","43.7037037","55","0.369920635","1.822222222","3.313131313","2.622222222","4.767676768","3.377777778","6.141414141","0.822045855","1.494628828","6","10.90909091"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00074","","","","20","4.44","15","17","21","2.12","0.7","32.74161736","5.030754","1.588639","1.066144","110.2592","85.62857","26.09499","66.45","2.011149","3.948709","7.608226","0.44854","2.82","7.26","38","0.124705882","0.033333333","0.074210526","2.533333333","1.9","1.133333333","0.85","0.188","0.141","0.296","0.222","44.73684211","38.84297521","75","0.92331361","4.711111111","6.281481481","6.266666667","8.355555556","9.866666667","13.15555556","2.051808021","2.735744028","16.13333333","21.51111111"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00075","","","","20","5.22","20","34","112","2.98","1.84","27.36220472","7.99344","2.287878","1.268292","116.7274","119.1796","36.29929","51.80346","4.07626","7.053458","15.33429","1.015754","4.82","10.04","146","0.087647059","0.016428571","0.033013699","7.3","7.3","1.7","1.7","0.241","0.241","0.261","0.261","23.28767123","48.00796813","100","1.318858268","6.622222222","6.622222222","10.71111111","10.71111111","11.6","11.6","2.93079615","2.93079615","22.31111111","22.31111111"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00076","","","","20","4.72","20","16","74","1.84","2.36","29.66601179","7.254959","2.205285","1.337247","119.5436","119.3743","34.83646","55.55897","1.888391","4.210456","16.77486","0.697972","4.2","8.92","90","0.115","0.031891892","0.046666667","4.5","4.5","0.8","0.8","0.21","0.21","0.236","0.236","17.77777778","47.08520179","100","1.245972495","4.088888889","4.088888889","9.333333333","9.333333333","10.48888889","10.48888889","2.768827767","2.768827767","19.82222222","19.82222222"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00077","","","","20","2.28","16","24","30","3.68","0.8","24.20634921","5.884541","1.792996","1.004705","109.7311","92.42007","7.937866","51.33204","7.426759","10.41056","11.90656","1.136684","4.48","6.76","54","0.153333333","0.026666667","0.082962963","3.375","2.7","1.5","1.2","0.28","0.224","0.1425","0.114","44.44444444","66.27218935","80","1.084444445","8.177777778","10.22222222","9.955555556","12.44444444","5.066666667","6.333333333","2.409876544","3.012345679","15.02222222","18.77777778"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00078","","","","20","1.76","9","11","8","3.4","0.4","22.81746032","4.704275","1.687378","1.009646","88.61914","87.24585","5.981323","54.45226","5.931188","8.652827","12.12637","0.832191","3.8","5.56","19","0.309090909","0.05","0.2","2.111111111","0.95","1.222222222","0.55","0.422222222","0.19","0.195555556","0.088","57.89473684","68.34532374","45","0.867063492","7.555555556","16.79012346","8.444444444","18.7654321","3.911111111","8.691358025","1.92680776","4.281795023","12.35555556","27.45679012"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00079","","","","20","5.42","17","11","50","1.7","1.26","27.92079208","5.977974","1.951782","1.169938","73.76172","85.52525","44.04742","59.20983","3.253514","5.111451","13.00036","0.90029","2.96","8.38","61","0.154545455","0.0252","0.04852459","3.588235294","3.05","0.647058824","0.55","0.174117647","0.148","0.318823529","0.271","18.03278689","35.3221957","85","0.826455446","3.777777778","4.444444444","6.577777778","7.738562092","12.04444444","14.16993464","1.836567657","2.160667832","18.62222222","21.90849673"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00080","","","","20","3.18","17","25","24","3.22","0.52","25.49019608","4.00437","1.569123","0.972739","77.98926","77.48074","42.04125","59.90821","2.797351","4.45731","14.60081","0.54703","3.74","6.92","49","0.1288","0.021666667","0.076326531","2.882352941","2.45","1.470588235","1.25","0.22","0.187","0.187058824","0.159","51.02040816","54.04624277","85","0.953333333","7.155555556","8.418300654","8.311111111","9.777777778","7.066666667","8.31372549","2.118518519","2.492374728","15.37777778","18.09150327"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00081","","","","20","9","18","27","29","5.96","0.98","26.28458498","4.509663","1.637623","0.848505","68.45044","95.27461","22.91417","48.72678","7.925391","11.74733","12.41651","0.886905","6.94","15.94","56","0.220740741","0.033793103","0.123928571","3.111111111","2.8","1.5","1.35","0.385555556","0.347","0.5","0.45","48.21428571","43.53826851","90","1.824150198","13.24444444","14.71604938","15.42222222","17.13580247","20","22.22222222","4.053667106","4.504074562","35.42222222","39.35802469"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00082","","","","20","5.68","19","15","35","2.28","1.4","29.16666667","3.598251","1.326864","0.798109","135.2328","94.07127","30.07636","56.81763","5.334671","8.088607","11.05019","0.86104","3.68","9.36","50","0.152","0.04","0.0736","2.631578947","2.5","0.789473684","0.75","0.193684211","0.184","0.298947368","0.284","30","39.31623932","95","1.073333333","5.066666667","5.333333333","8.177777778","8.608187135","12.62222222","13.28654971","2.385185185","2.510721248","20.8","21.89473684"
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00083","","","","20","","","","","","","39.4891945","7.10659","1.630578","1.265563","64.95569","82.22639","0","69.31796","0.787747","2.207421","5.793774","0.498948","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","PEP2012PUC-AT01","","","","","","","","","PEP2012PUC-AT01-00084","","","","20","15.94","20","25","20","4.82","0.92","37.27810651","7.22371","1.709419","1.359667","47.44714","71.74623","0","70.24477","0.445794","1.788407","4.968896","0.134069","5.74","21.68","45","0.1928","0.046","0.127555556","2.25","2.25","1.25","1.25","0.287","0.287","0.797","0.797","55.55555556","26.47601476","100","2.139763314","10.71111111","10.71111111","12.75555556","12.75555556","35.42222222","35.42222222","4.755029586","4.755029586","48.17777778","48.17777778"
