"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00060","","","","30","25","18.79","44","16.58","3.7","170.25","42.54","5","20.28","39.07","0.376818182","1.76","1.466666667","0.8112","0.676","0.7516","0.626333333","51.90683389","83.33333333","24.98678414","5.067319824","24.56296296","29.47555556","30.04444444","36.05333333","27.83703704","33.40444444","7.50714048","9.008568576","57.88148148","69.45777778","10.5"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00061","","","","30","25","15.8","47","13.73","2.91","173.82","36.79","5","16.64","32.44","0.29212766","1.88","1.566666667","0.6656","0.554666667","0.632","0.526666667","51.2946979","83.33333333","21.16557358","3.521951444","20.34074074","24.40888889","24.65185185","29.58222222","23.40740741","28.08888889","5.217705843","6.261247012","48.05925926","57.67111111","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00062","","","","30","28","26.91","102","24.13","4.17","194.99","44.55","3","28.3","55.21","0.236568627","3.642857143","3.4","1.010714286","0.943333333","0.961071429","0.897","51.25882992","93.33333333","22.8473255","6.465793118","35.74814815","38.3015873","41.92592593","44.92063492","39.86666667","42.71428571","9.578952767","10.26316368","81.79259259","87.63492063","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00063","","","","30","25","15.38","70","29.63","1.3","176.12","37.96","4","30.93","46.31","0.423285714","2.8","2.333333333","1.2372","1.031","0.6152","0.512666667","66.78903045","83.33333333","21.55348626","6.6664933","43.8962963","52.67555556","45.82222222","54.98666667","22.78518519","27.34222222","9.87628637","11.85154364","68.60740741","82.32888889","7.76"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00064","","","","30","26","20.7","58","24.42","1.75","166.44","29.05","4","26.17","46.87","0.421034483","2.230769231","1.933333333","1.006538462","0.872333333","0.796153846","0.69","55.8352891","86.66666667","17.45373708","4.567642994","36.17777778","41.74358974","38.77037037","44.73504274","30.66666667","35.38461538","6.76687851","7.807936743","69.43703704","80.11965812","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00065","","","","30","26","16.37","70","25.03","3.27","190.09","42.6","4","28.3","44.67","0.357571429","2.692307692","2.333333333","1.088461538","0.943333333","0.629615385","0.545666667","63.35348108","86.66666667","22.41043716","6.342153717","37.08148148","42.78632479","41.92592593","48.37606838","24.25185185","27.98290598","9.395783284","10.8412884","66.17777778","76.35897436","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00066","","","","30","28","19.59","55","26.28","0.98","181.88","44.5","5","27.26","46.85","0.477818182","1.964285714","1.833333333","0.973571429","0.908666667","0.699642857","0.653","58.18569904","93.33333333","24.46668133","6.66961733","38.93333333","41.71428571","40.38518519","43.26984127","29.02222222","31.0952381","9.880914563","10.58669417","69.40740741","74.36507937","0"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00067","","","","30","28","21.43","83","28.89","4.57","205.64","39.84","3","33.46","54.89","0.348072289","2.964285714","2.766666667","1.195","1.115333333","0.765357143","0.714333333","60.9582802","93.33333333","19.37366271","6.482427543","42.8","45.85714286","49.57037037","53.11111111","31.74814815","34.01587302","9.60359636","10.28956753","81.31851852","87.12698413","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00068","","","","30","22","27.04","38","14.01","2.8","188.69","54.62","5","16.81","43.85","0.368684211","1.727272727","1.266666667","0.764090909","0.560333333","1.229090909","0.901333333","38.33523375","73.33333333","28.94695002","4.865982299","20.75555556","28.3030303","24.9037037","33.95959596","40.05925926","54.62626263","7.208862665","9.830267271","64.96296296","88.58585859","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00069","","","","30","25","15","53","21.8","2.67","176.74","40.4","5","24.47","39.47","0.411320755","2.12","1.766666667","0.9788","0.815666667","0.6","0.5","61.996453","83.33333333","22.85843612","5.593459319","32.2962963","38.75555556","36.25185185","43.50222222","22.22222222","26.66666667","8.286606398","9.943927678","58.47407407","70.16888889","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00070","","","","30","24","19.35","38","12.28","2.7","183.56","43.13","6","14.98","34.33","0.323157895","1.583333333","1.266666667","0.624166667","0.499333333","0.80625","0.645","43.6353044","80","23.49640445","3.519761386","18.19259259","22.74074074","22.19259259","27.74074074","28.66666667","35.83333333","5.214461312","6.518076641","50.85925926","63.57407407","7.76"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00071","","","","30","27","16.77","75","31.38","2.84","180.78","43.67","4","34.22","50.99","0.4184","2.777777778","2.5","1.267407407","1.140666667","0.621111111","0.559","67.11119827","90","24.15643323","8.266331453","46.48888889","51.65432099","50.6962963","56.32921811","24.84444444","27.60493827","12.24641697","13.60712996","75.54074074","83.93415638","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00072","","","","30","27","13.8","87","26.99","2.1","185.77","44.79","4","29.09","42.89","0.310229885","3.222222222","2.9","1.077407407","0.969666667","0.511111111","0.46","67.82466775","90","24.11045917","7.013732573","39.98518519","44.42798354","43.0962963","47.88477366","20.44444444","22.71604938","10.39071492","11.5452388","63.54074074","70.60082305","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00073","","","","30","24","16.5","38","21.19","0.78","175.06","45.95","6","21.97","38.47","0.557631579","1.583333333","1.266666667","0.915416667","0.732333333","0.6875","0.55","57.10943592","80","26.24814349","5.766717126","31.39259259","39.24074074","32.54814815","40.68518519","24.44444444","30.55555556","8.54328463","10.67910579","56.99259259","71.24074074",""
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00074","","","","30","19","8.13","46","14.6","1.77","184.75","43.14","5","16.37","24.5","0.317391304","2.421052632","1.533333333","0.861578947","0.545666667","0.427894737","0.271","66.81632653","63.33333333","23.35047361","3.82247253","21.62962963","34.15204678","24.25185185","38.29239766","12.04444444","19.01754386","5.662922267","8.941456212","36.2962963","57.30994152","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00075","","","","30","21","11.64","53","23.07","0.94","175.33","42.87","2","24.01","35.65","0.435283019","2.523809524","1.766666667","1.143333333","0.800333333","0.554285714","0.388","67.34922861","70","24.45103519","5.870693549","34.17777778","48.82539683","35.57037037","50.81481481","17.24444444","24.63492063","8.697323777","12.42474825","52.81481481","75.44973545","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00076","","","","30","24","26.15","73","26.55","2.18","182.03","52.23","5","28.73","54.88","0.36369863","3.041666667","2.433333333","1.197083333","0.957666667","1.089583333","0.871666667","52.35058309","80","28.69307257","8.243519749","39.33333333","49.16666667","42.56296296","53.2037037","38.74074074","48.42592593","12.21262185","15.26577731","81.3037037","101.6296296","4.41"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00077","","","","30","21","15.61","36","5.42","2.71","179.93","43.42","6","8.13","23.74","0.150555556","1.714285714","1.2","0.387142857","0.271","0.743333333","0.520333333","34.24599832","70","24.13160674","1.961899628","8.02962963","11.47089947","12.04444444","17.20634921","23.12592593","33.03703704","2.906517967","4.152168524","35.17037037","50.24338624","10.5"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00078","","","","30","19","8.17","15","2.82","0.5","183.55","50.57","6","3.32","11.49","0.188","0.789473684","0.5","0.174736842","0.110666667","0.43","0.272333333","28.89469104","63.33333333","27.551076","0.914695723","4.177777778","6.596491228","4.918518519","7.766081871","12.1037037","19.11111111","1.355104775","2.139639119","17.02222222","26.87719298","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00079","","","","30","24","26.75","45","17.85","2.74","173.29","43.99","6","20.59","47.34","0.396666667","1.875","1.5","0.857916667","0.686333333","1.114583333","0.891666667","43.4938741","80","25.38519245","5.226811126","26.44444444","33.05555556","30.5037037","38.12962963","39.62962963","49.53703704","7.74342389","9.679279863","70.13333333","87.66666667","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00080","","","","30","21","21.87","28","5.61","4.06","179.55","38.7","6","9.67","31.54","0.200357143","1.333333333","0.933333333","0.46047619","0.322333333","1.041428571","0.729","30.65948003","70","21.55388471","2.084260652","8.311111111","11.87301587","14.32592593","20.46560847","32.4","46.28571429","3.087793558","4.411133654","46.72592593","66.75132275","12.39"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00081","","","","30","12","16.51","37","10.93","2.54","182","47.57","6","13.47","29.98","0.295405405","3.083333333","1.233333333","1.1225","0.449","1.375833333","0.550333333","44.9299533","40","26.13736264","3.520702747","16.19259259","40.48148148","19.95555556","49.88888889","24.45925926","61.14814815","5.215855922","13.0396398","44.41481481","111.037037","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00082","","","","30","24","24.85","63","24.88","1.85","47.34","12.08","5","26.73","51.58","0.394920635","2.625","2.1","1.11375","0.891","1.035416667","0.828333333","51.82241179","80","25.51753274","6.820836502","36.85925926","46.07407407","39.6","49.5","36.81481481","46.01851852","10.10494297","12.63117871","76.41481481","95.51851852","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00083","","","","30","24","8.79","92","23.85","3.42","176.36","43.7","3","27.27","36.06","0.25923913","3.833333333","3.066666667","1.13625","0.909","0.36625","0.293","75.62396007","80","24.77886142","6.757195509","35.33333333","44.16666667","40.4","50.5","13.02222222","16.27777778","10.01066001","12.51332502","53.42222222","66.77777778","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00084","","","","30","21","13.17","71","20.67","4.05","180.45","46.15","3","24.72","37.89","0.291126761","3.380952381","2.366666667","1.177142857","0.824","0.627142857","0.439","65.24148852","70","25.57495151","6.322128013","30.62222222","43.74603175","36.62222222","52.31746032","19.51111111","27.87301587","9.366115575","13.38016511","56.13333333","80.19047619","10.5"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00085","","","","30","25","16.71","63","25.04","1.62","194.3","44.34","4","26.66","43.37","0.397460317","2.52","2.1","1.0664","0.888666667","0.6684","0.557","61.47106295","83.33333333","22.82038085","6.083913536","37.0962963","44.51555556","39.4962963","47.39555556","24.75555556","29.70666667","9.013205238","10.81584629","64.25185185","77.10222222","12.39"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00086","","","","30","12","4.06","1","0.49","0.25","","","5","0.74","4.8","0.49","0.083333333","0.033333333","0.061666667","0.024666667","0.338333333","0.135333333","15.41666667","40","","","0.725925926","1.814814815","1.096296296","2.740740741","6.014814815","15.03703704","","","7.111111111","17.77777778",""
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00087","","","","30","20","6.33","29","6.26","0.4","191.73","51.18","5","6.66","12.99","0.215862069","1.45","0.966666667","0.333","0.222","0.3165","0.211","51.27020785","66.66666667","26.69378814","1.77780629","9.274074074","13.91111111","9.866666667","14.8","9.377777778","14.06666667","2.633787096","3.950680645","19.24444444","28.86666667","5.49"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00088","","","","30","24","12.8","42","16.02","0.85","183.45","45.71","5","16.87","29.67","0.381428571","1.75","1.4","0.702916667","0.562333333","0.533333333","0.426666667","56.85877991","80","24.91687108","4.203476152","23.73333333","29.66666667","24.99259259","31.24074074","18.96296296","23.7037037","6.227372076","7.784215095","43.95555556","54.94444444","12.39"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00089","","","","30","29","22.2","78","28.18","2.57","170.32","42.91","4","30.75","52.95","0.361282051","2.689655172","2.6","1.060344828","1.025","0.765517241","0.74","58.07365439","96.66666667","25.19375294","7.747079028","41.74814815","43.18773946","45.55555556","47.12643678","32.88888889","34.02298851","11.47715412","11.87291805","78.44444444","81.14942529","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00090","","","","30","28","22.89","83","20.35","3.04","175.01","47.34","3","23.39","46.28","0.245180723","2.964285714","2.766666667","0.835357143","0.779666667","0.8175","0.763","50.54019015","93.33333333","27.04988286","6.326967602","30.14814815","32.3015873","34.65185185","37.12698413","33.91111111","36.33333333","9.373285336","10.04280572","68.56296296","73.46031746","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00091","","","","30","17","14.52","31","7.2","2.25","173.75","43.02","5","9.45","23.97","0.232258065","1.823529412","1.033333333","0.555882353","0.315","0.854117647","0.484","39.42428035","56.66666667","24.75971223","2.339792806","10.66666667","18.82352941","14","24.70588235","21.51111111","37.96078431","3.466359712","6.117105375","35.51111111","62.66666667","7.23"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00092","","","","30","26","26.25","0","0","2.21","129.42","34.34","7","2.21","28.46","","0","0","0.085","0.073666667","1.009615385","0.875","7.76528461","86.66666667","26.53376603","0.586396229","0","0","3.274074074","3.777777778","38.88888889","44.87179487","0.868735155","1.002386717","42.16296296","48.64957265","4.41"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00093","","","","30","16","19.76","9","2.27","2.14","166.32","53.64","6","4.41","24.17","0.252222222","0.5625","0.3","0.275625","0.147","1.235","0.658666667","18.24575921","53.33333333","32.25108225","1.422272727","3.362962963","6.305555556","6.533333333","12.25","29.27407407","54.88888889","2.107070707","3.950757576","35.80740741","67.13888889","0.69"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00094","","","","30","25","13.88","42","25.47","1.06","169.38","45.69","6","26.53","40.41","0.606428571","1.68","1.4","1.0612","0.884333333","0.5552","0.462666667","65.65206632","83.33333333","26.97484945","7.156427559","37.73333333","45.28","39.3037037","47.16444444","20.56296296","24.67555556","10.6021149","12.72253788","59.86666667","71.84","10.5"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00095","","","","30","24","10.62","26","6.16","1.09","181.83","52.58","6","7.25","17.87","0.236923077","1.083333333","0.866666667","0.302083333","0.241666667","0.4425","0.354","40.57078903","80","28.91712039","2.096491228","9.125925926","11.40740741","10.74074074","13.42592593","15.73333333","19.66666667","3.10591293","3.882391163","26.47407407","33.09259259","10.5"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00096","","","","30","20","18.8","21","6.56","1.39","167.19","48.46","6","7.95","26.75","0.312380952","1.05","0.7","0.3975","0.265","0.94","0.626666667","29.71962617","66.66666667","28.98498714","2.304306478","9.718518519","14.57777778","11.77777778","17.66666667","27.85185185","41.77777778","3.413787374","5.120681061","39.62962963","59.44444444","0.02"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00097","","","","30","25","34.82","26","8.16","0.91","189.78","37.43","6","9.07","43.89","0.313846154","1.04","0.866666667","0.3628","0.302333333","1.3928","1.160666667","20.66529961","83.33333333","19.72283697","1.788861313","12.08888889","14.50666667","13.43703704","16.12444444","51.58518519","61.90222222","2.650164908","3.18019789","65.02222222","78.02666667","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00098","","","","30","27","13.05","63","17.57","2.04","180.9","50.77","5","19.61","32.66","0.278888889","2.333333333","2.1","0.726296296","0.653666667","0.483333333","0.435","60.04286589","90","28.06522941","5.503591487","26.02962963","28.9218107","29.05185185","32.27983539","19.33333333","21.48148148","8.15346887","9.059409855","48.38518519","53.76131687","7.76"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00099","","","","30","22","17.71","34","10.71","5.91","171.82","50.92","6","16.62","34.33","0.315","1.545454545","1.133333333","0.755454545","0.554","0.805","0.590333333","48.41246723","73.33333333","29.63566523","4.925447561","15.86666667","21.63636364","24.62222222","33.57575758","26.23703704","35.77777778","7.29695935","9.950399114","50.85925926","69.35353535","10.5"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00100","","","","30","22","17.04","23","10.11","0.88","190.11","57.27","6","10.99","28.03","0.439565217","1.045454545","0.766666667","0.499545455","0.366333333","0.774545455","0.568","39.20799144","73.33333333","30.12466467","3.310700647","14.97777778","20.42424242","16.28148148","22.2020202","25.24444444","34.42424242","4.904741699","6.688284135","41.52592593","56.62626263","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00101","","","","30","20","17.61","39","12.82","1.12","176.03","37.39","5","13.94","31.55","0.328717949","1.95","1.3","0.697","0.464666667","0.8805","0.587","44.18383518","66.66666667","21.24069761","2.960953247","18.99259259","28.48888889","20.65185185","30.97777778","26.08888889","39.13333333","4.386597402","6.579896104","46.74074074","70.11111111","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00102","","","","30","21","12.17","32","7.14","3.36","166.12","37.73","4","10.5","22.67","0.223125","1.523809524","1.066666667","0.5","0.35","0.57952381","0.405666667","46.31671813","70","22.71249699","2.384812184","10.57777778","15.11111111","15.55555556","22.22222222","18.02962963","25.75661376","3.533055087","5.047221553","33.58518519","47.97883598","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00103","","","","30","23","26.35","72","29.88","1.32","179.28","45.01","2","31.2","57.55","0.415","3.130434783","2.4","1.356521739","1.04","1.145652174","0.878333333","54.21372719","76.66666667","25.10597947","7.833065596","44.26666667","57.73913043","46.22222222","60.28985507","39.03703704","50.9178744","11.60454162","15.13635864","85.25925926","111.2077295","7.76"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00104","","","","30","22","19.95","49","19.78","0.62","189.59","50.54","4","20.4","40.35","0.403673469","2.227272727","1.633333333","0.927272727","0.68","0.906818182","0.665","50.55762082","73.33333333","26.65752413","5.438134923","29.3037037","39.95959596","30.22222222","41.21212121","29.55555556","40.3030303","8.056496182","10.98613116","59.77777778","81.51515152","7.23"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00105","","","","30","25","16.84","14","5.74","0.8","172.27","47.41","5","6.54","23.38","0.41","0.56","0.466666667","0.2616","0.218","0.6736","0.561333333","27.97262618","83.33333333","27.52075231","1.799857201","8.503703704","10.20444444","9.688888889","11.62666667","24.94814815","29.93777778","2.666455112","3.199746135","34.63703704","41.56444444","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00106","","","","30","14","23.33","32","14.56","0.9","162.16","35.46","6","15.46","38.79","0.455","2.285714286","1.066666667","1.104285714","0.515333333","1.666428571","0.777666667","39.8556329","46.66666667","21.86729156","3.380683276","21.57037037","46.22222222","22.9037037","49.07936508","34.56296296","74.06349206","5.008419668","10.73232786","57.46666667","123.1428571","12.39"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00107","","","","30","27","24.8","46","25.61","0.43","165.66","39.61","5","26.04","50.84","0.55673913","1.703703704","1.533333333","0.964444444","0.868","0.918518519","0.826666667","51.2195122","90","23.91041893","6.226273089","37.94074074","42.1563786","38.57777778","42.86419753","36.74074074","40.82304527","9.224108281","10.2490092","75.31851852","83.6872428","10.5"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00108","","","","30","20","18.14","48","12.5","3.15","173.64","45.46","5","15.65","33.79","0.260416667","2.4","1.6","0.7825","0.521666667","0.907","0.604666667","46.31547795","66.66666667","26.18060355","4.097264455","18.51851852","27.77777778","23.18518519","34.77777778","26.87407407","40.31111111","6.070021415","9.105032123","50.05925926","75.08888889","7.23"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00109","","","","30","20","17.65","54","11.54","2.48","178.68","38.13","6","14.02","31.67","0.213703704","2.7","1.8","0.701","0.467333333","0.8825","0.588333333","44.26902431","66.66666667","21.33982539","2.991843519","17.0962963","25.64444444","20.77037037","31.15555556","26.14814815","39.22222222","4.432360769","6.648541154","46.91851852","70.37777778","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00110","","","","30","23","21.09","68","29.2","1.17","183.77","48.71","4","30.37","51.46","0.429411765","2.956521739","2.266666667","1.320434783","1.012333333","0.916956522","0.703","59.01671201","76.66666667","26.50595854","8.049859607","43.25925926","56.42512077","44.99259259","58.68599034","31.24444444","40.75362319","11.92571794","15.55528426","76.23703704","99.43961353","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00111","","","","30","14","15.21","10","5.06","0.22","191.59","40.83","6","5.28","20.49","0.506","0.714285714","0.333333333","0.377142857","0.176","1.086428571","0.507","25.76866764","46.66666667","21.31113315","1.12522783","7.496296296","16.06349206","7.822222222","16.76190476","22.53333333","48.28571429","1.667004193","3.572151842","30.35555556","65.04761905","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00112","","","","30","24","18.73","64","25.19","2.98","188.56","41.38","4","28.17","46.9","0.39359375","2.666666667","2.133333333","1.17375","0.939","0.780416667","0.624333333","60.06396588","80","21.94526941","6.181982393","37.31851852","46.64814815","41.73333333","52.16666667","27.74814815","34.68518519","9.158492434","11.44811554","69.48148148","86.85185185","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00113","","","","30","27","14.41","81","16.74","3.26","187.83","44.41","4","20","34.41","0.206666667","3","2.7","0.740740741","0.666666667","0.533703704","0.480333333","58.12263877","90","23.64372039","4.728744077","24.8","27.55555556","29.62962963","32.9218107","21.34814815","23.72016461","7.005546781","7.783940868","50.97777778","56.64197531","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00114","","","","30","26","15.39","68","15.02","4.3","180.59","47.36","5","19.32","34.71","0.220882353","2.615384615","2.266666667","0.743076923","0.644","0.591923077","0.513","55.66119274","86.66666667","26.22515089","5.066699153","22.25185185","25.67521368","28.62222222","33.02564103","22.8","26.30769231","7.506220967","8.661024193","51.42222222","59.33333333","4.61"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00115","","","","30","22","9.69","72","22.56","1.51","186.23","50.24","4","24.07","33.76","0.313333333","3.272727273","2.4","1.094090909","0.802333333","0.440454545","0.323","71.29739336","73.33333333","26.97739355","6.493458626","33.42222222","45.57575758","35.65925926","48.62626263","14.35555556","19.57575758","9.619938706","13.11809824","50.01481481","68.2020202","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00116","","","","30","22","17.15","94","26.75","2.17","173.32","44.48","3","28.92","46.07","0.284574468","4.272727273","3.133333333","1.314545455","0.964","0.779545455","0.571666667","62.77403951","73.33333333","25.66351258","7.421887838","39.62962963","54.04040404","42.84444444","58.42424242","25.40740741","34.64646465","10.99538939","14.9937128","68.25185185","93.07070707","14.37"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00117","","","","30","27","37.92","109","23.41","4.3","167.32","37.77","3","27.71","65.63","0.214770642","4.037037037","3.633333333","1.026296296","0.923666667","1.404444444","1.264","42.22154503","90","22.57351183","6.255120129","34.68148148","38.53497942","41.05185185","45.61316872","56.17777778","62.41975309","9.266844636","10.29649404","97.22962963","108.0329218","11.03"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00118","","","","30","27","18.21","43","14.42","2.11","182.66","57.73","5","16.53","34.74","0.335348837","1.592592593","1.433333333","0.612222222","0.551","0.674444444","0.607","47.582038","90","31.60516807","5.224334282","21.36296296","23.73662551","24.48888889","27.20987654","26.97777778","29.97530864","7.739754492","8.599727214","51.46666667","57.18518519","0"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00119","","","","30","28","16.36","94","22.93","4.05","179.11","39.65","4","26.98","43.34","0.24393617","3.357142857","3.133333333","0.963571429","0.899333333","0.584285714","0.545333333","62.25196124","93.33333333","22.1372341","5.972625761","33.97037037","36.3968254","39.97037037","42.82539683","24.23703704","25.96825397","8.84833446","9.48035835","64.20740741","68.79365079","10.5"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00120","","","","30","22","18.17","45","11.74","2.05","179.53","43.77","6","13.79","31.96","0.260888889","2.045454545","1.5","0.626818182","0.459666667","0.825909091","0.605666667","43.14768461","73.33333333","24.38032641","3.362047012","17.39259259","23.71717172","20.42962963","27.85858586","26.91851852","36.70707071","4.980810388","6.792014165","47.34814815","64.56565657","12.39"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00121","","","","30","22","17.98","55","25.07","1.46","174.66","35.24","6","26.53","44.51","0.455818182","2.5","1.833333333","1.205909091","0.884333333","0.817272727","0.599333333","59.60458324","73.33333333","20.17634261","5.352783694","37.14074074","50.64646465","39.3037037","53.5959596","26.63703704","36.32323232","7.930049917","10.81370443","65.94074074","89.91919192","7.76"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00122","","","","30","27","19.37","15","4.56","1.6","180.51","53.58","6","6.16","25.53","0.304","0.555555556","0.5","0.228148148","0.205333333","0.717407407","0.645666667","24.1284763","90","29.68256606","1.828446069","6.755555556","7.50617284","9.125925926","10.1399177","28.6962963","31.88477366","2.708808992","3.009787769","37.82222222","42.02469136","4.41"
"","","PEP2019HUA-PT02","","","","","","","","","PEP2019HUA-PT02-00123","","","","30","25","14.23","53","22.08","2.63","190.46","59.17","4","24.71","38.94","0.416603774","2.12","1.766666667","0.9884","0.823666667","0.5692","0.474333333","63.4565999","83.33333333","31.06689069","7.676628688","32.71111111","39.25333333","36.60740741","43.92888889","21.08148148","25.29777778","11.37278324","13.64733989","57.68888889","69.22666667","7.23"
