"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00041","","","","20","16","2.44","8","20","0.93","0.28","27.11198428","5.4088221","26.5363503","2.1407757","1.5296975","142.8964691","117.5850143","55.4360809","1.9976676","3.6852605","15.8160181","0.5772503","1.21","3.65","28","0.11625","0.014","0.043214286","1.75","1.4","0.5","0.4","0.075625","0.0605","0.1525","0.122","28.57142857","33.15068493","80","0.32805501","2.066666667","2.583333333","2.688888889","3.361111111","5.422222222","6.777777778","0.729011133","0.911263916","8.111111111","10.13888889"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00042","","","","20","19","1.69","14","27","1.85","0.53","29.53667954","6.1441078","33.1059456","2.1432235","1.5065763","131.3161163","112.5638885","57.7635078","1.1658391","2.4705613","14.0999784","0.1382113","2.38","4.07","41","0.132142857","0.01962963","0.05804878","2.157894737","2.05","0.736842105","0.7","0.125263158","0.119","0.088947368","0.0845","34.14634146","58.47665848","95","0.702972973","4.111111111","4.32748538","5.288888889","5.567251462","3.755555556","3.953216374","1.562162162","1.644381224","9.044444444","9.520467836"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00043","","","","20","15","0.74","12","11","0.91","0.28","31.34920635","6.2193403","17.3271065","2.0568175","1.4340553","192.3026581","121.6168823","56.5436897","1.3875431","2.8800569","13.8540573","0.3741812","1.19","1.93","23","0.075833333","0.025454545","0.05173913","1.533333333","1.15","0.8","0.6","0.079333333","0.0595","0.049333333","0.037","52.17391304","61.65803109","75","0.373055556","2.022222222","2.696296296","2.644444444","3.525925926","1.644444444","2.192592593","0.829012346","1.105349794","4.288888889","5.718518519"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00044","","","","20","20","1.73","27","22","3.76","0.4","31.46718147","5.7904077","31.2901096","1.950209","1.3156193","152.9849243","116.8553238","58.5757027","0.9073523","2.2872624","14.874074","0.1485534","4.16","5.89","49","0.139259259","0.018181818","0.084897959","2.45","2.45","1.35","1.35","0.208","0.208","0.0865","0.0865","55.10204082","70.62818336","100","1.309034749","8.355555556","8.355555556","9.244444444","9.244444444","3.844444444","3.844444444","2.908966109","2.908966109","13.08888889","13.08888889"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00045","","","","20","15","1.74","17","21","1.3","0.4","26.44135189","6.196938","35.8399887","2.0815349","1.4861784","98.5967102","99.858963","53.7030296","2.1478682","3.9148633","18.5919476","0.547134","1.7","3.44","38","0.076470588","0.019047619","0.044736842","2.533333333","1.9","1.133333333","0.85","0.113333333","0.085","0.116","0.087","44.73684211","49.41860465","75","0.449502982","2.888888889","3.851851852","3.777777778","5.037037037","3.866666667","5.155555556","0.998895516","1.331860688","7.644444444","10.19259259"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00046","","","","20","17","1.79","27","26","3.05","0.65","28.71287129","5.2687111","34.6365318","1.8165541","1.2633615","87.2596893","92.2949905","53.9447975","2.8027036","4.7632694","19.4572315","0.737478","3.7","5.49","53","0.112962963","0.025","0.069811321","3.117647059","2.65","1.588235294","1.35","0.217647059","0.185","0.105294118","0.0895","50.94339623","67.39526412","85","1.062376238","6.777777778","7.973856209","8.222222222","9.673202614","3.977777778","4.679738562","2.360836084","2.777454216","12.2","14.35294118"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00047","","","","20","15","1.14","10","36","0.98","0.4","27.11198428","7.0851846","40.8282051","2.4012399","1.6394893","334.1229858","170.8748016","53.6999779","3.0677741","6.0158534","15.145812","1.0014488","1.38","2.52","46","0.098","0.011111111","0.03","3.066666667","2.3","0.666666667","0.5","0.092","0.069","0.076","0.057","21.73913043","54.76190476","75","0.374145383","2.177777778","2.903703704","3.066666667","4.088888889","2.533333333","3.377777778","0.831434185","1.108578913","5.6","7.466666667"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00048","","","","20","19","2.68","22","19","2.18","0.44","29.54990215","6.1093044","40.2888908","2.1853473","1.5422369","285.6636353","148.7634735","57.5453873","1.5483409","3.6014266","15.4026117","0.2956941","2.62","5.3","41","0.099090909","0.023157895","0.063902439","2.157894737","2.05","1.157894737","1.1","0.137894737","0.131","0.141052632","0.134","53.65853659","49.43396226","95","0.774207436","4.844444444","5.099415205","5.822222222","6.128654971","5.955555556","6.269005848","1.72046097","1.811011547","11.77777778","12.39766082"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00049","","","","20","19","4.38","16","11","2.87","0.35","28.17460317","5.0795407","26.7097282","1.8009548","1.2157905","112.8676376","91.3530655","55.5792084","3.9967129","6.4443336","13.658783","0.531181","3.22","7.6","27","0.179375","0.031818182","0.119259259","1.421052632","1.35","0.842105263","0.8","0.169473684","0.161","0.230526316","0.219","59.25925926","42.36842105","95","0.907222222","6.377777778","6.713450292","7.155555556","7.532163743","9.733333333","10.24561404","2.016049382","2.122157245","16.88888889","17.77777778"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00050","","","","20","14","1.53","13","8","2.22","0.27","30.4518664","6.3173366","26.4031429","1.9380826","1.3480523","74.6508179","98.2413483","56.9185295","2.2574091","4.1998825","14.5026827","0.40361","2.49","4.02","21","0.170769231","0.03375","0.118571429","1.5","1.05","0.928571429","0.65","0.177857143","0.1245","0.109285714","0.0765","61.9047619","61.94029851","70","0.758251473","4.933333333","7.047619048","5.533333333","7.904761905","3.4","4.857142857","1.685003274","2.407147534","8.933333333","12.76190476"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00051","","","","20","18","6.99","32","35","4.24","1.08","24.95126706","5.945425","36.0963669","2.1638534","1.6009407","133.8881683","117.2357941","49.0208549","1.9194986","3.8632078","22.2991505","0.961552","5.32","12.31","67","0.1325","0.030857143","0.079402985","3.722222222","3.35","1.777777778","1.6","0.295555556","0.266","0.388333333","0.3495","47.76119403","43.21689683","90","1.327407408","9.422222222","10.4691358","11.82222222","13.13580247","15.53333333","17.25925926","2.949794239","3.277549155","27.35555556","30.39506173"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00052","","","","20","17","6","12","18","1.44","0.66","26.70565302","4.8080492","30.7599983","1.9073315","1.3787619","128.7967072","119.0596161","52.7912216","1.6362951","3.5655885","22.3043213","0.7128312","2.1","8.1","30","0.12","0.036666667","0.07","1.764705882","1.5","0.705882353","0.6","0.123529412","0.105","0.352941176","0.3","40","25.92592593","85","0.560818713","3.2","3.764705882","4.666666667","5.490196078","13.33333333","15.68627451","1.246263808","1.466192715","18","21.17647059"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00053","","","","20","13","3.13","18","12","2.02","0.32","24.35129741","6.9819517","39.7208939","2.3193443","1.613176","56.512928","102.0403366","52.1730461","3.2713311","5.5035481","17.2741146","0.9058494","2.34","5.47","30","0.112222222","0.026666667","0.078","2.307692308","1.5","1.384615385","0.9","0.18","0.117","0.240769231","0.1565","60","42.77879342","65","0.569820359","4.488888889","6.905982906","5.2","8","6.955555556","10.7008547","1.266267465","1.948103793","12.15555556","18.7008547"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00054","","","","20","17","3.18","26","8","2.62","0.18","27.39726027","6.6061802","43.3087807","2.1378696","1.455284","105.2283783","104.0330505","55.4649086","2.388304","4.4881735","17.5417538","0.665994","2.8","5.98","34","0.100769231","0.0225","0.082352941","2","1.7","1.529411765","1.3","0.164705882","0.14","0.187058824","0.159","76.47058824","46.82274247","85","0.767123288","5.822222222","6.849673203","6.222222222","7.320261438","7.066666667","8.31372549","1.704718417","2.005551079","13.28888889","15.63398693"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00055","","","","20","17","1.25","16","12","2","0.29","30.64833006","5.775661","25.3160267","1.9354024","1.3384706","111.2854156","91.3198395","60.6535454","1.8761196","3.6582944","12.5895805","0.3463717","2.29","3.54","28","0.125","0.024166667","0.081785714","1.647058824","1.4","0.941176471","0.8","0.134705882","0.1145","0.073529412","0.0625","57.14285714","64.68926554","85","0.701846758","4.444444444","5.22875817","5.088888889","5.986928105","2.777777778","3.267973856","1.559659463","1.834893486","7.866666667","9.254901961"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00056","","","","20","14","1.34","23","9","2.97","0.2","29.98027613","6.0244269","18.1649017","2.0402102","1.4419572","138.6776886","108.2036438","59.0757446","1.9889339","4.1687016","12.6071978","0.3076018","3.17","4.51","32","0.129130435","0.022222222","0.0990625","2.285714286","1.6","1.642857143","1.15","0.226428571","0.1585","0.095714286","0.067","71.875","70.28824834","70","0.950374753","6.6","9.428571429","7.044444444","10.06349206","2.977777778","4.253968254","2.111943896","3.017062709","10.02222222","14.31746032"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00057","","","","20","18","2.77","40","63","3.65","1.36","24.055666","5.6637001","40.3022461","1.9880546","1.3253005","131.8561554","94.1996994","42.3514938","6.058217","9.5338888","21.3802776","0.4746179","5.01","7.78","103","0.09125","0.021587302","0.048640777","5.722222222","5.15","2.222222222","2","0.278333333","0.2505","0.153888889","0.1385","38.83495146","64.39588689","90","1.205188867","8.111111111","9.012345679","11.13333333","12.37037037","6.155555556","6.839506173","2.678197481","2.975774979","17.28888889","19.20987654"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00058","","","","20","16","2.13","30","48","3.43","1.61","24.85089463","6.7800994","39.7273445","2.2312534","1.5374013","123.4644089","115.0746841","45.5151329","3.2480042","6.0643477","24.6906147","0.5488611","5.04","7.17","78","0.114333333","0.033541667","0.064615385","4.875","3.9","1.875","1.5","0.315","0.252","0.133125","0.1065","38.46153846","70.29288703","80","1.252485089","7.622222222","9.527777778","11.2","14","4.733333333","5.916666667","2.783300199","3.479125248","15.93333333","19.91666667"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00059","","","","20","19","3.27","34","42","2.85","0.61","26.08695652","6.0178499","34.3659286","2.1986458","1.5565842","125.5134506","120.6524506","49.113987","2.7972436","5.1288157","21.397459","1.0249665","3.46","6.73","76","0.083823529","0.01452381","0.045526316","4","3.8","1.789473684","1.7","0.182105263","0.173","0.172105263","0.1635","44.73684211","51.4115899","95","0.902608696","6.333333333","6.666666667","7.688888889","8.093567251","7.266666667","7.649122807","2.005797101","2.11136537","14.95555556","15.74269006"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00060","","","","20","20","1.81","54","24","3.27","0.38","23.8","6.7943354","37.8426476","2.2919528","1.6090295","111.0253372","126.7784119","49.0810966","1.7357335","3.8613026","24.0432396","0.647925","3.65","5.46","78","0.060555556","0.015833333","0.046794872","3.9","3.9","2.7","2.7","0.1825","0.1825","0.0905","0.0905","69.23076923","66.84981685","100","0.8687","7.266666667","7.266666667","8.111111111","8.111111111","4.022222222","4.022222222","1.930444444","1.930444444","12.13333333","12.13333333"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00061","","","","20","15","3.53","8","18","0.67","0.22","28.82352941","6.1236477","3.5863008","2.0259349","1.6081833","92.7393799","114.4117279","57.0294724","1.8302367","3.6735733","14.6589546","0.8494759","0.89","4.42","26","0.08375","0.012222222","0.034230769","1.733333333","1.3","0.533333333","0.4","0.059333333","0.0445","0.235333333","0.1765","30.76923077","20.13574661","75","0.256529412","1.488888889","1.985185185","1.977777778","2.637037037","7.844444444","10.45925926","0.570065359","0.760087146","9.822222222","13.0962963"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00062","","","","20","11","1.94","10","14","1.28","0.49","28.99408284","6.1846838","3.479459","1.9929411","1.5163084","56.3142738","107.491684","57.1109962","1.5973065","3.1995142","15.9424953","0.5718858","1.77","3.71","24","0.128","0.035","0.07375","2.181818182","1.2","0.909090909","0.5","0.160909091","0.0885","0.176363636","0.097","41.66666667","47.70889488","55","0.513195266","2.844444444","5.171717172","3.933333333","7.151515152","4.311111111","7.838383838","1.140433925","2.073516227","8.244444444","14.98989899"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00063","","","","20","15","3.65","13","12","0.81","0.24","30.84479371","4.929038","34.1446571","1.8339264","1.2116543","139.4042206","96.7072983","55.0333786","4.7778945","7.2081556","11.2873621","0.6379182","1.05","4.7","25","0.062307692","0.02","0.042","1.666666667","1.25","0.866666667","0.65","0.07","0.0525","0.243333333","0.1825","52","22.34042553","75","0.323870334","1.8","2.4","2.333333333","3.111111111","8.111111111","10.81481481","0.719711853","0.959615804","10.44444444","13.92592593"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00064","","","","20","14","3.52","7","10","0.46","0.24","35.52894212","5.3951092","32.5237846","1.8565413","1.3330526","178.3171387","100.7228012","58.882061","1.9131511","3.5354385","14.3154631","0.8075008","0.7","4.22","17","0.065714286","0.024","0.041176471","1.214285714","0.85","0.5","0.35","0.05","0.035","0.251428571","0.176","41.17647059","16.58767773","70","0.248702595","1.022222222","1.46031746","1.555555556","2.222222222","7.822222222","11.17460317","0.552672433","0.789532047","9.377777778","13.3968254"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00065","","","","20","20","4.52","36","35","4.32","0.72","30.11583012","6.3292165","31.0877705","2.0426438","1.4453701","91.8010864","100.1912079","54.6556702","1.6321787","3.1916342","19.5413074","0.8073491","5.04","9.56","71","0.12","0.020571429","0.070985915","3.55","3.55","1.8","1.8","0.252","0.252","0.226","0.226","50.70422535","52.71966527","100","1.517837838","9.6","9.6","11.2","11.2","10.04444444","10.04444444","3.372972973","3.372972973","21.24444444","21.24444444"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00066","","","","20","18","3.96","23","24","3.49","0.67","27.38095238","6.2053266","32.5639725","2.1427567","1.5444036","130.1348419","106.3158569","53.0892792","1.3981016","2.7892551","19.8878231","0.5954891","4.16","8.12","47","0.15173913","0.027916667","0.088510638","2.611111111","2.35","1.277777778","1.15","0.231111111","0.208","0.22","0.198","48.93617021","51.23152709","90","1.139047619","7.755555556","8.617283951","9.244444444","10.27160494","8.8","9.777777778","2.531216931","2.812463257","18.04444444","20.04938272"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00067","","","","20","19","2.68","38","47","2.12","0.71","29.78723404","6.4007831","","2.1678939","1.3779966","87.5610962","96.0365219","54.053833","3.9870567","6.6850085","13.290123","0.8972508","2.83","5.51","85","0.055789474","0.015106383","0.033294118","4.473684211","4.25","2","1.9","0.148947368","0.1415","0.141052632","0.134","44.70588235","51.36116152","95","0.842978723","4.711111111","4.959064327","6.288888889","6.619883041","5.955555556","6.269005848","1.873286052","1.971880055","12.24444444","12.88888889"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00068","","","","20","20","3.68","21","62","2.62","1.61","28.7109375","5.9416156","","2.1918731","1.4044724","126.4237213","109.0767746","56.0769234","2.6266904","4.968008","13.7480249","0.7418643","4.23","7.91","83","0.124761905","0.025967742","0.050963855","4.15","4.15","1.05","1.05","0.2115","0.2115","0.184","0.184","25.30120482","53.47661188","100","1.214472656","5.822222222","5.822222222","9.4","9.4","8.177777778","8.177777778","2.698828125","2.698828125","17.57777778","17.57777778"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00069","","","","20","19","4.44","2","7","0.11","0.11","39.28571429","6.608088","10.8130083","2.0040228","1.5882616","48.2652473","80.4234543","64.5147324","0.335784","1.0030111","9.5404253","0.5105304","0.22","4.66","9","0.055","0.015714286","0.024444444","0.473684211","0.45","0.105263158","0.1","0.011578947","0.011","0.233684211","0.222","22.22222222","4.721030043","95","0.086428571","0.244444444","0.257309942","0.488888889","0.514619883","9.866666667","10.38596491","0.192063492","0.202172097","10.35555556","10.9005848"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00070","","","","20","18","2.67","16","20","1.68","0.4","37.5","5.3513556","19.6551189","1.8319232","1.3435761","59.6418457","77.1148224","65.8391571","0.324718","1.3485783","9.5203686","0.3280503","2.08","4.75","36","0.105","0.02","0.057777778","2","1.8","0.888888889","0.8","0.115555556","0.104","0.148333333","0.1335","44.44444444","43.78947368","90","0.78","3.733333333","4.148148148","4.622222222","5.135802469","5.933333333","6.592592593","1.733333333","1.925925926","10.55555556","11.72839506"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00071","","","","20","18","1.24","15","38","0.78","0.59","33.53293413","6.5513897","39.0958519","1.972147","1.4506451","103.8106995","92.2846451","56.9088783","1.6407357","3.2257249","16.1237602","0.7165192","1.37","2.61","53","0.052","0.015526316","0.025849057","2.944444444","2.65","0.833333333","0.75","0.076111111","0.0685","0.068888889","0.062","28.30188679","52.49042146","90","0.459401198","1.733333333","1.925925926","3.044444444","3.382716049","2.755555556","3.061728395","1.02089155","1.134323945","5.8","6.444444444"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00072","","","","20","19","3.53","20","46","2.13","1.16","32.8685259","5.2344799","33.6673508","1.8545092","1.3191165","78.9050217","86.5951843","58.530098","1.8130982","3.493983","14.3096514","0.5745558","3.29","6.82","66","0.1065","0.025217391","0.049848485","3.473684211","3.3","1.052631579","1","0.173157895","0.1645","0.185789474","0.1765","30.3030303","48.24046921","95","1.081374502","4.733333333","4.98245614","7.311111111","7.695906433","7.844444444","8.257309942","2.403054449","2.529530999","15.15555556","15.95321637"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00073","","","","20","20","1.74","28","22","2.67","0.38","28.99408284","5.6970425","24.5266151","1.9839923","1.3595275","72.4816284","83.4197388","56.5094185","2.869087","4.8702488","12.9572344","0.5795634","3.05","4.79","50","0.095357143","0.017272727","0.061","2.5","2.5","1.4","1.4","0.1525","0.1525","0.087","0.087","56","63.6743215","100","0.884319527","5.933333333","5.933333333","6.777777778","6.777777778","3.866666667","3.866666667","1.965154504","1.965154504","10.64444444","10.64444444"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00074","","","","20","17","1.66","25","14","2.98","0.3","31.25","4.9356647","26.6121483","1.7911246","1.2682271","54.7402992","78.0908966","59.5806732","2.778281","4.6393609","10.8057051","0.4727191","3.28","4.94","39","0.1192","0.021428571","0.084102564","2.294117647","1.95","1.470588235","1.25","0.192941176","0.164","0.097647059","0.083","64.1025641","66.39676113","85","1.025","6.622222222","7.790849673","7.288888889","8.575163399","3.688888889","4.339869281","2.277777778","2.679738562","10.97777778","12.91503268"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00075","","","","20","20","3.14","34","33","1.9","0.57","29.65116279","6.1838598","34.2977028","2.126678","1.6818922","78.2792358","90.6703415","53.0870857","1.4573009","3.4809477","19.0309296","0.6750855","2.47","5.61","67","0.055882353","0.017272727","0.036865672","3.35","3.35","1.7","1.7","0.1235","0.1235","0.157","0.157","50.74626866","44.0285205","100","0.732383721","4.222222222","4.222222222","5.488888889","5.488888889","6.977777778","6.977777778","1.62751938","1.62751938","12.46666667","12.46666667"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00076","","","","20","17","3.38","32","41","3.72","1.02","29.14171657","5.3486304","35.9705238","1.9639426","1.4609239","124.4438629","93.1203003","56.0495911","1.5127304","3.2607355","17.17626","0.653461","4.74","8.12","73","0.11625","0.024878049","0.064931507","4.294117647","3.65","1.882352941","1.6","0.278823529","0.237","0.198823529","0.169","43.83561644","58.37438424","85","1.381317365","8.266666667","9.725490196","10.53333333","12.39215686","7.511111111","8.836601307","3.069594145","3.61128723","18.04444444","21.22875817"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00077","","","","20","15","3.61","15","18","1.66","0.35","29.08366534","6.30896","2.2851944","2.023737","1.4590892","195.2162628","111.1525269","55.4632759","4.4594131","6.7999806","10.0257463","1.0495142","2.01","5.62","33","0.110666667","0.019444444","0.060909091","2.2","1.65","1","0.75","0.134","0.1005","0.240666667","0.1805","45.45454545","35.76512456","75","0.584581673","3.688888889","4.918518519","4.466666667","5.955555556","8.022222222","10.6962963","1.299070385","1.732093847","12.48888889","16.65185185"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00078","","","","20","16","1.48","16","15","2.51","0.65","25.24271845","4.6569118","11.3451824","1.6270421","1.2405497","84.9352417","87.3860321","49.590683","4.7357283","7.4840884","19.8446922","0.4616008","3.16","4.64","31","0.156875","0.043333333","0.101935484","1.9375","1.55","1","0.8","0.1975","0.158","0.0925","0.074","51.61290323","68.10344828","80","0.797669903","5.577777778","6.972222222","7.022222222","8.777777778","3.288888889","4.111111111","1.772599784","2.215749731","10.31111111","12.88888889"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00079","","","","20","15","2.41","17","24","1.37","0.27","29.1913215","5.9418874","43.8620911","2.0759237","1.5423775","95.7036133","90.0221481","56.423645","1.2450352","2.4675269","17.3054409","0.8930486","1.64","4.05","41","0.080588235","0.01125","0.04","2.733333333","2.05","1.133333333","0.85","0.109333333","0.082","0.160666667","0.1205","41.46341463","40.49382716","75","0.478737673","3.044444444","4.059259259","3.644444444","4.859259259","5.355555556","7.140740741","1.063861495","1.418481993","9","12"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00080","","","","20","18","3.72","42","17","5.36","0.34","28.515625","4.8051043","42.958065","1.8290721","1.2708489","102.8980408","92.0618668","59.1440964","1.9921502","3.6222067","15.3181944","0.8426042","5.7","9.42","59","0.127619048","0.02","0.096610169","3.277777778","2.95","2.333333333","2.1","0.316666667","0.285","0.206666667","0.186","71.18644068","60.50955414","90","1.625390625","11.91111111","13.2345679","12.66666667","14.07407407","8.266666667","9.185185185","3.611979167","4.013310185","20.93333333","23.25925926"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00081","","","","20","12","5.11","6","7","0.69","0.14","33.33333333","4.5808616","20.2167435","1.5752845","1.247195","78.283287","82.3402634","56.6417618","2.5339704","4.1100974","13.7096319","0.6678596","0.83","5.94","13","0.115","0.02","0.063846154","1.083333333","0.65","0.5","0.3","0.069166667","0.0415","0.425833333","0.2555","46.15384615","13.97306397","60","0.276666667","1.533333333","2.555555556","1.844444444","3.074074074","11.35555556","18.92592593","0.614814815","1.024691358","13.2","22"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00082","","","","20","17","3.14","26","9","2.56","0.37","32.4055666","3.8235967","28.4497547","1.4655504","1.1270664","96.5821381","84.4488907","57.0481758","2.7299747","4.4079604","15.5814304","0.6702476","2.93","6.07","35","0.098461538","0.041111111","0.083714286","2.058823529","1.75","1.529411765","1.3","0.172352941","0.1465","0.184705882","0.157","74.28571429","48.27018122","85","0.949483101","5.688888889","6.692810458","6.511111111","7.660130719","6.977777778","8.209150327","2.109962448","2.482308762","13.48888889","15.86928105"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00083","","","","20","14","4.7","9","8","1.31","0.24","36.32734531","5.7389584","1.6492103","1.6023567","1.423515","33.6440392","83.8301239","65.0071793","0.4640312","1.5496632","9.5318785","0.295603","1.55","6.25","17","0.145555556","0.03","0.091176471","1.214285714","0.85","0.642857143","0.45","0.110714286","0.0775","0.335714286","0.235","52.94117647","24.8","70","0.563073852","2.911111111","4.158730159","3.444444444","4.920634921","10.44444444","14.92063492","1.251275227","1.787536039","13.88888889","19.84126984"
"","","PEP2011MAR-AT01","","","","","","","","","PEP2011MAR-AT01-00084","","","","20","12","3.36","12","3","2.27","0.2","37.02970297","4.2945967","0","1.4019809","1.2185339","57.3959732","74.5969009","68.6849518","0.493822","1.6051762","8.8446951","0.3523404","2.47","5.83","15","0.189166667","0.066666667","0.164666667","1.25","0.75","1","0.6","0.205833333","0.1235","0.28","0.168","80","42.3670669","60","0.914633663","5.044444444","8.407407407","5.488888889","9.148148148","7.466666667","12.44444444","2.032519252","3.387532087","12.95555556","21.59259259"
