"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00035","","","","30","9","3.35","12","4.58","0.66","4","5.24","8.59","0.381666667","1.333333333","0.4","0.582222222","0.174666667","0.372222222","0.111666667","61.00116414","30","6.785185185","22.61728395","7.762962963","25.87654321","4.962962963","16.54320988","12.72592593","42.41975309","50.1","12.5","6.6456718","36.7546692","1.9650841","1.2153697","136.0655518","104.6451569","52.7404022","5.0892067","7.8197961","14.5831518","0.9228382","24.9500998","1.30738523","1.936867007","6.456223356"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00059","","","","30","11","4.76","13","3.14","0.99","6","4.13","8.89","0.241538462","1.181818182","0.433333333","0.375454545","0.137666667","0.432727273","0.158666667","46.45669291","36.66666667","4.651851852","12.68686869","6.118518519","16.68686869","7.051851852","19.23232323","13.17037037","35.91919192","50.3","18.9","7.8775873","23.3468018","1.9371014","1.4152555","129.7143555","135.0357819","65.233078","0.9168377","3.3530188","10.3702326","0.4874468","37.57455268","1.551829026","2.299005964","6.270016266"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00083","","","","30","26","10.71","32","12.28","3.13","5","15.41","26.12","0.38375","1.230769231","1.066666667","0.592692308","0.513666667","0.411923077","0.357","58.99693721","86.66666667","18.19259259","20.99145299","22.82962963","26.34188034","15.86666667","18.30769231","38.6962963","44.64957265","51.1","15.2","3.9218597","7.0680847","1.142642","1.1335797","90.8364258","90.5771027","67.4207458","2.9414253","5.0849895","8.5885201","0.5753031","29.74559687","4.583796477","6.790809596","7.835549534"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00107","","","","30","16","4.11","14","2.34","1.07","6","3.41","7.52","0.167142857","0.875","0.466666667","0.213125","0.113666667","0.256875","0.137","45.34574468","53.33333333","3.466666667","6.5","5.051851852","9.472222222","6.088888889","11.41666667","11.14074074","20.88888889","50","14.2","9.4704151","19.880249","2.450073","1.7637568","144.2047119","142.4194946","49.4856377","1.1916542","3.2971268","21.6912117","0.5186367","28.4","0.96844","1.434725926","2.690111111"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00131","","","","30","17","4.76","20","4.6","0.94","5","5.54","10.3","0.23","1.176470588","0.666666667","0.325882353","0.184666667","0.28","0.158666667","53.78640777","56.66666667","6.814814815","12.02614379","8.207407407","14.48366013","7.051851852","12.44444444","15.25925926","26.92810458","51.1","12.4","10.3348923","54.963501","2.7446218","1.7354264","103.9528809","125.9485779","45.0261497","4.7594976","7.6049552","17.5695381","1.2364368","24.26614481","1.344344423","1.991621367","3.514625942"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00155","","","","30","8","13.08","16","3.2","1.29","6","4.49","17.57","0.2","2","0.533333333","0.56125","0.149666667","1.635","0.436","25.55492316","26.66666667","4.740740741","17.77777778","6.651851852","24.94444444","19.37777778","72.66666667","26.02962963","97.61111111","51","15.1","8.7207546","57.6986084","2.7022126","1.6597877","238.3717651","172.6488342","53.9485779","1.5640554","3.833271","14.6038942","0.5431604","29.60784314","1.329392157","1.969469862","7.385511983"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00179","","","","30","7","1.92","14","4.05","0.32","6","4.37","6.29","0.289285714","2","0.466666667","0.624285714","0.145666667","0.274285714","0.064","69.47535771","23.33333333","6","25.71428571","6.474074074","27.74603175","2.844444444","12.19047619","9.318518519","39.93650794","50.5","11.4","8.7579346","51.1174316","2.5997114","1.7126083","110.7976074","126.6032715","48.5748367","1.7310791","3.9948874","23.1312714","0.6794605","22.57425743","0.98649505","1.461474147","6.263460632"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00012","","","","30","5","2.59","11","3.61","0.92","6","4.53","7.12","0.328181818","2.2","0.366666667","0.906","0.151","0.518","0.086333333","63.62359551","16.66666667","5.348148148","32.08888889","6.711111111","40.26666667","3.837037037","23.02222222","10.54814815","63.28888889","50.8","13.5","6.6023951","33.5436707","2.0344849","1.3725142","131.7633057","109.5732117","55.9188118","2.5380411","5.1428394","16.8083324","0.6367207","26.57480315","1.203838583","1.783464567","10.7007874"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00036","","","","30","21","4","22","4.09","1.58","4","5.67","9.67","0.185909091","1.047619048","0.733333333","0.27","0.189","0.19047619","0.133333333","58.63495346","70","6.059259259","8.656084656","8.4","12","5.925925926","8.465608466","14.32592593","20.46560847","50.5","14.2","8.5403519","59.4156189","2.2732785","1.5359516","114.6054688","116.1751709","50.6579666","3.2463522","5.9736834","17.317852","0.6883278","28.11881188","1.594336634","2.361980198","3.374257426"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00060","","","","30","9","5.05","6","0.84","0.78","6","1.62","6.67","0.14","0.666666667","0.2","0.18","0.054","0.561111111","0.168333333","24.28785607","30","1.244444444","4.148148148","2.4","8","7.481481481","24.9382716","9.881481481","32.9382716","50.2","14.6","9.9846926","61.6245422","2.5958943","1.750834","140.1966553","132.5407257","51.6537399","1.8005409","3.8559017","17.0324745","0.7223425","29.08366534","0.471155378","0.698007968","2.326693227"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00084","","","","30","16","3.38","1","0.26","0.44","6","0.7","4.08","0.26","0.0625","0.033333333","0.04375","0.023333333","0.21125","0.112666667","17.15686275","53.33333333","0.385185185","0.722222222","1.037037037","1.944444444","5.007407407","9.388888889","6.044444444","11.33333333","50.7","11.8","7.924881","54.9020386","2.5916767","1.8175855","134.3345947","122.4240417","52.0452499","4.5350218","8.0454674","10.4808521","1.1194277","23.27416174","0.162919132","0.241361677","0.452553145"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00108","","","","30","20","3.3","19","3.74","1.35","5","5.09","8.39","0.196842105","0.95","0.633333333","0.2545","0.169666667","0.165","0.11","60.66746126","66.66666667","5.540740741","8.311111111","7.540740741","11.31111111","4.888888889","7.333333333","12.42962963","18.64444444","50.1","11.4","7.9704885","53.3855896","2.3009107","1.3446145","80.0906982","115.2095947","46.5650864","5.6267519","8.9262075","17.2274532","1.0431137","22.75449102","1.158203593","1.715857175","2.573785762"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00132","","","","30","21","8.08","40","11","3.62","4","14.62","22.7","0.275","1.904761905","1.333333333","0.696190476","0.487333333","0.384761905","0.269333333","64.40528634","70","16.2962963","23.28042328","21.65925926","30.94179894","11.97037037","17.1005291","33.62962963","48.04232804","51.7","12.2","7.2093","56.4742126","2.2590971","1.3851385","174.8341064","140.7562866","40.2886047","6.1622553","9.9711981","21.753376","0.8731184","23.59767892","3.449980658","5.111082456","7.301546365"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00156","","","","30","12","4.94","15","3.82","0.84","6","4.66","9.6","0.254666667","1.25","0.5","0.388333333","0.155333333","0.411666667","0.164666667","48.54166667","40","5.659259259","14.14814815","6.903703704","17.25925926","7.318518519","18.2962963","14.22222222","35.55555556","50.3","10.8","11.5860262","64.0508423","3.5159829","2.1506929","169.3719482","176.5767822","37.3514938","2.6525707","5.5852261","24.8197956","1.3874083","21.47117296","1.00055666","1.482306163","3.705765408"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00180","","","","30","8","5.34","22","5.57","1.17","5","6.74","12.08","0.253181818","2.75","0.733333333","0.8425","0.224666667","0.6675","0.178","55.79470199","26.66666667","8.251851852","30.94444444","9.985185185","37.44444444","7.911111111","29.66666667","17.8962963","67.11111111","51.9","11.6","13.6604338","46.7265625","3.5339789","2.1948977","214.9356689","203.8785248","42.8330803","2.3500166","6.1891832","20.629631","1.027627","22.35067437","1.506435453","2.231756226","8.369085849"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00013","","","","30","10","3.79","12","2.83","0.5","5","3.33","7.12","0.235833333","1.2","0.4","0.333","0.111","0.379","0.126333333","46.76966292","33.33333333","4.192592593","12.57777778","4.933333333","14.8","5.614814815","16.84444444","10.54814815","31.64444444","50.1","12.6","7.85744","31.6659851","2.4640763","1.5957918","103.6914063","130.6804962","46.8709412","4.0253448","7.3496003","21.8150864","1.4495258","25.1497006","0.83748503","1.240718563","3.722155689"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00037","","","","30","10","4.24","7","1.32","1.31","6","2.63","6.87","0.188571429","0.7","0.233333333","0.263","0.087666667","0.424","0.141333333","38.28238719","33.33333333","1.955555556","5.866666667","3.896296296","11.68888889","6.281481481","18.84444444","10.17777778","30.53333333","52","12.6","11.522213","69.7434387","3.1170337","1.9832082","171.1870117","178.384491","40.3061409","2.8072062","6.4601235","22.7523212","1.0390606","24.23076923","0.637269231","0.944102564","2.832307692"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00061","","","","30","16","9.04","34","8.88","2.26","4","11.14","20.18","0.261176471","2.125","1.133333333","0.69625","0.371333333","0.565","0.301333333","55.20317146","53.33333333","13.15555556","24.66666667","16.5037037","30.94444444","13.39259259","25.11111111","29.8962963","56.05555556","50.1","14.1","8.5718746","31.978302","2.4763715","1.4340577","130.4967041","124.5862885","47.4354782","3.4604015","5.831152","18.6965771","0.5985136","28.14371257","3.135209581","4.644754935","8.708915502"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00085","","","","30","14","5.26","14","3.59","1.04","6","4.63","9.89","0.256428571","1","0.466666667","0.330714286","0.154333333","0.375714286","0.175333333","46.81496461","46.66666667","5.318518519","11.3968254","6.859259259","14.6984127","7.792592593","16.6984127","14.65185185","31.3968254","51.3","13.5","6.1777306","56.0848389","2.1064901","1.2474566","144.8312988","109.0069427","48.6553421","6.4702616","10.0284767","10.817647","1.0260191","26.31578947","1.218421053","1.805068226","3.868003342"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00109","","","","30","20","2.32","19","3.68","2.37","4","6.05","8.37","0.193684211","0.95","0.633333333","0.3025","0.201666667","0.116","0.077333333","72.28195938","66.66666667","5.451851852","8.177777778","8.962962963","13.44444444","3.437037037","5.155555556","12.4","18.6","51.7","11","6.9924669","52.8991699","2.0576367","1.2715302","135.0151367","110.3925629","44.5486259","7.0204077","11.0698118","16.625515","0.817914","21.27659574","1.287234043","1.907013396","2.860520095"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00133","","","","30","11","9.63","10","1.1","0.85","6","1.95","11.58","0.11","0.909090909","0.333333333","0.177272727","0.065","0.875454545","0.321","16.83937824","36.66666667","1.62962963","4.444444444","2.888888889","7.878787879","14.26666667","38.90909091","17.15555556","46.78787879","51.5","13.2","8.2880001","52.2245483","2.3427725","1.5948253","141.5528564","130.1305237","47.2055588","3.5337849","6.6153541","20.6788139","0.9758968","25.63106796","0.499805825","0.740453074","2.019417476"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00157","","","","30","15","13.22","12","1.71","1.8","6","3.51","16.73","0.1425","0.8","0.4","0.234","0.117","0.881333333","0.440666667","20.98027496","50","2.533333333","5.066666667","5.2","10.4","19.58518519","39.17037037","24.78518519","49.57037037","51.9","14.9","6.4716902","33.0045471","1.9953413","1.3806005","151.8236084","115.2409668","54.7056007","2.8844719","5.2542748","13.6078568","0.7559404","28.70905588","1.007687861","1.492870906","2.985741811"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00181","","","","30","20","9.4","37","7.65","3.83","5","11.48","20.88","0.206756757","1.85","1.233333333","0.574","0.382666667","0.47","0.313333333","54.98084291","66.66666667","11.33333333","17","17.00740741","25.51111111","13.92592593","20.88888889","30.93333333","46.4","50.8","13.3","8.231616","57.8837891","2.4904132","1.6494637","138.2277832","137.5823364","47.6972694","1.365243","3.511447","22.6884041","0.5255547","26.18110236","3.005590551","4.452726742","6.679090114"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00014","","","","30","16","4.48","14","2.59","1.73","6","4.32","8.8","0.185","0.875","0.466666667","0.27","0.144","0.28","0.149333333","49.09090909","53.33333333","3.837037037","7.194444444","6.4","12","6.637037037","12.44444444","13.03703704","24.44444444","51.1","14.8","9.5021706","30.9616089","2.6607001","1.6456084","169.0350342","146.7235107","50.6142578","2.3949604","5.2076812","15.1049538","0.6211596","28.962818","1.251193738","1.853620352","3.47553816"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00038","","","","30","11","5.54","9","1.63","2.16","6","3.79","9.33","0.181111111","0.818181818","0.3","0.344545455","0.126333333","0.503636364","0.184666667","40.62165059","36.66666667","2.414814815","6.585858586","5.614814815","15.31313131","8.207407407","22.38383838","13.82222222","37.6969697","43.7","13.4","7.0047979","52.7050781","1.9448404","1.390707","86.7806396","113.3880768","55.3807068","1.728569","3.9481583","17.1746788","0.7560101","30.66361556","1.16215103","1.721705229","4.695559716"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00062","","","","30","18","3.66","36","9.05","0.81","6","9.86","13.52","0.251388889","2","1.2","0.547777778","0.328666667","0.203333333","0.122","72.92899408","60","13.40740741","22.34567901","14.60740741","24.34567901","5.422222222","9.037037037","20.02962963","33.38271605","51.8","14.3","8.839612","62.4354248","2.1807184","1.3648067","163.0882568","134.3042145","51.5393181","3.4810524","6.0564361","17.0267429","0.8087645","27.60617761","2.721969112","4.032546833","6.720911388"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00086","","","","30","16","5.35","32","8.42","1.05","5","9.47","14.82","0.263125","2","1.066666667","0.591875","0.315666667","0.334375","0.178333333","63.90013495","53.33333333","12.47407407","23.38888889","14.02962963","26.30555556","7.925925926","14.86111111","21.95555556","41.16666667","51.1","13.3","7.5730448","36.0922546","2.1102109","1.3175893","109.1273193","120.4492798","53.5183601","3.9523087","6.8053756","16.3127422","0.7992935","26.02739726","2.464794521","3.651547438","6.846651446"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00110","","","","30","26","6.78","44","8.77","4.05","4","12.82","19.6","0.199318182","1.692307692","1.466666667","0.493076923","0.427333333","0.260769231","0.226","65.40816327","86.66666667","12.99259259","14.99145299","18.99259259","21.91452991","10.04444444","11.58974359","29.03703704","33.5042735","51.8","11.8","9.6215248","78.3216248","2.8495481","1.6963444","180.8874512","170.6037598","37.674778","3.0720692","6.2126775","26.7961235","1.3151083","22.77992278","2.9203861","4.326497926","4.992112992"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00134","","","","30","0","0","0","0","0","","0","0","","","0","","0","","0","","0","0","","0","","0","","0","","","","","","","","","","","","","","","","","",""
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00158","","","","30","15","5.65","9","1.6","2.12","6","3.72","9.37","0.177777778","0.6","0.3","0.248","0.124","0.376666667","0.188333333","39.70117396","50","2.37037037","4.740740741","5.511111111","11.02222222","8.37037037","16.74074074","13.88148148","27.76296296","","","","","","","","","","","","","","","","",""
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00182","","","","30","19","19.02","9","1.88","2.04","6","3.92","22.94","0.208888889","0.473684211","0.3","0.206315789","0.130666667","1.001052632","0.634","17.0880558","63.33333333","2.785185185","4.397660819","5.807407407","9.169590643","28.17777778","44.49122807","33.98518519","53.66081871","51.1","15.9","6.4318838","32.9775391","1.8914781","1.3224301","168.0878906","122.9983673","56.9391747","2.3257103","4.6056252","14.0486288","0.5593901","31.11545988","1.219726027","1.807001522","2.853160298"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00015","","","","30","28","8.21","38","5.97","3.52","5","9.49","17.7","0.157105263","1.357142857","1.266666667","0.338928571","0.316333333","0.293214286","0.273666667","53.61581921","93.33333333","8.844444444","9.476190476","14.05925926","15.06349206","12.16296296","13.03174603","26.22222222","28.0952381","51.2","8.6","14.1417284","31.0538025","4.6469979","2.8147001","474.1790771","319.6977539","25.4511986","4.0191517","9.1556091","25.4021664","1.9492884","16.796875","1.594023438","2.361516204","2.530195933"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00039","","","","30","21","5.84","27","3.58","2.74","5","6.32","12.16","0.132592593","1.285714286","0.9","0.300952381","0.210666667","0.278095238","0.194666667","51.97368421","70","5.303703704","7.576719577","9.362962963","13.37566138","8.651851852","12.35978836","18.01481481","25.73544974","50.7","15","8.1493015","61.103302","2.2579157","1.4432569","128.2900391","131.0990143","56.9258881","2.7387419","5.4021916","13.954936","0.7109652","29.58579882","1.869822485","2.770107385","3.957296265"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00063","","","","30","20","5.11","36","8.26","2.33","4","10.59","15.7","0.229444444","1.8","1.2","0.5295","0.353","0.2555","0.170333333","67.4522293","66.66666667","12.23703704","18.35555556","15.68888889","23.53333333","7.57037037","11.35555556","23.25925926","34.88888889","50.5","15.3","6.970892","40.9159241","1.8965893","1.1807995","115.7910156","108.1363525","57.3187943","3.5772467","6.0207019","11.6242924","0.6500597","30.2970297","3.208455446","4.753267327","7.12990099"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00087","","","","30","4","6.26","8","2.78","0.11","6","2.89","9.15","0.3475","2","0.266666667","0.7225","0.096333333","1.565","0.208666667","31.58469945","13.33333333","4.118518519","30.88888889","4.281481481","32.11111111","9.274074074","69.55555556","13.55555556","101.6666667","51","13","5.4423733","34.7695618","1.8114738","1.2166228","104.8099365","106.7710266","53.1613731","4.4435635","7.1881661","14.2754927","0.829381","25.49019608","0.736666667","1.091358025","8.185185185"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00111","","","","30","9","7.05","18","9.33","0.61","6","9.94","16.99","0.518333333","2","0.6","1.104444444","0.331333333","0.783333333","0.235","58.50500294","30","13.82222222","46.07407407","14.72592593","49.08641975","10.44444444","34.81481481","25.17037037","83.90123457","50.9","14.8","7.6094866","52.4920654","2.2676265","1.4829636","168.6412354","129.6006165","50.0496483","2.9629498","5.2764354","18.5858898","0.7305994","29.07662083","2.89021611","4.281801644","14.27267215"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00135","","","","30","13","5.61","12","5.12","1.22","6","6.34","11.95","0.426666667","0.923076923","0.4","0.487692308","0.211333333","0.431538462","0.187","53.05439331","43.33333333","7.585185185","17.5042735","9.392592593","21.67521368","8.311111111","19.17948718","17.7037037","40.85470085","51.2","15.6","7.2603788","9.6904297","1.9118896","1.390161","117.4638672","104.0428009","61.5124207","3.3451357","5.9165125","7.3571548","0.2355757","30.46875","1.93171875","2.861805556","6.604166667"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00159","","","","30","10","4.96","9","1.91","0.41","6","2.32","7.28","0.212222222","0.9","0.3","0.232","0.077333333","0.496","0.165333333","31.86813187","33.33333333","2.82962963","8.488888889","3.437037037","10.31111111","7.348148148","22.04444444","10.78518519","32.35555556","50.8","13.3","8.2522545","24.999054","2.5806129","1.6820698","155.8781738","123.1135101","52.7555466","4.7550812","7.6716819","7.7727728","0.5096588","26.18110236","0.607401575","0.899854185","2.699562555"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00183","","","","30","16","7.13","40","9.87","1.7","5","11.57","18.7","0.24675","2.5","1.333333333","0.723125","0.385666667","0.445625","0.237666667","61.87165775","53.33333333","14.62222222","27.41666667","17.14074074","32.13888889","10.56296296","19.80555556","27.7037037","51.94444444","51.7","12","8.3985977","52.9566345","2.5704055","1.7566824","116.4481201","134.8578186","45.2655106","2.7033424","4.7695856","22.6214275","0.6272221","23.21083172","2.68549323","3.978508489","7.459703417"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00016","","","","30","16","3.07","16","2.4","1","6","3.4","6.47","0.15","1","0.533333333","0.2125","0.113333333","0.191875","0.102333333","52.55023184","53.33333333","3.555555556","6.666666667","5.037037037","9.444444444","4.548148148","8.527777778","9.585185185","17.97222222","51.8","13.2","11.4125929","12.1395874","3.0389132","2.0020623","164.9345703","150.3319702","49.8471184","1.8368731","4.166079","14.6641216","0.4365797","25.48262548","0.866409266","1.283569284","2.406692407"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00040","","","","30","27","5.28","50","11.2","6.03","3","17.23","22.51","0.224","1.851851852","1.666666667","0.638148148","0.574333333","0.195555556","0.176","76.54375833","90","16.59259259","18.43621399","25.52592593","28.36213992","7.822222222","8.691358025","33.34814815","37.05349794","50.8","11.5","8.8667736","67.678833","2.471185","1.5838604","149.1541748","125.437561","39.2498398","5.8407316","9.2406216","23.4364376","0.8074551","22.63779528","3.900492126","5.778506853","6.42056317"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00064","","","","30","19","4.39","21","4.15","1.66","5","5.81","10.2","0.197619048","1.105263158","0.7","0.305789474","0.193666667","0.231052632","0.146333333","56.96078431","63.33333333","6.148148148","9.707602339","8.607407407","13.59064327","6.503703704","10.26900585","15.11111111","23.85964912","51.9","12.1","8.4423046","34.4040833","2.3600807","1.5663066","108.4387207","115.314209","50.6767197","4.3268175","6.8231692","17.0394287","0.8065758","23.31406551","1.354547206","2.006736602","3.168531476"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00088","","","","30","14","5.3","18","3.9","1.79","5","5.69","10.99","0.216666667","1.285714286","0.6","0.406428571","0.189666667","0.378571429","0.176666667","51.77434031","46.66666667","5.777777778","12.38095238","8.42962963","18.06349206","7.851851852","16.82539683","16.28148148","34.88888889","50.3","12.9","8.1530409","21.5662231","2.4372554","1.5801024","136.5339355","141.8564148","52.4457092","3.6398077","6.2688637","15.5367594","0.7502584","25.64612326","1.459264414","2.161873205","4.63258544"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00112","","","","30","25","3.2","29","5.42","2.99","4","8.41","11.61","0.186896552","1.16","0.966666667","0.3364","0.280333333","0.128","0.106666667","72.43755383","83.33333333","8.02962963","9.635555556","12.45925926","14.95111111","4.740740741","5.688888889","17.2","20.64","50.3","10.2","8.4650068","47.7864075","2.5647669","1.5354619","115.546875","140.4056549","35.3528519","6.6470175","10.7847643","24.4240341","0.6527824","20.27833002","1.705407555","2.526529711","3.031835653"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00136","","","","30","12","4.3","13","2.74","0.73","6","3.47","7.77","0.210769231","1.083333333","0.433333333","0.289166667","0.115666667","0.358333333","0.143333333","44.65894466","40","4.059259259","10.14814815","5.140740741","12.85185185","6.37037037","15.92592593","11.51111111","28.77777778","51","16.4","8.9175863","37.6925049","2.5116014","1.678257","142.7553711","128.0948639","57.7786865","1.2196865","2.9749861","10.7590742","0.4564047","32.15686275","1.115843137","1.653100944","4.13275236"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00160","","","","30","23","5.59","27","4.36","4.68","5","9.04","14.63","0.161481481","1.173913043","0.9","0.393043478","0.301333333","0.243043478","0.186333333","61.79084074","76.66666667","6.459259259","8.425120773","13.39259259","17.46859903","8.281481481","10.80193237","21.67407407","28.2705314","50.9","16.5","9.0273104","67.0038147","2.4536283","1.6864581","154.2392578","149.7667542","50.0387192","0.5611734","2.8209748","22.4286423","0.5431309","32.41650295","2.930451866","4.341410172","5.662708921"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00184","","","","30","4","1.36","6","1.15","1.15","6","2.3","3.66","0.191666667","1.5","0.2","0.575","0.076666667","0.34","0.045333333","62.84153005","13.33333333","1.703703704","12.77777778","3.407407407","25.55555556","2.014814815","15.11111111","5.422222222","40.66666667","50.1","12.8","10.0889521","50.2328186","2.9255421","1.8011017","164.6469727","158.8570862","47.2827911","3.416955","6.5844722","15.4252481","1.043479","25.5489022","0.58762475","0.870555186","6.529163894"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00017","","","","30","21","4.7","20","3.38","0.83","6","4.21","8.91","0.169","0.952380952","0.666666667","0.20047619","0.140333333","0.223809524","0.156666667","47.25028058","70","5.007407407","7.153439153","6.237037037","8.91005291","6.962962963","9.947089947","13.2","18.85714286","50.3","11.2","7.8884106","64.0968933","2.3545556","1.3871317","138.7879639","115.4717407","41.4390182","7.6639776","11.5077982","15.5473013","0.8388062","22.26640159","0.937415507","1.388763714","1.983948163"
"","","PEP2019SAT-PT01","","","","","","","","","PEP2019SAT-PT01-00041","","","","30","19","5.75","29","6.73","1.87","5","8.6","14.35","0.232068966","1.526315789","0.966666667","0.452631579","0.286666667","0.302631579","0.191666667","59.93031359","63.33333333","9.97037037","15.74269006","12.74074074","20.11695906","8.518518519","13.4502924","21.25925926","33.56725146","51.1","14.1","8.7196064","63.1652832","2.5447104","1.5952821","118.2468262","126.5723114","46.9600449","3.6288252","6.5172992","18.3362885","0.8845634","27.59295499","2.372994129","3.515546858","5.55086346"
