"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00045","","","","20","19","1.23","18","64","2.77","2.62","32.07920792","5.7178845","37.7240219","1.9943867","1.210712","141.446167","100.5773544","56.4573097","3.2651911","5.2466092","13.4447842","0.4680041","5.39","6.62","82","0.153888889","0.0409375","0.065731707","4.315789474","4.1","0.947368421","0.9","0.283684211","0.2695","0.064736842","0.0615","21.95121951","81.41993958","95","1.729069307","6.155555556","6.479532164","11.97777778","12.60818713","2.733333333","2.877192982","3.842376238","4.044606566","14.71111111","15.48538012"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00046","","","","20","14","2.2","26","55","6.9","2.23","32.8","7.4246845","30.5414505","2.2178094","1.3314756","141.2172546","97.641861","59.8739471","2.8895359","4.3218942","9.2756748","0.4069601","9.13","11.33","81","0.265384615","0.040545455","0.112716049","5.785714286","4.05","1.857142857","1.3","0.652142857","0.4565","0.157142857","0.11","32.09876543","80.58252427","70","2.99464","15.33333333","21.9047619","20.28888889","28.98412698","4.888888889","6.984126984","6.654755556","9.506793651","25.17777778","35.96825397"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00047","","","","20","17","0.66","9","34","1.2","1.45","30.73852295","7.8064275","32.3344116","2.3976657","1.4809035","177.5852509","112.5139084","61.5093193","1.1334226","2.6239688","10.7766733","0.5354366","2.65","3.31","43","0.133333333","0.042647059","0.061627907","2.529411765","2.15","0.529411765","0.45","0.155882353","0.1325","0.038823529","0.033","20.93023256","80.06042296","85","0.814570858","2.666666667","3.137254902","5.888888889","6.928104575","1.466666667","1.725490196","1.810157463","2.129597015","7.355555556","8.653594771"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00048","","","","20","13","12.29","15","55","2.74","2.21","","","","","","","","","","","","","4.95","17.24","70","0.182666667","0.040181818","0.070714286","5.384615385","3.5","1.153846154","0.75","0.380769231","0.2475","0.945384615","0.6145","21.42857143","28.71229698","65","","6.088888889","9.367521368","11","16.92307692","27.31111111","42.01709402","","","38.31111111","58.94017094"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00049","","","","20","14","0.86","4","13","0.63","0.42","32","10.3317451","26.2139282","2.7497101","1.6294307","128.8975372","105.8307266","54.6916618","2.2524431","3.3130016","13.9499798","0.5428588","1.05","1.91","17","0.1575","0.032307692","0.061764706","1.214285714","0.85","0.285714286","0.2","0.075","0.0525","0.061428571","0.043","23.52941176","54.97382199","70","0.336","1.4","2","2.333333333","3.333333333","1.911111111","2.73015873","0.746666667","1.066666667","4.244444444","6.063492063"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00050","","","","20","8","3.07","4","9","0.59","0.6","","","","","","","","","","","","","1.19","4.26","13","0.1475","0.066666667","0.091538462","1.625","0.65","0.5","0.2","0.14875","0.0595","0.38375","0.1535","30.76923077","27.9342723","40","","1.311111111","3.277777778","2.644444444","6.611111111","6.822222222","17.05555556","","","9.466666667","23.66666667"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00051","","","","20","14","0.88","3","6","0.28","0.32","33.73015873","6.277648","18.768856","2.0660212","1.2228111","106.2073364","107.6245346","58.8063354","2.0103321","3.6265213","15.7420588","0.5776484","0.6","1.48","9","0.093333333","0.053333333","0.066666667","0.642857143","0.45","0.214285714","0.15","0.042857143","0.03","0.062857143","0.044","33.33333333","40.54054054","70","0.202380952","0.622222222","0.888888889","1.333333333","1.904761905","1.955555556","2.793650794","0.44973545","0.642479214","3.288888889","4.698412698"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00052","","","","20","12","2.97","30","28","1.99","1","28.05139186","6.715322","31.4989796","2.3489738","1.3896681","99.5501175","100.693718","54.6192093","1.7915725","3.1255393","18.3572369","0.8774423","2.99","5.96","58","0.066333333","0.035714286","0.051551724","4.833333333","2.9","2.5","1.5","0.249166667","0.1495","0.2475","0.1485","51.72413793","50.16778523","60","0.838736617","4.422222222","7.37037037","6.644444444","11.07407407","6.6","11","1.863859148","3.106431913","13.24444444","22.07407407"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00053","","","","20","12","1.09","6","13","1.12","0.83","","","","","","","","","","","","","1.95","3.04","19","0.186666667","0.063846154","0.102631579","1.583333333","0.95","0.5","0.3","0.1625","0.0975","0.090833333","0.0545","31.57894737","64.14473684","60","","2.488888889","4.148148148","4.333333333","7.222222222","2.422222222","4.037037037","","","6.755555556","11.25925926"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00054","","","","20","10","0.95","3","5","0.33","0.27","29.10891089","8.6451712","38.7661667","2.6721065","1.6069933","127.2729187","110.3401794","57.1250381","1.7191396","3.0395656","14.390173","0.7020519","0.6","1.55","8","0.11","0.054","0.075","0.8","0.4","0.3","0.15","0.06","0.03","0.095","0.0475","37.5","38.70967742","50","0.174653465","0.733333333","1.466666667","1.333333333","2.666666667","2.111111111","4.222222222","0.388118812","0.776237624","3.444444444","6.888888889"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00055","","","","20","10","0.49","1","25","0.39","0.84","27.79783394","6.0915189","22.1338158","1.9464232","1.1584452","90.9086075","84.9382248","57.7307129","4.8962255","6.9729171","7.8748093","0.6634457","1.23","1.72","26","0.39","0.0336","0.047307692","2.6","1.3","0.1","0.05","0.123","0.0615","0.049","0.0245","3.846153846","71.51162791","50","0.341913357","0.866666667","1.733333333","2.733333333","5.466666667","1.088888889","2.177777778","0.759807461","1.519614922","3.822222222","7.644444444"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00056","","","","20","11","2.98","35","51","4.67","1.65","27.4","7.305162","16.8676929","2.3588157","1.3999846","110.5619431","94.5333862","57.5556412","3.4371533","5.1524611","9.5570087","0.5577508","6.32","9.3","86","0.133428571","0.032352941","0.073488372","7.818181818","4.3","3.181818182","1.75","0.574545455","0.316","0.270909091","0.149","40.69767442","67.95698925","55","1.73168","10.37777778","18.86868687","14.04444444","25.53535354","6.622222222","12.04040404","3.848177778","6.996686869","20.66666667","37.57575758"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00057","","","","20","14","0.98","16","75","2.51","2.47","25.54027505","9.2298574","46.895752","2.850559","1.742409","139.8349609","128.7842865","45.3304901","3.189971","5.3967862","19.8463593","0.898064","4.98","5.96","91","0.156875","0.032933333","0.054725275","6.5","4.55","1.142857143","0.8","0.355714286","0.249","0.07","0.049","17.58241758","83.55704698","70","1.271905697","5.577777778","7.968253968","11.06666667","15.80952381","2.177777778","3.111111111","2.826457106","4.037795865","13.24444444","18.92063492"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00058","","","","20","13","1.5","5","207","0.9","8.15","22.4","7.0107551","37.375042","2.4834921","1.4086105","119.2282333","107.2887192","42.8736496","6.1548862","9.1511564","20.1857643","0.9634749","9.05","10.55","212","0.18","0.039371981","0.042688679","16.30769231","10.6","0.384615385","0.25","0.696153846","0.4525","0.115384615","0.075","2.358490566","85.78199052","65","2.0272","2","3.076923077","20.11111111","30.94017094","3.333333333","5.128205128","4.504888889","6.930598291","23.44444444","36.06837607"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00059","","","","20","19","1.97","19","20","2.78","0.8","26.48221344","7.6113219","44.1291924","2.5576122","1.6639401","96.9854279","100.7016678","50.5110168","1.1906211","2.7484226","22.6658611","1.1574807","3.58","5.55","39","0.146315789","0.04","0.091794872","2.052631579","1.95","1","0.95","0.188421053","0.179","0.103684211","0.0985","48.71794872","64.5045045","95","0.948063241","6.177777778","6.502923977","7.955555556","8.374269006","4.377777778","4.608187135","2.106807203","2.217691792","12.33333333","12.98245614"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00060","","","","20","19","1.43","10","20","0.85","0.82","","","","","","","","","","","","","1.67","3.1","30","0.085","0.041","0.055666667","1.578947368","1.5","0.526315789","0.5","0.087894737","0.0835","0.075263158","0.0715","33.33333333","53.87096774","95","","1.888888889","1.988304094","3.711111111","3.906432749","3.177777778","3.34502924","","","6.888888889","7.251461988"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00061","","","","20","16","1.44","3","21","0.4","0.57","29.10891089","5.615993","","2.0149393","1.2649899","74.94561","88.5752487","55.7215042","1.8193566","3.2571466","18.3713722","0.4127824","0.97","2.41","24","0.133333333","0.027142857","0.040416667","1.5","1.2","0.1875","0.15","0.060625","0.0485","0.09","0.072","12.5","40.24896266","80","0.282356436","0.888888889","1.111111111","2.155555556","2.694444444","3.2","4","0.627458746","0.784323432","5.355555556","6.694444444"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00062","","","","20","19","2.19","26","50","3.41","1.56","26.13861386","5.5268302","","1.9668541","1.2073672","106.0090179","109.4529266","57.1631699","2.8590496","4.6777267","15.9403839","0.4398663","4.97","7.16","76","0.131153846","0.0312","0.065394737","4","3.8","1.368421053","1.3","0.261578947","0.2485","0.115263158","0.1095","34.21052632","69.41340782","95","1.299089109","7.577777778","7.976608187","11.04444444","11.62573099","4.866666667","5.122807018","2.886864686","3.038804933","15.91111111","16.74853801"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00063","","","","20","15","4.08","7","14","0.94","0.49","32.33532934","4.0215697","32.5368576","1.6392639","1.0368012","110.9944077","84.1776428","58.2863693","3.8713515","5.7767959","12.4373903","0.8439987","1.43","5.51","21","0.134285714","0.035","0.068095238","1.4","1.05","0.466666667","0.35","0.095333333","0.0715","0.272","0.204","33.33333333","25.95281307","75","0.46239521","2.088888889","2.785185185","3.177777778","4.237037037","9.066666667","12.08888889","1.02754491","1.37005988","12.24444444","16.32592593"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00064","","","","20","14","3.44","2","47","0.23","1.5","33.7254902","5.7218666","31.6570168","1.9693575","1.2115701","153.3647308","106.0367279","59.7949905","2.8625367","4.4730711","11.5043058","0.4692913","1.73","5.17","49","0.115","0.031914894","0.035306122","3.5","2.45","0.142857143","0.1","0.123571429","0.0865","0.245714286","0.172","4.081632653","33.4622824","70","0.58345098","0.511111111","0.73015873","3.844444444","5.492063492","7.644444444","10.92063492","1.296557734","1.852225335","11.48888889","16.41269841"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00065","","","","20","14","1.51","10","42","1.54","1.6","34.73053892","4.9735808","28.6242313","1.7113127","1.1191592","123.4349899","88.8263092","58.3075447","3.0019615","4.6055226","12.8696213","0.5344626","3.14","4.65","52","0.154","0.038095238","0.060384615","3.714285714","2.6","0.714285714","0.5","0.224285714","0.157","0.107857143","0.0755","19.23076923","67.52688172","70","1.090538922","3.422222222","4.888888889","6.977777778","9.968253968","3.355555556","4.793650794","2.423419827","3.462028324","10.33333333","14.76190476"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00066","","","","20","12","5.23","10","60","2.11","2.84","29.94011976","5.9369268","17.5918579","2.1153803","1.214184","125.477951","110.8525543","57.7379074","3.1239479","4.5333347","14.6096363","0.8738168","4.95","10.18","70","0.211","0.047333333","0.070714286","5.833333333","3.5","0.833333333","0.5","0.4125","0.2475","0.435833333","0.2615","14.28571429","48.62475442","60","1.482035928","4.688888889","7.814814815","11","18.33333333","11.62222222","19.37037037","3.293413174","5.489021956","22.62222222","37.7037037"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00067","","","","20","15","1.19","10","70","1.56","0.65","30.67729084","6.2043371","29.6755753","2.0965664","1.2496144","122.8622437","95.97332","54.5355492","3.8870847","6.1808167","14.5525084","0.8813173","2.21","3.4","80","0.156","0.009285714","0.027625","5.333333333","4","0.666666667","0.5","0.147333333","0.1105","0.079333333","0.0595","12.5","65","75","0.677968128","3.466666667","4.622222222","4.911111111","6.548148148","2.644444444","3.525925926","1.506595839","2.008794452","7.555555556","10.07407407"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00068","","","","20","20","1.74","4","126","0.56","3.31","26.69322709","7.4151216","25.8354797","2.4145007","1.4605716","121.5640106","103.2270432","58.3313065","1.3501071","3.0828886","16.4090614","0.4049557","3.87","5.61","130","0.14","0.026269841","0.029769231","6.5","6.5","0.2","0.2","0.1935","0.1935","0.087","0.087","3.076923077","68.98395722","100","1.033027888","1.244444444","1.244444444","8.6","8.6","3.866666667","3.866666667","2.29561753","2.29561753","12.46666667","12.46666667"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00069","","","","20","18","6.72","4","14","0.5","0.42","35.1888668","5.0981674","11.5916176","1.8281438","1.2160417","104.8667603","88.8293686","66.252037","1.4925123","3.0790892","8.5758724","0.6266403","0.92","7.64","18","0.125","0.03","0.051111111","1","0.9","0.222222222","0.2","0.051111111","0.046","0.373333333","0.336","22.22222222","12.04188482","90","0.323737575","1.111111111","1.234567901","2.044444444","2.271604938","14.93333333","16.59259259","0.719416832","0.799352036","16.97777778","18.86419753"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00070","","","","20","14","3.67","1","0","0.23","0","35.86744639","5.8232527","13.3258362","1.994123","1.2780157","75.370079","89.037056","66.5621948","0.931511","1.9975266","7.1261115","0","0.23","3.9","1","0.23","","0.23","0.071428571","0.05","0.071428571","0.05","0.016428571","0.0115","0.262142857","0.1835","100","5.897435897","70","0.082495127","0.511111111","0.73015873","0.511111111","0.73015873","8.155555556","11.65079365","0.183322504","0.261889291","8.666666667","12.38095238"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00071","","","","20","14","3.43","6","26","0.52","0.83","30.70866142","3.8737271","36.8926811","1.6567706","1.08842","114.1131744","83.6190567","59.8639183","2.4735284","4.2402301","13.3754864","0.8035018","1.35","4.78","32","0.086666667","0.031923077","0.0421875","2.285714286","1.6","0.428571429","0.3","0.096428571","0.0675","0.245","0.1715","18.75","28.24267782","70","0.414566929","1.155555556","1.650793651","3","4.285714286","7.622222222","10.88888889","0.921259843","1.316085489","10.62222222","15.17460317"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00072","","","","20","9","5.37","30","5","3.87","0.16","32","5.1602693","39.7763138","1.8569419","1.2845877","117.6945419","80.29776","63.3575249","1.1093271","2.4045327","12.3965225","0.655158","4.03","9.4","35","0.129","0.032","0.115142857","3.888888889","1.75","3.333333333","1.5","0.447777778","0.2015","0.596666667","0.2685","85.71428571","42.87234043","45","1.2896","8.6","19.11111111","8.955555556","19.90123457","11.93333333","26.51851852","2.865777778","6.368395062","20.88888889","46.41975309"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00073","","","","20","17","2.99","20","34","3.38","1.49","36.66666667","5.5469561","27.663681","1.7969323","1.1266605","126.4106674","94.6267548","59.1181984","2.2314744","3.7915473","13.6545076","0.5282628","4.87","7.86","54","0.169","0.043823529","0.090185185","3.176470588","2.7","1.176470588","1","0.286470588","0.2435","0.175882353","0.1495","37.03703704","61.95928753","85","1.785666667","7.511111111","8.836601307","10.82222222","12.73202614","6.644444444","7.816993464","3.968148149","4.668409586","17.46666667","20.54901961"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00074","","","","20","18","1.65","41","63","5.74","2.58","36.83168317","7.6094279","24.9847431","2.299901","1.4074068","113.6454239","106.1258469","62.3803368","1.9200615","3.6007512","10.114666","0.5941091","8.32","9.97","104","0.14","0.040952381","0.08","5.777777778","5.2","2.277777778","2.05","0.462222222","0.416","0.091666667","0.0825","39.42307692","83.45035105","90","3.06439604","12.75555556","14.17283951","18.48888889","20.54320988","3.666666667","4.074074074","6.809768977","7.566409975","22.15555556","24.61728395"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00075","","","","20","19","2.57","22","71","3.55","3.15","32.53968254","7.3302174","","2.6744819","1.4760156","182.9515991","145.4331055","49.4620781","3.1360006","5.6013861","21.5542183","0.9826897","6.7","9.27","93","0.161363636","0.044366197","0.072043011","4.894736842","4.65","1.157894737","1.1","0.352631579","0.335","0.135263158","0.1285","23.65591398","72.27615965","95","2.18015873","7.888888889","8.304093567","14.88888889","15.67251462","5.711111111","6.011695906","4.844797178","5.099786503","20.6","21.68421053"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00076","","","","20","6","2.75","9","19","1.23","0.84","32.5443787","5.4847727","","2.0342014","1.3294684","107.2374802","90.2922363","58.2973518","1.7128932","3.113183","14.0122814","0.5150661","2.07","4.82","28","0.136666667","0.044210526","0.073928571","4.666666667","1.4","1.5","0.45","0.345","0.1035","0.458333333","0.1375","32.14285714","42.94605809","30","0.673668639","2.733333333","9.111111111","4.6","15.33333333","6.111111111","20.37037037","1.49704142","4.990138067","10.71111111","35.7037037"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00077","","","","20","12","0.3","","12","0.23","0.3","","","","","","","","","","","","","0.53","0.83","","","0.025","","","","","","0.044166667","0.0265","0.025","0.015","","63.85542169","60","","0.511111111","0.851851852","1.177777778","1.962962963","0.666666667","1.111111111","","","1.844444444","3.074074074"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00078","","","","20","12","1.82","34","10","8.16","0.69","24","7.179409","8.0424232","2.3349137","1.281639","156.8361816","110.7930069","48.5482254","7.4310465","10.5178995","13.4149561","0.8717151","8.85","10.67","44","0.24","0.069","0.201136364","3.666666667","2.2","2.833333333","1.7","0.7375","0.4425","0.151666667","0.091","77.27272727","82.94283037","60","2.124","18.13333333","30.22222222","19.66666667","32.77777778","4.044444444","6.740740741","4.72","7.866666667","23.71111111","39.51851852"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00079","","","","20","18","1.43","14","30","1.9","1.02","28.85375494","4.8632741","24.0930996","1.8110793","1.0520523","86.2748566","88.3559647","57.2896118","4.1630769","6.2856345","12.5630112","0.6117113","2.92","4.35","44","0.135714286","0.034","0.066363636","2.444444444","2.2","0.777777778","0.7","0.162222222","0.146","0.079444444","0.0715","31.81818182","67.12643678","90","0.842529644","4.222222222","4.691358025","6.488888889","7.209876543","3.177777778","3.530864198","1.872288098","2.080320109","9.666666667","10.74074074"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00080","","","","20","16","5.36","30","60","3.74","2.21","33.26693227","6.1473241","55.9078751","1.8641217","1.239145","99.1869354","77.2899704","62.0265388","1.7723228","2.8009224","11.1580877","0.4077266","5.95","11.31","90","0.124666667","0.036833333","0.066111111","5.625","4.5","1.875","1.5","0.371875","0.2975","0.335","0.268","33.33333333","52.60831123","80","1.97938247","8.311111111","10.38888889","13.22222222","16.52777778","11.91111111","14.88888889","4.398627711","5.498284639","25.13333333","31.41666667"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00081","","","","20","20","2.84","10","14","2.24","0.66","32.60437376","3.2781229","18.4938717","1.3329992","0.8190426","120.9697647","75.7463303","57.5188065","4.3128362","6.4859109","13.9761782","0.6461292","2.9","5.74","24","0.224","0.047142857","0.120833333","1.2","1.2","0.5","0.5","0.145","0.145","0.142","0.142","41.66666667","50.52264808","100","0.945526839","4.977777778","4.977777778","6.444444444","6.444444444","6.311111111","6.311111111","2.101170753","2.101170753","12.75555556","12.75555556"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00082","","","","20","16","8.9","20","19","5.32","0.89","","","","","","","","","","","","","6.21","15.11","39","0.266","0.046842105","0.159230769","2.4375","1.95","1.25","1","0.388125","0.3105","0.55625","0.445","51.28205128","41.09861019","80","","11.82222222","14.77777778","13.8","17.25","19.77777778","24.72222222","","","33.57777778","41.97222222"
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00083","","","","20","0","0","0","0","0","0","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","PEP2011PUC-AT01","","","","","","","","","PEP2011PUC-AT01-00084","","","","20","0","0","0","0","0","0","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
