"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00272","","","","10","3","9","9","2.84","0.45","2.08","24.11400248","3.29","5.37","18","0.315555556","0.05","0.182777778","6","1.8","3","0.9","1.096666667","0.329","0.693333333","0.208","50","61.26629423","30","0.793350682","12.62222222","42.07407407","14.62222222","48.74074074","9.244444444","30.81481481","3.526003029","11.75334343","23.86666667","79.55555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00273","","","","10","3","3","4","0.52","0.23","2.13","23.56246351","0.75","2.88","7","0.173333333","0.0575","0.107142857","2.333333333","0.7","1","0.3","0.25","0.075","0.71","0.213","42.85714286","26.04166667","30","0.176718476","2.311111111","7.703703704","3.333333333","11.11111111","9.466666667","31.55555556","0.78541545","2.618051501","12.8","42.66666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00274","","","","10","7","","","","","2.98","25.78292793","","","","","","","","","","","","","0.425714286","0.298","","","70","","","","","","13.24444444","18.92063492","","","","","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00275","","","","10","3","4","5","1.3","0.38","3.98","25.40164138","1.68","5.66","9","0.325","0.076","0.186666667","3","0.9","1.333333333","0.4","0.56","0.168","1.326666667","0.398","44.44444444","29.6819788","30","0.426747575","5.777777778","19.25925926","7.466666667","24.88888889","17.68888889","58.96296296","1.89665589","6.322186299","25.15555556","83.85185185","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00276","","","","10","5","14","11","7.21","0.81","1.78","24.19234407","8.02","9.8","25","0.515","0.073636364","0.3208","5","2.5","2.8","1.4","1.604","0.802","0.356","0.178","56","81.83673469","50","1.940225994","32.04444444","64.08888889","35.64444444","71.28888889","7.911111111","15.82222222","8.623226642","17.24645328","43.55555556","87.11111111","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00277","","","","10","3","7","4","0.94","0.15","2.5","24.79417731","1.09","3.59","11","0.134285714","0.0375","0.099090909","3.666666667","1.1","2.333333333","0.7","0.363333333","0.109","0.833333333","0.25","63.63636364","30.36211699","30","0.270256533","4.177777778","13.92592593","4.844444444","16.14814815","11.11111111","37.03703704","1.201140145","4.003800484","15.95555556","53.18518519","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00278","","","","10","6","10","28","1.88","1.36","2.17","27.34149497","3.24","5.41","38","0.188","0.048571429","0.085263158","6.333333333","3.8","1.666666667","1","0.54","0.324","0.361666667","0.217","26.31578947","59.88909427","60","0.885864437","8.355555556","13.92592593","14.4","24","9.644444444","16.07407407","3.937175276","6.561958793","24.04444444","40.07407407","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00279","","","","10","4","0","5","0","0.58","1.47","28.26624876","0.58","2.05","5","","0.116","0.116","1.25","0.5","0","0","0.145","0.058","0.3675","0.147","0","28.29268293","40","0.163944243","0","0","2.577777778","6.444444444","6.533333333","16.33333333","0.728641079","1.821602698","9.111111111","22.77777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00280","","","","10","4","5","8","2.47","0.68","1.57","28.17767202","3.15","4.72","13","0.494","0.085","0.242307692","3.25","1.3","1.25","0.5","0.7875","0.315","0.3925","0.157","38.46153846","66.73728814","40","0.887596669","10.97777778","27.44444444","14","35","6.977777778","17.44444444","3.944874083","9.862185207","20.97777778","52.44444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00281","","","","10","7","23","22","2.75","0.75","15.06","19.34846141","3.5","18.56","45","0.119565217","0.034090909","0.077777778","6.428571429","4.5","3.285714286","2.3","0.5","0.35","2.151428571","1.506","51.11111111","18.85775862","70","0.677196149","12.22222222","17.46031746","15.55555556","22.22222222","66.93333333","95.61904762","3.009760664","4.299658091","82.48888889","117.8412698","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00282","","","","10","6","20","30","5.53","1.5","9.64","21.57185629","7.03","16.67","50","0.2765","0.05","0.1406","8.333333333","5","3.333333333","2","1.171666667","0.703","1.606666667","0.964","40","42.17156569","60","1.516501497","24.57777778","40.96296296","31.24444444","52.07407407","42.84444444","71.40740741","6.740006654","11.23334442","74.08888889","123.4814815","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00283","","","","10","7","22","26","6.24","2.13","20.28","19","8.37","28.65","48","0.283636364","0.081923077","0.174375","6.857142857","4.8","3.142857143","2.2","1.195714286","0.837","2.897142857","2.028","45.83333333","29.21465969","70","1.5903","27.73333333","39.61904762","37.2","53.14285714","90.13333333","128.7619048","7.068","10.09714286","127.3333333","181.9047619","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00284","","","","10","8","16","14","5.34","0.58","5.78","20.37853639","5.92","11.7","30","0.33375","0.041428571","0.197333333","3.75","3","2","1.6","0.74","0.592","0.7225","0.578","53.33333333","50.5982906","80","1.206409354","23.73333333","29.66666667","26.31111111","32.88888889","25.68888889","32.11111111","5.361819352","6.70227419","52","65","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00285","","","","10","2","4","0","0.92","0","0.89","20.02591061","0.92","1.81","4","0.23","","0.23","2","0.4","2","0.4","0.46","0.092","0.445","0.089","100","50.82872928","20","0.184238378","4.088888889","20.44444444","4.088888889","20.44444444","3.955555556","19.77777778","0.818837234","4.094186169","8.044444444","40.22222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00286","","","","10","5","12","8","3.1","0.12","1.43","21.16399482","3.22","4.65","20","0.258333333","0.015","0.161","4","2","2.4","1.2","0.644","0.322","0.286","0.143","60","69.24731183","50","0.681480633","13.77777778","27.55555556","14.31111111","28.62222222","6.355555556","12.71111111","3.028802814","6.057605628","20.66666667","41.33333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00287","","","","10","3","6","4","2.48","0.229","2.46","21.88683005","2.709","5.169","10","0.413333333","0.05725","0.2709","3.333333333","1","2","0.6","0.903","0.2709","0.82","0.246","60","52.40858967","30","0.592914226","11.02222222","36.74074074","12.04","40.13333333","10.93333333","36.44444444","2.635174338","8.78391446","22.97333333","76.57777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00288","","","","10","7","13","5","4.46","0.2","3.07","22.16694856","4.66","7.73","18","0.343076923","0.04","0.258888889","2.571428571","1.8","1.857142857","1.3","0.665714286","0.466","0.438571429","0.307","72.22222222","60.28460543","70","1.032979803","19.82222222","28.31746032","20.71111111","29.58730159","13.64444444","19.49206349","4.591021346","6.558601923","34.35555556","49.07936508","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00289","","","","10","5","9","6","0.73","0.16","4.06","23.03026513","0.89","4.95","15","0.081111111","0.026666667","0.059333333","3","1.5","1.8","0.9","0.178","0.089","0.812","0.406","60","17.97979798","50","0.20496936","3.244444444","6.488888889","3.955555556","7.911111111","18.04444444","36.08888889","0.910974932","1.821949864","22","44","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00290","","","","10","7","8","25","3.2","2.4","5.29","22.97444532","5.6","10.89","33","0.4","0.096","0.16969697","4.714285714","3.3","1.142857143","0.8","0.8","0.56","0.755714286","0.529","24.24242424","51.42332415","70","1.286568938","14.22222222","20.31746032","24.88888889","35.55555556","23.51111111","33.58730159","5.718084169","8.168691669","48.4","69.14285714","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00291","","","","10","1","5","0","0.83","0","2.9","24.9162793","0.83","3.73","5","0.166","","0.166","5","0.5","5","0.5","0.83","0.083","2.9","0.29","100","22.25201072","10","0.206805118","3.688888889","36.88888889","3.688888889","36.88888889","12.88888889","128.8888889","0.919133859","9.191338586","16.57777778","165.7777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00292","","","","10","7","9","21","3.23","1.5","7.67","21.09836635","4.73","12.4","30","0.358888889","0.071428571","0.157666667","4.285714286","3","1.285714286","0.9","0.675714286","0.473","1.095714286","0.767","30","38.14516129","70","0.997952728","14.35555556","20.50793651","21.02222222","30.03174603","34.08888889","48.6984127","4.435345459","6.336207799","55.11111111","78.73015873","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00293","","","","10","6","6","6","0.89","0.16","7.23","20.12328495","1.05","8.28","12","0.148333333","0.026666667","0.0875","2","1.2","1","0.6","0.175","0.105","1.205","0.723","50","12.68115942","60","0.211294492","3.955555556","6.592592593","4.666666667","7.777777778","32.13333333","53.55555556","0.939086631","1.565144385","36.8","61.33333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00294","","","","10","6","6","18","1.5","0.7","4.83","20.41989503","2.2","7.03","24","0.25","0.038888889","0.091666667","4","2.4","1","0.6","0.366666667","0.22","0.805","0.483","25","31.29445235","60","0.449237691","6.666666667","11.11111111","9.777777778","16.2962963","21.46666667","35.77777778","1.996611958","3.327686597","31.24444444","52.07407407","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00295","","","","10","4","5","8","1.99","0.58","7.76","18.2904366","2.57","10.33","13","0.398","0.0725","0.197692308","3.25","1.3","1.25","0.5","0.6425","0.257","1.94","0.776","38.46153846","24.87899322","40","0.470064221","8.844444444","22.11111111","11.42222222","28.55555556","34.48888889","86.22222222","2.089174314","5.222935785","45.91111111","114.7777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00296","","","","10","8","5","9","1.13","0.56","7.77","15.35677096","1.69","9.46","14","0.226","0.062222222","0.120714286","1.75","1.4","0.625","0.5","0.21125","0.169","0.97125","0.777","35.71428571","17.86469345","80","0.259529429","5.022222222","6.277777778","7.511111111","9.388888889","34.53333333","43.16666667","1.15346413","1.441830162","42.04444444","52.55555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00297","","","","10","9","17","24","1.27","0.34","14.98","21.69535241","1.61","16.59","41","0.074705882","0.014166667","0.039268293","4.555555556","4.1","1.888888889","1.7","0.178888889","0.161","1.664444444","1.498","41.46341463","9.70464135","90","0.349295174","5.644444444","6.271604938","7.155555556","7.950617284","66.57777778","73.97530864","1.552422995","1.724914439","73.73333333","81.92592593","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00298","","","","10","7","6","20","2.01","1.5","10.25","21.36696745","3.51","13.76","26","0.335","0.075","0.135","3.714285714","2.6","0.857142857","0.6","0.501428571","0.351","1.464285714","1.025","23.07692308","25.50872093","70","0.749980557","8.933333333","12.76190476","15.6","22.28571429","45.55555556","65.07936508","3.333246922","4.761781317","61.15555556","87.36507937","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00299","","","","10","5","4","6","0.55","0.28","16.03","19.8458095","0.83","16.86","10","0.1375","0.046666667","0.083","2","1","0.8","0.4","0.166","0.083","3.206","1.603","40","4.922894425","50","0.164720219","2.444444444","4.888888889","3.688888889","7.377777778","71.24444444","142.4888889","0.732089862","1.464179723","74.93333333","149.8666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00300","","","","10","7","13","28","3.28","1.5","19.39","20.40938592","4.78","24.17","41","0.252307692","0.053571429","0.116585366","5.857142857","4.1","1.857142857","1.3","0.682857143","0.478","2.77","1.939","31.70731707","19.77658254","70","0.975568647","14.57777778","20.82539683","21.24444444","30.34920635","86.17777778","123.1111111","4.335860653","6.194086647","107.4222222","153.4603175","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00301","","","","10","2","3","8","0.36","0.15","2.47","20.61533531","0.51","2.98","11","0.12","0.01875","0.046363636","5.5","1.1","1.5","0.3","0.255","0.051","1.235","0.247","27.27272727","17.11409396","20","0.10513821","1.6","8","2.266666667","11.33333333","10.97777778","54.88888889","0.467280934","2.336404668","13.24444444","66.22222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00302","","","","10","3","4","9","0.8","0.45","2.83","28.09500569","1.25","4.08","13","0.2","0.05","0.096153846","4.333333333","1.3","1.333333333","0.4","0.416666667","0.125","0.943333333","0.283","30.76923077","30.6372549","30","0.351187571","3.555555556","11.85185185","5.555555556","18.51851852","12.57777778","41.92592593","1.560833649","5.202778831","18.13333333","60.44444444","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00303","","","","10","4","5","4","1.41","0.35","3.55","25.29235382","1.76","5.31","9","0.282","0.0875","0.195555556","2.25","0.9","1.25","0.5","0.44","0.176","0.8875","0.355","55.55555556","33.14500942","40","0.445145427","6.266666667","15.66666667","7.822222222","19.55555556","15.77777778","39.44444444","1.978424121","4.946060303","23.6","59","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00304","","","","10","3","4","5","0.5","0.13","1.06","28.08582722","0.63","1.69","9","0.125","0.026","0.07","3","0.9","1.333333333","0.4","0.21","0.063","0.353333333","0.106","44.44444444","37.27810651","30","0.176940711","2.222222222","7.407407407","2.8","9.333333333","4.711111111","15.7037037","0.786403162","2.621343874","7.511111111","25.03703704","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00305","","","","10","4","6","6","1.18","0.07","2.36","25.50040032","1.25","3.61","12","0.196666667","0.011666667","0.104166667","3","1.2","1.5","0.6","0.3125","0.125","0.59","0.236","50","34.62603878","40","0.318755004","5.244444444","13.11111111","5.555555556","13.88888889","10.48888889","26.22222222","1.416688907","3.541722267","16.04444444","40.11111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00306","","","","10","6","9","13","2.04","0.25","1.74","23.0960925","2.29","4.03","22","0.226666667","0.019230769","0.104090909","3.666666667","2.2","1.5","0.9","0.381666667","0.229","0.29","0.174","40.90909091","56.82382134","60","0.528900518","9.066666667","15.11111111","10.17777778","16.96296296","7.733333333","12.88888889","2.35066897","3.917781617","17.91111111","29.85185185","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00307","","","","10","2","3","3","1.28","0.31","2.75","19.60881652","1.59","4.34","6","0.426666667","0.103333333","0.265","3","0.6","1.5","0.3","0.795","0.159","1.375","0.275","50","36.6359447","20","0.311780183","5.688888889","28.44444444","7.066666667","35.33333333","12.22222222","61.11111111","1.385689701","6.928448504","19.28888889","96.44444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00308","","","","10","5","10","3","8.93","0.29","14.55","23.0933254","9.22","23.77","13","0.893","0.096666667","0.709230769","2.6","1.3","2","1","1.844","0.922","2.91","1.455","76.92307692","38.78838873","50","2.129204602","39.68888889","79.37777778","40.97777778","81.95555556","64.66666667","129.3333333","9.463131564","18.92626313","105.6444444","211.2888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00309","","","","10","6","12","14","1.29","0.18","4.97","23.92238806","1.47","6.44","26","0.1075","0.012857143","0.056538462","4.333333333","2.6","2","1.2","0.245","0.147","0.828333333","0.497","46.15384615","22.82608696","60","0.351659104","5.733333333","9.555555556","6.533333333","10.88888889","22.08888889","36.81481481","1.562929353","2.604882255","28.62222222","47.7037037","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00310","","","","10","2","2","8","0.85","0.48","2.95","25.73606337","1.33","4.28","10","0.425","0.06","0.133","5","1","1","0.2","0.665","0.133","1.475","0.295","20","31.07476636","20","0.342289643","3.777777778","18.88888889","5.911111111","29.55555556","13.11111111","65.55555556","1.521287301","7.606436507","19.02222222","95.11111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00311","","","","10","7","7","14","2.08","1.16","15.21","","3.24","18.45","21","0.297142857","0.082857143","0.154285714","3","2.1","1","0.7","0.462857143","0.324","2.172857143","1.521","33.33333333","17.56097561","70","","9.244444444","13.20634921","14.4","20.57142857","67.6","96.57142857","","","82","117.1428571","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00312","","","","10","3","0","5","0","0.38","2.3","","0.38","2.68","5","","0.076","0.076","1.666666667","0.5","0","0","0.126666667","0.038","0.766666667","0.23","0","14.17910448","30","","0","0","1.688888889","5.62962963","10.22222222","34.07407407","","","11.91111111","39.7037037","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00313","","","","10","6","3","19","0.4","0.39","5.14","25.97774781","0.79","5.93","22","0.133333333","0.020526316","0.035909091","3.666666667","2.2","0.5","0.3","0.131666667","0.079","0.856666667","0.514","13.63636364","13.32209106","60","0.205224208","1.777777778","2.962962963","3.511111111","5.851851852","22.84444444","38.07407407","0.91210759","1.520179316","26.35555556","43.92592593","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00314","","","","10","2","6","0","1.4","0","2.41","22.1472316","1.4","3.81","6","0.233333333","","0.233333333","3","0.6","3","0.6","0.7","0.14","1.205","0.241","100","36.74540682","20","0.310061242","6.222222222","31.11111111","6.222222222","31.11111111","10.71111111","53.55555556","1.378049966","6.890249831","16.93333333","84.66666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00315","","","","10","7","2","12","0.27","0.44","7.19","22.30314065","0.71","7.9","14","0.135","0.036666667","0.050714286","2","1.4","0.285714286","0.2","0.101428571","0.071","1.027142857","0.719","14.28571429","8.987341772","70","0.158352299","1.2","1.714285714","3.155555556","4.507936508","31.95555556","45.65079365","0.703787994","1.00541142","35.11111111","50.15873016","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00316","","","","10","4","5","7","0.46","0.28","9.72","18.76676935","0.74","10.46","12","0.092","0.04","0.061666667","3","1.2","1.25","0.5","0.185","0.074","2.43","0.972","41.66666667","7.07456979","40","0.138874093","2.044444444","5.111111111","3.288888889","8.222222222","43.2","108","0.617218192","1.54304548","46.48888889","116.2222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00317","","","","10","7","17","29","1.28","0.53","18.78","19.06629834","1.81","20.59","46","0.075294118","0.018275862","0.039347826","6.571428571","4.6","2.428571429","1.7","0.258571429","0.181","2.682857143","1.878","36.95652174","8.790675085","70","0.3451","5.688888889","8.126984127","8.044444444","11.49206349","83.46666667","119.2380952","1.533777778","2.191111111","91.51111111","130.7301587","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00318","","","","10","5","0","17","0","1.25","10.64","17.74264706","1.25","11.89","17","","0.073529412","0.073529412","3.4","1.7","0","0","0.25","0.125","2.128","1.064","0","10.51303616","50","0.221783088","0","0","5.555555556","11.11111111","47.28888889","94.57777778","0.985702614","1.971405229","52.84444444","105.6888889","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00319","","","","10","7","3","7","0.51","0.32","9.68","16.79389313","0.83","10.51","10","0.17","0.045714286","0.083","1.428571429","1","0.428571429","0.3","0.118571429","0.083","1.382857143","0.968","30","7.897240723","70","0.139389313","2.266666667","3.238095238","3.688888889","5.26984127","43.02222222","61.46031746","0.619508058","0.885011511","46.71111111","66.73015873","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00320","","","","10","5","8","3","1.41","0.33","14.88","16.39970245","1.74","16.62","11","0.17625","0.11","0.158181818","2.2","1.1","1.6","0.8","0.348","0.174","2.976","1.488","72.72727273","10.46931408","50","0.285354823","6.266666667","12.53333333","7.733333333","15.46666667","66.13333333","132.2666667","1.268243656","2.536487312","73.86666667","147.7333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00321","","","","10","6","32","33","2.97","0.36","8.66","22.04536411","3.33","11.99","65","0.0928125","0.010909091","0.051230769","10.83333333","6.5","5.333333333","3.2","0.555","0.333","1.443333333","0.866","49.23076923","27.77314429","60","0.734110625","13.2","22","14.8","24.66666667","38.48888889","64.14814815","3.262713888","5.43785648","53.28888889","88.81481481","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00322","","","","10","6","24","42","2.81","1.1","9.07","21.88683005","3.91","12.98","66","0.117083333","0.026190476","0.059242424","11","6.6","4","2.4","0.651666667","0.391","1.511666667","0.907","36.36363636","30.12326656","60","0.855775055","12.48888889","20.81481481","17.37777778","28.96296296","40.31111111","67.18518519","3.803444689","6.339074481","57.68888889","96.14814815","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00323","","","","10","7","17","23","3.68","1.78","7.68","20.63984004","5.46","13.14","40","0.216470588","0.077391304","0.1365","5.714285714","4","2.428571429","1.7","0.78","0.546","1.097142857","0.768","42.5","41.55251142","70","1.126935266","16.35555556","23.36507937","24.26666667","34.66666667","34.13333333","48.76190476","5.008601183","7.155144547","58.4","83.42857143","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00324","","","","10","5","10","14","1.86","0.63","5.44","21.4488991","2.49","7.93","24","0.186","0.045","0.10375","4.8","2.4","2","1","0.498","0.249","1.088","0.544","41.66666667","31.39974779","50","0.534077588","8.266666667","16.53333333","11.06666667","22.13333333","24.17777778","48.35555556","2.373678167","4.747356334","35.24444444","70.48888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00325","","","","10","3","12","5","1.45","0.113","4.81","20.90100829","1.563","6.373","17","0.120833333","0.0226","0.091941176","5.666666667","1.7","4","1.2","0.521","0.1563","1.603333333","0.481","70.58823529","24.52534128","30","0.32668276","6.444444444","21.48148148","6.946666667","23.15555556","21.37777778","71.25925926","1.451923376","4.839744586","28.32444444","94.41481481","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00326","","","","10","5","12","5","2.5","0.27","4.91","19.88","2.77","7.68","17","0.208333333","0.054","0.162941176","3.4","1.7","2.4","1.2","0.554","0.277","0.982","0.491","70.58823529","36.06770833","50","0.550676","11.11111111","22.22222222","12.31111111","24.62222222","21.82222222","43.64444444","2.447448889","4.894897778","34.13333333","68.26666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00327","","","","10","3","11","14","2.96","0.98","4.48","20.38955863","3.94","8.42","25","0.269090909","0.07","0.1576","8.333333333","2.5","3.666666667","1.1","1.313333333","0.394","1.493333333","0.448","44","46.79334917","30","0.80334861","13.15555556","43.85185185","17.51111111","58.37037037","19.91111111","66.37037037","3.570438267","11.90146089","37.42222222","124.7407407","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00328","","","","10","6","20","9","4.33","0.61","4.28","19.93819161","4.94","9.22","29","0.2165","0.067777778","0.170344828","4.833333333","2.9","3.333333333","2","0.823333333","0.494","0.713333333","0.428","68.96551724","53.5791757","60","0.984946666","19.24444444","32.07407407","21.95555556","36.59259259","19.02222222","31.7037037","4.377540736","7.295901226","40.97777778","68.2962963","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00329","","","","10","7","38","11","5.53","0.22","7.38","20.14973796","5.75","13.13","49","0.145526316","0.02","0.117346939","7","4.9","5.428571429","3.8","0.821428571","0.575","1.054285714","0.738","77.55102041","43.79284082","70","1.158609933","24.57777778","35.11111111","25.55555556","36.50793651","32.8","46.85714286","5.149377479","7.356253541","58.35555556","83.36507937","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00330","","","","10","2","3","0","0.6","0","3.39","20.2970297","0.6","3.99","3","0.2","","0.2","1.5","0.3","1.5","0.3","0.3","0.06","1.695","0.339","100","15.03759398","20","0.121782178","2.666666667","13.33333333","2.666666667","13.33333333","15.06666667","75.33333333","0.541254125","2.706270627","17.73333333","88.66666667","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00331","","","","10","3","9","4","3.36","0.22","4.88","21.34803556","3.58","8.46","13","0.373333333","0.055","0.275384615","4.333333333","1.3","3","0.9","1.193333333","0.358","1.626666667","0.488","69.23076923","42.31678487","30","0.764259673","14.93333333","49.77777778","15.91111111","53.03703704","21.68888889","72.2962963","3.396709658","11.32236553","37.6","125.3333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00332","","","","10","4","11","16","2","0.7","1.42","13.14214464","2.7","4.12","27","0.181818182","0.04375","0.1","6.75","2.7","2.75","1.1","0.675","0.27","0.355","0.142","40.74074074","65.53398058","40","0.354837905","8.888888889","22.22222222","12","30","6.311111111","15.77777778","1.577057357","3.942643392","18.31111111","45.77777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00333","","","","10","5","17","17","1.97","0.27","5.42","20.92065198","2.24","7.66","34","0.115882353","0.015882353","0.065882353","6.8","3.4","3.4","1.7","0.448","0.224","1.084","0.542","50","29.24281984","50","0.468622604","8.755555556","17.51111111","9.955555556","19.91111111","24.08888889","48.17777778","2.08276713","4.165534261","34.04444444","68.08888889","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00334","","","","10","5","11","23","2.8","2","5.06","21.15310979","4.8","9.86","34","0.254545455","0.086956522","0.141176471","6.8","3.4","2.2","1.1","0.96","0.48","1.012","0.506","32.35294118","48.68154158","50","1.01534927","12.44444444","24.88888889","21.33333333","42.66666667","22.48888889","44.97777778","4.512663422","9.025326844","43.82222222","87.64444444","1",""
