"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00031","","","","3","2","2.09","9","4.92","0.15","5","5.6592903","30.0614929","2.0535474","1.1541605","134.2431641","106.9627075","45.1955338","10.2060709","15.2034006","9.5191574","0.5497532","50","9.5","19","5.07","7.16","0.546666667","4.5","3","2.535","1.69","1.045","0.696666667","70.81005587","66.66666667","0.9633","72.88888889","109.3333333","75.11111111","112.6666667","30.96296296","46.44444444","14.27111111","21.40666667","106.0740741","159.1111111"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00032","","","","3","3","0.68","5","1.59","0.28","5","7.1293917","32.5019226","2.2558739","1.3512635","115.1495361","100.5939178","45.3655624","7.0149469","10.7455912","17.2673912","0.4242363","50.7","10","19.72386588","1.87","2.55","0.318","1.666666667","1.666666667","0.623333333","0.623333333","0.226666667","0.226666667","73.33333333","100","0.368836292","23.55555556","23.55555556","27.7037037","27.7037037","10.07407407","10.07407407","5.464241362","5.464241362","37.77777778","37.77777778"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00033","","","","3","1","1.85","2","1.47","0.13","5","7.638011","27.5861206","2.2988985","1.4276409","143.2094727","110.5952911","50.7250252","4.5728092","7.0041413","13.5121107","0.6728582","50.3","11.9","23.65805169","1.6","3.45","0.735","2","0.666666667","1.6","0.533333333","1.85","0.616666667","46.37681159","33.33333333","0.378528827","21.77777778","65.33333333","23.7037037","71.11111111","27.40740741","82.22222222","5.607834475","16.82350342","51.11111111","153.3333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00034","","","","3","3","1.44","6","2.79","0.29","5","6.3707523","29.9007874","1.9779911","1.2717419","112.0760498","97.8164825","54.1623917","3.3904047","5.3259726","18.6569386","0.4099798","50.4","11","21.82539683","3.08","4.52","0.465","2","2","1.026666667","1.026666667","0.48","0.48","68.14159292","100","0.672222222","41.33333333","41.33333333","45.62962963","45.62962963","21.33333333","21.33333333","9.958847737","9.958847737","66.96296296","66.96296296"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00035","","","","3","2","0.78","5","2.95","0.27","5","","","","","","","","","","","","","","","3.22","4","0.59","2.5","1.666666667","1.61","1.073333333","0.39","0.26","80.5","66.66666667","","43.7037037","65.55555556","47.7037037","71.55555556","11.55555556","17.33333333","","","59.25925926","88.88888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00036","","","","3","1","0.97","5","2.08","0","5","5.4566002","48.191185","1.8731885","1.0328341","104.3745117","80.6868896","44.1484871","8.6400766","12.6253071","14.917572","0.6023226","50.4","10.4","20.63492063","2.08","3.05","0.416","5","1.666666667","2.08","0.693333333","0.97","0.323333333","68.19672131","33.33333333","0.429206349","30.81481481","92.44444444","30.81481481","92.44444444","14.37037037","43.11111111","6.358612581","19.07583774","45.18518519","135.5555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00037","","","","3","3","0.89","11","3.01","0.29","5","5.1044674","45.9291229","1.688777","1.1810708","53.4284668","78.7794189","60.4668732","2.7988014","4.7925129","13.6682005","0.5343561","50.4","12.9","25.5952381","3.3","4.19","0.273636364","3.666666667","3.666666667","1.1","1.1","0.296666667","0.296666667","78.75894988","100","0.844642857","44.59259259","44.59259259","48.88888889","48.88888889","13.18518519","13.18518519","12.51322751","12.51322751","62.07407407","62.07407407"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00038","","","","3","2","1.2","8","2.03","0.2","5","5.5221233","32.4542542","1.9958892","1.2293816","75.9035645","93.6477661","51.271801","5.5836887","8.4156666","14.6580353","0.7953434","50.1","10.1","20.15968064","2.23","3.43","0.25375","4","2.666666667","1.115","0.743333333","0.6","0.4","65.01457726","66.66666667","0.449560878","30.07407407","45.11111111","33.03703704","49.55555556","17.77777778","26.66666667","6.660161159","9.990241739","50.81481481","76.22222222"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00039","","","","3","2","3.62","12","5.01","0.35","5","","","","","","","","","","","","","","","5.36","8.98","0.4175","6","4","2.68","1.786666667","1.81","1.206666667","59.68819599","66.66666667","","74.22222222","111.3333333","79.40740741","119.1111111","53.62962963","80.44444444","","","133.037037","199.5555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00040","","","","3","2","0.85","8","2.6","0.28","5","2.5646458","26.8844757","1.4397354","0.8589792","98.9267578","66.187973","53.1540642","9.482522","13.1017809","5.9386358","0.4644403","50.1","10.9","21.75648703","2.88","3.73","0.325","4","2.666666667","1.44","0.96","0.425","0.283333333","77.21179625","66.66666667","0.626586826","38.51851852","57.77777778","42.66666667","64","12.59259259","18.88888889","9.282767798","13.9241517","55.25925926","82.88888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00041","","","","3","2","1.48","5","2.51","0.21","5","7.8736982","51.419754","2.635391","1.5046897","157.4350586","151.7918701","32.6863251","4.196125","7.2157092","30.5329514","0.9001026","50.2","11.4","22.70916335","2.72","4.2","0.502","2.5","1.666666667","1.36","0.906666667","0.74","0.493333333","64.76190476","66.66666667","0.617689243","37.18518519","55.77777778","40.2962963","60.44444444","21.92592593","32.88888889","9.150951749","13.72642762","62.22222222","93.33333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00042","","","","3","3","3.44","26","8.9","0.25","5","5.0444527","33.5571671","2.2825682","1.3765421","59.0546875","109.3197021","32.6045837","10.3251295","15.742341","22.82971","0.6816311","50.1","7.5","14.97005988","9.15","12.59","0.342307692","8.666666667","8.666666667","3.05","3.05","1.146666667","1.146666667","72.67672756","100","1.369760479","131.8518519","131.8518519","135.5555556","135.5555556","50.96296296","50.96296296","20.29274784","20.29274784","186.5185185","186.5185185"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00043","","","","3","2","0.81","7","4.25","0.3","5","8.8767967","49.5823669","2.8221266","1.6447978","179.3026123","136.8224182","42.7616119","5.9162779","8.8128014","20.6695175","0.91154","50.6","8.7","17.19367589","4.55","5.36","0.607142857","3.5","2.333333333","2.275","1.516666667","0.405","0.27","84.8880597","66.66666667","0.782312253","62.96296296","94.44444444","67.40740741","101.1111111","12","18","11.58981116","17.38471673","79.40740741","119.1111111"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00044","","","","3","1","0.33","2","1.11","0","5","5.1671696","58.200943","1.7718067","1.1014171","84.3756104","83.9550934","48.1706161","5.0162086","7.7655482","19.9652367","0.5734272","50.6","11.6","22.92490119","1.11","1.44","0.555","2","0.666666667","1.11","0.37","0.33","0.11","77.08333333","33.33333333","0.254466403","16.44444444","49.33333333","16.44444444","49.33333333","4.888888889","14.66666667","3.769872639","11.30961792","21.33333333","64"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00045","","","","3","3","1.64","12","3.68","0.31","5","6.9365196","38.8218002","2.1539817","1.3194232","114.1182861","102.1129303","41.6400833","7.0668097","11.0203266","18.9401093","0.5903549","50.2","10","19.92031873","3.99","5.63","0.306666667","4","4","1.33","1.33","0.546666667","0.546666667","70.87033748","100","0.794820717","54.51851852","54.51851852","59.11111111","59.11111111","24.2962963","24.2962963","11.77512174","11.77512174","83.40740741","83.40740741"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00046","","","","3","3","1.32","5","2.41","0.49","5","5.252161","43.1025772","2.1199079","1.3273449","123.1436768","94.9888916","47.286087","5.012537","7.2594695","18.3436565","1.0464954","50.1","10.8","21.55688623","2.9","4.22","0.482","1.666666667","1.666666667","0.966666667","0.966666667","0.44","0.44","68.72037915","100","0.625149701","35.7037037","35.7037037","42.96296296","42.96296296","19.55555556","19.55555556","9.261477046","9.261477046","62.51851852","62.51851852"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00047","","","","3","1","1.06","7","1.24","0","5","5.8714657","0","1.688386","1.2895689","127.6385498","112.8391876","62.2617149","2.4215117","4.4719486","12.304553","0.3143101","50.7","13.7","27.02169625","1.24","2.3","0.177142857","7","2.333333333","1.24","0.413333333","1.06","0.353333333","53.91304348","33.33333333","0.335069034","18.37037037","55.11111111","18.37037037","55.11111111","15.7037037","47.11111111","4.963985682","14.89195705","34.07407407","102.2222222"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00048","","","","3","1","2.92","7","2.17","0","5","6.4664602","40.4753571","2.317312","1.3457122","135.3151855","105.0708313","40.1914864","8.2193117","12.6254177","14.6037502","0.4603949","50.6","9.3","18.37944664","2.17","5.09","0.31","7","2.333333333","2.17","0.723333333","2.92","0.973333333","42.63261297","33.33333333","0.398833992","32.14814815","96.44444444","32.14814815","96.44444444","43.25925926","129.7777778","5.908651735","17.7259552","75.40740741","226.2222222"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00049","","","","3","2","1.02","5","1.71","0","5","6.8978434","31.4109955","2.0566344","1.2328176","131.8492432","97.9375305","54.2292213","5.3293457","8.1192627","12.8832359","0.5938444","50.5","12","23.76237624","1.71","2.73","0.342","2.5","1.666666667","0.855","0.57","0.51","0.34","62.63736264","66.66666667","0.406336634","25.33333333","38","25.33333333","38","15.11111111","22.66666667","6.01980198","9.02970297","40.44444444","60.66666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00050","","","","3","3","1.5","14","4.86","0.24","3","3.5638866","30.6004181","1.5339179","0.957726","106.9151611","82.788147","52.8685532","6.88375","10.5692902","12.8348074","0.491272","50","10.7","21.4","5.1","6.6","0.347142857","4.666666667","4.666666667","1.7","1.7","0.5","0.5","77.27272727","100","1.0914","72","72","75.55555556","75.55555556","22.22222222","22.22222222","16.16888889","16.16888889","97.77777778","97.77777778"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00051","","","","3","3","4","8","1.83","0.21","5","5.9367065","21.8082581","1.8586507","1.2342029","139.74646","107.3245392","48.5363693","6.9291296","10.2676458","15.4243183","0.5698767","50.3","11.7","23.26043738","2.04","6.04","0.22875","2.666666667","2.666666667","0.68","0.68","1.333333333","1.333333333","33.77483444","100","0.474512922","27.11111111","27.11111111","30.22222222","30.22222222","59.25925926","59.25925926","7.029821074","7.029821074","89.48148148","89.48148148"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00052","","","","3","3","1.5","10","2.33","0.28","3","6.0503254","42.6340485","1.850769","1.1460419","111.277832","86.2992401","55.2262802","3.3657455","5.2544322","14.4520254","0.6958542","50.3","13.6","27.03777336","2.61","4.11","0.233","3.333333333","3.333333333","0.87","0.87","0.5","0.5","63.50364964","100","0.705685885","34.51851852","34.51851852","38.66666667","38.66666667","22.22222222","22.22222222","10.4546057","10.4546057","60.88888889","60.88888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00053","","","","3","2","1.87","14","3.4","0.3","5","5.459734","6.4514313","1.6686625","1.1793065","51.1832275","86.5362854","63.8646851","2.9294567","5.2134933","9.5131464","0.2797394","50.1","13.3","26.54690619","3.7","5.57","0.242857143","7","4.666666667","1.85","1.233333333","0.935","0.623333333","66.42728905","66.66666667","0.982235529","50.37037037","75.55555556","54.81481481","82.22222222","27.7037037","41.55555556","14.55163747","21.8274562","82.51851852","123.7777778"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00054","","","","3","3","0.76","9","2.91","0.42","5","3.1607666","17.5115356","1.4607806","0.9801807","70.2255859","81.7215881","54.1097794","6.6439238","9.7630033","13.0134354","0.3493919","50.5","10.6","20.99009901","3.33","4.09","0.323333333","3","3","1.11","1.11","0.253333333","0.253333333","81.41809291","100","0.698970297","43.11111111","43.11111111","49.33333333","49.33333333","11.25925926","11.25925926","10.35511551","10.35511551","60.59259259","60.59259259"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00055","","","","3","2","1.66","9","4.97","0.19","5","2.9466839","25.6858215","1.6615024","0.9242973","88.0438232","81.7450714","40.5470009","12.4435759","17.5784245","10.4616985","0.6463146","50.7","9.2","18.14595661","5.16","6.82","0.552222222","4.5","3","2.58","1.72","0.83","0.553333333","75.65982405","66.66666667","0.936331361","73.62962963","110.4444444","76.44444444","114.6666667","24.59259259","36.88888889","13.87157572","20.80736358","101.037037","151.5555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00056","","","","3","2","6.34","11","6.73","0.21","5","3.3581619","43.0393066","1.7884345","1.0467753","146.298584","111.5172424","47.1704025","6.9736681","10.5121956","15.70543","0.4901171","50.3","11.2","22.26640159","6.94","13.28","0.611818182","5.5","3.666666667","3.47","2.313333333","3.17","2.113333333","52.25903614","66.66666667","1.54528827","99.7037037","149.5555556","102.8148148","154.2222222","93.92592593","140.8888889","22.89315956","34.33973934","196.7407407","295.1111111"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00057","","","","3","3","1.1","11","3.71","0.21","5","4.1614418","45.7124176","1.7659836","1.134716","91.8243408","79.7630005","49.698288","5.7808065","8.65271","15.9154568","0.8625479","50.3","11.4","22.6640159","3.92","5.02","0.337272727","3.666666667","3.666666667","1.306666667","1.306666667","0.366666667","0.366666667","78.0876494","100","0.888429423","54.96296296","54.96296296","58.07407407","58.07407407","16.2962963","16.2962963","13.16191738","13.16191738","74.37037037","74.37037037"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00058","","","","3","3","2.06","25","4.63","0.47","5","5.1304512","45.8333435","1.9521003","1.1428909","84.5640869","77.6852875","44.203392","7.3458967","10.5879478","15.4497709","0.9156122","50.4","11.1","22.02380952","5.1","7.16","0.1852","8.333333333","8.333333333","1.7","1.7","0.686666667","0.686666667","71.22905028","100","1.123214286","68.59259259","68.59259259","75.55555556","75.55555556","30.51851852","30.51851852","16.64021164","16.64021164","106.0740741","106.0740741"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00059","","","","3","0","0","0","0","0","","","","","","","","","","","","","","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0",""
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00060","","","","3","0","0","0","0","0","","","","","","","","","","","","","","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0",""
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00061","","","","3","3","2.29","18","4.56","0.36","5","3.3124294","42.3311615","1.7887726","1.1074009","109.6278076","81.7020264","33.9369202","11.6559896","17.1970901","20.2224426","0.5573864","50.6","9","17.78656126","4.92","7.21","0.253333333","6","6","1.64","1.64","0.763333333","0.763333333","68.23855756","100","0.875098814","67.55555556","67.55555556","72.88888889","72.88888889","33.92592593","33.92592593","12.96442688","12.96442688","106.8148148","106.8148148"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00062","","","","3","3","6.48","13","2.55","0.51","5","5.2823849","43.9943314","1.9845548","1.2376237","201.3035889","112.8195038","50.3739319","4.4231949","7.1198297","17.3061409","0.5532131","44.8","10.3","22.99107143","3.06","9.54","0.196153846","4.333333333","4.333333333","1.02","1.02","2.16","2.16","32.0754717","100","0.703526786","37.77777778","37.77777778","45.33333333","45.33333333","96","96","10.42261905","10.42261905","141.3333333","141.3333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00063","","","","3","3","3.39","8","2.1","0.4","5","4.7605057","3.6315155","1.5102968","1.2207351","87.5894775","90.0305328","67.483078","1.4699831","3.3563638","9.1181993","0","50.2","16.7","33.26693227","2.5","5.89","0.2625","2.666666667","2.666666667","0.833333333","0.833333333","1.13","1.13","42.44482173","100","0.831673307","31.11111111","31.11111111","37.03703704","37.03703704","50.22222222","50.22222222","12.32108603","12.32108603","87.25925926","87.25925926"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00064","","","","3","3","3.21","9","2.61","0.62","5","7.0445375","41.6777802","2.1155868","1.4968286","80.057373","91.8978729","54.887867","2.7178917","4.5900984","16.2129135","0.4192333","50.1","12.1","24.15169661","3.23","6.44","0.29","3","3","1.076666667","1.076666667","1.07","1.07","50.1552795","100","0.7800998","38.66666667","38.66666667","47.85185185","47.85185185","47.55555556","47.55555556","11.55703408","11.55703408","95.40740741","95.40740741"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00065","","","","3","1","0.32","1","0.52","0.33","5","","","","","","","","","","","","","","","0.85","1.17","0.52","1","0.333333333","0.85","0.283333333","0.32","0.106666667","72.64957265","33.33333333","","7.703703704","23.11111111","12.59259259","37.77777778","4.740740741","14.22222222","","","17.33333333","52"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00066","","","","3","0","0","0","0","0","","","","","","","","","","","","","","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0",""
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00067","","","","3","3","3.35","14","4.32","0.41","5","3.7950249","15.1208954","1.4875731","1.0608683","28.4880371","94.7812347","62.9176178","2.9781513","5.0032802","12.1646805","0.5549793","50.1","13","25.94810379","4.73","8.08","0.308571429","4.666666667","4.666666667","1.576666667","1.576666667","1.116666667","1.116666667","58.53960396","100","1.227345309","64","64","70.07407407","70.07407407","49.62962963","49.62962963","18.18289347","18.18289347","119.7037037","119.7037037"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00068","","","","3","2","0.92","7","2.26","0.17","5","5.4584923","52.4270859","2.1389623","1.3236246","158.7659912","105.2452698","45.0696259","8.0212641","12.34375","13.7205839","0.7650166","43.2","9.1","21.06481481","2.43","3.35","0.322857143","3.5","2.333333333","1.215","0.81","0.46","0.306666667","72.53731343","66.66666667","0.511875","33.48148148","50.22222222","36","54","13.62962963","20.44444444","7.583333333","11.375","49.62962963","74.44444444"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00069","","","","3","3","4.47","13","5.89","1.16","5","4.7680779","36.2704773","2.0615463","1.2758608","75.8487549","98.8023071","47.6001205","7.4069414","10.5843353","14.0309639","0.7419758","50.4","10.6","21.03174603","7.05","11.52","0.453076923","4.333333333","4.333333333","2.35","2.35","1.49","1.49","61.19791667","100","1.482738095","87.25925926","87.25925926","104.4444444","104.4444444","66.22222222","66.22222222","21.9664903","21.9664903","170.6666667","170.6666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00070","","","","3","1","2.34","16","1.43","0.02","5","5.7676907","37.6101379","2.0426521","1.2343402","71.9675293","97.1091919","63.4444427","2.1106014","3.956593","10.3119516","0.6455145","50.7","13.9","27.41617357","1.45","3.79","0.089375","16","5.333333333","1.45","0.483333333","2.34","0.78","38.2585752","33.33333333","0.397534517","21.18518519","63.55555556","21.48148148","64.44444444","34.66666667","104","5.889400248","17.66820075","56.14814815","168.4444444"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00071","","","","3","3","1.82","19","4.85","0.7","5","5.3701763","0","1.6613946","1.1300488","132.7756348","97.6604919","64.6904907","4.6489019","7.0709767","4.0337148","0.3352528","50","14.2","28.4","5.55","7.37","0.255263158","6.333333333","6.333333333","1.85","1.85","0.606666667","0.606666667","75.30529172","100","1.5762","71.85185185","71.85185185","82.22222222","82.22222222","26.96296296","26.96296296","23.35111111","23.35111111","109.1851852","109.1851852"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00072","","","","3","3","3.2","15","6.44","0.27","5","4.3427906","5.3479462","1.8516159","1.0655293","101.5533447","87.1196442","35.4740334","13.3571844","19.31036","13.56709","0.1856375","50","7.5","15","6.71","9.91","0.429333333","5","5","2.236666667","2.236666667","1.066666667","1.066666667","67.70938446","100","1.0065","95.40740741","95.40740741","99.40740741","99.40740741","47.40740741","47.40740741","14.91111111","14.91111111","146.8148148","146.8148148"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00073","","","","3","2","2.01","15","6.18","0.31","5","3.8753357","37.0534973","1.9067378","1.134769","99.0596924","69.4275818","36.9749756","11.9692717","17.3043137","15.7812834","0.2852688","50.7","8.3","16.37080868","6.49","8.5","0.412","7.5","5","3.245","2.163333333","1.005","0.67","76.35294118","66.66666667","1.062465483","91.55555556","137.3333333","96.14814815","144.2222222","29.77777778","44.66666667","15.74022938","23.61034407","125.9259259","188.8888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00074","","","","3","2","4.07","4","1.42","0.21","5","4.3081722","46.9507828","1.9377885","1.0620294","161.6817627","98.1641541","44.9734459","7.0573206","10.4682703","17.3716564","0.7474384","50.4","12.3","24.4047619","1.63","5.7","0.355","2","1.333333333","0.815","0.543333333","2.035","1.356666667","28.59649123","66.66666667","0.397797619","21.03703704","31.55555556","24.14814815","36.22222222","60.2962963","90.44444444","5.89329806","8.83994709","84.44444444","126.6666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00075","","","","3","3","3.15","17","3.99","0.73","5","5.600462","27.9147339","2.2165501","1.4751163","170.4224854","139.9251709","59.7358704","2.7400551","4.826705","13.9416542","0.783824","50.1","14.2","28.34331337","4.72","7.87","0.234705882","5.666666667","5.666666667","1.573333333","1.573333333","1.05","1.05","59.97458704","100","1.337804391","59.11111111","59.11111111","69.92592593","69.92592593","46.66666667","46.66666667","19.81932431","19.81932431","116.5925926","116.5925926"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00076","","","","3","3","3.41","11","3.88","0.5","5","4.2193966","23.6716614","1.8683286","1.2752795","108.1894531","101.3485413","53.9044724","5.9701681","9.1221533","9.9220982","0.592948","50.1","10.9","21.75648703","4.38","7.79","0.352727273","3.666666667","3.666666667","1.46","1.46","1.136666667","1.136666667","56.22593068","100","0.952934132","57.48148148","57.48148148","64.88888889","64.88888889","50.51851852","50.51851852","14.11754269","14.11754269","115.4074074","115.4074074"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00077","","","","3","0","0","0","0","0","","","","","","","","","","","","","","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0",""
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00078","","","","3","2","4.19","9","2.49","0.6","5","8.4325228","32.258728","2.5896149","1.5275135","233.3240967","137.973526","44.5841064","5.5971727","9.1548128","16.6673069","0.721797","50.5","11.4","22.57425743","3.09","7.28","0.276666667","4.5","3","1.545","1.03","2.095","1.396666667","42.44505495","66.66666667","0.697544554","36.88888889","55.33333333","45.77777778","68.66666667","62.07407407","93.11111111","10.3339934","15.5009901","107.8518519","161.7777778"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00079","","","","3","2","3.35","8","2.4","0.61","5","5.1465187","38.8401566","2.3028281","1.4330115","121.9929199","104.9372711","40.3509026","6.8198328","10.1348467","18.0581188","0.6922798","50","10.1","20.2","3.01","6.36","0.3","4","2.666666667","1.505","1.003333333","1.675","1.116666667","47.32704403","66.66666667","0.60802","35.55555556","53.33333333","44.59259259","66.88888889","49.62962963","74.44444444","9.007703704","13.51155556","94.22222222","141.3333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00080","","","","3","3","2.87","6","1.93","0.15","5","4.7781811","35.0331955","1.6538372","1.0272193","125.7706299","71.665741","51.2937927","7.2085638","10.2530184","11.2570372","0.4756498","50.1","11.8","23.55289421","2.08","4.95","0.321666667","2","2","0.693333333","0.693333333","0.956666667","0.956666667","42.02020202","100","0.4899002","28.59259259","28.59259259","30.81481481","30.81481481","42.51851852","42.51851852","7.257780735","7.257780735","73.33333333","73.33333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-00081","","","","3","1","1.7","2","2.03","0.18","5","","","","","","","","","","","","","","","2.21","3.91","1.015","2","0.666666667","2.21","0.736666667","1.7","0.566666667","56.52173913","33.33333333","","30.07407407","90.22222222","32.74074074","98.22222222","25.18518519","75.55555556","","","57.92592593","173.7777778"
