"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00043","","","","20","3.4","19","32","46","9.7","2.1","5","26.98412698","4.847113","1.909336","1.389134","175.5029","115.7388","41.63425","54.74116","1.825254","3.545165","18.01825","0.509953","11.8","15.2","78","0.303125","0.045652174","0.151282051","4.105263158","3.9","1.684210526","1.6","0.621052632","0.59","0.178947368","0.17","41.02564103","77.63157895","95","3.184126984","21.55555556","22.69005848","26.22222222","27.60233918","7.555555556","7.953216374","7.075837741","7.448250254","33.77777778","35.55555556"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00044","","","","20","1.6","14","19","31","4.1","1.3","5","25.6","4.610155","1.987273","1.358109","135.4244","119.8491","44.38231","55.02616","1.185845","2.75054","17.87406","0.56582","5.4","7","50","0.215789474","0.041935484","0.108","3.571428571","2.5","1.357142857","0.95","0.385714286","0.27","0.114285714","0.08","38","77.14285714","70","1.3824","9.111111111","13.01587302","12","17.14285714","3.555555556","5.079365079","3.072","4.388571429","15.55555556","22.22222222"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00045","","","","20","7.86","18","53","83","10.4","3","3","30.41749503","3.505743","1.524146","1.192211","126.0001","95.33432","36.03553","57.84705","2.372045","4.296029","17.03049","0.903203","13.4","21.26","136","0.196226415","0.036144578","0.098529412","7.555555556","6.8","2.944444444","2.65","0.744444444","0.67","0.436666667","0.393","38.97058824","63.02916275","90","4.075944334","23.11111111","25.67901235","29.77777778","33.08641975","17.46666667","19.40740741","9.057654076","10.06406008","47.24444444","52.49382716"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00046","","","","20","6.6","17","62","61","12.5","2.8","1","28.0876494","3.454954","1.483312","0.994338","125.3721","102.2535","38.77644","52.40858","5.609158","8.55991","16.97544","1.209415","15.3","21.9","123","0.201612903","0.045901639","0.124390244","7.235294118","6.15","3.647058824","3.1","0.9","0.765","0.388235294","0.33","50.40650407","69.8630137","85","4.297410358","27.77777778","32.67973856","34","40","14.66666667","17.25490196","9.549800796","11.23505976","48.66666667","57.25490196"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00047","","","","20","1.9","15","8","38","2","1.5","5","24.8015873","5.166153","2.263288","1.50358","227.8471","144.6651","44.62229","54.32872","2.8273","5.162306","16.29573","0.870564","3.5","5.4","46","0.25","0.039473684","0.076086957","3.066666667","2.3","0.533333333","0.4","0.233333333","0.175","0.126666667","0.095","17.39130435","64.81481481","75","0.868055556","4.444444444","5.925925926","7.777777778","10.37037037","4.222222222","5.62962963","1.929012346","2.572016461","12","16"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00048","","","","20","1","12","22","11","2.9","0.3","5","27.21893491","5.507677","2.174655","1.538134","152.2579","120.374","51.58664","57.46442","1.119376","2.985097","17.42339","0.639322","3.2","4.2","33","0.131818182","0.027272727","0.096969697","2.75","1.65","1.833333333","1.1","0.266666667","0.16","0.083333333","0.05","66.66666667","76.19047619","60","0.871005917","6.444444444","10.74074074","7.111111111","11.85185185","2.222222222","3.703703704","1.935568705","3.225947841","9.333333333","15.55555556"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00049","","","","20","6.4","13","15","19","3.9","0.9","5","28.20512821","4.103108","1.55948","1.150208","195.3478","106.561","34.90795","53.51883","3.978879","6.892239","18.32901","0.471013","4.8","11.2","34","0.26","0.047368421","0.141176471","2.615384615","1.7","1.153846154","0.75","0.369230769","0.24","0.492307692","0.32","44.11764706","42.85714286","65","1.353846154","8.666666667","13.33333333","10.66666667","16.41025641","14.22222222","21.88034188","3.008547009","4.62853386","24.88888889","38.29059829"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00050","","","","20","1.7","15","19","10","5.5","0.5","5","29.24901186","3.686998","1.472001","1.094097","159.705","102.6162","35.82461","59.29244","2.190949","4.505995","18.0892","0.500811","6","7.7","29","0.289473684","0.05","0.206896552","1.933333333","1.45","1.266666667","0.95","0.4","0.3","0.113333333","0.085","65.51724138","77.92207792","75","1.754940712","12.22222222","16.2962963","13.33333333","17.77777778","3.777777778","5.037037037","3.899868248","5.199824331","17.11111111","22.81481481"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00051","","","","20","6","14","14","43","2.7","1.2","5","26.28458498","4.218542","1.757587","1.248665","132.2407","105.0395","33.39928","51.11678","2.010557","3.921569","24.30554","1.012604","3.9","9.9","57","0.192857143","0.027906977","0.068421053","4.071428571","2.85","1","0.7","0.278571429","0.195","0.428571429","0.3","24.56140351","39.39393939","70","1.025098814","6","8.571428571","8.666666667","12.38095238","13.33333333","19.04761905","2.277997365","3.25428195","22","31.42857143"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00052","","","","20","7.5","12","12","28","1.6","0.9","5","28.79684418","3.989908","1.660939","1.154215","124.3146","104.5094","31.18585","50.15918","3.922746","6.4971","21.18537","1.191233","2.5","10","40","0.133333333","0.032142857","0.0625","3.333333333","2","1","0.6","0.208333333","0.125","0.625","0.375","30","25","60","0.719921105","3.555555556","5.925925926","5.555555556","9.259259259","16.66666667","27.77777778","1.599824677","2.666374461","22.22222222","37.03703704"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00053","","","","20","1.7","12","17","25","4","1.2","5","25.59055118","4.831574","2.016094","1.353101","128.6448","106.8613","46.58015","51.29093","3.955157","6.589457","19.55309","0.930596","5.2","6.9","42","0.235294118","0.048","0.123809524","3.5","2.1","1.416666667","0.85","0.433333333","0.26","0.141666667","0.085","40.47619048","75.36231884","60","1.330708661","8.888888889","14.81481481","11.55555556","19.25925926","3.777777778","6.296296296","2.957130359","4.928550598","15.33333333","25.55555556"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00054","","","","20","1.4","9","11","11","2.5","0.5","5","24.35643564","5.098251","2.135363","1.452834","136.1199","119.6283","45.21659","53.98103","3.27567","5.785019","19.23557","1.190103","3","4.4","22","0.227272727","0.045454545","0.136363636","2.444444444","1.1","1.222222222","0.55","0.333333333","0.15","0.155555556","0.07","50","68.18181818","45","0.730693069","5.555555556","12.34567901","6.666666667","14.81481481","3.111111111","6.913580247","1.623762376","3.608360836","9.777777778","21.72839506"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00055","","","","20","4.4","13","18","30","3.2","1.2","5","28.40236686","4.939541","1.792461","1.163259","112.0677","88.03554","38.61505","55.45405","5.349795","8.150038","10.44286","0.87363","4.4","8.8","48","0.177777778","0.04","0.091666667","3.692307692","2.4","1.384615385","0.9","0.338461538","0.22","0.338461538","0.22","37.5","50","65","1.249704142","7.111111111","10.94017094","9.777777778","15.04273504","9.777777778","15.04273504","2.777120315","4.272492793","19.55555556","30.08547009"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00056","","","","20","4.6","14","11","22","1.8","0.9","5","28.88446215","3.896984","1.700293","1.245995","210.5453","116.5556","46.0939","58.11312","2.222524","4.130173","15.9908","0.706095","2.7","7.3","33","0.163636364","0.040909091","0.081818182","2.357142857","1.65","0.785714286","0.55","0.192857143","0.135","0.328571429","0.23","33.33333333","36.98630137","70","0.779880478","4","5.714285714","6","8.571428571","10.22222222","14.6031746","1.733067729","2.475811041","16.22222222","23.17460317"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00057","","","","20","2.6","16","35","64","5.3","2.2","5","21.98019802","5.524807","2.195397","1.542934","176.2959","124.4398","47.41609","38.49769","6.910731","11.34891","25.12069","1.211456","7.5","10.1","99","0.151428571","0.034375","0.075757576","6.1875","4.95","2.1875","1.75","0.46875","0.375","0.1625","0.13","35.35353535","74.25742574","80","1.648514852","11.77777778","14.72222222","16.66666667","20.83333333","5.777777778","7.222222222","3.663366337","4.579207921","22.44444444","28.05555556"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00058","","","","20","2.2","15","26","54","4.4","2.1","5","23.90438247","3.958345","1.773374","1.311245","139.2953","109.4354","40.80003","46.6991","4.33744","7.172492","23.43169","0.535043","6.5","8.7","80","0.169230769","0.038888889","0.08125","5.333333333","4","1.733333333","1.3","0.433333333","0.325","0.146666667","0.11","32.5","74.71264368","75","1.553784861","9.777777778","13.03703704","14.44444444","19.25925926","4.888888889","6.518518519","3.452855246","4.603806994","19.33333333","25.77777778"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00059","","","","20","3.3","16","19","66","3.8","2.1","5","24.21259843","7.269905","2.417258","1.650178","130.476","127.4573","39.17831","45.04568","3.656665","6.657177","24.24119","0.89627","5.9","9.2","85","0.2","0.031818182","0.069411765","5.3125","4.25","1.1875","0.95","0.36875","0.295","0.20625","0.165","22.35294118","64.13043478","80","1.428543307","8.444444444","10.55555556","13.11111111","16.38888889","7.333333333","9.166666667","3.174540683","3.968175854","20.44444444","25.55555556"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00060","","","","20","1.8","16","34","37","4.5","1.2","5","23.5059761","4.985813","2.142196","1.482264","214.0511","158.0348","37.01618","42.38681","3.335451","5.998472","28.86426","0.945338","5.7","7.5","71","0.132352941","0.032432432","0.08028169","4.4375","3.55","2.125","1.7","0.35625","0.285","0.1125","0.09","47.88732394","76","80","1.339840638","10","12.5","12.66666667","15.83333333","4","5","2.977423639","3.721779549","16.66666667","20.83333333"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00061","","","","20","9.3","13","17","19","2.8","0.5","5","27.49003984","4.461393","1.671201","1.212831","102.1466","102.8486","9.041763","52.33992","4.698011","7.632568","16.13782","0.704896","3.3","12.6","36","0.164705882","0.026315789","0.091666667","2.769230769","1.8","1.307692308","0.85","0.253846154","0.165","0.715384615","0.465","47.22222222","26.19047619","65","0.907171315","6.222222222","9.572649573","7.333333333","11.28205128","20.66666667","31.79487179","2.015936255","3.101440392","28","43.07692308"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00062","","","","20","3.9","15","24","24","6.1","1.1","5","23.26043738","3.897003","1.775067","1.296676","47.15222","101.0612","18.11002","48.75061","4.909188","8.425585","21.68789","1.071043","7.2","11.1","48","0.254166667","0.045833333","0.15","3.2","2.4","1.6","1.2","0.48","0.36","0.26","0.195","50","64.86486486","75","1.674751491","13.55555556","18.07407407","16","21.33333333","8.666666667","11.55555556","3.721669981","4.962226641","24.66666667","32.88888889"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00063","","","","20","11.6","13","6","28","0.9","0.7","5","33.66336634","4.160126","1.614862","1.263786","146.1965","103.1114","41.74586","55.57762","2.761933","4.985166","17.44498","0.903834","1.6","13.2","34","0.15","0.025","0.047058824","2.615384615","1.7","0.461538462","0.3","0.123076923","0.08","0.892307692","0.58","17.64705882","12.12121212","65","0.538613861","2","3.076923077","3.555555556","5.47008547","25.77777778","39.65811966","1.196919692","1.841414911","29.33333333","45.12820513"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00064","","","","20","3.4","10","6","20","0.4","0.4","5","35.23622047","3.543257","1.483652","1.206466","338.6125","131.5888","44.09147","58.67594","2.155626","3.955654","15.80595","0.814182","0.8","4.2","26","0.066666667","0.02","0.030769231","2.6","1.3","0.6","0.3","0.08","0.04","0.34","0.17","23.07692308","19.04761905","50","0.281889764","0.888888889","1.777777778","1.777777778","3.555555556","7.555555556","15.11111111","0.626421697","1.252843394","9.333333333","18.66666667"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00065","","","","20","5","10","10","23","1.8","1","5","29.42345924","4.420422","1.806574","1.277842","133.4248","104.1989","33.1375","52.90043","4.587023","7.325663","15.39859","1.176354","2.8","7.8","33","0.18","0.043478261","0.084848485","3.3","1.65","1","0.5","0.28","0.14","0.5","0.25","30.3030303","35.8974359","50","0.823856859","4","8","6.222222222","12.44444444","11.11111111","22.22222222","1.830793019","3.661586039","17.33333333","34.66666667"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00066","","","","20","2.9","9","12","19","1.5","0.5","5","22.77227723","3.04468","1.77349","1.14846","185.2443","124.001","26.4944","49.22361","4.945857","7.757318","20.03909","0.844099","2","4.9","31","0.125","0.026315789","0.064516129","3.444444444","1.55","1.333333333","0.6","0.222222222","0.1","0.322222222","0.145","38.70967742","40.81632653","45","0.455445545","3.333333333","7.407407407","4.444444444","9.87654321","6.444444444","14.32098765","1.01210121","2.2491138","10.88888889","24.19753086"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00067","","","","20","3.1","16","26","31","3.2","0.9","3","27.23658052","6.72854","2.406716","1.492363","187.3435","124.687","35.57053","53.00761","5.132017","8.449482","11.5454","1.332564","4.1","7.2","57","0.123076923","0.029032258","0.071929825","3.5625","2.85","1.625","1.3","0.25625","0.205","0.19375","0.155","45.61403509","56.94444444","80","1.116699801","7.111111111","8.888888889","9.111111111","11.38888889","6.888888889","8.611111111","2.481555114","3.101943893","16","20"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00068","","","","20","2","19","31","50","3","1.4","3","27.68924303","5.572788","2.05657","1.258312","113.2847","107.6832","28.00053","54.73394","3.954163","6.813559","14.01392","0.913946","4.4","6.4","81","0.096774194","0.028","0.054320988","4.263157895","4.05","1.631578947","1.55","0.231578947","0.22","0.105263158","0.1","38.27160494","68.75","95","1.218326693","6.666666667","7.01754386","9.777777778","10.29239766","4.444444444","4.678362573","2.707392652","2.849887002","14.22222222","14.97076023"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00069","","","","20","3.8","14","8","12","1.1","0.3","5","36.88362919","4.034864","1.60227","1.253773","135.5342","93.98219","18.95177","66.7829","1.307892","2.952394","10.07226","0.650501","1.4","5.2","20","0.1375","0.025","0.07","1.428571429","1","0.571428571","0.4","0.1","0.07","0.271428571","0.19","40","26.92307692","70","0.516370809","2.444444444","3.492063492","3.111111111","4.444444444","8.444444444","12.06349206","1.147490686","1.639272408","11.55555556","16.50793651"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00070","","","","20","14.7","14","4","10","0.7","0.3","5","33.06930693","4.914591","1.760878","1.309398","57.22595","84.36774","15.53053","62.13293","1.531293","2.827713","10.42871","0.53836","1","15.7","14","0.175","0.03","0.071428571","1","0.7","0.285714286","0.2","0.071428571","0.05","1.05","0.735","28.57142857","6.369426752","70","0.330693069","1.555555556","2.222222222","2.222222222","3.174603175","32.66666667","46.66666667","0.734873487","1.049819268","34.88888889","49.84126984"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00071","","","","20","2.54","17","29","46","4.4","1.3","5","27.36220472","4.280804","1.91949","1.217472","151.7849","128.7776","30.45027","48.74698","5.386793","8.862337","18.30648","1.158732","5.7","8.24","75","0.151724138","0.02826087","0.076","4.411764706","3.75","1.705882353","1.45","0.335294118","0.285","0.149411765","0.127","38.66666667","69.17475728","85","1.559645669","9.777777778","11.50326797","12.66666667","14.90196078","5.644444444","6.640522876","3.465879265","4.077505017","18.31111111","21.54248366"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00072","","","","20","3.3","20","27","70","3.8","2.5","3","30.2970297","4.30006","1.902154","1.309274","171.0879","118.3429","39.00565","56.58721","2.804907","4.907143","12.9469","0.895954","6.3","9.6","97","0.140740741","0.035714286","0.064948454","4.85","4.85","1.35","1.35","0.315","0.315","0.165","0.165","27.83505155","65.625","100","1.908712871","8.444444444","8.444444444","14","14","7.333333333","7.333333333","4.241584158","4.241584158","21.33333333","21.33333333"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00073","","","","20","3.8","10","11","24","1.6","0.6","5","31.23772102","4.187115","1.590318","1.018635","105.3148","88.83286","30.24345","58.76797","4.155803","6.287062","10.8009","0.837634","2.2","6","35","0.145454545","0.025","0.062857143","3.5","1.75","1.1","0.55","0.22","0.11","0.38","0.19","31.42857143","36.66666667","50","0.687229862","3.555555556","7.111111111","4.888888889","9.777777778","8.444444444","16.88888889","1.527177472","3.054354944","13.33333333","26.66666667"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00074","","","","20","4","11","9","22","1.7","0.5","5","33.86138614","3.772347","1.573048","1.183804","114.462","85.2247","31.84961","63.46579","1.970769","3.855746","11.5416","0.672016","2.2","6.2","31","0.188888889","0.022727273","0.070967742","2.818181818","1.55","0.818181818","0.45","0.2","0.11","0.363636364","0.2","29.03225806","35.48387097","55","0.744950495","3.777777778","6.868686869","4.888888889","8.888888889","8.888888889","16.16161616","1.655445545","3.00990099","13.77777778","25.05050505"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00075","","","","20","1.6","16","25","55","2.8","1.3","5","28.99408284","5.468769","2.030309","1.461988","39.12451","93.72018","34.08962","50.36975","2.711283","5.224054","20.38637","0.966662","4.1","5.7","80","0.112","0.023636364","0.05125","5","4","1.5625","1.25","0.25625","0.205","0.1","0.08","31.25","71.92982456","80","1.188757396","6.222222222","7.777777778","9.111111111","11.38888889","3.555555556","4.444444444","2.641683103","3.302103879","12.66666667","15.83333333"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00076","","","","20","4","18","32","42","4.9","1.6","5","35.25896414","5.806053","1.846174","1.396154","92.4552","89.1011","48.32787","60.59091","0.463038","1.594446","13.86523","0.482974","6.5","10.5","74","0.153125","0.038095238","0.087837838","4.111111111","3.7","1.777777778","1.6","0.361111111","0.325","0.222222222","0.2","43.24324324","61.9047619","90","2.291832669","10.88888889","12.09876543","14.44444444","16.04938272","8.888888889","9.87654321","5.092961487","5.658846097","23.33333333","25.92592593"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00077","","","","20","2.4","14","33","28","8.2","0.9","5","24.21259843","3.485605","1.495735","1.037411","88.32886","88.2957","6.84549","49.78711","8.100698","11.97907","12.40827","1.295557","9.1","11.5","61","0.248484848","0.032142857","0.149180328","4.357142857","3.05","2.357142857","1.65","0.65","0.455","0.171428571","0.12","54.09836066","79.13043478","70","2.203346457","18.22222222","26.03174603","20.22222222","28.88888889","5.333333333","7.619047619","4.89632546","6.994750658","25.55555556","36.50793651"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00078","","","","20","2","15","32","16","5.8","0.4","5","25.99206349","2.523331","1.38641","1.022347","117.6321","88.76768","18.59911","50.68375","5.440723","7.997101","17.00634","0.87025","6.2","8.2","48","0.18125","0.025","0.129166667","3.2","2.4","2.133333333","1.6","0.413333333","0.31","0.133333333","0.1","66.66666667","75.6097561","75","1.611507936","12.88888889","17.18518519","13.77777778","18.37037037","4.444444444","5.925925926","3.581128748","4.77483833","18.22222222","24.2962963"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00079","","","","20","3.9","12","14","28","2.2","0.9","5","30.61630219","3.805746","1.674159","1.134831","150.772","86.3179","55.68973","56.24922","3.52818","5.311843","14.5762","0.908789","3.1","7","42","0.157142857","0.032142857","0.073809524","3.5","2.1","1.166666667","0.7","0.258333333","0.155","0.325","0.195","33.33333333","44.28571429","60","0.949105368","4.888888889","8.148148148","6.888888889","11.48148148","8.666666667","14.44444444","2.10912304","3.515205066","15.55555556","25.92592593"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00080","","","","20","3.7","9","11","10","2.7","0.3","5","31.88118812","4.115698","1.701463","1.290719","157.3478","89.77226","49.14114","62.26922","1.414201","2.883412","13.80044","0.770136","3","6.7","21","0.245454545","0.03","0.142857143","2.333333333","1.05","1.222222222","0.55","0.333333333","0.15","0.411111111","0.185","52.38095238","44.7761194","45","0.956435644","6","13.33333333","6.666666667","14.81481481","8.222222222","18.27160494","2.125412541","4.723138981","14.88888889","33.08641975"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00081","","","","20","8.2","14","25","26","6.9","1.2","5","30.89108911","3.096409","1.423191","0.950476","146.2821","93.36769","27.0887","57.41549","6.075856","9.102613","8.416887","0.779314","8.1","16.3","51","0.276","0.046153846","0.158823529","3.642857143","2.55","1.785714286","1.25","0.578571429","0.405","0.585714286","0.41","49.01960784","49.69325153","70","2.502178218","15.33333333","21.9047619","18","25.71428571","18.22222222","26.03174603","5.56039604","7.943422914","36.22222222","51.74603175"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00082","","","","20","6.8","18","30","15","8.8","0.9","5","29.92125984","3.659334","1.497906","1.122832","133.9384","91.70708","27.43013","60.17251","2.69099","4.604034","13.38331","0.320819","9.7","16.5","45","0.293333333","0.06","0.215555556","2.5","2.25","1.666666667","1.5","0.538888889","0.485","0.377777778","0.34","66.66666667","58.78787879","90","2.902362204","19.55555556","21.72839506","21.55555556","23.95061728","15.11111111","16.79012346","6.449693788","7.166326431","36.66666667","40.74074074"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00083","","","","20","9.4","13","16","14","4.2","0.8","5","35.96837945","3.407492","1.17133","1.075305","89.75513","80.62012","0","67.5312","2.059591","3.851563","8.641443","0.735796","5","14.4","30","0.2625","0.057142857","0.166666667","2.307692308","1.5","1.230769231","0.8","0.384615385","0.25","0.723076923","0.47","53.33333333","34.72222222","65","1.798418973","9.333333333","14.35897436","11.11111111","17.09401709","20.88888889","32.13675214","3.996486606","6.148440932","32","49.23076923"
"","","PEP2012POC-AT01","","","","","","","","","PEP2012POC-AT01-00084","","","","20","9","17","27","12","8.4","0.3","5","38.33992095","3.711706","1.177902","1.14712","87.71375","82.12558","5.249603","70.66521","0.392331","1.663888","8.771127","0.393979","8.7","17.7","39","0.311111111","0.025","0.223076923","2.294117647","1.95","1.588235294","1.35","0.511764706","0.435","0.529411765","0.45","69.23076923","49.15254237","85","3.335573123","18.66666667","21.96078431","19.33333333","22.74509804","20","23.52941176","7.412384717","8.720452608","39.33333333","46.2745098"
