"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00044","","","","20","6.8","18","29","20","7.7","1.3","30.55555556","4.695719","1.775862","1.241125","84.70105","99.99408","38.87325","61.42958","0.415991","1.676701","13.31941","0","9","15.8","49","0.265517241","0.065","0.183673469","2.722222222","2.45","1.611111111","1.45","0.5","0.45","0.377777778","0.34","59.18367347","56.96202532","90","2.75","17.11111111","19.01234568","20","22.22222222","15.11111111","16.79012346","6.111111112","6.790123458","35.11111111","39.01234568"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00045","","","","20","4.7","17","30","28","4","0.9","24.8","2.89674","1.360425","0.803226","147.8136","101.245","21.06241","52.48017","7.895078","11.57226","12.23146","0.258434","4.9","9.6","58","0.133333333","0.032142857","0.084482759","3.411764706","2.9","1.764705882","1.5","0.288235294","0.245","0.276470588","0.235","51.72413793","51.04166667","85","1.2152","8.888888889","10.45751634","10.88888889","12.81045752","10.44444444","12.2875817","2.700444444","3.176993464","21.33333333","25.09803922"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00046","","","","20","4.3","15","34","35","4.9","1.2","27.92079208","3.217609","1.319177","0.886323","89.70789","92.86253","37.99357","59.24022","4.11145","6.599814","12.90533","0.02114","6.1","10.4","69","0.144117647","0.034285714","0.088405797","4.6","3.45","2.266666667","1.7","0.406666667","0.305","0.286666667","0.215","49.27536232","58.65384615","75","1.703168317","10.88888889","14.51851852","13.55555556","18.07407407","9.555555556","12.74074074","3.784818482","5.046424643","23.11111111","30.81481481"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00047","","","","20","0.5","7","4","9","0.3","0.2","29.42345924","5.63493","2.201092","1.439363","224.8895","152.0809","40.84842","60.19914","1.430466","3.552752","11.83773","0.305077","0.5","1","13","0.075","0.022222222","0.038461538","1.857142857","0.65","0.571428571","0.2","0.071428571","0.025","0.071428571","0.025","30.76923077","50","35","0.147117296","0.666666667","1.904761905","1.111111111","3.174603175","1.111111111","3.174603175","0.326927325","0.934078071","2.222222222","6.349206349"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00048","","","","20","3.7","14","22","17","3.6","0.5","29.82107356","5.483021","2.154462","1.452019","116.1815","119.5879","38.16285","60.42798","1.251447","3.220222","12.92912","0.046341","4.1","7.8","39","0.163636364","0.029411765","0.105128205","2.785714286","1.95","1.571428571","1.1","0.292857143","0.205","0.264285714","0.185","56.41025641","52.56410256","70","1.222664016","8","11.42857143","9.111111111","13.01587302","8.222222222","11.74603175","2.717031147","3.881473067","17.33333333","24.76190476"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00049","","","","20","2.6","9","2","5","0.3","0.2","29.56349206","3.778723","1.325163","0.909963","55.09009","86.83931","18.29321","59.71022","4.097684","6.699411","11.36475","0.307026","0.5","3.1","7","0.15","0.04","0.071428571","0.777777778","0.35","0.222222222","0.1","0.055555556","0.025","0.288888889","0.13","28.57142857","16.12903226","45","0.14781746","0.666666667","1.481481481","1.111111111","2.469135802","5.777777778","12.83950617","0.328483245","0.729962767","6.888888889","15.30864198"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00050","","","","20","1.4","7","2","2","0.3","0.2","32.8125","5.306343","1.771506","1.218529","127.3423","122.3405","23.73108","62.71244","2.695499","5.794945","9.904157","0","0.5","1.9","4","0.15","0.1","0.125","0.571428571","0.2","0.285714286","0.1","0.071428571","0.025","0.2","0.07","50","26.31578947","35","0.1640625","0.666666667","1.904761905","1.111111111","3.174603175","3.111111111","8.888888889","0.364583333","1.041666667","4.222222222","12.06349206"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00051","","","","20","5.7","16","9","12","1.1","0.4","28.76984127","4.326216","1.629862","1.195222","123.4313","123.2131","17.76764","57.07062","2.6751","5.17144","16.95693","0.26048","1.5","7.2","21","0.122222222","0.033333333","0.071428571","1.3125","1.05","0.5625","0.45","0.09375","0.075","0.35625","0.285","42.85714286","20.83333333","80","0.431547619","2.444444444","3.055555556","3.333333333","4.166666667","12.66666667","15.83333333","0.958994709","1.198743386","16","20"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00052","","","","20","2.2","10","2","6","0.2","0.2","32.66932271","4.874447","1.632668","1.204721","95.3916","111.648","28.46901","60.09636","0.880037","2.591239","16.76097","0","0.4","2.6","8","0.1","0.033333333","0.05","0.8","0.4","0.2","0.1","0.04","0.02","0.22","0.11","25","15.38461538","50","0.130677291","0.444444444","0.888888889","0.888888889","1.777777778","4.888888889","9.777777778","0.29039398","0.580787959","5.777777778","11.55555556"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00053","","","","20","3.2","9","11","8","1.9","0.3","24.5508982","4.240961","1.678219","1.095608","167.8093","112.7196","31.31259","54.11413","4.916671","7.655697","14.90418","0.353128","2.2","5.4","19","0.172727273","0.0375","0.115789474","2.111111111","0.95","1.222222222","0.55","0.244444444","0.11","0.355555556","0.16","57.89473684","40.74074074","45","0.54011976","4.222222222","9.382716049","4.888888889","10.86419753","7.111111111","15.80246914","1.200266134","2.667258076","12","26.66666667"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00054","","","","20","1.1","4","6","2","1.1","0.1","28.88446215","6.416399","1.976937","1.295086","107.3113","111.1868","35.45282","57.52184","2.592806","4.397557","16.28328","0.537654","1.2","2.3","8","0.183333333","0.05","0.15","2","0.4","1.5","0.3","0.3","0.06","0.275","0.055","75","52.17391304","20","0.346613546","2.444444444","12.22222222","2.666666667","13.33333333","2.444444444","12.22222222","0.770252324","3.85126162","5.111111111","25.55555556"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00055","","","","20","4.7","13","8","8","0.9","0.2","32.53968254","3.750223","1.48652","1.042534","144.7949","113.6471","36.87251","63.80367","2.257674","4.27794","10.28226","0.198828","1.1","5.8","16","0.1125","0.025","0.06875","1.230769231","0.8","0.615384615","0.4","0.084615385","0.055","0.361538462","0.235","50","18.96551724","65","0.357936508","2","3.076923077","2.444444444","3.760683761","10.44444444","16.06837607","0.795414462","1.223714557","12.88888889","19.82905983"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00056","","","","20","5.2","13","9","5","1","0.2","30.1369863","3.207569","1.370025","0.941821","137.0651","96.15283","30.07652","62.34558","3.520294","5.457439","10.32848","0.419253","1.2","6.4","14","0.111111111","0.04","0.085714286","1.076923077","0.7","0.692307692","0.45","0.092307692","0.06","0.4","0.26","64.28571429","18.75","65","0.361643836","2.222222222","3.418803419","2.666666667","4.102564103","11.55555556","17.77777778","0.803652968","1.236389182","14.22222222","21.88034188"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00057","","","","20","4.5","17","37","30","6.8","1","23.54085603","5.087923","1.914817","1.192084","140.5214","128.6944","43.12946","46.57475","5.377652","8.883025","20.04013","0.153703","7.8","12.3","67","0.183783784","0.033333333","0.11641791","3.941176471","3.35","2.176470588","1.85","0.458823529","0.39","0.264705882","0.225","55.2238806","63.41463415","85","1.83618677","15.11111111","17.77777778","17.33333333","20.39215686","10","11.76470588","4.080415045","4.800488288","27.33333333","32.15686275"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00058","","","","20","3.4","14","27","48","5.2","1.5","23.75249501","4.088875","1.62388","1.04886","161.4329","108.2494","38.54585","46.09341","7.119441","11.08531","18.02988","0.241059","6.7","10.1","75","0.192592593","0.03125","0.089333333","5.357142857","3.75","1.928571429","1.35","0.478571429","0.335","0.242857143","0.17","36","66.33663366","70","1.591417166","11.55555556","16.50793651","14.88888889","21.26984127","7.555555556","10.79365079","3.53648259","5.052117986","22.44444444","32.06349206"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00059","","","","20","4.9","17","15","40","1.6","1.1","26.41509434","3.85379","1.602842","1.12113","67.67859","97.01942","36.2337","48.06496","4.324335","7.295643","23.14148","0.195204","2.7","7.6","55","0.106666667","0.0275","0.049090909","3.235294118","2.75","0.882352941","0.75","0.158823529","0.135","0.288235294","0.245","27.27272727","35.52631579","85","0.713207547","3.555555556","4.183006536","6","7.058823529","10.88888889","12.81045752","1.58490566","1.864594895","16.88888889","19.86928105"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00060","","","","20","4.8","19","25","55","3.3","2.6","23.10756972","5.559858","2.063035","1.468643","116.1763","128.109","37.17213","48.52999","2.726282","5.383559","25.70715","0.503799","5.9","10.7","80","0.132","0.047272727","0.07375","4.210526316","4","1.315789474","1.25","0.310526316","0.295","0.252631579","0.24","31.25","55.14018692","95","1.363346613","7.333333333","7.719298246","13.11111111","13.80116959","10.66666667","11.22807018","3.029659141","3.189114885","23.77777778","25.02923977"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00061","","","","20","2.9","10","8","8","1.2","0.3","27.86561265","3.742825","1.462565","1.035959","70.29736","101.8154","","58.06778","4.068087","6.766318","14.45043","0.034288","1.5","4.4","16","0.15","0.0375","0.09375","1.6","0.8","0.8","0.4","0.15","0.075","0.29","0.145","50","34.09090909","50","0.41798419","2.666666667","5.333333333","3.333333333","6.666666667","6.444444444","12.88888889","0.928853755","1.85770751","9.777777778","19.55555556"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00062","","","","20","4.3","10","13","13","1.7","0.5","24.6","3.317225","1.518275","0.959997","65.2157","102.3878","","55.73489","5.398728","8.540249","13.61596","0.295895","2.2","6.5","26","0.130769231","0.038461538","0.084615385","2.6","1.3","1.3","0.65","0.22","0.11","0.43","0.215","50","33.84615385","50","0.5412","3.777777778","7.555555556","4.888888889","9.777777778","9.555555556","19.11111111","1.202666667","2.405333333","14.44444444","28.88888889"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00063","","","","20","4.2","12","6","5","0.6","0.1","31.02766798","3.426632","1.485921","1.153755","188.7899","109.7236","36.0843","54.98323","3.735361","6.443727","17.09691","0","0.7","4.9","11","0.1","0.02","0.063636364","0.916666667","0.55","0.5","0.3","0.058333333","0.035","0.35","0.21","54.54545455","14.28571429","60","0.217193676","1.333333333","2.222222222","1.555555556","2.592592593","9.333333333","15.55555556","0.482652613","0.804421022","10.88888889","18.14814815"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00064","","","","20","5.5","13","6","14","0.8","0.4","30.90551181","3.056948","1.398066","1.019167","151.9083","103.5125","35.5743","55.83522","3.651321","6.291349","16.53187","0","1.2","6.7","20","0.133333333","0.028571429","0.06","1.538461538","1","0.461538462","0.3","0.092307692","0.06","0.423076923","0.275","30","17.91044776","65","0.370866142","1.777777778","2.735042735","2.666666667","4.102564103","12.22222222","18.8034188","0.824146982","1.267918433","14.88888889","22.90598291"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00065","","","","20","4.4","13","3","3","0.4","0.1","30.859375","4.410727","1.628873","1.159002","94.26941","102.4018","30.5551","59.25695","2.800898","5.164782","15.07213","0.019996","0.5","4.9","6","0.133333333","0.033333333","0.083333333","0.461538462","0.3","0.230769231","0.15","0.038461538","0.025","0.338461538","0.22","50","10.20408163","65","0.154296875","0.888888889","1.367521368","1.111111111","1.709401709","9.777777778","15.04273504","0.342881944","0.527510684","10.88888889","16.75213675"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00066","","","","20","3.4","9","15","15","1.9","0.4","29.72440945","3.812367","1.557712","1.096446","109.9238","111.4129","29.31264","61.47553","2.381627","4.425281","14.46931","0.241589","2.3","5.7","30","0.126666667","0.026666667","0.076666667","3.333333333","1.5","1.666666667","0.75","0.255555556","0.115","0.377777778","0.17","50","40.35087719","45","0.683661417","4.222222222","9.382716049","5.111111111","11.35802469","7.555555556","16.79012346","1.519247594","3.376105765","12.66666667","28.14814815"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00067","","","","20","2.2","12","3","13","0.4","0.3","34.44227006","5.353415","1.845324","1.376771","98.37512","111.0127","28.83058","62.37965","0.605492","2.673584","14.19232","0","0.7","2.9","16","0.133333333","0.023076923","0.04375","1.333333333","0.8","0.25","0.15","0.058333333","0.035","0.183333333","0.11","18.75","24.13793103","60","0.24109589","0.888888889","1.481481481","1.555555556","2.592592593","4.888888889","8.148148148","0.535768645","0.892947742","6.444444444","10.74074074"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00068","","","","20","4.1","16","12","39","1.5","0.6","31.17647059","4.31086","1.666616","1.162849","82.12012","107.8707","27.26942","60.71188","1.47858","3.689247","15.56417","0.315683","2.1","6.2","51","0.125","0.015384615","0.041176471","3.1875","2.55","0.75","0.6","0.13125","0.105","0.25625","0.205","23.52941176","33.87096774","80","0.654705882","3.333333333","4.166666667","4.666666667","5.833333333","9.111111111","11.38888889","1.454901961","1.818627451","13.77777778","17.22222222"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00069","","","","20","14.7","18","4","3","0.4","0.1","32.6","3.474491","1.411933","0.983028","45.62085","85.17821","10.00299","66.88235","1.973545","3.698845","8.97314","0","0.5","15.2","7","0.1","0.033333333","0.071428571","0.388888889","0.35","0.222222222","0.2","0.027777778","0.025","0.816666667","0.735","57.14285714","3.289473684","90","0.163","0.888888889","0.987654321","1.111111111","1.234567901","32.66666667","36.2962963","0.362222222","0.402469136","33.77777778","37.5308642"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00070","","","","20","10.9","16","1","2","0.2","0.2","34.11306043","3.708614","1.5408","1.172949","102.8054","100.2344","12.95129","67.30709","1.274622","3.160956","9.495167","0","0.4","11.3","3","0.2","0.1","0.133333333","0.1875","0.15","0.0625","0.05","0.025","0.02","0.68125","0.545","33.33333333","3.539823009","80","0.136452242","0.444444444","0.555555556","0.888888889","1.111111111","24.22222222","30.27777778","0.303227204","0.379034005","25.11111111","31.38888889"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00071","","","","20","5.1","17","27","70","3.3","2.7","30.89108911","3.412437","1.506861","1.060823","74.11731","97.2075","42.09225","58.74046","2.640397","5.04851","15.13356","0.344131","6","11.1","97","0.122222222","0.038571429","0.06185567","5.705882353","4.85","1.588235294","1.35","0.352941176","0.3","0.3","0.255","27.83505155","54.05405405","85","1.853465347","7.333333333","8.62745098","13.33333333","15.68627451","11.33333333","13.33333333","4.118811881","4.845661037","24.66666667","29.01960784"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00072","","","","20","2.6","8","6","19","1.1","0.9","30.83003953","3.614801","1.519039","1.104966","66.45715","90.28667","46.90839","60.6057","2.542077","4.947682","13.45307","0.123933","2","4.6","25","0.183333333","0.047368421","0.08","3.125","1.25","0.75","0.3","0.25","0.1","0.325","0.13","24","43.47826087","40","0.616600791","2.444444444","6.111111111","4.444444444","11.11111111","5.777777778","14.44444444","1.370223979","3.425559948","10.22222222","25.55555556"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00073","","","","20","2","9","8","2","1.2","0.1","34.4","4.526056","1.655104","1.14248","118.8186","106.9448","19.06329","61.28788","2.891908","5.510471","11.09856","0.136643","1.3","3.3","10","0.15","0.05","0.13","1.111111111","0.5","0.888888889","0.4","0.144444444","0.065","0.222222222","0.1","80","39.39393939","45","0.4472","2.666666667","5.925925926","2.888888889","6.419753086","4.444444444","9.87654321","0.993777778","2.208395062","7.333333333","16.2962963"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00074","","","","20","5.4","16","15","13","2.4","0.5","30.6042885","2.841322","1.306795","0.883277","33.90894","66.00392","19.61008","60.6279","4.430698","7.184411","10.06716","0","2.9","8.3","28","0.16","0.038461538","0.103571429","1.75","1.4","0.9375","0.75","0.18125","0.145","0.3375","0.27","53.57142857","34.93975904","80","0.887524367","5.333333333","6.666666667","6.444444444","8.055555556","12","15","1.97227637","2.465345463","18.44444444","23.05555556"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00075","","","","20","3.5","13","8","23","1.2","0.7","32.53493014","3.592346","1.489441","1.106153","88.82751","93.07059","36.52553","59.11861","2.815358","5.166505","14.24609","0.21546","1.9","5.4","31","0.15","0.030434783","0.061290323","2.384615385","1.55","0.615384615","0.4","0.146153846","0.095","0.269230769","0.175","25.80645161","35.18518519","65","0.618163673","2.666666667","4.102564103","4.222222222","6.495726496","7.777777778","11.96581197","1.37369705","2.113380077","12","18.46153846"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00076","","","","20","5.2","16","20","50","2.9","1.7","30.75396825","3.886263","1.624921","1.147515","67.53247","98.78156","43.08275","60.4799","1.953336","4.265378","14.96197","0.207352","4.6","9.8","70","0.145","0.034","0.065714286","4.375","3.5","1.25","1","0.2875","0.23","0.325","0.26","28.57142857","46.93877551","80","1.41468254","6.444444444","8.055555556","10.22222222","12.77777778","11.55555556","14.44444444","3.143738977","3.929673721","21.77777778","27.22222222"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00077","","","","20","0.7","6","3","0","0.9","0","29.94129159","6.531049","1.905995","1.245349","155.4707","129.6639","4.982193","54.17807","3.970841","7.078599","14.15298","0.095453","0.9","1.6","3","0.3","","0.3","0.5","0.15","0.5","0.15","0.15","0.045","0.116666667","0.035","100","56.25","30","0.269471624","2","6.666666667","2","6.666666667","1.555555556","5.185185185","0.598825832","1.996086106","3.555555556","11.85185185"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00078","","","","20","1.7","10","12","14","1.8","0.7","29.42345924","4.040649","1.215645","0.918435","74.35413","88.7999","0.133118","61.51666","3.619739","5.948097","12.12883","0.01542","2.5","4.2","26","0.15","0.05","0.096153846","2.6","1.3","1.2","0.6","0.25","0.125","0.17","0.085","46.15384615","59.52380952","50","0.735586481","4","8","5.555555556","11.11111111","3.777777778","7.555555556","1.634636624","3.269273249","9.333333333","18.66666667"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00079","","","","20","3.2","12","14","10","2.4","0.4","34.32539683","4.128729","1.471132","1.004939","89.45776","91.36797","52.50931","62.14619","2.007217","3.749621","13.77936","0.242944","2.8","6","24","0.171428571","0.04","0.116666667","2","1.2","1.166666667","0.7","0.233333333","0.14","0.266666667","0.16","58.33333333","46.66666667","60","0.961111111","5.333333333","8.888888889","6.222222222","10.37037037","7.111111111","11.85185185","2.135802469","3.559670782","13.33333333","22.22222222"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00080","","","","20","4.2","14","24","21","5.3","0.7","29.44664032","3.382525","1.446402","0.976339","76.15625","83.62999","43.96122","58.33558","3.9678","6.199578","12.95813","0.226581","6","10.2","45","0.220833333","0.033333333","0.133333333","3.214285714","2.25","1.714285714","1.2","0.428571429","0.3","0.3","0.21","53.33333333","58.82352941","70","1.766798419","11.77777778","16.82539683","13.33333333","19.04761905","9.333333333","13.33333333","3.926218709","5.60888387","22.66666667","32.38095238"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00081","","","","20","13.5","18","22","24","3.8","0.8","31.68316832","2.546883","1.129268","0.779214","96.08801","79.17401","21.71474","60.04811","4.654697","7.070019","9.625656","0.049182","4.6","18.1","46","0.172727273","0.033333333","0.1","2.555555556","2.3","1.222222222","1.1","0.255555556","0.23","0.75","0.675","47.82608696","25.41436464","90","1.457425743","8.444444444","9.382716049","10.22222222","11.35802469","30","33.33333333","3.238723873","3.598582081","40.22222222","44.69135802"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00082","","","","20","10.9","17","25","10","5.2","0.4","33.7890625","3.223444","1.19982","0.837564","111.0183","86.05547","24.85024","60.38842","3.970483","6.106065","10.65355","0.204861","5.6","16.5","35","0.208","0.04","0.16","2.058823529","1.75","1.470588235","1.25","0.329411765","0.28","0.641176471","0.545","71.42857143","33.93939394","85","1.8921875","11.55555556","13.59477124","12.44444444","14.64052288","24.22222222","28.49673203","4.204861111","4.946895425","36.66666667","43.1372549"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00083","","","","20","7.9","17","5","14","0.8","0.5","38.29787234","5.656614","1.366362","1.182519","51.65979","84.77191","1.892456","69.81939","0.008156","1.170597","8.813388","0","1.3","9.2","19","0.16","0.035714286","0.068421053","1.117647059","0.95","0.294117647","0.25","0.076470588","0.065","0.464705882","0.395","26.31578947","14.13043478","85","0.49787234","1.777777778","2.091503268","2.888888889","3.39869281","17.55555556","20.65359477","1.106382979","1.301627034","20.44444444","24.05228758"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00084","","","","20","6.5","17","5","2","1.7","0.2","36.328125","5.922319","1.544077","1.226085","67.1488","92.87079","0","66.14035","0.41735","1.828085","9.678809","0","1.9","8.4","7","0.34","0.1","0.271428571","0.411764706","0.35","0.294117647","0.25","0.111764706","0.095","0.382352941","0.325","71.42857143","22.61904762","85","0.690234375","3.777777778","4.444444444","4.222222222","4.967320261","14.44444444","16.99346405","1.533854167","1.804534314","18.66666667","21.96078431"
