"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00252","","","","10","5","11","5","2.78","0.32","3.28","32.2525853","3.1","6.38","16","0.252727273","0.064","0.19375","3.2","1.6","2.2","1.1","0.62","0.31","0.656","0.328","68.75","48.58934169","50","0.999830144","12.35555556","24.71111111","13.77777778","27.55555556","14.57777778","29.15555556","4.44368953","8.88737906","28.35555556","56.71111111","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00253","","","","10","9","19","15","1.56","0.28","4.48","29.36036351","1.84","6.32","34","0.082105263","0.018666667","0.054117647","3.777777778","3.4","2.111111111","1.9","0.204444444","0.184","0.497777778","0.448","55.88235294","29.11392405","90","0.540230689","6.933333333","7.703703704","8.177777778","9.086419753","19.91111111","22.12345679","2.401025283","2.66780587","28.08888889","31.20987654","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00254","","","","10","9","20","20","2.69","0.71","6.1","30.81792354","3.4","9.5","40","0.1345","0.0355","0.085","4.444444444","4","2.222222222","2","0.377777778","0.34","0.677777778","0.61","50","35.78947368","90","1.0478094","11.95555556","13.28395062","15.11111111","16.79012346","27.11111111","30.12345679","4.656930668","5.174367409","42.22222222","46.91358025","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00255","","","","10","8","10","26","1.59","0.72","3.48","31.73969458","2.31","5.79","36","0.159","0.027692308","0.064166667","4.5","3.6","1.25","1","0.28875","0.231","0.435","0.348","27.77777778","39.89637306","80","0.733186945","7.066666667","8.833333333","10.26666667","12.83333333","15.46666667","19.33333333","3.258608644","4.073260804","25.73333333","32.16666667","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00256","","","","10","9","36","18","5.49","0.41","4.8","30.93693873","5.9","10.7","54","0.1525","0.022777778","0.109259259","6","5.4","4","3.6","0.655555556","0.59","0.533333333","0.48","66.66666667","55.14018692","90","1.825279385","24.4","27.11111111","26.22222222","29.13580247","21.33333333","23.7037037","8.112352823","9.013725358","47.55555556","52.83950617","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00257","","","","10","8","19","19","3.71","0.41","6.68","28.05285465","4.12","10.8","38","0.195263158","0.021578947","0.108421053","4.75","3.8","2.375","1.9","0.515","0.412","0.835","0.668","50","38.14814815","80","1.155777612","16.48888889","20.61111111","18.31111111","22.88888889","29.68888889","37.11111111","5.136789385","6.420986731","48","60","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00258","","","","10","10","13","17","1.18","0.9","3.87","27.89180034","2.08","5.95","30","0.090769231","0.052941176","0.069333333","3","3","1.3","1.3","0.208","0.208","0.387","0.387","43.33333333","34.95798319","100","0.580149447","5.244444444","5.244444444","9.244444444","9.244444444","17.2","17.2","2.578441987","2.578441987","26.44444444","26.44444444","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00259","","","","10","7","14","4","4.42","0.22","2.93","23.77437534","4.64","7.57","18","0.315714286","0.055","0.257777778","2.571428571","1.8","2","1.4","0.662857143","0.464","0.418571429","0.293","77.77777778","61.29458388","70","1.103131016","19.64444444","28.06349206","20.62222222","29.46031746","13.02222222","18.6031746","4.902804515","7.004006449","33.64444444","48.06349206","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00260","","","","10","8","16","26","3.17","1.05","4.01","28.64730702","4.22","8.23","42","0.198125","0.040384615","0.10047619","5.25","4.2","2","1.6","0.5275","0.422","0.50125","0.401","38.0952381","51.27582017","80","1.208916356","14.08888889","17.61111111","18.75555556","23.44444444","17.82222222","22.27777778","5.372961583","6.716201979","36.57777778","45.72222222","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00261","","","","10","9","22","22","2.56","0.64","3.76","30.45601794","3.2","6.96","44","0.116363636","0.029090909","0.072727273","4.888888889","4.4","2.444444444","2.2","0.355555556","0.32","0.417777778","0.376","50","45.97701149","90","0.974592574","11.37777778","12.64197531","14.22222222","15.80246914","16.71111111","18.56790123","4.331522551","4.812802835","30.93333333","34.37037037","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00262","","","","10","9","14","20","2.31","1.08","3.44","32.22510218","3.39","6.83","34","0.165","0.054","0.099705882","3.777777778","3.4","1.555555556","1.4","0.376666667","0.339","0.382222222","0.344","41.17647059","49.63396779","90","1.092430964","10.26666667","11.40740741","15.06666667","16.74074074","15.28888889","16.98765432","4.855248728","5.394720809","30.35555556","33.72839506","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00263","","","","10","7","18","8","3.19","0.36","2.71","31.15891395","3.55","6.26","26","0.177222222","0.045","0.136538462","3.714285714","2.6","2.571428571","1.8","0.507142857","0.355","0.387142857","0.271","69.23076923","56.70926518","70","1.106141445","14.17777778","20.25396825","15.77777778","22.53968254","12.04444444","17.20634921","4.916184201","7.023120287","27.82222222","39.74603175","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00264","","","","10","9","22","8","4.12","0.44","2.45","34.722153","4.56","7.01","30","0.187272727","0.055","0.152","3.333333333","3","2.444444444","2.2","0.506666667","0.456","0.272222222","0.245","73.33333333","65.04992867","90","1.583330177","18.31111111","20.34567901","20.26666667","22.51851852","10.88888889","12.09876543","7.037023008","7.818914453","31.15555556","34.61728395","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00265","","","","10","7","17","26","2.99","0.76","3.79","27.29948125","3.75","7.54","43","0.175882353","0.029230769","0.087209302","6.142857143","4.3","2.428571429","1.7","0.535714286","0.375","0.541428571","0.379","39.53488372","49.73474801","70","1.023730547","13.28888889","18.98412698","16.66666667","23.80952381","16.84444444","24.06349206","4.549913542","6.499876488","33.51111111","47.87301587","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00266","","","","10","7","15","7","2.75","0.2","2.29","27.03644692","2.95","5.24","22","0.183333333","0.028571429","0.134090909","3.142857143","2.2","2.142857143","1.5","0.421428571","0.295","0.327142857","0.229","68.18181818","56.29770992","70","0.797575184","12.22222222","17.46031746","13.11111111","18.73015873","10.17777778","14.53968254","3.544778596","5.063969423","23.28888889","33.26984127","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00267","","","","10","9","19","29","5.09","0.67","3.31","29.09971055","5.76","9.07","48","0.267894737","0.023103448","0.12","5.333333333","4.8","2.111111111","1.9","0.64","0.576","0.367777778","0.331","39.58333333","63.50606395","90","1.676143328","22.62222222","25.13580247","25.6","28.44444444","14.71111111","16.34567901","7.449525901","8.277251001","40.31111111","44.79012346","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00268","","","","10","8","16","4","3.82","0.36","2.07","28.31523364","4.18","6.25","20","0.23875","0.09","0.209","2.5","2","2","1.6","0.5225","0.418","0.25875","0.207","80","66.88","80","1.183576766","16.97777778","21.22222222","18.57777778","23.22222222","9.2","11.5","5.260341183","6.575426479","27.77777778","34.72222222","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00269","","","","10","9","23","8","3.16","0.22","2.95","24.30714215","3.38","6.33","31","0.137391304","0.0275","0.109032258","3.444444444","3.1","2.555555556","2.3","0.375555556","0.338","0.327777778","0.295","74.19354839","53.39652449","90","0.821581405","14.04444444","15.60493827","15.02222222","16.69135802","13.11111111","14.56790123","3.65147291","4.057192122","28.13333333","31.25925926","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00270","","","","10","8","10","12","1.28","0.57","3.92","27.47022771","1.85","5.77","22","0.128","0.0475","0.084090909","2.75","2.2","1.25","1","0.23125","0.185","0.49","0.392","45.45454545","32.06239168","80","0.508199213","5.688888889","7.111111111","8.222222222","10.27777778","17.42222222","21.77777778","2.258663167","2.823328959","25.64444444","32.05555556","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00271","","","","10","7","19","21","3.23","0.83","2.12","25.27088431","4.06","6.18","40","0.17","0.03952381","0.1015","5.714285714","4","2.714285714","1.9","0.58","0.406","0.302857143","0.212","47.5","65.69579288","70","1.025997903","14.35555556","20.50793651","18.04444444","25.77777778","9.422222222","13.46031746","4.55999068","6.5142724","27.46666667","39.23809524","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00272","","","","10","6","21","8","4.23","0.3","2.57","28.40914753","4.53","7.1","29","0.201428571","0.0375","0.156206897","4.833333333","2.9","3.5","2.1","0.755","0.453","0.428333333","0.257","72.4137931","63.8028169","60","1.286934383","18.8","31.33333333","20.13333333","33.55555556","11.42222222","19.03703704","5.719708369","9.532847282","31.55555556","52.59259259","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00273","","","","10","6","10","11","1.55","0.34","3.9","29.41147256","1.89","5.79","21","0.155","0.030909091","0.09","3.5","2.1","1.666666667","1","0.315","0.189","0.65","0.39","47.61904762","32.64248705","60","0.555876831","6.888888889","11.48148148","8.4","14","17.33333333","28.88888889","2.470563695","4.117606158","25.73333333","42.88888889","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00274","","","","10","8","16","11","3.73","0.69","2.5","33.64621299","4.42","6.92","27","0.233125","0.062727273","0.163703704","3.375","2.7","2","1.6","0.5525","0.442","0.3125","0.25","59.25925926","63.87283237","80","1.487162614","16.57777778","20.72222222","19.64444444","24.55555556","11.11111111","13.88888889","6.609611618","8.262014523","30.75555556","38.44444444","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00275","","","","10","8","23","7","4.41","0.56","2.76","32.14534942","4.97","7.73","30","0.19173913","0.08","0.165666667","3.75","3","2.875","2.3","0.62125","0.497","0.345","0.276","76.66666667","64.29495472","80","1.597623866","19.6","24.5","22.08888889","27.61111111","12.26666667","15.33333333","7.100550516","8.875688145","34.35555556","42.94444444","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00276","","","","10","7","19","12","4.96","0.4","3.42","31.44742103","5.36","8.78","31","0.261052632","0.033333333","0.172903226","4.428571429","3.1","2.714285714","1.9","0.765714286","0.536","0.488571429","0.342","61.29032258","61.04783599","70","1.685581767","22.04444444","31.49206349","23.82222222","34.03174603","15.2","21.71428571","7.491474521","10.70210646","39.02222222","55.74603175","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00277","","","","10","9","27","28","3.26","0.82","4.67","30.91126263","4.08","8.75","55","0.120740741","0.029285714","0.074181818","6.111111111","5.5","3","2.7","0.453333333","0.408","0.518888889","0.467","49.09090909","46.62857143","90","1.261179515","14.48888889","16.09876543","18.13333333","20.14814815","20.75555556","23.0617284","5.60524229","6.228046989","38.88888889","43.20987654","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00278","","","","10","10","20","24","2.84","0.77","5","32.33217305","3.61","8.61","44","0.142","0.032083333","0.082045455","4.4","4.4","2","2","0.361","0.361","0.5","0.5","45.45454545","41.92799071","100","1.167191447","12.62222222","12.62222222","16.04444444","16.04444444","22.22222222","22.22222222","5.187517543","5.187517543","38.26666667","38.26666667","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00279","","","","10","9","23","25","3.17","0.63","3.29","31.78375685","3.8","7.09","48","0.137826087","0.0252","0.079166667","5.333333333","4.8","2.555555556","2.3","0.422222222","0.38","0.365555556","0.329","47.91666667","53.59661495","90","1.20778276","14.08888889","15.65432099","16.88888889","18.7654321","14.62222222","16.24691358","5.367923379","5.96435931","31.51111111","35.01234568","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00280","","","","10","9","31","14","5.76","0.38","3.56","32.43471353","6.14","9.7","45","0.185806452","0.027142857","0.136444444","5","4.5","3.444444444","3.1","0.682222222","0.614","0.395555556","0.356","68.88888889","63.29896907","90","1.991491411","25.6","28.44444444","27.28888889","30.32098765","15.82222222","17.58024691","8.851072937","9.834525485","43.11111111","47.90123457","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00281","","","","10","10","28","33","3.83","0.78","4.69","24.66726261","4.61","9.3","61","0.136785714","0.023636364","0.07557377","6.1","6.1","2.8","2.8","0.461","0.461","0.469","0.469","45.90163934","49.56989247","100","1.137160806","17.02222222","17.02222222","20.48888889","20.48888889","20.84444444","20.84444444","5.054048028","5.054048028","41.33333333","41.33333333","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00282","","","","10","8","19","11","4.33","0.47","3.33","26.96908035","4.8","8.13","30","0.227894737","0.042727273","0.16","3.75","3","2.375","1.9","0.6","0.48","0.41625","0.333","63.33333333","59.04059041","80","1.294515857","19.24444444","24.05555556","21.33333333","26.66666667","14.8","18.5","5.753403808","7.19175476","36.13333333","45.16666667","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00283","","","","10","9","26","34","5.06","1.73","2.35","25.46245375","6.79","9.14","60","0.194615385","0.050882353","0.113166667","6.666666667","6","2.888888889","2.6","0.754444444","0.679","0.261111111","0.235","43.33333333","74.28884026","90","1.72890061","22.48888889","24.98765432","30.17777778","33.5308642","10.44444444","11.60493827","7.684002709","8.537780788","40.62222222","45.13580247","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00284","","","","10","9","35","8","8.72","0.3","3.59","31.37264643","9.02","12.61","43","0.249142857","0.0375","0.209767442","4.777777778","4.3","3.888888889","3.5","1.002222222","0.902","0.398888889","0.359","81.39534884","71.53053132","90","2.829812708","38.75555556","43.0617284","40.08888889","44.54320988","15.95555556","17.72839506","12.57694537","13.97438374","56.04444444","62.27160494","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00285","","","","10","10","22","26","4.55","0.73","2.84","25.55311939","5.28","8.12","48","0.206818182","0.028076923","0.11","4.8","4.8","2.2","2.2","0.528","0.528","0.284","0.284","45.83333333","65.02463054","100","1.349204704","20.22222222","20.22222222","23.46666667","23.46666667","12.62222222","12.62222222","5.99646535","5.99646535","36.08888889","36.08888889","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00286","","","","10","9","24","17","5.38","0.8","2.3","29.47047961","6.18","8.48","41","0.224166667","0.047058824","0.150731707","4.555555556","4.1","2.666666667","2.4","0.686666667","0.618","0.255555556","0.23","58.53658537","72.87735849","90","1.82127564","23.91111111","26.56790123","27.46666667","30.51851852","10.22222222","11.35802469","8.0945584","8.993953777","37.68888889","41.87654321","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00287","","","","10","9","27","10","6.19","0.45","1.6","27.50223636","6.64","8.24","37","0.229259259","0.045","0.179459459","4.111111111","3.7","3","2.7","0.737777778","0.664","0.177777778","0.16","72.97297297","80.58252427","90","1.826148494","27.51111111","30.56790123","29.51111111","32.79012346","7.111111111","7.901234568","8.11621553","9.018017256","36.62222222","40.69135802","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00288","","","","10","10","24","8","9.26","0.51","2.38","28.66630049","9.77","12.15","32","0.385833333","0.06375","0.3053125","3.2","3.2","2.4","2.4","0.977","0.977","0.238","0.238","75","80.41152263","100","2.800697558","41.15555556","41.15555556","43.42222222","43.42222222","10.57777778","10.57777778","12.4475447","12.4475447","54","54","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00289","","","","10","8","17","16","2.98","0.49","5.33","27.37213579","3.47","8.8","33","0.175294118","0.030625","0.105151515","4.125","3.3","2.125","1.7","0.43375","0.347","0.66625","0.533","51.51515152","39.43181818","80","0.949813112","13.24444444","16.55555556","15.42222222","19.27777778","23.68888889","29.61111111","4.221391609","5.276739511","39.11111111","48.88888889","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00290","","","","10","9","10","20","1.41","0.72","5.4","29.62576413","2.13","7.53","30","0.141","0.036","0.071","3.333333333","3","1.111111111","1","0.236666667","0.213","0.6","0.54","33.33333333","28.28685259","90","0.631028776","6.266666667","6.962962963","9.466666667","10.51851852","24","26.66666667","2.804572338","3.116191486","33.46666667","37.18518519","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00291","","","","10","8","15","24","3.31","1.07","3.21","29.54398849","4.38","7.59","39","0.220666667","0.044583333","0.112307692","4.875","3.9","1.875","1.5","0.5475","0.438","0.40125","0.321","38.46153846","57.70750988","80","1.294026696","14.71111111","18.38888889","19.46666667","24.33333333","14.26666667","17.83333333","5.751229759","7.189037199","33.73333333","42.16666667","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00292","","","","10","8","16","21","4.44","1.02","3.65","30.3176418","5.46","9.11","37","0.2775","0.048571429","0.147567568","4.625","3.7","2","1.6","0.6825","0.546","0.45625","0.365","43.24324324","59.93413831","80","1.655343242","19.73333333","24.66666667","24.26666667","30.33333333","16.22222222","20.27777778","7.357081077","9.196351346","40.48888889","50.61111111","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00293","","","","10","8","20","14","2.46","0.17","5.3","22.2432419","2.63","7.93","34","0.123","0.012142857","0.077352941","4.25","3.4","2.5","2","0.32875","0.263","0.6625","0.53","58.82352941","33.16519546","80","0.584997262","10.93333333","13.66666667","11.68888889","14.61111111","23.55555556","29.44444444","2.599987831","3.249984789","35.24444444","44.05555556","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00294","","","","10","9","17","18","3.43","0.64","5.42","23.60105825","4.07","9.49","35","0.201764706","0.035555556","0.116285714","3.888888889","3.5","1.888888889","1.7","0.452222222","0.407","0.602222222","0.542","48.57142857","42.88724974","90","0.960563071","15.24444444","16.9382716","18.08888889","20.09876543","24.08888889","26.7654321","4.269169203","4.743521337","42.17777778","46.86419753","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00295","","","","10","9","27","15","4.28","0.44","3.32","23.8073897","4.72","8.04","42","0.158518519","0.029333333","0.112380952","4.666666667","4.2","3","2.7","0.524444444","0.472","0.368888889","0.332","64.28571429","58.70646766","90","1.123708794","19.02222222","21.13580247","20.97777778","23.30864198","14.75555556","16.39506173","4.994261306","5.549179229","35.73333333","39.7037037","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00296","","","","10","8","15","13","3.01","0.53","5.04","23.96513076","3.54","8.58","28","0.200666667","0.040769231","0.126428571","3.5","2.8","1.875","1.5","0.4425","0.354","0.63","0.504","53.57142857","41.25874126","80","0.848365629","13.37777778","16.72222222","15.73333333","19.66666667","22.4","28","3.770513906","4.713142383","38.13333333","47.66666667","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00297","","","","10","9","24","55","2.78","1.5","6.45","29.20508348","4.28","10.73","79","0.115833333","0.027272727","0.054177215","8.777777778","7.9","2.666666667","2.4","0.475555556","0.428","0.716666667","0.645","30.37974684","39.88816403","90","1.249977573","12.35555556","13.72839506","19.02222222","21.13580247","28.66666667","31.85185185","5.55545588","6.172728755","47.68888889","52.98765432","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00298","","","","10","10","24","27","2.67","0.78","6.85","27.84696622","3.45","10.3","51","0.11125","0.028888889","0.067647059","5.1","5.1","2.4","2.4","0.345","0.345","0.685","0.685","47.05882353","33.49514563","100","0.960720335","11.86666667","11.86666667","15.33333333","15.33333333","30.44444444","30.44444444","4.269868154","4.269868154","45.77777778","45.77777778","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00299","","","","10","10","36","39","3.52","1.06","5.37","25.38580632","4.58","9.95","75","0.097777778","0.027179487","0.061066667","7.5","7.5","3.6","3.6","0.458","0.458","0.537","0.537","48","46.03015075","100","1.162669929","15.64444444","15.64444444","20.35555556","20.35555556","23.86666667","23.86666667","5.167421909","5.167421909","44.22222222","44.22222222","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00300","","","","10","9","38","22","6.08","0.7","5.93","31.52959952","6.78","12.71","60","0.16","0.031818182","0.113","6.666666667","6","4.222222222","3.8","0.753333333","0.678","0.658888889","0.593","63.33333333","53.34382376","90","2.137706847","27.02222222","30.02469136","30.13333333","33.48148148","26.35555556","29.28395062","9.500919322","10.55657702","56.48888889","62.7654321","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00301","","","","10","6","15","34","1.57","1.02","2.87","26.91327168","2.59","5.46","49","0.104666667","0.03","0.052857143","8.166666667","4.9","2.5","1.5","0.431666667","0.259","0.478333333","0.287","30.6122449","47.43589744","60","0.697053737","6.977777778","11.62962963","11.51111111","19.18518519","12.75555556","21.25925926","3.098016607","5.163361011","24.26666667","40.44444444","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00302","","","","10","4","19","21","2.32","0.4","3.51","30.12084141","2.72","6.23","40","0.122105263","0.019047619","0.068","10","4","4.75","1.9","0.68","0.272","0.8775","0.351","47.5","43.65971108","40","0.819286886","10.31111111","25.77777778","12.08888889","30.22222222","15.6","39","3.64127505","9.103187626","27.68888889","69.22222222","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00303","","","","10","5","9","20","1.47","0.92","1.96","29.50901305","2.39","4.35","29","0.163333333","0.046","0.082413793","5.8","2.9","1.8","0.9","0.478","0.239","0.392","0.196","31.03448276","54.94252874","50","0.705265412","6.533333333","13.06666667","10.62222222","21.24444444","8.711111111","17.42222222","3.134512942","6.269025884","19.33333333","38.66666667","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00304","","","","10","5","25","5","3.68","0.2","2.16","30.66353553","3.88","6.04","30","0.1472","0.04","0.129333333","6","3","5","2.5","0.776","0.388","0.432","0.216","83.33333333","64.2384106","50","1.189745179","16.35555556","32.71111111","17.24444444","34.48888889","9.6","19.2","5.287756349","10.5755127","26.84444444","53.68888889","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00305","","","","10","9","18","14","2.9","0.44","5.06","27.87048568","3.34","8.4","32","0.161111111","0.031428571","0.104375","3.555555556","3.2","2","1.8","0.371111111","0.334","0.562222222","0.506","56.25","39.76190476","90","0.930874222","12.88888889","14.32098765","14.84444444","16.49382716","22.48888889","24.98765432","4.137218763","4.596909737","37.33333333","41.48148148","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00306","","","","10","8","12","15","2.28","0.86","4.43","27.91893376","3.14","7.57","27","0.19","0.057333333","0.116296296","3.375","2.7","1.5","1.2","0.3925","0.314","0.55375","0.443","44.44444444","41.47952444","80","0.87665452","10.13333333","12.66666667","13.95555556","17.44444444","19.68888889","24.61111111","3.896242311","4.870302889","33.64444444","42.05555556","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00307","","","","10","7","27","9","6.04","0.34","3.34","25.96564393","6.38","9.72","36","0.223703704","0.037777778","0.177222222","5.142857143","3.6","3.857142857","2.7","0.911428571","0.638","0.477142857","0.334","75","65.63786008","70","1.656608083","26.84444444","38.34920635","28.35555556","40.50793651","14.84444444","21.20634921","7.36270259","10.51814656","43.2","61.71428571","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00308","","","","10","9","21","6","4.84","0.2","4.07","30.26886816","5.04","9.11","27","0.23047619","0.033333333","0.186666667","3","2.7","2.333333333","2.1","0.56","0.504","0.452222222","0.407","77.77777778","55.32381998","90","1.525550955","21.51111111","23.90123457","22.4","24.88888889","18.08888889","20.09876543","6.780226468","7.533584964","40.48888889","44.98765432","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00309","","","","10","7","8","10","0.84","0.16","9.42","30.39872883","1","10.42","18","0.105","0.016","0.055555556","2.571428571","1.8","1.142857143","0.8","0.142857143","0.1","1.345714286","0.942","44.44444444","9.596928983","70","0.303987288","3.733333333","5.333333333","4.444444444","6.349206349","41.86666667","59.80952381","1.351054615","1.930078021","46.31111111","66.15873016","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00310","","","","10","8","9","28","1.67","1.2","7.68","30.60547552","2.87","10.55","37","0.185555556","0.042857143","0.077567568","4.625","3.7","1.125","0.9","0.35875","0.287","0.96","0.768","24.32432432","27.20379147","80","0.878377147","7.422222222","9.277777778","12.75555556","15.94444444","34.13333333","42.66666667","3.903898433","4.879873041","46.88888889","58.61111111","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00311","","","","10","9","15","18","3","0.74","5.45","29.59968054","3.74","9.19","33","0.2","0.041111111","0.113333333","3.666666667","3.3","1.666666667","1.5","0.415555556","0.374","0.605555556","0.545","45.45454545","40.69640914","90","1.107028052","13.33333333","14.81481481","16.62222222","18.4691358","24.22222222","26.91358025","4.920124676","5.466805196","40.84444444","45.38271605","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00312","","","","10","6","10","2","3.32","0.09","8.48","32.64495631","3.41","11.89","12","0.332","0.045","0.284166667","2","1.2","1.666666667","1","0.568333333","0.341","1.413333333","0.848","83.33333333","28.67956266","60","1.11319301","14.75555556","24.59259259","15.15555556","25.25925926","37.68888889","62.81481481","4.94752449","8.245874149","52.84444444","88.07407407","","1"
