"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00032","","","","5","5","1","2","6","1","2","5","6","11","0.5","0.3","3","2","1","1","5","5","0.12","0.8","3.8","0.083333333","0.027272727","17","3.4","3.4","1.2","1.2","0.16","0.16","0.6","0.6","35.29411765","21.05263158","100","3.333333333","5.333333333","20","25.33333333","0.047058824","3.333333333","5.333333333","20","25.33333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00033","","","","5","5","1","2","6","1","2","5","5","6","1","0.3","2","2","1","1","5","3","0.12","1.3","3.3","0.2","0.05","11","2.2","2.2","1","1","0.26","0.26","0.4","0.4","45.45454545","39.39393939","100","6.666666667","8.666666667","13.33333333","22","0.118181818","6.666666667","8.666666667","13.33333333","22"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00034","","","","5","5","2","2","5","1","2","5","8","15","0.4","0.3","0.5","2","1","1","9","5","0.12","0.7","1.2","0.05","0.02","23","4.6","4.6","1.6","1.6","0.14","0.14","0.1","0.1","34.7826087","58.33333333","100","2.666666667","4.666666667","3.333333333","8","0.030434783","2.666666667","4.666666667","3.333333333","8"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00035","","","","5","5","1","2","5","1","2","5","6","12","0.7","0.4","1.1","3","1","3","6","5","0","1.1","2.2","0.116666667","0.033333333","18","3.6","3.6","1.2","1.2","0.22","0.22","0.22","0.22","33.33333333","50","100","4.666666667","7.333333333","7.333333333","14.66666667","0.061111111","4.666666667","7.333333333","7.333333333","14.66666667"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00036","","","","5","5","1","2","6","1","2","5","10","12","1.3","0.4","1.4","5","1","1","6","3","0","1.7","3.1","0.13","0.033333333","22","4.4","4.4","2","2","0.34","0.34","0.28","0.28","45.45454545","54.83870968","100","8.666666667","11.33333333","9.333333333","20.66666667","0.077272727","8.666666667","11.33333333","9.333333333","20.66666667"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00037","","","","5","5","2","2","7","1","2","5","7","6","1","0.2","2.3","3","1","1","5","3","0.12","1.2","3.5","0.142857143","0.033333333","13","2.6","2.6","1.4","1.4","0.24","0.24","0.46","0.46","53.84615385","34.28571429","100","6.666666667","8","15.33333333","23.33333333","0.092307692","6.666666667","8","15.33333333","23.33333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00038","","","","5","4","2","2","5","1","2","2","0","3","0","0.03","1.6","2","1","1","5","5","0.12","0.03","1.63","","0.01","3","1.5","0.6","0","0","0.015","0.006","0.8","0.32","0","1.840490798","40","0","0.2","10.66666667","10.86666667","0.01","0","0.5","26.66666667","27.16666667"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00039","","","","5","5","4","2","4","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00040","","","","5","4","2","2","5","1","2","4","2","31","0.2","0.5","0.3","6","1","1","4","7","14.37","0.7","1","0.1","0.016129032","33","8.25","6.6","0.5","0.4","0.175","0.14","0.075","0.06","6.060606061","70","80","1.333333333","4.666666667","2","6.666666667","0.021212121","1.666666667","5.833333333","2.5","8.333333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00041","","","","5","5","1","2","6","1","2","5","0","0","0","0","6","","","","","","","0","6","","","0","0","0","0","0","0","0","1.2","1.2","","0","100","0","0","40","40","","0","0","40","40"
