"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00060","","","","20","13","2","2","7","1","2","10","10","4","1","0.08","8","8","5","2","6","1","0.15","1.08","9.08","0.1","0.02","14","1.4","0.7","1","0.5","0.108","0.054","0.8","0.4","71.42857143","11.89427313","50","0.077142857","1.666666667","1.8","13.33333333","15.13333333","3.333333333","3.6","26.66666667","30.26666667"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00061","","","","20","16","2","2","8","1","2","15","0","3","0","0.08","14.2","4","8","2","1","1","0","0.08","14.28","","0.026666667","3","0.2","0.15","0","0","0.005333333","0.004","0.946666667","0.71","0","0.56022409","75","0.026666667","0","0.133333333","23.66666667","23.8","0","0.177777778","31.55555556","31.73333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00062","","","","20","17","1","2","7","2","2","13","0","0","0","0","7","","","","","","","0","7","","","0","0","0","0","0","0","0","0.538461538","0.35","","0","65","","0","0","11.66666667","11.66666667","0","0","17.94871795","17.94871795"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00063","","","","20","4","2","2","6","1","2","4","3","0","0.24","0","1.7","5","5","3","6","3","1.04","0.24","1.94","0.08","","3","0.75","0.15","0.75","0.15","0.06","0.012","0.425","0.085","100","12.37113402","20","0.08","0.4","0.4","2.833333333","3.233333333","2","2","14.16666667","16.16666667"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00064","","","","20","15","3","3","9","1","2","15","24","13","2.5","0.4","16","8","4","4","4","3","1.76","2.9","18.9","0.104166667","0.030769231","37","2.466666667","1.85","1.6","1.2","0.193333333","0.145","1.066666667","0.8","64.86486486","15.34391534","75","0.078378378","4.166666667","4.833333333","26.66666667","31.5","5.555555556","6.444444444","35.55555556","42"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00065","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00066","","","","20","13","2","2","9","1","2","13","3","2","0.28","0.16","28.1","5","7","2","1","1","0","0.44","28.54","0.093333333","0.08","5","0.384615385","0.25","0.230769231","0.15","0.033846154","0.022","2.161538462","1.405","60","1.541695865","65","0.088","0.466666667","0.733333333","46.83333333","47.56666667","0.717948718","1.128205128","72.05128205","73.17948718"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00067","","","","20","17","1","2","7","1","2","12","13","0","2","0","10","5","2","8","4","5","0","2","12","0.153846154","","13","1.083333333","0.65","1.083333333","0.65","0.166666667","0.1","0.833333333","0.5","100","16.66666667","60","0.153846154","3.333333333","3.333333333","16.66666667","20","5.555555556","5.555555556","27.77777778","33.33333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00068","","","","20","17","2","2","6","1","2","15","6","4","0.86","0.12","2","3","4","4","5","4","1.38","0.98","2.98","0.143333333","0.03","10","0.666666667","0.5","0.4","0.3","0.065333333","0.049","0.133333333","0.1","60","32.88590604","75","0.098","1.433333333","1.633333333","3.333333333","4.966666667","1.911111111","2.177777778","4.444444444","6.622222222"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00069","","","","20","17","1","2","7","1","2","10","1","10","0.1","0.24","4.5","3","8","7","1","3","0.12","0.34","4.84","0.1","0.024","11","1.1","0.55","0.1","0.05","0.034","0.017","0.45","0.225","9.090909091","7.024793388","50","0.030909091","0.166666667","0.566666667","7.5","8.066666667","0.333333333","1.133333333","15","16.13333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00070","","","","20","13","3","2","6","1","2","12","1","1","0.12","0.01","1.5","5","6","2","3","1","0.15","0.13","1.63","0.12","0.01","2","0.166666667","0.1","0.083333333","0.05","0.010833333","0.0065","0.125","0.075","50","7.975460123","60","0.065","0.2","0.216666667","2.5","2.716666667","0.333333333","0.361111111","4.166666667","4.527777778"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00071","","","","20","16","2","2","7","1","2","15","32","13","3","0.24","5","6","3","3","6","3","0.12","3.24","8.24","0.09375","0.018461538","45","3","2.25","2.133333333","1.6","0.216","0.162","0.333333333","0.25","71.11111111","39.32038835","75","0.072","5","5.4","8.333333333","13.73333333","6.666666667","7.2","11.11111111","18.31111111"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00072","","","","20","15","2","1","7","1","2","15","13","0","2.5","0","5.8","4","5","6","4","3","0.02","2.5","8.3","0.192307692","","13","0.866666667","0.65","0.866666667","0.65","0.166666667","0.125","0.386666667","0.29","100","30.12048193","75","0.192307692","4.166666667","4.166666667","9.666666667","13.83333333","5.555555556","5.555555556","12.88888889","18.44444444"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00073","","","","20","16","1","3","8","1","2","7","8","2","1.5","0.06","7","8","4","4","3","1","0","1.56","8.56","0.1875","0.03","10","1.428571429","0.5","1.142857143","0.4","0.222857143","0.078","1","0.35","80","18.22429907","35","0.156","2.5","2.6","11.66666667","14.26666667","7.142857143","7.428571429","33.33333333","40.76190476"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00074","","","","20","20","1","1","8","3","2","10","12","4","1.5","0.08","7","8","6","3","3","1","0","1.58","8.58","0.125","0.02","16","1.6","0.8","1.2","0.6","0.158","0.079","0.7","0.35","75","18.41491841","50","0.09875","2.5","2.633333333","11.66666667","14.3","5","5.266666667","23.33333333","28.6"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00075","","","","20","15","2","1","9","1","2","14","0","1","0","","22","","","","","","","","","","","1","0.071428571","0.05","0","0","","","1.571428571","1.1","0","","70","","0","","36.66666667","","0","","52.38095238",""
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00076","","","","20","15","1","3","8","1","2","15","43","8","10","0.24","17","4","1","2","3","3","0","10.24","27.24","0.23255814","0.03","51","3.4","2.55","2.866666667","2.15","0.682666667","0.512","1.133333333","0.85","84.31372549","37.5917768","75","0.200784314","16.66666667","17.06666667","28.33333333","45.4","22.22222222","22.75555556","37.77777778","60.53333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00077","","","","20","16","3","4","8","1","2","12","41","8","8","0.24","16","5","2","8","3","1","5.49","8.24","24.24","0.195121951","0.03","49","4.083333333","2.45","3.416666667","2.05","0.686666667","0.412","1.333333333","0.8","83.67346939","33.99339934","60","0.168163265","13.33333333","13.73333333","26.66666667","40.4","22.22222222","22.88888889","44.44444444","67.33333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00078","","","","20","3","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00079","","","","20","13","1","2","8","1","2","7","7","0","3","0","12","6","2","4","3","1","4.61","3","15","0.428571429","","7","1","0.35","1","0.35","0.428571429","0.15","1.714285714","0.6","100","20","35","0.428571429","5","5","20","25","14.28571429","14.28571429","57.14285714","71.42857143"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00080","","","","20","15","1","2","7","1","2","15","24","9","3.5","0.2","12","5","5","3","1","1","0.02","3.7","15.7","0.145833333","0.022222222","33","2.2","1.65","1.6","1.2","0.246666667","0.185","0.8","0.6","72.72727273","23.56687898","75","0.112121212","5.833333333","6.166666667","20","26.16666667","7.777777778","8.222222222","26.66666667","34.88888889"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00081","","","","20","5","2","1","6","1","2","3","0","0","0","0","0.3","","","","","","","0","0.3","","","0","0","0","0","0","0","0","0.1","0.015","","0","15","","0","0","0.5","0.5","0","0","3.333333333","3.333333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00082","","","","20","15","2","2","9","1","2","12","24","4","8.5","0.2","17","6","1","3","1","1","0.02","8.7","25.7","0.354166667","0.05","28","2.333333333","1.4","2","1.2","0.725","0.435","1.416666667","0.85","85.71428571","33.85214008","60","0.310714286","14.16666667","14.5","28.33333333","42.83333333","23.61111111","24.16666667","47.22222222","71.38888889"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00083","","","","20","17","4","3","7","1","2","13","4","4","0.4","0.12","9","3","6","7","1","1","0.15","0.52","9.52","0.1","0.03","8","0.615384615","0.4","0.307692308","0.2","0.04","0.026","0.692307692","0.45","50","5.462184874","65","0.065","0.666666667","0.866666667","15","15.86666667","1.025641026","1.333333333","23.07692308","24.41025641"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00084","","","","20","16","2","2","7","1","2","15","5","5","2","0.16","5","4","3","4","5","1","0","2.16","7.16","0.4","0.032","10","0.666666667","0.5","0.333333333","0.25","0.144","0.108","0.333333333","0.25","50","30.16759777","75","0.216","3.333333333","3.6","8.333333333","11.93333333","4.444444444","4.8","11.11111111","15.91111111"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00085","","","","20","18","2","2","6","1","5","11","0","0","0","0","2.8","","","","","","","0","2.8","","","0","0","0","0","0","0","0","0.254545455","0.14","","0","55","","0","0","4.666666667","4.666666667","0","0","8.484848485","8.484848485"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00086","","","","20","13","1","2","6","1","2","11","5","0","0.44","0","4.5","2","5","3","3","3","0","0.44","4.94","0.088","","5","0.454545455","0.25","0.454545455","0.25","0.04","0.022","0.409090909","0.225","100","8.906882591","55","0.088","0.733333333","0.733333333","7.5","8.233333333","1.333333333","1.333333333","13.63636364","14.96969697"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00087","","","","20","16","2","2","7","1","3","13","24","4","3.5","0.12","5","5","5","3","4","4","4.61","3.62","8.62","0.145833333","0.03","28","2.153846154","1.4","1.846153846","1.2","0.278461538","0.181","0.384615385","0.25","85.71428571","41.99535963","65","0.129285714","5.833333333","6.033333333","8.333333333","14.36666667","8.974358974","9.282051282","12.82051282","22.1025641"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00088","","","","20","14","1","2","7","2","2","14","21","6","4","0.2","7","6","5","6","2","3","0","4.2","11.2","0.19047619","0.033333333","27","1.928571429","1.35","1.5","1.05","0.3","0.21","0.5","0.35","77.77777778","37.5","70","0.155555556","6.666666667","7","11.66666667","18.66666667","9.523809524","10","16.66666667","26.66666667"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00089","","","","20","20","1","2","7","1","2","15","23","12","3.5","0.3","5.2","4","4","3","5","5","7.76","3.8","9","0.152173913","0.025","35","2.333333333","1.75","1.533333333","1.15","0.253333333","0.19","0.346666667","0.26","65.71428571","42.22222222","75","0.108571429","5.833333333","6.333333333","8.666666667","15","7.777777778","8.444444444","11.55555556","20"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00090","","","","20","18","3","3","7","1","2","14","18","0","4","0","6.5","4","2","4","5","1","0","4","10.5","0.222222222","","18","1.285714286","0.9","1.285714286","0.9","0.285714286","0.2","0.464285714","0.325","100","38.0952381","70","0.222222222","6.666666667","6.666666667","10.83333333","17.5","9.523809524","9.523809524","15.47619048","25"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00091","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00092","","","","20","19","2","2","8","1","2","15","24","0","3.5","0","12","3","3","4","3","3","0.12","3.5","15.5","0.145833333","","24","1.6","1.2","1.6","1.2","0.233333333","0.175","0.8","0.6","100","22.58064516","75","0.145833333","5.833333333","5.833333333","20","25.83333333","7.777777778","7.777777778","26.66666667","34.44444444"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00093","","","","20","12","3","2","6","1","2","7","2","0","0.64","0","4","6","5","6","1","1","0","0.64","4.64","0.32","","2","0.285714286","0.1","0.285714286","0.1","0.091428571","0.032","0.571428571","0.2","100","13.79310345","35","0.32","1.066666667","1.066666667","6.666666667","7.733333333","3.047619048","3.047619048","19.04761905","22.0952381"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00094","","","","20","19","3","2","9","1","2","14","1","0","0.2","0","15.7","5","6","2","1","1","0","0.2","15.9","0.2","","1","0.071428571","0.05","0.071428571","0.05","0.014285714","0.01","1.121428571","0.785","100","1.257861635","70","0.2","0.333333333","0.333333333","26.16666667","26.5","0.476190476","0.476190476","37.38095238","37.85714286"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00095","","","","20","14","2","2","8","1","2","14","3","3","0.24","0.06","8","5","6","3","1","1","14.37","0.3","8.3","0.08","0.02","6","0.428571429","0.3","0.214285714","0.15","0.021428571","0.015","0.571428571","0.4","50","3.614457831","70","0.05","0.4","0.5","13.33333333","13.83333333","0.571428571","0.714285714","19.04761905","19.76190476"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00096","","","","20","15","1","2","8","1","2","14","31","0","5.5","0","11","8","2","8","3","1","1.04","5.5","16.5","0.177419355","","31","2.214285714","1.55","2.214285714","1.55","0.392857143","0.275","0.785714286","0.55","100","33.33333333","70","0.177419355","9.166666667","9.166666667","18.33333333","27.5","13.0952381","13.0952381","26.19047619","39.28571429"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00097","","","","20","13","1","2","6","1","2","8","4","11","0.22","0.2","2","8","6","3","1","1","1.65","0.42","2.42","0.055","0.018181818","15","1.875","0.75","0.5","0.2","0.0525","0.021","0.25","0.1","26.66666667","17.3553719","40","0.028","0.366666667","0.7","3.333333333","4.033333333","0.916666667","1.75","8.333333333","10.08333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00098","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00099","","","","20","15","2","2","7","1","2","15","14","4","2","0.12","6","8","5","3","3","6","1.65","2.12","8.12","0.142857143","0.03","18","1.2","0.9","0.933333333","0.7","0.141333333","0.106","0.4","0.3","77.77777778","26.10837438","75","0.117777778","3.333333333","3.533333333","10","13.53333333","4.444444444","4.711111111","13.33333333","18.04444444"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00100","","","","20","14","2","2","7","1","2","14","4","0","0.6","0","2.9","3","4","3","1","3","0.12","0.6","3.5","0.15","","4","0.285714286","0.2","0.285714286","0.2","0.042857143","0.03","0.207142857","0.145","100","17.14285714","70","0.15","1","1","4.833333333","5.833333333","1.428571429","1.428571429","6.904761905","8.333333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00101","","","","20","14","1","2","7","1","2","13","9","3","2","0.06","6","6","4","6","4","4","0.15","2.06","8.06","0.222222222","0.02","12","0.923076923","0.6","0.692307692","0.45","0.158461538","0.103","0.461538462","0.3","75","25.55831266","65","0.171666667","3.333333333","3.433333333","10","13.43333333","5.128205128","5.282051282","15.38461538","20.66666667"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00102","","","","20","13","2","2","8","1","2","13","1","0","0.4","0","12.2","3","3","3","1","1","0.12","0.4","12.6","0.4","","1","0.076923077","0.05","0.076923077","0.05","0.030769231","0.02","0.938461538","0.61","100","3.174603175","65","0.4","0.666666667","0.666666667","20.33333333","21","1.025641026","1.025641026","31.28205128","32.30769231"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00103","","","","20","17","3","2","7","1","2","7","5","0","0.4","0","4","8","5","2","1","1","3.96","0.4","4.4","0.08","","5","0.714285714","0.25","0.714285714","0.25","0.057142857","0.02","0.571428571","0.2","100","9.090909091","35","0.08","0.666666667","0.666666667","6.666666667","7.333333333","1.904761905","1.904761905","19.04761905","20.95238095"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00104","","","","20","13","3","2","6","1","2","10","14","3","2","0.06","5.2","3","4","6","4","1","0.12","2.06","7.26","0.142857143","0.02","17","1.7","0.85","1.4","0.7","0.206","0.103","0.52","0.26","82.35294118","28.37465565","50","0.121176471","3.333333333","3.433333333","8.666666667","12.1","6.666666667","6.866666667","17.33333333","24.2"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00105","","","","20","18","2","2","7","1","2","16","2","0","0.32","0","4","6","5","2","1","3","0.15","0.32","4.32","0.16","","2","0.125","0.1","0.125","0.1","0.02","0.016","0.25","0.2","100","7.407407407","80","0.16","0.533333333","0.533333333","6.666666667","7.2","0.666666667","0.666666667","8.333333333","9"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00106","","","","20","18","2","2","6","1","2","12","18","4","3","0.1","4.3","5","6","5","5","3","0","3.1","7.4","0.166666667","0.025","22","1.833333333","1.1","1.5","0.9","0.258333333","0.155","0.358333333","0.215","81.81818182","41.89189189","60","0.140909091","5","5.166666667","7.166666667","12.33333333","8.333333333","8.611111111","11.94444444","20.55555556"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00107","","","","20","13","2","2","8","1","2","10","14","8","2.5","0.2","10","3","3","3","5","4","0.12","2.7","12.7","0.178571429","0.025","22","2.2","1.1","1.4","0.7","0.27","0.135","1","0.5","63.63636364","21.25984252","50","0.122727273","4.166666667","4.5","16.66666667","21.16666667","8.333333333","9","33.33333333","42.33333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00108","","","","20","13","2","2","8","1","2","11","16","0","2","0","9.3","2","5","3","4","1","0","2","11.3","0.125","","16","1.454545455","0.8","1.454545455","0.8","0.181818182","0.1","0.845454545","0.465","100","17.69911504","55","0.125","3.333333333","3.333333333","15.5","18.83333333","6.060606061","6.060606061","28.18181818","34.24242424"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00109","","","","20","14","1","2","8","1","2","12","18","8","2.5","0.2","10.8","4","5","3","3","3","0.02","2.7","13.5","0.138888889","0.025","26","2.166666667","1.3","1.5","0.9","0.225","0.135","0.9","0.54","69.23076923","20","60","0.103846154","4.166666667","4.5","18","22.5","6.944444444","7.5","30","37.5"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00110","","","","20","18","1","1","8","1","2","15","14","0","2.5","0","13.1","8","4","3","5","1","1.65","2.5","15.6","0.178571429","","14","0.933333333","0.7","0.933333333","0.7","0.166666667","0.125","0.873333333","0.655","100","16.02564103","75","0.178571429","4.166666667","4.166666667","21.83333333","26","5.555555556","5.555555556","29.11111111","34.66666667"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00111","","","","20","15","2","2","7","1","2","15","6","8","0.2","0.24","8.8","2","4","4","3","1","0","0.44","9.24","0.033333333","0.03","14","0.933333333","0.7","0.4","0.3","0.029333333","0.022","0.586666667","0.44","42.85714286","4.761904762","75","0.031428571","0.333333333","0.733333333","14.66666667","15.4","0.444444444","0.977777778","19.55555556","20.53333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00112","","","","20","15","2","2","7","1","2","14","17","0","3","0","10.9","8","4","6","5","3","1.65","3","13.9","0.176470588","","17","1.214285714","0.85","1.214285714","0.85","0.214285714","0.15","0.778571429","0.545","100","21.58273381","70","0.176470588","5","5","18.16666667","23.16666667","7.142857143","7.142857143","25.95238095","33.0952381"
