"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Sprouting ability estimating 1-9|CO_331:0000277","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00772","","","","3","3","2","1","4","3","2","3","5","0","2.8","0","2.8","3","7","1","3","2","1","2.8","5.6","0.56","","5","1.666666667","1.666666667","1.666666667","1.666666667","0.933333333","0.933333333","0.933333333","0.933333333","100","50","100","31.11111111","31.11111111","31.11111111","62.22222222","0.56","31.11111111","31.11111111","31.11111111","62.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00773","","","","3","3","4","1","4","5","2","3","4","0","0.94","0","3.2","6","5","1","3","6","1","0.94","4.14","0.235","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.313333333","0.313333333","1.066666667","1.066666667","100","22.70531401","100","10.44444444","10.44444444","35.55555556","46","0.235","10.44444444","10.44444444","35.55555556","46"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00774","","","","3","3","2","1","5","3","2","3","5","1","1","0.02","4.7","6","5","1","3","4","1","1.02","5.72","0.2","0.02","6","2","2","1.666666667","1.666666667","0.34","0.34","1.566666667","1.566666667","83.33333333","17.83216783","100","11.11111111","11.33333333","52.22222222","63.55555556","0.17","11.11111111","11.33333333","52.22222222","63.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00775","","","","3","3","2","1","4","3","2","3","4","0","5.64","0","3.7","6","6","1","6","1","1","5.64","9.34","1.41","","4","1.333333333","1.333333333","1.333333333","1.333333333","1.88","1.88","1.233333333","1.233333333","100","60.38543897","100","62.66666667","62.66666667","41.11111111","103.7777778","1.41","62.66666667","62.66666667","41.11111111","103.7777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00776","","","","3","3","2","2","4","3","3","3","3","0","1.2","0","0.64","2","2","1","6","5","1","1.2","1.84","0.4","","3","1","1","1","1","0.4","0.4","0.213333333","0.213333333","100","65.2173913","100","13.33333333","13.33333333","7.111111111","20.44444444","0.4","13.33333333","13.33333333","7.111111111","20.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00777","","","","3","3","3","1","2","4","2","2","4","0","3.5","0","3.4","6","6","1","6","1","1","3.5","6.9","0.875","","4","2","1.333333333","2","1.333333333","1.75","1.166666667","1.7","1.133333333","100","50.72463768","66.66666667","38.88888889","38.88888889","37.77777778","76.66666667","0.875","58.33333333","58.33333333","56.66666667","115"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00778","","","","3","3","2","1","7","2","2","3","6","0","1.1","0","0.7","6","6","2","4","4","1","1.1","1.8","0.183333333","","6","2","2","2","2","0.366666667","0.366666667","0.233333333","0.233333333","100","61.11111111","100","12.22222222","12.22222222","7.777777778","20","0.183333333","12.22222222","12.22222222","7.777777778","20"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00779","","","","3","3","2","1","5","2","2","3","0","2","0","0.08","0.8","8","2","1","2","8","1","0.08","0.88","","0.04","2","0.666666667","0.666666667","0","0","0.026666667","0.026666667","0.266666667","0.266666667","0","9.090909091","100","0","0.888888889","8.888888889","9.777777778","0.04","0","0.888888889","8.888888889","9.777777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00780","","","","3","1","2","1","4","2","2","1","4","0","1.2","0","0.95","3","2","1","2","3","1","1.2","2.15","0.3","","4","4","1.333333333","4","1.333333333","1.2","0.4","0.95","0.316666667","100","55.81395349","33.33333333","13.33333333","13.33333333","10.55555556","23.88888889","0.3","40","40","31.66666667","71.66666667"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00781","","","","3","3","2","1","4","4","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00782","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00783","","","","3","3","2","1","4","2","2","3","4","0","1.2","0","1.8","3","7","2","4","4","1","1.2","3","0.3","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.4","0.4","0.6","0.6","100","40","100","13.33333333","13.33333333","20","33.33333333","0.3","13.33333333","13.33333333","20","33.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00784","","","","3","3","3","1","5","4","2","3","1","0","0.4","0","1.7","6","6","1","4","7","1","0.4","2.1","0.4","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.133333333","0.133333333","0.566666667","0.566666667","100","19.04761905","100","4.444444444","4.444444444","18.88888889","23.33333333","0.4","4.444444444","4.444444444","18.88888889","23.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00785","","","","3","2","2","1","3","3","2","2","0","0","0","0","1.7","","","","","","","0","1.7","","","0","0","0","0","0","0","0","0.85","0.566666667","","0","66.66666667","0","0","18.88888889","18.88888889","","0","0","28.33333333","28.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00786","","","","3","2","3","1","2","4","1","1","2","0","0.6","0","0.6","3","2","1","2","5","1","0.6","1.2","0.3","","2","2","0.666666667","2","0.666666667","0.6","0.2","0.6","0.2","100","50","33.33333333","6.666666667","6.666666667","6.666666667","13.33333333","0.3","20","20","20","40"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00787","","","","3","3","5","4","3","6","5","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00788","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00789","","","","3","3","2","1","8","2","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00790","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00791","","","","3","3","3","1","4","5","2","3","1","0","0.4","0","0.72","2","3","1","3","5","1","0.4","1.12","0.4","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.133333333","0.133333333","0.24","0.24","100","35.71428571","100","4.444444444","4.444444444","8","12.44444444","0.4","4.444444444","4.444444444","8","12.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00792","","","","3","3","3","1","4","5","2","3","2","0","1.9","0","3.2","9","3","1","6","2","1","1.9","5.1","0.95","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.633333333","0.633333333","1.066666667","1.066666667","100","37.25490196","100","21.11111111","21.11111111","35.55555556","56.66666667","0.95","21.11111111","21.11111111","35.55555556","56.66666667"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00793","","","","3","3","2","1","5","2","2","3","6","0","2.8","0","2.4","3","7","1","3","2","1","2.8","5.2","0.466666667","","6","2","2","2","2","0.933333333","0.933333333","0.8","0.8","100","53.84615385","100","31.11111111","31.11111111","26.66666667","57.77777778","0.466666667","31.11111111","31.11111111","26.66666667","57.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00794","","","","3","3","2","1","4","4","2","3","6","1","2.6","0.03","3.6","2","7","2","2","3","3","2.63","6.23","0.433333333","0.03","7","2.333333333","2.333333333","2","2","0.876666667","0.876666667","1.2","1.2","85.71428571","42.21508828","100","28.88888889","29.22222222","40","69.22222222","0.375714286","28.88888889","29.22222222","40","69.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00795","","","","3","3","2","1","4","4","2","3","1","0","0.4","0","3.5","5","5","1","3","6","1","0.4","3.9","0.4","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.133333333","0.133333333","1.166666667","1.166666667","100","10.25641026","100","4.444444444","4.444444444","38.88888889","43.33333333","0.4","4.444444444","4.444444444","38.88888889","43.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00796","","","","3","3","2","1","5","2","2","3","5","1","5.2","0.04","10.5","6","5","2","6","1","1","5.24","15.74","1.04","0.04","6","2","2","1.666666667","1.666666667","1.746666667","1.746666667","3.5","3.5","83.33333333","33.2909784","100","57.77777778","58.22222222","116.6666667","174.8888889","0.873333333","57.77777778","58.22222222","116.6666667","174.8888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00797","","","","3","3","2","1","9","2","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00798","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00799","","","","3","3","4","2","7","6","3","3","4","0","1.9","0","2.6","6","3","1","3","3","1","1.9","4.5","0.475","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.633333333","0.633333333","0.866666667","0.866666667","100","42.22222222","100","21.11111111","21.11111111","28.88888889","50","0.475","21.11111111","21.11111111","28.88888889","50"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00800","","","","3","3","2","1","5","3","2","3","2","3","","0.1","1.1","8","2","1","3","8","1","","","","0.033333333","5","1.666666667","1.666666667","0.666666667","0.666666667","","","0.366666667","0.366666667","40","","100","","","12.22222222","","","","","12.22222222",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00801","","","","3","3","2","2","4","3","4","3","8","0","2.1","0","1.1","6","3","1","3","4","3","2.1","3.2","0.2625","","8","2.666666667","2.666666667","2.666666667","2.666666667","0.7","0.7","0.366666667","0.366666667","100","65.625","100","23.33333333","23.33333333","12.22222222","35.55555556","0.2625","23.33333333","23.33333333","12.22222222","35.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00802","","","","3","3","2","1","4","2","2","3","4","0","1","0","1","8","5","1","3","4","1","1","2","0.25","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.333333333","0.333333333","0.333333333","0.333333333","100","50","100","11.11111111","11.11111111","11.11111111","22.22222222","0.25","11.11111111","11.11111111","11.11111111","22.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00803","","","","3","3","2","1","5","2","2","3","2","0","0.4","0","0.4","3","7","1","3","7","1","0.4","0.8","0.2","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.133333333","0.133333333","0.133333333","0.133333333","100","50","100","4.444444444","4.444444444","4.444444444","8.888888889","0.2","4.444444444","4.444444444","4.444444444","8.888888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00804","","","","3","3","2","1","5","4","2","3","2","0","0.5","0","2.3","3","7","1","2","5","1","0.5","2.8","0.25","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.166666667","0.166666667","0.766666667","0.766666667","100","17.85714286","100","5.555555556","5.555555556","25.55555556","31.11111111","0.25","5.555555556","5.555555556","25.55555556","31.11111111"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00805","","","","3","3","2","1","5","3","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00806","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00807","","","","3","3","2","1","5","3","2","3","6","0","3.2","0","2.3","6","7","1","4","1","1","3.2","5.5","0.533333333","","6","2","2","2","2","1.066666667","1.066666667","0.766666667","0.766666667","100","58.18181818","100","35.55555556","35.55555556","25.55555556","61.11111111","0.533333333","35.55555556","35.55555556","25.55555556","61.11111111"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00808","","","","3","3","3","1","5","3","2","3","3","0","0.4","0","0.6","6","3","1","3","7","1","0.4","1","0.133333333","","3","1","1","1","1","0.133333333","0.133333333","0.2","0.2","100","40","100","4.444444444","4.444444444","6.666666667","11.11111111","0.133333333","4.444444444","4.444444444","6.666666667","11.11111111"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00809","","","","3","3","3","1","3","4","2","3","4","0","0.95","0","1.1","3","7","1","3","3","1","0.95","2.05","0.2375","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.316666667","0.316666667","0.366666667","0.366666667","100","46.34146341","100","10.55555556","10.55555556","12.22222222","22.77777778","0.2375","10.55555556","10.55555556","12.22222222","22.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00810","","","","3","3","4","1","5","5","2","3","4","3","1.41","0.07","0.7","6","7","1","3","3","1","1.48","2.18","0.3525","0.023333333","7","2.333333333","2.333333333","1.333333333","1.333333333","0.493333333","0.493333333","0.233333333","0.233333333","57.14285714","67.88990826","100","15.66666667","16.44444444","7.777777778","24.22222222","0.211428571","15.66666667","16.44444444","7.777777778","24.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00811","","","","3","3","2","1","3","4","2","2","2","1","1.23","0.04","2","9","2","1","2","3","1","1.27","3.27","0.615","0.04","3","1.5","1","1","0.666666667","0.635","0.423333333","1","0.666666667","66.66666667","38.83792049","66.66666667","13.66666667","14.11111111","22.22222222","36.33333333","0.423333333","20.5","21.16666667","33.33333333","54.5"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00812","","","","3","3","3","4","4","4","5","3","1","0","0.74","0","2.1","2","4","1","2","4","1","0.74","2.84","0.74","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.246666667","0.246666667","0.7","0.7","100","26.05633803","100","8.222222222","8.222222222","23.33333333","31.55555556","0.74","8.222222222","8.222222222","23.33333333","31.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00813","","","","3","3","2","1","5","4","2","3","2","0","1.22","0","0.45","3","2","1","2","4","1","1.22","1.67","0.61","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.406666667","0.406666667","0.15","0.15","100","73.05389222","100","13.55555556","13.55555556","5","18.55555556","0.61","13.55555556","13.55555556","5","18.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00814","","","","3","3","2","1","3","2","2","3","2","0","0.64","0","0.7","3","7","2","3","2","1","0.64","1.34","0.32","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.213333333","0.213333333","0.233333333","0.233333333","100","47.76119403","100","7.111111111","7.111111111","7.777777778","14.88888889","0.32","7.111111111","7.111111111","7.777777778","14.88888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00815","","","","3","3","2","2","4","2","3","3","4","0","2.42","0","4.2","2","6","2","6","4","1","2.42","6.62","0.605","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.806666667","0.806666667","1.4","1.4","100","36.55589124","100","26.88888889","26.88888889","46.66666667","73.55555556","0.605","26.88888889","26.88888889","46.66666667","73.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00816","","","","3","2","2","4","4","2","5","2","1","0","0.41","0","2","6","2","2","3","4","1","0.41","2.41","0.41","","1","0.5","0.333333333","0.5","0.333333333","0.205","0.136666667","1","0.666666667","100","17.01244813","66.66666667","4.555555556","4.555555556","22.22222222","26.77777778","0.41","6.833333333","6.833333333","33.33333333","40.16666667"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00817","","","","3","3","2","1","4","2","2","3","2","0","0.34","0","6.14","6","6","1","3","8","1","0.34","6.48","0.17","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.113333333","0.113333333","2.046666667","2.046666667","100","5.24691358","100","3.777777778","3.777777778","68.22222222","72","0.17","3.777777778","3.777777778","68.22222222","72"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00818","","","","3","3","2","1","5","2","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00819","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00820","","","","3","3","3","1","4","4","2","3","3","0","1.01","0","3.4","6","2","3","3","3","1","1.01","4.41","0.336666667","","3","1","1","1","1","0.336666667","0.336666667","1.133333333","1.133333333","100","22.90249433","100","11.22222222","11.22222222","37.77777778","49","0.336666667","11.22222222","11.22222222","37.77777778","49"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00821","","","","3","3","2","1","6","2","2","3","4","1","1.1","0.03","1.5","6","6","2","3","4","1","1.13","2.63","0.275","0.03","5","1.666666667","1.666666667","1.333333333","1.333333333","0.376666667","0.376666667","0.5","0.5","80","42.96577947","100","12.22222222","12.55555556","16.66666667","29.22222222","0.226","12.22222222","12.55555556","16.66666667","29.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00822","","","","3","3","1","2","4","2","3","3","2","1","0.4","0.03","1.3","6","6","1","3","5","1","0.43","1.73","0.2","0.03","3","1","1","0.666666667","0.666666667","0.143333333","0.143333333","0.433333333","0.433333333","66.66666667","24.85549133","100","4.444444444","4.777777778","14.44444444","19.22222222","0.143333333","4.444444444","4.777777778","14.44444444","19.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00823","","","","3","3","2","1","5","2","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00824","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00825","","","","3","3","2","1","5","3","2","3","0","0","0","0","1.3","","","","","","","0","1.3","","","0","0","0","0","0","0","0","0.433333333","0.433333333","","0","100","0","0","14.44444444","14.44444444","","0","0","14.44444444","14.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00826","","","","3","1","2","2","2","4","3","1","3","0","3.2","0","3.2","3","5","2","2","2","1","3.2","6.4","1.066666667","","3","3","1","3","1","3.2","1.066666667","3.2","1.066666667","100","50","33.33333333","35.55555556","35.55555556","35.55555556","71.11111111","1.066666667","106.6666667","106.6666667","106.6666667","213.3333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00827","","","","3","3","2","1","4","4","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00828","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00829","","","","3","3","2","1","4","3","2","3","2","0","0.5","0","1","6","6","1","2","5","1","0.5","1.5","0.25","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.166666667","0.166666667","0.333333333","0.333333333","100","33.33333333","100","5.555555556","5.555555556","11.11111111","16.66666667","0.25","5.555555556","5.555555556","11.11111111","16.66666667"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00830","","","","3","3","2","1","4","2","2","3","2","0","0.5","0","0.7","6","6","2","3","4","1","0.5","1.2","0.25","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.166666667","0.166666667","0.233333333","0.233333333","100","41.66666667","100","5.555555556","5.555555556","7.777777778","13.33333333","0.25","5.555555556","5.555555556","7.777777778","13.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00831","","","","3","2","2","1","4","3","2","2","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.25","0.166666667","","0","66.66666667","0","0","5.555555556","5.555555556","","0","0","8.333333333","8.333333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00832","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00833","","","","3","3","2","2","4","2","3","3","0","0","0","0","2.24","","","","","","","0","2.24","","","0","0","0","0","0","0","0","0.746666667","0.746666667","","0","100","0","0","24.88888889","24.88888889","","0","0","24.88888889","24.88888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00834","","","","3","2","2","1","3","2","2","2","3","1","1.1","0.03","1.31","6","2","1","3","3","1","1.13","2.44","0.366666667","0.03","4","2","1.333333333","1.5","1","0.565","0.376666667","0.655","0.436666667","75","46.31147541","66.66666667","12.22222222","12.55555556","14.55555556","27.11111111","0.2825","18.33333333","18.83333333","21.83333333","40.66666667"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00835","","","","3","3","2","1","4","3","2","3","3","1","0.8","0.04","1.95","3","7","1","3","3","1","0.84","2.79","0.266666667","0.04","4","1.333333333","1.333333333","1","1","0.28","0.28","0.65","0.65","75","30.10752688","100","8.888888889","9.333333333","21.66666667","31","0.21","8.888888889","9.333333333","21.66666667","31"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00836","","","","3","3","2","1","5","2","3","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00837","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00838","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00839","","","","3","3","4","1","4","5","2","3","0","0","0","0","4.6","","","","","","","0","4.6","","","0","0","0","0","0","0","0","1.533333333","1.533333333","","0","100","0","0","51.11111111","51.11111111","","0","0","51.11111111","51.11111111"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00840","","","","3","3","2","1","3","4","2","3","3","1","1.5","0.04","3.41","6","6","1","6","3","1","1.54","4.95","0.5","0.04","4","1.333333333","1.333333333","1","1","0.513333333","0.513333333","1.136666667","1.136666667","75","31.11111111","100","16.66666667","17.11111111","37.88888889","55","0.385","16.66666667","17.11111111","37.88888889","55"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00841","","","","3","3","2","1","5","3","2","3","0","0","0","0","3.1","","","","","","","0","3.1","","","0","0","0","0","0","0","0","1.033333333","1.033333333","","0","100","0","0","34.44444444","34.44444444","","0","0","34.44444444","34.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00842","","","","3","3","2","1","4","3","2","3","1","0","0.4","0","3.6","6","4","1","3","6","1","0.4","4","0.4","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.133333333","0.133333333","1.2","1.2","100","10","100","4.444444444","4.444444444","40","44.44444444","0.4","4.444444444","4.444444444","40","44.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00843","","","","3","3","2","1","4","2","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00844","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
