"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Sprouting ability estimating 1-9|CO_331:0000277","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00654","","","","3","3","5","2","8","6","2","3","2","0","0.45","0","2.4","5","5","1","3","5","1","0.45","2.85","0.225","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.15","0.15","0.8","0.8","100","15.78947368","100","5","5","26.66666667","31.66666667","0.225","5","5","26.66666667","31.66666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00655","","","","3","3","4","2","8","5","2","3","3","0","2.04","0","3.6","6","6","1","3","4","1","2.04","5.64","0.68","","3","1","1","1","1","0.68","0.68","1.2","1.2","100","36.17021277","100","22.66666667","22.66666667","40","62.66666667","0.68","22.66666667","22.66666667","40","62.66666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00656","","","","3","3","5","2","8","6","2","3","3","0","1.22","0","1.5","6","3","1","2","1","1","1.22","2.72","0.406666667","","3","1","1","1","1","0.406666667","0.406666667","0.5","0.5","100","44.85294118","100","13.55555556","13.55555556","16.66666667","30.22222222","0.406666667","13.55555556","13.55555556","16.66666667","30.22222222"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00657","","","","3","1","3","2","8","4","2","1","4","0","2.1","0","8.6","6","6","1","4","1","1","2.1","10.7","0.525","","4","4","1.333333333","4","1.333333333","2.1","0.7","8.6","2.866666667","100","19.62616822","33.33333333","23.33333333","23.33333333","95.55555556","118.8888889","0.525","70","70","286.6666667","356.6666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00658","","","","3","3","3","2","8","4","2","3","1","0","0.25","0","1.6","8","4","1","3","5","1","0.25","1.85","0.25","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.083333333","0.083333333","0.533333333","0.533333333","100","13.51351351","100","2.777777778","2.777777778","17.77777778","20.55555556","0.25","2.777777778","2.777777778","17.77777778","20.55555556"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00659","","","","3","3","4","2","8","6","2","3","2","0","1.5","0","1.5","2","6","2","2","3","1","1.5","3","0.75","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.5","0.5","0.5","0.5","100","50","100","16.66666667","16.66666667","16.66666667","33.33333333","0.75","16.66666667","16.66666667","16.66666667","33.33333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00660","","","","3","3","4","2","7","5","2","3","2","0","1.7","0","1.75","3","3","3","2","2","1","1.7","3.45","0.85","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.566666667","0.566666667","0.583333333","0.583333333","100","49.27536232","100","18.88888889","18.88888889","19.44444444","38.33333333","0.85","18.88888889","18.88888889","19.44444444","38.33333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00661","","","","3","3","2","2","6","3","2","3","3","0","1.1","0","1.5","2","2","1","2","3","1","1.1","2.6","0.366666667","","3","1","1","1","1","0.366666667","0.366666667","0.5","0.5","100","42.30769231","100","12.22222222","12.22222222","16.66666667","28.88888889","0.366666667","12.22222222","12.22222222","16.66666667","28.88888889"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00662","","","","3","3","3","2","9","4","2","3","13","0","5.55","0","5.55","3","7","3","3","1","1","5.55","11.1","0.426923077","","13","4.333333333","4.333333333","4.333333333","4.333333333","1.85","1.85","1.85","1.85","100","50","100","61.66666667","61.66666667","61.66666667","123.3333333","0.426923077","61.66666667","61.66666667","61.66666667","123.3333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00663","","","","3","3","2","2","7","3","2","3","0","0","0","0","2.65","","","","","","","0","2.65","","","0","0","0","0","0","0","0","0.883333333","0.883333333","","0","100","0","0","29.44444444","29.44444444","","0","0","29.44444444","29.44444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00664","","","","3","3","4","2","7","5","2","3","3","0","1.7","0","3.65","8","4","3","3","4","1","1.7","5.35","0.566666667","","3","1","1","1","1","0.566666667","0.566666667","1.216666667","1.216666667","100","31.77570093","100","18.88888889","18.88888889","40.55555556","59.44444444","0.566666667","18.88888889","18.88888889","40.55555556","59.44444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00665","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00666","","","","3","3","4","2","7","5","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00667","","","","3","3","2","2","9","3","2","3","6","0","2.45","0","45.2","6","6","1","1","2","1","2.45","47.65","0.408333333","","6","2","2","2","2","0.816666667","0.816666667","15.06666667","15.06666667","100","5.141657922","100","27.22222222","27.22222222","502.2222222","529.4444444","0.408333333","27.22222222","27.22222222","502.2222222","529.4444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00668","","","","3","3","2","2","8","3","2","2","7","0","2.95","0","8.75","2","4","1","3","3","1","2.95","11.7","0.421428571","","7","3.5","2.333333333","3.5","2.333333333","1.475","0.983333333","4.375","2.916666667","100","25.21367521","66.66666667","32.77777778","32.77777778","97.22222222","130","0.421428571","49.16666667","49.16666667","145.8333333","195"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00669","","","","3","2","3","2","6","4","2","2","1","0","0.75","0","2.3","8","5","1","1","3","1","0.75","3.05","0.75","","1","0.5","0.333333333","0.5","0.333333333","0.375","0.25","1.15","0.766666667","100","24.59016393","66.66666667","8.333333333","8.333333333","25.55555556","33.88888889","0.75","12.5","12.5","38.33333333","50.83333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00670","","","","3","3","3","2","7","6","2","3","2","1","0.45","0.04","15.7","2","3","1","5","7","1","0.49","16.19","0.225","0.04","3","1","1","0.666666667","0.666666667","0.163333333","0.163333333","5.233333333","5.233333333","66.66666667","3.026559605","100","5","5.444444444","174.4444444","179.8888889","0.163333333","5","5.444444444","174.4444444","179.8888889"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00671","","","","3","3","3","2","7","4","2","3","0","0","0","0","3.65","","","","","","","0","3.65","","","0","0","0","0","0","0","0","1.216666667","1.216666667","","0","100","0","0","40.55555556","40.55555556","","0","0","40.55555556","40.55555556"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00672","","","","3","3","3","1","8","5","2","3","3","0","1.15","0","4.7","3","7","1","2","4","1","1.15","5.85","0.383333333","","3","1","1","1","1","0.383333333","0.383333333","1.566666667","1.566666667","100","19.65811966","100","12.77777778","12.77777778","52.22222222","65","0.383333333","12.77777778","12.77777778","52.22222222","65"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00673","","","","3","3","3","2","9","5","2","3","3","0","1","0","13.1","4","4","1","2","3","1","1","14.1","0.333333333","","3","1","1","1","1","0.333333333","0.333333333","4.366666667","4.366666667","100","7.092198582","100","11.11111111","11.11111111","145.5555556","156.6666667","0.333333333","11.11111111","11.11111111","145.5555556","156.6666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00674","","","","3","3","3","2","8","4","2","2","2","1","0.55","0.04","6.75","7","3","1","3","4","1","0.59","7.34","0.275","0.04","3","1.5","1","1","0.666666667","0.295","0.196666667","3.375","2.25","66.66666667","8.038147139","66.66666667","6.111111111","6.555555556","75","81.55555556","0.196666667","9.166666667","9.833333333","112.5","122.3333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00675","","","","3","3","4","2","9","5","2","3","1","0","1.55","0","11.62","6","5","2","2","1","1","1.55","13.17","1.55","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.516666667","0.516666667","3.873333333","3.873333333","100","11.76917236","100","17.22222222","17.22222222","129.1111111","146.3333333","1.55","17.22222222","17.22222222","129.1111111","146.3333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00676","","","","3","3","3","2","8","4","2","3","2","1","0.55","0.03","1.35","6","4","1","6","5","1","0.58","1.93","0.275","0.03","3","1","1","0.666666667","0.666666667","0.193333333","0.193333333","0.45","0.45","66.66666667","30.05181347","100","6.111111111","6.444444444","15","21.44444444","0.193333333","6.111111111","6.444444444","15","21.44444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00677","","","","3","3","2","2","7","3","2","3","4","0","3.5","0","12.4","6","6","1","1","2","1","3.5","15.9","0.875","","4","1.333333333","1.333333333","1.333333333","1.333333333","1.166666667","1.166666667","4.133333333","4.133333333","100","22.01257862","100","38.88888889","38.88888889","137.7777778","176.6666667","0.875","38.88888889","38.88888889","137.7777778","176.6666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00678","","","","3","2","2","2","7","3","2","2","3","1","1.3","0.04","3.65","2","7","1","3","4","1","1.34","4.99","0.433333333","0.04","4","2","1.333333333","1.5","1","0.67","0.446666667","1.825","1.216666667","75","26.85370741","66.66666667","14.44444444","14.88888889","40.55555556","55.44444444","0.335","21.66666667","22.33333333","60.83333333","83.16666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00679","","","","3","3","4","2","7","5","2","2","5","0","2.55","0","5.2","6","3","1","2","2","1","2.55","7.75","0.51","","5","2.5","1.666666667","2.5","1.666666667","1.275","0.85","2.6","1.733333333","100","32.90322581","66.66666667","28.33333333","28.33333333","57.77777778","86.11111111","0.51","42.5","42.5","86.66666667","129.1666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00680","","","","3","2","2","2","7","3","3","2","1","0","1.65","0","2.2","7","5","2","2","1","1","1.65","3.85","1.65","","1","0.5","0.333333333","0.5","0.333333333","0.825","0.55","1.1","0.733333333","100","42.85714286","66.66666667","18.33333333","18.33333333","24.44444444","42.77777778","1.65","27.5","27.5","36.66666667","64.16666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00681","","","","3","3","3","2","7","4","3","3","3","0","0.95","0","1.45","5","2","2","3","5","1","0.95","2.4","0.316666667","","3","1","1","1","1","0.316666667","0.316666667","0.483333333","0.483333333","100","39.58333333","100","10.55555556","10.55555556","16.11111111","26.66666667","0.316666667","10.55555556","10.55555556","16.11111111","26.66666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00682","","","","3","3","4","2","8","6","2","3","8","1","2.6","0.03","4.95","3","7","2","7","4","4","2.63","7.58","0.325","0.03","9","3","3","2.666666667","2.666666667","0.876666667","0.876666667","1.65","1.65","88.88888889","34.69656992","100","28.88888889","29.22222222","55","84.22222222","0.292222222","28.88888889","29.22222222","55","84.22222222"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00683","","","","3","3","4","2","8","5","2","3","5","2","4.5","0.08","5.85","6","6","1","4","1","1","4.58","10.43","0.9","0.04","7","2.333333333","2.333333333","1.666666667","1.666666667","1.526666667","1.526666667","1.95","1.95","71.42857143","43.91179291","100","50","50.88888889","65","115.8888889","0.654285714","50","50.88888889","65","115.8888889"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00684","","","","3","3","2","2","7","3","2","3","2","0","0.75","0","3.5","3","2","1","9","5","1","0.75","4.25","0.375","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.25","0.25","1.166666667","1.166666667","100","17.64705882","100","8.333333333","8.333333333","38.88888889","47.22222222","0.375","8.333333333","8.333333333","38.88888889","47.22222222"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00685","","","","3","3","4","2","8","5","2","3","7","2","2.1","0.08","6.75","8","4","1","3","1","1","2.18","8.93","0.3","0.04","9","3","3","2.333333333","2.333333333","0.726666667","0.726666667","2.25","2.25","77.77777778","24.41209406","100","23.33333333","24.22222222","75","99.22222222","0.242222222","23.33333333","24.22222222","75","99.22222222"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00686","","","","3","2","4","2","8","5","2","2","4","0","1.1","0","3.6","8","3","1","2","4","1","1.1","4.7","0.275","","4","2","1.333333333","2","1.333333333","0.55","0.366666667","1.8","1.2","100","23.40425532","66.66666667","12.22222222","12.22222222","40","52.22222222","0.275","18.33333333","18.33333333","60","78.33333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00687","","","","3","3","3","2","6","6","2","3","1","0","0.05","0","0.65","6","4","1","3","7","1","0.05","0.7","0.05","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.016666667","0.016666667","0.216666667","0.216666667","100","7.142857143","100","0.555555556","0.555555556","7.222222222","7.777777778","0.05","0.555555556","0.555555556","7.222222222","7.777777778"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00688","","","","3","3","6","2","7","7","2","3","11","0","2.75","0","3.5","3","7","2","3","3","1","2.75","6.25","0.25","","11","3.666666667","3.666666667","3.666666667","3.666666667","0.916666667","0.916666667","1.166666667","1.166666667","100","44","100","30.55555556","30.55555556","38.88888889","69.44444444","0.25","30.55555556","30.55555556","38.88888889","69.44444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00689","","","","3","3","4","2","7","5","2","3","3","0","1.2","0","2.75","6","3","1","2","4","1","1.2","3.95","0.4","","3","1","1","1","1","0.4","0.4","0.916666667","0.916666667","100","30.37974684","100","13.33333333","13.33333333","30.55555556","43.88888889","0.4","13.33333333","13.33333333","30.55555556","43.88888889"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00690","","","","3","3","2","2","8","3","2","3","10","0","1.45","0","11.95","7","7","1","6","4","1","1.45","13.4","0.145","","10","3.333333333","3.333333333","3.333333333","3.333333333","0.483333333","0.483333333","3.983333333","3.983333333","100","10.82089552","100","16.11111111","16.11111111","132.7777778","148.8888889","0.145","16.11111111","16.11111111","132.7777778","148.8888889"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00691","","","","3","3","3","2","8","4","2","3","2","0","1","0","6.65","6","9","1","1","2","1","1","7.65","0.5","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.333333333","0.333333333","2.216666667","2.216666667","100","13.07189542","100","11.11111111","11.11111111","73.88888889","85","0.5","11.11111111","11.11111111","73.88888889","85"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00692","","","","3","3","3","2","8","4","2","3","2","0","2.55","0","4","8","4","2","1","2","1","2.55","6.55","1.275","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.85","0.85","1.333333333","1.333333333","100","38.93129771","100","28.33333333","28.33333333","44.44444444","72.77777778","1.275","28.33333333","28.33333333","44.44444444","72.77777778"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00693","","","","3","3","3","2","8","4","2","3","4","0","2.55","0","9.5","6","6","1","2","3","1","2.55","12.05","0.6375","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.85","0.85","3.166666667","3.166666667","100","21.16182573","100","28.33333333","28.33333333","105.5555556","133.8888889","0.6375","28.33333333","28.33333333","105.5555556","133.8888889"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00694","","","","3","2","4","2","7","6","2","2","2","1","0.75","0.02","2.55","6","4","2","1","4","1","0.77","3.32","0.375","0.02","3","1.5","1","1","0.666666667","0.385","0.256666667","1.275","0.85","66.66666667","23.19277108","66.66666667","8.333333333","8.555555556","28.33333333","36.88888889","0.256666667","12.5","12.83333333","42.5","55.33333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00695","","","","3","3","5","2","7","6","2","3","0","1","0","0.02","1.65","6","3","1","7","6","1","0.02","1.67","","0.02","1","0.333333333","0.333333333","0","0","0.006666667","0.006666667","0.55","0.55","0","1.19760479","100","0","0.222222222","18.33333333","18.55555556","0.02","0","0.222222222","18.33333333","18.55555556"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00696","","","","3","3","4","2","9","5","2","3","2","3","0.5","0.12","10.7","5","5","1","3","5","1","0.62","11.32","0.25","0.04","5","1.666666667","1.666666667","0.666666667","0.666666667","0.206666667","0.206666667","3.566666667","3.566666667","40","5.477031802","100","5.555555556","6.888888889","118.8888889","125.7777778","0.124","5.555555556","6.888888889","118.8888889","125.7777778"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00697","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00698","","","","3","3","3","2","9","6","2","3","5","4","1.5","0.16","7.65","3","7","3","3","4","1","1.66","9.31","0.3","0.04","9","3","3","1.666666667","1.666666667","0.553333333","0.553333333","2.55","2.55","55.55555556","17.83029001","100","16.66666667","18.44444444","85","103.4444444","0.184444444","16.66666667","18.44444444","85","103.4444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00699","","","","3","3","3","2","7","6","3","3","1","0","0.55","0","2.35","4","7","1","3","4","1","0.55","2.9","0.55","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.183333333","0.183333333","0.783333333","0.783333333","100","18.96551724","100","6.111111111","6.111111111","26.11111111","32.22222222","0.55","6.111111111","6.111111111","26.11111111","32.22222222"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00700","","","","3","2","3","2","6","6","2","2","2","0","0.1","0","11.7","6","3","6","7","7","1","0.1","11.8","0.05","","2","1","0.666666667","1","0.666666667","0.05","0.033333333","5.85","3.9","100","0.847457627","66.66666667","1.111111111","1.111111111","130","131.1111111","0.05","1.666666667","1.666666667","195","196.6666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00701","","","","3","3","3","2","7","4","2","3","3","1","0.85","0.01","1.25","6","2","2","1","4","1","0.86","2.11","0.283333333","0.01","4","1.333333333","1.333333333","1","1","0.286666667","0.286666667","0.416666667","0.416666667","75","40.75829384","100","9.444444444","9.555555556","13.88888889","23.44444444","0.215","9.444444444","9.555555556","13.88888889","23.44444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00702","","","","3","3","4","2","7","6","2","3","2","0","1.4","0","1.7","2","5","1","1","3","1","1.4","3.1","0.7","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.466666667","0.466666667","0.566666667","0.566666667","100","45.16129032","100","15.55555556","15.55555556","18.88888889","34.44444444","0.7","15.55555556","15.55555556","18.88888889","34.44444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00703","","","","3","3","4","2","8","5","2","3","5","0","2.3","0","5.95","6","6","1","1","2","1","2.3","8.25","0.46","","5","1.666666667","1.666666667","1.666666667","1.666666667","0.766666667","0.766666667","1.983333333","1.983333333","100","27.87878788","100","25.55555556","25.55555556","66.11111111","91.66666667","0.46","25.55555556","25.55555556","66.11111111","91.66666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00704","","","","3","2","2","2","9","4","2","2","4","3","2.5","0.06","2.4","4","8","1","2","3","1","2.56","4.96","0.625","0.02","7","3.5","2.333333333","2","1.333333333","1.28","0.853333333","1.2","0.8","57.14285714","51.61290323","66.66666667","27.77777778","28.44444444","26.66666667","55.11111111","0.365714286","41.66666667","42.66666667","40","82.66666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00705","","","","3","3","4","2","7","6","2","3","5","0","2.45","0","2.9","7","3","1","3","2","1","2.45","5.35","0.49","","5","1.666666667","1.666666667","1.666666667","1.666666667","0.816666667","0.816666667","0.966666667","0.966666667","100","45.79439252","100","27.22222222","27.22222222","32.22222222","59.44444444","0.49","27.22222222","27.22222222","32.22222222","59.44444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00706","","","","3","3","3","2","9","6","2","3","6","1","2.2","0.04","3.5","2","6","3","1","3","1","2.24","5.74","0.366666667","0.04","7","2.333333333","2.333333333","2","2","0.746666667","0.746666667","1.166666667","1.166666667","85.71428571","39.02439024","100","24.44444444","24.88888889","38.88888889","63.77777778","0.32","24.44444444","24.88888889","38.88888889","63.77777778"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00707","","","","3","3","3","4","7","4","6","3","4","0","0.08","0","1.3","6","3","1","2","5","1","0.08","1.38","0.02","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.026666667","0.026666667","0.433333333","0.433333333","100","5.797101449","100","0.888888889","0.888888889","14.44444444","15.33333333","0.02","0.888888889","0.888888889","14.44444444","15.33333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00708","","","","3","3","3","2","8","4","2","3","7","1","2.4","0.01","2.9","3","7","3","3","4","1","2.41","5.31","0.342857143","0.01","8","2.666666667","2.666666667","2.333333333","2.333333333","0.803333333","0.803333333","0.966666667","0.966666667","87.5","45.38606403","100","26.66666667","26.77777778","32.22222222","59","0.30125","26.66666667","26.77777778","32.22222222","59"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00709","","","","3","3","2","2","7","3","3","3","5","2","0.8","0.08","8.4","2","5","1","6","6","1","0.88","9.28","0.16","0.04","7","2.333333333","2.333333333","1.666666667","1.666666667","0.293333333","0.293333333","2.8","2.8","71.42857143","9.482758621","100","8.888888889","9.777777778","93.33333333","103.1111111","0.125714286","8.888888889","9.777777778","93.33333333","103.1111111"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00710","","","","3","2","2","1","6","3","3","2","2","2","0.7","0.08","0.8","2","2","3","2","4","1","0.78","1.58","0.35","0.04","4","2","1.333333333","1","0.666666667","0.39","0.26","0.4","0.266666667","50","49.36708861","66.66666667","7.777777778","8.666666667","8.888888889","17.55555556","0.195","11.66666667","13","13.33333333","26.33333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00711","","","","3","3","2","4","7","4","5","3","0","1","0","0.04","7.55","2","5","1","6","7","1","0.04","7.59","","0.04","1","0.333333333","0.333333333","0","0","0.013333333","0.013333333","2.516666667","2.516666667","0","0.527009223","100","0","0.444444444","83.88888889","84.33333333","0.04","0","0.444444444","83.88888889","84.33333333"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00712","","","","3","3","3","2","7","6","3","3","5","0","1.25","0","1.18","8","3","1","6","4","1","1.25","2.43","0.25","","5","1.666666667","1.666666667","1.666666667","1.666666667","0.416666667","0.416666667","0.393333333","0.393333333","100","51.44032922","100","13.88888889","13.88888889","13.11111111","27","0.25","13.88888889","13.88888889","13.11111111","27"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00713","","","","3","3","3","2","7","4","2","3","3","1","1.15","0.04","3.1","6","6","1","1","3","1","1.19","4.29","0.383333333","0.04","4","1.333333333","1.333333333","1","1","0.396666667","0.396666667","1.033333333","1.033333333","75","27.73892774","100","12.77777778","13.22222222","34.44444444","47.66666667","0.2975","12.77777778","13.22222222","34.44444444","47.66666667"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00714","","","","3","3","4","2","6","5","2","3","3","0","0.85","0","1.8","3","7","5","3","3","1","0.85","2.65","0.283333333","","3","1","1","1","1","0.283333333","0.283333333","0.6","0.6","100","32.0754717","100","9.444444444","9.444444444","20","29.44444444","0.283333333","9.444444444","9.444444444","20","29.44444444"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00715","","","","3","3","4","2","6","6","2","3","0","0","0","0","0.8","","","","","","","0","0.8","","","0","0","0","0","0","0","0","0.266666667","0.266666667","","0","100","0","0","8.888888889","8.888888889","","0","0","8.888888889","8.888888889"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00716","","","","3","3","3","2","9","6","2","3","1","0","0.45","0","1","8","5","1","3","4","1","0.45","1.45","0.45","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.15","0.15","0.333333333","0.333333333","100","31.03448276","100","5","5","11.11111111","16.11111111","0.45","5","5","11.11111111","16.11111111"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00717","","","","3","3","4","2","8","5","2","3","4","4","0.85","0.16","5.67","7","6","1","3","5","1","1.01","6.68","0.2125","0.04","8","2.666666667","2.666666667","1.333333333","1.333333333","0.336666667","0.336666667","1.89","1.89","50","15.11976048","100","9.444444444","11.22222222","63","74.22222222","0.12625","9.444444444","11.22222222","63","74.22222222"
"","","UGP2018NAM-OT05","","","","","","","","","UGP2018NAM-OT05-00718","","","","3","3","4","2","7","5","2","3","0","0","0","0","1.4","","","","","","","0","1.4","","","0","0","0","0","0","0","0","0.466666667","0.466666667","","0","100","0","0","15.55555556","15.55555556","","0","0","15.55555556","15.55555556"
