"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00122","","","","16","7","1","2","3","1","1","6","","","0.24","0.1","0.5","4","7","6","4","3","0","0.34","0.84","","","","","","","","","0.056666667","0.02125","0.083333333","0.03125","","40.47619048","37.5","0.5","0.708333333","1.041666667","1.75","1.333333333","1.888888889","2.777777778","4.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00123","","","","16","7","2","2","4","1","2","7","","","2.5","0.24","2","5","2","4","6","3","14.37","2.74","4.74","","","","","","","","","0.391428571","0.17125","0.285714286","0.125","","57.80590717","43.75","5.208333333","5.708333333","4.166666667","9.875","11.9047619","13.04761905","9.523809524","22.57142857"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00124","","","","16","4","1","2","4","1","1","4","","","0","0.04","0.5","5","9","3","1","3","0.12","0.04","0.54","","","","","","","","","0.01","0.0025","0.125","0.03125","","7.407407407","25","0","0.083333333","1.041666667","1.125","0","0.333333333","4.166666667","4.5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00125","","","","16","10","1","2","7","1","2","9","","","7","0.2","8","4","1","6","3","1","0.15","7.2","15.2","","","","","","","","","0.8","0.45","0.888888889","0.5","","47.36842105","56.25","14.58333333","15","16.66666667","31.66666667","25.92592593","26.66666667","29.62962963","56.2962963"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00126","","","","16","12","1","2","7","2","1","12","","","6.5","0.1","5.4","4","2","5","4","3","0","6.6","12","","","","","","","","","0.55","0.4125","0.45","0.3375","","55","75","13.54166667","13.75","11.25","25","18.05555556","18.33333333","15","33.33333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00127","","","","16","10","1","2","3","1","1","6","","","0.2","0.2","0.4","5","7","3","3","4","14.37","0.4","0.8","","","","","","","","","0.066666667","0.025","0.066666667","0.025","","50","37.5","0.416666667","0.833333333","0.833333333","1.666666667","1.111111111","2.222222222","2.222222222","4.444444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00128","","","","16","3","1","2","3","1","2","3","","","0.2","0","0.2","6","8","3","1","1","0","0.2","0.4","","","","","","","","","0.066666667","0.0125","0.066666667","0.0125","","50","18.75","0.416666667","0.416666667","0.416666667","0.833333333","2.222222222","2.222222222","2.222222222","4.444444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00129","","","","16","9","2","2","4","1","2","9","","","0.7","0.1","0.5","6","5","3","3","1","4.41","0.8","1.3","","","","","","","","","0.088888889","0.05","0.055555556","0.03125","","61.53846154","56.25","1.458333333","1.666666667","1.041666667","2.708333333","2.592592593","2.962962963","1.851851852","4.814814815"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00130","","","","16","2","1","2","3","1","2","2","","","0.1","0.03","0.2","5","8","7","1","1","10.5","0.13","0.33","","","","","","","","","0.065","0.008125","0.1","0.0125","","39.39393939","12.5","0.208333333","0.270833333","0.416666667","0.6875","1.666666667","2.166666667","3.333333333","5.5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00131","","","","16","8","2","2","3","1","2","7","","","0.24","0.06","0.45","5","6","3","3","4","4.92","0.3","0.75","","","","","","","","","0.042857143","0.01875","0.064285714","0.028125","","40","43.75","0.5","0.625","0.9375","1.5625","1.142857143","1.428571429","2.142857143","3.571428571"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00132","","","","16","5","2","2","3","1","2","1","","","0","0.02","0.15","4","8","3","1","1","14.37","0.02","0.17","","","","","","","","","0.02","0.00125","0.15","0.009375","","11.76470588","6.25","0","0.041666667","0.3125","0.354166667","0","0.666666667","5","5.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00133","","","","16","8","2","2","7","1","2","8","","","1","0.1","5.5","5","4","2","6","1","0.12","1.1","6.6","","","","","","","","","0.1375","0.06875","0.6875","0.34375","","16.66666667","50","2.083333333","2.291666667","11.45833333","13.75","4.166666667","4.583333333","22.91666667","27.5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00134","","","","16","11","2","2","4","1","1","8","","","0.68","0.16","1.5","3","5","3","3","3","0","0.84","2.34","","","","","","","","","0.105","0.0525","0.1875","0.09375","","35.8974359","50","1.416666667","1.75","3.125","4.875","2.833333333","3.5","6.25","9.75"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00135","","","","16","6","1","2","3","1","2","5","","","0.2","0.06","0.5","5","6","3","3","3","0","0.26","0.76","","","","","","","","","0.052","0.01625","0.1","0.03125","","34.21052632","31.25","0.416666667","0.541666667","1.041666667","1.583333333","1.333333333","1.733333333","3.333333333","5.066666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00136","","","","16","5","1","2","3","1","1","2","","","0.3","0.02","0.4","4","4","6","4","1","0.12","0.32","0.72","","","","","","","","","0.16","0.02","0.2","0.025","","44.44444444","12.5","0.625","0.666666667","0.833333333","1.5","5","5.333333333","6.666666667","12"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00137","","","","16","15","1","2","4","1","2","8","","","0.5","0.05","0.5","5","5","3","6","3","1.65","0.55","1.05","","","","","","","","","0.06875","0.034375","0.0625","0.03125","","52.38095238","50","1.041666667","1.145833333","1.041666667","2.1875","2.083333333","2.291666667","2.083333333","4.375"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00138","","","","16","8","2","2","4","1","2","7","","","0.5","0.1","0.5","4","6","4","3","3","0.02","0.6","1.1","","","","","","","","","0.085714286","0.0375","0.071428571","0.03125","","54.54545455","43.75","1.041666667","1.25","1.041666667","2.291666667","2.380952381","2.857142857","2.380952381","5.238095238"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00139","","","","16","10","1","2","5","1","2","9","","","1.8","0.1","2","4","4","6","7","6","4.41","1.9","3.9","","","","","","","","","0.211111111","0.11875","0.222222222","0.125","","48.71794872","56.25","3.75","3.958333333","4.166666667","8.125","6.666666667","7.037037037","7.407407407","14.44444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00140","","","","16","12","1","2","4","1","2","9","","","0.9","0.3","1.5","3","5","3","4","3","7.76","1.2","2.7","","","","","","","","","0.133333333","0.075","0.166666667","0.09375","","44.44444444","56.25","1.875","2.5","3.125","5.625","3.333333333","4.444444444","5.555555556","10"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00141","","","","16","5","2","2","3","1","2","2","","","0.2","0.01","0.2","3","7","4","3","3","0","0.21","0.41","","","","","","","","","0.105","0.013125","0.1","0.0125","","51.2195122","12.5","0.416666667","0.4375","0.416666667","0.854166667","3.333333333","3.5","3.333333333","6.833333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00142","","","","16","9","2","2","5","1","2","9","","","0.6","0.2","2","6","5","3","4","3","4.92","0.8","2.8","","","","","","","","","0.088888889","0.05","0.222222222","0.125","","28.57142857","56.25","1.25","1.666666667","4.166666667","5.833333333","2.222222222","2.962962963","7.407407407","10.37037037"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00143","","","","16","11","2","2","5","1","2","8","","","0.3","0.24","2.5","8","6","2","3","1","7.23","0.54","3.04","","","","","","","","","0.0675","0.03375","0.3125","0.15625","","17.76315789","50","0.625","1.125","5.208333333","6.333333333","1.25","2.25","10.41666667","12.66666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00144","","","","16","5","2","2","4","1","2","3","","","0.24","0.06","0.3","6","7","3","1","1","14.37","0.3","0.6","","","","","","","","","0.1","0.01875","0.1","0.01875","","50","18.75","0.5","0.625","0.625","1.25","2.666666667","3.333333333","3.333333333","6.666666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00145","","","","16","10","2","1","4","1","2","5","","","0.2","0.05","0.5","4","7","7","1","1","0.15","0.25","0.75","","","","","","","","","0.05","0.015625","0.1","0.03125","","33.33333333","31.25","0.416666667","0.520833333","1.041666667","1.5625","1.333333333","1.666666667","3.333333333","5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00146","","","","16","3","1","2","3","1","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00147","","","","16","16","2","1","6","1","2","15","","","3","0.5","1.5","5","4","3","5","3","0.15","3.5","5","","","","","","","","","0.233333333","0.21875","0.1","0.09375","","70","93.75","6.25","7.291666667","3.125","10.41666667","6.666666667","7.777777778","3.333333333","11.11111111"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00148","","","","16","8","1","1","5","1","1","6","","","1","0.1","1.5","6","4","4","5","3","0.12","1.1","2.6","","","","","","","","","0.183333333","0.06875","0.25","0.09375","","42.30769231","37.5","2.083333333","2.291666667","3.125","5.416666667","5.555555556","6.111111111","8.333333333","14.44444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00149","","","","16","9","2","2","6","1","2","9","","","5.2","0.1","4","3","1","2","4","3","1.38","5.3","9.3","","","","","","","","","0.588888889","0.33125","0.444444444","0.25","","56.98924731","56.25","10.83333333","11.04166667","8.333333333","19.375","19.25925926","19.62962963","14.81481481","34.44444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00150","","","","16","9","1","1","5","1","1","8","","","1","0.2","2","5","5","4","5","3","14.37","1.2","3.2","","","","","","","","","0.15","0.075","0.25","0.125","","37.5","50","2.083333333","2.5","4.166666667","6.666666667","4.166666667","5","8.333333333","13.33333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00151","","","","16","15","2","2","7","1","2","13","","","5","0.7","4.5","5","2","6","5","3","7.23","5.7","10.2","","","","","","","","","0.438461538","0.35625","0.346153846","0.28125","","55.88235294","81.25","10.41666667","11.875","9.375","21.25","12.82051282","14.61538462","11.53846154","26.15384615"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00152","","","","16","9","1","2","5","1","2","9","","","1.1","0.1","1.5","5","2","2","5","3","14.37","1.2","2.7","","","","","","","","","0.133333333","0.075","0.166666667","0.09375","","44.44444444","56.25","2.291666667","2.5","3.125","5.625","4.074074074","4.444444444","5.555555556","10"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00153","","","","16","6","1","2","4","1","1","2","","","2","0.06","2","5","2","4","6","1","7.23","2.06","4.06","","","","","","","","","1.03","0.12875","1","0.125","","50.73891626","12.5","4.166666667","4.291666667","4.166666667","8.458333333","33.33333333","34.33333333","33.33333333","67.66666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00154","","","","16","14","2","2","4","2","2","9","","","0.8","0.2","1","4","5","6","6","1","4.41","1","2","","","","","","","","","0.111111111","0.0625","0.111111111","0.0625","","50","56.25","1.666666667","2.083333333","2.083333333","4.166666667","2.962962963","3.703703704","3.703703704","7.407407407"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00155","","","","16","7","2","2","4","1","1","6","","","0.24","0.01","1","5","7","3","1","1","0.02","0.25","1.25","","","","","","","","","0.041666667","0.015625","0.166666667","0.0625","","20","37.5","0.5","0.520833333","2.083333333","2.604166667","1.333333333","1.388888889","5.555555556","6.944444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00156","","","","16","13","1","2","4","1","1","9","","","0.8","0.2","0.56","3","6","2","6","3","4.41","1","1.56","","","","","","","","","0.111111111","0.0625","0.062222222","0.035","","64.1025641","56.25","1.666666667","2.083333333","1.166666667","3.25","2.962962963","3.703703704","2.074074074","5.777777778"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00157","","","","16","5","2","2","4","1","2","5","5","4","0.2","0.06","0.5","6","7","3","6","3","14.37","0.26","0.76","9","0.04","0.015","0.028888889","1.8","0.5625","1","0.3125","0.052","0.01625","0.1","0.03125","55.55555556","34.21052632","31.25","0.416666667","0.541666667","1.041666667","1.583333333","1.333333333","1.733333333","3.333333333","5.066666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00158","","","","16","10","2","2","3","1","2","9","6","16","0.4","0.2","0.6","3","7","7","3","3","0.12","0.6","1.2","22","0.066666667","0.0125","0.027272727","2.444444444","1.375","0.666666667","0.375","0.066666667","0.0375","0.066666667","0.0375","27.27272727","50","56.25","0.833333333","1.25","1.25","2.5","1.481481481","2.222222222","2.222222222","4.444444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00159","","","","16","7","1","2","4","1","2","7","5","6","0.5","0.1","0.4","4","5","2","1","1","0","0.6","1","11","0.1","0.016666667","0.054545455","1.571428571","0.6875","0.714285714","0.3125","0.085714286","0.0375","0.057142857","0.025","45.45454545","60","43.75","1.041666667","1.25","0.833333333","2.083333333","2.380952381","2.857142857","1.904761905","4.761904762"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00160","","","","16","10","2","2","5","1","2","10","23","20","5.8","0.5","2.5","5","2","3","6","4","7.76","6.3","8.8","43","0.252173913","0.025","0.146511628","4.3","2.6875","2.3","1.4375","0.63","0.39375","0.25","0.15625","53.48837209","71.59090909","62.5","12.08333333","13.125","5.208333333","18.33333333","19.33333333","21","8.333333333","29.33333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00161","","","","16","10","1","2","4","1","2","10","4","16","0.4","0.4","1","5","6","3","6","3","11.03","0.8","1.8","20","0.1","0.025","0.04","2","1.25","0.4","0.25","0.08","0.05","0.1","0.0625","20","44.44444444","62.5","0.833333333","1.666666667","2.083333333","3.75","1.333333333","2.666666667","3.333333333","6"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00162","","","","16","7","1","2","4","1","2","7","7","2","0.4","0.1","1","4","6","3","3","3","0.12","0.5","1.5","9","0.057142857","0.05","0.055555556","1.285714286","0.5625","1","0.4375","0.071428571","0.03125","0.142857143","0.0625","77.77777778","33.33333333","43.75","0.833333333","1.041666667","2.083333333","3.125","1.904761905","2.380952381","4.761904762","7.142857143"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00163","","","","16","5","2","2","4","1","2","5","4","3","0.5","0.04","1.5","5","4","3","6","3","14.37","0.54","2.04","7","0.125","0.013333333","0.077142857","1.4","0.4375","0.8","0.25","0.108","0.03375","0.3","0.09375","57.14285714","26.47058824","31.25","1.041666667","1.125","3.125","4.25","3.333333333","3.6","10","13.6"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00164","","","","16","5","1","2","4","1","2","3","6","7","1.5","0.1","1","5","2","8","7","3","11.03","1.6","2.6","13","0.25","0.014285714","0.123076923","4.333333333","0.8125","2","0.375","0.533333333","0.1","0.333333333","0.0625","46.15384615","61.53846154","18.75","3.125","3.333333333","2.083333333","5.416666667","16.66666667","17.77777778","11.11111111","28.88888889"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00165","","","","16","14","2","2","5","1","2","13","22","12","3.5","0.38","3.5","5","4","3","7","3","7.76","3.88","7.38","34","0.159090909","0.031666667","0.114117647","2.615384615","2.125","1.692307692","1.375","0.298461538","0.2425","0.269230769","0.21875","64.70588235","52.57452575","81.25","7.291666667","8.083333333","7.291666667","15.375","8.974358974","9.948717949","8.974358974","18.92307692"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00166","","","","16","10","2","2","7","1","2","9","11","27","5.5","0.3","6","5","2","6","3","1","11.03","5.8","11.8","38","0.5","0.011111111","0.152631579","4.222222222","2.375","1.222222222","0.6875","0.644444444","0.3625","0.666666667","0.375","28.94736842","49.15254237","56.25","11.45833333","12.08333333","12.5","24.58333333","20.37037037","21.48148148","22.22222222","43.7037037"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00167","","","","16","7","1","2","4","1","2","5","5","6","0.2","0.1","0.5","5","5","3","3","3","7.76","0.3","0.8","11","0.04","0.016666667","0.027272727","2.2","0.6875","1","0.3125","0.06","0.01875","0.1","0.03125","45.45454545","37.5","31.25","0.416666667","0.625","1.041666667","1.666666667","1.333333333","2","3.333333333","5.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00168","","","","16","11","2","2","5","1","2","11","8","6","1.2","0.2","1","4","3","4","6","5","0","1.4","2.4","14","0.15","0.033333333","0.1","1.272727273","0.875","0.727272727","0.5","0.127272727","0.0875","0.090909091","0.0625","57.14285714","58.33333333","68.75","2.5","2.916666667","2.083333333","5","3.636363636","4.242424242","3.03030303","7.272727273"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00169","","","","16","6","1","2","4","1","2","5","3","1","0.4","0.1","1.2","6","5","2","6","3","7.76","0.5","1.7","4","0.133333333","0.1","0.125","0.8","0.25","0.6","0.1875","0.1","0.03125","0.24","0.075","75","29.41176471","31.25","0.833333333","1.041666667","2.5","3.541666667","2.666666667","3.333333333","8","11.33333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00170","","","","16","11","1","2","6","1","1","9","7","10","0.8","0.26","2.5","4","4","6","3","3","10.5","1.06","3.56","17","0.114285714","0.026","0.062352941","1.888888889","1.0625","0.777777778","0.4375","0.117777778","0.06625","0.277777778","0.15625","41.17647059","29.7752809","56.25","1.666666667","2.208333333","5.208333333","7.416666667","2.962962963","3.925925926","9.259259259","13.18518519"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00171","","","","16","11","2","2","5","1","2","11","18","6","4","0.1","2.5","4","2","2","7","3","11.03","4.1","6.6","24","0.222222222","0.016666667","0.170833333","2.181818182","1.5","1.636363636","1.125","0.372727273","0.25625","0.227272727","0.15625","75","62.12121212","68.75","8.333333333","8.541666667","5.208333333","13.75","12.12121212","12.42424242","7.575757576","20"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00172","","","","16","1","2","2","3","1","2","1","0","0","0","0","0.16","","","","","","","0","0.16","0","","","","0","0","0","0","0","0","0.16","0.01","","0","6.25","0","0","0.333333333","0.333333333","0","0","5.333333333","5.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00173","","","","16","8","2","1","6","1","2","7","21","5","5","0.2","7","8","2","4","4","3","11.03","5.2","12.2","26","0.238095238","0.04","0.2","3.714285714","1.625","3","1.3125","0.742857143","0.325","1","0.4375","80.76923077","42.62295082","43.75","10.41666667","10.83333333","14.58333333","25.41666667","23.80952381","24.76190476","33.33333333","58.0952381"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00174","","","","16","4","1","2","5","1","1","4","5","7","0.3","0.1","0.5","3","8","3","4","3","0.02","0.4","0.9","12","0.06","0.014285714","0.033333333","3","0.75","1.25","0.3125","0.1","0.025","0.125","0.03125","41.66666667","44.44444444","25","0.625","0.833333333","1.041666667","1.875","2.5","3.333333333","4.166666667","7.5"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00175","","","","16","11","2","1","6","1","2","11","7","13","2","0.1","2.5","8","3","6","5","3","3.03","2.1","4.6","20","0.285714286","0.007692308","0.105","1.818181818","1.25","0.636363636","0.4375","0.190909091","0.13125","0.227272727","0.15625","35","45.65217391","68.75","4.166666667","4.375","5.208333333","9.583333333","6.060606061","6.363636364","7.575757576","13.93939394"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00176","","","","16","11","1","2","4","1","1","9","7","7","0.6","0.1","0.5","4","5","6","4","4","7.76","0.7","1.2","14","0.085714286","0.014285714","0.05","1.555555556","0.875","0.777777778","0.4375","0.077777778","0.04375","0.055555556","0.03125","50","58.33333333","56.25","1.25","1.458333333","1.041666667","2.5","2.222222222","2.592592593","1.851851852","4.444444444"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00177","","","","16","4","2","2","4","1","2","4","1","2","0.1","0.04","0.5","4","7","3","1","1","0.12","0.14","0.64","3","0.1","0.02","0.046666667","0.75","0.1875","0.25","0.0625","0.035","0.00875","0.125","0.03125","33.33333333","21.875","25","0.208333333","0.291666667","1.041666667","1.333333333","0.833333333","1.166666667","4.166666667","5.333333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00178","","","","16","11","1","2","4","1","2","5","11","10","1.38","0.24","3","5","5","3","4","3","4.61","1.62","4.62","21","0.125454545","0.024","0.077142857","4.2","1.3125","2.2","0.6875","0.324","0.10125","0.6","0.1875","52.38095238","35.06493506","31.25","2.875","3.375","6.25","9.625","9.2","10.8","20","30.8"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00179","","","","16","11","2","1","5","1","2","11","23","11","4","0.46","2.5","4","2","8","6","3","4.61","4.46","6.96","34","0.173913043","0.041818182","0.131176471","3.090909091","2.125","2.090909091","1.4375","0.405454545","0.27875","0.227272727","0.15625","67.64705882","64.08045977","68.75","8.333333333","9.291666667","5.208333333","14.5","12.12121212","13.51515152","7.575757576","21.09090909"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00180","","","","16","5","2","2","6","1","2","5","4","1","2","0.04","2.5","4","2","6","3","3","0.02","2.04","4.54","5","0.5","0.04","0.408","1","0.3125","0.8","0.25","0.408","0.1275","0.5","0.15625","80","44.9339207","31.25","4.166666667","4.25","5.208333333","9.458333333","13.33333333","13.6","16.66666667","30.26666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00181","","","","16","14","2","2","5","1","2","7","0","8","0","0.1","2","5","8","3","3","3","7.76","0.1","2.1","8","","0.0125","0.0125","1.142857143","0.5","0","0","0.014285714","0.00625","0.285714286","0.125","0","4.761904762","43.75","0","0.208333333","4.166666667","4.375","0","0.476190476","9.523809524","10"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00182","","","","16","8","2","1","5","1","1","8","7","5","0.6","0.1","1","4","6","3","3","3","1.38","0.7","1.7","12","0.085714286","0.02","0.058333333","1.5","0.75","0.875","0.4375","0.0875","0.04375","0.125","0.0625","58.33333333","41.17647059","50","1.25","1.458333333","2.083333333","3.541666667","2.5","2.916666667","4.166666667","7.083333333"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00183","","","","16","7","2","1","5","1","1","6","3","0","0.3","0","2","4","6","3","1","3","12.39","0.3","2.3","3","0.1","","0.1","0.5","0.1875","0.5","0.1875","0.05","0.01875","0.333333333","0.125","100","13.04347826","37.5","0.625","0.625","4.166666667","4.791666667","1.666666667","1.666666667","11.11111111","12.77777778"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00184","","","","16","11","2","2","5","1","2","8","3","0","0.44","0","2","4","5","3","5","3","7.76","0.44","2.44","3","0.146666667","","0.146666667","0.375","0.1875","0.375","0.1875","0.055","0.0275","0.25","0.125","100","18.03278689","50","0.916666667","0.916666667","4.166666667","5.083333333","1.833333333","1.833333333","8.333333333","10.16666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00185","","","","16","11","2","2","4","1","2","10","6","7","0.45","0.1","1","5","6","3","3","3","0","0.55","1.55","13","0.075","0.014285714","0.042307692","1.3","0.8125","0.6","0.375","0.055","0.034375","0.1","0.0625","46.15384615","35.48387097","62.5","0.9375","1.145833333","2.083333333","3.229166667","1.5","1.833333333","3.333333333","5.166666667"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00186","","","","16","12","1","1","5","1","2","11","9","2","2","0.02","2.5","5","3","6","6","3","0.02","2.02","4.52","11","0.222222222","0.01","0.183636364","1","0.6875","0.818181818","0.5625","0.183636364","0.12625","0.227272727","0.15625","81.81818182","44.69026549","68.75","4.166666667","4.208333333","5.208333333","9.416666667","6.060606061","6.121212121","7.575757576","13.6969697"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00187","","","","16","8","1","2","4","1","1","7","3","5","0.3","0.18","1","5","6","3","3","1","6.12","0.48","1.48","8","0.1","0.036","0.06","1.142857143","0.5","0.428571429","0.1875","0.068571429","0.03","0.142857143","0.0625","37.5","32.43243243","43.75","0.625","1","2.083333333","3.083333333","1.428571429","2.285714286","4.761904762","7.047619048"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00188","","","","16","2","1","1","5","1","2","2","2","0","0.22","0","0.5","6","5","2","3","1","0","0.22","0.72","2","0.11","","0.11","1","0.125","1","0.125","0.11","0.01375","0.25","0.03125","100","30.55555556","12.5","0.458333333","0.458333333","1.041666667","1.5","3.666666667","3.666666667","8.333333333","12"
"","","UGP2016SER-PT04","","","","","","","","","UGP2016SER-PT04-00189","","","","16","10","1","2","5","1","2","10","10","12","1.2","0.2","1","4","5","2","6","3","4.92","1.4","2.4","22","0.12","0.016666667","0.063636364","2.2","1.375","1","0.625","0.14","0.0875","0.1","0.0625","45.45454545","58.33333333","62.5","2.5","2.916666667","2.083333333","5","4","4.666666667","3.333333333","8"
