"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Sprouting ability estimating 1-9|CO_331:0000277","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00373","","","","3","2","2","2","5","2","2","2","2","0","0.5","0","","5","1","4","4","3","1","0.5","","2","0.25","","0.25","1","0.666666667","1","0.666666667","0.25","0.166666667","","","100","","66.66666667","5.555555556","5.555555556","","","8.333333333","8.333333333","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00075","","","","3","3","1","2","5","2","2","2","2","0","1","0","3.2","2","2","2","3","1","1","1","4.2","2","0.5","","0.5","1","0.666666667","1","0.666666667","0.5","0.333333333","1.6","1.066666667","100","23.80952381","66.66666667","11.11111111","11.11111111","35.55555556","46.66666667","16.66666667","16.66666667","53.33333333","70"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00242","","","","3","3","2","2","7","3","2","3","5","0","1.5","0","5","6","2","6","3","1","6","1.5","6.5","5","0.3","","0.3","1.666666667","1.666666667","1.666666667","1.666666667","0.5","0.5","1.666666667","1.666666667","100","23.07692308","100","16.66666667","16.66666667","55.55555556","72.22222222","16.66666667","16.66666667","55.55555556","72.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00430","","","","3","3","2","2","6","3","2","3","0","0","0","0","1.6","","","","","","","0","1.6","0","","","","0","0","0","0","0","0","0.533333333","0.533333333","","0","100","0","0","17.77777778","17.77777778","0","0","17.77777778","17.77777778"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01516","","","","3","3","1","2","9","3","2","3","17","5","0.24","0.2","18","2","2","2","2","1","6","0.44","18.44","22","0.014117647","0.04","0.02","7.333333333","7.333333333","5.666666667","5.666666667","0.146666667","0.146666667","6","6","77.27272727","2.386117137","100","2.666666667","4.888888889","200","204.8888889","2.666666667","4.888888889","200","204.8888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01387","","","","3","1","2","1","5","3","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00497","","","","3","2","3","1","7","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01146","","","","3","1","1","1","5","3","2","1","2","0","1.15","0","1.2","3","2","6","3","1","1","1.15","2.35","2","0.575","","0.575","2","0.666666667","2","0.666666667","1.15","0.383333333","1.2","0.4","100","48.93617021","33.33333333","12.77777778","12.77777778","13.33333333","26.11111111","38.33333333","38.33333333","40","78.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00256","","","","3","3","2","2","7","3","2","3","0","0","0","0","6.2","","","","","","","0","6.2","0","","","","0","0","0","0","0","0","2.066666667","2.066666667","","0","100","0","0","68.88888889","68.88888889","0","0","68.88888889","68.88888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01207","","","","3","1","1","1","5","2","2","1","1","0","0.4","0","0.3","6","2","2","4","1","1","0.4","0.7","1","0.4","","0.4","1","0.333333333","1","0.333333333","0.4","0.133333333","0.3","0.1","100","57.14285714","33.33333333","4.444444444","4.444444444","3.333333333","7.777777778","13.33333333","13.33333333","10","23.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00749","","","","3","1","1","1","5","2","2","1","0","0","0","0","1.6","","","","","","","0","1.6","0","","","","0","0","0","0","0","0","1.6","0.533333333","","0","33.33333333","0","0","17.77777778","17.77777778","0","0","53.33333333","53.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00556","","","","3","1","1","1","4","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00332","","","","3","1","2","1","4","3","2","1","0","0","0","0","0.8","","","","","","","0","0.8","0","","","","0","0","0","0","0","0","0.8","0.266666667","","0","33.33333333","0","0","8.888888889","8.888888889","0","0","26.66666667","26.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00366","","","","3","3","1","2","6","3","2","3","3","2","1.5","0.02","3","6","2","4","3","1","1","1.52","4.52","5","0.5","0.01","0.304","1.666666667","1.666666667","1","1","0.506666667","0.506666667","1","1","60","33.62831858","100","16.66666667","16.88888889","33.33333333","50.22222222","16.66666667","16.88888889","33.33333333","50.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01540","","","","3","1","1","1","6","2","2","1","2","0","1.6","0","1.7","2","1","6","2","1","1","1.6","3.3","2","0.8","","0.8","2","0.666666667","2","0.666666667","1.6","0.533333333","1.7","0.566666667","100","48.48484848","33.33333333","17.77777778","17.77777778","18.88888889","36.66666667","53.33333333","53.33333333","56.66666667","110"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00192","","","","3","3","2","2","6","3","2","3","0","1","0","0.01","1","8","1","2","3","1","1","0.01","1.01","1","","0.01","0.01","0.333333333","0.333333333","0","0","0.003333333","0.003333333","0.333333333","0.333333333","0","0.99009901","100","0","0.111111111","11.11111111","11.22222222","0","0.111111111","11.11111111","11.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01368","","","","3","1","3","1","6","2","2","1","1","0","0.25","0","0.01","2","1","2","4","1","1","0.25","0.26","1","0.25","","0.25","1","0.333333333","1","0.333333333","0.25","0.083333333","0.01","0.003333333","100","96.15384615","33.33333333","2.777777778","2.777777778","0.111111111","2.888888889","8.333333333","8.333333333","0.333333333","8.666666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00197","","","","3","2","2","2","6","2","2","2","0","0","0","0","0.9","","","","","","","0","0.9","0","","","","0","0","0","0","0","0","0.45","0.3","","0","66.66666667","0","0","10","10","0","0","15","15"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00850","","","","3","3","2","2","6","2","2","3","4","2","0.55","0.05","0.6","8","2","3","4","4","1","0.6","1.2","6","0.1375","0.025","0.1","2","2","1.333333333","1.333333333","0.2","0.2","0.2","0.2","66.66666667","50","100","6.111111111","6.666666667","6.666666667","13.33333333","6.111111111","6.666666667","6.666666667","13.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01633","","","","3","2","2","2","7","3","2","2","4","0","0.55","0","0.3","8","1","6","3","1","1","0.55","0.85","4","0.1375","","0.1375","2","1.333333333","2","1.333333333","0.275","0.183333333","0.15","0.1","100","64.70588235","66.66666667","6.111111111","6.111111111","3.333333333","9.444444444","9.166666667","9.166666667","5","14.16666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01511","","","","3","2","1","1","4","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01889","","","","3","2","2","1","2","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00615","","","","3","3","2","2","7","3","2","3","3","1","0.5","0.01","0.4","4","2","2","3","1","1","0.51","0.91","4","0.166666667","0.01","0.1275","1.333333333","1.333333333","1","1","0.17","0.17","0.133333333","0.133333333","75","56.04395604","100","5.555555556","5.666666667","4.444444444","10.11111111","5.555555556","5.666666667","4.444444444","10.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00231","","","","3","3","3","2","8","2","2","3","3","0","2.1","0","5.2","8","2","2","1","1","1","2.1","7.3","3","0.7","","0.7","1","1","1","1","0.7","0.7","1.733333333","1.733333333","100","28.76712329","100","23.33333333","23.33333333","57.77777778","81.11111111","23.33333333","23.33333333","57.77777778","81.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00596","","","","3","1","1","1","6","2","2","1","1","0","0.1","0","1","6","2","2","3","1","1","0.1","1.1","1","0.1","","0.1","1","0.333333333","1","0.333333333","0.1","0.033333333","1","0.333333333","100","9.090909091","33.33333333","1.111111111","1.111111111","11.11111111","12.22222222","3.333333333","3.333333333","33.33333333","36.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01417","","","","3","3","2","1","6","2","2","3","4","0","1.6","0","5","6","1","4","4","1","1","1.6","6.6","4","0.4","","0.4","1.333333333","1.333333333","1.333333333","1.333333333","0.533333333","0.533333333","1.666666667","1.666666667","100","24.24242424","100","17.77777778","17.77777778","55.55555556","73.33333333","17.77777778","17.77777778","55.55555556","73.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01067","","","","3","3","4","1","8","3","2","3","5","1","1.4","0.02","8","6","1","3","4","1","1","1.42","9.42","6","0.28","0.02","0.236666667","2","2","1.666666667","1.666666667","0.473333333","0.473333333","2.666666667","2.666666667","83.33333333","15.07430998","100","15.55555556","15.77777778","88.88888889","104.6666667","15.55555556","15.77777778","88.88888889","104.6666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00189","","","","3","2","3","1","7","3","2","2","3","4","0.5","0.11","1","8","2","4","4","1","1","0.61","1.61","7","0.166666667","0.0275","0.087142857","3.5","2.333333333","1.5","1","0.305","0.203333333","0.5","0.333333333","42.85714286","37.88819876","66.66666667","5.555555556","6.777777778","11.11111111","17.88888889","8.333333333","10.16666667","16.66666667","26.83333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02357","","","","3","2","3","1","4","4","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00954","","","","3","3","2","2","8","3","2","2","15","10","3","0.35","8","4","1","6","3","1","1","3.35","11.35","25","0.2","0.035","0.134","12.5","8.333333333","7.5","5","1.675","1.116666667","4","2.666666667","60","29.5154185","66.66666667","33.33333333","37.22222222","88.88888889","126.1111111","50","55.83333333","133.3333333","189.1666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01077","","","","3","3","2","2","7","3","2","3","4","0","1.3","0","0.7","5","4","6","2","1","1","1.3","2","4","0.325","","0.325","1.333333333","1.333333333","1.333333333","1.333333333","0.433333333","0.433333333","0.233333333","0.233333333","100","65","100","14.44444444","14.44444444","7.777777778","22.22222222","14.44444444","14.44444444","7.777777778","22.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01620","","","","3","3","2","1","7","2","2","3","9","4","2.3","0.3","6","8","1","6","3","1","1","2.6","8.6","13","0.255555556","0.075","0.2","4.333333333","4.333333333","3","3","0.866666667","0.866666667","2","2","69.23076923","30.23255814","100","25.55555556","28.88888889","66.66666667","95.55555556","25.55555556","28.88888889","66.66666667","95.55555556"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00893","","","","3","3","4","2","7","3","2","2","2","3","0.5","0.08","0.6","9","1","3","5","1","1","0.58","1.18","5","0.25","0.026666667","0.116","2.5","1.666666667","1","0.666666667","0.29","0.193333333","0.3","0.2","40","49.15254237","66.66666667","5.555555556","6.444444444","6.666666667","13.11111111","8.333333333","9.666666667","10","19.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00624","","","","3","3","1","1","8","3","2","3","2","0","0.4","0","1","3","3","4","4","1","1","0.4","1.4","2","0.2","","0.2","0.666666667","0.666666667","0.666666667","0.666666667","0.133333333","0.133333333","0.333333333","0.333333333","100","28.57142857","100","4.444444444","4.444444444","11.11111111","15.55555556","4.444444444","4.444444444","11.11111111","15.55555556"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00612","","","","3","2","5","1","6","4","2","2","0","0","0","0","0.2","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.1","0.066666667","","0","66.66666667","0","0","2.222222222","2.222222222","0","0","3.333333333","3.333333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01338","","","","3","3","2","1","8","2","2","3","9","0","2.3","0","0.5","3","2","4","1","1","1","2.3","2.8","9","0.255555556","","0.255555556","3","3","3","3","0.766666667","0.766666667","0.166666667","0.166666667","100","82.14285714","100","25.55555556","25.55555556","5.555555556","31.11111111","25.55555556","25.55555556","5.555555556","31.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01621","","","","3","3","3","1","9","2","2","3","9","16","1","0.6","20","4","2","3","6","3","1","1.6","21.6","25","0.111111111","0.0375","0.064","8.333333333","8.333333333","3","3","0.533333333","0.533333333","6.666666667","6.666666667","36","7.407407407","100","11.11111111","17.77777778","222.2222222","240","11.11111111","17.77777778","222.2222222","240"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02227","","","","3","1","1","1","4","2","2","1","0","0","0","0","1","","","","","","","0","1","0","","","","0","0","0","0","0","0","1","0.333333333","","0","33.33333333","0","0","11.11111111","11.11111111","0","0","33.33333333","33.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01290","","","","3","3","3","1","5","2","2","2","1","0","0.4","0","1.6","2","2","4","6","1","1","0.4","2","1","0.4","","0.4","0.5","0.333333333","0.5","0.333333333","0.2","0.133333333","0.8","0.533333333","100","20","66.66666667","4.444444444","4.444444444","17.77777778","22.22222222","6.666666667","6.666666667","26.66666667","33.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02283","","","","3","3","3","2","8","4","3","3","10","3","4.4","0.05","1.6","9","2","4","1","","1","4.45","6.05","13","0.44","0.016666667","0.342307692","4.333333333","4.333333333","3.333333333","3.333333333","1.483333333","1.483333333","0.533333333","0.533333333","76.92307692","73.55371901","100","48.88888889","49.44444444","17.77777778","67.22222222","48.88888889","49.44444444","17.77777778","67.22222222"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01709","","","","3","2","2","1","6","2","2","2","4","1","0.5","0.02","1","3","1","4","4","1","1","0.52","1.52","5","0.125","0.02","0.104","2.5","1.666666667","2","1.333333333","0.26","0.173333333","0.5","0.333333333","80","34.21052632","66.66666667","5.555555556","5.777777778","11.11111111","16.88888889","8.333333333","8.666666667","16.66666667","25.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00110","","","","3","3","2","2","7","3","2","3","0","0","0","0","1","","","","","","","0","1","0","","","","0","0","0","0","0","0","0.333333333","0.333333333","","0","100","0","0","11.11111111","11.11111111","0","0","11.11111111","11.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02378","","","","3","3","2","2","6","2","2","3","0","2","0","0.05","3","6","1","1","7","1","1","0.05","3.05","2","","0.025","0.025","0.666666667","0.666666667","0","0","0.016666667","0.016666667","1","1","0","1.639344262","100","0","0.555555556","33.33333333","33.88888889","0","0.555555556","33.33333333","33.88888889"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00322","","","","3","1","1","1","6","2","2","1","0","0","0","0","1","","","","","","","0","1","0","","","","0","0","0","0","0","0","1","0.333333333","","0","33.33333333","0","0","11.11111111","11.11111111","0","0","33.33333333","33.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-02187","","","","3","3","2","2","8","4","2","3","3","0","5.5","0","4.2","6","7","6","6","1","1","5.5","9.7","3","1.833333333","","1.833333333","1","1","1","1","1.833333333","1.833333333","1.4","1.4","100","56.70103093","100","61.11111111","61.11111111","46.66666667","107.7777778","61.11111111","61.11111111","46.66666667","107.7777778"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01618","","","","3","3","2","1","7","3","2","3","7","5","2.5","0.1","4","3","3","4","4","1","1","2.6","6.6","12","0.357142857","0.02","0.216666667","4","4","2.333333333","2.333333333","0.866666667","0.866666667","1.333333333","1.333333333","58.33333333","39.39393939","100","27.77777778","28.88888889","44.44444444","73.33333333","27.77777778","28.88888889","44.44444444","73.33333333"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00061","","","","3","3","2","1","7","2","2","2","0","0","0","0","9","","","","","","","0","9","0","","","","0","0","0","0","0","0","4.5","3","","0","66.66666667","0","0","100","100","0","0","150","150"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01812","","","","3","3","2","1","7","2","2","3","0","0","0","0","1","","","","","","","0","1","0","","","","0","0","0","0","0","0","0.333333333","0.333333333","","0","100","0","0","11.11111111","11.11111111","0","0","11.11111111","11.11111111"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-00521","","","","3","3","2","2","7","2","2","3","2","1","0.2","0.01","3","8","1","4","4","1","1","0.21","3.21","3","0.1","0.01","0.07","1","1","0.666666667","0.666666667","0.07","0.07","1","1","66.66666667","6.542056075","100","2.222222222","2.333333333","33.33333333","35.66666667","2.222222222","2.333333333","33.33333333","35.66666667"
"","","UGP2018NAM-OT02","","","","","","","","","UGP2018NAM-OT02-01473","","","","3","3","2","1","6","2","2","2","1","0","0.3","0","0.3","2","2","2","2","1","1","0.3","0.6","1","0.3","","0.3","0.5","0.333333333","0.5","0.333333333","0.15","0.1","0.15","0.1","100","50","66.66666667","3.333333333","3.333333333","3.333333333","6.666666667","5","5","5","10"
