"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Sprouting ability estimating 1-9|CO_331:0000277","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00057","","","","20","20","2","2","8","5","3","18","3","15","0.8","0.5","7.2","5","3","1","6","4","1","1.3","8.5","18","0.266666667","0.033333333","0.072222222","1","0.9","0.166666667","0.15","0.072222222","0.065","0.4","0.36","16.66666667","15.29411765","90","1.333333333","2.166666667","12","14.16666667","1.481481481","2.407407407","13.33333333","15.74074074"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00058","","","","20","19","2","2","8","6","3","19","18","14","2.1","0.7","2.5","7","6","3","4","3","1","2.8","5.3","32","0.116666667","0.05","0.0875","1.684210526","1.6","0.947368421","0.9","0.147368421","0.14","0.131578947","0.125","56.25","52.83018868","95","3.5","4.666666667","4.166666667","8.833333333","3.684210526","4.912280702","4.385964912","9.298245614"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00059","","","","20","18","4","1","5","7","3","18","38","22","3.2","0.55","6","2","6","3","8","4","3","3.75","9.75","60","0.084210526","0.025","0.0625","3.333333333","3","2.111111111","1.9","0.208333333","0.1875","0.333333333","0.3","63.33333333","38.46153846","90","5.333333333","6.25","10","16.25","5.925925926","6.944444444","11.11111111","18.05555556"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00060","","","","20","17","4","1","9","7","3","15","40","20","4.2","0.15","6.2","2","2","3","8","4","2","4.35","10.55","60","0.105","0.0075","0.0725","4","3","2.666666667","2","0.29","0.2175","0.413333333","0.31","66.66666667","41.23222749","75","7","7.25","10.33333333","17.58333333","9.333333333","9.666666667","13.77777778","23.44444444"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00061","","","","20","17","2","2","8","3","4","15","20","20","1.35","0.5","0.3","2","3","5","3","6","3","1.85","2.15","40","0.0675","0.025","0.04625","2.666666667","2","1.333333333","1","0.123333333","0.0925","0.02","0.015","50","86.04651163","75","2.25","3.083333333","0.5","3.583333333","3","4.111111111","0.666666667","4.777777778"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00062","","","","20","20","5","2","4","8","6","19","31","50","5.5","1.2","3.7","4","6","2","3","4","3","6.7","10.4","81","0.177419355","0.024","0.082716049","4.263157895","4.05","1.631578947","1.55","0.352631579","0.335","0.194736842","0.185","38.27160494","64.42307692","95","9.166666667","11.16666667","6.166666667","17.33333333","9.649122807","11.75438596","6.49122807","18.24561404"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00063","","","","20","20","5","2","6","7","5","16","20","9","1.2","0.4","9.4","4","8","1","3","7","3","1.6","11","29","0.06","0.044444444","0.055172414","1.8125","1.45","1.25","1","0.1","0.08","0.5875","0.47","68.96551724","14.54545455","80","2","2.666666667","15.66666667","18.33333333","2.5","3.333333333","19.58333333","22.91666667"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00064","","","","20","14","2","1","8","3","5","14","1","6","0.35","0.4","12.6","2","2","1","9","7","1","0.75","13.35","7","0.35","0.066666667","0.107142857","0.5","0.35","0.071428571","0.05","0.053571429","0.0375","0.9","0.63","14.28571429","5.617977528","70","0.583333333","1.25","21","22.25","0.833333333","1.785714286","30","31.78571429"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00065","","","","20","20","2","2","8","3","3","18","7","2","1.3","0.4","4.3","5","2","1","8","3","1","1.7","6","9","0.185714286","0.2","0.188888889","0.5","0.45","0.388888889","0.35","0.094444444","0.085","0.238888889","0.215","77.77777778","28.33333333","90","2.166666667","2.833333333","7.166666667","10","2.407407407","3.148148148","7.962962963","11.11111111"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00066","","","","20","15","3","1","6","6","4","15","6","4","0.6","0.3","0.3","5","4","1","2","5","2","0.9","1.2","10","0.1","0.075","0.09","0.666666667","0.5","0.4","0.3","0.06","0.045","0.02","0.015","60","75","75","1","1.5","0.5","2","1.333333333","2","0.666666667","2.666666667"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00067","","","","20","20","2","2","8","3","4","19","11","13","2.25","0.7","1","7","9","3","6","3","2","2.95","3.95","24","0.204545455","0.053846154","0.122916667","1.263157895","1.2","0.578947368","0.55","0.155263158","0.1475","0.052631579","0.05","45.83333333","74.6835443","95","3.75","4.916666667","1.666666667","6.583333333","3.947368421","5.175438596","1.754385965","6.929824561"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00068","","","","20","20","2","2","8","5","3","20","16","18","2.1","0.7","2.2","7","6","3","4","4","1","2.8","5","34","0.13125","0.038888889","0.082352941","1.7","1.7","0.8","0.8","0.14","0.14","0.11","0.11","47.05882353","56","100","3.5","4.666666667","3.666666667","8.333333333","3.5","4.666666667","3.666666667","8.333333333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00069","","","","20","20","2","2","6","3","3","17","16","20","1.5","0.5","4.6","5","6","3","3","4","3","2","6.6","36","0.09375","0.025","0.055555556","2.117647059","1.8","0.941176471","0.8","0.117647059","0.1","0.270588235","0.23","44.44444444","30.3030303","85","2.5","3.333333333","7.666666667","11","2.941176471","3.921568627","9.019607843","12.94117647"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00070","","","","20","20","2","2","8","3","2","17","37","20","5.55","1.1","18.3","2","2","3","8","3","3","6.65","24.95","57","0.15","0.055","0.116666667","3.352941176","2.85","2.176470588","1.85","0.391176471","0.3325","1.076470588","0.915","64.9122807","26.65330661","85","9.25","11.08333333","30.5","41.58333333","10.88235294","13.03921569","35.88235294","48.92156863"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00071","","","","20","20","3","2","8","6","4","19","27","5","4.65","0.4","13.2","2","3","1","8","3","1","5.05","18.25","32","0.172222222","0.08","0.1578125","1.684210526","1.6","1.421052632","1.35","0.265789474","0.2525","0.694736842","0.66","84.375","27.67123288","95","7.75","8.416666667","22","30.41666667","8.157894737","8.859649123","23.15789474","32.01754386"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00072","","","","20","20","2","2","8","5","3","11","0","0","0","0","3","","","","","","","0","3","0","","","","0","0","0","0","0","0","0.272727273","0.15","","0","55","0","0","5","5","0","0","9.090909091","9.090909091"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00073","","","","20","20","2","2","8","3","5","17","4","27","0.95","0.15","0.5","3","4","3","4","5","3","1.1","1.6","31","0.2375","0.005555556","0.035483871","1.823529412","1.55","0.235294118","0.2","0.064705882","0.055","0.029411765","0.025","12.90322581","68.75","85","1.583333333","1.833333333","0.833333333","2.666666667","1.862745098","2.156862745","0.980392157","3.137254902"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00074","","","","20","20","2","2","8","4","3","19","17","29","2.3","1.45","3.3","2","2","3","4","4","3","3.75","7.05","46","0.135294118","0.05","0.081521739","2.421052632","2.3","0.894736842","0.85","0.197368421","0.1875","0.173684211","0.165","36.95652174","53.19148936","95","3.833333333","6.25","5.5","11.75","4.035087719","6.578947368","5.789473684","12.36842105"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00075","","","","20","18","2","2","4","3","2","16","4","22","0.7","0.9","6.2","2","3","2","6","4","2","1.6","7.8","26","0.175","0.040909091","0.061538462","1.625","1.3","0.25","0.2","0.1","0.08","0.3875","0.31","15.38461538","20.51282051","80","1.166666667","2.666666667","10.33333333","13","1.458333333","3.333333333","12.91666667","16.25"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00076","","","","20","20","2","2","8","4","4","18","46","34","4.55","1.45","4","4","8","2","4","3","2","6","10","80","0.098913043","0.042647059","0.075","4.444444444","4","2.555555556","2.3","0.333333333","0.3","0.222222222","0.2","57.5","60","90","7.583333333","10","6.666666667","16.66666667","8.425925926","11.11111111","7.407407407","18.51851852"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00077","","","","20","20","2","2","8","5","4","20","53","30","4.75","1.44","13.6","6","3","2","7","4","2","6.19","19.79","83","0.089622642","0.048","0.074578313","4.15","4.15","2.65","2.65","0.3095","0.3095","0.68","0.68","63.85542169","31.27842345","100","7.916666667","10.31666667","22.66666667","32.98333333","7.916666667","10.31666667","22.66666667","32.98333333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00078","","","","20","20","2","1","8","5","4","17","13","25","0.95","0.6","1.2","2","7","3","6","5","3","1.55","2.75","38","0.073076923","0.024","0.040789474","2.235294118","1.9","0.764705882","0.65","0.091176471","0.0775","0.070588235","0.06","34.21052632","56.36363636","85","1.583333333","2.583333333","2","4.583333333","1.862745098","3.039215686","2.352941176","5.392156863"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00079","","","","20","19","2","2","8","3","5","19","7","18","1.15","0.35","2.5","2","4","3","5","3","3","1.5","4","25","0.164285714","0.019444444","0.06","1.315789474","1.25","0.368421053","0.35","0.078947368","0.075","0.131578947","0.125","28","37.5","95","1.916666667","2.5","4.166666667","6.666666667","2.01754386","2.631578947","4.385964912","7.01754386"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00080","","","","20","20","2","2","8","6","5","20","16","10","2.25","0.06","12","2","3","3","4","3","2","2.31","14.31","26","0.140625","0.006","0.088846154","1.3","1.3","0.8","0.8","0.1155","0.1155","0.6","0.6","61.53846154","16.14255765","100","3.75","3.85","20","23.85","3.75","3.85","20","23.85"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00081","","","","20","20","2","2","8","4","4","18","34","27","5.9","1.45","11.6","3","2","3","5","2","2","7.35","18.95","61","0.173529412","0.053703704","0.120491803","3.388888889","3.05","1.888888889","1.7","0.408333333","0.3675","0.644444444","0.58","55.73770492","38.78627968","90","9.833333333","12.25","19.33333333","31.58333333","10.92592593","13.61111111","21.48148148","35.09259259"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00082","","","","20","17","4","2","8","7","3","16","33","19","5.85","0.9","4.9","2","4","3","4","3","3","6.75","11.65","52","0.177272727","0.047368421","0.129807692","3.25","2.6","2.0625","1.65","0.421875","0.3375","0.30625","0.245","63.46153846","57.93991416","80","9.75","11.25","8.166666667","19.41666667","12.1875","14.0625","10.20833333","24.27083333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00083","","","","20","18","2","1","4","6","4","18","16","5","1.7","1.5","2.1","4","5","3","5","6","4","3.2","5.3","21","0.10625","0.3","0.152380952","1.166666667","1.05","0.888888889","0.8","0.177777778","0.16","0.116666667","0.105","76.19047619","60.37735849","90","2.833333333","5.333333333","3.5","8.833333333","3.148148148","5.925925926","3.888888889","9.814814815"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00084","","","","20","20","4","2","8","6","4","19","2","3","0.4","0.5","2.2","6","2","2","4","7","2","0.9","3.1","5","0.2","0.166666667","0.18","0.263157895","0.25","0.105263158","0.1","0.047368421","0.045","0.115789474","0.11","40","29.03225806","95","0.666666667","1.5","3.666666667","5.166666667","0.701754386","1.578947368","3.859649123","5.438596491"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00085","","","","20","20","2","1","9","4","6","19","0","0","0","0","7.8","","","","","","","0","7.8","0","","","","0","0","0","0","0","0","0.410526316","0.39","","0","95","0","0","13","13","0","0","13.68421053","13.68421053"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00086","","","","20","20","2","2","8","6","4","20","17","28","2.4","0.8","3.7","7","2","3","5","4","4","3.2","6.9","45","0.141176471","0.028571429","0.071111111","2.25","2.25","0.85","0.85","0.16","0.16","0.185","0.185","37.77777778","46.37681159","100","4","5.333333333","6.166666667","11.5","4","5.333333333","6.166666667","11.5"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00087","","","","20","20","2","2","8","6","3","17","8","8","0.57","0.35","2.5","2","6","3","4","5","3","0.92","3.42","16","0.07125","0.04375","0.0575","0.941176471","0.8","0.470588235","0.4","0.054117647","0.046","0.147058824","0.125","50","26.9005848","85","0.95","1.533333333","4.166666667","5.7","1.117647059","1.803921569","4.901960784","6.705882353"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00088","","","","20","14","2","1","8","6","4","14","0","0","0","0","7.2","","","","","","","0","7.2","0","","","","0","0","0","0","0","0","0.514285714","0.36","","0","70","0","0","12","12","0","0","17.14285714","17.14285714"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00089","","","","20","20","2","1","7","4","3","18","18","3","3.5","0.02","3.8","6","5","2","2","3","2","3.52","7.32","21","0.194444444","0.006666667","0.167619048","1.166666667","1.05","1","0.9","0.195555556","0.176","0.211111111","0.19","85.71428571","48.08743169","90","5.833333333","5.866666667","6.333333333","12.2","6.481481481","6.518518519","7.037037037","13.55555556"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00090","","","","20","18","5","1","9","7","4","18","6","6","0.9","0.01","0.6","2","2","2","5","5","2","0.91","1.51","12","0.15","0.001666667","0.075833333","0.666666667","0.6","0.333333333","0.3","0.050555556","0.0455","0.033333333","0.03","50","60.26490066","90","1.5","1.516666667","1","2.516666667","1.666666667","1.685185185","1.111111111","2.796296296"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00091","","","","20","20","2","2","8","4","3","20","4","7","0.5","0.3","1","6","5","2","4","5","2","0.8","1.8","11","0.125","0.042857143","0.072727273","0.55","0.55","0.2","0.2","0.04","0.04","0.05","0.05","36.36363636","44.44444444","100","0.833333333","1.333333333","1.666666667","3","0.833333333","1.333333333","1.666666667","3"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00092","","","","20","19","2","2","8","5","3","19","23","17","2.6","0.9","3.1","2","3","3","5","3","2","3.5","6.6","40","0.113043478","0.052941176","0.0875","2.105263158","2","1.210526316","1.15","0.184210526","0.175","0.163157895","0.155","57.5","53.03030303","95","4.333333333","5.833333333","5.166666667","11","4.561403509","6.140350877","5.438596491","11.57894737"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00093","","","","20","20","2","2","6","5","6","15","28","22","1.8","0.1","11.4","6","8","5","2","4","4","1.9","13.3","50","0.064285714","0.004545455","0.038","3.333333333","2.5","1.866666667","1.4","0.126666667","0.095","0.76","0.57","56","14.28571429","75","3","3.166666667","19","22.16666667","4","4.222222222","25.33333333","29.55555556"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00094","","","","20","10","4","2","8","5","4","6","6","5","1.25","0.01","7.9","7","7","3","3","3","2","1.26","9.16","11","0.208333333","0.002","0.114545455","1.833333333","0.55","1","0.3","0.21","0.063","1.316666667","0.395","54.54545455","13.75545852","30","2.083333333","2.1","13.16666667","15.26666667","6.944444444","7","43.88888889","50.88888889"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00095","","","","20","16","2","1","6","3","2","16","18","13","6.75","0.5","15","2","6","6","2","2","3","7.25","22.25","31","0.375","0.038461538","0.233870968","1.9375","1.55","1.125","0.9","0.453125","0.3625","0.9375","0.75","58.06451613","32.58426966","80","11.25","12.08333333","25","37.08333333","14.0625","15.10416667","31.25","46.35416667"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00096","","","","20","20","2","2","8","4","3","20","8","22","1.6","0.56","3.5","1","2","2","4","3","2","2.16","5.66","30","0.2","0.025454545","0.072","1.5","1.5","0.4","0.4","0.108","0.108","0.175","0.175","26.66666667","38.16254417","100","2.666666667","3.6","5.833333333","9.433333333","2.666666667","3.6","5.833333333","9.433333333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00097","","","","20","20","2","2","9","3","6","20","0","0","0","0","11.6","","","","","","","0","11.6","0","","","","0","0","0","0","0","0","0.58","0.58","","0","100","0","0","19.33333333","19.33333333","0","0","19.33333333","19.33333333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00098","","","","20","15","2","1","8","4","3","13","44","41","5","1.25","4","4","8","2","2","3","2","6.25","10.25","85","0.113636364","0.030487805","0.073529412","6.538461538","4.25","3.384615385","2.2","0.480769231","0.3125","0.307692308","0.2","51.76470588","60.97560976","65","8.333333333","10.41666667","6.666666667","17.08333333","12.82051282","16.02564103","10.25641026","26.28205128"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00099","","","","20","15","4","2","8","5","7","4","0","0","0","0","0.8","","","","","","","0","0.8","0","","","","0","0","0","0","0","0","0.2","0.04","","0","20","0","0","1.333333333","1.333333333","0","0","6.666666667","6.666666667"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00100","","","","20","15","2","2","5","3","2","11","11","9","2.45","0.13","18.3","6","5","2","3","3","5","2.58","20.88","20","0.222727273","0.014444444","0.129","1.818181818","1","1","0.55","0.234545455","0.129","1.663636364","0.915","55","12.35632184","55","4.083333333","4.3","30.5","34.8","7.424242424","7.818181818","55.45454545","63.27272727"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00101","","","","20","20","2","2","8","4","3","17","13","19","3.65","0.35","2.7","6","2","2","3","3","2","4","6.7","32","0.280769231","0.018421053","0.125","1.882352941","1.6","0.764705882","0.65","0.235294118","0.2","0.158823529","0.135","40.625","59.70149254","85","6.083333333","6.666666667","4.5","11.16666667","7.156862745","7.843137255","5.294117647","13.1372549"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00102","","","","20","20","3","1","8","5","3","19","8","9","1.9","0.02","2.1","7","9","2","6","4","2","1.92","4.02","17","0.2375","0.002222222","0.112941176","0.894736842","0.85","0.421052632","0.4","0.101052632","0.096","0.110526316","0.105","47.05882353","47.76119403","95","3.166666667","3.2","3.5","6.7","3.333333333","3.368421053","3.684210526","7.052631579"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00103","","","","20","20","3","2","8","5","5","20","30","17","4.45","0.5","8.3","2","3","2","4","3","2","4.95","13.25","47","0.148333333","0.029411765","0.105319149","2.35","2.35","1.5","1.5","0.2475","0.2475","0.415","0.415","63.82978723","37.35849057","100","7.416666667","8.25","13.83333333","22.08333333","7.416666667","8.25","13.83333333","22.08333333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00104","","","","20","9","2","2","7","5","3","3","3","1","0.4","0.01","1","4","5","2","4","5","2","0.41","1.41","4","0.133333333","0.01","0.1025","1.333333333","0.2","1","0.15","0.136666667","0.0205","0.333333333","0.05","75","29.07801418","15","0.666666667","0.683333333","1.666666667","2.35","4.444444444","4.555555556","11.11111111","15.66666667"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00105","","","","20","12","2","2","8","4","2","12","28","3","8.5","0.01","45.7","2","2","2","2","2","3","8.51","54.21","31","0.303571429","0.003333333","0.274516129","2.583333333","1.55","2.333333333","1.4","0.709166667","0.4255","3.808333333","2.285","90.32258065","15.69821066","60","14.16666667","14.18333333","76.16666667","90.35","23.61111111","23.63888889","126.9444444","150.5833333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00106","","","","20","20","3","2","8","4","2","20","30","12","5.75","0.9","30.3","6","2","3","5","2","5","6.65","36.95","42","0.191666667","0.075","0.158333333","2.1","2.1","1.5","1.5","0.3325","0.3325","1.515","1.515","71.42857143","17.99729364","100","9.583333333","11.08333333","50.5","61.58333333","9.583333333","11.08333333","50.5","61.58333333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00107","","","","20","17","2","1","8","4","2","15","47","40","6.5","1.9","12.9","2","7","3","3","2","3","8.4","21.3","87","0.138297872","0.0475","0.096551724","5.8","4.35","3.133333333","2.35","0.56","0.42","0.86","0.645","54.02298851","39.43661972","75","10.83333333","14","21.5","35.5","14.44444444","18.66666667","28.66666667","47.33333333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00108","","","","20","20","2","1","8","5","3","19","19","37","2","0.06","2","6","2","3","3","3","2","2.06","4.06","56","0.105263158","0.001621622","0.036785714","2.947368421","2.8","1","0.95","0.108421053","0.103","0.105263158","0.1","33.92857143","50.73891626","95","3.333333333","3.433333333","3.333333333","6.766666667","3.50877193","3.614035088","3.50877193","7.122807018"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00109","","","","20","20","2","1","8","5","3","20","25","30","1.08","0.9","1","2","5","4","2","4","5","1.98","2.98","55","0.0432","0.03","0.036","2.75","2.75","1.25","1.25","0.099","0.099","0.05","0.05","45.45454545","66.44295302","100","1.8","3.3","1.666666667","4.966666667","1.8","3.3","1.666666667","4.966666667"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00110","","","","20","20","2","2","6","6","3","16","20","19","3.5","0.7","3.3","2","6","3","2","2","2","4.2","7.5","39","0.175","0.036842105","0.107692308","2.4375","1.95","1.25","1","0.2625","0.21","0.20625","0.165","51.28205128","56","80","5.833333333","7","5.5","12.5","7.291666667","8.75","6.875","15.625"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00111","","","","20","17","2","2","8","4","2","8","8","2","0.85","0.3","4.1","2","4","2","4","5","2","1.15","5.25","10","0.10625","0.15","0.115","1.25","0.5","1","0.4","0.14375","0.0575","0.5125","0.205","80","21.9047619","40","1.416666667","1.916666667","6.833333333","8.75","3.541666667","4.791666667","17.08333333","21.875"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00112","","","","20","7","2","2","8","3","2","2","0","0","0","0","1","","","","","","","0","1","0","","","","0","0","0","0","0","0","0.5","0.05","","0","10","0","0","1.666666667","1.666666667","0","0","16.66666667","16.66666667"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00113","","","","20","12","2","1","5","3","2","8","0","0","0","0","2.1","","","","","","","0","2.1","0","","","","0","0","0","0","0","0","0.2625","0.105","","0","40","0","0","3.5","3.5","0","0","8.75","8.75"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00114","","","","20","20","2","2","8","6","5","19","9","8","0.9","0.35","1.3","6","3","2","4","5","2","1.25","2.55","17","0.1","0.04375","0.073529412","0.894736842","0.85","0.473684211","0.45","0.065789474","0.0625","0.068421053","0.065","52.94117647","49.01960784","95","1.5","2.083333333","2.166666667","4.25","1.578947368","2.192982456","2.280701754","4.473684211"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00115","","","","20","17","2","1","8","4","5","15","1","0","0.4","0","1","2","4","2","2","2","2","0.4","1.4","1","0.4","","0.4","0.066666667","0.05","0.066666667","0.05","0.026666667","0.02","0.066666667","0.05","100","28.57142857","75","0.666666667","0.666666667","1.666666667","2.333333333","0.888888889","0.888888889","2.222222222","3.111111111"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00116","","","","20","20","2","1","8","5","5","17","36","7","3.8","0.35","5.2","1","2","2","3","3","2","4.15","9.35","43","0.105555556","0.05","0.096511628","2.529411765","2.15","2.117647059","1.8","0.244117647","0.2075","0.305882353","0.26","83.72093023","44.38502674","85","6.333333333","6.916666667","8.666666667","15.58333333","7.450980392","8.137254902","10.19607843","18.33333333"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00117","","","","20","17","3","2","9","6","6","13","5","6","0.85","0.3","2.2","2","2","2","3","5","4","1.15","3.35","11","0.17","0.05","0.104545455","0.846153846","0.55","0.384615385","0.25","0.088461538","0.0575","0.169230769","0.11","45.45454545","34.32835821","65","1.416666667","1.916666667","3.666666667","5.583333333","2.179487179","2.948717949","5.641025641","8.58974359"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00118","","","","20","20","2","2","9","6","4","19","10","1","1.45","0.01","11.1","2","3","2","3","2","3","1.46","12.56","11","0.145","0.01","0.132727273","0.578947368","0.55","0.526315789","0.5","0.076842105","0.073","0.584210526","0.555","90.90909091","11.62420382","95","2.416666667","2.433333333","18.5","20.93333333","2.543859649","2.561403509","19.47368421","22.03508772"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00119","","","","20","20","6","2","8","7","3","16","28","8","2.35","0.03","1.6","2","2","4","4","3","5","2.38","3.98","36","0.083928571","0.00375","0.066111111","2.25","1.8","1.75","1.4","0.14875","0.119","0.1","0.08","77.77777778","59.79899497","80","3.916666667","3.966666667","2.666666667","6.633333333","4.895833333","4.958333333","3.333333333","8.291666667"
"","","UGP2018NAM-PT01","","","","","","","","","UGP2018NAM-PT01-00120","","","","20","20","2","1","9","3","3","20","10","12","1.5","0.2","2.3","4","4","3","2","4","3","1.7","4","22","0.15","0.016666667","0.077272727","1.1","1.1","0.5","0.5","0.085","0.085","0.115","0.115","45.45454545","42.5","100","2.5","2.833333333","3.833333333","6.666666667","2.5","2.833333333","3.833333333","6.666666667"
