"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00072","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00073","","","","10","10","2","4","6","1","2","10","6","3","1","0.1","","3","5","3","1","1","0.12","1.1","","0.166666667","0.033333333","9","0.9","0.9","0.6","0.6","0.11","0.11","","","66.66666667","","100","3.333333333","3.666666667","","","0.122222222","3.333333333","3.666666667","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00074","","","","10","7","2","2","5","1","2","7","2","3","0.1","","2","5","7","3","1","1","0","","","0.05","","5","0.714285714","0.5","0.285714286","0.2","","","0.285714286","0.2","40","","70","0.333333333","","6.666666667","","","0.476190476","","9.523809524",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00075","","","","10","9","2","2","7","1","2","9","24","1","8","","1.2","8","2","3","1","1","0","","","0.333333333","","25","2.777777778","2.5","2.666666667","2.4","","","0.133333333","0.12","96","","90","26.66666667","","4","","","29.62962963","","4.444444444",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00076","","","","10","9","3","2","5","2","2","1","0","0","0","0","3.2","","","","","","","0","3.2","","","0","0","0","0","0","0","0","3.2","0.32","","0","10","0","0","10.66666667","10.66666667","","0","0","106.6666667","106.6666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00077","","","","10","4","2","2","4","1","2","","0","0","0","0","0.8","","","","","","","0","0.8","","","0","","0","","0","","0","","0.08","","0","","0","0","2.666666667","2.666666667","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00078","","","","10","10","1","3","6","1","2","8","3","1","0.4","","","4","5","2","2","1","0","","","0.133333333","","4","0.5","0.4","0.375","0.3","","","","","75","","80","1.333333333","","","","","1.666666667","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00079","","","","10","6","2","2","5","1","2","2","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.5","0.1","","0","20","0","0","3.333333333","3.333333333","","0","0","16.66666667","16.66666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00080","","","","10","8","2","3","5","1","2","5","0","5","0","0.1","0.3","5","8","3","1","1","14.37","0.1","0.4","","0.02","5","1","0.5","0","0","0.02","0.01","0.06","0.03","0","25","50","0","0.333333333","1","1.333333333","0.02","0","0.666666667","2","2.666666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00081","","","","10","2","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00082","","","","10","9","1","2","6","1","2","9","13","20","1","0.3","1.4","4","5","3","1","1","7.23","1.3","2.7","0.076923077","0.015","33","3.666666667","3.3","1.444444444","1.3","0.144444444","0.13","0.155555556","0.14","39.39393939","48.14814815","90","3.333333333","4.333333333","4.666666667","9","0.039393939","3.703703704","4.814814815","5.185185185","10"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00083","","","","10","8","2","3","5","1","2","6","2","8","0.1","0.1","0.2","3","7","2","2","1","0.02","0.2","0.4","0.05","0.0125","10","1.666666667","1","0.333333333","0.2","0.033333333","0.02","0.033333333","0.02","20","50","60","0.333333333","0.666666667","0.666666667","1.333333333","0.02","0.555555556","1.111111111","1.111111111","2.222222222"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00084","","","","10","10","2","2","4","1","2","7","4","5","0.4","0.1","0.4","3","7","3","1","1","0.12","0.5","0.9","0.1","0.02","9","1.285714286","0.9","0.571428571","0.4","0.071428571","0.05","0.057142857","0.04","44.44444444","55.55555556","70","1.333333333","1.666666667","1.333333333","3","0.055555556","1.904761905","2.380952381","1.904761905","4.285714286"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00085","","","","10","10","2","2","5","2","2","6","3","3","0.2","","0.3","3","6","4","1","3","0.12","","","0.066666667","","6","1","0.6","0.5","0.3","","","0.05","0.03","50","","60","0.666666667","","1","","","1.111111111","","1.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00086","","","","10","10","2","3","6","2","2","9","0","2","0","","2","3","9","3","1","1","1.76","","","","","2","0.222222222","0.2","0","0","","","0.222222222","0.2","0","","90","0","","6.666666667","","","0","","7.407407407",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00087","","","","10","9","2","3","6","2","2","7","0","0","0","0","1.5","","","","","","","0","1.5","","","0","0","0","0","0","0","0","0.214285714","0.15","","0","70","0","0","5","5","","0","0","7.142857143","7.142857143"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00088","","","","10","2","2","3","5","2","2","2","0","0","0","0","0.4","","","","","","","0","0.4","","","0","0","0","0","0","0","0","0.2","0.04","","0","20","0","0","1.333333333","1.333333333","","0","0","6.666666667","6.666666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00089","","","","10","10","2","2","4","1","2","4","1","0","","0","0.4","","","","","","","","","","","1","0.25","0.1","0.25","0.1","","","0.1","0.04","100","","40","","","1.333333333","","","","","3.333333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00090","","","","10","10","2","2","6","1","2","9","16","2","2.2","","1.4","5","5","2","1","1","4.41","","","0.1375","","18","2","1.8","1.777777778","1.6","","","0.155555556","0.14","88.88888889","","90","7.333333333","","4.666666667","","","8.148148148","","5.185185185",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00091","","","","10","6","3","2","4","2","3","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00092","","","","10","5","2","2","5","1","2","5","6","1","0.6","","0.2","3","5","4","1","1","0.12","","","0.1","","7","1.4","0.7","1.2","0.6","","","0.04","0.02","85.71428571","","50","2","","0.666666667","","","4","","1.333333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00093","","","","10","8","2","4","6","2","2","5","4","4","0.4","","1","4","5","2","1","1","0.12","","","0.1","","8","1.6","0.8","0.8","0.4","","","0.2","0.1","50","","50","1.333333333","","3.333333333","","","2.666666667","","6.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00094","","","","10","7","2","2","6","1","2","4","3","2","0.2","","0.8","5","7","2","1","1","7.23","","","0.066666667","","5","1.25","0.5","0.75","0.3","","","0.2","0.08","60","","40","0.666666667","","2.666666667","","","1.666666667","","6.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00095","","","","10","8","2","3","5","2","2","4","5","4","0.6","","0.6","4","5","4","1","1","4.92","","","0.12","","9","2.25","0.9","1.25","0.5","","","0.15","0.06","55.55555556","","40","2","","2","","","5","","5",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00096","","","","10","10","2","4","6","2","2","10","9","5","0.7","0.1","4","9","6","3","1","1","0.15","0.8","4.8","0.077777778","0.02","14","1.4","1.4","0.9","0.9","0.08","0.08","0.4","0.4","64.28571429","16.66666667","100","2.333333333","2.666666667","13.33333333","16","0.057142857","2.333333333","2.666666667","13.33333333","16"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00097","","","","10","3","2","2","4","1","2","3","0","2","0","","0.2","4","7","3","1","1","1.38","","","","","2","0.666666667","0.2","0","0","","","0.066666667","0.02","0","","30","0","","0.666666667","","","0","","2.222222222",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00098","","","","10","8","1","2","5","1","2","6","5","2","0.4","","0.4","5","7","3","1","1","1.5","","","0.08","","7","1.166666667","0.7","0.833333333","0.5","","","0.066666667","0.04","71.42857143","","60","1.333333333","","1.333333333","","","2.222222222","","2.222222222",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00099","","","","10","4","6","3","5","2","2","3","1","2","0.1","","1","8","6","3","1","1","0","","","0.1","","3","1","0.3","0.333333333","0.1","","","0.333333333","0.1","33.33333333","","30","0.333333333","","3.333333333","","","1.111111111","","11.11111111",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00100","","","","10","8","6","","","3","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00101","","","","10","5","5","4","4","2","2","3","0","2","0","","0.2","3","7","2","1","1","1.74","","","","","2","0.666666667","0.2","0","0","","","0.066666667","0.02","0","","30","0","","0.666666667","","","0","","2.222222222",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00102","","","","10","10","2","4","5","1","2","8","6","4","0.8","0.1","3","8","4","2","1","1","1.38","0.9","3.9","0.133333333","0.025","10","1.25","1","0.75","0.6","0.1125","0.09","0.375","0.3","60","23.07692308","80","2.666666667","3","10","13","0.09","3.333333333","3.75","12.5","16.25"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00103","","","","10","8","3","4","6","2","2","8","2","0","0.2","0","5","9","5","2","1","1","1.38","0.2","5.2","0.1","","2","0.25","0.2","0.25","0.2","0.025","0.02","0.625","0.5","100","3.846153846","80","0.666666667","0.666666667","16.66666667","17.33333333","0.1","0.833333333","0.833333333","20.83333333","21.66666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00104","","","","10","6","2","3","5","2","2","3","0","5","0","0.1","2","5","7","2","1","1","0","0.1","2.1","","0.02","5","1.666666667","0.5","0","0","0.033333333","0.01","0.666666667","0.2","0","4.761904762","30","0","0.333333333","6.666666667","7","0.02","0","1.111111111","22.22222222","23.33333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00105","","","","10","6","1","2","5","1","2","5","4","7","0.3","0.1","1","5","6","3","1","1","7.76","0.4","1.4","0.075","0.014285714","11","2.2","1.1","0.8","0.4","0.08","0.04","0.2","0.1","36.36363636","28.57142857","50","1","1.333333333","3.333333333","4.666666667","0.036363636","2","2.666666667","6.666666667","9.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00106","","","","10","10","4","4","8","2","2","7","12","11","2.4","0.2","5","9","2","4","1","1","0","2.6","7.6","0.2","0.018181818","23","3.285714286","2.3","1.714285714","1.2","0.371428571","0.26","0.714285714","0.5","52.17391304","34.21052632","70","8","8.666666667","16.66666667","25.33333333","0.113043478","11.42857143","12.38095238","23.80952381","36.19047619"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00107","","","","10","4","1","2","5","2","2","3","0","3","0","","0.2","4","9","3","1","1","0","","","","","3","1","0.3","0","0","","","0.066666667","0.02","0","","30","0","","0.666666667","","","0","","2.222222222",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00108","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00109","","","","10","2","2","3","5","1","2","1","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","1","0.1","","0","10","0","0","3.333333333","3.333333333","","0","0","33.33333333","33.33333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00110","","","","10","9","3","3","6","2","2","9","0","0","0","0","0.6","","","","","","","0","0.6","","","0","0","0","0","0","0","0","0.066666667","0.06","","0","90","0","0","2","2","","0","0","2.222222222","2.222222222"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00111","","","","10","5","2","3","4","2","2","2","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.1","0.02","","0","20","0","0","0.666666667","0.666666667","","0","0","3.333333333","3.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00112","","","","10","10","2","4","6","1","2","10","0","4","0","","1.6","8","9","3","1","1","0.15","","","","","4","0.4","0.4","0","0","","","0.16","0.16","0","","100","0","","5.333333333","","","0","","5.333333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00113","","","","10","6","7","3","5","2","2","2","2","0","0.2","0","0.2","8","5","2","1","1","0.12","0.2","0.4","0.1","","2","1","0.2","1","0.2","0.1","0.02","0.1","0.02","100","50","20","0.666666667","0.666666667","0.666666667","1.333333333","0.1","3.333333333","3.333333333","3.333333333","6.666666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00114","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00115","","","","10","7","1","2","5","1","2","4","0","0","0","0","0.4","","","","","","","0","0.4","","","0","0","0","0","0","0","0","0.1","0.04","","0","40","0","0","1.333333333","1.333333333","","0","0","3.333333333","3.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00116","","","","10","4","3","3","4","2","2","3","1","2","0.6","","0.2","5","7","2","1","1","5.49","","","0.6","","3","1","0.3","0.333333333","0.1","","","0.066666667","0.02","33.33333333","","30","2","","0.666666667","","","6.666666667","","2.222222222",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00117","","","","10","6","2","2","4","1","2","2","1","2","0.1","","0.2","4","7","2","1","1","5.46","","","0.1","","3","1.5","0.3","0.5","0.1","","","0.1","0.02","33.33333333","","20","0.333333333","","0.666666667","","","1.666666667","","3.333333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00118","","","","10","9","2","2","5","1","2","9","2","8","0.2","0.1","0.4","5","6","2","1","1","0.12","0.3","0.7","0.1","0.0125","10","1.111111111","1","0.222222222","0.2","0.033333333","0.03","0.044444444","0.04","20","42.85714286","90","0.666666667","1","1.333333333","2.333333333","0.03","0.740740741","1.111111111","1.481481481","2.592592593"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00119","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00120","","","","10","10","2","2","6","1","2","8","1","5","0.1","0.1","0.4","5","8","3","1","1","14.37","0.2","0.6","0.1","0.02","6","0.75","0.6","0.125","0.1","0.025","0.02","0.05","0.04","16.66666667","33.33333333","80","0.333333333","0.666666667","1.333333333","2","0.033333333","0.416666667","0.833333333","1.666666667","2.5"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00121","","","","10","8","2","3","5","1","2","5","0","0","0","0","0.4","","","","","","","0","0.4","","","0","0","0","0","0","0","0","0.08","0.04","","0","50","0","0","1.333333333","1.333333333","","0","0","2.666666667","2.666666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00122","","","","10","6","2","2","6","1","2","6","0","0","0","0","1.4","","","","","","","0","1.4","","","0","0","0","0","0","0","0","0.233333333","0.14","","0","60","0","0","4.666666667","4.666666667","","0","0","7.777777778","7.777777778"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00123","","","","10","2","2","4","4","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00124","","","","10","7","2","2","5","1","4","6","0","1","0","","0.4","5","8","3","1","1","14.37","","","","","1","0.166666667","0.1","0","0","","","0.066666667","0.04","0","","60","0","","1.333333333","","","0","","2.222222222",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00125","","","","10","8","3","4","5","2","2","4","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.125","0.05","","0","40","0","0","1.666666667","1.666666667","","0","0","4.166666667","4.166666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00126","","","","10","9","3","3","6","1","2","7","0","4","0","0.1","0.8","8","7","3","1","1","0.15","0.1","0.9","","0.025","4","0.571428571","0.4","0","0","0.014285714","0.01","0.114285714","0.08","0","11.11111111","70","0","0.333333333","2.666666667","3","0.025","0","0.476190476","3.80952381","4.285714286"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00127","","","","10","8","1","2","6","1","2","7","0","2","0","","0.4","5","8","3","1","1","0.12","","","","","2","0.285714286","0.2","0","0","","","0.057142857","0.04","0","","70","0","","1.333333333","","","0","","1.904761905",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00128","","","","10","9","2","2","5","2","2","7","0","2","0","","0.1","8","6","2","1","1","10.5","","","","","2","0.285714286","0.2","0","0","","","0.014285714","0.01","0","","70","0","","0.333333333","","","0","","0.476190476",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00129","","","","10","3","2","3","4","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00130","","","","10","10","2","4","6","2","2","10","7","5","0.4","","2.4","8","7","3","1","1","0","","","0.057142857","","12","1.2","1.2","0.7","0.7","","","0.24","0.24","58.33333333","","100","1.333333333","","8","","","1.333333333","","8",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00131","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00132","","","","10","10","1","2","8","1","2","8","2","1","0.4","","10","8","3","3","1","1","0","","","0.2","","3","0.375","0.3","0.25","0.2","","","1.25","1","66.66666667","","80","1.333333333","","33.33333333","","","1.666666667","","41.66666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00133","","","","10","10","2","3","6","2","2","10","1","6","0.1","0.1","1.7","5","6","3","1","1","0.15","0.2","1.9","0.1","0.016666667","7","0.7","0.7","0.1","0.1","0.02","0.02","0.17","0.17","14.28571429","10.52631579","100","0.333333333","0.666666667","5.666666667","6.333333333","0.028571429","0.333333333","0.666666667","5.666666667","6.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00134","","","","10","6","2","2","6","2","2","5","0","1","0","","0.3","4","6","3","1","1","0.15","","","","","1","0.2","0.1","0","0","","","0.06","0.03","0","","50","0","","1","","","0","","2",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00135","","","","10","10","2","2","6","1","2","6","6","2","0.4","","1","4","5","2","1","1","0.12","","","0.066666667","","8","1.333333333","0.8","1","0.6","","","0.166666667","0.1","75","","60","1.333333333","","3.333333333","","","2.222222222","","5.555555556",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00136","","","","10","7","3","4","5","2","2","5","0","4","0","","0.3","5","7","3","1","1","10.5","","","","","4","0.8","0.4","0","0","","","0.06","0.03","0","","50","0","","1","","","0","","2",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00137","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00138","","","","10","7","3","5","5","2","2","6","2","0","0.1","0","1.8","4","6","4","1","1","0.02","0.1","1.9","0.05","","2","0.333333333","0.2","0.333333333","0.2","0.016666667","0.01","0.3","0.18","100","5.263157895","60","0.333333333","0.333333333","6","6.333333333","0.05","0.555555556","0.555555556","10","10.55555556"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00139","","","","10","9","3","4","6","2","2","9","6","4","0.6","","1","5","5","3","1","1","0.12","","","0.1","","10","1.111111111","1","0.666666667","0.6","","","0.111111111","0.1","60","","90","2","","3.333333333","","","2.222222222","","3.703703704",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00140","","","","10","7","2","2","5","1","2","3","7","4","0.2","","0.1","5","7","3","1","1","0.15","","","0.028571429","","11","3.666666667","1.1","2.333333333","0.7","","","0.033333333","0.01","63.63636364","","30","0.666666667","","0.333333333","","","2.222222222","","1.111111111",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00141","","","","10","9","2","2","5","2","2","3","3","1","0.9","","0.3","5","6","3","1","1","0.12","","","0.3","","4","1.333333333","0.4","1","0.3","","","0.1","0.03","75","","30","3","","1","","","10","","3.333333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00142","","","","10","7","2","4","6","1","2","7","6","4","0.4","","1","5","6","3","1","1","0.12","","","0.066666667","","10","1.428571429","1","0.857142857","0.6","","","0.142857143","0.1","60","","70","1.333333333","","3.333333333","","","1.904761905","","4.761904762",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00143","","","","10","9","2","3","6","2","2","6","0","2","0","","0.7","4","7","3","1","1","0.15","","","","","2","0.333333333","0.2","0","0","","","0.116666667","0.07","0","","60","0","","2.333333333","","","0","","3.888888889",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00144","","","","10","8","2","2","6","1","2","6","3","4","0.2","0.1","0.7","3","5","2","1","1","5.49","0.3","1","0.066666667","0.025","7","1.166666667","0.7","0.5","0.3","0.05","0.03","0.116666667","0.07","42.85714286","30","60","0.666666667","1","2.333333333","3.333333333","0.042857143","1.111111111","1.666666667","3.888888889","5.555555556"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00145","","","","10","7","2","2","5","1","2","2","1","2","0.1","0.1","0.3","4","6","3","1","1","4.41","0.2","0.5","0.1","0.05","3","1.5","0.3","0.5","0.1","0.1","0.02","0.15","0.03","33.33333333","40","20","0.333333333","0.666666667","1","1.666666667","0.066666667","1.666666667","3.333333333","5","8.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00146","","","","10","10","2","3","6","2","2","9","5","4","0.8","0.1","1.2","4","5","4","1","1","0.12","0.9","2.1","0.16","0.025","9","1","0.9","0.555555556","0.5","0.1","0.09","0.133333333","0.12","55.55555556","42.85714286","90","2.666666667","3","4","7","0.1","2.962962963","3.333333333","4.444444444","7.777777778"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00147","","","","10","10","3","3","6","1","2","9","11","21","1","0.4","1","5","5","3","3","3","10.5","1.4","2.4","0.090909091","0.019047619","32","3.555555556","3.2","1.222222222","1.1","0.155555556","0.14","0.111111111","0.1","34.375","58.33333333","90","3.333333333","4.666666667","3.333333333","8","0.04375","3.703703704","5.185185185","3.703703704","8.888888889"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00148","","","","10","10","1","2","7","1","2","10","7","7","3.2","0.4","2","8","7","3","1","1","0","3.6","5.6","0.457142857","0.057142857","14","1.4","1.4","0.7","0.7","0.36","0.36","0.2","0.2","50","64.28571429","100","10.66666667","12","6.666666667","18.66666667","0.257142857","10.66666667","12","6.666666667","18.66666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00149","","","","10","10","2","2","6","2","2","5","1","3","0.1","","0.9","8","5","3","1","1","0","","","0.1","","4","0.8","0.4","0.2","0.1","","","0.18","0.09","25","","50","0.333333333","","3","","","0.666666667","","6",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00150","","","","10","6","2","2","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00151","","","","10","9","2","2","6","1","2","6","4","6","0.4","0.1","1","3","5","2","1","1","3.03","0.5","1.5","0.1","0.016666667","10","1.666666667","1","0.666666667","0.4","0.083333333","0.05","0.166666667","0.1","40","33.33333333","60","1.333333333","1.666666667","3.333333333","5","0.05","2.222222222","2.777777778","5.555555556","8.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00152","","","","10","5","2","2","5","1","2","3","0","0","0","0","0.7","","","","","","","0","0.7","","","0","0","0","0","0","0","0","0.233333333","0.07","","0","30","0","0","2.333333333","2.333333333","","0","0","7.777777778","7.777777778"
