"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00832","","","","16","16","3","4","4","1","1","16","10","11","1.5","0.5","1.6","6","5","3","3","1.5","2","3.6","21","0.15","0.045454545","0.095238095","1.3125","1.3125","0.625","0.625","0.125","0.125","0.1","0.1","47.61904762","55.55555556","100","3.125","4.166666667","3.333333333","7.5","3.125","4.166666667","3.333333333","7.5"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00833","","","","16","16","4","4","4","1","1","16","12","21","1.3","0.8","2","5","5","1","4","3.96","2.1","4.1","33","0.108333333","0.038095238","0.063636364","2.0625","2.0625","0.75","0.75","0.13125","0.13125","0.125","0.125","36.36363636","51.2195122","100","2.708333333","4.375","4.166666667","8.541666667","2.708333333","4.375","4.166666667","8.541666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00834","","","","16","16","5","3","5","1","2","16","18","21","2.2","1","1.6","2","4","3","2","1.38","3.2","4.8","39","0.122222222","0.047619048","0.082051282","2.4375","2.4375","1.125","1.125","0.2","0.2","0.1","0.1","46.15384615","66.66666667","100","4.583333333","6.666666667","3.333333333","10","4.583333333","6.666666667","3.333333333","10"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00835","","","","16","13","2","6","6","1","1","13","7","14","1","0.4","2","2","4","3","5","0","1.4","3.4","21","0.142857143","0.028571429","0.066666667","1.615384615","1.3125","0.538461538","0.4375","0.107692308","0.0875","0.153846154","0.125","33.33333333","41.17647059","81.25","2.083333333","2.916666667","4.166666667","7.083333333","2.564102564","3.58974359","5.128205128","8.717948718"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00836","","","","16","15","2","4","6","1","1","15","10","22","1","0.65","1","2","6","3","3","0.15","1.65","2.65","32","0.1","0.029545455","0.0515625","2.133333333","2","0.666666667","0.625","0.11","0.103125","0.066666667","0.0625","31.25","62.26415094","93.75","2.083333333","3.4375","2.083333333","5.520833333","2.222222222","3.666666667","2.222222222","5.888888889"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00837","","","","16","16","1","3","7","1","1","13","32","38","5","1.2","4.5","4","3","3","4","7.76","6.2","10.7","70","0.15625","0.031578947","0.088571429","5.384615385","4.375","2.461538462","2","0.476923077","0.3875","0.346153846","0.28125","45.71428571","57.94392523","81.25","10.41666667","12.91666667","9.375","22.29166667","12.82051282","15.8974359","11.53846154","27.43589744"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00838","","","","16","15","3","4","6","1","1","15","28","32","4.6","0.65","3","4","2","8","4","11.03","5.25","8.25","60","0.164285714","0.0203125","0.0875","4","3.75","1.866666667","1.75","0.35","0.328125","0.2","0.1875","46.66666667","63.63636364","93.75","9.583333333","10.9375","6.25","17.1875","10.22222222","11.66666667","6.666666667","18.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00839","","","","16","16","3","5","7","1","1","16","24","30","2.7","0.77","2","2","5","3","4","0.02","3.47","5.47","54","0.1125","0.025666667","0.064259259","3.375","3.375","1.5","1.5","0.216875","0.216875","0.125","0.125","44.44444444","63.4369287","100","5.625","7.229166667","4.166666667","11.39583333","5.625","7.229166667","4.166666667","11.39583333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00840","","","","16","15","3","3","5","1","1","15","9","18","1","0.65","1","6","6","1","3","1.5","1.65","2.65","27","0.111111111","0.036111111","0.061111111","1.8","1.6875","0.6","0.5625","0.11","0.103125","0.066666667","0.0625","33.33333333","62.26415094","93.75","2.083333333","3.4375","2.083333333","5.520833333","2.222222222","3.666666667","2.222222222","5.888888889"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00841","","","","16","15","4","3","6","1","3","15","19","15","2.5","0.6","1","4","4","3","3","11.03","3.1","4.1","34","0.131578947","0.04","0.091176471","2.266666667","2.125","1.266666667","1.1875","0.206666667","0.19375","0.066666667","0.0625","55.88235294","75.6097561","93.75","5.208333333","6.458333333","2.083333333","8.541666667","5.555555556","6.888888889","2.222222222","9.111111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00842","","","","16","15","2","3","5","1","1","14","17","34","1.6","1","1.5","4","5","3","3","11.03","2.6","4.1","51","0.094117647","0.029411765","0.050980392","3.642857143","3.1875","1.214285714","1.0625","0.185714286","0.1625","0.107142857","0.09375","33.33333333","63.41463415","87.5","3.333333333","5.416666667","3.125","8.541666667","3.80952381","6.19047619","3.571428571","9.761904762"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00843","","","","16","16","2","4","5","1","1","16","35","36","6","1","3","5","3","4","3","5.49","7","10","71","0.171428571","0.027777778","0.098591549","4.4375","4.4375","2.1875","2.1875","0.4375","0.4375","0.1875","0.1875","49.29577465","70","100","12.5","14.58333333","6.25","20.83333333","12.5","14.58333333","6.25","20.83333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00844","","","","16","16","4","4","7","1","1","16","13","22","2.4","0.8","2.5","2","3","4","2","1.65","3.2","5.7","35","0.184615385","0.036363636","0.091428571","2.1875","2.1875","0.8125","0.8125","0.2","0.2","0.15625","0.15625","37.14285714","56.14035088","100","5","6.666666667","5.208333333","11.875","5","6.666666667","5.208333333","11.875"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00845","","","","16","15","3","4","8","1","1","15","18","23","2.4","0.9","8","7","4","3","2","12.39","3.3","11.3","41","0.133333333","0.039130435","0.080487805","2.733333333","2.5625","1.2","1.125","0.22","0.20625","0.533333333","0.5","43.90243902","29.20353982","93.75","5","6.875","16.66666667","23.54166667","5.333333333","7.333333333","17.77777778","25.11111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00846","","","","16","12","4","3","4","1","1","11","2","3","0.35","0.25","1","8","7","3","2","0.02","0.6","1.6","5","0.175","0.083333333","0.12","0.454545455","0.3125","0.181818182","0.125","0.054545455","0.0375","0.090909091","0.0625","40","37.5","68.75","0.729166667","1.25","2.083333333","3.333333333","1.060606061","1.818181818","3.03030303","4.848484848"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00847","","","","16","16","3","3","6","1","1","16","16","23","1.4","1","2.4","2","6","3","3","1.38","2.4","4.8","39","0.0875","0.043478261","0.061538462","2.4375","2.4375","1","1","0.15","0.15","0.15","0.15","41.02564103","50","100","2.916666667","5","5","10","2.916666667","5","5","10"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00848","","","","16","14","4","5","6","1","1","14","15","20","2","1","2.4","5","6","3","5","4.61","3","5.4","35","0.133333333","0.05","0.085714286","2.5","2.1875","1.071428571","0.9375","0.214285714","0.1875","0.171428571","0.15","42.85714286","55.55555556","87.5","4.166666667","6.25","5","11.25","4.761904762","7.142857143","5.714285714","12.85714286"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00849","","","","16","14","","2","5","1","1","14","5","16","0.6","0.8","1.3","6","7","3","2","10.5","1.4","2.7","21","0.12","0.05","0.066666667","1.5","1.3125","0.357142857","0.3125","0.1","0.0875","0.092857143","0.08125","23.80952381","51.85185185","87.5","1.25","2.916666667","2.708333333","5.625","1.428571429","3.333333333","3.095238095","6.428571429"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00850","","","","16","16","2","2","7","1","1","16","22","7","7.5","0.4","3.6","6","2","3","2","0.15","7.9","11.5","29","0.340909091","0.057142857","0.272413793","1.8125","1.8125","1.375","1.375","0.49375","0.49375","0.225","0.225","75.86206897","68.69565217","100","15.625","16.45833333","7.5","23.95833333","15.625","16.45833333","7.5","23.95833333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00851","","","","16","16","3","4","8","1","1","16","26","30","3.5","1.5","9","2","3","3","2","0.15","5","14","56","0.134615385","0.05","0.089285714","3.5","3.5","1.625","1.625","0.3125","0.3125","0.5625","0.5625","46.42857143","35.71428571","100","7.291666667","10.41666667","18.75","29.16666667","7.291666667","10.41666667","18.75","29.16666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00852","","","","16","14","2","3","8","1","1","14","28","18","3.7","1","14","2","4","3","3","1.65","4.7","18.7","46","0.132142857","0.055555556","0.102173913","3.285714286","2.875","2","1.75","0.335714286","0.29375","1","0.875","60.86956522","25.13368984","87.5","7.708333333","9.791666667","29.16666667","38.95833333","8.80952381","11.19047619","33.33333333","44.52380952"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00853","","","","16","16","3","4","7","1","1","16","18","22","2.6","0.9","2.4","4","5","4","5","4.61","3.5","5.9","40","0.144444444","0.040909091","0.0875","2.5","2.5","1.125","1.125","0.21875","0.21875","0.15","0.15","45","59.3220339","100","5.416666667","7.291666667","5","12.29166667","5.416666667","7.291666667","5","12.29166667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00854","","","","16","16","2","5","6","1","1","16","17","10","2.3","0.4","4.2","5","4","3","5","1.5","2.7","6.9","27","0.135294118","0.04","0.1","1.6875","1.6875","1.0625","1.0625","0.16875","0.16875","0.2625","0.2625","62.96296296","39.13043478","100","4.791666667","5.625","8.75","14.375","4.791666667","5.625","8.75","14.375"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00855","","","","16","16","3","5","3","1","1","16","16","22","1.4","1","1","4","5","3","6","12.39","2.4","3.4","38","0.0875","0.045454545","0.063157895","2.375","2.375","1","1","0.15","0.15","0.0625","0.0625","42.10526316","70.58823529","100","2.916666667","5","2.083333333","7.083333333","2.916666667","5","2.083333333","7.083333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00856","","","","16","16","3","4","4","1","1","16","3","11","0.4","0.25","2","2","7","3","2","4.41","0.65","2.65","14","0.133333333","0.022727273","0.046428571","0.875","0.875","0.1875","0.1875","0.040625","0.040625","0.125","0.125","21.42857143","24.52830189","100","0.833333333","1.354166667","4.166666667","5.520833333","0.833333333","1.354166667","4.166666667","5.520833333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00857","","","","16","15","2","5","6","1","1","14","12","16","1.6","0.4","4.4","6","5","4","4","0.15","2","6.4","28","0.133333333","0.025","0.071428571","2","1.75","0.857142857","0.75","0.142857143","0.125","0.314285714","0.275","42.85714286","31.25","87.5","3.333333333","4.166666667","9.166666667","13.33333333","3.80952381","4.761904762","10.47619048","15.23809524"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00858","","","","16","16","4","5","8","1","1","16","14","17","2","0.72","1.2","6","4","8","3","1.65","2.72","3.92","31","0.142857143","0.042352941","0.087741935","1.9375","1.9375","0.875","0.875","0.17","0.17","0.075","0.075","45.16129032","69.3877551","100","4.166666667","5.666666667","2.5","8.166666667","4.166666667","5.666666667","2.5","8.166666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00859","","","","16","12","3","4","6","1","1","12","7","4","1.1","0.12","2.1","6","3","2","3","0","1.22","3.32","11","0.157142857","0.03","0.110909091","0.916666667","0.6875","0.583333333","0.4375","0.101666667","0.07625","0.175","0.13125","63.63636364","36.74698795","75","2.291666667","2.541666667","4.375","6.916666667","3.055555556","3.388888889","5.833333333","9.222222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00860","","","","16","16","2","5","5","1","1","16","28","31","5","1.14","3","7","3","8","4","0.15","6.14","9.14","59","0.178571429","0.036774194","0.104067797","3.6875","3.6875","1.75","1.75","0.38375","0.38375","0.1875","0.1875","47.45762712","67.17724289","100","10.41666667","12.79166667","6.25","19.04166667","10.41666667","12.79166667","6.25","19.04166667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00861","","","","16","13","1","3","8","1","1","13","24","28","3.1","0.68","14","2","5","4","2","0","3.78","17.78","52","0.129166667","0.024285714","0.072692308","4","3.25","1.846153846","1.5","0.290769231","0.23625","1.076923077","0.875","46.15384615","21.25984252","81.25","6.458333333","7.875","29.16666667","37.04166667","7.948717949","9.692307692","35.8974359","45.58974359"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00862","","","","16","15","2","4","4","1","1","15","22","14","4","0.44","2","3","3","6","3","1.5","4.44","6.44","36","0.181818182","0.031428571","0.123333333","2.4","2.25","1.466666667","1.375","0.296","0.2775","0.133333333","0.125","61.11111111","68.94409938","93.75","8.333333333","9.25","4.166666667","13.41666667","8.888888889","9.866666667","4.444444444","14.31111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00863","","","","16","15","3","3","9","1","1","14","25","24","4.1","0.82","20","6","3","8","2","0","4.92","24.92","49","0.164","0.034166667","0.100408163","3.5","3.0625","1.785714286","1.5625","0.351428571","0.3075","1.428571429","1.25","51.02040816","19.74317817","87.5","8.541666667","10.25","41.66666667","51.91666667","9.761904762","11.71428571","47.61904762","59.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00864","","","","16","15","2","3","8","1","1","15","20","6","9.1","0.81","5","6","1","8","3","0.02","9.91","14.91","26","0.455","0.135","0.381153846","1.733333333","1.625","1.333333333","1.25","0.660666667","0.619375","0.333333333","0.3125","76.92307692","66.46545942","93.75","18.95833333","20.64583333","10.41666667","31.0625","20.22222222","22.02222222","11.11111111","33.13333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00865","","","","16","15","3","5","6","1","1","15","11","12","1.1","0.28","2","4","7","2","3","10.5","1.38","3.38","23","0.1","0.023333333","0.06","1.533333333","1.4375","0.733333333","0.6875","0.092","0.08625","0.133333333","0.125","47.82608696","40.82840237","93.75","2.291666667","2.875","4.166666667","7.041666667","2.444444444","3.066666667","4.444444444","7.511111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00866","","","","16","15","3","4","4","1","1","15","21","12","2","0.7","2","3","5","2","5","0.12","2.7","4.7","33","0.095238095","0.058333333","0.081818182","2.2","2.0625","1.4","1.3125","0.18","0.16875","0.133333333","0.125","63.63636364","57.44680851","93.75","4.166666667","5.625","4.166666667","9.791666667","4.444444444","6","4.444444444","10.44444444"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00867","","","","16","15","2","3","6","1","1","15","14","7","3.2","0.24","3","6","2","1","2","0.15","3.44","6.44","21","0.228571429","0.034285714","0.163809524","1.4","1.3125","0.933333333","0.875","0.229333333","0.215","0.2","0.1875","66.66666667","53.41614907","93.75","6.666666667","7.166666667","6.25","13.41666667","7.111111111","7.644444444","6.666666667","14.31111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00868","","","","16","16","3","6","8","1","1","16","24","11","7","0.4","13","4","1","3","4","7.76","7.4","20.4","35","0.291666667","0.036363636","0.211428571","2.1875","2.1875","1.5","1.5","0.4625","0.4625","0.8125","0.8125","68.57142857","36.2745098","100","14.58333333","15.41666667","27.08333333","42.5","14.58333333","15.41666667","27.08333333","42.5"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00869","","","","16","15","2","5","5","2","1","15","36","14","6.1","0.64","5","5","3","2","4","10.5","6.74","11.74","50","0.169444444","0.045714286","0.1348","3.333333333","3.125","2.4","2.25","0.449333333","0.42125","0.333333333","0.3125","72","57.41056218","93.75","12.70833333","14.04166667","10.41666667","24.45833333","13.55555556","14.97777778","11.11111111","26.08888889"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00870","","","","16","16","4","4","5","1","1","16","11","9","2","0.26","2","5","6","2","4","4.92","2.26","4.26","20","0.181818182","0.028888889","0.113","1.25","1.25","0.6875","0.6875","0.14125","0.14125","0.125","0.125","55","53.05164319","100","4.166666667","4.708333333","4.166666667","8.875","4.166666667","4.708333333","4.166666667","8.875"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00871","","","","16","15","2","5","8","1","1","15","21","13","5","0.4","5","6","4","2","6","1.65","5.4","10.4","34","0.238095238","0.030769231","0.158823529","2.266666667","2.125","1.4","1.3125","0.36","0.3375","0.333333333","0.3125","61.76470588","51.92307692","93.75","10.41666667","11.25","10.41666667","21.66666667","11.11111111","12","11.11111111","23.11111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00872","","","","16","16","3","3","9","1","1","16","32","12","11","0.6","16","2","1","4","3","1.65","11.6","27.6","44","0.34375","0.05","0.263636364","2.75","2.75","2","2","0.725","0.725","1","1","72.72727273","42.02898551","100","22.91666667","24.16666667","33.33333333","57.5","22.91666667","24.16666667","33.33333333","57.5"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00873","","","","16","14","3","4","8","1","1","14","30","36","8.1","0.14","7","4","2","3","4","10.5","8.24","15.24","66","0.27","0.003888889","0.124848485","4.714285714","4.125","2.142857143","1.875","0.588571429","0.515","0.5","0.4375","45.45454545","54.06824147","87.5","16.875","17.16666667","14.58333333","31.75","19.28571429","19.61904762","16.66666667","36.28571429"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00874","","","","16","15","3","6","7","1","1","14","28","13","7.1","0.45","12","6","2","2","2","1.38","7.55","19.55","41","0.253571429","0.034615385","0.184146341","2.928571429","2.5625","2","1.75","0.539285714","0.471875","0.857142857","0.75","68.29268293","38.61892583","87.5","14.79166667","15.72916667","25","40.72916667","16.9047619","17.97619048","28.57142857","46.54761905"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00875","","","","16","16","2","4","6","1","1","16","9","5","3.1","0.24","5.1","7","4","2","4","0","3.34","8.44","14","0.344444444","0.048","0.238571429","0.875","0.875","0.5625","0.5625","0.20875","0.20875","0.31875","0.31875","64.28571429","39.57345972","100","6.458333333","6.958333333","10.625","17.58333333","6.458333333","6.958333333","10.625","17.58333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00876","","","","16","15","2","5","5","1","1","14","31","21","4","0.68","4.1","6","3","3","3","3.96","4.68","8.78","52","0.129032258","0.032380952","0.09","3.714285714","3.25","2.214285714","1.9375","0.334285714","0.2925","0.292857143","0.25625","59.61538462","53.30296128","87.5","8.333333333","9.75","8.541666667","18.29166667","9.523809524","11.14285714","9.761904762","20.9047619"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00877","","","","16","16","3","4","4","1","1","16","12","11","3","0.32","2","2","6","3","5","1.38","3.32","5.32","23","0.25","0.029090909","0.144347826","1.4375","1.4375","0.75","0.75","0.2075","0.2075","0.125","0.125","52.17391304","62.40601504","100","6.25","6.916666667","4.166666667","11.08333333","6.25","6.916666667","4.166666667","11.08333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00878","","","","16","16","4","5","6","2","1","14","13","23","1.3","0.52","2","2","5","2","2","0","1.82","3.82","36","0.1","0.022608696","0.050555556","2.571428571","2.25","0.928571429","0.8125","0.13","0.11375","0.142857143","0.125","36.11111111","47.64397906","87.5","2.708333333","3.791666667","4.166666667","7.958333333","3.095238095","4.333333333","4.761904762","9.095238095"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00879","","","","16","16","3","6","7","1","1","16","17","20","3","0.4","3","6","4","2","3","0","3.4","6.4","37","0.176470588","0.02","0.091891892","2.3125","2.3125","1.0625","1.0625","0.2125","0.2125","0.1875","0.1875","45.94594595","53.125","100","6.25","7.083333333","6.25","13.33333333","6.25","7.083333333","6.25","13.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00880","","","","16","16","2","4","6","1","1","16","17","21","3.2","1.04","4.5","6","4","3","6","0.15","4.24","8.74","38","0.188235294","0.04952381","0.111578947","2.375","2.375","1.0625","1.0625","0.265","0.265","0.28125","0.28125","44.73684211","48.51258581","100","6.666666667","8.833333333","9.375","18.20833333","6.666666667","8.833333333","9.375","18.20833333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00881","","","","16","15","3","5","6","1","1","14","15","9","2","0.28","4","6","4","3","3","0.12","2.28","6.28","24","0.133333333","0.031111111","0.095","1.714285714","1.5","1.071428571","0.9375","0.162857143","0.1425","0.285714286","0.25","62.5","36.30573248","87.5","4.166666667","4.75","8.333333333","13.08333333","4.761904762","5.428571429","9.523809524","14.95238095"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00882","","","","16","13","2","4","5","1","1","13","7","12","1","0.35","1.5","6","5","2","4","1.38","1.35","2.85","19","0.142857143","0.029166667","0.071052632","1.461538462","1.1875","0.538461538","0.4375","0.103846154","0.084375","0.115384615","0.09375","36.84210526","47.36842105","81.25","2.083333333","2.8125","3.125","5.9375","2.564102564","3.461538462","3.846153846","7.307692308"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00883","","","","16","15","3","5","8","2","1","14","17","16","4","0.5","13.5","5","3","4","3","0.15","4.5","18","33","0.235294118","0.03125","0.136363636","2.357142857","2.0625","1.214285714","1.0625","0.321428571","0.28125","0.964285714","0.84375","51.51515152","25","87.5","8.333333333","9.375","28.125","37.5","9.523809524","10.71428571","32.14285714","42.85714286"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00884","","","","16","15","2","4","8","1","1","15","30","50","9.5","2","13","6","1","4","3","0","11.5","24.5","80","0.316666667","0.04","0.14375","5.333333333","5","2","1.875","0.766666667","0.71875","0.866666667","0.8125","37.5","46.93877551","93.75","19.79166667","23.95833333","27.08333333","51.04166667","21.11111111","25.55555556","28.88888889","54.44444444"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00885","","","","16","14","3","3","8","1","1","14","27","15","5.5","0.65","5.1","6","3","2","4","3.03","6.15","11.25","42","0.203703704","0.043333333","0.146428571","3","2.625","1.928571429","1.6875","0.439285714","0.384375","0.364285714","0.31875","64.28571429","54.66666667","87.5","11.45833333","12.8125","10.625","23.4375","13.0952381","14.64285714","12.14285714","26.78571429"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00886","","","","16","13","2","5","6","1","1","13","17","11","2","0.3","2.4","5","7","1","5","3.76","2.3","4.7","28","0.117647059","0.027272727","0.082142857","2.153846154","1.75","1.307692308","1.0625","0.176923077","0.14375","0.184615385","0.15","60.71428571","48.93617021","81.25","4.166666667","4.791666667","5","9.791666667","5.128205128","5.897435897","6.153846154","12.05128205"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00887","","","","16","16","4","6","4","1","1","15","13","14","1.5","0.48","0.9","6","6","2","3","1.32","1.98","2.88","27","0.115384615","0.034285714","0.073333333","1.8","1.6875","0.866666667","0.8125","0.132","0.12375","0.06","0.05625","48.14814815","68.75","93.75","3.125","4.125","1.875","6","3.333333333","4.4","2","6.4"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00888","","","","16","16","3","3","7","1","1","16","26","13","4.4","0.34","5.2","2","3","2","4","0","4.74","9.94","39","0.169230769","0.026153846","0.121538462","2.4375","2.4375","1.625","1.625","0.29625","0.29625","0.325","0.325","66.66666667","47.6861167","100","9.166666667","9.875","10.83333333","20.70833333","9.166666667","9.875","10.83333333","20.70833333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00889","","","","16","15","2","3","8","1","1","11","26","20","4","0.68","9.5","2","3","8","2","0.12","4.68","14.18","46","0.153846154","0.034","0.10173913","4.181818182","2.875","2.363636364","1.625","0.425454545","0.2925","0.863636364","0.59375","56.52173913","33.00423131","68.75","8.333333333","9.75","19.79166667","29.54166667","12.12121212","14.18181818","28.78787879","42.96969697"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00890","","","","16","16","3","4","8","1","1","15","14","30","3.4","1.4","7","2","3","3","3","12.39","4.8","11.8","44","0.242857143","0.046666667","0.109090909","2.933333333","2.75","0.933333333","0.875","0.32","0.3","0.466666667","0.4375","31.81818182","40.6779661","93.75","7.083333333","10","14.58333333","24.58333333","7.555555556","10.66666667","15.55555556","26.22222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00891","","","","16","16","2","5","7","1","1","13","18","20","3.6","1","4","2","4","3","3","0.02","4.6","8.6","38","0.2","0.05","0.121052632","2.923076923","2.375","1.384615385","1.125","0.353846154","0.2875","0.307692308","0.25","47.36842105","53.48837209","81.25","7.5","9.583333333","8.333333333","17.91666667","9.230769231","11.79487179","10.25641026","22.05128205"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00892","","","","16","16","3","4","7","1","1","14","8","20","1.6","0.9","3","2","5","2","5","1.38","2.5","5.5","28","0.2","0.045","0.089285714","2","1.75","0.571428571","0.5","0.178571429","0.15625","0.214285714","0.1875","28.57142857","45.45454545","87.5","3.333333333","5.208333333","6.25","11.45833333","3.80952381","5.952380952","7.142857143","13.0952381"
