"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00068","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00069","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00070","","","","30","6","2","3","6","1","6","6","0","1","0","0.05","3.7","8","4","9","1","1","0.12","0.05","3.75","","0.05","1","0.166666667","0.033333333","0","0","0.008333333","0.001666667","0.616666667","0.123333333","0","1.333333333","20","0.05","0","0.055555556","4.111111111","4.166666667","0","0.277777778","20.55555556","20.83333333"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00071","","","","30","4","","3","7","","5","4","2","2","0.14","0.04","4.9","8","8","7","1","1","0.12","0.18","5.08","0.07","0.02","4","1","0.133333333","0.5","0.066666667","0.045","0.006","1.225","0.163333333","50","3.543307087","13.33333333","0.045","0.155555556","0.2","5.444444444","5.644444444","1.166666667","1.5","40.83333333","42.33333333"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00072","","","","30","18","3","4","8","1","1","3","0","0","0","0","2.8","","","","","","","0","2.8","","","0","0","0","0","0","0","0","0.933333333","0.093333333","","0","10","","0","0","3.111111111","3.111111111","0","0","31.11111111","31.11111111"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00073","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00074","","","","30","2","","2","3","","1","2","0","0","0","0","0.3","","","","","","","0","0.3","","","0","0","0","0","0","0","0","0.15","0.01","","0","6.666666667","","0","0","0.333333333","0.333333333","0","0","5","5"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00075","","","","30","8","","2","6","","6","8","1","0","0.12","0","1.6","8","9","7","1","1","0","0.12","1.72","0.12","","1","0.125","0.033333333","0.125","0.033333333","0.015","0.004","0.2","0.053333333","100","6.976744186","26.66666667","0.12","0.133333333","0.133333333","1.777777778","1.911111111","0.5","0.5","6.666666667","7.166666667"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00076","","","","30","19","1","3","5","1","6","9","2","4","0.16","0.12","2.6","2","8","7","1","1","0.15","0.28","2.88","0.08","0.03","6","0.666666667","0.2","0.222222222","0.066666667","0.031111111","0.009333333","0.288888889","0.086666667","33.33333333","9.722222222","30","0.046666667","0.177777778","0.311111111","2.888888889","3.2","0.592592593","1.037037037","9.62962963","10.66666667"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00077","","","","30","7","","3","7","","5","7","4","4","0.36","0.1","3","2","9","5","1","1","0.02","0.46","3.46","0.09","0.025","8","1.142857143","0.266666667","0.571428571","0.133333333","0.065714286","0.015333333","0.428571429","0.1","50","13.29479769","23.33333333","0.0575","0.4","0.511111111","3.333333333","3.844444444","1.714285714","2.19047619","14.28571429","16.47619048"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00078","","","","30","7","","3","9","","7","7","4","2","1.2","0.08","7.8","8","4","3","1","3","0","1.28","9.08","0.3","0.04","6","0.857142857","0.2","0.571428571","0.133333333","0.182857143","0.042666667","1.114285714","0.26","66.66666667","14.0969163","23.33333333","0.213333333","1.333333333","1.422222222","8.666666667","10.08888889","5.714285714","6.095238095","37.14285714","43.23809524"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00079","","","","30","4","","2","8","","1","4","0","2","0","0.12","2.3","2","3","7","1","1","0","0.12","2.42","","0.06","2","0.5","0.066666667","0","0","0.03","0.004","0.575","0.076666667","0","4.958677686","13.33333333","0.06","0","0.133333333","2.555555556","2.688888889","0","1","19.16666667","20.16666667"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00080","","","","30","14","","4","9","","1","14","14","7","1.74","0.26","11.3","2","4","3","1","1","0","2","13.3","0.124285714","0.037142857","21","1.5","0.7","1","0.466666667","0.142857143","0.066666667","0.807142857","0.376666667","66.66666667","15.03759398","46.66666667","0.095238095","1.933333333","2.222222222","12.55555556","14.77777778","4.142857143","4.761904762","26.9047619","31.66666667"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00081","","","","30","3","5","2","6","1","1","3","0","0","0","0","1.2","","","","","","","0","1.2","","","0","0","0","0","0","0","0","0.4","0.04","","0","10","","0","0","1.333333333","1.333333333","0","0","13.33333333","13.33333333"
"","","UGP2013KAC-PT01","","","","","","","","","UGP2013KAC-PT01-00082","","","","30","7","","3","7","","2","7","0","0","0","0","1.4","","","","","","","0","1.4","","","0","0","0","0","0","0","0","0.2","0.046666667","","0","23.33333333","","0","0","1.555555556","1.555555556","0","0","6.666666667","6.666666667"
