"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00113","","","","8","1","0","22","10","8","10","8","4","2","4","5","3","2","0","1.2","0.8","1.2","2","22","","0.054545455","0.054545455","2.75","2.2","0","0","0.15","0.12","0.1","0.08","0","60","80","0","0","4","5","2.666666667","3.333333333","6.666666667","8.333333333"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00114","","","","8","1","8","8","10","7","10","7","4","2","3","7","3","3","1.2","0.2","1.4","1.4","2.8","16","0.15","0.025","0.0875","2.285714286","1.6","1.142857143","0.8","0.2","0.14","0.2","0.14","50","50","70","4","5.714285714","4.666666667","6.666666667","4.666666667","6.666666667","9.333333333","13.33333333"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00115","","","","8","","","","10","5","10","5","","","","4","4","3","","","0.7","","","","","","","","","","","","","0.14","0.07","","","50","","","","","2.333333333","4.666666667","",""
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00116","","","","8","","","","10","7","10","7","","","","4","3","4","","","0.7","","","","","","","","","","","","","0.1","0.07","","","70","","","","","2.333333333","3.333333333","",""
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00117","","","","3","1","","","10","9","10","9","1","3","9","6","2","2","","","1.4","","","","","","","","","","","","","0.155555556","0.14","","","90","","","","","4.666666667","5.185185185","",""
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00118","","","","9","1","1","20","10","10","10","8","6","3","3","7","2","2","0.3","1.7","2","2","4","21","0.3","0.085","0.095238095","2.1","2.1","0.1","0.1","0.2","0.2","0.2","0.2","4.761904762","50","100","1","1","6.666666667","6.666666667","6.666666667","6.666666667","13.33333333","13.33333333"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00119","","","","7","1","3","14","10","9","10","9","5","2","3","6","1","2","0.4","1.4","2.9","1.8","4.7","17","0.133333333","0.1","0.105882353","1.888888889","1.7","0.333333333","0.3","0.2","0.18","0.322222222","0.29","17.64705882","38.29787234","90","1.333333333","1.481481481","6","6.666666667","9.666666667","10.74074074","15.66666667","17.40740741"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00012","","","","3","1","14","23","9","9","10","9","1","2","4","6","1","1","1.6","0.8","1.7","2.4","4.1","37","0.114285714","0.034782609","0.064864865","4.111111111","3.7","1.555555556","1.4","0.266666667","0.24","0.188888889","0.17","37.83783784","58.53658537","90","5.333333333","5.925925926","8","8.888888889","5.666666667","6.296296296","13.66666667","15.18518519"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00120","","","","9","1","3","26","10","10","10","10","5","4","4","5","1","2","0.3","1.1","0.7","1.4","2.1","29","0.1","0.042307692","0.048275862","2.9","2.9","0.3","0.3","0.14","0.14","0.07","0.07","10.34482759","66.66666667","100","1","1","4.666666667","4.666666667","2.333333333","2.333333333","7","7"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00121","","","","7","1","5","27","10","10","10","10","6","3","3","5","2","3","0.8","1.6","0.8","2.4","3.2","32","0.16","0.059259259","0.075","3.2","3.2","0.5","0.5","0.24","0.24","0.08","0.08","15.625","75","100","2.666666667","2.666666667","8","8","2.666666667","2.666666667","10.66666667","10.66666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00122","","","","8","1","0","10","10","5","10","5","3","4","6","6","2","3","0","0.2","0.8","0.2","1","10","","0.02","0.02","2","1","0","0","0.04","0.02","0.16","0.08","0","20","50","0","0","0.666666667","1.333333333","2.666666667","5.333333333","3.333333333","6.666666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00123","","","","4","1","0","6","10","8","10","8","1","3","9","5","1","3","0","0.1","0.5","0.1","0.6","6","","0.016666667","0.016666667","0.75","0.6","0","0","0.0125","0.01","0.0625","0.05","0","16.66666667","80","0","0","0.333333333","0.416666667","1.666666667","2.083333333","2","2.5"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00124","","","","4","1","1","12","10","6","10","6","3","3","3","6","3","1","0.3","0.5","0.6","0.8","1.4","13","0.3","0.041666667","0.061538462","2.166666667","1.3","0.166666667","0.1","0.133333333","0.08","0.1","0.06","7.692307692","57.14285714","60","1","1.666666667","2.666666667","4.444444444","2","3.333333333","4.666666667","7.777777778"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00125","","","","3","1","3","19","10","8","10","8","4","3","3","5","2","3","0.4","1.8","0.2","2.2","2.4","22","0.133333333","0.094736842","0.1","2.75","2.2","0.375","0.3","0.275","0.22","0.025","0.02","13.63636364","91.66666667","80","1.333333333","1.666666667","7.333333333","9.166666667","0.666666667","0.833333333","8","10"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00126","","","","9","1","0","4","10","4","10","4","7","2","6","4","5","3","0","0.2","0.1","0.2","0.3","4","","0.05","0.05","1","0.4","0","0","0.05","0.02","0.025","0.01","0","66.66666667","40","0","0","0.666666667","1.666666667","0.333333333","0.833333333","1","2.5"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00127","","","","9","1","0","12","10","7","10","7","4","3","4","5","2","3","0","0.8","1.6","0.8","2.4","12","","0.066666667","0.066666667","1.714285714","1.2","0","0","0.114285714","0.08","0.228571429","0.16","0","33.33333333","70","0","0","2.666666667","3.80952381","5.333333333","7.619047619","8","11.42857143"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00128","","","","8","1","0","20","10","9","10","9","3","3","3","7","2","1","0","1.4","1.2","1.4","2.6","20","","0.07","0.07","2.222222222","2","0","0","0.155555556","0.14","0.133333333","0.12","0","53.84615385","90","0","0","4.666666667","5.185185185","4","4.444444444","8.666666667","9.62962963"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00129","","","","9","1","0","8","10","10","10","10","5","4","1","6","2","3","0","1.5","1.4","1.5","2.9","8","","0.1875","0.1875","0.8","0.8","0","0","0.15","0.15","0.14","0.14","0","51.72413793","100","0","0","5","5","4.666666667","4.666666667","9.666666667","9.666666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00013","","","","6","1","22","6","10","9","10","9","1","3","3","7","1","1","3.9","0.2","2.5","4.1","6.6","28","0.177272727","0.033333333","0.146428571","3.111111111","2.8","2.444444444","2.2","0.455555556","0.41","0.277777778","0.25","78.57142857","62.12121212","90","13","14.44444444","13.66666667","15.18518519","8.333333333","9.259259259","22","24.44444444"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00130","","","","8","1","0","10","10","8","10","8","8","4","3","7","2","2","0","1.1","3.6","1.1","4.7","10","","0.11","0.11","1.25","1","0","0","0.1375","0.11","0.45","0.36","0","23.40425532","80","0","0","3.666666667","4.583333333","12","15","15.66666667","19.58333333"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00131","","","","8","1","8","13","10","9","10","9","3","3","3","8","2","2","","1","2.5","","","21","","0.076923077","","2.333333333","2.1","0.888888889","0.8","","","0.277777778","0.25","38.0952381","","90","","","","","8.333333333","9.259259259","",""
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00132","","","","5","1","0","13","10","7","10","7","3","3","5","6","2","3","0","0.7","0.6","0.7","1.3","13","","0.053846154","0.053846154","1.857142857","1.3","0","0","0.1","0.07","0.085714286","0.06","0","53.84615385","70","0","0","2.333333333","3.333333333","2","2.857142857","4.333333333","6.19047619"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00133","","","","7","1","9","12","10","9","10","9","2","2","2","6","2","4","2.3","0.7","2.7","3","5.7","21","0.255555556","0.058333333","0.142857143","2.333333333","2.1","1","0.9","0.333333333","0.3","0.3","0.27","42.85714286","52.63157895","90","7.666666667","8.518518519","10","11.11111111","9","10","19","21.11111111"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00134","","","","1","","0","0","10","7","10","0","","","","6","1","2","0","0","2.4","0","2.4","0","","","","0","0","0","0","0","0","0.342857143","0.24","","0","70","0","0","0","0","8","11.42857143","8","11.42857143"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00135","","","","8","","0","0","10","8","10","0","","","","7","1","1","0","0","1.4","0","1.4","0","","","","0","0","0","0","0","0","0.175","0.14","","0","80","0","0","0","0","4.666666667","5.833333333","4.666666667","5.833333333"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00136","","","","8","1","13","10","10","8","10","8","3","2","3","6","1","1","2.1","0.8","1.5","2.9","4.4","23","0.161538462","0.08","0.126086957","2.875","2.3","1.625","1.3","0.3625","0.29","0.1875","0.15","56.52173913","65.90909091","80","7","8.75","9.666666667","12.08333333","5","6.25","14.66666667","18.33333333"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00137","","","","2","1","4","6","10","6","10","6","1","3","5","6","2","2","0.5","0.3","1.9","0.8","2.7","10","0.125","0.05","0.08","1.666666667","1","0.666666667","0.4","0.133333333","0.08","0.316666667","0.19","40","29.62962963","60","1.666666667","2.777777778","2.666666667","4.444444444","6.333333333","10.55555556","9","15"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00138","","","","8","1","2","16","10","9","10","9","3","3","4","7","1","1","0.5","0.9","4.1","1.4","5.5","18","0.25","0.05625","0.077777778","2","1.8","0.222222222","0.2","0.155555556","0.14","0.455555556","0.41","11.11111111","25.45454545","90","1.666666667","1.851851852","4.666666667","5.185185185","13.66666667","15.18518519","18.33333333","20.37037037"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00139","","","","7","1","3","12","10","7","10","7","2","3","4","8","1","1","0.6","0.5","3.2","1.1","4.3","15","0.2","0.041666667","0.073333333","2.142857143","1.5","0.428571429","0.3","0.157142857","0.11","0.457142857","0.32","20","25.58139535","70","2","2.857142857","3.666666667","5.238095238","10.66666667","15.23809524","14.33333333","20.47619048"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00014","","","","4","1","12","16","9","9","10","9","2","3","3","4","2","1","1.4","0.5","0.7","1.9","2.6","28","0.116666667","0.03125","0.067857143","3.111111111","2.8","1.333333333","1.2","0.211111111","0.19","0.077777778","0.07","42.85714286","73.07692308","90","4.666666667","5.185185185","6.333333333","7.037037037","2.333333333","2.592592593","8.666666667","9.62962963"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00140","","","","9","1","3","6","10","9","10","9","2","4","3","6","3","1","1","0.3","2.2","1.3","3.5","9","0.333333333","0.05","0.144444444","1","0.9","0.333333333","0.3","0.144444444","0.13","0.244444444","0.22","33.33333333","37.14285714","90","3.333333333","3.703703704","4.333333333","4.814814815","7.333333333","8.148148148","11.66666667","12.96296296"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00015","","","","4","1","14","16","10","9","10","9","3","3","3","4","1","1","1.8","0.4","0.9","2.2","3.1","30","0.128571429","0.025","0.073333333","3.333333333","3","1.555555556","1.4","0.244444444","0.22","0.1","0.09","46.66666667","70.96774194","90","6","6.666666667","7.333333333","8.148148148","3","3.333333333","10.33333333","11.48148148"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00016","","","","2","1","0","10","9","9","10","9","1","9","9","5","2","4","0","0.1","1.1","0.1","1.2","10","","0.01","0.01","1.111111111","1","0","0","0.011111111","0.01","0.122222222","0.11","0","8.333333333","90","0","0","0.333333333","0.37037037","3.666666667","4.074074074","4","4.444444444"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00017","","","","7","1","8","14","10","10","10","10","1","2","3","5","2","2","1.5","0.7","0.8","2.2","3","22","0.1875","0.05","0.1","2.2","2.2","0.8","0.8","0.22","0.22","0.08","0.08","36.36363636","73.33333333","100","5","5","7.333333333","7.333333333","2.666666667","2.666666667","10","10"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00018","","","","5","1","7","19","10","6","10","5","1","3","4","6","2","1","0.8","0.5","2.3","1.3","3.6","26","0.114285714","0.026315789","0.05","4.333333333","2.6","1.166666667","0.7","0.216666667","0.13","0.383333333","0.23","26.92307692","36.11111111","60","2.666666667","4.444444444","4.333333333","7.222222222","7.666666667","12.77777778","12","20"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00019","","","","9","1","6","8","10","8","10","8","3","3","3","6","1","1","0.8","0.3","1.7","1.1","2.8","14","0.133333333","0.0375","0.078571429","1.75","1.4","0.75","0.6","0.1375","0.11","0.2125","0.17","42.85714286","39.28571429","80","2.666666667","3.333333333","3.666666667","4.583333333","5.666666667","7.083333333","9.333333333","11.66666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00002","","","","4","1","13","16","10","9","10","9","2","3","4","6","2","1","1.2","0.2","0.9","1.4","2.3","29","0.092307692","0.0125","0.048275862","3.222222222","2.9","1.444444444","1.3","0.155555556","0.14","0.1","0.09","44.82758621","60.86956522","90","4","4.444444444","4.666666667","5.185185185","3","3.333333333","7.666666667","8.518518519"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00020","","","","6","1","6","5","10","10","10","10","2","2","3","6","1","4","1","0.2","1.7","1.2","2.9","11","0.166666667","0.04","0.109090909","1.1","1.1","0.6","0.6","0.12","0.12","0.17","0.17","54.54545455","41.37931034","100","3.333333333","3.333333333","4","4","5.666666667","5.666666667","9.666666667","9.666666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00021","","","","4","2","13","30","10","10","10","10","3","3","3","5","1","2","2","1.4","1.6","3.4","5","43","0.153846154","0.046666667","0.079069767","4.3","4.3","1.3","1.3","0.34","0.34","0.16","0.16","30.23255814","68","100","6.666666667","6.666666667","11.33333333","11.33333333","5.333333333","5.333333333","16.66666667","16.66666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00022","","","","5","1","6","12","10","10","10","9","2","4","5","6","1","1","0.4","0.3","3.7","0.7","4.4","18","0.066666667","0.025","0.038888889","1.8","1.8","0.6","0.6","0.07","0.07","0.37","0.37","33.33333333","15.90909091","100","1.333333333","1.333333333","2.333333333","2.333333333","12.33333333","12.33333333","14.66666667","14.66666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00023","","","","3","1","20","18","10","10","10","10","3","2","3","6","1","2","1.5","0.7","1.9","2.2","4.1","38","0.075","0.038888889","0.057894737","3.8","3.8","2","2","0.22","0.22","0.19","0.19","52.63157895","53.65853659","100","5","5","7.333333333","7.333333333","6.333333333","6.333333333","13.66666667","13.66666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00024","","","","4","1","5","11","10","10","10","7","4","2","3","4","5","3","1.1","0.2","1.5","1.3","2.8","16","0.22","0.018181818","0.08125","1.6","1.6","0.5","0.5","0.13","0.13","0.15","0.15","31.25","46.42857143","100","3.666666667","3.666666667","4.333333333","4.333333333","5","5","9.333333333","9.333333333"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00025","","","","8","1","16","18","9","8","10","8","6","3","3","7","1","1","1.8","0.6","2.3","2.4","4.7","34","0.1125","0.033333333","0.070588235","4.25","3.4","2","1.6","0.3","0.24","0.2875","0.23","47.05882353","51.06382979","80","6","7.5","8","10","7.666666667","9.583333333","15.66666667","19.58333333"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00026","","","","5","1","16","15","10","10","10","10","3","3","3","6","2","2","1.8","0.6","2","2.4","4.4","31","0.1125","0.04","0.077419355","3.1","3.1","1.6","1.6","0.24","0.24","0.2","0.2","51.61290323","54.54545455","100","6","6","8","8","6.666666667","6.666666667","14.66666667","14.66666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00027","","","","4","1","9","21","10","10","10","10","2","5","4","7","1","1","0.7","0.5","1.7","1.2","2.9","30","0.077777778","0.023809524","0.04","3","3","0.9","0.9","0.12","0.12","0.17","0.17","30","41.37931034","100","2.333333333","2.333333333","4","4","5.666666667","5.666666667","9.666666667","9.666666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00028","","","","","","","","","","10","","","","","","","","","","1.2","","","","","","","","","","","","","","0.12","","","","","","","","4","","",""
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00029","","","","3","1","7","17","10","10","10","7","1","2","3","6","3","4","0.8","0.4","2.3","1.2","3.5","24","0.114285714","0.023529412","0.05","2.4","2.4","0.7","0.7","0.12","0.12","0.23","0.23","29.16666667","34.28571429","100","2.666666667","2.666666667","4","4","7.666666667","7.666666667","11.66666667","11.66666667"
"","","GHP2016BWK-PT01","","","","","","","","","GHP2016BWK-PT01-00003","","","","3","2","10","23","10","9","10","9","1","3","5","6","2","3","0.6","0.5","0.6","1.1","1.7","33","0.06","0.02173913","0.033333333","3.666666667","3.3","1.111111111","1","0.122222222","0.11","0.066666667","0.06","30.3030303","64.70588235","90","2","2.222222222","3.666666667","4.074074074","2","2.222222222","5.666666667","6.296296296"
