"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root secondary defects estimating 1-18| CO_331:0000810","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00044","","","","","","","","","","","3","3","3","","","","","","","","","","","","","","5","6","6","","","0.1","","","","","","","","","","0.033333333","","","","","","1.111111111","","","","","","0.033333333","100","","","1.111111111","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00045","","","","","","","","","1","1","3","3","2","2","","3","","","","1","","14","","7","7","","4","6","7","","0.05","2","","","","","0.016666667","","","","","1","","","","","","33.33333333","","","","","","0.666666667","66.66666667","","","22.22222222","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00046","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00047","","","","0","1.556376","0.819524","0.287679","1.072184","5","1","3","2","2","2","10","","5","7","4.5610542","1","70.5269547","4","37.36263736","4","5","13.8902912","5","3","3","1.3","","3.5","","","","0.13","","","","5","","1.75","","","","21.66666667","","58.33333333","","","","3.333333333","","1.166666667","66.66666667","14.44444444","","38.88888889","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00048","","","","0","1.7552069","0.842967","0.786952","2.005796","1","1","3","3","3","3","13","","2","3","4.114677","1","72.0576096","9","40.14627397","2","3","8.0012541","6","1","4","2.2","","4","","","","0.169230769","","","","4.333333333","","1.333333333","","","","24.44444444","","44.44444444","","","","4.333333333","","1.333333333","100","24.44444444","","44.44444444","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00049","","","","0","1.623329","0.772136","0.589307","1.672526","1","1","3","3","3","3","7","","5","3","3.41781","1","73.2412033","13","39.96834191","3","3","11.2441988","7","3","3","0.9","","3.5","","","","0.128571429","","","","2.333333333","","1.166666667","","","","10","","38.88888889","","","","2.333333333","","1.166666667","100","10","","38.88888889","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00005","","","","0","1.5865951","0.947295","0.220425","1.0396","1","1","3","3","3","3","9","2","6","8","3.3703649","2","72.4424591","1","37.27308603","2","1","11.7383575","8","1","2","3.8","0.1","2.5","3.9","6.4","11","0.422222222","0.05","0.354545455","3.666666667","3","1.3","0.833333333","81.81818182","60.9375","1.453650355","42.22222222","43.33333333","27.77777778","16.15167061","71.11111111","3.666666667","3","1.3","0.833333333","100","42.22222222","43.33333333","27.77777778","16.15167061","71.11111111"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00050","","","","","","","","","1","1","3","3","3","3","9","","","","","1","","4","","6","3","","7","1","3","2","","1.5","","","","0.222222222","","","","3","","0.5","","","","22.22222222","","16.66666667","","","","3","","0.5","100","22.22222222","","16.66666667","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00051","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","8.5","","","","","","","","","","","","","","","","","","","","","","2.833333333","","","","94.44444444","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00052","","","","","","","","","1","1","3","3","3","3","8","","2","7","","1","","9","37.8550149","3","3","","6","3","5","2","","2","","","","0.25","","","","2.666666667","","0.666666667","","","","22.22222222","","22.22222222","","","","2.666666667","","0.666666667","100","22.22222222","","22.22222222","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00053","","","","","","","","","1","1","3","3","3","3","7","","5","3","","1","","8","41.84578979","4","5","","5","3","3","1","","1","","","","0.142857143","","","","2.333333333","","0.333333333","","","","11.11111111","","11.11111111","","","","2.333333333","","0.333333333","100","11.11111111","","11.11111111","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00054","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00055","","","","0","1.623795","0.963326","1.16039","2.9273551","1","1","3","3","3","1","2","3","5","5","4.2064271","1","72.8019714","5","31.51119033","4","5","13.7986002","4","4","6","0.2","0.1","2","0.3","2.3","5","0.1","0.033333333","0.06","1.666666667","0.666666667","0.1","0.666666667","40","13.04347826","0.094533571","2.222222222","3.333333333","22.22222222","1.050373011","25.55555556","1.666666667","0.666666667","0.1","0.666666667","100","2.222222222","3.333333333","22.22222222","1.050373011","25.55555556"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00056","","","","0","1.336885","0.559424","1.145136","2.2557621","1","1","3","3","3","3","3","2","9","9","2.6814001","1","72.4494095","13","44.58573415","5","5","9.8610315","5","3","3","0.2","0.1","4","0.3","4.3","5","0.066666667","0.05","0.06","1.666666667","1","0.1","1.333333333","60","6.976744186","0.133757202","2.222222222","3.333333333","44.44444444","1.486191138","47.77777778","1.666666667","1","0.1","1.333333333","100","2.222222222","3.333333333","44.44444444","1.486191138","47.77777778"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00057","","","","0","1.804217","1.00754","0","0.870677","1","1","3","3","3","2","4","5","4","3","3.9388981","1","72.0104218","13","39.38376457","2","5","9.748167","7","3","3","0.6","0.2","2","0.8","2.8","9","0.15","0.04","0.088888889","3","1.333333333","0.266666667","0.666666667","44.44444444","28.57142857","0.315070117","6.666666667","8.888888889","22.22222222","3.500779073","31.11111111","3","1.333333333","0.266666667","0.666666667","100","6.666666667","8.888888889","22.22222222","3.500779073","31.11111111"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00058","","","","0","1.748655","0.931118","0.636345","1.425936","1","1","3","3","3","3","12","","2","8","4.5169201","1","71.5441055","9","38.23412698","2","1","10.4361782","8","1","3","3.1","","7.5","","","","0.258333333","","","","4","","2.5","","","","34.44444444","","83.33333333","","","","4","","2.5","100","34.44444444","","83.33333333","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00059","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00006","","","","0","1.7731839","0.884439","0.156224","1.579811","1","1","3","3","3","3","18","6","4","4","4.4264908","2","75.1592102","1","40.9398646","2","3","9.9205837","6","3","4","2.8","0.2","4.5","3","7.5","24","0.155555556","0.033333333","0.125","8","6","1","1.5","75","40","1.228195938","31.11111111","33.33333333","50","13.64662153","83.33333333","8","6","1","1.5","100","31.11111111","33.33333333","50","13.64662153","83.33333333"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00060","","","","1.0539207","2.0951841","1.107815","1.456104","2.6998949","1","1","3","3","3","3","14","3","6","7","5.3361049","4","69.385643","8","38.36565097","4","3","9.8031282","8","1","2","2.7","0.1","3.5","2.8","6.3","17","0.192857143","0.033333333","0.164705882","5.666666667","4.666666667","0.933333333","1.166666667","82.35294118","44.44444444","1.074238227","30","31.11111111","38.88888889","11.9359803","70","5.666666667","4.666666667","0.933333333","1.166666667","100","30","31.11111111","38.88888889","11.9359803","70"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00061","","","","0","1.668933","0.935666","1.104723","2.1087811","1","1","3","3","1","1","5","","2","8","3.5811689","1","71.234314","14","33.51822504","4","5","9.6172018","5","6","6","0.6","","0.1","","","","0.12","","","","5","","0.1","","","","20","","3.333333333","","","","1.666666667","","0.033333333","33.33333333","6.666666667","","1.111111111","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00062","","","","","","","","","1","1","3","3","2","1","3","","","","","1","","5","","4","5","","5","5","6","0.5","","0.5","","","","0.166666667","","","","1.5","","0.25","","","","8.333333333","","8.333333333","","","","1","","0.166666667","66.66666667","5.555555556","","5.555555556","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00063","","","","0","1.3716919","0.750421","0.64466","1.765538","1","1","3","3","3","3","11","6","3","7","4.1368942","1","77.2046051","5","43.94209796","4","5","9.7419662","7","3","3","1.8","0.2","1","2","3","17","0.163636364","0.033333333","0.117647059","5.666666667","3.666666667","0.666666667","0.333333333","64.70588235","66.66666667","0.878841959","20","22.22222222","11.11111111","9.764910658","33.33333333","5.666666667","3.666666667","0.666666667","0.333333333","100","20","22.22222222","11.11111111","9.764910658","33.33333333"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00064","","","","","","","","","1","1","3","3","2","2","5","4","","","","1","","9","","3","3","","6","3","4","0.8","0.1","0.5","0.9","1.4","9","0.16","0.025","0.1","4.5","2.5","0.45","0.25","55.55555556","64.28571429","","13.33333333","15","8.333333333","","23.33333333","3","1.666666667","0.3","0.166666667","66.66666667","8.888888889","10","5.555555556","","15.55555556"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00065","","","","2.1300011","1.938169","1.081421","2.046926","3.659441","1","1","3","3","3","3","5","2","6","4","4.9611702","1","66.27285","9","28.4633758","3","5","11.3207865","6","3","3","0.7","0.1","1","0.8","1.8","7","0.14","0.05","0.114285714","2.333333333","1.666666667","0.266666667","0.333333333","71.42857143","44.44444444","0.227707006","7.777777778","8.888888889","11.11111111","2.530077849","20","2.333333333","1.666666667","0.266666667","0.333333333","100","7.777777778","8.888888889","11.11111111","2.530077849","20"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00066","","","","","","","","","1","1","3","3","3","3","10","2","","","","1","","5","","6","5","","6","3","3","1.5","0.1","1.5","1.6","3.1","12","0.15","0.05","0.133333333","4","3.333333333","0.533333333","0.5","83.33333333","51.61290323","","16.66666667","17.77777778","16.66666667","","34.44444444","4","3.333333333","0.533333333","0.5","100","16.66666667","17.77777778","16.66666667","","34.44444444"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00067","","","","","","","","","","","3","2","","","","","","","","","","","","","","","3","6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00068","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00069","","","","","","","","","","","3","3","","","","","","","","","","","","","","","4","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00007","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00070","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00071","","","","0","1.295838","0.725963","0.934092","1.941653","1","1","3","3","3","3","9","1","3","3","3.003675","1","76.2344666","9","37.44264911","3","3","11.2744522","6","3","4","2","0.1","1.5","2.1","3.6","10","0.222222222","0.1","0.21","3.333333333","3","0.7","0.5","90","58.33333333","0.786295631","22.22222222","23.33333333","16.66666667","8.736618126","40","3.333333333","3","0.7","0.5","100","22.22222222","23.33333333","16.66666667","8.736618126","40"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00072","","","","0","1.359385","0.546541","1.582682","2.834197","1","1","3","3","3","3","7","3","9","9","2.823874","1","74.2099609","13","44.49532152","5","5","9.7503433","5","3","5","0.9","0.1","1","1","2","10","0.128571429","0.033333333","0.1","3.333333333","2.333333333","0.333333333","0.333333333","70","50","0.444953215","10","11.11111111","11.11111111","4.943924613","22.22222222","3.333333333","2.333333333","0.333333333","0.333333333","100","10","11.11111111","11.11111111","4.943924613","22.22222222"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00073","","","","0","1.639568","0.849087","0.152751","1.226248","1","1","3","3","3","3","12","2","3","3","4.5677009","1","75.662056","10","41.41274238","3","3","11.162097","5","1","4","0.9","0.1","0.5","1","1.5","14","0.075","0.05","0.071428571","4.666666667","4","0.333333333","0.166666667","85.71428571","66.66666667","0.414127424","10","11.11111111","5.555555556","4.60141582","16.66666667","4.666666667","4","0.333333333","0.166666667","100","10","11.11111111","5.555555556","4.60141582","16.66666667"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00074","","","","0","1.525606","0.881293","0.649816","2.026443","1","1","3","3","3","3","8","2","4","6","4.2870288","1","76.9936676","8","42.57052046","4","5","11.9484873","5","3","6","0.8","0.1","0.5","0.9","1.4","10","0.1","0.05","0.09","3.333333333","2.666666667","0.3","0.166666667","80","64.28571429","0.383134684","8.888888889","10","5.555555556","4.257052046","15.55555556","3.333333333","2.666666667","0.3","0.166666667","100","8.888888889","10","5.555555556","4.257052046","15.55555556"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00075","","","","0","1.53614","0.650695","0.624215","1.174629","1","1","3","3","3","3","9","","4","3","3.684839","1","73.9073944","6","40.51383399","4","5","11.20259","6","3","4","1.1","","0.5","","","","0.122222222","","","","3","","0.166666667","","","","12.22222222","","5.555555556","","","","3","","0.166666667","100","12.22222222","","5.555555556","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00076","","","","","","","","","","","3","3","3","0","0","0","","","","","","","","","","","5","4","6","0","0","0.2","0","0.2","0","","","","0","0","0","0.066666667","","0","","0","0","2.222222222","","2.222222222","0","0","0","0.066666667","100","0","0","2.222222222","","2.222222222"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00077","","","","","","","","","","","3","3","2","0","0","0","","","","","","","","","","","3","6","7","0","0","0.5","0","0.5","0","","","","0","0","0","0.25","","0","","0","0","8.333333333","","8.333333333","0","0","0","0.166666667","66.66666667","0","0","5.555555556","","5.555555556"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00078","","","","","","","","","1","1","3","3","3","3","2","4","","","","1","","13","","5","5","","4","6","6","0.1","0.1","0.2","0.2","0.4","6","0.05","0.025","0.033333333","2","0.666666667","0.066666667","0.066666667","33.33333333","50","","1.111111111","2.222222222","2.222222222","","4.444444444","2","0.666666667","0.066666667","0.066666667","100","1.111111111","2.222222222","2.222222222","","4.444444444"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00079","","","","0","1.909754","1.009274","0.759853","1.62054","1","1","3","3","3","2","4","1","3","8","4.392529","1","73.6692047","9","39.46793726","4","5","7.3023229","5","3","4","0.3","0.1","1","0.4","1.4","5","0.075","0.1","0.08","1.666666667","1.333333333","0.133333333","0.333333333","80","28.57142857","0.157871749","3.333333333","4.444444444","11.11111111","1.754130545","15.55555556","1.666666667","1.333333333","0.133333333","0.333333333","100","3.333333333","4.444444444","11.11111111","1.754130545","15.55555556"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00008","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00080","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00081","","","","0","1.594744","0.814296","0.538785","1.310364","1","1","3","3","2","2","4","1","2","4","5.922564","1","76.0941086","5","45.60702875","4","5","6.7970219","4","3","4","0.5","0.1","1","0.6","1.6","5","0.125","0.1","0.12","2.5","2","0.3","0.5","80","37.5","0.273642173","8.333333333","10","16.66666667","4.560702875","26.66666667","1.666666667","1.333333333","0.2","0.333333333","66.66666667","5.555555556","6.666666667","11.11111111","3.040468583","17.77777778"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00082","","","","0","2.129611","1.119422","0.314839","1.599719","1","1","3","3","3","3","9","12","3","8","5.8427181","1","72.1618271","9","39.0943247","3","5","12.0712194","5","3","4","0.8","0.4","3.5","1.2","4.7","21","0.088888889","0.033333333","0.057142857","7","3","0.4","1.166666667","42.85714286","25.53191489","0.469131896","8.888888889","13.33333333","38.88888889","5.212576627","52.22222222","7","3","0.4","1.166666667","100","8.888888889","13.33333333","38.88888889","5.212576627","52.22222222"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00083","","","","","","","","","1","1","3","3","3","3","7","6","","","","3","","8","","4","5","","6","4","4","0.7","0.2","0.2","0.9","1.1","13","0.1","0.033333333","0.069230769","4.333333333","2.333333333","0.3","0.066666667","53.84615385","81.81818182","","7.777777778","10","2.222222222","","12.22222222","4.333333333","2.333333333","0.3","0.066666667","100","7.777777778","10","2.222222222","","12.22222222"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00084","","","","0","1.23536","0.709837","0.939418","1.58971","1","1","3","3","3","2","2","","2","8","2.5864389","1","73.2889023","6","36.11387617","4","5","7.824059","4","3","5","0.5","","1.5","","","","0.25","","","","0.666666667","","0.5","","","","5.555555556","","16.66666667","","","","0.666666667","","0.5","100","5.555555556","","16.66666667","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00085","","","","0","1.714337","0.76197","0.974298","1.85859","1","1","3","2","2","2","6","","3","8","3.5316701","6","73.4967575","8","39.55520254","4","3","10.7363768","6","3","4","2.2","","3","","","","0.366666667","","","","3","","1.5","","","","36.66666667","","50","","","","2","","1","66.66666667","24.44444444","","33.33333333","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00086","","","","0","1.49031","0.777467","0.174888","1.3922991","1","1","3","3","3","3","11","5","3","8","3.4317319","1","76.8218918","13","40.70371851","4","5","11.6416101","6","3","4","1","0.1","1.5","1.1","2.6","16","0.090909091","0.02","0.06875","5.333333333","3.666666667","0.366666667","0.5","68.75","42.30769231","0.447740904","11.11111111","12.22222222","16.66666667","4.974898929","28.88888889","5.333333333","3.666666667","0.366666667","0.5","100","11.11111111","12.22222222","16.66666667","4.974898929","28.88888889"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00087","","","","0","1.536751","0.885389","0.574084","1.531015","1","1","3","3","2","2","5","3","4","3","3.247936","1","73.6970596","5","37.6124775","4","5","10.8856316","7","1","3","1","0.1","1.5","1.1","2.6","8","0.2","0.033333333","0.1375","4","2.5","0.55","0.75","62.5","42.30769231","0.413737253","16.66666667","18.33333333","25","6.895620875","43.33333333","2.666666667","1.666666667","0.366666667","0.5","66.66666667","11.11111111","12.22222222","16.66666667","4.597080583","28.88888889"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00088","","","","0","1.574447","0.649086","0.590855","1.283951","1","1","3","3","2","2","7","","2","4","3.137182","1","74.1784515","5","45.72453658","3","5","9.6640148","6","3","5","1","","2.5","","","","0.142857143","","","","3.5","","1.25","","","","16.66666667","","41.66666667","","","","2.333333333","","0.833333333","66.66666667","11.11111111","","27.77777778","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00089","","","","0","1.833414","0.838076","0.465116","1.639452","1","1","3","3","3","3","12","","2","4","4.205893","1","71.6162567","9","40.44205496","4","3","9.2833996","7","1","3","3.4","","3.5","","","","0.283333333","","","","4","","1.166666667","","","","37.77777778","","38.88888889","","","","4","","1.166666667","100","37.77777778","","38.88888889","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00009","","","","0","1.693756","0.69505","0.910771","2.2541659","1","1","3","3","2","2","1","1","9","8","4.0066299","1","71.9360123","1","40.60269627","3","5","10.5252409","5","3","3","0.1","0.1","1","0.2","1.2","2","0.1","0.1","0.1","1","0.5","0.1","0.5","50","16.66666667","0.081205393","1.666666667","3.333333333","16.66666667","1.353423209","20","0.666666667","0.333333333","0.066666667","0.333333333","66.66666667","1.111111111","2.222222222","11.11111111","0.902282139","13.33333333"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00090","","","","","","","","","","","3","3","","","","","","","","","","","","","","","3","6","7","","","0.2","","","","","","","","","","","","","","","","","","","","","","0.066666667","","","","2.222222222","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00091","","","","","","","","","1","1","3","3","2","2","5","","","","","4","","5","","7","3","","6","3","3","1.7","","5","","","","0.34","","","","2.5","","2.5","","","","28.33333333","","83.33333333","","","","1.666666667","","1.666666667","66.66666667","18.88888889","","55.55555556","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00092","","","","0","1.727941","0.791191","0.448198","1.217723","1","1","3","3","3","2","6","","4","8","4.1311798","1","72.0843506","10","40.73339941","4","5","11.7225075","5","4","6","0.7","","0.2","","","","0.116666667","","","","2","","0.066666667","","","","7.777777778","","2.222222222","","","","2","","0.066666667","100","7.777777778","","2.222222222","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00093","","","","0","1.619342","0.986283","0.126727","0.814358","1","1","3","3","3","3","6","7","6","5","3.858454","1","71.7595749","5","37.8319461","5","3","12.9690084","6","6","6","1.1","0.1","2","1.2","3.2","13","0.183333333","0.014285714","0.092307692","4.333333333","2","0.4","0.666666667","46.15384615","37.5","0.453983353","12.22222222","13.33333333","22.22222222","5.04425948","35.55555556","4.333333333","2","0.4","0.666666667","100","12.22222222","13.33333333","22.22222222","5.04425948","35.55555556"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00094","","","","","","","","","1","1","3","3","3","3","11","","6","","","1","","6","","4","5","","5","1","4","0.8","","1","","","","0.072727273","","","","3.666666667","","0.333333333","","","","8.888888889","","11.11111111","","","","3.666666667","","0.333333333","100","8.888888889","","11.11111111","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00095","","","","0","1.770411","0.919997","0.448158","0.750192","1","1","3","3","3","2","3","2","7","7","4.751554","1","70.136528","6","38.60797145","4","3","11.8302984","4","3","6","0.7","0.1","0.2","0.8","1","5","0.233333333","0.05","0.16","1.666666667","1","0.266666667","0.066666667","60","80","0.308863772","7.777777778","8.888888889","2.222222222","3.431819684","11.11111111","1.666666667","1","0.266666667","0.066666667","100","7.777777778","8.888888889","2.222222222","3.431819684","11.11111111"
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00096","","","","0","1.166146","0.323236","0.694061","1.513146","1","1","3","3","3","2","3","","9","9","2.684917","1","74.0878601","3","49.43597863","5","5","11.4139681","5","1","3","0.3","","0.5","","","","0.1","","","","1","","0.166666667","","","","3.333333333","","5.555555556","","","","1","","0.166666667","100","3.333333333","","5.555555556","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00097","","","","0","1.553906","0.849816","0.126599","0.744669","1","1","3","3","3","3","6","","2","8","3.4404161","1","76.453331","13","40.85657371","4","5","9.7404346","8","3","4","1","","1.5","","","","0.166666667","","","","2","","0.5","","","","11.11111111","","16.66666667","","","","2","","0.5","100","11.11111111","","16.66666667","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00098","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017FMS-OT01","","","","","","","","","GHP2017FMS-OT01-00099","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
