"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00310","","","","3","3","3","3","3","0.6","0.08","1","5","0.68","1.68","6","0.2","0.026666667","0.113333333","2","1","0.226666667","0.333333333","50","40.47619048","6.666666667","7.555555556","11.11111111","18.66666667","2","1","0.226666667","0.333333333","100","6.666666667","7.555555556","11.11111111","18.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00311","","","","3","3","1","0","3","0","0.16","4.5","3","0.16","4.66","3","","0.053333333","0.053333333","1","0","0.053333333","1.5","0","3.433476395","0","1.777777778","50","51.77777778","1","0","0.053333333","1.5","100","0","1.777777778","50","51.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00312","","","","3","1","1","0","1","0","0.06","0.5","4","0.06","0.56","1","","0.06","0.06","1","0","0.06","0.5","0","10.71428571","0","2","16.66666667","18.66666667","0.333333333","0","0.02","0.166666667","33.33333333","0","0.666666667","5.555555556","6.222222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00313","","","","3","2","2","2","0","0.64","0","2.5","4","0.64","3.14","2","0.32","","0.32","1","1","0.32","1.25","100","20.38216561","10.66666667","10.66666667","41.66666667","52.33333333","0.666666667","0.666666667","0.213333333","0.833333333","66.66666667","7.111111111","7.111111111","27.77777778","34.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00314","","","","3","3","3","5","2","1.04","0.12","1","4","1.16","2.16","7","0.208","0.06","0.165714286","2.333333333","1.666666667","0.386666667","0.333333333","71.42857143","53.7037037","11.55555556","12.88888889","11.11111111","24","2.333333333","1.666666667","0.386666667","0.333333333","100","11.55555556","12.88888889","11.11111111","24"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00315","","","","3","1","1","4","2","1.64","0.2","3","3","1.84","4.84","6","0.41","0.1","0.306666667","6","4","1.84","3","66.66666667","38.01652893","54.66666667","61.33333333","100","161.3333333","2","1.333333333","0.613333333","1","33.33333333","18.22222222","20.44444444","33.33333333","53.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00316","","","","3","2","2","1","1","0.4","0.01","0.5","4","0.41","0.91","2","0.4","0.01","0.205","1","0.5","0.205","0.25","50","45.05494505","6.666666667","6.833333333","8.333333333","15.16666667","0.666666667","0.333333333","0.136666667","0.166666667","66.66666667","4.444444444","4.555555556","5.555555556","10.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00317","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00318","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00319","","","","3","2","2","2","4","0.2","0.06","1","4","0.26","1.26","6","0.1","0.015","0.043333333","3","1","0.13","0.5","33.33333333","20.63492063","3.333333333","4.333333333","16.66666667","21","2","0.666666667","0.086666667","0.333333333","66.66666667","2.222222222","2.888888889","11.11111111","14"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00320","","","","3","2","1","0","3","0","0.2","8","3","0.2","8.2","3","","0.066666667","0.066666667","1.5","0","0.1","4","0","2.43902439","0","3.333333333","133.3333333","136.6666667","1","0","0.066666667","2.666666667","66.66666667","0","2.222222222","88.88888889","91.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00321","","","","3","3","2","1","1","0.36","0.1","0.5","5","0.46","0.96","2","0.36","0.1","0.23","0.666666667","0.333333333","0.153333333","0.166666667","50","47.91666667","4","5.111111111","5.555555556","10.66666667","0.666666667","0.333333333","0.153333333","0.166666667","100","4","5.111111111","5.555555556","10.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00322","","","","3","3","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.166666667","","0","0","0","5.555555556","5.555555556","0","0","0","0.166666667","100","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00323","","","","3","1","1","0","1","0","0.12","2","5","0.12","2.12","1","","0.12","0.12","1","0","0.12","2","0","5.660377358","0","4","66.66666667","70.66666667","0.333333333","0","0.04","0.666666667","33.33333333","0","1.333333333","22.22222222","23.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00324","","","","3","2","1","1","0","0.1","0","0.5","5","0.1","0.6","1","0.1","","0.1","0.5","0.5","0.05","0.25","100","16.66666667","1.666666667","1.666666667","8.333333333","10","0.333333333","0.333333333","0.033333333","0.166666667","66.66666667","1.111111111","1.111111111","5.555555556","6.666666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00325","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00326","","","","3","3","3","10","0","4.5","0","4.5","3","4.5","9","10","0.45","","0.45","3.333333333","3.333333333","1.5","1.5","100","50","50","50","50","100","3.333333333","3.333333333","1.5","1.5","100","50","50","50","100"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00327","","","","3","1","0","0","0","0","0","4","3","0","4","0","","","","0","0","0","4","","0","0","0","133.3333333","133.3333333","0","0","0","1.333333333","33.33333333","0","0","44.44444444","44.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00328","","","","3","1","1","2","0","0.5","0","0.5","3","0.5","1","2","0.25","","0.25","2","2","0.5","0.5","100","50","16.66666667","16.66666667","16.66666667","33.33333333","0.666666667","0.666666667","0.166666667","0.166666667","33.33333333","5.555555556","5.555555556","5.555555556","11.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00329","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00330","","","","3","2","2","1","1","0.6","0.01","1","4","0.61","1.61","2","0.6","0.01","0.305","1","0.5","0.305","0.5","50","37.88819876","10","10.16666667","16.66666667","26.83333333","0.666666667","0.333333333","0.203333333","0.333333333","66.66666667","6.666666667","6.777777778","11.11111111","17.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00331","","","","3","2","1","0","1","0","0.14","0.5","6","0.14","0.64","1","","0.14","0.14","0.5","0","0.07","0.25","0","21.875","0","2.333333333","8.333333333","10.66666667","0.333333333","0","0.046666667","0.166666667","66.66666667","0","1.555555556","5.555555556","7.111111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00332","","","","3","1","1","0","1","0","0.12","0.5","5","0.12","0.62","1","","0.12","0.12","1","0","0.12","0.5","0","19.35483871","0","4","16.66666667","20.66666667","0.333333333","0","0.04","0.166666667","33.33333333","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00333","","","","3","2","1","0","1","0","0.12","0.5","6","0.12","0.62","1","","0.12","0.12","0.5","0","0.06","0.25","0","19.35483871","0","2","8.333333333","10.33333333","0.333333333","0","0.04","0.166666667","66.66666667","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00334","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00401","","","","3","1","0","0","0","0","0","0.5","6","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00402","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00403","","","","3","2","2","0","4","0","0.24","2","5","0.24","2.24","4","","0.06","0.06","2","0","0.12","1","0","10.71428571","0","4","33.33333333","37.33333333","1.333333333","0","0.08","0.666666667","66.66666667","0","2.666666667","22.22222222","24.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00404","","","","3","3","3","5","0","0.96","0","0.5","4","0.96","1.46","5","0.192","","0.192","1.666666667","1.666666667","0.32","0.166666667","100","65.75342466","10.66666667","10.66666667","5.555555556","16.22222222","1.666666667","1.666666667","0.32","0.166666667","100","10.66666667","10.66666667","5.555555556","16.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00405","","","","3","3","3","1","2","0.45","0.24","0.5","5","0.69","1.19","3","0.45","0.12","0.23","1","0.333333333","0.23","0.166666667","33.33333333","57.98319328","5","7.666666667","5.555555556","13.22222222","1","0.333333333","0.23","0.166666667","100","5","7.666666667","5.555555556","13.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00406","","","","3","1","0","0","0","0","0","0.5","6","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00407","","","","3","3","1","0","1","0","0.14","0.5","5","0.14","0.64","1","","0.14","0.14","0.333333333","0","0.046666667","0.166666667","0","21.875","0","1.555555556","5.555555556","7.111111111","0.333333333","0","0.046666667","0.166666667","100","0","1.555555556","5.555555556","7.111111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00408","","","","3","3","3","3","3","0.6","0.14","0.5","5","0.74","1.24","6","0.2","0.046666667","0.123333333","2","1","0.246666667","0.166666667","50","59.67741935","6.666666667","8.222222222","5.555555556","13.77777778","2","1","0.246666667","0.166666667","100","6.666666667","8.222222222","5.555555556","13.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00409","","","","3","3","3","9","2","2.4","0.18","1","5","2.58","3.58","11","0.266666667","0.09","0.234545455","3.666666667","3","0.86","0.333333333","81.81818182","72.06703911","26.66666667","28.66666667","11.11111111","39.77777778","3.666666667","3","0.86","0.333333333","100","26.66666667","28.66666667","11.11111111","39.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00410","","","","3","1","0","0","0","0","0","0.5","6","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00411","","","","3","1","1","0","1","0","0.06","0.5","5","0.06","0.56","1","","0.06","0.06","1","0","0.06","0.5","0","10.71428571","0","2","16.66666667","18.66666667","0.333333333","0","0.02","0.166666667","33.33333333","0","0.666666667","5.555555556","6.222222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00412","","","","3","2","2","2","0","0.3","0","1","5","0.3","1.3","2","0.15","","0.15","1","1","0.15","0.5","100","23.07692308","5","5","16.66666667","21.66666667","0.666666667","0.666666667","0.1","0.333333333","66.66666667","3.333333333","3.333333333","11.11111111","14.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00413","","","","3","3","3","5","0","0.88","0","3","5","0.88","3.88","5","0.176","","0.176","1.666666667","1.666666667","0.293333333","1","100","22.68041237","9.777777778","9.777777778","33.33333333","43.11111111","1.666666667","1.666666667","0.293333333","1","100","9.777777778","9.777777778","33.33333333","43.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00414","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00415","","","","3","2","0","0","0","0","0","0.5","6","0","0.5","0","","","","0","0","0","0.25","","0","0","0","8.333333333","8.333333333","0","0","0","0.166666667","66.66666667","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00416","","","","3","3","2","2","0","0.52","0","0.5","6","0.52","1.02","2","0.26","","0.26","0.666666667","0.666666667","0.173333333","0.166666667","100","50.98039216","5.777777778","5.777777778","5.555555556","11.33333333","0.666666667","0.666666667","0.173333333","0.166666667","100","5.777777778","5.777777778","5.555555556","11.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00417","","","","3","1","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00418","","","","3","2","1","1","1","1.06","0.14","7","4","1.2","8.2","2","1.06","0.14","0.6","1","0.5","0.6","3.5","50","14.63414634","17.66666667","20","116.6666667","136.6666667","0.666666667","0.333333333","0.4","2.333333333","66.66666667","11.77777778","13.33333333","77.77777778","91.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00419","","","","3","3","2","4","2","1.08","0.12","3","3","1.2","4.2","6","0.27","0.06","0.2","2","1.333333333","0.4","1","66.66666667","28.57142857","12","13.33333333","33.33333333","46.66666667","2","1.333333333","0.4","1","100","12","13.33333333","33.33333333","46.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00420","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00421","","","","3","2","2","3","0","0.62","0","0.5","5","0.62","1.12","3","0.206666667","","0.206666667","1.5","1.5","0.31","0.25","100","55.35714286","10.33333333","10.33333333","8.333333333","18.66666667","1","1","0.206666667","0.166666667","66.66666667","6.888888889","6.888888889","5.555555556","12.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00422","","","","3","2","2","5","0","1.1","0","3","4","1.1","4.1","5","0.22","","0.22","2.5","2.5","0.55","1.5","100","26.82926829","18.33333333","18.33333333","50","68.33333333","1.666666667","1.666666667","0.366666667","1","66.66666667","12.22222222","12.22222222","33.33333333","45.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00423","","","","3","2","2","1","1","0.72","0.06","0.5","4","0.78","1.28","2","0.72","0.06","0.39","1","0.5","0.39","0.25","50","60.9375","12","13","8.333333333","21.33333333","0.666666667","0.333333333","0.26","0.166666667","66.66666667","8","8.666666667","5.555555556","14.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00424","","","","3","3","3","6","1","2.9","0.01","4","3","2.91","6.91","7","0.483333333","0.01","0.415714286","2.333333333","2","0.97","1.333333333","85.71428571","42.11287988","32.22222222","32.33333333","44.44444444","76.77777778","2.333333333","2","0.97","1.333333333","100","32.22222222","32.33333333","44.44444444","76.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00425","","","","3","2","2","0","2","0","0.1","0.5","6","0.1","0.6","2","","0.05","0.05","1","0","0.05","0.25","0","16.66666667","0","1.666666667","8.333333333","10","0.666666667","0","0.033333333","0.166666667","66.66666667","0","1.111111111","5.555555556","6.666666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00426","","","","3","2","1","0","2","0","0.04","0.5","6","0.04","0.54","2","","0.02","0.02","1","0","0.02","0.25","0","7.407407407","0","0.666666667","8.333333333","9","0.666666667","0","0.013333333","0.166666667","66.66666667","0","0.444444444","5.555555556","6"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00427","","","","3","1","1","0","1","0","0.08","0.5","4","0.08","0.58","1","","0.08","0.08","1","0","0.08","0.5","0","13.79310345","0","2.666666667","16.66666667","19.33333333","0.333333333","0","0.026666667","0.166666667","33.33333333","0","0.888888889","5.555555556","6.444444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00428","","","","3","2","1","0","2","0","0.26","0.5","5","0.26","0.76","2","","0.13","0.13","1","0","0.13","0.25","0","34.21052632","0","4.333333333","8.333333333","12.66666667","0.666666667","0","0.086666667","0.166666667","66.66666667","0","2.888888889","5.555555556","8.444444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00429","","","","3","1","1","1","0","0.2","0","2.5","3","0.2","2.7","1","0.2","","0.2","1","1","0.2","2.5","100","7.407407407","6.666666667","6.666666667","83.33333333","90","0.333333333","0.333333333","0.066666667","0.833333333","33.33333333","2.222222222","2.222222222","27.77777778","30"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00430","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00431","","","","3","2","2","4","0","1.1","0","7","3","1.1","8.1","4","0.275","","0.275","2","2","0.55","3.5","100","13.58024691","18.33333333","18.33333333","116.6666667","135","1.333333333","1.333333333","0.366666667","2.333333333","66.66666667","12.22222222","12.22222222","77.77777778","90"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-00432","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
