"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00019","","","","3","1","34","19","16","16","30","16","2","1","1","7","3","3","8.4","0.8","11.4","9.2","20.6","53","0.247058824","0.042105263","0.173584906","3.3125","1.766666667","2.125","1.133333333","0.575","0.306666667","0.7125","0.38","64.1509434","44.66019417","53.33333333","9.333333333","17.5","10.22222222","19.16666667","12.66666667","23.75","22.88888889","42.91666667"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00002","","","","3","2","42","55","30","25","30","25","2","3","5","6","4","4","5.7","2.4","9.2","8.1","17.3","97","0.135714286","0.043636364","0.083505155","3.88","3.233333333","1.68","1.4","0.324","0.27","0.368","0.306666667","43.29896907","46.82080925","83.33333333","6.333333333","7.6","9","10.8","10.22222222","12.26666667","19.22222222","23.06666667"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00020","","","","3","1","40","14","29","19","30","19","2","3","3","7","4","3","7.5","0.5","23.6","8","31.6","54","0.1875","0.035714286","0.148148148","2.842105263","1.8","2.105263158","1.333333333","0.421052632","0.266666667","1.242105263","0.786666667","74.07407407","25.3164557","63.33333333","8.333333333","13.15789474","8.888888889","14.03508772","26.22222222","41.40350877","35.11111111","55.43859649"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00021","","","","3","2","60","34","24","23","30","23","3","3","1","7","2","3","20.8","1.4","16","22.2","38.2","94","0.346666667","0.041176471","0.236170213","4.086956522","3.133333333","2.608695652","2","0.965217391","0.74","0.695652174","0.533333333","63.82978723","58.11518325","76.66666667","23.11111111","30.14492754","24.66666667","32.17391304","17.77777778","23.1884058","42.44444444","55.36231884"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00022","","","","3","2","63","14","30","26","30","26","2","3","3","8","4","3","13.3","0.5","17.6","13.8","31.4","77","0.211111111","0.035714286","0.179220779","2.961538462","2.566666667","2.423076923","2.1","0.530769231","0.46","0.676923077","0.586666667","81.81818182","43.94904459","86.66666667","14.77777778","17.05128205","15.33333333","17.69230769","19.55555556","22.56410256","34.88888889","40.25641026"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00023","","","","3","2","64","40","26","20","30","20","2","3","3","6","5","4","10.4","1.4","10.6","11.8","22.4","104","0.1625","0.035","0.113461538","5.2","3.466666667","3.2","2.133333333","0.59","0.393333333","0.53","0.353333333","61.53846154","52.67857143","66.66666667","11.55555556","17.33333333","13.11111111","19.66666667","11.77777778","17.66666667","24.88888889","37.33333333"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00024","","","","3","1","42","25","22","21","30","21","2","3","3","7","3","3","7.7","1.1","12.2","8.8","21","67","0.183333333","0.044","0.131343284","3.19047619","2.233333333","2","1.4","0.419047619","0.293333333","0.580952381","0.406666667","62.68656716","41.9047619","70","8.555555556","12.22222222","9.777777778","13.96825397","13.55555556","19.36507937","23.33333333","33.33333333"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00025","","","","3","1","27","29","26","24","30","24","2","3","5","6","4","5","1.9","0.8","16.6","2.7","19.3","56","0.07037037","0.027586207","0.048214286","2.333333333","1.866666667","1.125","0.9","0.1125","0.09","0.691666667","0.553333333","48.21428571","13.98963731","80","2.111111111","2.638888889","3","3.75","18.44444444","23.05555556","21.44444444","26.80555556"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00026","","","","3","1","19","13","30","26","30","26","2","3","5","6","4","3","2.2","0.5","18.2","2.7","20.9","32","0.115789474","0.038461538","0.084375","1.230769231","1.066666667","0.730769231","0.633333333","0.103846154","0.09","0.7","0.606666667","59.375","12.91866029","86.66666667","2.444444444","2.820512821","3","3.461538462","20.22222222","23.33333333","23.22222222","26.79487179"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00003","","","","3","1","10","6","29","25","30","17","2","3","5","7","3","3","1.1","0.3","16.8","1.4","18.2","16","0.11","0.05","0.0875","0.64","0.533333333","0.4","0.333333333","0.056","0.046666667","0.672","0.56","62.5","7.692307692","83.33333333","1.222222222","1.466666667","1.555555556","1.866666667","18.66666667","22.4","20.22222222","24.26666667"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00004","","","","3","2","48","36","30","28","30","28","2","3","3","6","4","4","8.2","1.3","7.8","9.5","17.3","84","0.170833333","0.036111111","0.113095238","3","2.8","1.714285714","1.6","0.339285714","0.316666667","0.278571429","0.26","57.14285714","54.9132948","93.33333333","9.111111111","9.761904762","10.55555556","11.30952381","8.666666667","9.285714286","19.22222222","20.5952381"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00005","","","","3","1","41","44","30","28","30","28","2","3","3","6","3","3","4.9","1.5","11.2","6.4","17.6","85","0.119512195","0.034090909","0.075294118","3.035714286","2.833333333","1.464285714","1.366666667","0.228571429","0.213333333","0.4","0.373333333","48.23529412","36.36363636","93.33333333","5.444444444","5.833333333","7.111111111","7.619047619","12.44444444","13.33333333","19.55555556","20.95238095"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00006","","","","3","1","75","29","30","27","30","27","2","3","3","7","3","3","16.9","1.3","12.4","18.2","30.6","104","0.225333333","0.044827586","0.175","3.851851852","3.466666667","2.777777778","2.5","0.674074074","0.606666667","0.459259259","0.413333333","72.11538462","59.47712418","90","18.77777778","20.86419753","20.22222222","22.4691358","13.77777778","15.30864198","34","37.77777778"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00007","","","","3","1","","9","29","23","30","15","2","5","7","6","4","3","","0.2","12.6","","","","","0.022222222","","","","","","","","0.547826087","0.42","","","76.66666667","","","","","14","18.26086957","",""
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00008","","","","3","1","16","28","30","28","30","22","2","3","5","6","4","4","1.9","1","11.8","2.9","14.7","44","0.11875","0.035714286","0.065909091","1.571428571","1.466666667","0.571428571","0.533333333","0.103571429","0.096666667","0.421428571","0.393333333","36.36363636","19.72789116","93.33333333","2.111111111","2.261904762","3.222222222","3.452380952","13.11111111","14.04761905","16.33333333","17.5"
"","","GHP2016KMD-ST01","","","","","","","","","GHP2016KMD-ST01-00009","","","","3","1","44","32","30","30","30","30","2","3","5","7","3","3","7.5","1.1","15.6","8.6","24.2","76","0.170454545","0.034375","0.113157895","2.533333333","2.533333333","1.466666667","1.466666667","0.286666667","0.286666667","0.52","0.52","57.89473684","35.53719008","100","8.333333333","8.333333333","9.555555556","9.555555556","17.33333333","17.33333333","26.88888889","26.88888889"
