"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Storage root dry matter content computing percent|CO_331:0000297","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00518","","","","11.6579571","1.97","0.96","17.17","48.4","1.87","2.69","4.02","65.48","12.09","35.47520661","12","10","5","4","8","6","1","1","1","3","2","4","5","1.3","0.3","2.12","1.6","3.72","14","0.1625","0.05","0.114285714","2.8","1.166666667","1.6","0.666666667","0.32","0.133333333","0.424","0.176666667","57.14285714","43.01075269","41.66666667","0.567603306","3.611111111","8.666666667","4.444444444","10.66666667","5.888888889","14.13333333","1.576675849","3.784022039","10.33333333","24.8"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00519","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00520","","","","18.4546165","1.72","0.72","17.43","48.56","3.56","4.75","3.27","66.93","6","35.8937397","12","5","3","3","6","21","1","1","1","2","3","3","4","2.76","0.72","5.12","3.48","8.6","27","0.46","0.034285714","0.128888889","9","2.25","2","0.5","1.16","0.29","1.706666667","0.426666667","22.22222222","40.46511628","25","1.249102142","7.666666667","30.66666667","9.666666667","38.66666667","14.22222222","56.88888889","3.469728171","13.87891269","23.88888889","95.55555556"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00521","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00522","","","","","","","","","","","","","","","12","4","2","0","0","0","","","","","","","2","0","0","0.65","0","0.65","0","","","","0","0","0","0","0","0","0.325","0.054166667","","0","16.66666667","","0","0","0","0","1.805555556","10.83333333","","","1.805555556","10.83333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00523","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00524","","","","","","","","","","","","","","","12","10","3","1","0","1","1","3","1","","7","9","6","0","0.01","2.08","0.01","2.09","1","","0.01","0.01","0.333333333","0.083333333","0","0","0.003333333","0.000833333","0.693333333","0.173333333","0","0.4784689","25","","0","0","0.027777778","0.111111111","5.777777778","23.11111111","","","5.805555556","23.22222222"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00525","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00526","","","","","","","","","","","","","","","12","8","2","","","","","","","","","","7","","","0.9","","","","","","","","","","","","","0.45","0.075","","","16.66666667","","","","","","2.5","15","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00527","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00528","","","","","","","","","","","","","","","12","12","2","","","","","","","","","","3","","","0.95","","","","","","","","","","","","","0.475","0.079166667","","","16.66666667","","","","","","2.638888889","15.83333333","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00529","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00530","","","","1.0320072","1.76","0.92","16.56","48.27","1.54","2.61","2.97","68.34","13.35","34.307023","12","12","7","3","3","2","1","1","1","3","3","4","4","0.58","0.16","4.06","0.74","4.8","5","0.193333333","0.08","0.148","0.714285714","0.416666667","0.428571429","0.25","0.105714286","0.061666667","0.58","0.338333333","60","15.41666667","58.33333333","0.25387197","1.611111111","2.761904762","2.055555556","3.523809524","11.27777778","19.33333333","0.705199917","1.208914144","13.33333333","22.85714286"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00531","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00532","","","","","","","","","","","","","","","12","4","4","0","0","0","","","","","","","3","0","0","3.04","0","3.04","0","","","","0","0","0","0","0","0","0.76","0.253333333","","0","33.33333333","","0","0","0","0","8.444444444","25.33333333","","","8.444444444","25.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00533","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00534","","","","","","","","","","","","","","","12","12","6","0","0","0","","","","","","","1","0","0","4.58","0","4.58","0","","","","0","0","0","0","0","0","0.763333333","0.381666667","","0","50","","0","0","0","0","12.72222222","25.44444444","","","12.72222222","25.44444444"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00535","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00536","","","","23.6243782","1.92","0.87","12.49","48.83","6.87","9.39","2.81","55.83","10.1","25.57853778","12","8","7","2","0","6","2","1","1","3","4","6","4","0","0.34","3.54","0.34","3.88","6","","0.056666667","0.056666667","0.857142857","0.5","0","0","0.048571429","0.028333333","0.505714286","0.295","0","8.762886598","58.33333333","0.086967028","0","0","0.944444444","1.619047619","9.833333333","16.85714286","0.241575079","0.414128707","10.77777778","18.47619048"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00537","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00538","","","","","","","","","","","","","","","12","1","1","0","0","0","","","","","","","8","0","0","0.3","0","0.3","0","","","","0","0","0","0","0","0","0.3","0.025","","0","8.333333333","","0","0","0","0","0.833333333","10","","","0.833333333","10"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00539","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00540","","","","0","1.86","0.92","19.22","48.95","2.73","4.09","3.8","70.36","6.06","39.26455567","12","2","1","1","3","7","","1","","3","","","5","0.45","0.3","3.22","0.75","3.97","10","0.15","0.042857143","0.075","10","0.833333333","3","0.25","0.75","0.0625","3.22","0.268333333","30","18.89168766","8.333333333","0.294484168","1.25","15","2.083333333","25","8.944444444","107.3333333","0.818011576","9.816138917","11.02777778","132.3333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00541","","","","","","","","","","","","","","","12","9","5","0","0","0","","","","","","","2","0","0","3.18","0","3.18","0","","","","0","0","0","0","0","0","0.636","0.265","","0","41.66666667","","0","0","0","0","8.833333333","21.2","","","8.833333333","21.2"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00542","","","","23.2586098","1.9","1.08","15.27","48.99","3.02","5.54","4","64.91","10.94","31.16962645","12","12","6","4","13","8","1","1","","3","2","4","4","1.55","0.35","2.3","1.9","4.2","21","0.119230769","0.04375","0.09047619","3.5","1.75","2.166666667","1.083333333","0.316666667","0.158333333","0.383333333","0.191666667","61.9047619","45.23809524","50","0.592222903","4.305555556","8.611111111","5.277777778","10.55555556","6.388888889","12.77777778","1.645063618","3.290127237","11.66666667","23.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00543","","","","4.2670193","1.51","0.94","11.49","48.26","9.41","13.66","2.79","55.71","8.08","23.80853709","12","11","8","5","2","8","1","1","1","3","2","3","4","0.2","0.4","2.68","0.6","3.28","10","0.1","0.05","0.06","1.25","0.833333333","0.25","0.166666667","0.075","0.05","0.335","0.223333333","20","18.29268293","66.66666667","0.142851223","0.555555556","0.833333333","1.666666667","2.5","7.444444444","11.16666667","0.396808952","0.595213427","9.111111111","13.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00544","","","","18.1676865","2.15","1.33","12.95","49.04","4.76","7.09","4.21","61.32","5.52","26.40701468","12","10","2","2","2","0","","1","","3","","","6","0.35","0","0.78","0.35","1.13","2","0.175","","0.175","1","0.166666667","1","0.166666667","0.175","0.029166667","0.39","0.065","100","30.97345133","16.66666667","0.092424551","0.972222222","5.833333333","0.972222222","5.833333333","2.166666667","13","0.256734865","1.54040919","3.138888889","18.83333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00545","","","","24.0380402","1.77","0.95","17.28","48.84","2.3","3.39","2.74","64.9","12.15","35.38083538","12","12","10","7","12","13","1","2","1","2","4","3","3","1.55","0.35","4.86","1.9","6.76","25","0.129166667","0.026923077","0.076","2.5","2.083333333","1.2","1","0.19","0.158333333","0.486","0.405","48","28.10650888","83.33333333","0.672235872","4.305555556","5.166666667","5.277777778","6.333333333","13.5","16.2","1.867321867","2.240786241","18.77777778","22.53333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00546","","","","26.584404","1.86","0.95","13.89","48.4","5.14","7.25","2.74","55.5","14.44","28.69834711","12","9","4","1","0","1","","1","","2","","","8","0","0.04","0.46","0.04","0.5","1","","0.04","0.04","0.25","0.083333333","0","0","0.01","0.003333333","0.115","0.038333333","0","8","33.33333333","0.011479339","0","0","0.111111111","0.333333333","1.277777778","3.833333333","0.031887052","0.095661157","1.388888889","4.166666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00547","","","","","","","","","","","","","","","12","6","4","0","0","0","","","","","","","5","0","0","2.66","0","2.66","0","","","","0","0","0","0","0","0","0.665","0.221666667","","0","33.33333333","","0","0","0","0","7.388888889","22.16666667","","","7.388888889","22.16666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00548","","","","","","","","","","","","","","","12","9","5","2","1","1","1","1","1","","4","5","2","0.15","0.08","4.26","0.23","4.49","2","0.15","0.08","0.115","0.4","0.166666667","0.2","0.083333333","0.046","0.019166667","0.852","0.355","50","5.122494432","41.66666667","","0.416666667","1","0.638888889","1.533333333","11.83333333","28.4","","","12.47222222","29.93333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00549","","","","4.7488384","1.7","0.96","15.47","48.99","5.33","8.09","3.31","62.59","9.45","31.57787304","12","11","7","7","7","4","1","1","1","3","4","1","6","2.05","0.3","4.48","2.35","6.83","11","0.292857143","0.075","0.213636364","1.571428571","0.916666667","1","0.583333333","0.335714286","0.195833333","0.64","0.373333333","63.63636364","34.40702782","58.33333333","0.742080016","5.694444444","9.761904762","6.527777778","11.19047619","12.44444444","21.33333333","2.061333379","3.533714363","18.97222222","32.52380952"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00550","","","","14.7730637","2.6","1.37","13.74","49.06","3.6","5.24","5.98","56.37","14.01","28.00652263","12","7","6","3","1","2","1","1","1","2","5","4","1","0.4","0.1","2.04","0.5","2.54","3","0.4","0.05","0.166666667","0.5","0.25","0.166666667","0.083333333","0.083333333","0.041666667","0.34","0.17","33.33333333","19.68503937","50","0.140032613","1.111111111","2.222222222","1.388888889","2.777777778","5.666666667","11.33333333","0.388979481","0.777958962","7.055555556","14.11111111"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00551","","","","5.6603642","1.68","0.78","14.47","48.4","5.96","8.19","2.89","65.43","4.94","29.89669421","12","12","7","5","10","3","1","1","1","2","6","7","3","2.05","0.18","5.06","2.23","7.29","13","0.205","0.06","0.171538462","1.857142857","1.083333333","1.428571429","0.833333333","0.318571429","0.185833333","0.722857143","0.421666667","76.92307692","30.58984911","58.33333333","0.666696281","5.694444444","9.761904762","6.194444444","10.61904762","14.05555556","24.0952381","1.851934114","3.174744195","20.25","34.71428571"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00552","","","","","","","","","","","","","","","12","10","7","1","0","1","1","1","1","","5","9","4","0","0.06","2.68","0.06","2.74","1","","0.06","0.06","0.142857143","0.083333333","0","0","0.008571429","0.005","0.382857143","0.223333333","0","2.189781022","58.33333333","","0","0","0.166666667","0.285714286","7.444444444","12.76190476","","","7.611111111","13.04761905"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00553","","","","26.1713753","1.78","0.63","12.15","48.48","11.36","15.2","2.05","53.12","5.23","25.06188119","12","12","7","3","6","4","1","1","1","3","5","8","3","1.35","0.16","4.72","1.51","6.23","10","0.225","0.04","0.151","1.428571429","0.833333333","0.857142857","0.5","0.215714286","0.125833333","0.674285714","0.393333333","60","24.23756019","58.33333333","0.378434406","3.75","6.428571429","4.194444444","7.19047619","13.11111111","22.47619048","1.051206683","1.8020686","17.30555556","29.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00554","","","","","","","","","","","","","","","12","8","3","3","0","5","1","1","1","","2","5","7","0","0.3","0.3","0.3","0.6","5","","0.06","0.06","1.666666667","0.416666667","0","0","0.1","0.025","0.1","0.025","0","50","25","","0","0","0.833333333","3.333333333","0.833333333","3.333333333","","","1.666666667","6.666666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00555","","","","25.2777328","2.1","1","11.5","48.84","8.9","12.97","2.54","51.62","9.15","23.54627355","12","12","8","2","4","5","1","1","1","3","7","9","4","0.8","0.4","3.62","1.2","4.82","9","0.2","0.08","0.133333333","1.125","0.75","0.5","0.333333333","0.15","0.1","0.4525","0.301666667","44.44444444","24.89626556","66.66666667","0.282555283","2.222222222","3.333333333","3.333333333","5","10.05555556","15.08333333","0.784875785","1.177313677","13.38888889","20.08333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00556","","","","","","","","","","","","","","","12","11","4","0","0","0","","","","","","","7","0","0","0.96","0","0.96","0","","","","0","0","0","0","0","0","0.24","0.08","","0","33.33333333","","0","0","0","0","2.666666667","8","","","2.666666667","8"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00557","","","","2.6859016","1.59","0.65","17.69","48.75","3.86","5.32","1.96","64.34","10.51","36.28717949","12","5","4","4","4","10","1","1","1","2","3","4","6","0.65","0.45","2.16","1.1","3.26","14","0.1625","0.045","0.078571429","3.5","1.166666667","1","0.333333333","0.275","0.091666667","0.54","0.18","28.57142857","33.74233129","33.33333333","0.399158974","1.805555556","5.416666667","3.055555556","9.166666667","6","18","1.108774929","3.326324786","9.055555556","27.16666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00558","","","","20.320282","2.03","0.92","12.85","48.95","5.35","7.54","3.07","56.38","9.9","26.25127681","12","7","5","1","5","2","2","1","1","3","4","4","7","1.3","0.18","9.16","1.48","10.64","7","0.26","0.09","0.211428571","1.4","0.583333333","1","0.416666667","0.296","0.123333333","1.832","0.763333333","71.42857143","13.90977444","41.66666667","0.388518897","3.611111111","8.666666667","4.111111111","9.866666667","25.44444444","61.06666667","1.079219158","2.590125979","29.55555556","70.93333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00559","","","","","","","","","","","","","","","12","7","2","0","0","0","","","","","","","8","0","0","0.2","0","0.2","0","","","","0","0","0","0","0","0","0.1","0.016666667","","0","16.66666667","","0","0","0","0","0.555555556","3.333333333","","","0.555555556","3.333333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00560","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00561","","","","9.4210796","2.14","1.09","13.74","48.42","5.12","7.4","4.04","61.09","3.71","28.37670384","12","12","11","11","20","18","1","1","1","3","3","2","2","5.15","0.75","8.3","5.9","14.2","38","0.2575","0.041666667","0.155263158","3.454545455","3.166666667","1.818181818","1.666666667","0.536363636","0.491666667","0.754545455","0.691666667","52.63157895","41.54929577","91.66666667","1.674225527","14.30555556","15.60606061","16.38888889","17.87878788","23.05555556","25.15151515","4.650626463","5.073410687","39.44444444","43.03030303"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00562","","","","14.3683434","2.11","1.26","13.09","46.01","2.94","5.44","4.54","59.44","13.38","28.45033688","12","8","4","3","1","7","1","1","1","3","3","8","2","0.25","0.24","6.26","0.49","6.75","8","0.25","0.034285714","0.06125","2","0.666666667","0.25","0.083333333","0.1225","0.040833333","1.565","0.521666667","12.5","7.259259259","33.33333333","0.139406651","0.694444444","2.083333333","1.361111111","4.083333333","17.38888889","52.16666667","0.387240696","1.161722089","18.75","56.25"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00563","","","","13.9410553","2.13","1.24","14.52","48.41","3.14","4.75","5.13","62.06","11.26","29.99380293","12","12","5","3","4","5","1","3","1","3","2","3","6","1.55","0.3","6.08","1.85","7.93","9","0.3875","0.06","0.205555556","1.8","0.75","0.8","0.333333333","0.37","0.154166667","1.216","0.506666667","44.44444444","23.32912989","41.66666667","0.554885354","4.305555556","10.33333333","5.138888889","12.33333333","16.88888889","40.53333333","1.541348206","3.699235695","22.02777778","52.86666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00564","","","","0","1.52","0.67","16.46","48.84","3.41","4.78","2.22","66.73","9.54","33.7018837","12","10","7","4","2","7","2","1","1","3","1","4","4","0.25","0.24","5.76","0.49","6.25","9","0.125","0.034285714","0.054444444","1.285714286","0.75","0.285714286","0.166666667","0.07","0.040833333","0.822857143","0.48","22.22222222","7.84","58.33333333","0.16513923","0.694444444","1.19047619","1.361111111","2.333333333","16","27.42857143","0.458720084","0.786377286","17.36111111","29.76190476"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00565","","","","0","1.93","1.02","13.3","38.96","3.91","5.76","3.9","61.67","11.75","34.137577","12","12","5","1","2","1","","","","3","","","3","0.2","0.08","3.58","0.28","3.86","3","0.1","0.08","0.093333333","0.6","0.25","0.4","0.166666667","0.056","0.023333333","0.716","0.298333333","66.66666667","7.25388601","41.66666667","0.095585216","0.555555556","1.333333333","0.777777778","1.866666667","9.944444444","23.86666667","0.265514488","0.637234771","10.72222222","25.73333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00566","","","","","","","","","","","","","","","12","11","4","2","0","2","1","1","1","","2","5","3","0","0.35","3.44","0.35","3.79","2","","0.175","0.175","0.5","0.166666667","0","0","0.0875","0.029166667","0.86","0.286666667","0","9.234828496","33.33333333","","0","0","0.972222222","2.916666667","9.555555556","28.66666667","","","10.52777778","31.58333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00567","","","","","","","","","","","","","","","12","10","1","1","0","3","1","1","1","","2","4","5","0","0.12","4.38","0.12","4.5","3","","0.04","0.04","3","0.25","0","0","0.12","0.01","4.38","0.365","0","2.666666667","8.333333333","","0","0","0.333333333","4","12.16666667","146","","","12.5","150"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00568","","","","15.4313469","1.99","0.93","18.14","48.62","2.88","4.57","3.14","62.91","13.81","37.30974907","12","12","8","2","2","2","1","1","1","3","4","3","4","0.4","0.1","5.34","0.5","5.84","4","0.2","0.05","0.125","0.5","0.333333333","0.25","0.166666667","0.0625","0.041666667","0.6675","0.445","50","8.561643836","66.66666667","0.186548745","1.111111111","1.666666667","1.388888889","2.083333333","14.83333333","22.25","0.518190959","0.777286439","16.22222222","24.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00569","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00570","","","","6.6704369","1.96","1.19","14.66","48.81","3.36","5.33","3.28","61.32","10.7","30.03482893","12","9","6","1","0","2","1","1","1","2","2","3","7","0","0.1","6.4","0.1","6.5","2","","0.05","0.05","0.333333333","0.166666667","0","0","0.016666667","0.008333333","1.066666667","0.533333333","0","1.538461538","50","0.030034829","0","0","0.277777778","0.555555556","17.77777778","35.55555556","0.08343008","0.166860161","18.05555556","36.11111111"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00571","","","","5.8976364","2.23","1.15","14.41","48.93","3.42","4.89","3.88","63.11","12.27","29.45023503","12","12","6","3","6","1","1","1","1","3","6","5","3","0.65","0.1","6.16","0.75","6.91","7","0.108333333","0.1","0.107142857","1.166666667","0.583333333","1","0.5","0.125","0.0625","1.026666667","0.513333333","85.71428571","10.85383502","50","0.220876763","1.805555556","3.611111111","2.083333333","4.166666667","17.11111111","34.22222222","0.613546563","1.227093126","19.19444444","38.38888889"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00572","","","","17.03088","1.97","0.81","18.71","48.6","2.7","4.21","2.74","63.86","13.81","38.49794239","12","12","7","5","4","2","1","1","1","3","3","1","3","1.35","0.1","2.96","1.45","4.41","6","0.3375","0.05","0.241666667","0.857142857","0.5","0.571428571","0.333333333","0.207142857","0.120833333","0.422857143","0.246666667","66.66666667","32.87981859","58.33333333","0.558220165","3.75","6.428571429","4.027777778","6.904761905","8.222222222","14.0952381","1.550611568","2.65819126","12.25","21"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00573","","","","","","","","","","","","","","","12","12","4","2","0","2","1","1","1","","6","9","4","0","0.1","4.84","0.1","4.94","2","","0.05","0.05","0.5","0.166666667","0","0","0.025","0.008333333","1.21","0.403333333","0","2.024291498","33.33333333","","0","0","0.277777778","0.833333333","13.44444444","40.33333333","","","13.72222222","41.16666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00574","","","","0.4137821","1.72","0.81","15.57","48.88","4.29","6.04","2.89","65.18","6.77","31.85351882","12","10","3","1","2","4","1","1","1","4","4","7","3","0.25","0.2","7.58","0.45","8.03","6","0.125","0.05","0.075","2","0.5","0.666666667","0.166666667","0.15","0.0375","2.526666667","0.631666667","33.33333333","5.603985056","25","0.143340835","0.694444444","2.777777778","1.25","5","21.05555556","84.22222222","0.398168985","1.592675941","22.30555556","89.22222222"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00575","","","","0","1.97","1.23","14.78","48.28","2.15","3.05","4.47","63.63","10.9","30.61309031","12","12","6","3","8","6","1","1","1","3","2","4","1","1.6","","4.52","","","14","0.2","","","2.333333333","1.166666667","1.333333333","0.666666667","","","0.753333333","0.376666667","57.14285714","","50","","4.444444444","8.888888889","","","12.55555556","25.11111111","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00576","","","","19.2252083","2.01","0.89","14.95","48.94","4.37","6.32","2.76","58.89","11.66","30.54760932","12","10","8","1","1","1","","1","","4","","","3","0.25","0.08","2.74","0.33","3.07","2","0.25","0.08","0.165","0.25","0.166666667","0.125","0.083333333","0.04125","0.0275","0.3425","0.228333333","50","10.74918567","66.66666667","0.100807111","0.694444444","1.041666667","0.916666667","1.375","7.611111111","11.41666667","0.280019752","0.420029628","8.527777778","12.79166667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00577","","","","","","","","","","","","","","","12","1","1","1","0","2","","1","","","","","1","0","0.08","5.12","0.08","5.2","2","","0.04","0.04","2","0.166666667","0","0","0.08","0.006666667","5.12","0.426666667","0","1.538461538","8.333333333","","0","0","0.222222222","2.666666667","14.22222222","170.6666667","","","14.44444444","173.3333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00578","","","","","","","","","","","","","","","12","11","5","0","0","0","","","","","","","2","0","0","2.56","0","2.56","0","","","","0","0","0","0","0","0","0.512","0.213333333","","0","41.66666667","","0","0","0","0","7.111111111","17.06666667","","","7.111111111","17.06666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00579","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
