"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root secondary defects estimating 1-18| CO_331:0000810","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00049","","","","","","","","","5","5","3","3","3","3","4","2","","","","1","","11","","5","5","","6","6","3","0.8","0.3","0.5","1.1","1.6","6","0.2","0.15","0.183333333","2","1.333333333","0.366666667","0.166666667","66.66666667","68.75","","8.888888889","12.22222222","5.555555556","","17.77777778","2","1.333333333","0.366666667","0.166666667","100","8.888888889","12.22222222","5.555555556","","17.77777778"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00005","","","","","","","","","","","3","3","2","0","0","0","","","","","","","","","","","4","6","6","0","0","0.1","0","0.1","0","","","","0","0","0","0.05","","0","","0","0","1.666666667","","1.666666667","0","0","0","0.033333333","66.66666667","0","0","1.111111111","","1.111111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00050","","","","","","","","","","","3","3","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00051","","","","","2.954396","1.414448","3.542932","5.2871871","3","3","3","3","3","3","10","12","8","7","6.3074789","3","49.129509","11","30.41004512","4","5","14.5306025","7","","5","1.7","0.6","1","2.3","3.3","22","0.17","0.05","0.104545455","7.333333333","3.333333333","0.766666667","0.333333333","45.45454545","69.6969697","0.699431038","18.88888889","25.55555556","11.11111111","7.771455975","36.66666667","7.333333333","3.333333333","0.766666667","0.333333333","100","18.88888889","25.55555556","11.11111111","7.771455975","36.66666667"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00052","","","","","","","","","","","3","3","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00053","","","","","","","","","","","3","3","","","","","","","","","","","","","","","","1","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00054","","","","","","","","","3","1","3","3","3","3","4","7","","","","1","","11","","4","5","","6","1","5","0.6","0.4","0.5","1","1.5","11","0.15","0.057142857","0.090909091","3.666666667","1.333333333","0.333333333","0.166666667","36.36363636","66.66666667","","6.666666667","11.11111111","5.555555556","","16.66666667","3.666666667","1.333333333","0.333333333","0.166666667","100","6.666666667","11.11111111","5.555555556","","16.66666667"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00055","","","","","","","","","3","3","3","3","3","3","","","","","","3","","11","","5","5","","6","3","5","","","2","","","","","","","","","","0.666666667","","","","","","22.22222222","","","","","","0.666666667","100","","","22.22222222","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00056","","","","","","","","","3","3","3","3","3","3","7","5","","","","3","","11","","6","3","","7","4","4","0.7","0.3","0.5","1","1.5","12","0.1","0.06","0.083333333","4","2.333333333","0.333333333","0.166666667","58.33333333","66.66666667","","7.777777778","11.11111111","5.555555556","","16.66666667","4","2.333333333","0.333333333","0.166666667","100","7.777777778","11.11111111","5.555555556","","16.66666667"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00057","","","","0.4966412","2.495878","1.364326","0.044137","0.958095","3","1","3","3","3","3","3","10","6","3","7.145123","1","66.6113815","11","34.70634608","5","7","17.5500183","4","1","5","0.5","0.4","0.1","0.9","1","13","0.166666667","0.04","0.069230769","4.333333333","1","0.3","0.033333333","23.07692308","90","0.312357115","5.555555556","10","1.111111111","3.470634608","11.11111111","4.333333333","1","0.3","0.033333333","100","5.555555556","10","1.111111111","3.470634608","11.11111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00058","","","","0","1.922933","1.116527","1.366161","3.044909","3","1","3","3","2","2","3","8","5","7","5.7112579","3","67.5664291","13","36.42673012","5","5","10.1462212","6","4","5","0.3","0.1","0.1","0.4","0.5","11","0.1","0.0125","0.036363636","5.5","1.5","0.2","0.05","27.27272727","80","0.14570692","5","6.666666667","1.666666667","2.428448675","8.333333333","3.666666667","1","0.133333333","0.033333333","66.66666667","3.333333333","4.444444444","1.111111111","1.618965783","5.555555556"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00059","","","","0","2.093015","1.086727","3.8146031","5.516943","3","1","3","3","3","3","13","12","3","8","6.051661","3","62.8412094","8","31.00219167","4","5","9.0607443","7","4","4","1.2","0.4","1","1.6","2.6","25","0.092307692","0.033333333","0.064","8.333333333","4.333333333","0.533333333","0.333333333","52","61.53846154","0.496035067","13.33333333","17.77777778","11.11111111","5.511500741","28.88888889","8.333333333","4.333333333","0.533333333","0.333333333","100","13.33333333","17.77777778","11.11111111","5.511500741","28.88888889"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00006","","","","","","","","","3","1","3","3","3","1","5","","","","","4","","8","","4","3","","6","3","5","0.8","","0.5","","","","0.16","","","","1.666666667","","0.166666667","","","","8.888888889","","5.555555556","","","","1.666666667","","0.166666667","100","8.888888889","","5.555555556","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00060","","","","","","","","","1","1","3","3","3","2","6","3","","","","1","","13","","6","5","","7","3","3","1.1","0.2","1.5","1.3","2.8","9","0.183333333","0.066666667","0.144444444","3","2","0.433333333","0.5","66.66666667","46.42857143","","12.22222222","14.44444444","16.66666667","","31.11111111","3","2","0.433333333","0.5","100","12.22222222","14.44444444","16.66666667","","31.11111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00061","","","","","2.700911","1.6106319","2.750921","4.2675619","1","5","3","3","3","3","3","3","7","4","6.921761","1","52.3576202","14","26.53990889","6","5","19.6970043","7","5","3","0.3","0.1","1.5","0.4","1.9","6","0.1","0.033333333","0.066666667","2","1","0.133333333","0.5","50","21.05263158","0.106159636","3.333333333","4.444444444","16.66666667","1.179551506","21.11111111","2","1","0.133333333","0.5","100","3.333333333","4.444444444","16.66666667","1.179551506","21.11111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00062","","","","","","","","","5","1","3","3","3","3","3","5","","","","1","","8","","7","7","","3","6","7","0.1","0.1","0.5","0.2","0.7","8","0.033333333","0.02","0.025","2.666666667","1","0.066666667","0.166666667","37.5","28.57142857","","1.111111111","2.222222222","5.555555556","","7.777777778","2.666666667","1","0.066666667","0.166666667","100","1.111111111","2.222222222","5.555555556","","7.777777778"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00063","","","","","","","","","5","1","3","3","3","3","3","4","","","","1","","8","","6","7","","3","4","6","0.2","0.1","0.5","0.3","0.8","7","0.066666667","0.025","0.042857143","2.333333333","1","0.1","0.166666667","42.85714286","37.5","","2.222222222","3.333333333","5.555555556","","8.888888889","2.333333333","1","0.1","0.166666667","100","2.222222222","3.333333333","5.555555556","","8.888888889"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00064","","","","","","","","","3","1","3","3","3","2","2","","","","","1","","8","","6","7","","3","5","6","0.1","","0.5","","","","0.05","","","","0.666666667","","0.166666667","","","","1.111111111","","5.555555556","","","","0.666666667","","0.166666667","100","1.111111111","","5.555555556","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00065","","","","0","2.116672","1.223833","0.423956","1.5548511","3","1","3","3","3","3","4","6","4","2","5.6780849","1","72.2241287","8","40.34428176","5","5","11.693758","6","3","5","0.4","0.2","0.5","0.6","1.1","10","0.1","0.033333333","0.06","3.333333333","1.333333333","0.2","0.166666667","40","54.54545455","0.242065691","4.444444444","6.666666667","5.555555556","2.689618784","12.22222222","3.333333333","1.333333333","0.2","0.166666667","100","4.444444444","6.666666667","5.555555556","2.689618784","12.22222222"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00066","","","","0","1.932019","1.0747","1.770327","2.7218771","3","1","3","3","2","1","3","2","2","2","5.995121","3","69.407135","8","39.01185771","5","5","10.4830875","5","6","5","0.3","0.1","1","0.4","1.4","5","0.1","0.05","0.08","2.5","1.5","0.2","0.5","60","28.57142857","0.156047431","5","6.666666667","16.66666667","2.600790514","23.33333333","1.666666667","1","0.133333333","0.333333333","66.66666667","3.333333333","4.444444444","11.11111111","1.733860343","15.55555556"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00067","","","","","","","","","","","3","3","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00068","","","","3.4582405","2.365885","1.34978","1.3394639","2.388273","5","1","3","3","3","3","4","2","6","4","6.9930921","1","65.103302","8","32.79569892","6","5","14.8177567","7","5","4","0.3","0.1","1.5","0.4","1.9","6","0.075","0.05","0.066666667","2","1.333333333","0.133333333","0.5","66.66666667","21.05263158","0.131182796","3.333333333","4.444444444","16.66666667","1.457586619","21.11111111","2","1.333333333","0.133333333","0.5","100","3.333333333","4.444444444","16.66666667","1.457586619","21.11111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00069","","","","","","","","","","","3","3","2","0","0","0","","","","","","","","","","","5","3","7","0","0","0.5","0","0.5","0","","","","0","0","0","0.25","","0","","0","0","8.333333333","","8.333333333","0","0","0","0.166666667","66.66666667","0","0","5.555555556","","5.555555556"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00007","","","","","","","","","3","1","3","3","3","3","7","4","","","","3","","8","","5","5","","7","1","5","0.8","0.2","4.5","1","5.5","11","0.114285714","0.05","0.090909091","3.666666667","2.333333333","0.333333333","1.5","63.63636364","18.18181818","","8.888888889","11.11111111","50","","61.11111111","3.666666667","2.333333333","0.333333333","1.5","100","8.888888889","11.11111111","50","","61.11111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00070","","","","0","2.3046179","1.3805","0.813459","1.405876","3","1","3","3","3","3","10","5","2","8","7.0557718","1","64.558075","8","34.06746032","4","3","14.3192263","7","3","3","1.7","0.2","4","1.9","5.9","15","0.17","0.04","0.126666667","5","3.333333333","0.633333333","1.333333333","66.66666667","32.20338983","0.647281746","18.88888889","21.11111111","44.44444444","7.192019401","65.55555556","5","3.333333333","0.633333333","1.333333333","100","18.88888889","21.11111111","44.44444444","7.192019401","65.55555556"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00071","","","","0","2.2103679","1.157125","0.518106","1.950206","3","1","3","3","3","1","3","3","4","9","5.3596339","1","68.3412476","8","42.57307616","6","5","12.9686222","6","","5","0.3","0.1","1","0.4","1.4","6","0.1","0.033333333","0.066666667","2","1","0.133333333","0.333333333","50","28.57142857","0.170292305","3.333333333","4.444444444","11.11111111","1.892136718","15.55555556","2","1","0.133333333","0.333333333","100","3.333333333","4.444444444","11.11111111","1.892136718","15.55555556"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00072","","","","","","","","","5","5","3","3","3","3","6","8","","","","1","","8","","6","7","","6","","6","0.3","0.1","1","0.4","1.4","14","0.05","0.0125","0.028571429","4.666666667","2","0.133333333","0.333333333","42.85714286","28.57142857","","3.333333333","4.444444444","11.11111111","","15.55555556","4.666666667","2","0.133333333","0.333333333","100","3.333333333","4.444444444","11.11111111","","15.55555556"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00073","","","","0","2.527504","1.235422","2.716665","3.8990481","3","1","3","3","3","3","4","5","3","3","6.834866","1","63.4727783","8","34.85787561","4","5","10.92309","5","4","5","0.5","0.1","0.5","0.6","1.1","9","0.125","0.02","0.066666667","3","1.333333333","0.2","0.166666667","44.44444444","54.54545455","0.209147254","5.555555556","6.666666667","5.555555556","2.323858374","12.22222222","3","1.333333333","0.2","0.166666667","100","5.555555556","6.666666667","5.555555556","2.323858374","12.22222222"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00074","","","","","","","","","","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00075","","","","","","","","","","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00076","","","","","","","","","5","1","3","3","2","2","2","3","","","","1","","11","","6","5","","7","1","5","0.2","0.1","0.5","0.3","0.8","5","0.1","0.033333333","0.06","2.5","1","0.15","0.25","40","37.5","","3.333333333","5","8.333333333","","13.33333333","1.666666667","0.666666667","0.1","0.166666667","66.66666667","2.222222222","3.333333333","5.555555556","","8.888888889"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00077","","","","","","","","","3","1","3","3","2","2","2","4","","","","3","","8","","6","7","","7","6","5","0.1","0.1","0.5","0.2","0.7","6","0.05","0.025","0.033333333","3","1","0.1","0.25","33.33333333","28.57142857","","1.666666667","3.333333333","8.333333333","","11.66666667","2","0.666666667","0.066666667","0.166666667","66.66666667","1.111111111","2.222222222","5.555555556","","7.777777778"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00078","","","","0","1.917598","0.955509","1.621889","2.6324129","5","1","3","3","3","1","1","2","2","4","4.5514979","1","69.2028046","8","44.57356707","5","6","8.9720821","5","5","5","0.1","0.1","1","0.2","1.2","3","0.1","0.05","0.066666667","1","0.333333333","0.066666667","0.333333333","33.33333333","16.66666667","0.089147134","1.111111111","2.222222222","11.11111111","0.990523713","13.33333333","1","0.333333333","0.066666667","0.333333333","100","1.111111111","2.222222222","11.11111111","0.990523713","13.33333333"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00079","","","","","","","","","3","1","3","3","3","1","1","","","","","1","","13","","5","5","","7","1","3","0.1","","1.5","","","","0.1","","","","0.333333333","","0.5","","","","1.111111111","","16.66666667","","","","0.333333333","","0.5","100","1.111111111","","16.66666667","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00008","","","","","","","","","3","1","3","3","2","2","6","2","","","","2","","8","","4","3","","6","1","5","0.7","0.1","0.5","0.8","1.3","8","0.116666667","0.05","0.1","4","3","0.4","0.25","75","61.53846154","","11.66666667","13.33333333","8.333333333","","21.66666667","2.666666667","2","0.266666667","0.166666667","66.66666667","7.777777778","8.888888889","5.555555556","","14.44444444"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00080","","","","0","2.0680051","1.1202151","0.612626","1.657782","1","1","3","3","2","2","","2","5","8","6.3043022","1","69.322464","8","40.86471409","7","7","12.2790976","4","1","6","","0.1","0.3","","","","","0.05","","","","","0.15","","","","","","5","","","","","","0.1","66.66666667","","","3.333333333","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00081","","","","","","","","","3","1","3","3","3","2","3","3","","","","1","","8","","7","7","","4","6","6","0.1","0.1","0.5","0.2","0.7","6","0.033333333","0.033333333","0.033333333","2","1","0.066666667","0.166666667","50","28.57142857","","1.111111111","2.222222222","5.555555556","","7.777777778","2","1","0.066666667","0.166666667","100","1.111111111","2.222222222","5.555555556","","7.777777778"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00082","","","","8.3090706","2.191685","1.1941299","1.0475971","2.1751111","5","1","3","3","3","3","2","1","6","5","5.9944711","1","68.3613358","8","43.92892399","6","7","9.5409145","7","4","4","0.3","0.1","3.5","0.4","3.9","3","0.15","0.1","0.133333333","1","0.666666667","0.133333333","1.166666667","66.66666667","10.25641026","0.175715696","3.333333333","4.444444444","38.88888889","1.952396622","43.33333333","1","0.666666667","0.133333333","1.166666667","100","3.333333333","4.444444444","38.88888889","1.952396622","43.33333333"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00083","","","","0","2.1651881","1.122581","2.58724","4.6821361","3","1","3","3","3","3","10","5","3","4","5.3800449","1","67.1527328","8","36.25124626","5","3","11.4525309","7","5","4","1.6","0.2","3","1.8","4.8","15","0.16","0.04","0.12","5","3.333333333","0.6","1","66.66666667","37.5","0.652522433","17.77777778","20","33.33333333","7.250249252","53.33333333","5","3.333333333","0.6","1","100","17.77777778","20","33.33333333","7.250249252","53.33333333"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00084","","","","","","","","","3","1","3","3","1","1","","2","","","","1","","13","","6","7","","3","5","7","","0.1","0.3","","","","","0.05","","","","","0.3","","","","","","10","","","","","","0.1","33.33333333","","","3.333333333","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00085","","","","","","","","","3","1","3","3","3","3","4","7","","","","1","","8","","4","1","","7","","5","1.3","0.4","2.5","1.7","4.2","11","0.325","0.057142857","0.154545455","3.666666667","1.333333333","0.566666667","0.833333333","36.36363636","40.47619048","","14.44444444","18.88888889","27.77777778","","46.66666667","3.666666667","1.333333333","0.566666667","0.833333333","100","14.44444444","18.88888889","27.77777778","","46.66666667"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00086","","","","","","","","","5","5","3","3","3","3","4","6","","","","1","","8","","6","6","","6","5","5","0.3","0.2","1","0.5","1.5","10","0.075","0.033333333","0.05","3.333333333","1.333333333","0.166666667","0.333333333","40","33.33333333","","3.333333333","5.555555556","11.11111111","","16.66666667","3.333333333","1.333333333","0.166666667","0.333333333","100","3.333333333","5.555555556","11.11111111","","16.66666667"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00087","","","","","","","","","3","1","3","3","3","3","4","2","","","","1","","5","","4","5","","5","","6","0.3","0.1","0.5","0.4","0.9","6","0.075","0.05","0.066666667","2","1.333333333","0.133333333","0.166666667","66.66666667","44.44444444","","3.333333333","4.444444444","5.555555556","","10","2","1.333333333","0.133333333","0.166666667","100","3.333333333","4.444444444","5.555555556","","10"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00088","","","","","","","","","","","3","1","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00089","","","","","","","","","3","1","3","3","3","3","2","5","","","","1","","8","","6","3","","5","4","5","0.4","0.1","1","0.5","1.5","7","0.2","0.02","0.071428571","2.333333333","0.666666667","0.166666667","0.333333333","28.57142857","33.33333333","","4.444444444","5.555555556","11.11111111","","16.66666667","2.333333333","0.666666667","0.166666667","0.333333333","100","4.444444444","5.555555556","11.11111111","","16.66666667"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00009","","","","","","","","","5","1","3","3","3","3","4","6","","","","4","","8","","5","5","","7","3","4","0.3","0.2","0.5","0.5","1","10","0.075","0.033333333","0.05","3.333333333","1.333333333","0.166666667","0.166666667","40","50","","3.333333333","5.555555556","5.555555556","","11.11111111","3.333333333","1.333333333","0.166666667","0.166666667","100","3.333333333","5.555555556","5.555555556","","11.11111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00090","","","","","","","","","","","3","3","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00091","","","","","","","","","3","1","3","3","2","1","4","1","","","","1","","11","","4","3","","5","3","6","0.5","0.1","2.5","0.6","3.1","5","0.125","0.1","0.12","2.5","2","0.3","1.25","80","19.35483871","","8.333333333","10","41.66666667","","51.66666667","1.666666667","1.333333333","0.2","0.833333333","66.66666667","5.555555556","6.666666667","27.77777778","","34.44444444"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00092","","","","0","1.731948","0.929321","1.231686","1.879337","3","1","3","3","2","2","3","3","5","2","5.144279","1","71.3311005","8","42.11043427","6","5","8.4151239","4","3","6","0.4","0.1","0.5","0.5","1","6","0.133333333","0.033333333","0.083333333","3","1.5","0.25","0.25","50","50","0.210552171","6.666666667","8.333333333","8.333333333","3.509202856","16.66666667","2","1","0.166666667","0.166666667","66.66666667","4.444444444","5.555555556","5.555555556","2.339468571","11.11111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00093","","","","0","2.0313489","1.1096179","2.467072","4.1036911","3","1","3","3","3","3","6","8","2","3","6.119904","1","65.9742661","13","36.13378459","5","3","11.8322229","6","5","5","0.7","0.2","1","0.9","1.9","14","0.116666667","0.025","0.064285714","4.666666667","2","0.3","0.333333333","42.85714286","47.36842105","0.325204061","7.777777778","10","11.11111111","3.613378459","21.11111111","4.666666667","2","0.3","0.333333333","100","7.777777778","10","11.11111111","3.613378459","21.11111111"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00094","","","","","","","","","3","1","3","3","3","3","","6","","","","1","","11","","7","7","","5","1","6","","0.2","1","","","","","0.033333333","","","","","0.333333333","","","","","","11.11111111","","","","","","0.333333333","100","","","11.11111111","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00095","","","","0","1.795861","0.945147","1.869166","2.7079201","3","1","3","3","3","3","9","9","4","2","4.995821","1","70.7851181","11","43.71422933","5","5","7.7149882","6","1","3","0.8","0.3","1.5","1.1","2.6","18","0.088888889","0.033333333","0.061111111","6","3","0.366666667","0.5","50","42.30769231","0.480856523","8.888888889","12.22222222","16.66666667","5.342850251","28.88888889","6","3","0.366666667","0.5","100","8.888888889","12.22222222","16.66666667","5.342850251","28.88888889"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00096","","","","","","","","","","","3","3","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00097","","","","0","2.3408189","1.080404","3.723767","5.1431208","3","1","3","3","3","2","3","","3","4","6.2666378","1","61.1615868","13","33.2875368","5","5","11.0638809","6","1","5","0.3","","2","","","","0.1","","","","1","","0.666666667","","","","3.333333333","","22.22222222","","","","1","","0.666666667","100","3.333333333","","22.22222222","",""
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00098","","","","","","","","","1","1","3","3","3","3","3","6","","","","1","","8","","6","5","","7","","4","0.3","0.2","2","0.5","2.5","9","0.1","0.033333333","0.055555556","3","1","0.166666667","0.666666667","33.33333333","20","","3.333333333","5.555555556","22.22222222","","27.77777778","3","1","0.166666667","0.666666667","100","3.333333333","5.555555556","22.22222222","","27.77777778"
"","","GHP2017OHW-OT01","","","","","","","","","GHP2017OHW-OT01-00099","","","","0","1.7553869","0.943822","0.921276","1.793952","5","1","3","3","3","3","3","2","4","4","5.110271","1","71.1040649","9","42.21303406","3","3","10.9010448","6","","5","0.6","0.6","2","1.2","3.2","5","0.2","0.3","0.24","1.666666667","1","0.4","0.666666667","60","37.5","0.506556409","6.666666667","13.33333333","22.22222222","5.628404541","35.55555556","1.666666667","1","0.4","0.666666667","100","6.666666667","13.33333333","22.22222222","5.628404541","35.55555556"
