"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Virus symptoms estimating 1-9|CO_331:0000193","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023 "
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00437","","","","30","21","17.61","70","21.33","1.74","147.12","34.03","5","","23.07","40.68","0.304714286","3.333333333","2.333333333","1.098571429","0.769","0.838571429","0.587","56.71091445","70","23.1307776","5.336270392","31.6","45.14285714","34.17777778","48.82539683","26.08888889","37.26984127","7.905585765","11.29369395","60.26666667","86.0952381","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00438","","","","30","20","13.19","68","15.99","1.54","148.72","40.53","4","","17.53","30.72","0.235147059","3.4","2.266666667","0.8765","0.584333333","0.6595","0.439666667","57.06380208","66.66666667","27.25255514","4.777372916","23.68888889","35.53333333","25.97037037","38.95555556","19.54074074","29.31111111","7.077589505","10.61638426","45.51111111","68.26666667","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00439","","","","30","17","16.7","78","20.07","2.3","152.93","32.87","4","","22.37","39.07","0.257307692","4.588235294","2.6","1.315882353","0.745666667","0.982352941","0.556666667","57.25620681","56.66666667","21.49349376","4.808094553","29.73333333","52.47058824","33.14074074","58.48366013","24.74074074","43.66013072","7.123103042","12.57018184","57.88148148","102.1437908","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00440","","","","30","23","19.34","55","19.35","0.84","151.2","35.04","3","","20.19","39.53","0.351818182","2.391304348","1.833333333","0.877826087","0.673","0.840869565","0.644666667","51.07513281","76.66666667","23.17460317","4.678952381","28.66666667","37.39130435","29.91111111","39.01449275","28.65185185","37.37198068","6.931781305","9.041453876","58.56296296","76.38647343","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00441","","","","30","23","26.21","99","28.33","1.26","154.34","34.43","3","","29.59","55.8","0.286161616","4.304347826","3.3","1.286521739","0.986333333","1.139565217","0.873666667","53.02867384","76.66666667","22.30789167","6.600905144","41.97037037","54.74396135","43.83703704","57.17874396","38.82962963","50.647343","9.779118733","12.75537226","82.66666667","107.826087","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00442","","","","30","21","16.86","75","13.43","3.83","148.02","31.58","6","","17.26","34.12","0.179066667","3.571428571","2.5","0.821904762","0.575333333","0.802857143","0.562","50.58616647","70","21.33495474","3.682413187","19.8962963","28.42328042","25.57037037","36.52910053","24.97777778","35.68253968","5.455426944","7.793467063","50.54814815","72.21164021","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00443","","","","30","25","22.21","54","14.9","1.98","151.31","34.89","6","","16.88","39.09","0.275925926","2.16","1.8","0.6752","0.562666667","0.8884","0.740333333","43.18239959","83.33333333","23.05862137","3.892295288","22.07407407","26.48888889","25.00740741","30.00888889","32.9037037","39.48444444","5.766363389","6.919636067","57.91111111","69.49333333","0.69"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00444","","","","30","15","17.67","49","13.97","1.56","153.47","36.66","3","","15.53","33.2","0.285102041","3.266666667","1.633333333","1.035333333","0.517666667","1.178","0.589","46.77710843","50","23.8874047","3.709713951","20.6962963","41.39259259","23.00740741","46.01481481","26.17777778","52.35555556","5.495872519","10.99174504","49.18518519","98.37037037","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00445","","","","30","23","30.35","76","19.32","1.53","142.66","32.79","3","","20.85","51.2","0.254210526","3.304347826","2.533333333","0.906521739","0.695","1.319565217","1.011666667","40.72265625","76.66666667","22.98471891","4.792313893","28.62222222","37.33333333","30.88888889","40.28985507","44.96296296","58.647343","7.099724286","9.260509938","75.85185185","98.93719807","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00446","","","","30","23","27.22","68","13.93","0.79","144.09","33.57","5","","14.72","41.94","0.204852941","2.956521739","2.266666667","0.64","0.490666667","1.183478261","0.907333333","35.0977587","76.66666667","23.29793879","3.42945659","20.63703704","26.9178744","21.80740741","28.44444444","40.32592593","52.59903382","5.080676429","6.626969255","62.13333333","81.04347826","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00447","","","","30","24","50.3","44","14.32","0.65","152.1","39.7","3","","14.97","65.27","0.325454545","1.833333333","1.466666667","0.62375","0.499","2.095833333","1.676666667","22.9354987","80","26.10124918","3.907357002","21.21481481","26.51851852","22.17777778","27.72222222","74.51851852","93.14814815","5.78867704","7.2358463","96.6962963","120.8703704","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00448","","","","30","22","26.66","68","15.27","1.23","145.92","33.81","4","","16.5","43.16","0.224558824","3.090909091","2.266666667","0.75","0.55","1.211818182","0.888666667","38.22984245","73.33333333","23.17023026","3.823087993","22.62222222","30.84848485","24.44444444","33.33333333","39.4962963","53.85858586","5.663834064","7.723410088","63.94074074","87.19191919","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00449","","","","30","22","25.19","69","19.53","0.74","152.17","31.44","5","","20.27","45.46","0.283043478","3.136363636","2.3","0.921363636","0.675666667","1.145","0.839666667","44.58864936","73.33333333","20.66110271","4.18800552","28.93333333","39.45454545","30.02962963","40.94949495","37.31851852","50.88888889","6.204452622","8.460617212","67.34814815","91.83838384","3.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00450","","","","30","20","7.57","44","8.62","1.65","153.22","37.66","5","","10.27","17.84","0.195909091","2.2","1.466666667","0.5135","0.342333333","0.3785","0.252333333","57.56726457","66.66666667","24.57903668","2.524267067","12.77037037","19.15555556","15.21481481","22.82222222","11.21481481","16.82222222","3.739654914","5.609482371","26.42962963","39.64444444","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00451","","","","30","22","23.83","73","26.28","2.08","150.65","24.22","3","","28.36","52.19","0.36","3.318181818","2.433333333","1.289090909","0.945333333","1.083181818","0.794333333","54.33991186","73.33333333","16.07699967","4.559437106","38.93333333","53.09090909","42.01481481","57.29292929","35.3037037","48.14141414","6.754721638","9.210984052","77.31851852","105.4343434","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00452","","","","30","23","17.65","73","14.76","1.48","153.93","35.54","5","","16.24","33.89","0.202191781","3.173913043","2.433333333","0.706086957","0.541333333","0.767391304","0.588333333","47.91974034","76.66666667","23.08841681","3.74955889","21.86666667","28.52173913","24.05925926","31.38164251","26.14814815","34.10628019","5.55490206","7.245524426","50.20740741","65.48792271","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00453","","","","30","23","44.82","57","14.16","2.17","151.51","42.26","4","","16.33","61.15","0.248421053","2.47826087","1.9","0.71","0.544333333","1.948695652","1.494","26.7048242","76.66666667","27.89254835","4.554853145","20.97777778","27.36231884","24.19259259","31.55555556","66.4","86.60869565","6.747930585","8.801648589","90.59259259","118.1642512","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00454","","","","30","25","25.51","81","29.3","1.94","135.43","27.86","6","","31.24","56.75","0.361728395","3.24","2.7","1.2496","1.041333333","1.0204","0.850333333","55.04845815","83.33333333","20.57151296","6.426540648","43.40740741","52.08888889","46.28148148","55.53777778","37.79259259","45.35111111","9.52080096","11.42496115","84.07407407","100.8888889","5.49"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00455","","","","30","25","27.46","53","5.35","1.2","137.09","33.5","6","","6.55","34.01","0.100943396","2.12","1.766666667","0.262","0.218333333","1.0984","0.915333333","19.25904146","83.33333333","24.43650157","1.600590853","7.925925926","9.511111111","9.703703704","11.64444444","40.68148148","48.81777778","2.371245708","2.845494849","50.38518519","60.46222222","3.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00456","","","","30","29","26.27","183","26.82","3.31","103.49","14.23","5","","30.13","56.4","0.146557377","6.310344828","6.1","1.038965517","1.004333333","0.905862069","0.875666667","53.42198582","96.66666667","13.75012078","4.142911392","39.73333333","41.10344828","44.63703704","46.17624521","38.91851852","40.2605364","6.137646507","6.34928949","83.55555556","86.43678161","4.41"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00457","","","","30","20","14.16","28","2.89","0.78","148.54","25.86","6","3","3.67","17.83","0.103214286","1.4","0.933333333","0.1835","0.122333333","0.708","0.472","20.5832866","66.66666667","17.409452","0.638926888","4.281481481","6.422222222","5.437037037","8.155555556","20.97777778","31.46666667","0.946558353","1.41983753","26.41481481","39.62222222","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00458","","","","30","24","21.87","76","18.76","2.12","143.91","27.81","4","","20.88","42.75","0.246842105","3.166666667","2.533333333","0.87","0.696","0.91125","0.729","48.84210526","80","19.32457786","4.034971857","27.79259259","34.74074074","30.93333333","38.66666667","32.4","40.5","5.977736085","7.472170106","63.33333333","79.16666667","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00459","","","","30","21","21.45","53","11.76","2.14","156.8","41.96","6","","13.9","35.35","0.221886792","2.523809524","1.766666667","0.661904762","0.463333333","1.021428571","0.715","39.32107496","70","26.76020408","3.719668367","17.42222222","24.88888889","20.59259259","29.41798942","31.77777778","45.3968254","5.510619803","7.872314005","52.37037037","74.81481481","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00460","","","","30","23","22.77","93","22.17","1.9","149.12","29.15","4","","24.07","46.84","0.238387097","4.043478261","3.1","1.046521739","0.802333333","0.99","0.759","51.38770282","76.66666667","19.54801502","4.705207216","32.84444444","42.84057971","35.65925926","46.51207729","33.73333333","44","6.970677357","9.092187856","69.39259259","90.51207729","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00461","","","","30","13","11.37","44","17.93","0.84","155.13","27.5","4","","18.77","30.14","0.4075","3.384615385","1.466666667","1.443846154","0.625666667","0.874615385","0.379","62.27604512","43.33333333","17.72706762","3.327370592","26.56296296","61.2991453","27.80740741","64.17094017","16.84444444","38.87179487","4.929437915","11.37562596","44.65185185","103.042735","3.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00462","","","","30","3","0.84","0","0","0","","","9","3","0","0.84","","0","0","0","0","0.28","0.028","0","10","","","0","0","0","0","1.244444444","12.44444444","","","1.244444444","12.44444444",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00463","","","","30","22","28.83","54","16.9","0.41","151.58","39.37","3","","17.31","46.14","0.312962963","2.454545455","1.8","0.786818182","0.577","1.310454545","0.961","37.51625488","73.33333333","25.97308352","4.495940757","25.03703704","34.14141414","25.64444444","34.96969697","42.71111111","58.24242424","6.660652974","9.082708601","68.35555556","93.21212121","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00464","","","","30","18","16.21","59","19.55","0.68","142.36","30.98","5","","20.23","36.44","0.331355932","3.277777778","1.966666667","1.123888889","0.674333333","0.900555556","0.540333333","55.51591658","60","21.76173082","4.402398146","28.96296296","48.27160494","29.97037037","49.95061728","24.01481481","40.02469136","6.522071327","10.87011888","53.98518519","89.97530864","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00465","","","","30","16","24.37","46","16.81","1.02","155.18","36.83","5","","17.83","42.2","0.365434783","2.875","1.533333333","1.114375","0.594333333","1.523125","0.812333333","42.25118483","53.33333333","23.73372857","4.231723805","24.9037037","46.69444444","26.41481481","49.52777778","36.1037037","67.69444444","6.269220451","11.75478835","62.51851852","117.2222222",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00466","","","","30","23","31.91","80","24.42","1.49","150.08","29.52","5","","25.91","57.82","0.30525","3.47826087","2.666666667","1.126521739","0.863666667","1.387391304","1.063666667","44.81148392","76.66666667","19.66950959","5.096369936","36.17777778","47.1884058","38.38518519","50.06763285","47.27407407","61.66183575","7.550177683","9.848057847","85.65925926","111.7294686","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00467","","","","30","18","20.91","78","13.53","3.47","152.63","40.15","5","","17","37.91","0.173461538","4.333333333","2.6","0.944444444","0.566666667","1.161666667","0.697","44.84304933","60","26.30544454","4.471925572","20.04444444","33.40740741","25.18518519","41.97530864","30.97777778","51.62962963","6.625074921","11.04179153","56.16296296","93.60493827","0.69"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00468","","","","30","26","18.73","60","10.79","1.58","150.43","34.16","4","","12.37","31.1","0.179833333","2.307692308","2","0.475769231","0.412333333","0.720384615","0.624333333","39.77491961","86.66666667","22.70823639","2.809008841","15.98518519","18.44444444","18.32592593","21.14529915","27.74814815","32.01709402","4.16149458","4.801724515","46.07407407","53.16239316","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00469","","","","30","30","27.46","56","10.87","2.05","151.06","38.78","5","","12.92","40.38","0.194107143","1.866666667","1.866666667","0.430666667","0.430666667","0.915333333","0.915333333","31.99603764","100","25.67191844","3.316811863","16.1037037","16.1037037","19.14074074","19.14074074","40.68148148","40.68148148","4.913795352","4.913795352","59.82222222","59.82222222",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00470","","","","30","25","23.55","42","7.89","1.44","144.56","26.51","6","","9.33","32.88","0.187857143","1.68","1.4","0.3732","0.311","0.942","0.785","28.37591241","83.33333333","18.3384062","1.710973298","11.68888889","14.02666667","13.82222222","16.58666667","34.88888889","41.86666667","2.534775257","3.041730308","48.71111111","58.45333333","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00471","","","","30","23","15.15","71","14.89","2.16","151.05","34.38","6","","17.05","32.2","0.20971831","3.086956522","2.366666667","0.741304348","0.568333333","0.658695652","0.505","52.95031056","76.66666667","22.76067527","3.880695134","22.05925926","28.77294686","25.25925926","32.9468599","22.44444444","29.27536232","5.749177976","7.498927795","47.7037037","62.22222222","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00472","","","","30","17","15.54","63","13.49","3.41","148.75","27.66","5","","16.9","32.44","0.214126984","3.705882353","2.1","0.994117647","0.563333333","0.914117647","0.518","52.09617756","56.66666667","18.59495798","3.142547899","19.98518519","35.26797386","25.03703704","44.18300654","23.02222222","40.62745098","4.655626517","8.215811501","48.05925926","84.81045752","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00473","","","","30","16","6.63","27","3.92","2.68","152","34.77","6","","6.6","13.23","0.145185185","1.6875","0.9","0.4125","0.22","0.414375","0.221","49.88662132","53.33333333","22.875","1.50975","5.807407407","10.88888889","9.777777778","18.33333333","9.822222222","18.41666667","2.236666667","4.19375","19.6","36.75","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00474","","","","30","25","20.05","78","22.47","2.21","151.97","34.04","3","","24.68","44.73","0.288076923","3.12","2.6","0.9872","0.822666667","0.802","0.668333333","55.17549743","83.33333333","22.39915773","5.528112127","33.28888889","39.94666667","36.56296296","43.87555556","29.7037037","35.64444444","8.189795744","9.827754893","66.26666667","79.52","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00475","","","","30","24","22.94","50","13.79","3.71","151.97","31.83","6","","17.5","40.44","0.2758","2.083333333","1.666666667","0.729166667","0.583333333","0.955833333","0.764666667","43.27398615","80","20.94492334","3.665361585","20.42962963","25.53703704","25.92592593","32.40740741","33.98518519","42.48148148","5.43016531","6.787706638","59.91111111","74.88888889","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00476","","","","30","24","18.32","75","16.49","4.91","145.58","30.25","3","","21.4","39.72","0.219866667","3.125","2.5","0.891666667","0.713333333","0.763333333","0.610666667","53.87713998","80","20.77895315","4.446695975","24.42962963","30.53703704","31.7037037","39.62962963","27.14074074","33.92592593","6.58769774","8.234622175","58.84444444","73.55555556","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00477","","","","30","23","19.79","45","12.36","2.43","153.49","33.94","6","","14.79","34.58","0.274666667","1.956521739","1.5","0.643043478","0.493","0.860434783","0.659666667","42.77038751","76.66666667","22.11218972","3.270392859","18.31111111","23.88405797","21.91111111","28.57971014","29.31851852","38.24154589","4.845026458","6.319599728","51.22962963","66.82125604","0"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00478","","","","30","22","21.22","80","20.41","2.58","150.88","34.74","3","","22.99","44.21","0.255125","3.636363636","2.666666667","1.045","0.766333333","0.964545455","0.707333333","52.00180955","73.33333333","23.02492047","5.293429215","30.23703704","41.23232323","34.05925926","46.44444444","31.43703704","42.86868687","7.842117356","10.69379639","65.4962963","89.31313131","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00479","","","","30","24","34.82","67","16.92","3.06","154.12","39.95","3","","19.98","54.8","0.252537313","2.791666667","2.233333333","0.8325","0.666","1.450833333","1.160666667","36.45985401","80","25.92135998","5.179087724","25.06666667","31.33333333","29.6","37","51.58518519","64.48148148","7.672722554","9.590903192","81.18518519","101.4814815","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00480","","","","30","22","36.99","72","17.24","3.78","150.44","35.73","3","","21.02","58.01","0.239444444","3.272727273","2.4","0.955454545","0.700666667","1.681363636","1.233","36.23513187","73.33333333","23.75033236","4.992319862","25.54074074","34.82828283","31.14074074","42.46464646","54.8","74.72727273","7.396029425","10.08549467","85.94074074","117.1919192","4.41"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00481","","","","30","6","3.73","2","0.25","0.64","45.18","9.91","6","3","0.89","4.62","0.125","0.333333333","0.066666667","0.148333333","0.029666667","0.621666667","0.124333333","19.26406926","20","21.93448429","0.19521691","0.37037037","1.851851852","1.318518519","6.592592593","5.525925926","27.62962963","0.289210237","1.446051186","6.844444444","34.22222222","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00482","","","","30","25","26.66","57","21.77","3.85","152.23","31.67","6","","25.62","52.28","0.381929825","2.28","1.9","1.0248","0.854","1.0664","0.888666667","49.00535578","83.33333333","20.80404651","5.329996715","32.25185185","38.70222222","37.95555556","45.54666667","39.4962963","47.39555556","7.89629143","9.475549716","77.45185185","92.94222222","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00483","","","","30","21","19","53","18.73","3.52","153.69","31.25","2","","22.25","41.25","0.353396226","2.523809524","1.766666667","1.05952381","0.741666667","0.904761905","0.633333333","53.93939394","70","20.33313814","4.524123235","27.74814815","39.64021164","32.96296296","47.08994709","28.14814815","40.21164021","6.702404793","9.57486399","61.11111111","87.3015873","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00484","","","","30","18","14.43","28","5.14","0.58","141.99","32.7","6","","5.72","20.15","0.183571429","1.555555556","0.933333333","0.317777778","0.190666667","0.801666667","0.481","28.38709677","60","23.02979083","1.317304035","7.614814815","12.69135802","8.474074074","14.12345679","21.37777778","35.62962963","1.951561534","3.252602557","29.85185185","49.75308642","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00485","","","","30","14","8.01","25","7.42","0.69","151.07","31.17","6","","8.11","16.12","0.2968","1.785714286","0.833333333","0.579285714","0.270333333","0.572142857","0.267","50.3101737","46.66666667","20.63281922","1.673321639","10.99259259","23.55555556","12.01481481","25.74603175","11.86666667","25.42857143","2.478995021","5.312132187","23.88148148","51.17460317","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00486","","","","30","16","5.46","31","11.06","1.53","149.79","30.9","5","","12.59","18.05","0.356774194","1.9375","1.033333333","0.786875","0.419666667","0.34125","0.182","69.75069252","53.33333333","20.62888043","2.597176046","16.38518519","30.72222222","18.65185185","34.97222222","8.088888889","15.16666667","3.847668217","7.214377907","26.74074074","50.13888889","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00487","","","","30","14","15.54","14","5.63","1.47","154.01","28.41","6","","7.1","22.64","0.402142857","1","0.466666667","0.507142857","0.236666667","1.11","0.518","31.36042403","46.66666667","18.4468541","1.309726641","8.340740741","17.87301587","10.51851852","22.53968254","23.02222222","49.33333333","1.940335765","4.157862353","33.54074074","71.87301587","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00488","","","","30","24","22","52","18.1","2.73","146.3","30.94","4","","20.83","42.83","0.348076923","2.166666667","1.733333333","0.867916667","0.694333333","0.916666667","0.733333333","48.63413495","80","21.14832536","4.405196172","26.81481481","33.51851852","30.85925926","38.57407407","32.59259259","40.74074074","6.526216551","8.157770689","63.45185185","79.31481481","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00489","","","","30","19","22.4","52","13.18","5.7","172.59","39.84","3","","18.88","41.28","0.253461538","2.736842105","1.733333333","0.993684211","0.629333333","1.178947368","0.746666667","45.73643411","63.33333333","23.08360855","4.358185295","19.52592593","30.83040936","27.97037037","44.16374269","33.18518519","52.39766082","6.456570807","10.19458548","61.15555556","96.56140351","1.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00490","","","","30","18","17.14","57","15.5","4.1","153.46","37.81","3","","19.6","36.74","0.271929825","3.166666667","1.9","1.088888889","0.653333333","0.952222222","0.571333333","53.34784976","60","24.63834224","4.829115079","22.96296296","38.27160494","29.03703704","48.39506173","25.39259259","42.32098765","7.154244561","11.92374094","54.42962963","90.71604938","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00491","","","","30","13","13.09","27","8.53","1.62","122.92","26.64","5","","10.15","23.24","0.315925926","2.076923077","0.9","0.780769231","0.338333333","1.006923077","0.436333333","43.6746988","43.33333333","21.67263261","2.19977221","12.63703704","29.16239316","15.03703704","34.7008547","19.39259259","44.75213675","3.258921792","7.520588751","34.42962963","79.45299145","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00492","","","","30","21","34.93","29","7.87","3.9","162.05","35.42","5","","11.77","46.7","0.27137931","1.380952381","0.966666667","0.56047619","0.392333333","1.663333333","1.164333333","25.20342612","70","21.8574514","2.57262203","11.65925926","16.65608466","17.43703704","24.91005291","51.74814815","73.92592593","3.811291897","5.444702709","69.18518519","98.83597884","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00493","","","","30","14","11.12","49","11.62","5.1","146.16","32.43","5","","16.72","27.84","0.237142857","3.5","1.633333333","1.194285714","0.557333333","0.794285714","0.370666667","60.05747126","46.66666667","22.18801314","3.709835796","17.21481481","36.88888889","24.77037037","53.07936508","16.47407407","35.3015873","5.496053032","11.7772565","41.24444444","88.38095238","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00494","","","","30","24","45.59","75","26","5.46","153.35","36","3","","31.46","77.05","0.346666667","3.125","2.5","1.310833333","1.048666667","1.899583333","1.519666667","40.83062946","80","23.47570916","7.385458102","38.51851852","48.14814815","46.60740741","58.25925926","67.54074074","84.42592593","10.94141941","13.67677426","114.1481481","142.6851852","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00495","","","","30","30","28.1","89","21.67","6.49","149.27","29.76","3","","28.16","56.26","0.243483146","2.966666667","2.966666667","0.938666667","0.938666667","0.936666667","0.936666667","50.05332385","100","19.93702686","5.614266765","32.1037037","32.1037037","41.71851852","41.71851852","41.62962963","41.62962963","8.317432244","8.317432244","83.34814815","83.34814815",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00496","","","","30","27","30.62","77","19.32","6.46","103.31","19.19","3","","25.78","56.4","0.250909091","2.851851852","2.566666667","0.954814815","0.859333333","1.134074074","1.020666667","45.70921986","90","18.57516213","4.788676798","28.62222222","31.80246914","38.19259259","42.43621399","45.36296296","50.40329218","7.094335997","7.882595552","83.55555556","92.83950617","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00497","","","","30","27","25.57","82","17.76","2.21","148.3","31.99","5","","19.97","45.54","0.216585366","3.037037037","2.733333333","0.73962963","0.665666667","0.947037037","0.852333333","43.85155907","90","21.57113958","4.307756575","26.31111111","29.2345679","29.58518519","32.87242798","37.88148148","42.09053498","6.381861592","7.090957324","67.46666667","74.96296296","5.49"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00498","","","","30","23","27.69","106","25.98","1.21","144.56","26.28","4","","27.19","54.88","0.24509434","4.608695652","3.533333333","1.182173913","0.906333333","1.203913043","0.923","49.54446064","76.66666667","18.17930271","4.942952407","38.48888889","50.20289855","40.28148148","52.5410628","41.02222222","53.50724638","7.322892455","9.551598855","81.3037037","106.0483092","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00499","","","","30","22","37.55","88","10.88","1.39","151.16","33.03","6","","12.27","49.82","0.123636364","4","2.933333333","0.557727273","0.409","1.706818182","1.251666667","24.62866319","73.33333333","21.85101879","2.681120005","16.11851852","21.97979798","18.17777778","24.78787879","55.62962963","75.85858586","3.972029637","5.416404051","73.80740741","100.6464646",""
