"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00046","","","","20","1.3","7","0","9","0","0.2","","","","","","","","","","","","","0.2","1.5","9","","0.022222222","0.022222222","1.285714286","0.45","0","0","0.028571429","0.01","0.185714286","0.065","0","13.33333333","35","","0","0","0.444444444","1.26984127","2.888888889","8.253968254","","","3.333333333","9.523809524"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00047","","","","20","0.2","4","0","0","0","0","","","","","","","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.05","0.01","","0","20","","0","0","0","0","0.444444444","2.222222222","","","0.444444444","2.222222222"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00048","","","","20","2.18","10","9","5","1.18","0.19","29.38856016","6.340889","2.335115","1.5618496","219.3915405","140.8477631","46.5773315","60.4797554","2.2950735","4.8638396","9.3446922","0.3436956","1.37","3.55","14","0.131111111","0.038","0.097857143","1.4","0.7","0.9","0.45","0.137","0.0685","0.218","0.109","64.28571429","38.5915493","50","0.402623274","2.622222222","5.244444444","3.044444444","6.088888889","4.844444444","9.688888889","0.894718387","1.789436774","7.888888889","15.77777778"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00049","","","","20","0.9","3","0","0","0","0","","","","","","","","","","","","","0","0.9","0","","","","0","0","0","0","0","0","0.3","0.045","","0","15","","0","0","0","0","2","13.33333333","","","2","13.33333333"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00050","","","","20","2.2","3","0","0","0","0","","","","","","","","","","","","","0","2.2","0","","","","0","0","0","0","0","0","0.733333333","0.11","","0","15","","0","0","0","0","4.888888889","32.59259259","","","4.888888889","32.59259259"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00051","","","","20","2.16","11","0","3","0","0.19","","","","","","","","","","","","","0.19","2.35","3","","0.063333333","0.063333333","0.272727273","0.15","0","0","0.017272727","0.0095","0.196363636","0.108","0","8.085106383","55","","0","0","0.422222222","0.767676768","4.8","8.727272727","","","5.222222222","9.494949495"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00052","","","","20","2.18","8","4","0","0.17","0","30.12345679","7.1137362","2.4361901","1.5578318","98.7668457","136.3685913","27.8843536","55.3850517","1.1630878","2.8508501","15.5548553","0.1402378","0.17","2.35","4","0.0425","","0.0425","0.5","0.2","0.5","0.2","0.02125","0.0085","0.2725","0.109","100","7.234042553","40","0.051209877","0.377777778","0.944444444","0.377777778","0.944444444","4.844444444","12.11111111","0.113799726","0.284499314","5.222222222","13.05555556"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00053","","","","20","1.3","9","3","7","0.41","0.26","29.76190476","8.6569843","2.6138496","1.6778321","31.1560059","101.5940094","45.9053421","58.6821442","1.5815659","3.2642145","13.3088636","0.2103291","0.67","1.97","10","0.136666667","0.037142857","0.067","1.111111111","0.5","0.333333333","0.15","0.074444444","0.0335","0.144444444","0.065","30","34.01015228","45","0.199404762","0.911111111","2.024691358","1.488888889","3.308641975","2.888888889","6.419753086","0.443121693","0.984714874","4.377777778","9.728395062"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00054","","","","20","2.16","8","7","9","0.8","0.18","29.02584493","7.4382849","2.3784213","1.5506949","63.2879639","114.5559082","42.9293213","56.0868301","2.2483177","4.2877316","16.6311817","0.6155977","0.98","3.14","16","0.114285714","0.02","0.06125","2","0.8","0.875","0.35","0.1225","0.049","0.27","0.108","43.75","31.21019108","40","0.28445328","1.777777778","4.444444444","2.177777778","5.444444444","4.8","12","0.632118401","1.580296002","6.977777778","17.44444444"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00055","","","","20","3.11","10","5","2","0.48","0.1","35.92814371","5.2632923","1.6439099","1.2312565","113.3985596","98.6194305","38.2243423","61.9329681","1.2802582","3.0274901","13.0180054","0.260066","0.58","3.69","7","0.096","0.05","0.082857143","0.7","0.35","0.5","0.25","0.058","0.029","0.311","0.1555","71.42857143","15.71815718","50","0.208383234","1.066666667","2.133333333","1.288888889","2.577777778","6.911111111","13.82222222","0.463073852","0.926147705","8.2","16.4"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00056","","","","20","5.18","18","7","8","0.8","0.2","34.93013972","5.1435242","1.7516932","1.2915931","133.3258057","105.9412994","41.9881363","63.7413063","1.1762505","3.0082731","10.6209135","0.4306173","1","6.18","15","0.114285714","0.025","0.066666667","0.833333333","0.75","0.388888889","0.35","0.055555556","0.05","0.287777778","0.259","46.66666667","16.18122977","90","0.349301397","1.777777778","1.975308642","2.222222222","2.469135802","11.51111111","12.79012346","0.776225327","0.862472586","13.73333333","15.25925926"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00057","","","","20","0.38","10","8","15","0.64","0.33","","","","","","","","","","","","","0.97","1.35","23","0.08","0.022","0.042173913","2.3","1.15","0.8","0.4","0.097","0.0485","0.038","0.019","34.7826087","71.85185185","50","","1.422222222","2.844444444","2.155555556","4.311111111","0.844444444","1.688888889","","","3","6"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00058","","","","20","2.5","15","20","30","2.3","1.18","24.55445545","9.6287718","2.83044","1.744072","181.7108154","152.4794312","50.0629959","39.9909286","4.8155355","8.2823772","22.5681782","0.3509808","3.48","5.98","50","0.115","0.039333333","0.0696","3.333333333","2.5","1.333333333","1","0.232","0.174","0.166666667","0.125","40","58.19397993","75","0.85449505","5.111111111","6.814814815","7.733333333","10.31111111","5.555555556","7.407407407","1.898877888","2.531837184","13.28888889","17.71851852"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00059","","","","20","3.4","18","22","29","4.15","1.12","26.53061224","7.1044569","2.5084686","1.7183428","139.9311523","142.8662567","44.166687","45.1591263","1.9528799","4.35361","26.8467865","0.627286","5.27","8.67","51","0.188636364","0.03862069","0.103333333","2.833333333","2.55","1.222222222","1.1","0.292777778","0.2635","0.188888889","0.17","43.1372549","60.78431373","90","1.398163265","9.222222222","10.24691358","11.71111111","13.01234568","7.555555556","8.395061728","3.107029478","3.452254975","19.26666667","21.40740741"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00060","","","","20","3.6","14","34","30","4.5","0.9","24.2074928","4.7309551","2.1214375","1.3918114","102.755127","130.7692413","47.9038544","46.633522","1.8312368","4.0709071","27.5163403","0.3052597","5.4","9","64","0.132352941","0.03","0.084375","4.571428571","3.2","2.428571429","1.7","0.385714286","0.27","0.257142857","0.18","53.125","60","70","1.307204611","10","14.28571429","12","17.14285714","8","11.42857143","2.904899136","4.149855909","20","28.57142857"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00061","","","","20","1.3","8","2","0","0.14","0","","","","","","","","","","","","","0.14","1.44","2","0.07","","0.07","0.25","0.1","0.25","0.1","0.0175","0.007","0.1625","0.065","100","9.722222222","40","","0.311111111","0.777777778","0.311111111","0.777777778","2.888888889","7.222222222","","","3.2","8"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00062","","","","20","4.16","18","1","7","0.23","0.1","","","","","","","","","","","","","0.33","4.49","8","0.23","0.014285714","0.04125","0.444444444","0.4","0.055555556","0.05","0.018333333","0.0165","0.231111111","0.208","12.5","7.349665924","90","","0.511111111","0.567901235","0.733333333","0.814814815","9.244444444","10.27160494","","","9.977777778","11.08641975"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00063","","","","20","3.2","10","4","4","0.36","0.1","32.66932271","5.725359","2.051064","1.3882413","121.3887939","108.1023254","45.5481491","56.8701401","1.6833286","3.611341","16.7110367","0.178421","0.46","3.66","8","0.09","0.025","0.0575","0.8","0.4","0.4","0.2","0.046","0.023","0.32","0.16","50","12.56830601","50","0.150278884","0.8","1.6","1.022222222","2.044444444","7.111111111","14.22222222","0.333953077","0.667906153","8.133333333","16.26666667"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00064","","","","20","4.6","13","0","0","0","0","","","","","","","","","","","","","0","4.6","0","","","","0","0","0","0","0","0","0.353846154","0.23","","0","65","","0","0","0","0","10.22222222","15.72649573","","","10.22222222","15.72649573"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00065","","","","20","5.7","10","4","6","0.5","0.13","32.53968254","4.3587952","1.6415038","1.1309862","63.8673096","87.9595795","41.7127991","61.2078056","1.3183622","2.7712207","15.1623363","0","0.63","6.33","10","0.125","0.021666667","0.063","1","0.5","0.4","0.2","0.063","0.0315","0.57","0.285","40","9.952606635","50","0.205","1.111111111","2.222222222","1.4","2.8","12.66666667","25.33333333","0.455555556","0.911111111","14.06666667","28.13333333"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00066","","","","20","3.4","9","","","","","32.27091633","6.3368387","2.0808249","1.3878636","67.8536377","107.3309021","39.3437729","59.8384666","1.5209522","2.9711761","14.5512867","0.1003494","","","","","","","","","","","","","0.377777778","0.17","","","45","","","","","","7.555555556","16.79012346","","","",""
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00067","","","","20","2.3","20","26","31","2.18","0.96","32.73453094","7.287981","2.2837296","1.4725361","58.0838623","89.3302002","34.2040939","59.812252","0.1695728","1.6059595","15.5963631","0","3.14","5.44","57","0.083846154","0.030967742","0.055087719","2.85","2.85","1.3","1.3","0.157","0.157","0.115","0.115","45.61403509","57.72058824","100","1.027864272","4.844444444","4.844444444","6.977777778","6.977777778","5.111111111","5.111111111","2.284142826","2.284142826","12.08888889","12.08888889"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00068","","","","20","4.13","15","7","18","0.8","0.2","32.80632411","6.9083252","2.2693145","1.4696703","71.9902344","104.4322205","33.4967957","58.764328","0.2477884","2.0923924","17.4931221","0.2516432","1","5.13","25","0.114285714","0.011111111","0.04","1.666666667","1.25","0.466666667","0.35","0.066666667","0.05","0.275333333","0.2065","28","19.49317739","75","0.328063241","1.777777778","2.37037037","2.222222222","2.962962963","9.177777778","12.23703704","0.729029425","0.972039233","11.4","15.2"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00069","","","","20","6.5","10","0","0","0","0","","","","","","","","","","","","","0","6.5","0","","","","0","0","0","0","0","0","0.65","0.325","","0","50","","0","0","0","0","14.44444444","28.88888889","","","14.44444444","28.88888889"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00070","","","","20","11.4","9","0","2","0","0.12","35.11904762","4.0212803","1.473052","1.0373044","41.9475098","87.0469818","17.0035858","67.1841049","1.8350239","3.7254457","7.6009121","0.0700464","0.12","11.52","2","","0.06","0.06","0.222222222","0.1","0","0","0.013333333","0.006","1.266666667","0.57","0","1.041666667","45","0.042142857","0","0","0.266666667","0.592592593","25.33333333","56.2962963","0.093650794","0.208112875","25.6","56.88888889"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00071","","","","20","6.2","15","22","28","3.7","1.05","29.07662083","5.086628","1.9760213","1.3739076","77.3192139","102.6335144","47.9206543","56.2789726","1.8767014","4.3144884","17.1409168","0.4963903","4.75","10.95","50","0.168181818","0.0375","0.095","3.333333333","2.5","1.466666667","1.1","0.316666667","0.2375","0.413333333","0.31","44","43.37899543","75","1.381139489","8.222222222","10.96296296","10.55555556","14.07407407","13.77777778","18.37037037","3.069198865","4.092265154","24.33333333","32.44444444"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00072","","","","20","6.4","18","20","27","1.9","0.22","32.20675944","5.6485386","1.9835377","1.3722992","28.4012451","88.7186584","53.8283386","60.2313881","1.3817892","3.3224869","13.7634649","0.4742746","2.12","8.52","47","0.095","0.008148148","0.045106383","2.611111111","2.35","1.111111111","1","0.117777778","0.106","0.355555556","0.32","42.55319149","24.88262911","90","0.6827833","4.222222222","4.691358025","4.711111111","5.234567901","14.22222222","15.80246914","1.517296223","1.685884692","18.93333333","21.03703704"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00073","","","","20","4.2","11","10","3","1.45","0.1","35.18930958","3.1725273","1.4398632","1.0017891","87.7830811","83.8035889","26.4195709","62.4437103","2.4028158","4.6628447","12.1450596","0.0521898","1.55","5.75","13","0.145","0.033333333","0.119230769","1.181818182","0.65","0.909090909","0.5","0.140909091","0.0775","0.381818182","0.21","76.92307692","26.95652174","55","0.545434298","3.222222222","5.858585859","3.444444444","6.262626263","9.333333333","16.96969697","1.212076219","2.203774943","12.77777778","23.23232323"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00074","","","","20","0.9","10","3","2","0.6","0.18","30.1703163","5.3168087","2.0082092","1.2896929","107.2431641","110.67276","26.6542664","56.3893204","2.6121635","5.1122694","16.1213474","0.3387384","0.78","1.68","5","0.2","0.09","0.156","0.5","0.25","0.3","0.15","0.078","0.039","0.09","0.045","60","46.42857143","50","0.235328467","1.333333333","2.666666667","1.733333333","3.466666667","2","4","0.522952149","1.045904298","3.733333333","7.466666667"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00075","","","","20","5.8","13","14","28","2.16","0.98","34.08071749","4.5404968","1.8047166","1.3221488","98.7978516","101.1378632","46.2137985","58.5742378","1.3469305","3.2658114","15.2366562","0.3469353","3.14","8.94","42","0.154285714","0.035","0.074761905","3.230769231","2.1","1.076923077","0.7","0.241538462","0.157","0.446153846","0.29","33.33333333","35.12304251","65","1.070134529","4.8","7.384615385","6.977777778","10.73504274","12.88888889","19.82905983","2.378076732","3.658579587","19.86666667","30.56410256"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00076","","","","20","2.08","14","10","24","0.7","0.5","30.81510934","2.9723492","1.5952511","1.1510048","129.685791","100.0489807","38.3382339","57.6118965","2.8452244","5.1967115","16.3424473","0.7210388","1.2","3.28","34","0.07","0.020833333","0.035294118","2.428571429","1.7","0.714285714","0.5","0.085714286","0.06","0.148571429","0.104","29.41176471","36.58536585","70","0.369781312","1.555555556","2.222222222","2.666666667","3.80952381","4.622222222","6.603174603","0.821736249","1.173908927","7.288888889","10.41269841"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00077","","","","20","1.2","10","5","10","0.47","0.29","31.61290323","6.0144482","1.7467732","1.2063532","78.7752686","96.3664856","10.6290131","58.9635582","3.1328106","5.3757048","12.861907","0.1993465","0.76","1.96","15","0.094","0.029","0.050666667","1.5","0.75","0.5","0.25","0.076","0.038","0.12","0.06","33.33333333","38.7755102","50","0.240258065","1.044444444","2.088888889","1.688888889","3.377777778","2.666666667","5.333333333","0.53390681","1.06781362","4.355555556","8.711111111"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00078","","","","20","0.03","10","2","4","0.15","0.08","29.56120092","9.9545212","2.6922271","1.8497591","81.2647705","118.7993164","5.0158691","56.3904495","2.4076424","4.0343299","16.1255856","0.7478933","0.23","0.26","6","0.075","0.02","0.038333333","0.6","0.3","0.2","0.1","0.023","0.0115","0.003","0.0015","33.33333333","88.46153846","50","0.067990762","0.333333333","0.666666667","0.511111111","1.022222222","0.066666667","0.133333333","0.151090582","0.302181165","0.577777778","1.155555556"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00079","","","","20","1.3","9","5","6","0.57","0.15","36.41975309","4.5505066","1.5748205","1.1423326","127.6014404","82.0926208","59.1017151","63.2578468","1.671567","3.4060454","11.8066597","0.143549","0.72","2.02","11","0.114","0.025","0.065454545","1.222222222","0.55","0.555555556","0.25","0.08","0.036","0.144444444","0.065","45.45454545","35.64356436","45","0.262222222","1.266666667","2.814814815","1.6","3.555555556","2.888888889","6.419753086","0.582716049","1.294924554","4.488888889","9.975308642"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00080","","","","20","0.89","6","1","0","0.09","0","32.8990228","3.3079357","1.5360117","1.1192489","119.2796631","82.7030029","61.0747986","63.0289536","1.5218782","3.3851295","13.3138618","0.5472012","0.09","0.98","1","0.09","","0.09","0.166666667","0.05","0.166666667","0.05","0.015","0.0045","0.148333333","0.0445","100","9.183673469","30","0.029609121","0.2","0.666666667","0.2","0.666666667","1.977777778","6.592592593","0.065798046","0.219326819","2.177777778","7.259259259"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00081","","","","20","0.7","12","0","4","0","0.14","","","","","","","","","","","","","0.14","0.84","4","","0.035","0.035","0.333333333","0.2","0","0","0.011666667","0.007","0.058333333","0.035","0","16.66666667","60","","0","0","0.311111111","0.518518519","1.555555556","2.592592593","","","1.866666667","3.111111111"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00082","","","","20","5.08","9","7","5","0.84","0.1","32.33532934","4.0757961","1.5109668","1.053544","91.0074463","103.6101532","20.3384094","60.5452499","3.4487238","6.1487036","9.8992147","0.0850019","0.94","6.02","12","0.12","0.02","0.078333333","1.333333333","0.6","0.777777778","0.35","0.104444444","0.047","0.564444444","0.254","58.33333333","15.61461794","45","0.303952096","1.866666667","4.148148148","2.088888889","4.641975309","11.28888889","25.08641975","0.675449102","1.500998004","13.37777778","29.72839506"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00083","","","","20","10.5","15","2","0","0.33","0","37.6984127","6.3003426","1.6544566","1.4300218","23.1326904","78.9645081","7.3485413","68.6290436","0","0.9075786","8.5574665","0","0.33","10.83","2","0.165","","0.165","0.133333333","0.1","0.133333333","0.1","0.022","0.0165","0.7","0.525","100","3.047091413","75","0.124404762","0.733333333","0.977777778","0.733333333","0.977777778","23.33333333","31.11111111","0.276455026","0.368606702","24.06666667","32.08888889"
"","","PEP2013BEU-AT01","","","","","","","","","PEP2013BEU-AT01-00084","","","","20","4.18","14","2","3","0.4","0.09","39.5256917","5.9823875","1.5874357","1.334444","36.8806152","92.5238495","11.1690826","68.8889999","0","1.3471905","8.3263254","0","0.49","4.67","5","0.2","0.03","0.098","0.357142857","0.25","0.142857143","0.1","0.035","0.0245","0.298571429","0.209","40","10.49250535","70","0.193675889","0.888888889","1.26984127","1.088888889","1.555555556","9.288888889","13.26984127","0.430390865","0.614844093","10.37777778","14.82539683"
