"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00106","","","","30","16","6.02","18","4.02","2.37","177.46","33.35","6","6.39","12.41","0.223333333","1.125","0.6","0.399375","0.213","0.37625","0.200666667","51.49073328","53.33333333","18.79296743","1.200870619","5.955555556","11.16666667","9.466666667","17.75","8.918518519","16.72222222","1.779067583","3.335751719","18.38518519","34.47222222","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00107","","","","30","9","5.16","9","2.82","0.89","175.79","35.67","6","3.71","8.87","0.313333333","1","0.3","0.412222222","0.123666667","0.573333333","0.172","41.82638106","30","20.29125661","0.75280562","4.177777778","13.92592593","5.496296296","18.32098765","7.644444444","25.48148148","1.115267586","3.717558619","13.14074074","43.80246914","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00108","","","","30","6","4.36","10","5.23","0.5","187.91","32.48","6","5.73","10.09","0.523","1.666666667","0.333333333","0.955","0.191","0.726666667","0.145333333","56.7888999","20","17.28487042","0.990423075","7.748148148","38.74074074","8.488888889","42.44444444","6.459259259","32.2962963","1.467293444","7.336467221","14.94814815","74.74074074","1.32"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00109","","","","30","17","7.94","19","4.4","1.87","178.03","45.08","4","6.27","14.21","0.231578947","1.117647059","0.633333333","0.368823529","0.209","0.467058824","0.264666667","44.12385644","56.66666667","25.32157502","1.587662753","6.518518519","11.50326797","9.288888889","16.39215686","11.76296296","20.75816993","2.352092968","4.150752297","21.05185185","37.1503268","5.46"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00110","","","","30","19","1.78","18","3.64","2.26","167.91","33.59","6","5.9","7.68","0.202222222","0.947368421","0.6","0.310526316","0.196666667","0.093684211","0.059333333","76.82291667","63.33333333","20.00476446","1.180281103","5.392592593","8.514619883","8.740740741","13.80116959","2.637037037","4.16374269","1.748564597","2.760891469","11.37777778","17.96491228","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00111","","","","30","11","4.54","23","7.63","1.22","146.84","31.83","6","8.85","13.39","0.33173913","2.090909091","0.766666667","0.804545455","0.295","0.412727273","0.151333333","66.09410007","36.66666667","21.67665486","1.918383955","11.3037037","30.82828283","13.11111111","35.75757576","6.725925926","18.34343434","2.842050304","7.751046284","19.83703704","54.1010101","5.46"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00112","","","","30","11","6.56","16","3.1","1.64","175.62","43.19","6","4.74","11.3","0.19375","1.454545455","0.533333333","0.430909091","0.158","0.596363636","0.218666667","41.94690265","36.66666667","24.59287097","1.165702084","4.592592593","12.52525253","7.022222222","19.15151515","9.718518519","26.50505051","1.72696605","4.70990741","16.74074074","45.65656566","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00113","","","","30","18","7.91","36","8.47","2.06","162.22","32.17","4","10.53","18.44","0.235277778","2","1.2","0.585","0.351","0.439444444","0.263666667","57.10412148","60","19.83109358","2.088214154","12.54814815","20.91358025","15.6","26","11.71851852","19.5308642","3.093650598","5.15608433","27.31851852","45.5308642","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00114","","","","30","20","10.55","15","2.41","3.19","165.15","40.36","6","5.6","16.15","0.160666667","0.75","0.5","0.28","0.186666667","0.5275","0.351666667","34.6749226","66.66666667","24.43838934","1.368549803","3.57037037","5.355555556","8.296296296","12.44444444","15.62962963","23.44444444","2.02748119","3.041221785","23.92592593","35.88888889","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00115","","","","30","23","19.65","13","1.79","2.38","172.18","48.39","6","4.17","23.82","0.137692308","0.565217391","0.433333333","0.181304348","0.139","0.854347826","0.655","17.50629723","76.66666667","28.10430944","1.171949704","2.651851852","3.458937198","6.177777778","8.057971014","29.11111111","37.97101449","1.736221783","2.264637109","35.28888889","46.02898551","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00116","","","","30","21","10.5","57","22.09","1.06","192.46","40.85","5","23.15","33.65","0.38754386","2.714285714","1.9","1.102380952","0.771666667","0.5","0.35","68.79643388","70","21.22518965","4.913631404","32.72592593","46.75132275","34.2962963","48.99470899","15.55555556","22.22222222","7.279453932","10.3992199","49.85185185","71.21693122","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00117","","","","30","5","2.58","8","1.61","0","174.32","44.1","6","1.61","4.19","0.20125","1.6","0.266666667","0.322","0.053666667","0.516","0.086","38.424821","16.66666667","25.29830197","0.407302662","2.385185185","14.31111111","2.385185185","14.31111111","3.822222222","22.93333333","0.603411351","3.620468105","6.207407407","37.24444444","4.61"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00118","","","","30","28","4.97","45","12.01","4.975","169.18","39.25","4","16.985","21.955","0.266888889","1.607142857","1.5","0.606607143","0.566166667","0.1775","0.165666667","77.36278752","93.33333333","23.20014186","3.940544095","17.79259259","19.06349206","25.16296296","26.96031746","7.362962963","7.888888889","5.837843104","6.254831897","32.52592593","34.84920635","1.5"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00119","","","","30","21","3.45","32","6.36","3.415","182.52","65.67","5","9.775","13.225","0.19875","1.523809524","1.066666667","0.46547619","0.325833333","0.164285714","0.115","73.91304348","70","35.97961867","3.517007725","9.422222222","13.46031746","14.48148148","20.68783069","5.111111111","7.301587302","5.210381815","7.443402593","19.59259259","27.98941799","4.41"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00120","","","","30","26","4.92","41","12.28","3.675","164.98","42.17","5","15.955","20.875","0.299512195","1.576923077","1.366666667","0.613653846","0.531833333","0.189230769","0.164","76.43113772","86.66666667","25.56067402","4.07820554","18.19259259","20.99145299","23.63703704","27.27350427","7.288888889","8.41025641","6.041785985","6.971291521","30.92592593","35.68376068","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00121","","","","30","26","7.27","42","15.14","3.76","175.17","26.02","5","18.9","26.17","0.36047619","1.615384615","1.4","0.726923077","0.63","0.279615385","0.242333333","72.22009935","86.66666667","14.85414169","2.80743278","22.42962963","25.88034188","28","32.30769231","10.77037037","12.42735043","4.159159673","4.799030392","38.77037037","44.73504274","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00122","","","","30","5","2.3","11","2.94","0.42","169.78","29.1","5","3.36","5.66","0.267272727","2.2","0.366666667","0.672","0.112","0.46","0.076666667","59.3639576","16.66666667","17.13982801","0.575898221","4.355555556","26.13333333","4.977777778","29.86666667","3.407407407","20.44444444","0.85318255","5.1190953","8.385185185","50.31111111","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00123","","","","30","11","4.16","14","2.9","1.9","193.65","19.52","4","4.8","8.96","0.207142857","1.272727273","0.466666667","0.436363636","0.16","0.378181818","0.138666667","53.57142857","36.66666667","10.08004131","0.483841983","4.296296296","11.71717172","7.111111111","19.39393939","6.162962963","16.80808081","0.716802938","1.954917103","13.27407407","36.2020202","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00124","","","","30","18","3.45","42","9.46","4.26","188.01","43.55","3","13.72","17.17","0.225238095","2.333333333","1.4","0.762222222","0.457333333","0.191666667","0.115","79.90681421","60","23.16366151","3.178054359","14.01481481","23.35802469","20.32592593","33.87654321","5.111111111","8.518518519","4.70822868","7.8470478","25.43703704","42.39506173","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00125","","","","30","17","2.31","19","3.99","2.86","221.52","55.05","5","6.85","9.16","0.21","1.117647059","0.633333333","0.402941176","0.228333333","0.135882353","0.077","74.78165939","56.66666667","24.85102925","1.702295504","5.911111111","10.43137255","10.14814815","17.90849673","3.422222222","6.039215686","2.521919265","4.450445762","13.57037037","23.94771242","5.46"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00126","","","","30","16","3.68","17","5.25","1.21","159.94","32.27","6","6.46","10.14","0.308823529","1.0625","0.566666667","0.40375","0.215333333","0.23","0.122666667","63.70808679","53.33333333","20.17631612","1.303390021","7.777777778","14.58333333","9.57037037","17.94444444","5.451851852","10.22222222","1.93094818","3.620527837","15.02222222","28.16666667","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00127","","","","30","21","3.51","27","6.76","2.26","191.15","42.34","5","9.02","12.53","0.25037037","1.285714286","0.9","0.42952381","0.300666667","0.167142857","0.117","71.98723065","70","22.15014387","1.997942977","10.01481481","14.30687831","13.36296296","19.08994709","5.2","7.428571429","2.959915521","4.228450744","18.56296296","26.51851852","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00128","","","","30","22","5.48","41","9.47","0.9","183.01","44.47","4","10.37","15.85","0.23097561","1.863636364","1.366666667","0.471363636","0.345666667","0.249090909","0.182666667","65.42586751","73.33333333","24.29921862","2.519828971","14.02962963","19.13131313","15.36296296","20.94949495","8.118518519","11.07070707","3.733079957","5.090563578","23.48148148","32.02020202","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00129","","","","30","9","1.14","5","0.86","0.38","181.99","42.99","6","1.24","2.38","0.172","0.555555556","0.166666667","0.137777778","0.041333333","0.126666667","0.038","52.10084034","30","23.62217704","0.292914995","1.274074074","4.24691358","1.837037037","6.12345679","1.688888889","5.62962963","0.433948141","1.446493804","3.525925926","11.75308642","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00130","","","","30","19","4.85","28","9.15","1.87","174.35","45.72","5","11.02","15.87","0.326785714","1.473684211","0.933333333","0.58","0.367333333","0.255263158","0.161666667","69.43919345","63.33333333","26.22311443","2.88978721","13.55555556","21.40350877","16.32592593","25.77777778","7.185185185","11.34502924","4.281166236","6.759736163","23.51111111","37.12280702","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00131","","","","30","20","11.7","41","7.99","3.64","149.83","31.12","5","11.63","23.33","0.194878049","2.05","1.366666667","0.5815","0.387666667","0.585","0.39","49.84997857","66.66666667","20.77020623","2.415574985","11.83703704","17.75555556","17.22962963","25.84444444","17.33333333","26","3.578629607","5.367944411","34.56296296","51.84444444","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00132","","","","30","17","4.57","34","8.06","1.29","155.75","36.48","5","9.35","13.92","0.237058824","2","1.133333333","0.55","0.311666667","0.268823529","0.152333333","67.16954023","56.66666667","23.42215088","2.189971108","11.94074074","21.07189542","13.85185185","24.44444444","6.77037037","11.94771242","3.244401641","5.72541466","20.62222222","36.39215686","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00133","","","","30","13","9.63","12","3.79","0.79","159.66","32.79","6","4.58","14.21","0.315833333","0.923076923","0.4","0.352307692","0.152666667","0.740769231","0.321","32.23082336","43.33333333","20.53739196","0.940612552","5.614814815","12.95726496","6.785185185","15.65811966","14.26666667","32.92307692","1.393500077","3.215769407","21.05185185","48.58119658","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00134","","","","30","16","3.66","8","1.04","2.11","185.55","43.81","6","3.15","6.81","0.13","0.5","0.266666667","0.196875","0.105","0.22875","0.122","46.25550661","53.33333333","23.61088655","0.743742926","1.540740741","2.888888889","4.666666667","8.75","5.422222222","10.16666667","1.101841372","2.065952573","10.08888889","18.91666667","5.46"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00135","","","","30","19","3.73","51","13.56","2.9","168.27","28.23","4","16.46","20.19","0.265882353","2.684210526","1.7","0.866315789","0.548666667","0.196315789","0.124333333","81.52550768","63.33333333","16.77660902","2.761429845","20.08888889","31.71929825","24.38518519","38.50292398","5.525925926","8.725146199","4.091007178","6.459485017","29.91111111","47.22807018","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00136","","","","30","20","8.19","30","6.42","2.99","164.21","48.63","5","9.41","17.6","0.214","1.5","1","0.4705","0.313666667","0.4095","0.273","53.46590909","66.66666667","29.614518","2.786726143","9.511111111","14.26666667","13.94074074","20.91111111","12.13333333","18.2","4.128483175","6.192724763","26.07407407","39.11111111","1.74"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00137","","","","30","12","3.76","9","1.67","1.59","158.99","37.87","6","3.26","7.02","0.185555556","0.75","0.3","0.271666667","0.108666667","0.313333333","0.125333333","46.43874644","40","23.81910812","0.776502925","2.474074074","6.185185185","4.82962963","12.07407407","5.57037037","13.92592593","1.150374703","2.875936758","10.4","26","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00138","","","","30","20","2.28","46","10.02","2.75","187.12","35.45","3","12.77","15.05","0.217826087","2.3","1.533333333","0.6385","0.425666667","0.114","0.076","84.85049834","66.66666667","18.94506199","2.419284416","14.84444444","22.26666667","18.91851852","28.37777778","3.377777778","5.066666667","3.584125061","5.376187592","22.2962963","33.44444444","5.46"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00139","","","","30","22","4.73","26","4.71","4.03","165.93","34.13","5","8.74","13.47","0.181153846","1.181818182","0.866666667","0.397272727","0.291333333","0.215","0.157666667","64.88492947","73.33333333","20.5689146","1.797723136","6.977777778","9.515151515","12.94814815","17.65656566","7.007407407","9.555555556","2.663293535","3.631763912","19.95555556","27.21212121","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00140","","","","30","28","8.23","51","11.4","4.54","170.61","46.21","3","15.94","24.17","0.223529412","1.821428571","1.7","0.569285714","0.531333333","0.293928571","0.274333333","65.9495242","93.33333333","27.085165","4.3173753","16.88888889","18.0952381","23.61481481","25.3015873","12.19259259","13.06349206","6.396111556","6.852976667","35.80740741","38.36507937","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00141","","","","30","14","1.51","24","6.69","1.94","190.78","44.07","5","8.63","10.14","0.27875","1.714285714","0.8","0.616428571","0.287666667","0.107857143","0.050333333","85.10848126","46.66666667","23.09990565","1.993521858","9.911111111","21.23809524","12.78518519","27.3968254","2.237037037","4.793650794","2.953365715","6.328640818","15.02222222","32.19047619","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00142","","","","30","12","2.39","16","4.21","1.35","172.01","30.07","6","5.56","7.95","0.263125","1.333333333","0.533333333","0.463333333","0.185333333","0.199166667","0.079666667","69.93710692","40","17.48154177","0.971973722","6.237037037","15.59259259","8.237037037","20.59259259","3.540740741","8.851851852","1.43996107","3.599902676","11.77777778","29.44444444","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00143","","","","30","1","1.2","3","0.54","0","164.21","26.42","6","0.54","1.74","0.18","3","0.1","0.54","0.018","1.2","0.04","31.03448276","3.333333333","16.08915413","0.086881432","0.8","24","0.8","24","1.777777778","53.33333333","0.128713233","3.861396992","2.577777778","77.33333333","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00144","","","","30","17","15.39","28","10.11","2.24","175.65","52.14","6","12.35","27.74","0.361071429","1.647058824","0.933333333","0.726470588","0.411666667","0.905294118","0.513","44.52054795","56.66666667","29.68403074","3.665977797","14.97777778","26.43137255","18.2962963","32.2875817","22.8","40.23529412","5.431078217","9.584255678","41.0962963","72.52287582","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00145","","","","30","21","9.25","45","17.09","1.15","187.41","36.1","5","18.24","27.49","0.379777778","2.142857143","1.5","0.868571429","0.608","0.44047619","0.308333333","66.35140051","70","19.26257937","3.513494477","25.31851852","36.16931217","27.02222222","38.6031746","13.7037037","19.57671958","5.205177003","7.435967148","40.72592593","58.17989418","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00146","","","","30","23","4.66","82","19.6","2.97","176.38","39.46","5","22.57","27.23","0.23902439","3.565217391","2.733333333","0.981304348","0.752333333","0.202608696","0.155333333","82.88652222","76.66666667","22.37215104","5.049394489","29.03703704","37.87439614","33.43703704","43.61352657","6.903703704","9.004830918","7.480584428","9.757284037","40.34074074","52.61835749","4.41"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00147","","","","30","19","5.06","53","17.98","2.555","192.47","43.37","5","20.535","25.595","0.339245283","2.789473684","1.766666667","1.080789474","0.6845","0.266315789","0.168666667","80.23051377","63.33333333","22.53338183","4.627229958","26.63703704","42.05847953","30.42222222","48.03508772","7.496296296","11.83625731","6.855155493","10.82392973","37.91851852","59.87134503","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00148","","","","30","14","2.92","11","1.9","0.913","181.09","45.99","5","2.813","5.733","0.172727273","0.785714286","0.366666667","0.200928571","0.093766667","0.208571429","0.097333333","49.06680621","46.66666667","25.39621183","0.714395439","2.814814815","6.031746032","4.167407407","8.93015873","4.325925926","9.26984127","1.058363613","2.267922028","8.493333333","18.2","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00149","","","","30","23","7.03","44","14.23","1.74","188.21","44.59","5","15.97","23","0.323409091","1.913043478","1.466666667","0.694347826","0.532333333","0.305652174","0.234333333","69.43478261","76.66666667","23.69162106","3.783551884","21.08148148","27.49758454","23.65925926","30.85990338","10.41481481","13.58454106","5.60526205","7.311211369","34.07407407","44.44444444","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00150","","","","30","19","3.79","20","4.85","1.43","167.97","56.34","5","6.28","10.07","0.2425","1.052631579","0.666666667","0.330526316","0.209333333","0.199473684","0.126333333","62.36345581","63.33333333","33.54170388","2.106419003","7.185185185","11.34502924","9.303703704","14.69005848","5.614814815","8.865497076","3.120620746","4.927295914","14.91851852","23.55555556","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00151","","","","30","21","5.07","33","8.71","1.53","170.45","47.92","5","10.24","15.31","0.263939394","1.571428571","1.1","0.487619048","0.341333333","0.241428571","0.169","66.88438929","70","28.11381637","2.878854796","12.9037037","18.43386243","15.17037037","21.67195767","7.511111111","10.73015873","4.264970068","6.092814383","22.68148148","32.4021164","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00152","","","","30","20","2.94","22","5","1.63","172.81","36.41","5","6.63","9.57","0.227272727","1.1","0.733333333","0.3315","0.221","0.147","0.098","69.27899687","66.66666667","21.06938256","1.396900064","7.407407407","11.11111111","9.822222222","14.73333333","4.355555556","6.533333333","2.069481576","3.104222364","14.17777778","21.26666667","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00153","","","","30","19","3.78","32","8.25","1.1","173.52","46.51","5","9.35","13.13","0.2578125","1.684210526","1.066666667","0.492105263","0.311666667","0.198947368","0.126","71.21096725","63.33333333","26.80382665","2.506157792","12.22222222","19.29824561","13.85185185","21.87134503","5.6","8.842105263","3.712826358","5.862357407","19.45185185","30.71345029","4.41"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00154","","","","30","10","2.33","13","3.59","0.47","173.96","38.92","6","4.06","6.39","0.276153846","1.3","0.433333333","0.406","0.135333333","0.233","0.077666667","63.53677621","33.33333333","22.3729593","0.908342148","5.318518519","15.95555556","6.014814815","18.04444444","3.451851852","10.35555556","1.345692071","4.037076212","9.466666667","28.4","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00155","","","","30","13","1.85","36","8.73","0.8","179.55","39.47","3","9.53","11.38","0.2425","2.769230769","1.2","0.733076923","0.317666667","0.142307692","0.061666667","83.74340949","43.33333333","21.98273461","2.094954609","12.93333333","29.84615385","14.11851852","32.58119658","2.740740741","6.324786325","3.103636457","7.162237979","16.85925926","38.90598291","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00156","","","","30","3","4.94","8","1.56","0.65","172.62","38.18","6","2.21","7.15","0.195","2.666666667","0.266666667","0.736666667","0.073666667","1.646666667","0.164666667","30.90909091","10","22.11794694","0.488806627","2.311111111","23.11111111","3.274074074","32.74074074","7.318518519","73.18518519","0.724157966","7.241579663","10.59259259","105.9259259","10.5"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00157","","","","30","22","12.66","35","9.71","2.55","165.55","41.53","4","12.26","24.92","0.277428571","1.590909091","1.166666667","0.557272727","0.408666667","0.575454545","0.422","49.19743178","73.33333333","25.08607671","3.075553005","14.38518519","19.61616162","18.16296296","24.76767677","18.75555556","25.57575758","4.556374822","6.213238394","36.91851852","50.34343434","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00158","","","","30","17","4.17","16","2.11","1.9","174.06","43.95","6","4.01","8.18","0.131875","0.941176471","0.533333333","0.235882353","0.133666667","0.245294118","0.139","49.02200489","56.66666667","25.24991382","1.012521544","3.125925926","5.516339869","5.940740741","10.48366013","6.177777778","10.90196078","1.500031917","2.647115148","12.11851852","21.38562092","4.61"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00159","","","","30","11","7.48","29","6.6","1.1","188.86","33.8","6","7.7","15.18","0.227586207","2.636363636","0.966666667","0.7","0.256666667","0.68","0.249333333","50.72463768","36.66666667","17.89685481","1.378057821","9.777777778","26.66666667","11.40740741","31.11111111","11.08148148","30.22222222","2.041567142","5.567910386","22.48888889","61.33333333","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00160","","","","30","8","7.57","13","3.67","0.76","149.21","34","6","4.43","12","0.282307692","1.625","0.433333333","0.55375","0.147666667","0.94625","0.252333333","36.91666667","26.66666667","22.7866765","1.009449769","5.437037037","20.38888889","6.562962963","24.61111111","11.21481481","42.05555556","1.495481139","5.608054271","17.77777778","66.66666667","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00161","","","","30","21","6.54","42","10.82","2.51","144.98","33.69","6","13.33","19.87","0.257619048","2","1.4","0.634761905","0.444333333","0.311428571","0.218","67.08605939","70","23.23768796","3.097583805","16.02962963","22.8994709","19.74814815","28.21164021","9.688888889","13.84126984","4.589013044","6.55573292","29.43703704","42.05291005","5.46"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00162","","","","30","17","1.73","35","7.18","1.91","167.26","31.59","5","9.09","10.82","0.205142857","2.058823529","1.166666667","0.534705882","0.303","0.101764706","0.057666667","84.01109057","56.66666667","18.88676312","1.716806768","10.63703704","18.77124183","13.46666667","23.76470588","2.562962963","4.522875817","2.543417434","4.488383707","16.02962963","28.2875817","5.46"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00163","","","","30","12","2.74","9","1.51","0.59","170.78","51.34","6","2.1","4.84","0.167777778","0.75","0.3","0.175","0.07","0.228333333","0.091333333","43.38842975","40","30.06206816","0.631303431","2.237037037","5.592592593","3.111111111","7.777777778","4.059259259","10.14814815","0.935264343","2.338160857","7.17037037","17.92592593","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00164","","","","30","29","3.51","41","8.56","4.6","162.51","38.53","3","13.16","16.67","0.208780488","1.413793103","1.366666667","0.453793103","0.438666667","0.121034483","0.117","78.94421116","96.66666667","23.7093102","3.120145222","12.68148148","13.11877395","19.4962963","20.16858238","5.2","5.379310345","4.622437366","4.781831758","24.6962963","25.54789272","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00165","","","","30","10","3.49","17","4.24","1.01","166.09","41.89","6","5.25","8.74","0.249411765","1.7","0.566666667","0.525","0.175","0.349","0.116333333","60.06864989","33.33333333","25.22126558","1.324116443","6.281481481","18.84444444","7.777777778","23.33333333","5.17037037","15.51111111","1.961653989","5.884961968","12.94814815","38.84444444","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00166","","","","30","27","5.69","58","13.75","3.52","172.41","43.19","4","17.27","22.96","0.237068966","2.148148148","1.933333333","0.63962963","0.575666667","0.210740741","0.189666667","75.21777003","90","25.05075112","4.326264718","20.37037037","22.63374486","25.58518519","28.42798354","8.42962963","9.366255144","6.409281063","7.121423404","34.01481481","37.79423868","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00167","","","","30","24","6.8","61","17.05","3.47","158.87","41.18","4","20.52","27.32","0.279508197","2.541666667","2.033333333","0.855","0.684","0.283333333","0.226666667","75.10980966","80","25.92056398","5.318899729","25.25925926","31.57407407","30.4","38","10.07407407","12.59259259","7.879851451","9.849814314","40.47407407","50.59259259","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00168","","","","30","11","4.8","27","12.19","1.44","159.53","38.79","6","13.63","18.43","0.451481481","2.454545455","0.9","1.239090909","0.454333333","0.436363636","0.16","73.95550733","36.66666667","24.31517583","3.314158465","18.05925926","49.25252525","20.19259259","55.07070707","7.111111111","19.39393939","4.909864393","13.39053925","27.3037037","74.46464646","1.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00169","","","","30","29","2.9","34","7.18","2.82","171.82","51.12","6","10","12.9","0.211176471","1.172413793","1.133333333","0.344827586","0.333333333","0.1","0.096666667","77.51937984","96.66666667","29.75206612","2.975206612","10.63703704","11.00383142","14.81481481","15.3256705","4.296296296","4.444444444","4.407713499","4.559703619","19.11111111","19.77011494","4.92"
