"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00108","","","","30","16","6.6","20","3.34","2.48","6","5.82","12.42","0.167","1.25","0.666666667","0.36375","0.194","0.4125","0.22","46.85990338","53.33333333","4.948148148","9.277777778","8.622222222","16.16666667","9.777777778","18.33333333","18.4","34.5","51.5","13.5","6.4615698","64.0942383","2.1956279","1.3451881","184.0291748","143.1327209","57.636219","1.1436577","3.0816507","15.0154343","0.4289083","26.21359223","1.525631068","2.260194175","4.237864078"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00132","","","","30","13","6.3","6","1.18","0.92","6","2.1","8.4","0.196666667","0.461538462","0.2","0.161538462","0.07","0.484615385","0.21","25","43.33333333","1.748148148","4.034188034","3.111111111","7.179487179","9.333333333","21.53846154","12.44444444","28.71794872","51.6","12.8","5.5793819","54.3622742","1.9946074","1.3058925","184.2941895","133.832077","54.1857986","4.4478512","7.0873561","13.4284782","0.5370865","24.80620155","0.520930233","0.771748493","1.78095806"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00156","","","","30","26","15.04","28","6.2","1.04","5","7.24","22.28","0.221428571","1.076923077","0.933333333","0.278461538","0.241333333","0.578461538","0.501333333","32.49551167","86.66666667","9.185185185","10.5982906","10.72592593","12.37606838","22.28148148","25.70940171","33.00740741","38.08547009","50.8","14.1","4.2313271","40.879364","1.3481331","1.079484","114.2437744","88.2966461","65.0119629","2.261817","3.6714888","12.7036514","0.6702766","27.75590551","2.009527559","2.977077865","3.435089845"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00180","","","","30","10","2.04","18","3.48","0.84","5","4.32","6.36","0.193333333","1.8","0.6","0.432","0.144","0.204","0.068","67.9245283","33.33333333","5.155555556","15.46666667","6.4","19.2","3.022222222","9.066666667","9.422222222","28.26666667","50.9","13.1","7.087285","57.5788879","2.0749888","1.4378242","239.5817261","144.9482574","60.2262192","3.1877565","5.9985852","9.830759","0.3959827","25.7367387","1.111827112","1.647151277","4.941453831"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00013","","","","30","24","2.48","5","0.5","0.52","7","1.02","3.5","0.1","0.208333333","0.166666667","0.0425","0.034","0.103333333","0.082666667","29.14285714","80","0.740740741","0.925925926","1.511111111","1.888888889","3.674074074","4.592592593","5.185185185","6.481481481","51.6","14","8.2891178","63.3323669","2.396203","1.5984244","106.2657471","100.2356567","59.021698","1.5848417","3.5348582","12.2708216","0.4883013","27.13178295","0.276744186","0.409991387","0.512489233"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00037","","","","30","23","4.08","19","4.08","0.72","5","4.8","8.88","0.214736842","0.826086957","0.633333333","0.208695652","0.16","0.177391304","0.136","54.05405405","76.66666667","6.044444444","7.884057971","7.111111111","9.275362319","6.044444444","7.884057971","13.15555556","17.15942029","51.1","13.9","7.007493","40.8989258","1.9556627","1.4338508","148.366333","116.427002","60.1030922","1.9983835","4.1717005","13.5924673","0","27.20156556","1.305675147","1.934333551","2.523043762"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00061","","","","30","21","7.54","32","4.16","1.72","6","5.88","13.42","0.13","1.523809524","1.066666667","0.28","0.196","0.359047619","0.251333333","43.81520119","70","6.162962963","8.804232804","8.711111111","12.44444444","11.17037037","15.95767196","19.88148148","28.4021164","51.7","14.5","5.5342121","17.9714355","1.6084342","1.2964129","278.0308228","148.7442932","64.1483383","1.8081179","4.3078227","13.6270571","0.6019154","28.04642166","1.649129594","2.443154954","3.490221363"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00085","","","","30","22","9.02","48","7.42","1.38","4","8.8","17.82","0.154583333","2.181818182","1.6","0.4","0.293333333","0.41","0.300666667","49.38271605","73.33333333","10.99259259","14.98989899","13.03703704","17.77777778","13.36296296","18.22222222","26.4","36","51","13.2","5.6462479","54.7250977","1.886446","1.3230014","160.1079102","116.8378448","55.712101","2.3839121","4.5875545","18.8037682","0.3724489","25.88235294","2.277647059","3.374291939","4.60130719"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00109","","","","30","24","10.06","81","13.34","2.83","5","16.17","26.23","0.164691358","3.375","2.7","0.67375","0.539","0.419166667","0.335333333","61.64696912","80","19.76296296","24.7037037","23.95555556","29.94444444","14.9037037","18.62962963","38.85925926","48.57407407","50.4","9.9","5.4007244","54.4959412","2.1650252","1.3880825","164.9805908","135.3153381","45.6591301","4.6973591","7.7994723","21.6781521","0.5907068","19.64285714","3.17625","4.705555556","5.881944444"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00133","","","","30","23","3.74","48","7.36","3.48","5","10.84","14.58","0.153333333","2.086956522","1.6","0.471304348","0.361333333","0.162608696","0.124666667","74.3484225","76.66666667","10.9037037","14.22222222","16.05925926","20.9468599","5.540740741","7.22705314","21.6","28.17391304","50.9","13","6.9801092","65.4743958","2.1172643","1.4241219","156.4802246","123.1369629","52.1496964","3.0819025","5.7672529","17.6635838","0.7418699","25.54027505","2.768565815","4.101578986","5.349885633"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00157","","","","30","18","2.2","11","1.3","1.04","5","2.34","4.54","0.118181818","0.611111111","0.366666667","0.13","0.078","0.122222222","0.073333333","51.54185022","60","1.925925926","3.209876543","3.466666667","5.777777778","3.259259259","5.432098765","6.725925926","11.20987654","51.5","11.3","10.0433178","89.1455688","2.8415446","1.8512731","186.9378662","152.5129089","43.4553452","1.8324251","4.589015","24.7792873","0.8477087","21.94174757","0.513436893","0.760647249","1.267745415"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00181","","","","30","23","6.86","50","8.9","1.88","5","10.78","17.64","0.178","2.173913043","1.666666667","0.468695652","0.359333333","0.29826087","0.228666667","61.11111111","76.66666667","13.18518519","17.19806763","15.97037037","20.83091787","10.16296296","13.25603865","26.13333333","34.08695652","51","14","7.0905972","64.0985107","2.2207074","1.3465252","127.8496094","111.0513611","55.6781006","1.6484709","3.0738397","15.2530937","0.4323549","27.45098039","2.959215686","4.384023239","5.718291181"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00014","","","","30","26","4.28","15","2.28","0.6","5","2.88","7.16","0.152","0.576923077","0.5","0.110769231","0.096","0.164615385","0.142666667","40.22346369","86.66666667","3.377777778","3.897435897","4.266666667","4.923076923","6.340740741","7.316239316","10.60740741","12.23931624","51.1","12.6","5.8422985","72.9772644","1.9022856","1.2773128","184.8239746","113.1798401","56.9409409","2.5430183","4.5362782","15.0354233","0.3229685","24.65753425","0.710136986","1.052054795","1.213909378"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00038","","","","30","22","10.08","43","6.14","3.34","6","9.48","19.56","0.142790698","1.954545455","1.433333333","0.430909091","0.316","0.458181818","0.336","48.46625767","73.33333333","9.096296296","12.4040404","14.04444444","19.15151515","14.93333333","20.36363636","28.97777778","39.51515152","50.2","13.1","5.3411312","66.0830078","1.9666352","1.3183799","217.9656982","139.4509888","58.4837418","1.287529","3.309257","16.8114948","0.4015036","26.09561753","2.473864542","3.664984506","4.997706145"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00062","","","","30","23","5.76","19","2.9","2.3","5","5.2","10.96","0.152631579","0.826086957","0.633333333","0.226086957","0.173333333","0.250434783","0.192","47.44525547","76.66666667","4.296296296","5.603864734","7.703703704","10.04830918","8.533333333","11.13043478","16.23703704","21.17874396","51.4","14.4","6.2527447","64.2449951","2.0429115","1.3006382","239.7036133","129.6124573","56.9643478","2.0217762","4.1283917","15.5030603","0.4257698","28.0155642","1.456809339","2.158236057","2.815090509"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00086","","","","30","22","6.52","50","8.18","4.38","3","12.56","19.08","0.1636","2.272727273","1.666666667","0.570909091","0.418666667","0.296363636","0.217333333","65.82809224","73.33333333","12.11851852","16.52525253","18.60740741","25.37373737","9.659259259","13.17171717","28.26666667","38.54545455","50.9","10.7","5.7674274","69.5670776","2.1940389","1.4843373","190.0678101","123.1937866","46.3722534","5.0332308","8.3459558","20.1222","0.6245136","21.021611","2.640314342","3.911576803","5.333968367"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00110","","","","30","20","5.54","35","4.86","1.52","5","6.38","11.92","0.138857143","1.75","1.166666667","0.319","0.212666667","0.277","0.184666667","53.52348993","66.66666667","7.2","10.8","9.451851852","14.17777778","8.207407407","12.31111111","17.65925926","26.48888889","51.3","15.1","7.3099527","31.0094604","1.8802514","1.2696247","73.2243652","106.2404175","65.2657852","1.7045603","3.7802639","9.11343","0","29.43469786","1.877933723","2.782124034","4.173186052"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00134","","","","30","18","8.6","40","6.66","1.88","4","8.54","17.14","0.1665","2.222222222","1.333333333","0.474444444","0.284666667","0.477777778","0.286666667","49.82497083","60","9.866666667","16.44444444","12.65185185","21.08641975","12.74074074","21.2345679","25.39259259","42.32098765","51.2","12.8","6.6876755","64.3927612","2.2059095","1.5389924","229.6401367","131.1423492","53.8812294","1.8287134","3.7224808","18.2241611","0.3882456","25","2.135","3.162962963","5.271604938"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00158","","","","30","11","5.88","31","7.02","3.02","6","10.04","15.92","0.226451613","2.818181818","1.033333333","0.912727273","0.334666667","0.534545455","0.196","63.06532663","36.66666667","10.4","28.36363636","14.87407407","40.56565657","8.711111111","23.75757576","23.58518519","64.32323232","51","12.2","5.5936928","","1.7297487","1.3196745","105.6363525","100.9938812","59.3590736","2.0492964","3.6768527","16.4872589","0.4258947","23.92156863","2.40172549","3.558111837","9.703941375"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00182","","","","30","24","7.42","27","4.26","1.3","4","5.56","12.98","0.157777778","1.125","0.9","0.231666667","0.185333333","0.309166667","0.247333333","42.83513097","80","6.311111111","7.888888889","8.237037037","10.2962963","10.99259259","13.74074074","19.22962963","24.03703704","51.4","11.5","4.7613983","61.1661377","1.8405242","1.1826119","193.5582886","144.7002869","54.4950027","4.2276764","7.3435674","15.8204212","0.7508736","22.37354086","1.243968872","1.842916847","2.303646059"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00015","","","","30","24","19.08","36","7.32","1.2","4","8.52","27.6","0.203333333","1.5","1.2","0.355","0.284","0.795","0.636","30.86956522","80","10.84444444","13.55555556","12.62222222","15.77777778","28.26666667","35.33333333","40.88888889","51.11111111","50.3","13.2","4.8846893","66.1169128","1.6420536","1.0313749","205.2374878","118.6447449","57.1770477","3.3428116","5.5660419","14.2265549","0.6778708","26.24254473","2.235864811","3.312392313","4.140490391"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00039","","","","30","24","6.15","47","6.32","2.98","6","9.3","15.45","0.134468085","1.958333333","1.566666667","0.3875","0.31","0.25625","0.205","60.19417476","80","9.362962963","11.7037037","13.77777778","17.22222222","9.111111111","11.38888889","22.88888889","28.61111111","51.2","13","6.2935095","70.6480103","2.1345835","1.264791","220.9241943","140.8295135","48.2476807","3.5589333","5.8224049","19.3294659","1.0119734","25.390625","2.361328125","3.498263889","4.372829861"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00063","","","","30","13","3.26","2","0.26","0.3","7","0.56","3.82","0.13","0.153846154","0.066666667","0.043076923","0.018666667","0.250769231","0.108666667","14.65968586","43.33333333","0.385185185","0.888888889","0.82962963","1.914529915","4.82962963","11.14529915","5.659259259","13.05982906","44","12.7","7.0598822","43.3868408","2.0828123","1.3313961","213.2597656","133.8519135","59.4978828","3.4659367","5.8119087","8.6902504","0.6041317","28.86363636","0.161636364","0.239461279","0.552602953"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00087","","","","30","23","3.99","66","7.6","2.86","5","10.46","14.45","0.115151515","2.869565217","2.2","0.454782609","0.348666667","0.173478261","0.133","72.38754325","76.66666667","11.25925926","14.68599034","15.4962963","20.21256039","5.911111111","7.710144928","21.40740741","27.92270531","49.9","10.4","5.947422","71.069458","2.1862495","1.4813504","232.6433716","136.8542786","50.9568939","6.8699789","10.4694948","9.1896801","0.8551493","20.84168337","2.18004008","3.229689008","4.212637836"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00111","","","","30","16","3.32","46","9.63","2.08","5","11.71","15.03","0.209347826","2.875","1.533333333","0.731875","0.390333333","0.2075","0.110666667","77.91084498","53.33333333","14.26666667","26.75","17.34814815","32.52777778","4.918518519","9.222222222","22.26666667","41.75","51.1","12.7","5.0038013","46.1371155","1.7813911","1.2835646","180.1060791","123.9831085","60.1354599","3.7345533","6.2490025","11.7563047","0.534915","24.85322896","2.910313112","4.31157498","8.084203088"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00135","","","","30","26","6.46","64","7.36","1.84","4","9.2","15.66","0.115","2.461538462","2.133333333","0.353846154","0.306666667","0.248461538","0.215333333","58.74840358","86.66666667","10.9037037","12.58119658","13.62962963","15.72649573","9.57037037","11.04273504","23.2","26.76923077","51.2","12.4","5.6187935","57.5534363","2.01403","1.3519287","195.9712524","122.6960449","56.1825104","3.944829","6.1877122","12.4011221","0.6039133","24.21875","2.228125","3.300925926","3.808760684"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00159","","","","30","18","2.16","12","1.34","1.28","6","2.62","4.78","0.111666667","0.666666667","0.4","0.145555556","0.087333333","0.12","0.072","54.81171548","60","1.985185185","3.308641975","3.881481481","6.469135802","3.2","5.333333333","7.081481481","11.80246914","50.7","11.5","5.4065723","61.7251587","2.0487437","1.5151248","226.036377","149.803772","54.5587692","1.9027405","4.0942554","20.7024345","0.7782736","22.68244576","0.594280079","0.880414932","1.467358219"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00183","","","","30","22","5.98","48","9.94","1.22","3","11.16","17.14","0.207083333","2.181818182","1.6","0.507272727","0.372","0.271818182","0.199333333","65.11085181","73.33333333","14.72592593","20.08080808","16.53333333","22.54545455","8.859259259","12.08080808","25.39259259","34.62626263","51","12.1","5.1239281","33.4773254","1.7867217","1.2465835","190.1416016","122.8910828","56.2971458","2.7788401","5.2770576","18.1878147","0.3563004","23.7254902","2.647764706","3.922614379","5.349019608"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00016","","","","30","27","10.82","14","1.6","0.64","6","2.24","13.06","0.114285714","0.518518519","0.466666667","0.082962963","0.074666667","0.400740741","0.360666667","17.15160796","90","2.37037037","2.633744856","3.318518519","3.687242798","16.02962963","17.81069959","19.34814815","21.49794239","51.3","13.2","5.347065","22.4382935","2.2072837","1.7512536","345.2263794","177.5647583","53.0787086","2.4342718","4.3076539","15.9707394","0.7595129","25.73099415","0.576374269","0.853887806","0.948764229"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00040","","","","30","25","12.76","22","4.1","0.7","6","4.8","17.56","0.186363636","0.88","0.733333333","0.192","0.16","0.5104","0.425333333","27.33485194","83.33333333","6.074074074","7.288888889","7.111111111","8.533333333","18.9037037","22.68444444","26.01481481","31.21777778","50.6","13.4","7.8670244","57.3929443","2.2144487","1.4481058","128.8719482","127.5892334","58.6577377","2.4217939","4.8322053","12.9471912","0.0076904","26.48221344","1.271146245","1.883179622","2.259815547"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00064","","","","30","24","5.48","9","1.08","0.48","6","1.56","7.04","0.12","0.375","0.3","0.065","0.052","0.228333333","0.182666667","22.15909091","80","1.6","2","2.311111111","2.888888889","8.118518519","10.14814815","10.42962963","13.03703704","47.4","13.8","5.3714352","76.1976318","1.9066958","1.452786","315.4259644","139.0237122","55.754673","1.1036806","2.9773068","20.5152588","0.5906296","29.11392405","0.454177215","0.672855134","0.841068917"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00088","","","","30","24","10.88","62","9.78","3.94","4","13.72","24.6","0.157741935","2.583333333","2.066666667","0.571666667","0.457333333","0.453333333","0.362666667","55.77235772","80","14.48888889","18.11111111","20.32592593","25.40740741","16.11851852","20.14814815","36.44444444","45.55555556","50.4","13.4","6.7556286","48.148407","2.0558496","1.2862473","185.1236572","131.6136627","57.9597015","3.4384136","6.095933","11.3942814","0.6926174","26.58730159","3.647777778","5.404115226","6.755144033"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00112","","","","30","12","","0","0","0","9","0","","","0","0","0","0","","","","40","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00136","","","","30","27","16.14","52","7.4","3.4","5","10.8","26.94","0.142307692","1.925925926","1.733333333","0.4","0.36","0.597777778","0.538","40.08908686","90","10.96296296","12.18106996","16","17.77777778","23.91111111","26.56790123","39.91111111","44.34567901","50.8","12.7","5.5909042","64.8079529","2.3627434","1.4117932","310.7833252","151.3249207","50.8630447","2.7510128","4.5237703","15.7580757","1.0955658","25","2.7","4","4.444444444"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00160","","","","30","27","14.12","90","16.76","3.46","4","20.22","34.34","0.186222222","3.333333333","3","0.748888889","0.674","0.522962963","0.470666667","58.88177053","90","24.82962963","27.58847737","29.95555556","33.28395062","20.91851852","23.24279835","50.87407407","56.52674897","50.3","10.4","6.080307","","2.2246573","1.4327092","166.611084","123.4444275","45.536541","4.5118971","7.4598508","22.2699547","1.0226889","20.67594433","4.180675944","6.193593992","6.881771102"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00184","","","","30","21","8.76","52","14.92","0.88","3","15.8","24.56","0.286923077","2.476190476","1.733333333","0.752380952","0.526666667","0.417142857","0.292","64.33224756","70","22.1037037","31.57671958","23.40740741","33.43915344","12.97777778","18.53968254","36.38518519","51.97883598","51.8","11.7","6.9504375","52.9613953","2.1532965","1.4566145","168.5899658","132.6082916","56.5175552","3.4063034","6.3915277","16.4992008","0.3452873","22.58687259","3.568725869","5.287001287","7.552858981"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00017","","","","30","23","5.62","54","8.96","1.98","3","10.94","16.56","0.165925926","2.347826087","1.8","0.475652174","0.364666667","0.244347826","0.187333333","66.06280193","76.66666667","13.27407407","17.31400966","16.20740741","21.14009662","8.325925926","10.85990338","24.53333333","32","50.9","11.4","4.3309822","61.6434631","1.8909993","1.3624887","220.8897705","133.2089081","49.6662903","4.8760138","7.3639235","19.0127125","0.6749277","22.39685658","2.45021611","3.629949793","4.734717121"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00041","","","","30","18","5.06","44","7.18","0.74","6","7.92","12.98","0.163181818","2.444444444","1.466666667","0.44","0.264","0.281111111","0.168666667","61.01694915","60","10.63703704","17.72839506","11.73333333","19.55555556","7.496296296","12.49382716","19.22962963","32.04938272","50.9","10.3","7.208909","77.2250671","2.48861","1.6360602","201.5545654","159.3476868","46.3538589","3.2177315","6.0623841","23.809042","1.0514078","20.23575639","1.602671906","2.374328749","3.957214582"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00065","","","","30","24","5.24","42","6.98","1.16","5","8.14","13.38","0.166190476","1.75","1.4","0.339166667","0.271333333","0.218333333","0.174666667","60.83707025","80","10.34074074","12.92592593","12.05925926","15.07407407","7.762962963","9.703703704","19.82222222","24.77777778","50.4","12.8","5.0087738","66.7598572","1.7704129","1.2471757","193.2532349","135.153656","53.6212921","2.4648275","4.9412675","21.1487465","0.5449877","25.3968254","2.067301587","3.062669018","3.828336273"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00089","","","","30","16","1.16","0","0","0","9","0","1.16","","0","0","0","0","0.0725","0.038666667","0","53.33333333","0","0","0","0","1.718518519","3.222222222","1.718518519","3.222222222","","","","","","","","","","","","","","","","",""
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00113","","","","30","25","15.3","56","12.1","1.26","4","13.36","28.66","0.216071429","2.24","1.866666667","0.5344","0.445333333","0.612","0.51","46.61549197","83.33333333","17.92592593","21.51111111","19.79259259","23.75111111","22.66666667","27.2","42.45925926","50.95111111","51.4","13.1","7.191721","65.290863","2.1771159","1.3098907","134.449585","108.2026367","56.3376732","4.3081264","6.7709718","10.4149017","0.675828","25.48638132","3.404980545","5.044415622","6.053298746"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00137","","","","30","23","11.98","39","7.76","2.86","6","10.62","22.6","0.198974359","1.695652174","1.3","0.46173913","0.354","0.520869565","0.399333333","46.99115044","76.66666667","11.4962963","14.99516908","15.73333333","20.52173913","17.74814815","23.14975845","33.48148148","43.67149758","51.4","12.7","7.834404","39.2840271","2.1989374","1.4249635","232.6928711","125.1377106","54.3538551","4.2408609","6.859633","14.3605947","0.6745043","24.70817121","2.624007782","3.887418936","5.070546439"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00161","","","","30","21","10.8","2","0.28","1.92","7","2.2","13","0.14","0.095238095","0.066666667","0.104761905","0.073333333","0.514285714","0.36","16.92307692","70","0.414814815","0.592592593","3.259259259","4.656084656","16","22.85714286","19.25925926","27.51322751","50.8","10.1","7.8477697","59.5624695","3.2389746","1.9791059","488.7799683","237.7880859","40.7730904","6.1212358","10.742547","13.5205736","1.8561163","19.88188976","0.437401575","0.648002333","0.925717619"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00185","","","","30","19","6","2","0.28","0.24","7","0.52","6.52","0.14","0.105263158","0.066666667","0.027368421","0.017333333","0.315789474","0.2","7.975460123","63.33333333","0.414814815","0.65497076","0.77037037","1.216374269","8.888888889","14.03508772","9.659259259","15.25146199","51.2","14.1","8.4775944","78.1478271","2.2062898","1.6355071","210.4936523","127.1412201","60.52034","1.1204901","2.9160895","15.0213013","0.4728231","27.5390625","0.143203125","0.212152778","0.33497807"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00018","","","","30","30","14.5","92","20.38","2.18","3","22.56","37.06","0.221521739","3.066666667","3.066666667","0.752","0.752","0.483333333","0.483333333","60.87425796","100","30.19259259","30.19259259","33.42222222","33.42222222","21.48148148","21.48148148","54.9037037","54.9037037","50","15","4.8605061","9.7467041","1.4008274","1.0829124","69.5843506","77.4070892","67.895752","1.8717489","3.2933197","10.6181641","0.2030888","30","6.768","10.02666667","10.02666667"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00042","","","","30","26","19.2","40","5.32","2.88","6","8.2","27.4","0.133","1.538461538","1.333333333","0.315384615","0.273333333","0.738461538","0.64","29.9270073","86.66666667","7.881481481","9.094017094","12.14814815","14.01709402","28.44444444","32.82051282","40.59259259","46.83760684","50.8","14.2","5.3558197","38.0224609","1.7198443","1.1141262","145.871582","110.7253571","63.0354156","3.0875521","5.3313651","8.8737774","0.4527693","27.95275591","2.292125984","3.395742199","3.918164076"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00066","","","","30","24","11.66","60","14.28","1.1","3","15.38","27.04","0.238","2.5","2","0.640833333","0.512666667","0.485833333","0.388666667","56.87869822","80","21.15555556","26.44444444","22.78518519","28.48148148","17.27407407","21.59259259","40.05925926","50.07407407","50.3","11.2","7.3723612","78.9141235","2.336324","1.5134358","171.635376","128.6962738","53.6148148","4.0799913","7.1855197","13.9618816","0.8336716","22.26640159","3.424572565","5.073440836","6.341801046"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00090","","","","30","0","0","0","0","0","","0","0","","","0","","0","","0","","0","0","","0","","0","","0","","","","","","","","","","","","","","","","","",""
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00114","","","","30","25","9.28","87","16.61","3.46","3","20.07","29.35","0.19091954","3.48","2.9","0.8028","0.669","0.3712","0.309333333","68.38160136","83.33333333","24.60740741","29.52888889","29.73333333","35.68","13.74814815","16.49777778","43.48148148","52.17777778","50.8","11","5.7977753","63.3647461","2.0102506","1.3030667","129.4006348","101.401947","56.5747986","3.8508615","6.2044072","14.9019518","0.2545271","21.65354331","4.345866142","6.43832021","7.725984252"
"","","PEP2019HUA-PT01","","","","","","","","","PEP2019HUA-PT01-00138","","","","30","16","4.62","10","2.18","0.58","6","2.76","7.38","0.218","0.625","0.333333333","0.1725","0.092","0.28875","0.154","37.39837398","53.33333333","3.22962963","6.055555556","4.088888889","7.666666667","6.844444444","12.83333333","10.93333333","20.5","51.5","11.2","7.9002924","35.5022583","2.7113886","1.7300878","246.3619995","182.4310303","46.355217","1.8700256","4.2276731","24.004715","0.8820238","21.74757282","0.60023301","0.889234088","1.667313916"
