"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003 "
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04868","","","","3","3","3.75","5","18","0.57","0.78","7","8.5997677","8.9238281","1.9344034","1.4761024","130.8085938","98.5703888","66.1596832","0.7885904","2.929534","9.0306911","0","40.1","14.1","1.35","5.1","23","0.114","0.043333333","0.058695652","7.666666667","1.666666667","0.45","1.25","21.73913043","26.47058824","35.16209476","0.474688279","8.444444444","20","55.55555556","7.032418953","75.55555556","7.666666667","1.666666667","0.45","1.25","100","8.444444444","20","55.55555556","7.032418953","75.55555556"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04869","","","","3","2","3.4","0","0","0","0","9","","","","","","","","","","","","","","0","3.4","0","","","","0","0","0","1.7","","0","","","0","0","75.55555556","","75.55555556","0","0","0","1.133333333","66.66666667","0","0","50.37037037","","50.37037037"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04870","","","","3","1","7.75","0","0","0","0","9","","","","","","","","","","","","","","0","7.75","0","","","","0","0","0","7.75","","0","","","0","0","344.4444444","","344.4444444","0","0","0","2.583333333","33.33333333","0","0","114.8148148","","114.8148148"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04871","","","","3","3","1.42","0","0","0","0","9","","","","","","","","","","","","","","0","1.42","0","","","","0","0","0","0.473333333","","0","","","0","0","21.03703704","","21.03703704","0","0","0","0.473333333","100","0","0","21.03703704","","21.03703704"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04872","","","","3","3","4.59","0","0","0","0","9","","","","","","","","","","","","","","0","4.59","0","","","","0","0","0","1.53","","0","","","0","0","68","","68","0","0","0","1.53","100","0","0","68","","68"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04873","","","","3","3","2.84","0","0","0","0","9","","","","","","","","","","","","","","0","2.84","0","","","","0","0","0","0.946666667","","0","","","0","0","42.07407407","","42.07407407","0","0","0","0.946666667","100","0","0","42.07407407","","42.07407407"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04874","","","","3","3","3.73","0","0","0","0","9","","","","","","","","","","","","","","0","3.73","0","","","","0","0","0","1.243333333","","0","","","0","0","55.25925926","","55.25925926","0","0","0","1.243333333","100","0","0","55.25925926","","55.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04875","","","","3","3","0.1","0","1","0","0.11","9","","","","","","","","","","","","","","0.11","0.21","1","","0.11","0.11","0.333333333","0","0.036666667","0.033333333","0","52.38095238","","","0","1.62962963","1.481481481","","3.111111111","0.333333333","0","0.036666667","0.033333333","100","0","1.62962963","1.481481481","","3.111111111"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04876","","","","3","3","2.45","2","4","0.59","0.2","6","7.9777555","","1.9849744","1.4616742","110.4179688","99.4489746","69.6228333","0.4879923","1.9473397","6.7454605","0.1547127","40.7","16.9","0.79","3.24","6","0.295","0.05","0.131666667","2","0.666666667","0.263333333","0.816666667","33.33333333","24.38271605","41.52334152","0.328034398","8.740740741","11.7037037","36.2962963","4.85976886","48","2","0.666666667","0.263333333","0.816666667","100","8.740740741","11.7037037","36.2962963","4.85976886","48"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04877","","","","3","3","1.54","9","10","1.9","0.28","6","10.0280361","26.9561768","2.6652153","2.2394238","653.2282715","225.7131042","25.9172745","6.2269888","11.497057","39.6784248","2.0442476","40.4","7.1","2.18","3.72","19","0.211111111","0.028","0.114736842","6.333333333","3","0.726666667","0.513333333","47.36842105","58.60215054","17.57425743","0.383118812","28.14814815","32.2962963","22.81481481","5.67583425","55.11111111","6.333333333","3","0.726666667","0.513333333","100","28.14814815","32.2962963","22.81481481","5.67583425","55.11111111"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04878","","","","3","3","1.93","7","10","1.62","0.37","5","11.2139273","24.7773438","2.9874241","2.1479025","626.8579712","214.7216339","33.7966614","7.1827288","12.4584389","28.106411","2.390543","40.7","7.2","1.99","3.92","17","0.231428571","0.037","0.117058824","5.666666667","2.333333333","0.663333333","0.643333333","41.17647059","50.76530612","17.69041769","0.352039312","24","29.48148148","28.59259259","5.215397215","58.07407407","5.666666667","2.333333333","0.663333333","0.643333333","100","24","29.48148148","28.59259259","5.215397215","58.07407407"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04879","","","","3","3","2.76","5","13","0.99","0.52","5","7.075345","3.1297302","1.990447","1.4414225","171.8848877","125.5809479","63.1899147","1.9578009","3.6568995","12.5165253","0.6316748","40.5","12.5","1.51","4.27","18","0.198","0.04","0.083888889","6","1.666666667","0.503333333","0.92","27.77777778","35.36299766","30.86419753","0.466049383","14.66666667","22.37037037","40.88888889","6.904435299","63.25925926","6","1.666666667","0.503333333","0.92","100","14.66666667","22.37037037","40.88888889","6.904435299","63.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04880","","","","3","3","1.86","","","","","7","7.0473051","4.2885437","1.7513933","1.5770702","147.6079102","88.6451569","66.9935379","1.2114716","2.9388905","9.0445995","0.4705076","40.2","12.4","","","","","","","","","","0.62","","","30.84577114","","","","27.55555556","","","","","","0.62","100","","","27.55555556","",""
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04881","","","","3","3","0.46","3","6","0.84","0.23","5","8.8546534","39.5458832","2.392292","1.7499986","306.9085693","148.6560516","55.0234985","2.4637222","4.6381321","19.044796","0.4819326","40.3","11.3","1.07","1.53","9","0.28","0.038333333","0.118888889","3","1","0.356666667","0.153333333","33.33333333","69.93464052","28.03970223","0.300024814","12.44444444","15.85185185","6.814814815","4.444812058","22.66666667","3","1","0.356666667","0.153333333","100","12.44444444","15.85185185","6.814814815","4.444812058","22.66666667"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04882","","","","3","2","0.12","0","3","0","0.1","9","","","","","","","","","","","","","","0.1","0.22","3","","0.033333333","0.033333333","1.5","0","0.05","0.06","0","45.45454545","","","0","2.222222222","2.666666667","","4.888888889","1","0","0.033333333","0.04","66.66666667","0","1.481481481","1.777777778","","3.259259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04883","","","","3","3","0.48","6","18","0.69","0.4","7","8.6630497","56.9277039","2.3309751","1.5466442","271.1622925","128.59552","53.1363525","1.7840605","3.4121051","21.1348915","0.8158512","40.4","10.3","1.09","1.57","24","0.115","0.022222222","0.045416667","8","2","0.363333333","0.16","25","69.42675159","25.4950495","0.27789604","10.22222222","16.14814815","7.111111111","4.116978365","23.25925926","8","2","0.363333333","0.16","100","10.22222222","16.14814815","7.111111111","4.116978365","23.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04884","","","","3","3","0.71","1","5","0.25","0.24","7","8.6400909","50.6561127","2.3218637","1.8723593","130.9991455","84.9915771","58.8429337","1.4474573","3.1589084","14.4219189","0.3739653","40.3","10.3","0.49","1.2","6","0.25","0.048","0.081666667","2","0.333333333","0.163333333","0.236666667","16.66666667","40.83333333","25.55831266","0.125235732","3.703703704","7.259259259","10.51851852","1.855344178","17.77777778","2","0.333333333","0.163333333","0.236666667","100","3.703703704","7.259259259","10.51851852","1.855344178","17.77777778"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04885","","","","3","3","1.27","2","1","0.2","0.02","7","8.3629885","65.7298431","2.3476112","1.8553371","152.7030029","113.3245544","50.1696472","0.8878307","2.6339731","22.0648136","1.2127161","40.3","11.2","0.22","1.49","3","0.1","0.02","0.073333333","1","0.666666667","0.073333333","0.423333333","66.66666667","14.76510067","27.79156328","0.061141439","2.962962963","3.259259259","18.81481481","0.905799099","22.07407407","1","0.666666667","0.073333333","0.423333333","100","2.962962963","3.259259259","18.81481481","0.905799099","22.07407407"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04886","","","","3","3","0.52","0","4","0","0.11","9","","","","","","","","","","","","","","0.11","0.63","4","","0.0275","0.0275","1.333333333","0","0.036666667","0.173333333","0","17.46031746","","","0","1.62962963","7.703703704","","9.333333333","1.333333333","0","0.036666667","0.173333333","100","0","1.62962963","7.703703704","","9.333333333"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04887","","","","3","2","1.64","3","13","0.85","0.42","6","7.5261993","0.8877106","1.9238329","1.6128464","106.4300537","110.789444","64.8167038","0.7152519","2.6979837","8.6624098","0.2875471","40.7","13.4","1.27","2.91","16","0.283333333","0.032307692","0.079375","8","1.5","0.635","0.82","18.75","43.64261168","32.92383292","0.418132678","18.88888889","28.22222222","36.44444444","9.291837292","64.66666667","5.333333333","1","0.423333333","0.546666667","66.66666667","12.59259259","18.81481481","24.2962963","6.194558195","43.11111111"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04888","","","","3","3","2.17","2","5","0.64","0.33","5","7.4094954","0","1.9220977","1.5441999","83.6243896","86.2081909","59.4592552","1.3102713","2.7211771","14.7722158","0.6512098","40.3","11.1","0.97","3.14","7","0.32","0.066","0.138571429","2.333333333","0.666666667","0.323333333","0.723333333","28.57142857","30.89171975","27.54342432","0.267171216","9.481481481","14.37037037","32.14814815","3.958092087","46.51851852","2.333333333","0.666666667","0.323333333","0.723333333","100","9.481481481","14.37037037","32.14814815","3.958092087","46.51851852"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04889","","","","3","3","0.36","0","7","0","0.28","6","","","","","","","","","","","","","","0.28","0.64","7","","0.04","0.04","2.333333333","0","0.093333333","0.12","0","43.75","","","0","4.148148148","5.333333333","","9.481481481","2.333333333","0","0.093333333","0.12","100","0","4.148148148","5.333333333","","9.481481481"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04890","","","","3","3","1.82","6","15","0.96","0.49","6","10.2525015","47.8306274","2.7966015","2.1741548","154.0749512","107.5326843","51.2466736","1.6161575","3.4262042","19.890234","1.0557098","40.2","9.6","1.45","3.27","21","0.16","0.032666667","0.069047619","7","2","0.483333333","0.606666667","28.57142857","44.34250765","23.88059701","0.346268657","14.22222222","21.48148148","26.96296296","5.129906025","48.44444444","7","2","0.483333333","0.606666667","100","14.22222222","21.48148148","26.96296296","5.129906025","48.44444444"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04891","","","","3","3","3.9","0","0","0","0","9","","","","","","","","","","","","","","0","3.9","0","","","","0","0","0","1.3","","0","","","0","0","57.77777778","","57.77777778","0","0","0","1.3","100","0","0","57.77777778","","57.77777778"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04892","","","","3","3","5.98","0","13","0","0.15","9","","","","","","","","","","","","","","0.15","6.13","13","","0.011538462","0.011538462","4.333333333","0","0.05","1.993333333","0","2.446982055","","","0","2.222222222","88.59259259","","90.81481481","4.333333333","0","0.05","1.993333333","100","0","2.222222222","88.59259259","","90.81481481"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04893","","","","3","3","1.46","5","2","1.27","0.11","6","9.2983589","44.0502243","2.2803471","1.8336048","185.3065186","99.2295227","55.1168404","2.7521048","4.8082771","17.5727406","0.4515705","40.6","9.4","1.38","2.84","7","0.254","0.055","0.197142857","2.333333333","1.666666667","0.46","0.486666667","71.42857143","48.5915493","23.15270936","0.319507389","18.81481481","20.44444444","21.62962963","4.733442802","42.07407407","2.333333333","1.666666667","0.46","0.486666667","100","18.81481481","20.44444444","21.62962963","4.733442802","42.07407407"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04894","","","","3","3","3.91","5","5","1.15","0.36","6","7.9011803","51.2483368","2.1972444","1.7098308","217.8395996","107.5859375","62.6558228","0.6050062","2.6623807","11.1710138","0.4447641","40.1","13.1","1.51","5.42","10","0.23","0.072","0.151","3.333333333","1.666666667","0.503333333","1.303333333","50","27.8597786","32.66832918","0.493291771","17.03703704","22.37037037","57.92592593","7.308026231","80.2962963","3.333333333","1.666666667","0.503333333","1.303333333","100","17.03703704","22.37037037","57.92592593","7.308026231","80.2962963"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04895","","","","3","3","0.41","3","3","0.47","0.09","5","7.6975279","20.8131866","1.806602","1.4697552","159.4993896","91.1883545","56.3023605","2.0212317","3.504178","20.4557896","0.6126919","40.4","10.4","0.56","0.97","6","0.156666667","0.03","0.093333333","2","1","0.186666667","0.136666667","50","57.73195876","25.74257426","0.144158416","6.962962963","8.296296296","6.074074074","2.135680235","14.37037037","2","1","0.186666667","0.136666667","100","6.962962963","8.296296296","6.074074074","2.135680235","14.37037037"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04896","","","","3","2","0.68","2","10","0.48","0.47","5","8.3372068","19.194458","1.9821754","1.5914845","72.2677002","81.9421997","58.8716965","1.5201902","3.0571408","18.2077541","0.2053909","40.6","10.6","0.95","1.63","12","0.24","0.047","0.079166667","6","1","0.475","0.34","16.66666667","58.28220859","26.10837438","0.248029557","10.66666667","21.11111111","15.11111111","5.511767926","36.22222222","4","0.666666667","0.316666667","0.226666667","66.66666667","7.111111111","14.07407407","10.07407407","3.67451195","24.14814815"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04897","","","","3","2","0.27","1","0","0.16","0","5","","","","","","","","","","","","","","0.16","0.43","1","0.16","","0.16","0.5","0.5","0.08","0.135","100","37.20930233","","","3.555555556","3.555555556","6","","9.555555556","0.333333333","0.333333333","0.053333333","0.09","66.66666667","2.37037037","2.37037037","4","","6.37037037"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04898","","","","3","3","2.23","10","9","2.12","0.28","5","8.3795614","66.7965775","2.3272545","1.3803253","123.31604","107.3384705","47.5578804","4.0603228","6.9904542","21.0280323","0.8494053","40.2","8.6","2.4","4.63","19","0.212","0.031111111","0.126315789","6.333333333","3.333333333","0.8","0.743333333","52.63157895","51.83585313","21.39303483","0.513432836","31.40740741","35.55555556","33.03703704","7.606412383","68.59259259","6.333333333","3.333333333","0.8","0.743333333","100","31.40740741","35.55555556","33.03703704","7.606412383","68.59259259"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04899","","","","3","3","0.67","2","4","0.55","0.27","6","9.9788342","44.7286377","2.4386816","1.7701607","249.0371704","123.4603577","38.2369308","5.5852375","8.8982449","31.0207272","0.440136","40.6","6.7","0.82","1.49","6","0.275","0.0675","0.136666667","2","0.666666667","0.273333333","0.223333333","33.33333333","55.03355705","16.50246305","0.135320197","8.148148148","12.14814815","9.925925926","2.00474366","22.07407407","2","0.666666667","0.273333333","0.223333333","100","8.148148148","12.14814815","9.925925926","2.00474366","22.07407407"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04900","","","","3","3","1.06","5","5","1.04","0.26","5","9.0804472","48.668808","2.4956398","1.6892352","235.1807861","126.6752472","44.015152","3.1224537","5.6057177","26.3467274","0.7257719","40.3","9","1.3","2.36","10","0.208","0.052","0.13","3.333333333","1.666666667","0.433333333","0.353333333","50","55.08474576","22.3325062","0.290322581","15.40740741","19.25925926","15.7037037","4.301075269","34.96296296","3.333333333","1.666666667","0.433333333","0.353333333","100","15.40740741","19.25925926","15.7037037","4.301075269","34.96296296"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04901","","","","3","3","2.31","6","4","1.5","0.18","5","7.7975035","59.852272","2.1637249","1.4207835","168.0537109","112.1276398","48.5323181","5.1728115","8.2997732","16.827034","0.8107586","40.4","9.7","1.68","3.99","10","0.25","0.045","0.168","3.333333333","2","0.56","0.77","60","42.10526316","24.00990099","0.403366337","22.22222222","24.88888889","34.22222222","5.97579758","59.11111111","3.333333333","2","0.56","0.77","100","22.22222222","24.88888889","34.22222222","5.97579758","59.11111111"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04902","","","","3","3","1.91","3","3","0.81","0.11","6","9.238698","59.8933029","2.233109","1.9393859","245.7546997","120.874649","48.4595184","2.4557304","5.2596378","24.720047","0.2995529","40.3","9.1","0.92","2.83","6","0.27","0.036666667","0.153333333","2","1","0.306666667","0.636666667","50","32.50883392","22.58064516","0.207741935","12","13.62962963","28.2962963","3.077658303","41.92592593","2","1","0.306666667","0.636666667","100","12","13.62962963","28.2962963","3.077658303","41.92592593"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04903","","","","3","3","1.46","5","2","0.79","0.11","5","7.9528952","1.2415314","1.9799075","1.542593","148.7174072","99.3956757","58.1790314","2.1235867","3.6061983","14.8321695","1.0213585","40.9","11","0.9","2.36","7","0.158","0.055","0.128571429","2.333333333","1.666666667","0.3","0.486666667","71.42857143","38.13559322","26.89486553","0.24205379","11.7037037","13.33333333","21.62962963","3.58598207","34.96296296","2.333333333","1.666666667","0.3","0.486666667","100","11.7037037","13.33333333","21.62962963","3.58598207","34.96296296"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04904","","","","3","1","0.54","1","0","0.26","0","7","7.9308529","9.3726501","2.0272183","1.7335935","122.5321045","94.33461","58.1647835","2.2159224","4.1431785","15.9981251","0.6572142","40.4","9.9","0.26","0.8","1","0.26","","0.26","1","1","0.26","0.54","100","32.5","24.5049505","0.063712871","11.55555556","11.55555556","24","2.831683168","35.55555556","0.333333333","0.333333333","0.086666667","0.18","33.33333333","3.851851852","3.851851852","8","0.943894389","11.85185185"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04905","","","","3","3","0.87","2","4","0.25","0.18","7","7.9924526","56.0308838","1.9306736","1.6075139","250.2193604","106.9993591","36.848278","6.2022772","10.586216","32.6832848","0.3757143","40.1","8","0.43","1.3","6","0.125","0.045","0.071666667","2","0.666666667","0.143333333","0.29","33.33333333","33.07692308","19.95012469","0.085785536","3.703703704","6.37037037","12.88888889","1.270896832","19.25925926","2","0.666666667","0.143333333","0.29","100","3.703703704","6.37037037","12.88888889","1.270896832","19.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04906","","","","3","3","1.42","8","8","1.83","0.37","3","7.0738688","55.9698105","2.04913","1.5415168","175.7652588","104.5426331","41.3732262","5.1937075","9.0285969","26.9609852","0.6199503","40.9","8.6","2.2","3.62","16","0.22875","0.04625","0.1375","5.333333333","2.666666667","0.733333333","0.473333333","50","60.77348066","21.02689487","0.462591687","27.11111111","32.59259259","21.03703704","6.853210178","53.62962963","5.333333333","2.666666667","0.733333333","0.473333333","100","27.11111111","32.59259259","21.03703704","6.853210178","53.62962963"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04907","","","","3","2","0.45","1","2","0.24","0.07","7","","","","","","","","","","","","","","0.31","0.76","3","0.24","0.035","0.103333333","1.5","0.5","0.155","0.225","33.33333333","40.78947368","","","5.333333333","6.888888889","10","","16.88888889","1","0.333333333","0.103333333","0.15","66.66666667","3.555555556","4.592592593","6.666666667","","11.25925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04908","","","","3","3","0.56","7","12","1.89","0.32","4","8.6928711","53.5138397","2.4683063","1.8649297","226.8218384","147.1094666","46.8866119","1.7793474","4.3968878","26.3701324","0.8538828","40.5","9.2","2.21","2.77","19","0.27","0.026666667","0.116315789","6.333333333","2.333333333","0.736666667","0.186666667","36.84210526","79.7833935","22.71604938","0.502024691","28","32.74074074","8.296296296","7.437402835","41.03703704","6.333333333","2.333333333","0.736666667","0.186666667","100","28","32.74074074","8.296296296","7.437402835","41.03703704"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04909","","","","3","3","4.59","3","4","0.55","0.08","5","9.9852905","30.0772095","2.2905867","1.8134131","157.6308594","113.6581421","61.2620239","0.1888504","2.3330388","11.0921993","0","40.9","14.8","0.63","5.22","7","0.183333333","0.02","0.09","2.333333333","1","0.21","1.53","42.85714286","12.06896552","36.18581907","0.22797066","8.148148148","9.333333333","68","3.377343113","77.33333333","2.333333333","1","0.21","1.53","100","8.148148148","9.333333333","68","3.377343113","77.33333333"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04910","","","","3","3","1.82","2","6","0.65","0.23","5","9.9651041","27.5318604","2.4260192","2.0642581","171.6529541","123.3624115","50.664505","0.8555784","3.4080305","21.0137119","0.0352268","40.8","10.3","0.88","2.7","8","0.325","0.038333333","0.11","2.666666667","0.666666667","0.293333333","0.606666667","25","32.59259259","25.24509804","0.222156863","9.62962963","13.03703704","26.96296296","3.291212781","40","2.666666667","0.666666667","0.293333333","0.606666667","100","9.62962963","13.03703704","26.96296296","3.291212781","40"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04911","","","","3","3","0.86","0","0","0","0","9","","","","","","","","","","","","","","0","0.86","0","","","","0","0","0","0.286666667","","0","","","0","0","12.74074074","","12.74074074","0","0","0","0.286666667","100","0","0","12.74074074","","12.74074074"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04912","","","","3","3","1.69","2","3","0.23","0.04","5","10.9387188","54.4409409","2.6802552","1.9805632","522.5284424","167.4124146","45.8959503","3.9117451","6.754066","23.6083412","1.1210251","40.1","8.1","0.27","1.96","5","0.115","0.013333333","0.054","1.666666667","0.666666667","0.09","0.563333333","40","13.7755102","20.19950125","0.054538653","3.407407407","4","25.03703704","0.80798005","29.03703704","1.666666667","0.666666667","0.09","0.563333333","100","3.407407407","4","25.03703704","0.80798005","29.03703704"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04913","","","","3","3","2.06","0","0","0","0","9","","","","","","","","","","","","","","0","2.06","0","","","","0","0","0","0.686666667","","0","","","0","0","30.51851852","","30.51851852","0","0","0","0.686666667","100","0","0","30.51851852","","30.51851852"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04914","","","","3","3","8.02","0","2","0","0.17","7","","","","","","","","","","","","","","0.17","8.19","2","","0.085","0.085","0.666666667","0","0.056666667","2.673333333","0","2.075702076","","","0","2.518518519","118.8148148","","121.3333333","0.666666667","0","0.056666667","2.673333333","100","0","2.518518519","118.8148148","","121.3333333"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04915","","","","3","2","0.67","0","0","0","0","9","","","","","","","","","","","","","","0","0.67","0","","","","0","0","0","0.335","","0","","","0","0","14.88888889","","14.88888889","0","0","0","0.223333333","66.66666667","0","0","9.925925926","","9.925925926"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04916","","","","3","3","15.63","0","0","0","0","9","","","","","","","","","","","","","","0","15.63","0","","","","0","0","0","5.21","","0","","","0","0","231.5555556","","231.5555556","0","0","0","5.21","100","0","0","231.5555556","","231.5555556"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04917","","","","3","3","0.98","1","2","0.16","0.05","7","","","","","","","","","","","","","","0.21","1.19","3","0.16","0.025","0.07","1","0.333333333","0.07","0.326666667","33.33333333","17.64705882","","","2.37037037","3.111111111","14.51851852","","17.62962963","1","0.333333333","0.07","0.326666667","100","2.37037037","3.111111111","14.51851852","","17.62962963"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04918","","","","3","3","0.73","3","10","0.69","0.4","5","8.6005354","66.8464737","2.2987685","1.7455039","324.7741699","131.1413269","42.1876678","4.1404562","6.9409652","29.7361107","1.4800701","40.5","8.1","1.09","1.82","13","0.23","0.04","0.083846154","4.333333333","1","0.363333333","0.243333333","23.07692308","59.89010989","20","0.218","10.22222222","16.14814815","10.81481481","3.22962963","26.96296296","4.333333333","1","0.363333333","0.243333333","100","10.22222222","16.14814815","10.81481481","3.22962963","26.96296296"
"","","PEP2012CLM-ST01","","","","","","","","","PEP2012CLM-ST01-04919","","","","3","1","0.3","2","0","0.65","0","5","6.9834976","51.6532288","1.9620628","1.5450697","83.713501","81.800705","63.1621399","0.9924879","2.8262796","11.396678","0.3713017","39.7","12.2","0.65","0.95","2","0.325","","0.325","2","2","0.65","0.3","100","68.42105263","30.73047859","0.199748111","28.88888889","28.88888889","13.33333333","8.877693815","42.22222222","0.666666667","0.666666667","0.216666667","0.1","33.33333333","9.62962963","9.62962963","4.444444444","2.959231272","14.07407407"
