"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00042","","","","20","4.43","10","7","15","0.8","0.37","5","28.62823062","5.7305088","2.0891438","1.312778","119.1955566","117.8121796","39.0254974","62.0716629","2.2653513","4.4921446","10.7820511","0.2384148","1.17","5.6","22","0.114285714","0.024666667","0.053181818","2.2","1.1","0.7","0.35","0.117","0.0585","0.443","0.2215","31.81818182","20.89285714","50","0.334950298","1.777777778","3.555555556","2.6","5.2","9.844444444","19.68888889","0.744333996","1.488667992","12.44444444","24.88888889"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00043","","","","20","1.02","12","17","22","2.28","0.63","5","30.4518664","3.8646393","1.4832187","0.9286561","104.5968018","93.2698517","47.9031143","60.156826","2.480135","4.5466971","14.7493095","0.3237772","2.91","3.93","39","0.134117647","0.028636364","0.074615385","3.25","1.95","1.416666667","0.85","0.2425","0.1455","0.085","0.051","43.58974359","74.04580153","60","0.886149312","5.066666667","8.444444444","6.466666667","10.77777778","2.266666667","3.777777778","1.969220694","3.28203449","8.733333333","14.55555556"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00044","","","","20","2.94","11","14","7","1.66","0.23","5","32.41106719","5.4360065","1.7940845","1.1178584","85.8208008","102.5652924","51.2710571","62.0623932","1.1146412","2.8555851","14.1046152","0.2965288","1.89","4.83","21","0.118571429","0.032857143","0.09","1.909090909","1.05","1.272727273","0.7","0.171818182","0.0945","0.267272727","0.147","66.66666667","39.13043478","55","0.61256917","3.688888889","6.707070707","4.2","7.636363636","6.533333333","11.87878788","1.361264822","2.475026949","10.73333333","19.51515152"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00045","","","","20","1.59","10","16","22","1.98","0.57","5","29.54091816","2.9842358","1.2815795","0.8763461","117.7060547","95.9582214","38.9937973","60.4633827","4.6953526","7.5365186","12.1030455","0.249136","2.55","4.14","38","0.12375","0.025909091","0.067105263","3.8","1.9","1.6","0.8","0.255","0.1275","0.159","0.0795","42.10526316","61.5942029","50","0.753293413","4.4","8.8","5.666666667","11.33333333","3.533333333","7.066666667","1.673985362","3.347970725","9.2","18.4"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00046","","","","20","2.94","8","6","18","0.53","0.3","5","27.02169625","2.9590225","1.240871","0.7886124","137.6411133","115.0763397","34.0096054","59.5580826","5.1958914","7.8060918","11.9531202","0.7646751","0.83","3.77","24","0.088333333","0.016666667","0.034583333","3","1.2","0.75","0.3","0.10375","0.0415","0.3675","0.147","25","22.01591512","40","0.224280079","1.177777778","2.944444444","1.844444444","4.611111111","6.533333333","16.33333333","0.498400175","1.246000438","8.377777778","20.94444444"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00047","","","","20","0.56","10","14","15","1.53","0.4","5","30","6.0733109","2.1386266","1.2682991","181.0411377","137.3799896","47.6214981","59.044899","3.1461067","5.7741351","10.754694","0.5673523","1.93","2.49","29","0.109285714","0.026666667","0.066551724","2.9","1.45","1.4","0.7","0.193","0.0965","0.056","0.028","48.27586207","77.51004016","50","0.579","3.4","6.8","4.288888889","8.577777778","1.244444444","2.488888889","1.286666667","2.573333333","5.533333333","11.06666667"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00048","","","","20","1.59","11","14","10","2.18","0.46","5","33.53293413","4.1966896","1.7457876","1.1400685","206.7490234","128.3600769","53.8875504","64.9863434","2.2946253","4.6823883","10.3832903","0.6426277","2.64","4.23","24","0.155714286","0.046","0.11","2.181818182","1.2","1.272727273","0.7","0.24","0.132","0.144545455","0.0795","58.33333333","62.41134752","55","0.885269461","4.844444444","8.808080808","5.866666667","10.66666667","3.533333333","6.424242424","1.967265469","3.576846307","9.4","17.09090909"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00049","","","","20","2.1","5","0","13","0","0.28","7","32.00795229","3.5927658","1.2932367","0.8785791","143.2821045","115.3411255","30.145752","64.6184387","4.0284939","6.6927772","8.6959639","0.8707638","0.28","2.38","13","","0.021538462","0.021538462","2.6","0.65","0","0","0.056","0.014","0.42","0.105","0","11.76470588","25","0.089622266","0","0","0.622222222","2.488888889","4.666666667","18.66666667","0.199160592","0.796642368","5.288888889","21.15555556"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00050","","","","20","3.6","6","4","4","0.53","0.14","5","34.13173653","5.5980663","1.6147599","1.0484405","152.7871094","117.7627869","35.958847","61.193161","3.1910782","5.7092094","12.0638876","0.5865908","0.67","4.27","8","0.1325","0.035","0.08375","1.333333333","0.4","0.666666667","0.2","0.111666667","0.0335","0.6","0.18","50","15.69086651","30","0.228682635","1.177777778","3.925925926","1.488888889","4.962962963","8","26.66666667","0.508183633","1.693945443","9.488888889","31.62962963"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00051","","","","20","3.09","12","0","29","0","0.86","7","28.82352941","3.0783749","1.3349366","0.890862","100.1558838","109.5995789","29.8806458","59.5849571","4.1399698","6.6953092","14.009408","0.7063351","0.86","3.95","29","","0.029655172","0.029655172","2.416666667","1.45","0","0","0.071666667","0.043","0.2575","0.1545","0","21.7721519","60","0.247882353","0","0","1.911111111","3.185185185","6.866666667","11.44444444","0.550849673","0.918082789","8.777777778","14.62962963"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00052","","","","20","4.7","15","9","23","0.54","0.49","5","25.34381139","2.6554642","1.2536149","0.8868852","86.0581055","95.1120605","26.9497375","51.8565483","5.8398447","9.0203295","18.2622452","0.5379419","1.03","5.73","32","0.06","0.021304348","0.0321875","2.133333333","1.6","0.6","0.45","0.068666667","0.0515","0.313333333","0.235","28.125","17.97556719","75","0.261041257","1.2","1.6","2.288888889","3.051851852","10.44444444","13.92592593","0.580091683","0.773455577","12.73333333","16.97777778"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00053","","","","20","1.38","8","8","9","0.72","0.28","5","27.61341223","4.8404884","1.8783517","1.1537995","164.7122803","110.7283936","37.6973572","55.0633469","5.1162424","7.977222","12.9725657","0.8324146","1","2.38","17","0.09","0.031111111","0.058823529","2.125","0.85","1","0.4","0.125","0.05","0.1725","0.069","47.05882353","42.01680672","40","0.276134122","1.6","4","2.222222222","5.555555556","3.066666667","7.666666667","0.613631383","1.534078457","5.288888889","13.22222222"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00054","","","","20","2.22","13","14","12","1.8","0.31","5","29.33070866","3.4539509","1.5414052","1.0525484","113.7474365","92.5988312","41.6003571","59.2713852","4.0765686","6.5602565","12.7375555","0.3071928","2.11","4.33","26","0.128571429","0.025833333","0.081153846","2","1.3","1.076923077","0.7","0.162307692","0.1055","0.170769231","0.111","53.84615385","48.72979215","65","0.618877953","4","6.153846154","4.688888889","7.213675214","4.933333333","7.58974359","1.375284339","2.115822061","9.622222222","14.8034188"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00055","","","","20","2","7","12","8","1.13","0.33","5","31.80914513","2.844265","1.1644363","0.8335276","93.6917725","72.1856995","50.0874481","64.0336533","3.8526096","6.1479497","9.4567051","0.4227571","1.46","3.46","20","0.094166667","0.04125","0.073","2.857142857","1","1.714285714","0.6","0.208571429","0.073","0.285714286","0.1","60","42.19653179","35","0.464413519","2.511111111","7.174603175","3.244444444","9.26984127","4.444444444","12.6984127","1.032030042","2.948657263","7.688888889","21.96825397"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00056","","","","20","10.11","10","14","14","2.04","0.33","5","29.88047809","5.7686501","1.8053255","1.2157054","87.9499512","94.4285126","42.5749512","62.1511421","3.2497301","5.6939573","8.8746338","0.6120796","2.37","12.48","28","0.145714286","0.023571429","0.084642857","2.8","1.4","1.4","0.7","0.237","0.1185","1.011","0.5055","50","18.99038462","50","0.708167331","4.533333333","9.066666667","5.266666667","10.53333333","22.46666667","44.93333333","1.573705179","3.147410359","27.73333333","55.46666667"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00057","","","","20","1.46","16","29","49","3.59","1.09","5","21.35728543","3.3682194","1.6163177","0.9761477","161.6137695","98.4624023","41.5726318","41.6460495","9.7079954","14.6490908","17.3069534","0.5295057","4.68","6.14","78","0.123793103","0.022244898","0.06","4.875","3.9","1.8125","1.45","0.2925","0.234","0.09125","0.073","37.17948718","76.22149837","80","0.999520958","7.977777778","9.972222222","10.4","13","3.244444444","4.055555556","2.221157685","2.776447106","13.64444444","17.05555556"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00058","","","","20","1.11","13","28","26","3.36","0.73","5","23.10756972","4.1665058","1.7467384","1.1132026","169.7926025","112.1789703","51.2302094","43.978981","8.2873201","13.0102396","18.1995964","0.879324","4.09","5.2","54","0.12","0.028076923","0.075740741","4.153846154","2.7","2.153846154","1.4","0.314615385","0.2045","0.085384615","0.0555","51.85185185","78.65384615","65","0.945099602","7.466666667","11.48717949","9.088888889","13.98290598","2.466666667","3.794871795","2.100221337","3.231109749","11.55555556","17.77777778"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00059","","","","20","1.79","17","17","26","1.66","1.06","5","24.01574803","3.9868546","1.6964002","1.0777602","78.1500244","106.9989319","44.2514572","46.0989609","6.275279","9.7721891","21.9557896","0.8555069","2.72","4.51","43","0.097647059","0.040769231","0.063255814","2.529411765","2.15","1","0.85","0.16","0.136","0.105294118","0.0895","39.53488372","60.31042129","85","0.653228346","3.688888889","4.339869281","6.044444444","7.111111111","3.977777778","4.679738562","1.451618548","1.707786527","10.02222222","11.79084967"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00060","","","","20","1.01","13","16","26","1.9","0.8","5","28.20512821","7.4767084","2.2545474","1.512856","135.1004639","121.8869629","43.5322342","49.4362793","3.830842","6.6950717","21.4429779","0.9724655","2.7","3.71","42","0.11875","0.030769231","0.064285714","3.230769231","2.1","1.230769231","0.8","0.207692308","0.135","0.077692308","0.0505","38.0952381","72.77628032","65","0.761538462","4.222222222","6.495726496","6","9.230769231","2.244444444","3.452991453","1.692307693","2.603550296","8.244444444","12.68376068"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00061","","","","20","1.14","2","0","8","0","0.47","5","","","","","","","","","","","","","0.47","1.61","8","","0.05875","0.05875","4","0.4","0","0","0.235","0.0235","0.57","0.057","0","29.19254658","10","","0","0","1.044444444","10.44444444","2.533333333","25.33333333","","","3.577777778","35.77777778"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00062","","","","20","12.18","4","3","8","0.42","0.26","5","","","","","","","","","","","","","0.68","12.86","11","0.14","0.0325","0.061818182","2.75","0.55","0.75","0.15","0.17","0.034","3.045","0.609","27.27272727","5.287713841","20","","0.933333333","4.666666667","1.511111111","7.555555556","27.06666667","135.3333333","","","28.57777778","142.8888889"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00063","","","","20","3.37","11","0","8","0","0.26","5","","","","","","","","","","","","","0.26","3.63","8","","0.0325","0.0325","0.727272727","0.4","0","0","0.023636364","0.013","0.306363636","0.1685","0","7.162534435","55","","0","0","0.577777778","1.050505051","7.488888889","13.61616162","","","8.066666667","14.66666667"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00064","","","","20","7.63","6","0","15","0","0.51","5","34.72222222","3.2751884","1.3864202","0.9645133","140.3105469","88.3080292","35.72612","66.8651581","1.9220591","4.0259118","11.4696236","0.3992014","0.51","8.14","15","","0.034","0.034","2.5","0.75","0","0","0.085","0.0255","1.271666667","0.3815","0","6.265356265","30","0.177083333","0","0","1.133333333","3.777777778","16.95555556","56.51851852","0.393518518","1.311728395","18.08888889","60.2962963"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00065","","","","20","1.66","7","5","10","0.58","0.24","5","","","","","","","","","","","","","0.82","2.48","15","0.116","0.024","0.054666667","2.142857143","0.75","0.714285714","0.25","0.117142857","0.041","0.237142857","0.083","33.33333333","33.06451613","35","","1.288888889","3.682539683","1.822222222","5.206349206","3.688888889","10.53968254","","","5.511111111","15.74603175"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00066","","","","20","9.96","9","10","14","1.66","0.82","5","29.03225806","4.5139751","1.5350013","1.0521336","52.8594971","77.0104523","31.2414246","55.1487198","4.6542101","7.190577","14.7844877","0.6087618","2.48","12.44","24","0.166","0.058571429","0.103333333","2.666666667","1.2","1.111111111","0.5","0.275555556","0.124","1.106666667","0.498","41.66666667","19.93569132","45","0.72","3.688888889","8.197530864","5.511111111","12.24691358","22.13333333","49.18518519","1.6","3.555555555","27.64444444","61.43209877"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00067","","","","20","1.42","16","16","22","1.4","0.7","4","30.36211699","5.380373","1.6637521","1.106926","136.7467041","103.9005737","36.229599","57.2450256","4.2396069","6.6714854","12.0234165","0.7373533","2.1","3.52","38","0.0875","0.031818182","0.055263158","2.375","1.9","1","0.8","0.13125","0.105","0.08875","0.071","42.10526316","59.65909091","80","0.637604457","3.111111111","3.888888889","4.666666667","5.833333333","3.155555556","3.944444444","1.416898793","1.771123491","7.822222222","9.777777778"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00068","","","","20","7.14","15","22","40","1.7","0.74","4","29.38856016","7.801156","2.4559782","1.5227981","227.9956055","139.9972992","43.5192871","53.6795578","3.1496811","6.2233462","15.5325117","0.9540062","2.44","9.58","62","0.077272727","0.0185","0.039354839","4.133333333","3.1","1.466666667","1.1","0.162666667","0.122","0.476","0.357","35.48387097","25.4697286","75","0.717080868","3.777777778","5.037037037","5.422222222","7.22962963","15.86666667","21.15555556","1.59351304","2.124684053","21.28888889","28.38518519"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00069","","","","20","2.65","5","","","","","5","34.6","2.8113747","1.2104654","0.9884448","81.6367188","77.5511017","28.0090942","71.3325195","1.5651674","3.4896193","7.0838432","0.1904507","","","","","","","","","","","","","0.53","0.1325","","","25","","","","","","5.888888889","23.55555556","","","",""
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00070","","","","20","4.64","13","7","16","1.06","0.6","5","36.66666667","5.1834888","1.5818672","1.1411691","73.217041","87.3316345","21.0263977","69.021492","1.4790478","3.3409142","7.9364424","0.4478703","1.66","6.3","23","0.151428571","0.0375","0.072173913","1.769230769","1.15","0.538461538","0.35","0.127692308","0.083","0.356923077","0.232","30.43478261","26.34920635","65","0.608666667","2.355555556","3.623931624","3.688888889","5.675213675","10.31111111","15.86324786","1.352592593","2.080911681","14","21.53846154"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00071","","","","20","1.33","16","37","57","3.51","1.09","5","29.30693069","3.2507401","1.348907","0.9576607","76.8843994","82.6294708","40.0860901","56.0264473","4.3114719","7.1616101","16.2489433","0.5892611","4.6","5.93","94","0.094864865","0.019122807","0.04893617","5.875","4.7","2.3125","1.85","0.2875","0.23","0.083125","0.0665","39.36170213","77.57166948","80","1.348118812","7.8","9.75","10.22222222","12.77777778","2.955555556","3.694444444","2.995819582","3.744774477","13.17777778","16.47222222"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00072","","","","20","3.8","16","47","38","4.84","1.37","4","33.33333333","4.0591927","1.4077563","1.0112276","79.0155029","77.2236023","48.980011","58.7100754","3.2496042","5.7858691","15.9850016","0.7090664","6.21","10.01","85","0.102978723","0.036052632","0.073058824","5.3125","4.25","2.9375","2.35","0.388125","0.3105","0.2375","0.19","55.29411765","62.03796204","80","2.07","10.75555556","13.44444444","13.8","17.25","8.444444444","10.55555556","4.6","5.749999999","22.24444444","27.80555556"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00073","","","","20","1.68","11","8","10","0.92","0.2","5","36.03960396","2.9534798","1.1470838","0.8755903","105.2905273","80.3896637","21.5617523","64.3616943","2.2839441","4.1885662","13.1191416","0.3134146","1.12","2.8","18","0.115","0.02","0.062222222","1.636363636","0.9","0.727272727","0.4","0.101818182","0.056","0.152727273","0.084","44.44444444","40","55","0.403643564","2.044444444","3.717171717","2.488888889","4.525252525","3.733333333","6.787878788","0.896985699","1.630883088","6.222222222","11.31313131"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00074","","","","20","8.79","11","12","23","1.54","0.65","5","31.0139165","4.4933624","1.5813422","0.9952378","106.6682129","99.2983856","34.4617844","61.5426292","3.3269873","5.9528179","13.0744658","0.6966581","2.19","10.98","35","0.128333333","0.02826087","0.062571429","3.181818182","1.75","1.090909091","0.6","0.199090909","0.1095","0.799090909","0.4395","34.28571429","19.94535519","55","0.679204771","3.422222222","6.222222222","4.866666667","8.848484848","19.53333333","35.51515152","1.509343936","2.744261702","24.4","44.36363636"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00075","","","","20","1.56","18","41","40","4.66","1.16","3","32.73809524","3.3483295","1.3410392","0.9520025","111.5859375","78.2840271","52.5060272","60.9859962","3.7966795","6.3922477","12.3617029","0.5755577","5.82","7.38","81","0.113658537","0.029","0.071851852","4.5","4.05","2.277777778","2.05","0.323333333","0.291","0.086666667","0.078","50.61728395","78.86178862","90","1.905357143","10.35555556","11.50617284","12.93333333","14.37037037","3.466666667","3.851851852","4.234126984","4.704585538","16.4","18.22222222"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00076","","","","20","3.46","17","43","24","4.77","0.86","4","33.73015873","2.6779251","1.2052093","0.8768797","93.8013916","85.1562653","52.270752","62.354126","3.1325521","5.348846","13.7869692","0.4172506","5.63","9.09","67","0.110930233","0.035833333","0.084029851","3.941176471","3.35","2.529411765","2.15","0.331176471","0.2815","0.203529412","0.173","64.17910448","61.93619362","85","1.899007936","10.6","12.47058824","12.51111111","14.71895425","7.688888889","9.045751634","4.220017637","4.964726631","20.2","23.76470588"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00077","","","","20","","7","12","10","0.92","0.23","5","25.5952381","3.8821411","1.3286624","0.8314552","86.480957","86.3792877","8.7915802","52.5345421","7.6564703","11.6037397","13.7094584","0.466115","1.15","","22","0.076666667","0.023","0.052272727","3.142857143","1.1","1.714285714","0.6","0.164285714","0.0575","","","54.54545455","","35","0.294345238","2.044444444","5.841269841","2.555555556","7.301587302","","","0.654100529","1.868858655","",""
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00078","","","","20","1.98","13","25","21","5.1","0.71","5","28.02547771","5.0631294","1.514164","1.0015512","98.6500244","97.2943115","9.3881836","55.4586983","6.3843565","9.5580616","11.0877905","0.7531452","5.81","7.79","46","0.204","0.033809524","0.126304348","3.538461538","2.3","1.923076923","1.25","0.446923077","0.2905","0.152307692","0.099","54.34782609","74.58279846","65","1.628280255","11.33333333","17.43589744","12.91111111","19.86324786","4.4","6.769230769","3.618400567","5.566770102","17.31111111","26.63247863"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00079","","","","20","1.42","11","14","11","1.15","0.38","4","34.7826087","3.4352856","1.2866025","0.9189034","121.8779297","77.0816956","52.6715164","65.9478683","2.4367485","4.616518","11.7394094","0.4356899","1.53","2.95","25","0.082142857","0.034545455","0.0612","2.272727273","1.25","1.272727273","0.7","0.139090909","0.0765","0.129090909","0.071","56","51.86440678","55","0.532173913","2.555555556","4.646464646","3.4","6.181818182","3.155555556","5.737373737","1.182608696","2.150197629","6.555555556","11.91919192"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00080","","","","20","1.87","9","8","19","2.1","0.62","3","33.73253493","2.8671055","1.2284245","0.7189927","113.8720703","78.3433533","57.7433319","62.0234489","4.1595001","6.4698787","12.1094494","0.9571962","2.72","4.59","27","0.2625","0.032631579","0.100740741","3","1.35","0.888888889","0.4","0.302222222","0.136","0.207777778","0.0935","29.62962963","59.25925926","45","0.91752495","4.666666667","10.37037037","6.044444444","13.43209877","4.155555556","9.234567901","2.038944334","4.530987408","10.2","22.66666667"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00081","","","","20","2.68","15","10","15","1.24","0.37","5","32.00795229","2.4514198","1.0986428","0.7760582","114.0811768","85.3500366","32.0012817","60.3470459","4.4212208","7.0217032","12.3158426","0.4605474","1.61","4.29","25","0.124","0.024666667","0.0644","1.666666667","1.25","0.666666667","0.5","0.107333333","0.0805","0.178666667","0.134","40","37.52913753","75","0.515328032","2.755555556","3.674074074","3.577777778","4.77037037","5.955555556","7.940740741","1.145173404","1.526897872","9.533333333","12.71111111"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00082","","","","20","10.13","12","21","18","3.45","0.44","5","31.47410359","2.5480194","1.0540357","0.7032061","88.0804443","81.0921021","30.2284698","62.4906998","5.2427778","8.1714439","7.7593765","0.4979792","3.89","14.02","39","0.164285714","0.024444444","0.09974359","3.25","1.95","1.75","1.05","0.324166667","0.1945","0.844166667","0.5065","53.84615385","27.74607703","60","1.22434263","7.666666667","12.77777778","8.644444444","14.40740741","22.51111111","37.51851852","2.720761399","4.534602332","31.15555556","51.92592593"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00083","","","","20","4.62","12","14","10","1.82","0.29","6","38.92215569","2.6371956","0.8476663","0.8758564","88.2875977","64.479126","11.9944916","72.6545105","1.7792196","3.5933309","6.2278318","0.2443037","2.11","6.73","24","0.13","0.029","0.087916667","2","1.2","1.166666667","0.7","0.175833333","0.1055","0.385","0.231","58.33333333","31.35215453","60","0.821257485","4.044444444","6.740740741","4.688888889","7.814814815","10.26666667","17.11111111","1.825016633","3.041694389","14.95555556","24.92592593"
"","","PEP2013PIC-AT01","","","","","","","","","PEP2013PIC-AT01-00084","","","","20","16.33","10","13","5","2.19","0.27","5","34.05511811","3.2891121","1.0826225","0.8673067","37.7220459","66.8635101","1.2183685","68.1418533","2.8499928","4.9072566","7.4529028","0.5901833","2.46","18.79","18","0.168461538","0.054","0.136666667","1.8","0.9","1.3","0.65","0.246","0.123","1.633","0.8165","72.22222222","13.09207025","50","0.837755906","4.866666667","9.733333333","5.466666667","10.93333333","36.28888889","72.57777778","1.86167979","3.72335958","41.75555556","83.51111111"
