"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00082","","","","20","6","2.5","10","17","1.3","0.4","21.67","5.75","2.41","1.54","171.8","116.58","31.86","51.25","4.4","7.22","14.82","0.66","1.7","4.2","27","0.13","0.023529412","0.062962963","4.5","1.35","1.666666667","0.5","0.283333333","0.085","0.416666667","0.125","37.03703704","40.47619048","30","0.36839","2.888888889","9.62962963","3.777777778","12.59259259","5.555555556","18.51851852","0.818644444","2.728814815","9.333333333","31.11111111"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00083","","","","20","14","12.5","12","21","2.3","0.7","34.19","2.93","1.29","0.82","77.19","89.89","6.77","67.81","2.04","3.52","8.01","0","3","15.5","33","0.191666667","0.033333333","0.090909091","2.357142857","1.65","0.857142857","0.6","0.214285714","0.15","0.892857143","0.625","36.36363636","19.35483871","70","1.0257","5.111111111","7.301587302","6.666666667","9.523809524","27.77777778","39.68253968","2.279333333","3.256190476","34.44444444","49.20634921"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00084","","","","20","15","3","11","11","1.1","0.3","27.72","5.77","1.87","0.99","113.04","111.87","0","59.6","3.92","6.21","9.47","0.18","1.4","4.4","22","0.1","0.027272727","0.063636364","1.466666667","1.1","0.733333333","0.55","0.093333333","0.07","0.2","0.15","50","31.81818182","75","0.38808","2.444444444","3.259259259","3.111111111","4.148148148","6.666666667","8.888888889","0.8624","1.149866667","9.777777778","13.03703704"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00085","","","","20","18","19.5","3","72","3.6","2.7","","","","","","","","","","","","","6.3","25.8","75","1.2","0.0375","0.084","4.166666667","3.75","0.166666667","0.15","0.35","0.315","1.083333333","0.975","4","24.41860465","90","","8","8.888888889","14","15.55555556","43.33333333","48.14814815","","","57.33333333","63.7037037"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00086","","","","20","14","5.1","26","64","3","1.8","30.22","3.76","1.91","1.25","174.74","115.06","17.63","55.16","2.61","4.4","17.28","0.47","4.8","9.9","90","0.115384615","0.028125","0.053333333","6.428571429","4.5","1.857142857","1.3","0.342857143","0.24","0.364285714","0.255","28.88888889","48.48484848","70","1.45056","6.666666667","9.523809524","10.66666667","15.23809524","11.33333333","16.19047619","3.223466667","4.604952381","22","31.42857143"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00087","","","","20","17","8.5","10","41","1.2","0.7","28.54","4.12","1.81","1.14","146.32","103.19","32.18","54.85","1.88","3.12","19.31","0.28","1.9","10.4","51","0.12","0.017073171","0.037254902","3","2.55","0.588235294","0.5","0.111764706","0.095","0.5","0.425","19.60784314","18.26923077","85","0.54226","2.666666667","3.137254902","4.222222222","4.967320261","18.88888889","22.22222222","1.205022222","1.417673203","23.11111111","27.18954248"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00088","","","","20","16","10.3","11","53","1","1","26.79","4.15","1.94","1.14","156.74","106.36","36.91","49.39","2.83","4.21","21.27","0.7","2","12.3","64","0.090909091","0.018867925","0.03125","4","3.2","0.6875","0.55","0.125","0.1","0.64375","0.515","17.1875","16.2601626","80","0.5358","2.222222222","2.777777778","4.444444444","5.555555556","22.88888889","28.61111111","1.190666667","1.488333333","27.33333333","34.16666667"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00089","","","","20","17","12.5","48","100","7.5","3.4","28.6","4.21","1.86","1.07","86.35","100.16","16.78","59.57","2.06","3.5","13.08","0.4","10.9","23.4","148","0.15625","0.034","0.073648649","8.705882353","7.4","2.823529412","2.4","0.641176471","0.545","0.735294118","0.625","32.43243243","46.58119658","85","3.1174","16.66666667","19.60784314","24.22222222","28.49673203","27.77777778","32.67973856","6.927555556","8.150065359","52","61.17647059"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00090","","","","20","10","4.5","19","32","2.8","1","29.64","3.42","1.66","0.92","98.35","100.74","17.42","61.12","2.19","3.77","12.13","0.08","3.8","8.3","51","0.147368421","0.03125","0.074509804","5.1","2.55","1.9","0.95","0.38","0.19","0.45","0.225","37.25490196","45.78313253","50","1.12632","6.222222222","12.44444444","8.444444444","16.88888889","10","20","2.502933333","5.005866667","18.44444444","36.88888889"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00091","","","","20","16","8.8","12","46","1.7","1.4","28.18","6.34","2.42","1.46","87.43","115.32","34.23","55.55","1.34","2.96","18.01","0.55","3.1","11.9","58","0.141666667","0.030434783","0.053448276","3.625","2.9","0.75","0.6","0.19375","0.155","0.55","0.44","20.68965517","26.05042017","80","0.87358","3.777777778","4.722222222","6.888888889","8.611111111","19.55555556","24.44444444","1.941288889","2.426611111","26.44444444","33.05555556"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00092","","","","20","13","4","8","22","0.9","0.7","27.83","5.08","2.08","1.28","104.21","97.75","34.04","55.49","1.85","3.13","16.4","0.29","1.6","5.6","30","0.1125","0.031818182","0.053333333","2.307692308","1.5","0.615384615","0.4","0.123076923","0.08","0.307692308","0.2","26.66666667","28.57142857","65","0.44528","2","3.076923077","3.555555556","5.47008547","8.888888889","13.67521368","0.989511111","1.522324786","12.44444444","19.14529915"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00093","","","","20","14","5.3","27","46","4.8","1.6","28.43","3.12","1.77","1.02","196.39","113.9","22.33","56.47","3.95","5.8","12.76","0.1","6.4","11.7","73","0.177777778","0.034782609","0.087671233","5.214285714","3.65","1.928571429","1.35","0.457142857","0.32","0.378571429","0.265","36.98630137","54.7008547","70","1.81952","10.66666667","15.23809524","14.22222222","20.31746032","11.77777778","16.82539683","4.043377778","5.776253968","26","37.14285714"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00094","","","","20","3","2.4","8","6","1.2","0.2","27.83","3.2","1.64","1.02","174.34","92.18","27.66","59.04","3.84","5.64","10.23","0.35","1.4","3.8","14","0.15","0.033333333","0.1","4.666666667","0.7","2.666666667","0.4","0.466666667","0.07","0.8","0.12","57.14285714","36.84210526","15","0.38962","2.666666667","17.77777778","3.111111111","20.74074074","5.333333333","35.55555556","0.865822222","5.772148148","8.444444444","56.2962963"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00095","","","","20","5","2","0","4","0","0.2","40.08","3.81","1.69","1.13","171.81","105.23","23.46","63.55","0.57","1.64","13.4","0.16","0.2","2.2","4","","0.05","0.05","0.8","0.2","0","0","0.04","0.01","0.4","0.1","0","9.090909091","25","0.08016","0","0","0.444444444","1.777777778","4.444444444","17.77777778","0.178133333","0.712533333","4.888888889","19.55555556"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00096","","","","20","9","3","4","8","0.35","0.2","34.33","5.15","2.07","1.29","151.29","105.01","31.41","60.2","0.61","1.79","13.75","0.11","0.55","3.55","12","0.0875","0.025","0.045833333","1.333333333","0.6","0.444444444","0.2","0.061111111","0.0275","0.333333333","0.15","33.33333333","15.49295775","45","0.188815","0.777777778","1.728395062","1.222222222","2.716049383","6.666666667","14.81481481","0.419588889","0.932419753","7.888888889","17.5308642"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00097","","","","20","14","9.2","29","37","5.7","1.3","27.18","3.97","1.77","1.17","164.18","103.25","35.36","60.01","1.37","2.55","13.8","0.18","7","16.2","66","0.196551724","0.035135135","0.106060606","4.714285714","3.3","2.071428571","1.45","0.5","0.35","0.657142857","0.46","43.93939394","43.20987654","70","1.9026","12.66666667","18.0952381","15.55555556","22.22222222","20.44444444","29.20634921","4.228","6.04","36","51.42857143"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00098","","","","20","15","11","34","40","7.5","1.5","26.68","3.72","1.74","1.22","170.28","97.26","38.98","62.22","1.19","2.13","11.84","0.32","9","20","74","0.220588235","0.0375","0.121621622","4.933333333","3.7","2.266666667","1.7","0.6","0.45","0.733333333","0.55","45.94594595","45","75","2.4012","16.66666667","22.22222222","20","26.66666667","24.44444444","32.59259259","5.336","7.114666667","44.44444444","59.25925926"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00099","","","","20","9","6.5","17","10","2.1","0.2","33.2","2.38","1.5","0.83","161.99","96.74","15.93","64.56","4.09","5.68","4.93","0.22","2.3","8.8","27","0.123529412","0.02","0.085185185","3","1.35","1.888888889","0.85","0.255555556","0.115","0.722222222","0.325","62.96296296","26.13636364","45","0.7636","4.666666667","10.37037037","5.111111111","11.35802469","14.44444444","32.09876543","1.696888889","3.770864198","19.55555556","43.45679012"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00100","","","","20","16","5.7","8","22","1","0.7","31.21","3.29","1.68","1.03","151.1","91.89","20.13","62.66","3.89","5.7","6.19","0.49","1.7","7.4","30","0.125","0.031818182","0.056666667","1.875","1.5","0.5","0.4","0.10625","0.085","0.35625","0.285","26.66666667","22.97297297","80","0.53057","2.222222222","2.777777778","3.777777778","4.722222222","12.66666667","15.83333333","1.179044444","1.473805556","16.44444444","20.55555556"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00101","","","","20","16","7.4","26","39","4.6","1","38.81","2.9","1.54","0.9","121.71","96","7.67","68.03","1.56","2.7","8.68","0.29","5.6","13","65","0.176923077","0.025641026","0.086153846","4.0625","3.25","1.625","1.3","0.35","0.28","0.4625","0.37","40","43.07692308","80","2.17336","10.22222222","12.77777778","12.44444444","15.55555556","16.44444444","20.55555556","4.829688889","6.037111111","28.88888889","36.11111111"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00102","","","","20","16","7.2","14","59","2.8","2","32.74","2.77","1.44","0.85","72.45","78.4","12.52","65.57","2.06","3.45","9.83","0.16","4.8","12","73","0.2","0.033898305","0.065753425","4.5625","3.65","0.875","0.7","0.3","0.24","0.45","0.36","19.17808219","40","80","1.57152","6.222222222","7.777777778","10.66666667","13.33333333","16","20","3.492266667","4.365333333","26.66666667","33.33333333"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00103","","","","20","19","9.5","24","87","3.1","2.3","32.47","2.28","1.33","0.97","100.4","79.66","5.07","66.23","2.35","3.95","9","0.17","5.4","14.9","111","0.129166667","0.026436782","0.048648649","5.842105263","5.55","1.263157895","1.2","0.284210526","0.27","0.5","0.475","21.62162162","36.24161074","95","1.75338","6.888888889","7.251461988","12","12.63157895","21.11111111","22.22222222","3.8964","4.101473684","33.11111111","34.85380117"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00104","","","","20","20","8","22","54","3.9","1.7","29.61","3.02","1.61","1.14","124.14","89.46","5.21","64.57","2.52","4.24","7.82","0.03","5.6","13.6","76","0.177272727","0.031481481","0.073684211","3.8","3.8","1.1","1.1","0.28","0.28","0.4","0.4","28.94736842","41.17647059","100","1.65816","8.666666667","8.666666667","12.44444444","12.44444444","17.77777778","17.77777778","3.6848","3.6848","30.22222222","30.22222222"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00105","","","","20","12","4","8","30","1.3","1","27.27","6.05","2.18","1.31","73.71","92.09","22.13","56.4","2.33","3.69","14.99","0.15","2.3","6.3","38","0.1625","0.033333333","0.060526316","3.166666667","1.9","0.666666667","0.4","0.191666667","0.115","0.333333333","0.2","21.05263158","36.50793651","60","0.62721","2.888888889","4.814814815","5.111111111","8.518518519","8.888888889","14.81481481","1.3938","2.323","14","23.33333333"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00106","","","","20","15","3.7","9","5","0.9","0.2","26.92","7.33","2.38","1.38","101.2","97.59","15.89","54.68","3.77","5.41","12.97","0.32","1.1","4.8","14","0.1","0.04","0.078571429","0.933333333","0.7","0.6","0.45","0.073333333","0.055","0.246666667","0.185","64.28571429","22.91666667","75","0.29612","2","2.666666667","2.444444444","3.259259259","8.222222222","10.96296296","0.658044444","0.877392593","10.66666667","14.22222222"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00107","","","","20","14","4.9","8","26","0.67","0.4","29.45","5.21","1.95","1.31","104.38","96.05","18.74","63.7","1.37","2.87","9.84","0.22","1.07","5.97","34","0.08375","0.015384615","0.031470588","2.428571429","1.7","0.571428571","0.4","0.076428571","0.0535","0.35","0.245","23.52941176","17.92294807","70","0.315115","1.488888889","2.126984127","2.377777778","3.396825397","10.88888889","15.55555556","0.700255556","1.000365079","13.26666667","18.95238095"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00108","","","","20","14","4","1","16","0.3","1.2","27.36","4.87","2.09","1.32","120.66","94.34","17.06","64.84","1.51","3.06","7.61","0","1.5","5.5","17","0.3","0.075","0.088235294","1.214285714","0.85","0.071428571","0.05","0.107142857","0.075","0.285714286","0.2","5.882352941","27.27272727","70","0.4104","0.666666667","0.952380952","3.333333333","4.761904762","8.888888889","12.6984127","0.912","1.302857143","12.22222222","17.46031746"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00109","","","","20","13","3.5","8","18","0.75","0.5","32.15","4.16","1.56","0.97","159.37","104.94","1.36","63.07","3.25","5.31","8.99","0.07","1.25","4.75","26","0.09375","0.027777778","0.048076923","2","1.3","0.615384615","0.4","0.096153846","0.0625","0.269230769","0.175","30.76923077","26.31578947","65","0.401875","1.666666667","2.564102564","2.777777778","4.273504274","7.777777778","11.96581197","0.893055556","1.373931624","10.55555556","16.23931624"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00110","","","","20","8","3.8","11","20","2.8","0.6","28.6","5.45","1.9","1.17","137.58","103.82","7.12","60.2","2.5","4.09","11.15","0.15","3.4","7.2","31","0.254545455","0.03","0.109677419","3.875","1.55","1.375","0.55","0.425","0.17","0.475","0.19","35.48387097","47.22222222","40","0.9724","6.222222222","15.55555556","7.555555556","18.88888889","8.444444444","21.11111111","2.160888889","5.402222222","16","40"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00111","","","","20","4","3.3","3","8","0.4","0.1","37.7","3.91","1.72","1.22","207.57","105.69","8.85","61.27","1.02","2.34","15.42","0.14","0.5","3.8","11","0.133333333","0.0125","0.045454545","2.75","0.55","0.75","0.15","0.125","0.025","0.825","0.165","27.27272727","13.15789474","20","0.1885","0.888888889","4.444444444","1.111111111","5.555555556","7.333333333","36.66666667","0.418888889","2.094444444","8.444444444","42.22222222"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00112","","","","20","14","6","0","10","0","0.5","35.11","4.49","1.8","1.41","316.09","116.7","14.21","61.72","1.02","2.76","14.96","0.45","0.5","6.5","10","","0.05","0.05","0.714285714","0.5","0","0","0.035714286","0.025","0.428571429","0.3","0","7.692307692","70","0.17555","0","0","1.111111111","1.587301587","13.33333333","19.04761905","0.390111111","0.557301587","14.44444444","20.63492063"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00113","","","","20","17","9.5","18","65","3.1","2.1","29.92","5.15","2.07","1.24","113.97","83.8","17.02","57.45","5.08","7.67","8.38","0.67","5.2","14.7","83","0.172222222","0.032307692","0.062650602","4.882352941","4.15","1.058823529","0.9","0.305882353","0.26","0.558823529","0.475","21.68674699","35.37414966","85","1.55584","6.888888889","8.104575163","11.55555556","13.59477124","21.11111111","24.83660131","3.457422222","4.067555556","32.66666667","38.43137255"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00114","","","","20","15","6.9","28","52","6.3","2","31.82","5","1.91","1.1","199.31","106.87","14.21","61.48","4.8","7.32","4.37","0.04","8.3","15.2","80","0.225","0.038461538","0.10375","5.333333333","4","1.866666667","1.4","0.553333333","0.415","0.46","0.345","35","54.60526316","75","2.64106","14","18.66666667","18.44444444","24.59259259","15.33333333","20.44444444","5.869022222","7.825362963","33.77777778","45.03703704"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00115","","","","20","12","7","25","68","5.8","2.6","24.55","4.1","1.85","1.17","227.58","123.81","24.59","53.62","4.51","7.19","14.61","0.08","8.4","15.4","93","0.232","0.038235294","0.090322581","7.75","4.65","2.083333333","1.25","0.7","0.42","0.583333333","0.35","26.88172043","54.54545455","60","2.0622","12.88888889","21.48148148","18.66666667","31.11111111","15.55555556","25.92592593","4.582666667","7.637777778","34.22222222","57.03703704"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00116","","","","20","10","4.8","20","37","3.61","1.2","23.81","4.79","1.93","1.12","157.71","105.48","30.17","54.36","5.66","8.58","9.81","0.41","4.81","9.61","57","0.1805","0.032432432","0.084385965","5.7","2.85","2","1","0.481","0.2405","0.48","0.24","35.0877193","50.05202914","50","1.145261","8.022222222","16.04444444","10.68888889","21.37777778","10.66666667","21.33333333","2.545024444","5.090048889","21.35555556","42.71111111"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00117","","","","20","15","5.7","17","16","3","0.7","23.35","6.92","2.42","1.56","105.74","112.45","39.8","48.32","1.56","3.38","23.38","0.56","3.7","9.4","33","0.176470588","0.04375","0.112121212","2.2","1.65","1.133333333","0.85","0.246666667","0.185","0.38","0.285","51.51515152","39.36170213","75","0.86395","6.666666667","8.888888889","8.222222222","10.96296296","12.66666667","16.88888889","1.919888889","2.559851852","20.88888889","27.85185185"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00118","","","","20","11","3.1","13","16","1.4","0.3","20.6","9.83","2.98","1.92","217.59","149.29","45.53","42.59","1.34","3.51","26.27","0.72","1.7","4.8","29","0.107692308","0.01875","0.05862069","2.636363636","1.45","1.181818182","0.65","0.154545455","0.085","0.281818182","0.155","44.82758621","35.41666667","55","0.3502","3.111111111","5.656565657","3.777777778","6.868686869","6.888888889","12.52525253","0.778222222","1.414949495","10.66666667","19.39393939"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00119","","","","20","3","1.6","8","0","0.7","0","25.69","5.25","2.02","1.3","140.24","106.16","28.17","57.33","1.53","3.26","17.47","0.35","0.7","2.3","8","0.0875","","0.0875","2.666666667","0.4","2.666666667","0.4","0.233333333","0.035","0.533333333","0.08","100","30.43478261","15","0.17983","1.555555556","10.37037037","1.555555556","10.37037037","3.555555556","23.7037037","0.399622222","2.664148148","5.111111111","34.07407407"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00120","","","","20","8","1","6","16","1","0.2","22.91","6.49","2.36","1.47","140.93","111.58","35.93","51.66","1.22","2.91","19.96","0.17","1.2","2.2","22","0.166666667","0.0125","0.054545455","2.75","1.1","0.75","0.3","0.15","0.06","0.125","0.05","27.27272727","54.54545455","40","0.27492","2.222222222","5.555555556","2.666666667","6.666666667","2.222222222","5.555555556","0.610933333","1.527333333","4.888888889","12.22222222"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00121","","","","20","14","8","17","52","2.5","2.1","32.81","4.97","1.96","1.16","114.24","83.07","15","62.52","1.27","2.71","10.07","0.13","4.6","12.6","69","0.147058824","0.040384615","0.066666667","4.928571429","3.45","1.214285714","0.85","0.328571429","0.23","0.571428571","0.4","24.63768116","36.50793651","70","1.50926","5.555555556","7.936507937","10.22222222","14.6031746","17.77777778","25.3968254","3.353911111","4.791301587","28","40"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00122","","","","20","20","3.3","18","48","1.8","1","27.94","5.89","2.25","1.38","185.93","106.06","18.97","58.38","1.62","3.37","12.14","0.21","2.8","6.1","66","0.1","0.020833333","0.042424242","3.3","3.3","0.9","0.9","0.14","0.14","0.165","0.165","27.27272727","45.90163934","100","0.78232","4","4","6.222222222","6.222222222","7.333333333","7.333333333","1.738488889","1.738488889","13.55555556","13.55555556"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00123","","","","20","15","13","17","50","3.2","1.9","28.17","5.04","2.02","1.15","127.22","110.57","3.39","61.87","3.68","6.25","9.16","0.46","5.1","18.1","67","0.188235294","0.038","0.076119403","4.466666667","3.35","1.133333333","0.85","0.34","0.255","0.866666667","0.65","25.37313433","28.17679558","75","1.43667","7.111111111","9.481481481","11.33333333","15.11111111","28.88888889","38.51851852","3.1926","4.2568","40.22222222","53.62962963"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00124","","","","20","5","3","1","11","1.4","0.4","28.23","4.44","1.85","0.98","159.39","108.63","11.77","57.52","5.1","7.77","12.37","0.46","1.8","4.8","12","1.4","0.036363636","0.15","2.4","0.6","0.2","0.05","0.36","0.09","0.6","0.15","8.333333333","37.5","25","0.50814","3.111111111","12.44444444","4","16","6.666666667","26.66666667","1.1292","4.5168","10.66666667","42.66666667"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00125","","","","20","17","10","16","17","2.5","0.5","29.92","5.79","1.83","1.11","91.65","84.68","26.58","60.12","2.22","4.02","12.77","0.16","3","13","33","0.15625","0.029411765","0.090909091","1.941176471","1.65","0.941176471","0.8","0.176470588","0.15","0.588235294","0.5","48.48484848","23.07692308","85","0.8976","5.555555556","6.535947712","6.666666667","7.843137255","22.22222222","26.14379085","1.994666667","2.346666667","28.88888889","33.9869281"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00126","","","","20","14","5.3","12","16","2.3","0.7","27.83","5.91","2.04","1.18","144.14","105.79","25.63","59.85","1.9","3.88","12.33","0","3","8.3","28","0.191666667","0.04375","0.107142857","2","1.4","0.857142857","0.6","0.214285714","0.15","0.378571429","0.265","42.85714286","36.14457831","70","0.8349","5.111111111","7.301587302","6.666666667","9.523809524","11.77777778","16.82539683","1.855333333","2.65047619","18.44444444","26.34920635"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00127","","","","20","13","4.6","10","24","1.05","0.6","31.87","4.19","1.61","1.04","178.6","107.59","18.92","62.99","1.69","3.42","12.28","0.32","1.65","6.25","34","0.105","0.025","0.048529412","2.615384615","1.7","0.769230769","0.5","0.126923077","0.0825","0.353846154","0.23","29.41176471","26.4","65","0.525855","2.333333333","3.58974359","3.666666667","5.641025641","10.22222222","15.72649573","1.168566667","1.797794872","13.88888889","21.36752137"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00128","","","","20","15","4","3","23","0.4","0.5","30.43","3.67","1.59","0.99","179.02","101.96","19.32","60.46","2.55","4.51","12.77","0.33","0.9","4.9","26","0.133333333","0.02173913","0.034615385","1.733333333","1.3","0.2","0.15","0.06","0.045","0.266666667","0.2","11.53846154","18.36734694","75","0.27387","0.888888889","1.185185185","2","2.666666667","8.888888889","11.85185185","0.6086","0.811466667","10.88888889","14.51851852"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00129","","","","20","10","4.2","10","26","1.2","0.9","30.16","4.85","1.99","1.16","194.74","109.87","24.03","56.16","3.83","6.05","9.85","0.36","2.1","6.3","36","0.12","0.034615385","0.058333333","3.6","1.8","1","0.5","0.21","0.105","0.42","0.21","27.77777778","33.33333333","50","0.63336","2.666666667","5.333333333","4.666666667","9.333333333","9.333333333","18.66666667","1.407466667","2.814933333","14","28"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00130","","","","20","15","8.8","18","50","2.5","1.6","27.95","5.08","1.98","1.28","157.49","95.71","44.2","55.33","2.31","3.75","14.92","0.43","4.1","12.9","68","0.138888889","0.032","0.060294118","4.533333333","3.4","1.2","0.9","0.273333333","0.205","0.586666667","0.44","26.47058824","31.78294574","75","1.14595","5.555555556","7.407407407","9.111111111","12.14814815","19.55555556","26.07407407","2.546555556","3.395407407","28.66666667","38.22222222"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00131","","","","20","11","11","9","20","2.7","0.6","28.74","4.46","1.72","1.12","102.98","85.32","13.8","57.99","2.61","4.2","14.17","0.4","3.3","14.3","29","0.3","0.03","0.113793103","2.636363636","1.45","0.818181818","0.45","0.3","0.165","1","0.55","31.03448276","23.07692308","55","0.94842","6","10.90909091","7.333333333","13.33333333","24.44444444","44.44444444","2.1076","3.832","31.77777778","57.77777778"
"","","PEP2008CSR-AT01","","","","","","","","","PEP2008CSR-AT01-00132","","","","20","14","6","10","15","1.25","0.4","26.39","5.25","2.03","1.2","133.81","100.36","11.43","56.59","4.2","6.73","9.89","0.27","1.65","7.65","25","0.125","0.026666667","0.066","1.785714286","1.25","0.714285714","0.5","0.117857143","0.0825","0.428571429","0.3","40","21.56862745","70","0.435435","2.777777778","3.968253968","3.666666667","5.238095238","13.33333333","19.04761905","0.967633333","1.382333333","17","24.28571429"
