"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Total storage roots yield computation tons per ha|CO_331:0000296","Commercial storage root yield tons per ha|CO_331:0000809","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in kg per plot|CO_331:0000683","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Survival index computing percent|CO_331:0000301","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Percentage of commercial storage root|CO_331:0000682","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00107","","","","23","23","1","1","8","14","11","7","5","1.2","5","0.8","3","3","4","3.03","2","2","3.220611916","1.93236715","22.54428341","16","12.5","26","47.82608696","10","0.24","0.16","0.2","0.909090909","0.434782609","0.454545455","0.217391304","0.181818182","0.086956522","50","0.52","4.04040404","6.734006734","0.837359098","1.750841751","25.76489533","1.272727273","0.608695652","47.13804714","53.87205387"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00108","","","","23","23","1","1","8","15","15","15","58","11.5","74","4.9","4","4","4","12.39","4","16.4","26.40901771","18.51851852","24.15458937","31.4","52.22929936","26","65.2173913","132","0.198275862","0.066216216","0.124242424","8.8","5.739130435","3.866666667","2.52173913","1.093333333","0.713043478","43.93939394","4.264","28.39506173","40.49382716","6.866344605","10.52839506","50.56360709","1","0.652173913","37.03703704","77.5308642"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00109","","","","23","23","1","1","8","3","15","10","34","4.9","15","1.2","3","5","3","10.5","4","6.1","9.822866345","7.890499195","4.830917874","9.1","67.03296703","26","65.2173913","49","0.144117647","0.08","0.124489796","3.266666667","2.130434783","2.266666667","1.47826087","0.406666667","0.265217391","69.3877551","1.586","12.09876543","15.0617284","2.55394525","3.916049383","14.65378422","0.2","0.130434783","7.407407407","22.4691358"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00110","","","","23","23","1","1","9","15","20","11","48","3.5","52","1.3","3","3","5","5.49","5","4.8","7.729468599","5.636070853","24.15458937","19.8","24.24242424","30","86.95652174","100","0.072916667","0.025","0.048","5","4.347826087","2.4","2.086956522","0.24","0.208695652","48","1.44","6.481481481","8.888888889","2.31884058","2.666666667","31.88405797","0.75","0.652173913","27.77777778","36.66666667"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00111","","","","23","23","1","1","9","5","9","7","14","1.1","30","1.2","2","2","5","3.76","4","2.3","3.703703704","1.771336554","8.051529791","7.3","31.50684932","28","39.13043478","44","0.078571429","0.04","0.052272727","4.888888889","1.913043478","1.555555556","0.608695652","0.255555556","0.1","31.81818182","0.644","4.526748971","9.465020576","1.037037037","2.650205761","11.75523349","0.555555556","0.217391304","20.57613169","30.04115226"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00112","","","","23","23","1","4","8","2","20","19","30","6.4","5","1.1","4","3","3","12.39","4","7.5","12.07729469","10.30595813","3.220611916","9.5","78.94736842","20","86.95652174","35","0.213333333","0.22","0.214285714","1.75","1.52173913","1.5","1.304347826","0.375","0.326086957","85.71428571","1.5","11.85185185","13.88888889","2.415458937","2.777777778","15.2979066","0.1","0.086956522","3.703703704","17.59259259"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00113","","","","23","23","1","1","9","20","21","9","12","2.1","15","0.7","4","4","5","4.61","4","2.8","4.508856683","3.381642512","32.20611916","22.8","12.28070175","30","91.30434783","27","0.175","0.046666667","0.103703704","1.285714286","1.173913043","0.571428571","0.52173913","0.133333333","0.12173913","44.44444444","0.84","3.703703704","4.938271605","1.352657005","1.481481481","36.71497585","0.952380952","0.869565217","35.27336861","40.21164021"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00114","","","","23","23","1","2","7","5","6","6","55","6.1","64","1.2","3","4","5","3.76","4","7.3","11.75523349","9.822866345","8.051529791","12.3","59.3495935","30","26.08695652","119","0.110909091","0.01875","0.061344538","19.83333333","5.173913043","9.166666667","2.391304348","1.216666667","0.317391304","46.21848739","2.19","37.65432099","45.0617284","3.526570048","13.51851852","19.80676329","0.833333333","0.217391304","30.86419753","75.92592593"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00115","","","","23","23","1","1","7","12","18","11","30","1.3","7","0.4","4","3","2","5.49","4","1.7","2.737520129","2.093397746","19.3236715","13.7","12.40875912","20","78.26086957","37","0.043333333","0.057142857","0.045945946","2.055555556","1.608695652","1.666666667","1.304347826","0.094444444","0.073913043","81.08108108","0.34","2.674897119","3.497942387","0.547504026","0.699588477","22.06119163","0.666666667","0.52173913","24.69135802","28.18930041"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00116","","","","23","23","1","1","9","8","20","8","9","0.2","2","0.4","2","3","4","5.49","4","0.6","0.966183575","0.322061192","12.88244767","8.6","6.976744186","27.91","86.95652174","11","0.022222222","0.2","0.054545455","0.55","0.47826087","0.45","0.391304348","0.03","0.026086957","81.81818182","0.16746","0.37037037","1.111111111","0.269661836","0.310111111","13.84863124","0.4","0.347826087","14.81481481","15.92592593"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00117","","","","23","23","1","1","6","15","14","13","10","2.3","6","1.1","4","4","3","7.76","4","3.4","5.475040258","3.703703704","24.15458937","18.4","18.47826087","18","60.86956522","16","0.23","0.183333333","0.2125","1.142857143","0.695652174","0.714285714","0.434782609","0.242857143","0.147826087","62.5","0.612","6.084656085","8.994708995","0.985507246","1.619047619","29.62962963","1.071428571","0.652173913","39.68253968","48.67724868"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00118","","","","23","23","1","1","6","14","16","15","12","4.7","27","2","5","4","4","4.61","4","6.7","10.78904992","7.568438003","22.54428341","20.7","32.36714976","24","69.56521739","39","0.391666667","0.074074074","0.171794872","2.4375","1.695652174","0.75","0.52173913","0.41875","0.291304348","30.76923077","1.608","10.87962963","15.50925926","2.589371981","3.722222222","33.33333333","0.875","0.608695652","32.40740741","47.91666667"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00119","","","","23","23","1","1","8","10","19","15","27","5.2","7","0.9","4","4","4","4.61","4","6.1","9.822866345","8.373590982","16.10305958","16.1","37.88819876","24","82.60869565","34","0.192592593","0.128571429","0.179411765","1.789473684","1.47826087","1.421052632","1.173913043","0.321052632","0.265217391","79.41176471","1.464","10.13645224","11.89083821","2.357487923","2.85380117","25.92592593","0.526315789","0.434782609","19.49317739","31.38401559"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00120","","","","23","23","1","1","8","6","20","15","15","4.2","13","1.3","2","4","4","11.03","4","5.5","8.85668277","6.763285024","9.661835749","11.5","47.82608696","","86.95652174","28","0.28","0.1","0.196428571","1.4","1.217391304","0.75","0.652173913","0.275","0.239130435","53.57142857","","7.777777778","10.18518519","","","18.51851852","0.3","0.260869565","11.11111111","21.2962963"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00121","","","","23","23","1","1","6","9","18","16","44","4.9","37","1.4","4","4","5","0.15","3","6.3","10.14492754","7.890499195","14.49275362","15.3","41.17647059","30","78.26086957","81","0.111363636","0.037837838","0.077777778","4.5","3.52173913","2.444444444","1.913043478","0.35","0.273913043","54.32098765","1.89","10.08230453","12.96296296","3.043478261","3.888888889","24.63768116","0.5","0.391304348","18.51851852","31.48148148"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00122","","","","23","23","1","1","9","16","17","8","42","3.2","29","0.9","5","5","5","3.76","4","4.1","6.602254428","5.152979066","25.76489533","20.1","20.39800995","34","73.91304348","71","0.076190476","0.031034483","0.057746479","4.176470588","3.086956522","2.470588235","1.826086957","0.241176471","0.17826087","59.15492958","1.394","6.97167756","8.932461874","2.244766506","3.037037037","32.36714976","0.941176471","0.695652174","34.8583878","43.79084967"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00123","","","","23","23","1","1","6","5","18","8","10","1.3","6","0.3","4","3","3","4.61","4","1.6","2.576489533","2.093397746","8.051529791","6.6","24.24242424","28","78.26086957","16","0.13","0.05","0.1","0.888888889","0.695652174","0.555555556","0.434782609","0.088888889","0.069565217","62.5","0.448","2.674897119","3.29218107","0.721417069","0.9218107","10.62801932","0.277777778","0.217391304","10.28806584","13.58024691"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00124","","","","23","23","1","1","8","11","15","14","40","4.8","20","1.3","4","4","3","12.39","4","6.1","9.822866345","7.729468599","17.71336554","17.1","35.67251462","20","65.2173913","60","0.12","0.065","0.101666667","4","2.608695652","2.666666667","1.739130435","0.406666667","0.265217391","66.66666667","1.22","11.85185185","15.0617284","1.964573269","3.012345679","27.53623188","0.733333333","0.47826087","27.16049383","42.22222222"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00125","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00126","","","","23","23","1","1","9","15","23","22","90","16.5","49","1.9","5","5","4","4.61","4","18.4","29.62962963","26.57004831","24.15458937","33.4","55.08982036","20","100","139","0.183333333","0.03877551","0.132374101","6.043478261","6.043478261","3.913043478","3.913043478","0.8","0.8","64.74820144","3.68","26.57004831","29.62962963","5.925925926","5.925925926","53.784219","0.652173913","0.652173913","24.15458937","53.784219"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00127","","","","23","23","1","1","8","10","13","12","44","8.2","25","1.9","4","4","3","4.92","4","10.1","16.26409018","13.20450886","16.10305958","20.1","50.24875622","20","56.52173913","69","0.186363636","0.076","0.146376812","5.307692308","3","3.384615385","1.913043478","0.776923077","0.439130435","63.76811594","2.02","23.36182336","28.77492877","3.252818035","5.754985755","32.36714976","0.769230769","0.434782609","28.49002849","57.26495726"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00128","","","","23","23","1","1","8","23","15","4","5","0.1","8","0.3","4","5","4","1.17","5","0.4","0.644122383","0.161030596","37.03703704","23.4","1.709401709","26","65.2173913","13","0.02","0.0375","0.030769231","0.866666667","0.565217391","0.333333333","0.217391304","0.026666667","0.017391304","38.46153846","0.104","0.24691358","0.987654321","0.16747182","0.256790123","37.68115942","1.533333333","1","56.79012346","57.77777778"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00129","","","","23","23","1","1","8","10","17","17","52","4.1","49","1.1","3","3","4","1.17","3","5.2","8.373590982","6.602254428","16.10305958","15.2","34.21052632","30","73.91304348","101","0.078846154","0.02244898","0.051485149","5.941176471","4.391304348","3.058823529","2.260869565","0.305882353","0.226086957","51.48514851","1.56","8.932461874","11.32897603","2.512077295","3.39869281","24.47665056","0.588235294","0.434782609","21.78649237","33.11546841"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00130","","","","23","23","4","1","6","4","10","6","0","0","15","1.3","3","3","1","0.12","3","1.3","2.093397746","0","6.441223833","5.3","24.52830189","28.13","43.47826087","15","","0.086666667","0.086666667","1.5","0.652173913","0","0","0.13","0.056521739","0","0.36569","0","4.814814815","0.588872786","1.354407407","8.534621578","0.4","0.173913043","14.81481481","19.62962963"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00131","","","","23","23","1","1","5","5","17","13","21","2.2","25","2","3","4","3","7.23","3","4.2","6.763285024","3.542673108","8.051529791","9.2","45.65217391","32","73.91304348","46","0.104761905","0.08","0.091304348","2.705882353","2","1.235294118","0.913043478","0.247058824","0.182608696","45.65217391","1.344","4.793028322","9.150326797","2.164251208","2.928104575","14.81481481","0.294117647","0.217391304","10.89324619","20.04357298"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00132","","","","23","23","1","1","6","9","4","3","0","0","13","1.2","3","1","1","1.38","4","1.2","1.93236715","0","14.49275362","10.2","11.76470588","30","17.39130435","13","","0.092307692","0.092307692","3.25","0.565217391","0","0","0.3","0.052173913","0","0.36","0","11.11111111","0.579710145","3.333333333","16.42512077","2.25","0.391304348","83.33333333","94.44444444"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00133","","","","23","19","1","1","6","11","14","3","4","0.4","2","0.1","2","3","5","0.15","5","0.5","0.805152979","0.644122383","17.71336554","11.5","4.347826087","29.27","60.86956522","6","0.1","0.05","0.083333333","0.428571429","0.260869565","0.285714286","0.173913043","0.035714286","0.02173913","66.66666667","0.14635","1.058201058","1.322751323","0.235668277","0.387169312","18.51851852","0.785714286","0.47826087","29.1005291","30.42328042"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00134","","","","23","23","1","1","7","9","12","2","3","0.4","0","0","2","4","5","1.38","4","0.4","0.644122383","0.644122383","14.49275362","9.4","4.255319149","23.08","52.17391304","3","0.133333333","","0.133333333","0.25","0.130434783","0.25","0.130434783","0.033333333","0.017391304","100","0.09232","1.234567901","1.234567901","0.148663446","0.284938272","15.13687601","0.75","0.391304348","27.77777778","29.01234568"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00135","","","","23","23","1","1","8","10","14","8","17","3","13","3.1","4","3","5","0.12","4","6.1","9.822866345","4.830917874","16.10305958","16.1","37.88819876","34","60.86956522","30","0.176470588","0.238461538","0.203333333","2.142857143","1.304347826","1.214285714","0.739130435","0.435714286","0.265217391","56.66666667","2.074","7.936507937","16.13756614","3.339774557","5.486772487","25.92592593","0.714285714","0.434782609","26.45502646","42.59259259"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00136","","","","23","23","1","1","6","6","17","10","21","1.3","4","1","4","3","1","0","5","2.3","3.703703704","2.093397746","9.661835749","8.3","27.71084337","28.57","73.91304348","25","0.061904762","0.25","0.092","1.470588235","1.086956522","1.235294118","0.913043478","0.135294118","0.1","84","0.65711","2.832244009","5.010893246","1.058148148","1.4316122","13.36553945","0.352941176","0.260869565","13.07189542","18.08278867"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00137","","","","23","23","1","5","4","3","10","4","6","0.8","8","0.2","4","4","5","5.49","4","1","1.610305958","1.288244767","4.830917874","4","25","27","43.47826087","14","0.133333333","0.025","0.071428571","1.4","0.608695652","0.6","0.260869565","0.1","0.043478261","42.85714286","0.27","2.962962963","3.703703704","0.434782609","1","6.441223833","0.3","0.130434783","11.11111111","14.81481481"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00138","","","","23","23","1","1","8","10","7","7","17","2","29","1.3","3","5","5","4.92","3","3.3","5.314009662","3.220611916","16.10305958","13.3","24.81203008","32","30.43478261","46","0.117647059","0.044827586","0.07173913","6.571428571","2","2.428571429","0.739130435","0.471428571","0.143478261","36.95652174","1.056","10.58201058","17.46031746","1.700483092","5.587301587","21.41706924","1.428571429","0.434782609","52.91005291","70.37037037"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00139","","","","23","23","1","1","9","11","6","6","40","5.2","9","1","4","5","5","4.92","4","6.2","9.98389694","8.373590982","17.71336554","17.2","36.04651163","32","26.08695652","49","0.13","0.111111111","0.126530612","8.166666667","2.130434783","6.666666667","1.739130435","1.033333333","0.269565217","81.63265306","1.984","32.09876543","38.27160494","3.194847021","12.24691358","27.69726248","1.833333333","0.47826087","67.90123457","106.1728395"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00140","","","","23","23","4","1","8","9","18","13","40","5.1","22","0.4","4","4","3","7.23","4","5.5","8.85668277","8.212560386","14.49275362","14.5","37.93103448","24","78.26086957","62","0.1275","0.018181818","0.088709677","3.444444444","2.695652174","2.222222222","1.739130435","0.305555556","0.239130435","64.51612903","1.32","10.49382716","11.31687243","2.125603865","2.716049383","23.34943639","0.5","0.391304348","18.51851852","29.83539095"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00141","","","","23","23","1","1","8","12","17","8","37","3.3","21","0.3","3","3","5","7.76","4","3.6","5.797101449","5.314009662","19.3236715","15.6","23.07692308","26","73.91304348","58","0.089189189","0.014285714","0.062068966","3.411764706","2.52173913","2.176470588","1.608695652","0.211764706","0.156521739","63.79310345","0.936","7.189542484","7.843137255","1.507246377","2.039215686","25.12077295","0.705882353","0.52173913","26.14379085","33.9869281"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00142","","","","23","23","1","1","7","11","9","9","0","0","24","1.2","3","3","3","3.76","5","1.2","1.93236715","0","17.71336554","12.2","9.836065574","26","39.13043478","24","","0.05","0.05","2.666666667","1.043478261","0","0","0.133333333","0.052173913","0","0.312","0","4.938271605","0.502415459","1.283950617","19.64573269","1.222222222","0.47826087","45.26748971","50.20576132"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00143","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00144","","","","23","23","1","1","8","12","10","3","5","1.1","2","1.1","3","4","5","7.76","4","2.2","3.542673108","1.771336554","19.3236715","14.2","15.49295775","28","43.47826087","7","0.22","0.55","0.314285714","0.7","0.304347826","0.5","0.217391304","0.22","0.095652174","71.42857143","0.616","4.074074074","8.148148148","0.99194847","2.281481481","22.86634461","1.2","0.52173913","44.44444444","52.59259259"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00145","","","","23","23","1","1","8","0.6","13","3","34","4.4","15","1","3","3","5","12.39","4","5.4","8.695652174","7.085346216","0.966183575","6","90","28","56.52173913","49","0.129411765","0.066666667","0.110204082","3.769230769","2.130434783","2.615384615","1.47826087","0.415384615","0.234782609","69.3877551","1.512","12.53561254","15.38461538","2.434782609","4.307692308","9.661835749","0.046153846","0.026086957","1.709401709","17.09401709"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00146","","","","23","23","1","1","7","8","20","9","68","4.1","37","1.2","2","4","3","0.69","4","5.3","8.534621578","6.602254428","12.88244767","13.3","39.84962406","32","86.95652174","105","0.060294118","0.032432432","0.05047619","5.25","4.565217391","3.4","2.956521739","0.265","0.230434783","64.76190476","1.696","7.592592593","9.814814815","2.731078905","3.140740741","21.41706924","0.4","0.347826087","14.81481481","24.62962963"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00147","","","","23","23","4","1","8","8","15","8","18","6","23","1.1","5","5","5","3.76","4","7.1","11.4331723","9.661835749","12.88244767","15.1","47.01986755","30","65.2173913","41","0.333333333","0.047826087","0.173170732","2.733333333","1.782608696","1.2","0.782608696","0.473333333","0.308695652","43.90243902","2.13","14.81481481","17.5308642","3.429951691","5.259259259","24.31561997","0.533333333","0.347826087","19.75308642","37.28395062"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00148","","","","23","23","1","1","9","17","17","11","50","9.3","18","0.4","4","4","4","5.49","3","9.7","15.61996779","14.97584541","27.37520129","26.7","36.32958801","30","73.91304348","68","0.186","0.022222222","0.142647059","4","2.956521739","2.941176471","2.173913043","0.570588235","0.42173913","73.52941176","2.91","20.26143791","21.1328976","4.685990338","6.339869281","42.99516908","1","0.739130435","37.03703704","58.16993464"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00149","","","","23","23","6","1","6","8","10","3","5","0.4","7","0.3","4","4","5","3.03","4","0.7","1.127214171","0.644122383","12.88244767","8.7","8.045977011","28","43.47826087","12","0.08","0.042857143","0.058333333","1.2","0.52173913","0.5","0.217391304","0.07","0.030434783","41.66666667","0.196","1.481481481","2.592592593","0.315619968","0.725925926","14.00966184","0.8","0.347826087","29.62962963","32.22222222"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00150","","","","23","23","1","1","8","0.2","17","7","99","6.3","20","0.3","3","3","4","7.76","4","6.6","10.62801932","10.14492754","0.322061192","6.8","97.05882353","26","73.91304348","119","0.063636364","0.015","0.055462185","7","5.173913043","5.823529412","4.304347826","0.388235294","0.286956522","83.19327731","1.716","13.7254902","14.37908497","2.763285024","3.738562092","10.95008052","0.011764706","0.008695652","0.435729847","14.81481481"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00151","","","","23","23","1","1","8","13","13","12","18","1","18","1","3","3","5","11.03","4","2","3.220611916","1.610305958","20.93397746","15","13.33333333","20.51","56.52173913","36","0.055555556","0.055555556","0.055555556","2.769230769","1.565217391","1.384615385","0.782608696","0.153846154","0.086956522","50","0.4102","2.849002849","5.698005698","0.660547504","1.168660969","24.15458937","1","0.565217391","37.03703704","42.73504274"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00152","","","","23","23","1","1","6","2","14","7","10","1","9","2.1","3","4","5","4.61","3","3.1","4.99194847","1.610305958","3.220611916","5.1","60.78431373","26","60.86956522","19","0.1","0.233333333","0.163157895","1.357142857","0.826086957","0.714285714","0.434782609","0.221428571","0.134782609","52.63157895","0.806","2.645502646","8.201058201","1.297906602","2.132275132","8.212560386","0.142857143","0.086956522","5.291005291","13.49206349"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00153","","","","23","15","7","2","3","16","7","1","3","0.1","4","0.1","4","5","4","4.41","4","0.2","0.322061192","0.161030596","25.76489533","16.2","1.234567901","22","30.43478261","7","0.033333333","0.025","0.028571429","1","0.304347826","0.428571429","0.130434783","0.028571429","0.008695652","42.85714286","0.044","0.529100529","1.058201058","0.070853462","0.232804233","26.08695652","2.285714286","0.695652174","84.65608466","85.71428571"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00154","","","","23","23","1","1","8","13","18","5","6","0.3","7","0.3","3","4","4","4.61","4","0.6","0.966183575","0.483091787","20.93397746","13.6","4.411764706","24","78.26086957","13","0.05","0.042857143","0.046153846","0.722222222","0.565217391","0.333333333","0.260869565","0.033333333","0.026086957","46.15384615","0.144","0.617283951","1.234567901","0.231884058","0.296296296","21.90016103","0.722222222","0.565217391","26.74897119","27.98353909"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00155","","","","23","15","7","1","8","15","8","4","56","9.6","35","3","4","5","3","4.61","3","12.6","20.28985507","15.4589372","24.15458937","27.6","45.65217391","29","34.7826087","91","0.171428571","0.085714286","0.138461538","11.375","3.956521739","7","2.434782609","1.575","0.547826087","61.53846154","3.654","44.44444444","58.33333333","5.884057971","16.91666667","44.44444444","1.875","0.652173913","69.44444444","127.7777778"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00156","","","","23","23","1","3","8","12","21","7","16","2","19","0.3","4","3","5","3.03","4","2.3","3.703703704","3.220611916","19.3236715","14.3","16.08391608","26","91.30434783","35","0.125","0.015789474","0.065714286","1.666666667","1.52173913","0.761904762","0.695652174","0.10952381","0.1","45.71428571","0.598","3.527336861","4.05643739","0.962962963","1.054673721","23.0273752","0.571428571","0.52173913","21.16402116","25.22045855"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00157","","","","23","23","1","1","8","0.6","14","8","22","1.2","35","2.1","4","4","3","7.76","3","3.3","5.314009662","1.93236715","0.966183575","3.9","84.61538462","20","60.86956522","57","0.054545455","0.06","0.057894737","4.071428571","2.47826087","1.571428571","0.956521739","0.235714286","0.143478261","38.59649123","0.66","3.174603175","8.73015873","1.062801932","1.746031746","6.280193237","0.042857143","0.026086957","1.587301587","10.31746032"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00158","","","","23","23","1","1","6","6","19","3","7","0.3","4","0.1","3","3","4","7.76","5","0.4","0.644122383","0.483091787","9.661835749","6.4","6.25","27.5","82.60869565","11","0.042857143","0.025","0.036363636","0.578947368","0.47826087","0.368421053","0.304347826","0.021052632","0.017391304","63.63636364","0.11","0.584795322","0.779727096","0.177133655","0.214424951","10.30595813","0.315789474","0.260869565","11.69590643","12.47563353"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00159","","","","23","23","1","1","8","15","20","10","31","4.2","19","0.3","3","3","3","7.23","4","4.5","7.246376812","6.763285024","24.15458937","19.5","23.07692308","26","86.95652174","50","0.135483871","0.015789474","0.09","2.5","2.173913043","1.55","1.347826087","0.225","0.195652174","62","1.17","7.777777778","8.333333333","1.884057971","2.166666667","31.40096618","0.75","0.652173913","27.77777778","36.11111111"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00160","","","","23","23","1","4","6","6","7","4","7","1","15","0.4","3","3","3","7.76","4","1.4","2.254428341","1.610305958","9.661835749","7.4","18.91891892","24","30.43478261","22","0.142857143","0.026666667","0.063636364","3.142857143","0.956521739","1","0.304347826","0.2","0.060869565","31.81818182","0.336","5.291005291","7.407407407","0.541062802","1.777777778","11.91626409","0.857142857","0.260869565","31.74603175","39.15343915"
"","","MZP2009CKE-MT01","","","","","","","","","MZP2009CKE-MT01-00161","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
