"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00055","","","","39","24","1","1","5","20","13","24","3.5","6","7.1","9","5","5","3","9.5","16.6","37","0.269230769","0.25","0.256756757","1.85","0.948717949","0.65","0.333333333","0.475","0.243589744","0.355","0.182051282","35.13513514","57.22891566","51.28205128","3.323836657","6.481481481","9.021842355","17.59259259","6.742640076","13.14814815","15.76448243","30.74074074"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00056","","","","39","29","1","1","5","24","15","27","4.5","6.7","8","9","3","3","5","11.2","19.2","42","0.3","0.248148148","0.266666667","1.75","1.076923077","0.625","0.384615385","0.466666667","0.287179487","0.333333333","0.205128205","35.71428571","58.33333333","61.53846154","4.273504274","6.944444444","10.6362773","17.28395062","7.597340931","12.34567901","18.23361823","29.62962963"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00057","","","","39","35","1","1","5","34","21","39","5","7.5","7.5","8","3","3","3","12.5","20","60","0.238095238","0.192307692","0.208333333","1.764705882","1.538461538","0.617647059","0.538461538","0.367647059","0.320512821","0.220588235","0.192307692","35","62.5","87.17948718","4.748338082","5.446623094","11.8708452","13.61655773","7.122507123","8.169934641","18.99335233","21.78649237"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00058","","","","39","30","1","1","5","23","19","37","5","7.5","6","2","3","3","5","12.5","18.5","56","0.263157895","0.202702703","0.223214286","2.434782609","1.435897436","0.826086957","0.487179487","0.543478261","0.320512821","0.260869565","0.153846154","33.92857143","67.56756757","58.97435897","4.748338082","8.051529791","11.8708452","20.12882448","5.698005698","9.661835749","17.5688509","29.79066023"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00059","","","","39","31","1","1","5","27","20","41","5","8.5","7.5","7","3","3","5","13.5","21","61","0.25","0.207317073","0.221311475","2.259259259","1.564102564","0.740740741","0.512820513","0.5","0.346153846","0.277777778","0.192307692","32.78688525","64.28571429","69.23076923","4.748338082","6.858710562","12.82051282","18.51851852","7.122507123","10.28806584","19.94301994","28.80658436"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00060","","","","39","29","1","5","5","26","15","28","4.5","6.7","6","9","5","5","3","11.2","17.2","43","0.3","0.239285714","0.260465116","1.653846154","1.102564103","0.576923077","0.384615385","0.430769231","0.287179487","0.230769231","0.153846154","34.88372093","65.11627907","66.66666667","4.273504274","6.41025641","10.6362773","15.95441595","5.698005698","8.547008547","16.334283","24.5014245"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00061","","","","39","28","1","1","5","27","19","32","5","7","7.9","8","5","5","3","12","19.9","51","0.263157895","0.21875","0.235294118","1.888888889","1.307692308","0.703703704","0.487179487","0.444444444","0.307692308","0.292592593","0.202564103","37.25490196","60.30150754","69.23076923","4.748338082","6.858710562","11.3960114","16.46090535","7.502374169","10.83676269","18.89838557","27.29766804"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00062","","","","39","31","1","1","5","30","17","35","4.6","7.5","8.6","8","5","5","5","12.1","20.7","52","0.270588235","0.214285714","0.232692308","1.733333333","1.333333333","0.566666667","0.435897436","0.403333333","0.31025641","0.286666667","0.220512821","32.69230769","58.45410628","76.92307692","4.368471035","5.679012346","11.49097816","14.9382716","8.1671415","10.61728395","19.65811966","25.55555556"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00063","","","","39","35","1","3","5","32","19","40","5","8.5","12.5","6","3","3","5","13.5","26","59","0.263157895","0.2125","0.228813559","1.84375","1.512820513","0.59375","0.487179487","0.421875","0.346153846","0.390625","0.320512821","32.20338983","51.92307692","82.05128205","4.748338082","5.787037037","12.82051282","15.625","11.8708452","14.46759259","24.69135802","30.09259259"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00064","","","","39","30","1","1","5","27","18","29","4.7","6.5","7","8","5","5","3","11.2","18.2","47","0.261111111","0.224137931","0.238297872","1.740740741","1.205128205","0.666666667","0.461538462","0.414814815","0.287179487","0.259259259","0.179487179","38.29787234","61.53846154","69.23076923","4.463437797","6.447187929","10.6362773","15.36351166","6.647673314","9.602194787","17.28395062","24.96570645"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00065","","","","39","32","1","1","5","31","22","43","5.5","8.7","6","9","3","3","5","14.2","20.2","65","0.25","0.202325581","0.218461538","2.096774194","1.666666667","0.709677419","0.564102564","0.458064516","0.364102564","0.193548387","0.153846154","33.84615385","70.2970297","79.48717949","5.22317189","6.571087216","13.48528015","16.96535245","5.698005698","7.168458781","19.18328585","24.13381123"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00066","","","","39","36","1","1","7","36","31","52","7.5","10.5","7.5","9","1","1","3","18","25.5","83","0.241935484","0.201923077","0.21686747","2.305555556","2.128205128","0.861111111","0.794871795","0.5","0.461538462","0.208333333","0.192307692","37.34939759","70.58823529","92.30769231","7.122507123","7.716049383","17.09401709","18.51851852","7.122507123","7.716049383","24.21652422","26.2345679"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00067","","","","39","27","1","1","5","25","14","26","3.5","5.7","7.8","9","5","5","5","9.2","17","40","0.25","0.219230769","0.23","1.6","1.025641026","0.56","0.358974359","0.368","0.235897436","0.312","0.2","35","54.11764706","64.1025641","3.323836657","5.185185185","8.73694207","13.62962963","7.407407407","11.55555556","16.14434948","25.18518519"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00068","","","","39","20","1","7","5","18","12","20","3.1","4.3","6","9","9","9","7","7.4","13.4","32","0.258333333","0.215","0.23125","1.777777778","0.820512821","0.666666667","0.307692308","0.411111111","0.18974359","0.333333333","0.153846154","37.5","55.2238806","46.15384615","2.943969611","6.378600823","7.027540361","15.22633745","5.698005698","12.34567901","12.72554606","27.57201646"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00069","","","","39","30","1","1","5","28","19","32","5","6.7","5","4","5","5","3","11.7","16.7","51","0.263157895","0.209375","0.229411765","1.821428571","1.307692308","0.678571429","0.487179487","0.417857143","0.3","0.178571429","0.128205128","37.25490196","70.05988024","71.79487179","4.748338082","6.613756614","11.11111111","15.47619048","4.748338082","6.613756614","15.85944919","22.08994709"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00070","","","","39","29","1","1","5","27","18","37","5","7.5","8.5","8","5","5","3","12.5","21","55","0.277777778","0.202702703","0.227272727","2.037037037","1.41025641","0.666666667","0.461538462","0.462962963","0.320512821","0.314814815","0.217948718","32.72727273","59.52380952","69.23076923","4.748338082","6.858710562","11.8708452","17.14677641","8.072174739","11.65980796","19.94301994","28.80658436"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00071","","","","39","30","1","1","5","27","14","29","4","6.5","8.5","5","5","3","5","10.5","19","43","0.285714286","0.224137931","0.244186047","1.592592593","1.102564103","0.518518519","0.358974359","0.388888889","0.269230769","0.314814815","0.217948718","32.55813953","55.26315789","69.23076923","3.798670465","5.48696845","9.971509972","14.40329218","8.072174739","11.65980796","18.04368471","26.06310014"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00072","","","","39","32","1","3","7","31","20","41","5","9.5","6.5","6","5","5","3","14.5","21","61","0.25","0.231707317","0.237704918","1.967741935","1.564102564","0.64516129","0.512820513","0.467741935","0.371794872","0.209677419","0.166666667","32.78688525","69.04761905","79.48717949","4.748338082","5.973715651","13.77018044","17.32377539","6.172839506","7.765830346","19.94301994","25.08960573"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00073","","","","39","36","1","1","5","35","25","46","5.6","10.5","7.5","8","3","3","1","16.1","23.6","71","0.224","0.22826087","0.226760563","2.028571429","1.820512821","0.714285714","0.641025641","0.46","0.412820513","0.214285714","0.192307692","35.21126761","68.22033898","89.74358974","5.318138651","5.925925926","15.28964862","17.03703704","7.122507123","7.936507937","22.41215575","24.97354497"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00074","","","","39","35","1","1","5","33","17","21","4","5","6","4","3","5","5","9","15","38","0.235294118","0.238095238","0.236842105","1.151515152","0.974358974","0.515151515","0.435897436","0.272727273","0.230769231","0.181818182","0.153846154","44.73684211","60","84.61538462","3.798670465","4.489337823","8.547008547","10.1010101","5.698005698","6.734006734","14.24501425","16.83501684"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00075","","","","39","32","1","1","5","31","19","35","5","7.5","6.6","8","5","5","3","12.5","19.1","54","0.263157895","0.214285714","0.231481481","1.741935484","1.384615385","0.612903226","0.487179487","0.403225806","0.320512821","0.212903226","0.169230769","35.18518519","65.44502618","79.48717949","4.748338082","5.973715651","11.8708452","14.93428913","6.267806268","7.885304659","18.13865147","22.81959379"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00076","","","","39","35","1","1","5","34","25","46","5.6","10.5","11.5","8","5","5","5","16.1","27.6","71","0.224","0.22826087","0.226760563","2.088235294","1.820512821","0.735294118","0.641025641","0.473529412","0.412820513","0.338235294","0.294871795","35.21126761","58.33333333","87.17948718","5.318138651","6.100217865","15.28964862","17.53812636","10.92117759","12.52723312","26.21082621","30.06535948"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00077","","","","39","29","1","1","5","27","19","27","5","6","7.5","9","5","5","3","11","18.5","46","0.263157895","0.222222222","0.239130435","1.703703704","1.179487179","0.703703704","0.487179487","0.407407407","0.282051282","0.277777778","0.192307692","41.30434783","59.45945946","69.23076923","4.748338082","6.858710562","10.44634378","15.08916324","7.122507123","10.28806584","17.5688509","25.37722908"
"","","MZP2018GUR-AT03","","","","","","","","","MZP2018GUR-AT03-00078","","","","39","20","1","1","5","19","15","26","4.5","5.5","6","6","5","5","3","10","16","41","0.3","0.211538462","0.243902439","2.157894737","1.051282051","0.789473684","0.384615385","0.526315789","0.256410256","0.315789474","0.153846154","36.58536585","62.5","48.71794872","4.273504274","8.771929825","9.496676163","19.49317739","5.698005698","11.69590643","15.19468186","31.18908382"
