"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00097","","","","39","32","32","26","105","94","20.6","5.8","28.4","1","3","3","19.41","2.38","20.7","1.91","1.01","46.25","7.37","10.31","15.52","26.4","54.8","199","0.196190476","0.061702128","0.132663317","6.21875","3.28125","0.825","0.8875","52.7638191","48.17518248","5.12424","19.5631529","25.07122507","26.9705603","4.866324786","52.04178538","5.102564103","2.692307692","0.676923077","0.728205128","82.05128205","23.84259259","30.55555556","32.87037037","5.930833333","63.42592593"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00098","","","","39","39","39","39","192","84","34.6","8.2","14.2","1","3","3","26.41","3.94","61.83","2.53","1.42","45.16","4.79","7.14","17.49","42.8","57","276","0.180208333","0.097619048","0.155072464","7.076923077","4.923076923","1.097435897","0.364102564","69.56521739","75.0877193","11.30348","32.85849953","40.64577398","13.48528015","10.73454891","54.13105413","7.076923077","4.923076923","1.097435897","0.364102564","100","32.85849953","40.64577398","13.48528015","10.73454891","54.13105413"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00099","","","","39","30","30","30","90","89","16.2","5.6","30.4","1","3","3","23.62","2.65","39.6","2.41","1.22","45.74","5.71","8.63","16.67","21.8","52.2","179","0.18","0.062921348","0.121787709","5.966666667","3","0.726666667","1.013333333","50.27932961","41.76245211","5.14916","15.38461538","20.70275404","28.86989554","4.889990503","49.57264957","4.58974359","2.307692308","0.558974359","0.779487179","76.92307692","20","26.91358025","37.5308642","6.356987654","64.44444444"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00100","","","","39","36","36","18","26","44","13.2","2.8","29","1","3","3","20.32","2.85","36.41","1.85","0.99","56.64","4.95","6.85","10.29","16","45","70","0.507692308","0.063636364","0.228571429","1.944444444","0.722222222","0.444444444","0.805555556","37.14285714","35.55555556","3.2512","12.53561254","15.19468186","27.54036087","3.087559354","42.73504274","1.794871795","0.666666667","0.41025641","0.743589744","92.30769231","13.58024691","16.46090535","29.83539095","3.344855967","46.2962963"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00101","","","","39","30","30","30","120","260","16.2","9.8","20","1","3","3","","4.21","","2.19","1.29","59.25","1.59","3.02","13.65","26","46","380","0.135","0.037692308","0.068421053","12.66666667","4","0.866666667","0.666666667","31.57894737","56.52173913","","15.38461538","24.69135802","18.99335233","","43.68471035","9.743589744","3.076923077","0.666666667","0.512820513","76.92307692","20","32.09876543","24.69135802","","56.79012346"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00102","","","","39","36","36","14","26","21","4.6","1.2","54","1","3","3","","","","","","","","","","5.8","59.8","47","0.176923077","0.057142857","0.123404255","1.305555556","0.722222222","0.161111111","1.5","55.31914894","9.698996656","","4.368471035","5.508072175","51.28205128","","56.79012346","1.205128205","0.666666667","0.148717949","1.384615385","92.30769231","4.732510288","5.967078189","55.55555556","","61.52263374"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00103","","","","39","39","39","25","63","44","18","2.8","50.2","1","3","3","","","","","","","","","","20.8","71","107","0.285714286","0.063636364","0.194392523","2.743589744","1.615384615","0.533333333","1.287179487","58.87850467","29.29577465","","17.09401709","19.75308642","47.67331434","","67.42640076","2.743589744","1.615384615","0.533333333","1.287179487","100","17.09401709","19.75308642","47.67331434","","67.42640076"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00104","","","","39","27","27","22","48","21","8.6","0.8","17.6","1","3","3","","3.34","","2.34","1.42","54.51","2.99","4.96","14.21","9.4","27","69","0.179166667","0.038095238","0.136231884","2.555555556","1.777777778","0.348148148","0.651851852","69.56521739","34.81481481","","8.1671415","8.926875594","16.71415005","","25.64102564","1.769230769","1.230769231","0.241025641","0.451282051","69.23076923","11.79698217","12.89437586","24.14266118","","37.03703704"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00105","","","","39","35","35","34","86","204","19.4","9.2","57.4","1","3","3","","","","","","","","","","28.6","86","290","0.225581395","0.045098039","0.09862069","8.285714286","2.457142857","0.817142857","1.64","29.65517241","33.25581395","","18.42355176","27.16049383","54.51092118","","81.671415","7.435897436","2.205128205","0.733333333","1.471794872","89.74358974","20.52910053","30.26455026","60.74074074","","91.00529101"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00106","","","","39","31","31","27","90","70","15","2.4","35.6","1","3","3","","","","","","","","","","17.4","53","160","0.166666667","0.034285714","0.10875","5.161290323","2.903225806","0.561290323","1.148387097","56.25","32.83018868","","14.24501425","16.52421652","33.80816714","","50.33238367","4.102564103","2.307692308","0.446153846","0.912820513","79.48717949","17.92114695","20.78853047","42.53285544","","63.3213859"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00107","","","","39","29","29","18","72","39","15.8","2.2","27.8","1","3","5","24.34","2.36","39.71","1.99","1.09","53.96","4.99","6.97","12.14","18","45.8","111","0.219444444","0.056410256","0.162162162","3.827586207","2.482758621","0.620689655","0.95862069","64.86486486","39.30131004","4.3812","15.00474834","17.09401709","26.40075973","4.160683761","43.49477683","2.846153846","1.846153846","0.461538462","0.712820513","74.35897436","20.17879949","22.98850575","35.50446999","5.595402299","58.49297573"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00108","","","","39","33","33","17","57","31","11","1.8","36","1","3","3","20.96","3.58","39.51","2.18","1.11","59.35","3.19","5.04","10.07","12.8","48.8","88","0.192982456","0.058064516","0.145454545","2.666666667","1.727272727","0.387878788","1.090909091","64.77272727","26.2295082","2.68288","10.44634378","12.15574549","34.18803419","2.547844255","46.34377968","2.256410256","1.461538462","0.328205128","0.923076923","84.61538462","12.34567901","14.36588103","40.4040404","3.011088664","54.76992144"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00109","","","","39","34","34","16","42","40","4.2","1.2","20.4","1","5","3","","2.72","22.26","1.93","1.07","58.49","2.84","4.41","10.3","5.4","25.8","82","0.1","0.03","0.065853659","2.411764706","1.235294118","0.158823529","0.6","51.2195122","20.93023256","","3.988603989","5.128205128","19.37321937","","24.5014245","2.102564103","1.076923077","0.138461538","0.523076923","87.17948718","4.575163399","5.882352941","22.22222222","","28.10457516"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00110","","","","39","32","32","27","120","105","14.6","3.6","20","1","3","3","","","","","","","","","","18.2","38.2","225","0.121666667","0.034285714","0.080888889","7.03125","3.75","0.56875","0.625","53.33333333","47.64397906","","13.8651472","17.28395062","18.99335233","","36.27730294","5.769230769","3.076923077","0.466666667","0.512820513","82.05128205","16.89814815","21.06481481","23.14814815","","44.21296296"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00111","","","","39","35","35","28","70","33","13.2","4.4","21.2","1","3","3","","","","","","","","","","17.6","38.8","103","0.188571429","0.133333333","0.170873786","2.942857143","2","0.502857143","0.605714286","67.96116505","45.36082474","","12.53561254","16.71415005","20.13295347","","36.84710351","2.641025641","1.794871795","0.451282051","0.543589744","89.74358974","13.96825397","18.62433862","22.43386243","","41.05820106"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00112","","","","39","23","23","19","27","67","6.8","3.4","20.6","1","3","3","18.16","3.92","29.53","1.97","1.09","61.27","1.79","3.12","10.42","10.2","30.8","94","0.251851852","0.050746269","0.108510638","4.086956522","1.173913043","0.443478261","0.895652174","28.72340426","33.11688312","1.85232","6.457739791","9.686609687","19.5631529","1.759088319","29.24976258","2.41025641","0.692307692","0.261538462","0.528205128","58.97435897","10.95008052","16.42512077","33.17230274","2.982801932","49.59742351"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00113","","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00114","","","","39","21","21","13","23","37","2","1.4","24","1","5","5","","4.44","14.71","1.71","1.09","66.93","0.94","2.36","7.81","3.4","27.4","60","0.086956522","0.037837838","0.056666667","2.857142857","1.095238095","0.161904762","1.142857143","38.33333333","12.40875912","","1.899335233","3.228869896","22.79202279","","26.02089269","1.538461538","0.58974359","0.087179487","0.615384615","53.84615385","3.527336861","5.996472663","42.32804233","","48.32451499"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00115","","","","39","29","29","23","60","66","8.6","3","27.4","1","3","3","","","","","","","","","","11.6","39","126","0.143333333","0.045454545","0.092063492","4.344827586","2.068965517","0.4","0.944827586","47.61904762","29.74358974","","8.1671415","11.01614435","26.02089269","","37.03703704","3.230769231","1.538461538","0.297435897","0.702564103","74.35897436","10.98339719","14.81481481","34.9936143","","49.80842912"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00116","","","","39","39","39","39","122","120","13.4","6","24.4","1","3","3","","","","","","","","","","19.4","43.8","242","0.109836066","0.05","0.080165289","6.205128205","3.128205128","0.497435897","0.625641026","50.41322314","44.29223744","","12.72554606","18.42355176","23.17188984","","41.5954416","6.205128205","3.128205128","0.497435897","0.625641026","100","12.72554606","18.42355176","23.17188984","","41.5954416"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00117","","","","39","39","39","37","125","80","15.4","3.8","27.8","1","3","3","","","","","","","","","","19.2","47","205","0.1232","0.0475","0.093658537","5.256410256","3.205128205","0.492307692","0.712820513","60.97560976","40.85106383","","14.62488129","18.23361823","26.40075973","","44.63437797","5.256410256","3.205128205","0.492307692","0.712820513","100","14.62488129","18.23361823","26.40075973","","44.63437797"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00118","","","","39","34","34","25","24","33","2.6","1.2","40.4","1","3","3","20.86","3.47","38.65","2.32","1.22","53.14","4.23","6.29","13.98","3.8","44.2","57","0.108333333","0.036363636","0.066666667","1.676470588","0.705882353","0.111764706","1.188235294","42.10526316","8.597285068","0.79268","2.469135802","3.608736942","38.3665717","0.752782526","41.97530864","1.461538462","0.615384615","0.097435897","1.035897436","87.17948718","2.832244009","4.139433551","44.0087146","0.863485839","48.14814815"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00119","","","","39","36","36","30","70","60","5","3.4","39.8","1","3","3","24.05","3.08","","1.74","1.02","64.2","2.62","4.55","7.43","8.4","48.2","130","0.071428571","0.056666667","0.064615385","3.611111111","1.944444444","0.233333333","1.105555556","53.84615385","17.42738589","2.0202","4.748338082","7.977207977","37.79677113","1.918518519","45.77397911","3.333333333","1.794871795","0.215384615","1.020512821","92.30769231","5.144032922","8.641975309","40.94650206","2.078395062","49.58847737"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00120","","","","39","35","35","17","63","62","9.8","3.4","33.6","1","3","3","","5.59","","3.32","1.84","42.44","1.56","3.49","24.05","13.2","46.8","125","0.155555556","0.05483871","0.1056","3.571428571","1.8","0.377142857","0.96","50.4","28.20512821","","9.30674264","12.53561254","31.90883191","","44.44444444","3.205128205","1.615384615","0.338461538","0.861538462","89.74358974","10.37037037","13.96825397","35.55555556","","49.52380952"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00121","","","","39","39","39","32","124","166","23.4","5.8","44","1","3","3","","","","","","","","","","29.2","73.2","290","0.188709677","0.034939759","0.100689655","7.435897436","3.179487179","0.748717949","1.128205128","42.75862069","39.89071038","","22.22222222","27.7302944","41.78537512","","69.51566952","7.435897436","3.179487179","0.748717949","1.128205128","100","22.22222222","27.7302944","41.78537512","","69.51566952"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00122","","","","39","36","36","18","56","30","6.8","1.4","25.8","1","3","3","","","","","","","","","","8.2","34","86","0.121428571","0.046666667","0.095348837","2.388888889","1.555555556","0.227777778","0.716666667","65.11627907","24.11764706","","6.457739791","7.787274454","24.5014245","","32.28869896","2.205128205","1.435897436","0.21025641","0.661538462","92.30769231","6.995884774","8.436213992","26.54320988","","34.97942387"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00123","","","","39","31","31","15","36","91","5","0.6","45.6","1","3","3","23.87","3.23","32.97","1.87","1.07","56.77","2.24","3.47","14.83","5.6","51.2","127","0.138888889","0.006593407","0.044094488","4.096774194","1.161290323","0.180645161","1.470967742","28.34645669","10.9375","1.33672","4.748338082","5.318138651","43.3048433","1.269439696","48.62298196","3.256410256","0.923076923","0.143589744","1.169230769","79.48717949","5.973715651","6.690561529","54.48028674","1.597037037","61.17084827"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00124","","","","39","39","39","30","120","88","35.6","5.8","24.7","1","5","3","23.91","2.38","42.28","2","1","52.26","7.27","10.19","8.17","41.4","66.1","208","0.296666667","0.065909091","0.199038462","5.333333333","3.076923077","1.061538462","0.633333333","57.69230769","62.63237519","9.89874","33.80816714","39.31623932","23.45679012","9.400512821","62.77302944","5.333333333","3.076923077","1.061538462","0.633333333","100","33.80816714","39.31623932","23.45679012","9.400512821","62.77302944"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00125","","","","39","36","36","20","46","13","6.6","0.6","58","1","5","3","20.96","2.69","28.52","1.72","1.01","60.24","3.84","5.72","7.84","7.2","65.2","59","0.143478261","0.046153846","0.122033898","1.638888889","1.277777778","0.2","1.611111111","77.96610169","11.04294479","1.50912","6.267806268","6.837606838","55.08072175","1.433162393","61.91832858","1.512820513","1.179487179","0.184615385","1.487179487","92.30769231","6.790123457","7.407407407","59.67078189","1.552592593","67.0781893"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00126","","","","39","37","37","29","178","102","50","8","18","1","3","3","23.86","3.2","33.57","2.07","1.11","61.37","4.45","6.59","4.58","58","76","280","0.280898876","0.078431373","0.207142857","7.567567568","4.810810811","1.567567568","0.486486486","63.57142857","76.31578947","13.8388","47.48338082","55.08072175","17.09401709","13.14226021","72.17473884","7.179487179","4.564102564","1.487179487","0.461538462","94.87179487","50.05005005","58.05805806","18.01801802","13.85265265","76.07607608"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00127","","","","39","37","37","16","34","22","2.6","0.4","62.8","1","3","3","22.52","3.8","36.4","2.26","1.12","52.56","8.22","11.55","2.31","3","65.8","56","0.076470588","0.018181818","0.053571429","1.513513514","0.918918919","0.081081081","1.697297297","60.71428571","4.559270517","0.6756","2.469135802","2.849002849","59.63912631","0.641595442","62.48812915","1.435897436","0.871794872","0.076923077","1.61025641","94.87179487","2.602602603","3.003003003","62.86286286","0.676276276","65.86586587"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00128","","","","39","21","21","10","35","18","1.8","0.2","8.2","1","5","5","","3.57","50.94","2.56","1.27","56.58","2.96","4.25","12.26","2","10.2","53","0.051428571","0.011111111","0.037735849","2.523809524","1.666666667","0.095238095","0.39047619","66.03773585","19.60784314","","1.709401709","1.899335233","7.787274454","","9.686609687","1.358974359","0.897435897","0.051282051","0.21025641","53.84615385","3.174603175","3.527336861","14.46208113","","17.98941799"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00129","","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00130","","","","39","39","39","30","238","60","42.8","5","24.2","1","3","3","","","","","","","","","","47.8","72","298","0.179831933","0.083333333","0.160402685","7.641025641","6.102564103","1.225641026","0.620512821","79.86577181","66.38888889","","40.64577398","45.39411206","22.98195632","","68.37606838","7.641025641","6.102564103","1.225641026","0.620512821","100","40.64577398","45.39411206","22.98195632","","68.37606838"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00131","","","","39","39","39","29","189","158","25","6.8","34.6","1","3","3","","2.27","35.36","1.82","0.94","52.41","6.89","10.18","12.79","31.8","66.4","347","0.132275132","0.043037975","0.091642651","8.897435897","4.846153846","0.815384615","0.887179487","54.46685879","47.89156627","","23.74169041","30.1994302","32.85849953","","63.05792972","8.897435897","4.846153846","0.815384615","0.887179487","100","23.74169041","30.1994302","32.85849953","","63.05792972"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00132","","","","39","36","36","29","154","26","59.2","2","48","1","3","3","","","","","","","","","","61.2","109.2","180","0.384415584","0.076923077","0.34","5","4.277777778","1.7","1.333333333","85.55555556","56.04395604","","56.22032289","58.11965812","45.58404558","","103.7037037","4.615384615","3.948717949","1.569230769","1.230769231","92.30769231","60.90534979","62.96296296","49.38271605","","112.345679"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00133","","","","39","21","21","11","27","49","5.2","2.2","25.7","1","5","3","","","","","","","","","","7.4","33.1","76","0.192592593","0.044897959","0.097368421","3.619047619","1.285714286","0.352380952","1.223809524","35.52631579","22.35649547","","4.938271605","7.027540361","24.40645774","","31.4339981","1.948717949","0.692307692","0.18974359","0.658974359","53.84615385","9.171075838","13.05114638","45.32627866","","58.37742504"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00134","","","","39","27","27","25","60","30","18.2","2.2","39","1","5","3","","","","","","","","","","20.4","59.4","90","0.303333333","0.073333333","0.226666667","3.333333333","2.222222222","0.755555556","1.444444444","66.66666667","34.34343434","","17.28395062","19.37321937","37.03703704","","56.41025641","2.307692308","1.538461538","0.523076923","1","69.23076923","24.96570645","27.98353909","53.49794239","","81.48148148"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00135","","","","39","35","35","30","202","260","25.4","9.8","32.2","1","3","3","22.37","4.77","27.88","2.13","1.37","58.25","1.71","2.58","11.82","35.2","67.4","462","0.125742574","0.037692308","0.076190476","13.2","5.771428571","1.005714286","0.92","43.72294372","52.22551929","7.87424","24.12155745","33.42830009","30.57929725","7.477910731","64.00759734","11.84615385","5.179487179","0.902564103","0.825641026","89.74358974","26.87830688","37.24867725","34.07407407","8.332529101","71.32275132"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00136","","","","39","36","36","30","94","146","11.4","6","36.2","1","5","3","21.54","4.29","41.72","2.2","1.27","59.71","1.65","3.28","13.8","17.4","53.6","240","0.121276596","0.04109589","0.0725","6.666666667","2.611111111","0.483333333","1.005555556","39.16666667","32.46268657","3.74796","10.82621083","16.52421652","34.37796771","3.559316239","50.90218424","6.153846154","2.41025641","0.446153846","0.928205128","92.30769231","11.72839506","17.90123457","37.24279835","3.855925926","55.14403292"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00137","","","","39","39","39","33","104","79","22.8","7.6","29.2","1","5","3","","2.67","40.15","1.94","1.01","53.76","6.01","8.47","11.15","30.4","59.6","183","0.219230769","0.096202532","0.166120219","4.692307692","2.666666667","0.779487179","0.748717949","56.83060109","51.00671141","","21.65242165","28.86989554","27.7302944","","56.60018993","4.692307692","2.666666667","0.779487179","0.748717949","100","21.65242165","28.86989554","27.7302944","","56.60018993"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00138","","","","39","39","39","29","142","100","25.6","4.8","10","1","5","3","","","","","","","","","","30.4","40.4","242","0.18028169","0.048","0.125619835","6.205128205","3.641025641","0.779487179","0.256410256","58.67768595","75.24752475","","24.31149098","28.86989554","9.496676163","","38.3665717","6.205128205","3.641025641","0.779487179","0.256410256","100","24.31149098","28.86989554","9.496676163","","38.3665717"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00139","","","","39","21","21","21","116","96","21.6","4.6","5.6","1","5","5","","","","","","","","","","26.2","31.8","212","0.186206897","0.047916667","0.123584906","10.0952381","5.523809524","1.247619048","0.266666667","54.71698113","82.38993711","","20.51282051","24.88129155","5.318138651","","30.1994302","5.435897436","2.974358974","0.671794872","0.143589744","53.84615385","38.0952381","46.20811287","9.87654321","","56.08465608"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00140","","","","39","29","29","18","33","21","17.6","1.8","17","1","3","3","","","","","","","","","","19.4","36.4","54","0.533333333","0.085714286","0.359259259","1.862068966","1.137931034","0.668965517","0.586206897","61.11111111","53.2967033","","16.71415005","18.42355176","16.14434948","","34.56790123","1.384615385","0.846153846","0.497435897","0.435897436","74.35897436","22.47765006","24.77650064","21.71136654","","46.48786718"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00141","","","","39","32","32","25","99","36","17.4","1.6","16.4","1","3","3","","","","","","","","","","19","35.4","135","0.175757576","0.044444444","0.140740741","4.21875","3.09375","0.59375","0.5125","73.33333333","53.67231638","","16.52421652","18.04368471","15.57454891","","33.61823362","3.461538462","2.538461538","0.487179487","0.420512821","82.05128205","20.13888889","21.99074074","18.98148148","","40.97222222"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00142","","","","39","34","34","21","72","38","9","2.4","24.4","1","3","3","21.02","4.66","35","2.11","1.29","62.52","2.43","4.47","4.95","11.4","35.8","110","0.125","0.063157895","0.103636364","3.235294118","2.117647059","0.335294118","0.717647059","65.45454545","31.84357542","2.39628","8.547008547","10.82621083","23.17188984","2.275669516","33.99810066","2.820512821","1.846153846","0.292307692","0.625641026","87.17948718","9.803921569","12.41830065","26.5795207","2.610326797","38.99782135"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00143","","","","39","36","36","30","130","55","29.8","20.8","37.4","1","3","3","27.79","2.95","46.29","2.11","1.05","44.09","5.4","7.66","20","50.6","88","185","0.229230769","0.378181818","0.273513514","5.138888889","3.611111111","1.405555556","1.038888889","70.27027027","57.5","14.06174","28.30009497","48.05318139","35.51756885","13.35397911","83.57075024","4.743589744","3.333333333","1.297435897","0.958974359","92.30769231","30.65843621","52.05761317","38.47736626","14.4668107","90.53497942"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00144","","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00145","","","","39","39","39","6","16","0","2.8","0","44.4","1","3","3","20.66","3.92","36.86","2.09","1.2","54.83","5.83","8.25","9.42","2.8","47.2","16","0.175","","0.175","0.41025641","0.41025641","0.071794872","1.138461538","100","5.93220339","0.57848","2.659069326","2.659069326","42.16524217","0.549363723","44.82431149","0.41025641","0.41025641","0.071794872","1.138461538","100","2.659069326","2.659069326","42.16524217","0.549363723","44.82431149"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00146","","","","39","37","37","24","50","68","9","3.6","53.2","1","3","3","","4.27","","2.18","1.28","61.09","1.72","3.33","13.31","12.6","65.8","118","0.18","0.052941176","0.106779661","3.189189189","1.351351351","0.340540541","1.437837838","42.37288136","19.14893617","","8.547008547","11.96581197","50.52231719","","62.48812915","3.025641026","1.282051282","0.323076923","1.364102564","94.87179487","9.009009009","12.61261261","53.25325325","","65.86586587"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00147","","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00148","","","","39","30","30","7","20","44","3","2.8","36.2","1","5","3","","","","","","","","","","5.8","42","64","0.15","0.063636364","0.090625","2.133333333","0.666666667","0.193333333","1.206666667","31.25","13.80952381","","2.849002849","5.508072175","34.37796771","","39.88603989","1.641025641","0.512820513","0.148717949","0.928205128","76.92307692","3.703703704","7.160493827","44.69135802","","51.85185185"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00149","","","","39","37","37","19","42","36","5","1.4","55","1","3","3","23","3.2","34.48","2.11","1","53.13","7.31","10.37","7.27","6.4","61.4","78","0.119047619","0.038888889","0.082051282","2.108108108","1.135135135","0.172972973","1.486486486","53.84615385","10.42345277","1.472","4.748338082","6.077872745","52.2317189","1.397910731","58.30959164","2","1.076923077","0.164102564","1.41025641","94.87179487","5.005005005","6.406406406","55.05505506","1.473473473","61.46146146"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00150","","","","39","33","33","7","72","36","11.2","2","55","1","3","3","24.15","2.81","32.57","2.03","0.99","48.29","9.61","13.59","8.32","13.2","68.2","108","0.155555556","0.055555556","0.122222222","3.272727273","2.181818182","0.4","1.666666667","66.66666667","19.35483871","3.1878","10.6362773","12.53561254","52.2317189","3.027350427","64.76733143","2.769230769","1.846153846","0.338461538","1.41025641","84.61538462","12.5701459","14.81481481","61.72839506","3.577777778","76.54320988"
