"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00107","","","","26","5","1","","","5","1","0","1","0","0.1","","1","2","1","5","3","3","1","1.5","0.1","","1","","0.1","0.1","0.2","0.038461538","0","0","0.02","0.003846154","","","0","","19.23076923","0","0","0.142450142","0.740740741","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00108","","","","26","22","1","2","4","22","22","5","49","1","1","2","2","1","3","5","3","4","3","12.39","2","4","54","0.2","0.020408163","0.037037037","2.454545455","2.076923077","0.227272727","0.192307692","0.090909091","0.076923077","0.090909091","0.076923077","9.259259259","50","84.61538462","1.424501425","1.683501684","2.849002849","3.367003367","2.849002849","3.367003367","5.698005698","6.734006734"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00109","","","","26","7","1","2","3","7","7","0","11","0","1","0.7","1","1","4","5","3","4","5","","1","1.7","11","","0.090909091","0.090909091","1.571428571","0.423076923","0","0","0.142857143","0.038461538","0.1","0.026923077","0","58.82352941","26.92307692","0","0","1.424501425","5.291005291","0.997150997","3.703703704","2.421652422","8.994708995"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00110","","","","26","24","1","3","3","24","24","0","32","0","2","1.3","2","2","1","5","3","3","3","5.46","2","3.3","32","","0.0625","0.0625","1.333333333","1.230769231","0","0","0.083333333","0.076923077","0.054166667","0.05","0","60.60606061","92.30769231","0","0","2.849002849","3.086419753","1.851851852","2.00617284","4.700854701","5.092592593"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00111","","","","26","25","3","4","3","25","11","0","47","0","3.1","2","2","2","1","5","3","3","5","10.5","3.1","5.1","47","","0.065957447","0.065957447","1.88","1.807692308","0","0","0.124","0.119230769","0.08","0.076923077","0","60.78431373","96.15384615","0","0","4.415954416","4.592592593","2.849002849","2.962962963","7.264957265","7.555555556"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00112","","","","26","11","1","4","3","11","11","5","14","0.9","1.2","1.5","3","3","4","5","3","3","3","12.39","2.1","3.6","19","0.18","0.085714286","0.110526316","1.727272727","0.730769231","0.454545455","0.192307692","0.190909091","0.080769231","0.136363636","0.057692308","26.31578947","58.33333333","42.30769231","1.282051282","3.03030303","2.991452991","7.070707071","2.136752137","5.050505051","5.128205128","12.12121212"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00113","","","","26","22","2","3","4","22","9","3","7","","0.9","2.5","1","2","2","5","2","3","1","12.39","","","10","","0.128571429","","0.454545455","0.384615385","0.136363636","0.115384615","","","0.113636364","0.096153846","30","","84.61538462","","","","","3.561253561","4.208754209","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00114","","","","26","4","1","1","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00115","","","","26","24","1","2","4","24","17","2","18","0.4","3","3","4","2","3","4","3","3","5","1.32","3.4","6.4","20","0.2","0.166666667","0.17","0.833333333","0.769230769","0.083333333","0.076923077","0.141666667","0.130769231","0.125","0.115384615","10","53.125","92.30769231","0.56980057","0.617283951","4.843304843","5.24691358","4.273504274","4.62962963","9.116809117","9.87654321"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00116","","","","26","26","1","2","4","26","26","28","29","","2","6","4","4","4","5","3","4","3","3.03","","","57","","0.068965517","","2.192307692","2.192307692","1.076923077","1.076923077","","","0.230769231","0.230769231","49.12280702","","100","","","","","8.547008547","8.547008547","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00117","","","","26","12","1","3","4","12","12","8","12","","1","2.9","3","3","3","5","3","3","3","11.03","","","20","","0.083333333","","1.666666667","0.769230769","0.666666667","0.307692308","","","0.241666667","0.111538462","40","","46.15384615","","","","","4.131054131","8.950617284","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00118","","","","26","12","6","8","3","12","8","3","5","","0.1","1.5","2","2","4","5","3","3","3","7.76","","","8","","0.02","","0.666666667","0.307692308","0.25","0.115384615","","","0.125","0.057692308","37.5","","46.15384615","","","","","2.136752137","4.62962963","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00119","","","","26","19","3","4","4","19","13","5","12","1.1","1","2","2","2","3","5","3","4","5","5.49","2.1","4.1","17","0.22","0.083333333","0.123529412","0.894736842","0.653846154","0.263157895","0.192307692","0.110526316","0.080769231","0.105263158","0.076923077","29.41176471","51.2195122","73.07692308","1.566951567","2.144249513","2.991452991","4.093567251","2.849002849","3.898635478","5.84045584","7.992202729"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00120","","","","26","7","1","4","3","7","7","3","11","0.3","0.2","1","1","1","3","5","3","3","5","12.39","0.5","1.5","14","0.1","0.018181818","0.035714286","2","0.538461538","0.428571429","0.115384615","0.071428571","0.019230769","0.142857143","0.038461538","21.42857143","33.33333333","26.92307692","0.427350427","1.587301587","0.712250712","2.645502646","1.424501425","5.291005291","2.136752137","7.936507937"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00121","","","","26","23","1","3","2","23","23","9","46","1","1.5","1.2","2","2","4","5","4","4","1","1.74","2.5","3.7","55","0.111111111","0.032608696","0.045454545","2.391304348","2.115384615","0.391304348","0.346153846","0.108695652","0.096153846","0.052173913","0.046153846","16.36363636","67.56756757","88.46153846","1.424501425","1.610305958","3.561253561","4.025764895","1.709401709","1.93236715","5.270655271","5.958132045"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00122","","","","26","11","1","3","2","11","5","0","6","0","0.4","0.8","1","1","1","5","3","3","3","11.03","0.4","1.2","6","","0.066666667","0.066666667","0.545454545","0.230769231","0","0","0.036363636","0.015384615","0.072727273","0.030769231","0","33.33333333","42.30769231","0","0","0.56980057","1.346801347","1.13960114","2.693602694","1.709401709","4.04040404"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00123","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00124","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00125","","","","26","7","1","3","2","7","3","0","4","0","0.5","1","1","1","2","5","3","3","5","7.23","0.5","1.5","4","","0.125","0.125","0.571428571","0.153846154","0","0","0.071428571","0.019230769","0.142857143","0.038461538","0","33.33333333","26.92307692","0","0","0.712250712","2.645502646","1.424501425","5.291005291","2.136752137","7.936507937"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00126","","","","26","20","2","4","2","20","19","2","21","0.2","1.1","1.1","3","3","2","5","3","3","3","14.37","1.3","2.4","23","0.1","0.052380952","0.056521739","1.15","0.884615385","0.1","0.076923077","0.065","0.05","0.055","0.042307692","8.695652174","54.16666667","76.92307692","0.284900285","0.37037037","1.851851852","2.407407407","1.566951567","2.037037037","3.418803419","4.444444444"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00127","","","","26","20","1","3","3","20","15","0","43","0","2","1.2","2","2","1","5","3","4","1","4.61","2","3.2","43","","0.046511628","0.046511628","2.15","1.653846154","0","0","0.1","0.076923077","0.06","0.046153846","0","62.5","76.92307692","0","0","2.849002849","3.703703704","1.709401709","2.222222222","4.558404558","5.925925926"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00128","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00129","","","","26","22","1","3","3","22","20","0","23","0","1","2","1","1","2","","3","5","5","0.15","1","3","23","","0.043478261","0.043478261","1.045454545","0.884615385","0","0","0.045454545","0.038461538","0.090909091","0.076923077","0","33.33333333","84.61538462","0","0","1.424501425","1.683501684","2.849002849","3.367003367","4.273504274","5.050505051"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00130","","","","26","17","1","1","3","17","17","0","27","0","1.5","1","2","2","2","5","3","4","4","3.76","1.5","2.5","27","","0.055555556","0.055555556","1.588235294","1.038461538","0","0","0.088235294","0.057692308","0.058823529","0.038461538","0","60","65.38461538","0","0","2.136752137","3.267973856","1.424501425","2.178649237","3.561253561","5.446623094"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00131","","","","26","14","1","2","3","14","13","0","16","0","1","1.5","1","1","1","5","3","3","3","1.38","1","2.5","16","","0.0625","0.0625","1.142857143","0.615384615","0","0","0.071428571","0.038461538","0.107142857","0.057692308","0","40","53.84615385","0","0","1.424501425","2.645502646","2.136752137","3.968253968","3.561253561","6.613756614"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00132","","","","26","24","3","5","4","24","20","0","34","0","2","2.6","2","2","3","5","3","3","5","14.37","2","4.6","34","","0.058823529","0.058823529","1.416666667","1.307692308","0","0","0.083333333","0.076923077","0.108333333","0.1","0","43.47826087","92.30769231","0","0","2.849002849","3.086419753","3.703703704","4.012345679","6.552706553","7.098765432"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00133","","","","26","22","2","3","4","22","22","0","28","0","3","4","3","3","2","5","3","3","3","4.92","3","7","28","","0.107142857","0.107142857","1.272727273","1.076923077","0","0","0.136363636","0.115384615","0.181818182","0.153846154","0","42.85714286","84.61538462","0","0","4.273504274","5.050505051","5.698005698","6.734006734","9.971509972","11.78451178"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00134","","","","26","20","1","2","3","20","3","0","4","0","0.3","1.5","1","1","1","5","3","3","4","7.76","0.3","1.8","4","","0.075","0.075","0.2","0.153846154","0","0","0.015","0.011538462","0.075","0.057692308","0","16.66666667","76.92307692","0","0","0.427350427","0.555555556","2.136752137","2.777777778","2.564102564","3.333333333"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00135","","","","26","22","3","5","3","22","22","7","24","0.9","1.2","2.5","1","1","4","5","3","3","1","14.37","2.1","4.6","31","0.128571429","0.05","0.067741935","1.409090909","1.192307692","0.318181818","0.269230769","0.095454545","0.080769231","0.113636364","0.096153846","22.58064516","45.65217391","84.61538462","1.282051282","1.515151515","2.991452991","3.535353535","3.561253561","4.208754209","6.552706553","7.744107744"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00136","","","","26","14","2","3","1","14","14","0","23","0","0.6","0.9","1","1","2","5","3","3","3","11.03","0.6","1.5","23","","0.026086957","0.026086957","1.642857143","0.884615385","0","0","0.042857143","0.023076923","0.064285714","0.034615385","0","40","53.84615385","0","0","0.854700855","1.587301587","1.282051282","2.380952381","2.136752137","3.968253968"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00137","","","","26","3","1","1","1","3","3","0","20","0","1","0.5","2","2","3","5","3","4","5","3.03","1","1.5","20","","0.05","0.05","6.666666667","0.769230769","0","0","0.333333333","0.038461538","0.166666667","0.019230769","0","66.66666667","11.53846154","0","0","1.424501425","12.34567901","0.712250712","6.172839506","2.136752137","18.51851852"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00138","","","","26","17","1","1","2","17","14","0","16","0","1","1.2","1","1","4","5","3","3","5","1.5","1","2.2","16","","0.0625","0.0625","0.941176471","0.615384615","0","0","0.058823529","0.038461538","0.070588235","0.046153846","0","45.45454545","65.38461538","0","0","1.424501425","2.178649237","1.709401709","2.614379085","3.133903134","4.793028322"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00139","","","","26","23","1","2","3","23","23","9","20","1","1.1","2","3","3","4","5","3","3","3","4.92","2.1","4.1","29","0.111111111","0.055","0.072413793","1.260869565","1.115384615","0.391304348","0.346153846","0.091304348","0.080769231","0.086956522","0.076923077","31.03448276","51.2195122","88.46153846","1.424501425","1.610305958","2.991452991","3.381642512","2.849002849","3.220611916","5.84045584","6.602254428"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00140","","","","26","7","1","2","1","7","7","9","26","1.1","2","0.3","3","3","4","5","3","3","5","12.39","3.1","3.4","35","0.122222222","0.076923077","0.088571429","5","1.346153846","1.285714286","0.346153846","0.442857143","0.119230769","0.042857143","0.011538462","25.71428571","91.17647059","26.92307692","1.566951567","5.82010582","4.415954416","16.4021164","0.427350427","1.587301587","4.843304843","17.98941799"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00141","","","","26","3","2","3","1","3","3","0","9","0","0.5","0.2","1","1","1","5","3","4","3","1.38","0.5","0.7","9","","0.055555556","0.055555556","3","0.346153846","0","0","0.166666667","0.019230769","0.066666667","0.007692308","0","71.42857143","11.53846154","0","0","0.712250712","6.172839506","0.284900285","2.469135802","0.997150997","8.641975309"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00142","","","","26","13","1","1","1","13","13","0","23","0","1.2","0.3","2","2","4","5","3","4","5","12.39","1.2","1.5","23","","0.052173913","0.052173913","1.769230769","0.884615385","0","0","0.092307692","0.046153846","0.023076923","0.011538462","0","80","50","0","0","1.709401709","3.418803419","0.427350427","0.854700855","2.136752137","4.273504274"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00143","","","","26","16","2","3","2","16","16","0","19","0","2.1","0.9","2","2","3","5","3","3","3","3.03","2.1","3","19","","0.110526316","0.110526316","1.1875","0.730769231","0","0","0.13125","0.080769231","0.05625","0.034615385","0","70","61.53846154","0","0","2.991452991","4.861111111","1.282051282","2.083333333","4.273504274","6.944444444"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00144","","","","26","25","1","1","4","25","25","8","36","1.2","2","2","3","3","3","5","3","4","5","6.12","3.2","5.2","44","0.15","0.055555556","0.072727273","1.76","1.692307692","0.32","0.307692308","0.128","0.123076923","0.08","0.076923077","18.18181818","61.53846154","96.15384615","1.709401709","1.777777778","4.558404558","4.740740741","2.849002849","2.962962963","7.407407407","7.703703704"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00145","","","","26","18","1","1","3","18","18","8","28","0.3","0.9","1","1","1","4","5","3","4","4","14.37","1.2","2.2","36","0.0375","0.032142857","0.033333333","2","1.384615385","0.444444444","0.307692308","0.066666667","0.046153846","0.055555556","0.038461538","22.22222222","54.54545455","69.23076923","0.427350427","0.617283951","1.709401709","2.469135802","1.424501425","2.057613169","3.133903134","4.526748971"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00146","","","","26","17","1","2","3","17","10","0","16","0","1","2","1","1","4","5","3","4","1","0.15","1","3","16","","0.0625","0.0625","0.941176471","0.615384615","0","0","0.058823529","0.038461538","0.117647059","0.076923077","0","33.33333333","65.38461538","0","0","1.424501425","2.178649237","2.849002849","4.357298475","4.273504274","6.535947712"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00147","","","","26","23","1","1","3","23","23","4","57","0.4","2","3","2","2","3","5","3","4","3","10.5","2.4","5.4","61","0.1","0.035087719","0.039344262","2.652173913","2.346153846","0.173913043","0.153846154","0.104347826","0.092307692","0.130434783","0.115384615","6.557377049","44.44444444","88.46153846","0.56980057","0.644122383","3.418803419","3.8647343","4.273504274","4.830917874","7.692307692","8.695652174"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00148","","","","26","18","1","1","2","18","18","0","45","0","2","1.3","1","1","1","5","3","3","5","1.38","2","3.3","45","","0.044444444","0.044444444","2.5","1.730769231","0","0","0.111111111","0.076923077","0.072222222","0.05","0","60.60606061","69.23076923","0","0","2.849002849","4.115226337","1.851851852","2.674897119","4.700854701","6.790123457"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00149","","","","26","17","1","2","3","17","17","0","32","0","1.4","1","2","2","1","5","3","3","3","5.49","1.4","2.4","32","","0.04375","0.04375","1.882352941","1.230769231","0","0","0.082352941","0.053846154","0.058823529","0.038461538","0","58.33333333","65.38461538","0","0","1.994301994","3.050108932","1.424501425","2.178649237","3.418803419","5.22875817"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00150","","","","26","3","1","1","1","3","3","0","6","0","0.2","0.6","1","1","1","5","3","3","1","4.92","0.2","0.8","6","","0.033333333","0.033333333","2","0.230769231","0","0","0.066666667","0.007692308","0.2","0.023076923","0","25","11.53846154","0","0","0.284900285","2.469135802","0.854700855","7.407407407","1.13960114","9.87654321"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00151","","","","26","10","1","2","1","10","10","0","14","0","0.5","1","1","1","1","5","3","3","5","6.12","0.5","1.5","14","","0.035714286","0.035714286","1.4","0.538461538","0","0","0.05","0.019230769","0.1","0.038461538","0","33.33333333","38.46153846","0","0","0.712250712","1.851851852","1.424501425","3.703703704","2.136752137","5.555555556"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00152","","","","26","2","1","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.692307692","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00153","","","","26","21","1","2","3","21","21","12","43","1.5","1","2","4","4","3","5","2","4","5","6.12","2.5","4.5","55","0.125","0.023255814","0.045454545","2.619047619","2.115384615","0.571428571","0.461538462","0.119047619","0.096153846","0.095238095","0.076923077","21.81818182","55.55555556","80.76923077","2.136752137","2.645502646","3.561253561","4.409171076","2.849002849","3.527336861","6.41025641","7.936507937"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00154","","","","26","11","1","1","2","11","11","0","16","0","1","2","3","3","4","2","3","4","3","1.04","1","3","16","","0.0625","0.0625","1.454545455","0.615384615","0","0","0.090909091","0.038461538","0.181818182","0.076923077","0","33.33333333","42.30769231","0","0","1.424501425","3.367003367","2.849002849","6.734006734","4.273504274","10.1010101"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00155","","","","26","25","1","1","3","25","25","10","35","1.1","2.5","2.3","3","3","4","5","5","3","5","","3.6","5.9","45","0.11","0.071428571","0.08","1.8","1.730769231","0.4","0.384615385","0.144","0.138461538","0.092","0.088461538","22.22222222","61.01694915","96.15384615","1.566951567","1.62962963","5.128205128","5.333333333","3.276353276","3.407407407","8.404558405","8.740740741"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00156","","","","26","20","1","1","3","20","20","10","35","1","0.5","2","2","2","4","5","3","4","4","12.39","1.5","3.5","45","0.1","0.014285714","0.033333333","2.25","1.730769231","0.5","0.384615385","0.075","0.057692308","0.1","0.076923077","22.22222222","42.85714286","76.92307692","1.424501425","1.851851852","2.136752137","2.777777778","2.849002849","3.703703704","4.985754986","6.481481481"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00157","","","","26","21","1","1","1","21","21","0","24","0","1.3","0.4","1","1","3","5","3","4","5","1.65","1.3","1.7","24","","0.054166667","0.054166667","1.142857143","0.923076923","0","0","0.061904762","0.05","0.019047619","0.015384615","0","76.47058824","80.76923077","0","0","1.851851852","2.292768959","0.56980057","0.705467372","2.421652422","2.998236332"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00158","","","","26","3","1","1","1","3","3","0","11","0","0.3","0.3","1","1","4","4","3","3","5","12.39","0.3","0.6","11","","0.027272727","0.027272727","3.666666667","0.423076923","0","0","0.1","0.011538462","0.1","0.011538462","0","50","11.53846154","0","0","0.427350427","3.703703704","0.427350427","3.703703704","0.854700855","7.407407407"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00159","","","","26","20","1","2","2","20","20","0","30","0","1.5","1","3","3","4","5","3","3","5","6.12","1.5","2.5","30","","0.05","0.05","1.5","1.153846154","0","0","0.075","0.057692308","0.05","0.038461538","0","60","76.92307692","0","0","2.136752137","2.777777778","1.424501425","1.851851852","3.561253561","4.62962963"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00160","","","","26","14","1","1","3","14","14","6","29","0.4","1","1.2","1","1","4","5","3","3","3","6.12","1.4","2.6","35","0.066666667","0.034482759","0.04","2.5","1.346153846","0.428571429","0.230769231","0.1","0.053846154","0.085714286","0.046153846","17.14285714","53.84615385","53.84615385","0.56980057","1.058201058","1.994301994","3.703703704","1.709401709","3.174603175","3.703703704","6.878306878"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00161","","","","26","15","1","2","3","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.69230769","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00162","","","","26","20","1","1","1","20","20","5","35","0.5","1.1","0.4","1","1","3","5","3","3","5","10.5","1.6","2","40","0.1","0.031428571","0.04","2","1.538461538","0.25","0.192307692","0.08","0.061538462","0.02","0.015384615","12.5","80","76.92307692","0.712250712","0.925925926","2.279202279","2.962962963","0.56980057","0.740740741","2.849002849","3.703703704"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00163","","","","26","25","2","3","3","25","10","2","12","0.2","1","2","2","2","2","5","3","3","3","7.23","1.2","3.2","14","0.1","0.083333333","0.085714286","0.56","0.538461538","0.08","0.076923077","0.048","0.046153846","0.08","0.076923077","14.28571429","37.5","96.15384615","0.284900285","0.296296296","1.709401709","1.777777778","2.849002849","2.962962963","4.558404558","4.740740741"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00164","","","","26","18","1","3","3","18","3","0","5","0","0.3","1","1","1","1","5","5","4","3","7.23","0.3","1.3","5","","0.06","0.06","0.277777778","0.192307692","0","0","0.016666667","0.011538462","0.055555556","0.038461538","0","23.07692308","69.23076923","0","0","0.427350427","0.617283951","1.424501425","2.057613169","1.851851852","2.674897119"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00165","","","","26","4","1","2","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00166","","","","26","15","2","3","3","15","1","0","12","0","0.4","2","1","1","4","3","4","3","4","3.76","0.4","2.4","12","","0.033333333","0.033333333","0.8","0.461538462","0","0","0.026666667","0.015384615","0.133333333","0.076923077","0","16.66666667","57.69230769","0","0","0.56980057","0.987654321","2.849002849","4.938271605","3.418803419","5.925925926"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00167","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00168","","","","26","8","2","4","2","8","","","","","","1","","","","","","","","","","","","","","","","","","","","","0.125","0.038461538","","","30.76923077","","","","","1.424501425","4.62962963","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00169","","","","26","6","2","3","1","6","5","0","8","0","0.4","0.4","1","1","4","5","3","3","5","3.76","0.4","0.8","8","","0.05","0.05","1.333333333","0.307692308","0","0","0.066666667","0.015384615","0.066666667","0.015384615","0","50","23.07692308","0","0","0.56980057","2.469135802","0.56980057","2.469135802","1.13960114","4.938271605"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00170","","","","26","4","1","1","1","4","4","0","5","0","0.2","0.3","1","1","4","5","3","2","3","3.76","0.2","0.5","5","","0.04","0.04","1.25","0.192307692","0","0","0.05","0.007692308","0.075","0.011538462","0","40","15.38461538","0","0","0.284900285","1.851851852","0.427350427","2.777777778","0.712250712","4.62962963"
