"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00084","","","","26","22","2","1","1","11","11","6","10","1","0.2","23","9","7","3","","","7","1","7","7","","","","","","","","","","1.2","24.2","16","0.166666667","0.02","0.075","1.454545455","0.615384615","0.545454545","0.230769231","0.109090909","0.046153846","2.090909091","0.884615385","37.5","4.958677686","42.30769231","","","1.424501425","3.367003367","1.709401709","4.04040404","32.76353276","77.44107744","","","34.47293447","81.48148148"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00085","","","","26","20","2","1","2","18","18","27","51","11","14","13","5","7","3","","","1","1","7","5","","","","","","","","","","25","38","78","0.407407407","0.274509804","0.320512821","4.333333333","3","1.5","1.038461538","1.388888889","0.961538462","0.722222222","0.5","34.61538462","65.78947368","69.23076923","","","15.66951567","22.63374486","35.61253561","51.44032922","18.51851852","26.74897119","","","54.13105413","78.18930041"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00086","","","","26","20","3","4","2","15","15","56","58","8.9","5","1.9","5","5","3","","","1","7","3","1","","","","","","","","","","13.9","15.8","114","0.158928571","0.086206897","0.121929825","7.6","4.384615385","3.733333333","2.153846154","0.926666667","0.534615385","0.126666667","0.073076923","49.12280702","87.97468354","57.69230769","","","12.67806268","21.97530864","19.8005698","34.32098765","2.706552707","4.691358025","","","22.50712251","39.01234568"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00087","","","","26","24","2","1","2","15","15","25","13","6.8","2","7.8","3","1","3","","","5","5","7","3","","","","","","","","","","8.8","16.6","38","0.272","0.153846154","0.231578947","2.533333333","1.461538462","1.666666667","0.961538462","0.586666667","0.338461538","0.52","0.3","65.78947368","53.01204819","57.69230769","","","9.686609687","16.79012346","12.53561254","21.72839506","11.11111111","19.25925926","","","23.64672365","40.98765432"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00088","","","","26","13","2","4","5","13","13","21","12","2.8","1.2","3.5","7","3","1","","","1","7","1","3","","","","","","","","","","4","7.5","33","0.133333333","0.1","0.121212121","2.538461538","1.269230769","1.615384615","0.807692308","0.307692308","0.153846154","0.269230769","0.134615385","63.63636364","53.33333333","50","","","3.988603989","7.977207977","5.698005698","11.3960114","4.985754986","9.971509972","","","10.68376068","21.36752137"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00089","","","","26","18","2","3","3","11","11","0","26","0","5","10","5","3","5","","","1","7","1","1","","","","","","","","","","5","15","26","","0.192307692","0.192307692","2.363636364","1","0","0","0.454545455","0.192307692","0.909090909","0.384615385","0","33.33333333","42.30769231","","","0","0","7.122507123","16.83501684","14.24501425","33.67003367","","","21.36752137","50.50505051"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00090","","","","26","21","1","1","2","19","19","80","82","10.2","6","9.5","7","5","5","","","5","7","9","5","","","","","","","","","","16.2","25.7","162","0.1275","0.073170732","0.1","8.526315789","6.230769231","4.210526316","3.076923077","0.852631579","0.623076923","0.5","0.365384615","49.38271605","63.03501946","73.07692308","","","14.52991453","19.88304094","23.07692308","31.57894737","13.53276353","18.51851852","","","36.60968661","50.09746589"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00091","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00092","","","","26","21","4","5","2","12","12","38","3","4.2","0.4","15.6","7","3","3","","","1","1","7","5","","","","","","","","","","4.6","20.2","41","0.110526316","0.133333333","0.112195122","3.416666667","1.576923077","3.166666667","1.461538462","0.383333333","0.176923077","1.3","0.6","92.68292683","22.77227723","46.15384615","","","5.982905983","12.96296296","6.552706553","14.19753086","22.22222222","48.14814815","","","28.77492877","62.34567901"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00093","","","","26","15","4","3","5","6","1","1","0","1.2","0","1.2","5","3","1","","","1","7","7","3","","","","","","","","","","1.2","2.4","1","1.2","","1.2","0.166666667","0.038461538","0.166666667","0.038461538","0.2","0.046153846","0.2","0.046153846","100","50","23.07692308","","","1.709401709","7.407407407","1.709401709","7.407407407","1.709401709","7.407407407","","","3.418803419","14.81481481"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00094","","","","26","20","1","1","1","18","10","35","40","18.4","4","8.2","5","3","1","","","1","7","7","3","","","","","","","","","","22.4","30.6","75","0.525714286","0.1","0.298666667","4.166666667","2.884615385","1.944444444","1.346153846","1.244444444","0.861538462","0.455555556","0.315384615","46.66666667","73.20261438","69.23076923","","","26.21082621","37.8600823","31.90883191","46.09053498","11.68091168","16.87242798","","","43.58974359","62.96296296"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00095","","","","26","20","4","5","4","5","4","12","37","4.6","6","2","3","3","3","","","1","2","2","3","","","","","","","","","","10.6","12.6","49","0.383333333","0.162162162","0.216326531","9.8","1.884615385","2.4","0.461538462","2.12","0.407692308","0.4","0.076923077","24.48979592","84.12698413","19.23076923","","","6.552706553","34.07407407","15.0997151","78.51851852","2.849002849","14.81481481","","","17.94871795","93.33333333"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00096","","","","26","16","1","1","7","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.07692308","","","","","","","","","","","",""
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00097","","","","26","16","4","3","4","10","10","11","27","4.8","5.5","6.2","5","3","3","","","1","5","3","5","","","","","","","","","","10.3","16.5","38","0.436363636","0.203703704","0.271052632","3.8","1.461538462","1.1","0.423076923","1.03","0.396153846","0.62","0.238461538","28.94736842","62.42424242","38.46153846","","","6.837606838","17.77777778","14.67236467","38.14814815","8.831908832","22.96296296","","","23.5042735","61.11111111"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00098","","","","26","19","4","4","5","14","14","5","10","1","1.2","2.4","5","5","1","","","1","5","3","5","","","","","","","","","","2.2","4.6","15","0.2","0.12","0.146666667","1.071428571","0.576923077","0.357142857","0.192307692","0.157142857","0.084615385","0.171428571","0.092307692","33.33333333","47.82608696","53.84615385","","","1.424501425","2.645502646","3.133903134","5.82010582","3.418803419","6.349206349","","","6.552706553","12.16931217"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00099","","","","26","24","3","2","4","16","16","72","70","15","5","7.4","1","1","1","","","1","1","1","5","","","","","","","","","","20","27.4","142","0.208333333","0.071428571","0.14084507","8.875","5.461538462","4.5","2.769230769","1.25","0.769230769","0.4625","0.284615385","50.70422535","72.99270073","61.53846154","","","21.36752137","34.72222222","28.49002849","46.2962963","10.54131054","17.12962963","","","39.03133903","63.42592593"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00100","","","","26","9","1","1","4","9","9","13","29","5","2.8","4.2","3","5","3","","","1","5","3","5","","","","","","","","","","7.8","12","42","0.384615385","0.096551724","0.185714286","4.666666667","1.615384615","1.444444444","0.5","0.866666667","0.3","0.466666667","0.161538462","30.95238095","65","34.61538462","","","7.122507123","20.57613169","11.11111111","32.09876543","5.982905983","17.28395062","","","17.09401709","49.38271605"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00101","","","","26","12","2","1","3","12","12","11","14","5","2","2.2","3","5","3","","","3","3","3","5","","","","","","","","","","7","9.2","25","0.454545455","0.142857143","0.28","2.083333333","0.961538462","0.916666667","0.423076923","0.583333333","0.269230769","0.183333333","0.084615385","44","76.08695652","46.15384615","","","7.122507123","15.43209877","9.971509972","21.60493827","3.133903134","6.790123457","","","13.10541311","28.39506173"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00102","","","","26","13","3","1","3","11","11","11","13","3.2","2","2","1","1","3","","","3","3","3","5","","","","","","","","","","5.2","7.2","24","0.290909091","0.153846154","0.216666667","2.181818182","0.923076923","1","0.423076923","0.472727273","0.2","0.181818182","0.076923077","45.83333333","72.22222222","42.30769231","","","4.558404558","10.77441077","7.407407407","17.50841751","2.849002849","6.734006734","","","10.25641026","24.24242424"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00103","","","","26","20","2","4","2","14","14","9","18","3.6","2.2","9","1","1","1","","","3","3","3","5","","","","","","","","","","5.8","14.8","27","0.4","0.122222222","0.214814815","1.928571429","1.038461538","0.642857143","0.346153846","0.414285714","0.223076923","0.642857143","0.346153846","33.33333333","39.18918919","53.84615385","","","5.128205128","9.523809524","8.262108262","15.34391534","12.82051282","23.80952381","","","21.08262108","39.15343915"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00104","","","","26","22","7","5","4","13","13","23","14","4.8","1.2","1","3","1","3","","","1","3","3","5","","","","","","","","","","6","7","37","0.208695652","0.085714286","0.162162162","2.846153846","1.423076923","1.769230769","0.884615385","0.461538462","0.230769231","0.076923077","0.038461538","62.16216216","85.71428571","50","","","6.837606838","13.67521368","8.547008547","17.09401709","1.424501425","2.849002849","","","9.971509972","19.94301994"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00105","","","","26","19","5","4","3","7","7","29","0","2","0","9","1","3","5","","","3","5","3","5","","","","","","","","","","2","11","29","0.068965517","","0.068965517","4.142857143","1.115384615","4.142857143","1.115384615","0.285714286","0.076923077","1.285714286","0.346153846","100","18.18181818","26.92307692","","","2.849002849","10.58201058","2.849002849","10.58201058","12.82051282","47.61904762","","","15.66951567","58.2010582"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00106","","","","26","15","5","6","4","13","13","30","18","4.8","1.4","8.6","1","3","3","","","5","5","5","5","","","","","","","","","","6.2","14.8","48","0.16","0.077777778","0.129166667","3.692307692","1.846153846","2.307692308","1.153846154","0.476923077","0.238461538","0.661538462","0.330769231","62.5","41.89189189","50","","","6.837606838","13.67521368","8.831908832","17.66381766","12.25071225","24.5014245","","","21.08262108","42.16524217"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00107","","","","26","13","3","5","4","12","12","29","39","6.2","5","5","1","1","1","","","3","5","5","7","","","","","","","","","","11.2","16.2","68","0.213793103","0.128205128","0.164705882","5.666666667","2.615384615","2.416666667","1.115384615","0.933333333","0.430769231","0.416666667","0.192307692","42.64705882","69.13580247","46.15384615","","","8.831908832","19.13580247","15.95441595","34.56790123","7.122507123","15.43209877","","","23.07692308","50"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00108","","","","26","19","4","6","5","9","9","5","9","1.2","0.2","2","3","3","1","","","1","5","5","7","","","","","","","","","","1.4","3.4","14","0.24","0.022222222","0.1","1.555555556","0.538461538","0.555555556","0.192307692","0.155555556","0.053846154","0.222222222","0.076923077","35.71428571","41.17647059","34.61538462","","","1.709401709","4.938271605","1.994301994","5.761316872","2.849002849","8.230452675","","","4.843304843","13.99176955"
