"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00045","","","","39","39","39","38","15","52","4.5","13.5","72.5","3","5","3","30.28","6.16","0","2.54","1.6","57.69","2.28","4.27","13.01","18","90.5","67","0.3","0.259615385","0.268656716","1.717948718","0.384615385","0.461538462","1.858974359","22.3880597","19.88950276","5.4504","4.273504274","17.09401709","68.85090218","5.176068376","85.94491928","1.717948718","0.384615385","0.461538462","1.858974359","100","4.273504274","17.09401709","68.85090218","5.176068376","85.94491928"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00046","","","","39","38","38","37","5","58","1.1","12.9","50.5","1","5","7","30.88","3.45","20.99","2.08","1.26","56.73","1.78","3.18","19","14","64.5","63","0.22","0.222413793","0.222222222","1.657894737","0.131578947","0.368421053","1.328947368","7.936507937","21.70542636","4.3232","1.044634378","13.29534663","47.95821462","4.105603039","61.25356125","1.615384615","0.128205128","0.358974359","1.294871795","97.43589744","1.072124756","13.64522417","49.2202729","4.213645224","62.86549708"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00047","","","","39","35","35","31","13","44","4","8.9","16.5","5","3","3","32.11","3.94","35.19","2.31","1.38","55.42","1.84","4.11","19.91","12.9","29.4","57","0.307692308","0.202272727","0.226315789","1.628571429","0.371428571","0.368571429","0.471428571","22.80701754","43.87755102","4.14219","3.798670465","12.25071225","15.66951567","3.933703704","27.92022792","1.461538462","0.333333333","0.330769231","0.423076923","89.74358974","4.232804233","13.65079365","17.46031746","4.383269841","31.11111111"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00048","","","","39","32","32","32","21","42","4.9","9.5","22.5","3","5","5","24.61","5.28","31.6","2.52","1.59","48.74","0.7","2.16","25.67","14.4","36.9","63","0.233333333","0.226190476","0.228571429","1.96875","0.65625","0.45","0.703125","33.33333333","39.02439024","3.54384","4.65337132","13.67521368","21.36752137","3.365470085","35.04273504","1.615384615","0.538461538","0.369230769","0.576923077","82.05128205","5.671296296","16.66666667","26.04166667","4.101666667","42.70833333"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00049","","","","39","20","20","18","0","20","0","4.8","10.5","7","7","7","","","","","","","","","","4.8","15.3","20","","0.24","0.24","1","0","0.24","0.525","0","31.37254902","","0","4.558404558","9.971509972","","14.52991453","0.512820513","0","0.123076923","0.269230769","51.28205128","0","8.888888889","19.44444444","","28.33333333"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00050","","","","39","37","37","37","14","39","4.2","8.5","17.5","1","5","5","30.72","4.06","14.76","1.88","1.11","57.51","2.32","3.79","16.59","12.7","30.2","53","0.3","0.217948718","0.239622642","1.432432432","0.378378378","0.343243243","0.472972973","26.41509434","42.05298013","3.90144","3.988603989","12.06077873","16.61918329","3.705071225","28.67996201","1.358974359","0.358974359","0.325641026","0.448717949","94.87179487","4.204204204","12.71271271","17.51751752","3.905345345","30.23023023"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00051","","","","39","31","31","25","10","29","3.1","7.9","13.5","1","7","7","33.55","5.7","57.47","2.53","1.45","50.07","1.23","2.87","24.99","11","24.5","39","0.31","0.272413793","0.282051282","1.258064516","0.322580645","0.35483871","0.435483871","25.64102564","44.89795918","3.6905","2.943969611","10.44634378","12.82051282","3.504748338","23.2668566","1","0.256410256","0.282051282","0.346153846","79.48717949","3.703703704","13.14217443","16.12903226","4.409199522","29.27120669"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00052","","","","39","32","32","30","14","38","3.7","8.7","42.5","1","3","3","27.69","3.83","18.11","2.17","1.32","60.89","2.71","5.14","11.41","12.4","54.9","52","0.264285714","0.228947368","0.238461538","1.625","0.4375","0.3875","1.328125","26.92307692","22.58652095","3.43356","3.51377018","11.77587844","40.36087369","3.260740741","52.13675214","1.333333333","0.358974359","0.317948718","1.08974359","82.05128205","4.282407407","14.35185185","49.18981481","3.974027778","63.54166667"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00053","","","","39","31","31","31","20","52","5","11.5","40.3","3","3","3","30.98","6.88","0","2.56","1.59","58.95","1.57","3.36","14.28","16.5","56.8","72","0.25","0.221153846","0.229166667","2.322580645","0.64516129","0.532258065","1.3","27.77777778","29.04929577","5.1117","4.748338082","15.66951567","38.27160494","4.854415954","53.94112061","1.846153846","0.512820513","0.423076923","1.033333333","79.48717949","5.973715651","19.71326165","48.14814815","6.107168459","67.8614098"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00054","","","","39","38","38","38","40","100","12","17.1","56.3","1","1","1","26.55","3.47","39.75","2.12","1.31","55.89","1.29","2.74","20.35","29.1","85.4","140","0.3","0.171","0.207857143","3.684210526","1.052631579","0.765789474","1.481578947","28.57142857","34.07494145","7.72605","11.3960114","27.63532764","53.4662868","7.337179487","81.10161443","3.58974359","1.025641026","0.746153846","1.443589744","97.43589744","11.69590643","28.3625731","54.87329435","7.530263158","83.23586745"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00055","","","","39","20","20","19","3","15","1","4.5","13.5","1","9","9","33.55","3.33","35.35","2.22","1.39","60.09","0.84","2.51","18.73","5.5","19","18","0.333333333","0.3","0.305555556","0.9","0.15","0.275","0.675","16.66666667","28.94736842","1.84525","0.949667616","5.22317189","12.82051282","1.752374169","18.04368471","0.461538462","0.076923077","0.141025641","0.346153846","51.28205128","1.851851852","10.18518519","25","3.41712963","35.18518519"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00056","","","","39","36","36","35","29","62","8","12.5","60.3","1","3","3","35.16","4.55","26.5","2.35","1.37","59.42","1.02","2.68","13.81","20.5","80.8","91","0.275862069","0.201612903","0.225274725","2.527777778","0.805555556","0.569444444","1.675","31.86813187","25.37128713","7.2078","7.597340931","19.46818613","57.26495726","6.845014245","76.7331434","2.333333333","0.743589744","0.525641026","1.546153846","92.30769231","8.230452675","21.09053498","62.03703704","7.415432099","83.12757202"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00057","","","","39","20","20","20","0","24","0","6.5","30.1","1","9","9","","","","","","","","","","6.5","36.6","24","","0.270833333","0.270833333","1.2","0","0.325","1.505","0","17.75956284","","0","6.172839506","28.58499525","","34.75783476","0.615384615","0","0.166666667","0.771794872","51.28205128","0","12.03703704","55.74074074","","67.77777778"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00058","","","","39","35","35","35","23","52","5.7","1.5","28.5","5","3","3","32.77","6.25","0","2.49","1.45","54.4","1.62","3.18","17.53","7.2","35.7","75","0.247826087","0.028846154","0.096","2.142857143","0.657142857","0.205714286","0.814285714","30.66666667","20.16806723","2.35944","5.413105413","6.837606838","27.06552707","2.240683761","33.9031339","1.923076923","0.58974359","0.184615385","0.730769231","89.74358974","6.031746032","7.619047619","30.15873016","2.496761905","37.77777778"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00059","","","","39","19","19","19","5","14","1","3.5","35.7","7","9","9","33.83","3.42","9.22","1.7","0.97","60.35","2.42","4.08","15.86","4.5","40.2","19","0.2","0.25","0.236842105","1","0.263157895","0.236842105","1.878947368","26.31578947","11.19402985","1.52235","0.949667616","4.273504274","33.9031339","1.445726496","38.17663818","0.487179487","0.128205128","0.115384615","0.915384615","48.71794872","1.949317739","8.771929825","69.59064327","2.96754386","78.3625731"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00060","","","","39","28","28","25","8","16","2","5","38.5","5","9","9","30.64","3.81","22.33","2.04","1.25","55.36","2.74","4.38","17.71","7","45.5","24","0.25","0.3125","0.291666667","0.857142857","0.285714286","0.25","1.375","33.33333333","15.38461538","2.1448","1.899335233","6.647673314","36.56220323","2.036847104","43.20987654","0.615384615","0.205128205","0.179487179","0.987179487","71.79487179","2.645502646","9.259259259","50.92592593","2.837037037","60.18518519"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00061","","","","39","32","32","30","25","45","6","9.3","80","1","5","5","26.46","5.84","33.86","2.99","1.79","43.13","3.04","5.86","22.64","15.3","95.3","70","0.24","0.206666667","0.218571429","2.1875","0.78125","0.478125","2.5","35.71428571","16.05456453","4.04838","5.698005698","14.52991453","75.97340931","3.844615385","90.50332384","1.794871795","0.641025641","0.392307692","2.051282051","82.05128205","6.944444444","17.70833333","92.59259259","4.685625","110.3009259"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00062","","","","39","21","21","20","8","13","2","3.3","53.5","3","9","9","31.52","5.51","28.57","2.49","1.64","57.42","0.92","2.54","14.49","5.3","58.8","21","0.25","0.253846154","0.252380952","1","0.380952381","0.252380952","2.547619048","38.0952381","9.013605442","1.67056","1.899335233","5.033238367","50.80721747","1.586476733","55.84045584","0.538461538","0.205128205","0.135897436","1.371794872","53.84615385","3.527336861","9.347442681","94.35626102","2.946313933","103.7037037"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00063","","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00064","","","","39","35","35","34","10","38","3.1","8","41.5","3","5","5","35.31","4.65","18.34","2.12","1.3","59.44","1.75","3.36","15.63","11.1","52.6","48","0.31","0.210526316","0.23125","1.371428571","0.285714286","0.317142857","1.185714286","20.83333333","21.1026616","3.91941","2.943969611","10.54131054","39.41120608","3.722136752","49.95251662","1.230769231","0.256410256","0.284615385","1.064102564","89.74358974","3.28042328","11.74603175","43.91534392","4.14752381","55.66137566"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00065","","","","39","34","34","33","19","35","5","8.1","11.3","1","3","3","34.74","5.17","37.1","2.59","1.6","53.09","1.56","3.42","19.6","13.1","24.4","54","0.263157895","0.231428571","0.242592593","1.588235294","0.558823529","0.385294118","0.332352941","35.18518519","53.68852459","4.55094","4.748338082","12.44064577","10.73124406","4.321880342","23.17188984","1.384615385","0.487179487","0.335897436","0.28974359","87.17948718","5.446623094","14.27015251","12.30936819","4.95745098","26.5795207"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00066","","","","39","35","35","35","20","44","5.5","10.9","17.9","5","3","3","27.11","3.97","27.11","2.59","1.59","42.73","3.4","6.63","27.51","16.4","34.3","64","0.275","0.247727273","0.25625","1.828571429","0.571428571","0.468571429","0.511428571","31.25","47.81341108","4.44604","5.22317189","15.57454891","16.99905033","4.222260209","32.57359924","1.641025641","0.512820513","0.420512821","0.458974359","89.74358974","5.82010582","17.35449735","18.94179894","4.704804233","36.2962963"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00067","","","","39","31","31","31","21","42","4.9","9.5","20.3","3","5","5","","","","","","","","","","14.4","34.7","63","0.233333333","0.226190476","0.228571429","2.032258065","0.677419355","0.464516129","0.65483871","33.33333333","41.49855908","","4.65337132","13.67521368","19.27825261","","32.95346629","1.615384615","0.538461538","0.369230769","0.520512821","79.48717949","5.854241338","17.20430108","24.25328554","","41.45758662"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00068","","","","39","30","30","30","12","52","3.4","11.5","41","1","5","5","28.91","4.59","33.72","2.46","1.34","52.09","1.98","4.07","23.12","14.9","55.9","64","0.283333333","0.221153846","0.2328125","2.133333333","0.4","0.496666667","1.366666667","18.75","26.65474061","4.30759","3.228869896","14.15004748","38.93637227","4.090778727","53.08641975","1.641025641","0.307692308","0.382051282","1.051282051","76.92307692","4.197530864","18.39506173","50.61728395","5.318012346","69.01234568"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00069","","","","39","36","36","5","0","10","0","3.7","52.1","1","9","9","32.49","3.23","28.17","2.07","0.97","58.07","3.73","6.12","14.06","3.7","55.8","10","","0.37","0.37","0.277777778","0","0.102777778","1.447222222","0","6.630824373","1.20213","0","3.51377018","49.47768281","1.141623932","52.99145299","0.256410256","0","0.094871795","1.335897436","92.30769231","0","3.806584362","53.60082305","1.236759259","57.40740741"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00070","","","","39","37","37","34","20","43","5","9.5","10.6","3","3","3","31.2","2.76","8.83","1.81","1.13","62.58","1.78","3.35","13.24","14.5","25.1","63","0.25","0.220930233","0.23015873","1.702702703","0.540540541","0.391891892","0.286486486","31.74603175","57.7689243","4.524","4.748338082","13.77018044","10.06647673","4.296296296","23.83665717","1.615384615","0.512820513","0.371794872","0.271794872","94.87179487","5.005005005","14.51451451","10.61061061","4.528528529","25.12512513"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00071","","","","39","35","35","34","19","47","5","11.5","35.5","1","5","5","28.89","3.7","32.7","2.18","1.38","57.5","2.18","3.76","15.86","16.5","52","66","0.263157895","0.244680851","0.25","1.885714286","0.542857143","0.471428571","1.014285714","28.78787879","31.73076923","4.76685","4.748338082","15.66951567","33.71320038","4.526923077","49.38271605","1.692307692","0.487179487","0.423076923","0.91025641","89.74358974","5.291005291","17.46031746","37.56613757","5.044285714","55.02645503"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00072","","","","39","36","36","35","20","42","5","9.5","26.3","1","5","5","","","","","","","","","","14.5","40.8","62","0.25","0.226190476","0.233870968","1.722222222","0.555555556","0.402777778","0.730555556","32.25806452","35.53921569","","4.748338082","13.77018044","24.97625831","","38.74643875","1.58974359","0.512820513","0.371794872","0.674358974","92.30769231","5.144032922","14.91769547","27.05761317","","41.97530864"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00073","","","","39","35","35","35","9","40","3","8.5","46.5","7","5","5","29.63","3.99","27.11","2.14","1.26","53.34","2.77","4.53","19.71","11.5","58","49","0.333333333","0.2125","0.234693878","1.4","0.257142857","0.328571429","1.328571429","18.36734694","19.82758621","3.40745","2.849002849","10.92117759","44.15954416","3.235944919","55.08072175","1.256410256","0.230769231","0.294871795","1.192307692","89.74358974","3.174603175","12.16931217","49.20634921","3.605767196","61.37566138"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00074","","","","39","37","37","36","12","49","3.1","11.5","62.5","1","5","5","","","","","","","","","","14.6","77.1","61","0.258333333","0.234693878","0.239344262","1.648648649","0.324324324","0.394594595","1.689189189","19.67213115","18.93644617","","2.943969611","13.8651472","59.35422602","","73.21937322","1.564102564","0.307692308","0.374358974","1.602564103","94.87179487","3.103103103","14.61461461","62.56256256","","77.17717718"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00075","","","","39","38","38","37","23","82","5.5","12.7","30.1","1","5","5","31.41","5.44","48.26","2.99","1.82","49.87","1.29","3.2","20.65","18.2","48.3","105","0.239130435","0.154878049","0.173333333","2.763157895","0.605263158","0.478947368","0.792105263","21.9047619","37.68115942","5.71662","5.22317189","17.28395062","28.58499525","5.428888889","45.86894587","2.692307692","0.58974359","0.466666667","0.771794872","97.43589744","5.360623782","17.73879142","29.33723197","5.571754386","47.07602339"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00076","","","","39","35","35","35","14","27","4.5","6.5","12.2","1","5","5","28.44","3.53","33.95","2.37","1.54","49.7","5.32","8.47","13.32","11","23.2","41","0.321428571","0.240740741","0.268292683","1.171428571","0.4","0.314285714","0.348571429","34.14634146","47.4137931","3.1284","4.273504274","10.44634378","11.58594492","2.970940171","22.0322887","1.051282051","0.358974359","0.282051282","0.312820513","89.74358974","4.761904762","11.64021164","12.91005291","3.31047619","24.55026455"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00077","","","","39","28","28","27","10","25","3.1","6","11.5","3","7","7","40.54","3.26","35.72","1.94","1.08","61.18","1.53","3.27","17.47","9.1","20.6","35","0.31","0.24","0.26","1.25","0.357142857","0.325","0.410714286","28.57142857","44.17475728","3.68914","2.943969611","8.641975309","10.92117759","3.50345679","19.5631529","0.897435897","0.256410256","0.233333333","0.294871795","71.79487179","4.100529101","12.03703704","15.21164021","4.879814815","27.24867725"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00078","","","","39","32","32","30","13","23","3.5","6.1","9.5","1","5","5","32.46","6","34.17","2.56","1.55","50.3","1.33","3.33","21.29","9.6","19.1","36","0.269230769","0.265217391","0.266666667","1.125","0.40625","0.3","0.296875","36.11111111","50.2617801","3.11616","3.323836657","9.116809117","9.021842355","2.959316239","18.13865147","0.923076923","0.333333333","0.246153846","0.243589744","82.05128205","4.050925926","11.11111111","10.99537037","3.606666667","22.10648148"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00079","","","","39","35","35","35","27","75","6.7","13.5","18.8","1","3","3","26.23","2.76","37.52","2.48","1.4","49.99","3.69","6.49","22.91","20.2","39","102","0.248148148","0.18","0.198039216","2.914285714","0.771428571","0.577142857","0.537142857","26.47058824","51.79487179","5.29846","6.362773029","19.18328585","17.85375119","5.031775878","37.03703704","2.615384615","0.692307692","0.517948718","0.482051282","89.74358974","7.08994709","21.37566138","19.89417989","5.606835979","41.26984127"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00080","","","","39","19","19","15","5","21","1.1","5","5","7","9","9","28.94","4.77","26.44","2.3","1.45","59.57","1.07","2.99","13.51","6.1","11.1","26","0.22","0.238095238","0.234615385","1.368421053","0.263157895","0.321052632","0.263157895","19.23076923","54.95495495","1.76534","1.044634378","5.79297246","4.748338082","1.67648623","10.54131054","0.666666667","0.128205128","0.156410256","0.128205128","48.71794872","2.144249513","11.89083821","9.746588694","3.441208577","21.6374269"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00081","","","","39","39","39","38","29","79","7.1","13.5","31.5","3","3","3","30.67","3.34","21.62","1.99","1.09","55.55","1.75","3.25","19.96","20.6","52.1","108","0.244827586","0.170886076","0.190740741","2.769230769","0.743589744","0.528205128","0.807692308","26.85185185","39.53934741","6.31802","6.742640076","19.5631529","29.91452991","6.000018993","49.47768281","2.769230769","0.743589744","0.528205128","0.807692308","100","6.742640076","19.5631529","29.91452991","6.000018993","49.47768281"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00082","","","","39","37","37","36","21","62","5","12.5","23.6","1","5","5","32.36","3.94","34","2.32","1.32","49.41","5.44","8.56","15.14","17.5","41.1","83","0.238095238","0.201612903","0.210843373","2.243243243","0.567567568","0.472972973","0.637837838","25.30120482","42.57907543","5.663","4.748338082","16.61918329","22.41215575","5.377967711","39.03133903","2.128205128","0.538461538","0.448717949","0.605128205","94.87179487","5.005005005","17.51751752","23.62362362","5.668668669","41.14114114"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00083","","","","39","35","35","33","19","27","5","6.7","40.2","1","5","5","33.64","4.78","34.67","2.56","1.55","51.37","1.15","3.16","22.16","11.7","51.9","46","0.263157895","0.248148148","0.254347826","1.314285714","0.542857143","0.334285714","1.148571429","41.30434783","22.5433526","3.93588","4.748338082","11.11111111","38.17663818","3.737777778","49.28774929","1.179487179","0.487179487","0.3","1.030769231","89.74358974","5.291005291","12.38095238","42.53968254","4.164952381","54.92063492"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00084","","","","39","34","34","34","9","25","3","6","48.7","5","7","5","","","","","","","","","","9","57.7","34","0.333333333","0.24","0.264705882","1","0.264705882","0.264705882","1.432352941","26.47058824","15.59792028","","2.849002849","8.547008547","46.24881292","","54.79582146","0.871794872","0.230769231","0.230769231","1.248717949","87.17948718","3.267973856","9.803921569","53.05010893","","62.8540305"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00085","","","","39","35","35","35","20","59","5.4","12.5","52.3","1","3","3","34.05","6.23","33.84","2.59","1.58","61.13","0.94","2.84","10.13","17.9","70.2","79","0.27","0.211864407","0.226582278","2.257142857","0.571428571","0.511428571","1.494285714","25.3164557","25.4985755","6.09495","5.128205128","16.99905033","49.66761633","5.788176638","66.66666667","2.025641026","0.512820513","0.458974359","1.341025641","89.74358974","5.714285714","18.94179894","55.34391534","6.44968254","74.28571429"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00086","","","","39","35","35","35","19","39","5","8.5","14.2","5","5","3","31.99","4.85","38.31","2.54","1.59","49.44","0.7","2.75","26.85","13.5","27.7","58","0.263157895","0.217948718","0.232758621","1.657142857","0.542857143","0.385714286","0.405714286","32.75862069","48.73646209","4.31865","4.748338082","12.82051282","13.48528015","4.101282051","26.30579297","1.487179487","0.487179487","0.346153846","0.364102564","89.74358974","5.291005291","14.28571429","15.02645503","4.57","29.31216931"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00087","","","","39","35","35","35","24","52","5.9","10.7","27.8","3","3","3","33.78","4.27","24.31","2.04","1.21","57","1.9","3.71","18.68","16.6","44.4","76","0.245833333","0.205769231","0.218421053","2.171428571","0.685714286","0.474285714","0.794285714","31.57894737","37.38738739","5.60748","5.603038936","15.76448243","26.40075973","5.325242165","42.16524217","1.948717949","0.615384615","0.425641026","0.712820513","89.74358974","6.243386243","17.56613757","29.41798942","5.93384127","46.98412698"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00088","","","","39","37","37","37","32","84","7.5","12.7","32.7","1","3","3","29.49","6.04","0","2.73","1.69","52.81","2.78","5.19","16.6","20.2","52.9","116","0.234375","0.151190476","0.174137931","3.135135135","0.864864865","0.545945946","0.883783784","27.5862069","38.1852552","5.95698","7.122507123","19.18328585","31.05413105","5.657150997","50.2374169","2.974358974","0.820512821","0.517948718","0.838461538","94.87179487","7.507507508","20.22022022","32.73273273","5.962942943","52.95295295"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00089","","","","39","34","34","34","21","75","5.2","13","47.4","1","3","3","31.08","5.92","29.73","2.65","1.56","51.77","2.99","5.73","17.95","18.2","65.6","96","0.247619048","0.173333333","0.189583333","2.823529412","0.617647059","0.535294118","1.394117647","21.875","27.74390244","5.65656","4.938271605","17.28395062","45.01424501","5.371851852","62.29819563","2.461538462","0.538461538","0.466666667","1.215384615","87.17948718","5.664488017","19.82570806","51.63398693","6.161830065","71.45969499"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00090","","","","39","30","30","30","14","36","4.5","7","70.2","1","5","5","38.23","4.16","31.27","2.44","1.42","57.5","0.96","3","14.91","11.5","81.7","50","0.321428571","0.194444444","0.23","1.666666667","0.466666667","0.383333333","2.34","28","14.07588739","4.39645","4.273504274","10.92117759","66.66666667","4.175166192","77.58784425","1.282051282","0.358974359","0.294871795","1.8","76.92307692","5.555555556","14.19753086","86.66666667","5.427716049","100.8641975"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00091","","","","39","25","25","20","12","17","3","5","13.3","1","9","9","31.75","5.09","47.31","2.85","1.75","50.82","1.98","4.26","19.52","8","21.3","29","0.25","0.294117647","0.275862069","1.16","0.48","0.32","0.532","41.37931034","37.55868545","2.54","2.849002849","7.597340931","12.6305793","2.412155745","20.22792023","0.743589744","0.307692308","0.205128205","0.341025641","64.1025641","4.444444444","11.85185185","19.7037037","3.762962963","31.55555556"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00092","","","","39","39","39","39","39","97","9.5","16.5","50.3","1","3","1","30.32","3.7","34.5","2.21","1.43","54.11","2.05","4.26","21.26","26","76.3","136","0.243589744","0.170103093","0.191176471","3.487179487","1","0.666666667","1.28974359","28.67647059","34.07601573","7.8832","9.021842355","24.69135802","47.7682811","7.486419753","72.45963913","3.487179487","1","0.666666667","1.28974359","100","9.021842355","24.69135802","47.7682811","7.486419753","72.45963913"
"","","MZP2018GUR-MT03","","","","","","","","","MZP2018GUR-MT03-00093","","","","39","37","37","37","22","55","5.9","12","33.3","1","3","5","37.15","4.11","30.92","2.26","1.28","63.88","1.45","3.26","11.18","17.9","51.2","77","0.268181818","0.218181818","0.232467532","2.081081081","0.594594595","0.483783784","0.9","28.57142857","34.9609375","6.64985","5.603038936","16.99905033","31.62393162","6.315147198","48.62298196","1.974358974","0.564102564","0.458974359","0.853846154","94.87179487","5.905905906","17.91791792","33.33333333","6.656506507","51.25125125"
