"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of total carotenoids in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000290","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00081","","","","26","21","1","1","5","13","13","39","58","10","4.9","9.3","5","3","1","50.6","13.1","1","9","6","1","2.14","1.34","0.73","14.6275206","12.39","47.18","11.09","15.34","10.69","14.9","24.2","97","0.256410256","0.084482759","0.153608247","7.461538462","3.730769231","3","1.5","1.146153846","0.573076923","0.715384615","0.357692308","40.20618557","61.57024793","50","25.88932806","3.857509881","14.24501425","28.49002849","21.22507123","42.45014245","13.24786325","26.4957265","5.495028321","10.99005664","34.47293447","68.94586895"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00082","","","","26","11","4","4","5","8","8","36","16","13","2.2","8.2","3","3","1","50.7","12.1","1","5","5","5","1.95","1.41","0.85","5.4902148","6.12","46.07","7.92","10.5","17.05","15.2","23.4","52","0.361111111","0.1375","0.292307692","6.5","2","4.5","1.384615385","1.9","0.584615385","1.025","0.315384615","69.23076923","64.95726496","30.76923077","23.86587771","3.627613412","18.51851852","60.18518519","21.65242165","70.37037037","11.68091168","37.96296296","5.167540473","16.79450654","33.33333333","108.3333333"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00083","","","","26","14","1","1","7","9","9","26","56","7","5.4","22.3","5","5","5","50.8","11.6","1","7","5","1","2.62","1.51","0.96","29.9402866","12.39","56.23","7.02","9.92","8.37","12.4","34.7","82","0.269230769","0.096428571","0.151219512","9.111111111","3.153846154","2.888888889","1","1.377777778","0.476923077","2.477777778","0.857692308","31.70731707","35.73487032","34.61538462","22.83464567","2.831496063","9.971509972","28.80658436","17.66381766","51.02880658","31.76638177","91.76954733","4.033470175","11.65224717","49.43019943","142.7983539"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00084","","","","26","13","1","1","6","9","9","35","27","11","1.2","10.1","3","3","2","44","9.5","3","8","5","3","2.3","1.56","0.93","10.4051723","14.37","54.1","9.26","12.37","6.36","12.2","22.3","62","0.314285714","0.044444444","0.196774194","6.888888889","2.384615385","3.888888889","1.346153846","1.355555556","0.469230769","1.122222222","0.388461538","56.4516129","54.70852018","34.61538462","21.59090909","2.634090909","15.66951567","45.26748971","17.37891738","50.20576132","14.38746439","41.56378601","3.752266252","10.83988028","31.76638177","91.76954733"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00085","","","","26","16","1","1","6","10","10","30","70","7","2.1","12","5","5","3","47.6","9.3","1","9","7","1","2.28","1.82","0.89","33.5644989","14.37","40.8","11.54","15.38","13","9.1","21.1","100","0.233333333","0.03","0.091","10","3.846153846","3","1.153846154","0.91","0.35","1.2","0.461538462","30","43.12796209","38.46153846","19.53781513","1.777941176","9.971509972","25.92592593","12.96296296","33.7037037","17.09401709","44.44444444","2.532679739","6.58496732","30.05698006","78.14814815"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00086","","","","26","22","2","2","7","10","9","50","17","15","1","26","3","4","2","50.7","15.1","3","5","9","5","2.38","1.49","0.93","74.0567245","11.03","59.49","5.37","7.17","9.89","16","42","67","0.3","0.058823529","0.23880597","6.7","2.576923077","5","1.923076923","1.6","0.615384615","2.6","1","74.62686567","38.0952381","38.46153846","29.78303748","4.765285996","21.36752137","55.55555556","22.79202279","59.25925926","37.03703704","96.2962963","6.78815669","17.64920739","59.82905983","155.5555556"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00087","","","","26","19","2","2","5","13","13","18","24","5","3","16.1","5","6","1","","","1","9","5","1","","","","","6.12","","","","","8","24.1","42","0.277777778","0.125","0.19047619","3.230769231","1.615384615","1.384615385","0.692307692","0.615384615","0.307692308","1.238461538","0.619230769","42.85714286","33.19502075","50","","","7.122507123","14.24501425","11.3960114","22.79202279","22.93447293","45.86894587","","","34.33048433","68.66096866"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00088","","","","26","21","1","1","7","11","10","36","20","6.3","2","15.1","5","5","1","41.1","11","1","9","5","1","2.1","1.63","0.91","26.6705837","10.5","54.54","8.5","11.59","7.14","8.3","23.4","56","0.175","0.1","0.148214286","5.090909091","2.153846154","3.272727273","1.384615385","0.754545455","0.319230769","1.372727273","0.580769231","64.28571429","35.47008547","42.30769231","26.76399027","2.221411192","8.974358974","21.21212121","11.82336182","27.94612795","21.50997151","50.84175084","3.164403408","7.479498964","33.33333333","78.78787879"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00089","","","","26","21","1","1","6","9","9","21","19","17","2","11.3","1","3","3","50.7","15.9","3","3","9","6","4.31","1.44","1.04","15.7478008","5.49","69.98","2.78","4.02","4.3","19","30.3","40","0.80952381","0.105263158","0.475","4.444444444","1.538461538","2.333333333","0.807692308","2.111111111","0.730769231","1.255555556","0.434615385","52.5","62.70627063","34.61538462","31.36094675","5.958579882","24.21652422","69.95884774","27.06552707","78.18930041","16.0968661","46.50205761","8.488005529","24.52090486","43.16239316","124.691358"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00090","","","","26","19","3","3","5","9","9","4","15","5.2","1","3","3","4","6","50.2","16.7","1","5","5","5","3.3","1.43","0.9","5.3837414","7.23","68.6","3.03","4.58","5.39","6.2","9.2","19","1.3","0.066666667","0.326315789","2.111111111","0.730769231","0.444444444","0.153846154","0.688888889","0.238461538","0.333333333","0.115384615","21.05263158","67.39130435","34.61538462","33.26693227","2.062549801","7.407407407","21.39917695","8.831908832","25.51440329","4.273504274","12.34567901","2.938105129","8.487859263","13.10541311","37.8600823"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00091","","","","26","20","1","1","8","19","19","76","63","20","4","14","5","5","3","50.4","14","1","4","7","3","2.59","1.61","0.83","22.2293262","14.37","55.34","9.21","12.79","3.63","24","38","139","0.263157895","0.063492063","0.172661871","7.315789474","5.346153846","4","2.923076923","1.263157895","0.923076923","0.736842105","0.538461538","54.67625899","63.15789474","73.07692308","27.77777778","6.666666667","28.49002849","38.98635478","34.18803419","46.78362573","19.94301994","27.29044834","9.496676163","12.99545159","54.13105413","74.07407407"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00092","","","","26","23","1","1","9","15","15","39","28","16","6","18.1","7","6","1","50.6","10.8","1","7","6","1","2.16","1.7","1.06","31.8428631","14.37","51.51","9.05","12.34","5.9","22","40.1","67","0.41025641","0.214285714","0.328358209","4.466666667","2.576923077","2.6","1.5","1.466666667","0.846153846","1.206666667","0.696153846","58.20895522","54.86284289","57.69230769","21.34387352","4.695652174","22.79202279","39.50617284","31.33903134","54.32098765","25.78347578","44.69135802","6.688963211","11.5942029","57.12250712","99.01234568"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00093","","","","26","18","1","1","9","18","18","84","49","27","3","21.1","5","5","1","50.8","9.3","1","5","5","3","1.77","1.32","0.66","58.827282","11.03","50.01","11.48","15.35","6.56","30","51.1","133","0.321428571","0.06122449","0.22556391","7.388888889","5.115384615","4.666666667","3.230769231","1.666666667","1.153846154","1.172222222","0.811538462","63.15789474","58.70841487","69.23076923","18.30708661","5.492125984","38.46153846","55.55555556","42.73504274","61.72839506","30.05698006","43.41563786","7.823541288","11.30067075","72.79202279","105.1440329"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00094","","","","26","21","1","1","8","12","12","30","69","5","5.2","21","5","5","5","50.5","14.1","1","7","6","1","3.17","1.4","0.84","38.7518463","12.39","58.03","4.51","6.32","12.43","10.2","31.2","99","0.166666667","0.075362319","0.103030303","8.25","3.807692308","2.5","1.153846154","0.85","0.392307692","1.75","0.807692308","30.3030303","32.69230769","46.15384615","27.92079208","2.847920792","7.122507123","15.43209877","14.52991453","31.48148148","29.91452991","64.81481481","4.056867225","8.789878988","44.44444444","96.2962963"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00095","","","","26","12","1","1","8","12","11","42","33","8","1.8","13","5","5","1","","","1","5","5","3","","","","","12.39","","","","","9.8","22.8","75","0.19047619","0.054545455","0.130666667","6.25","2.884615385","3.5","1.615384615","0.816666667","0.376923077","1.083333333","0.5","56","42.98245614","46.15384615","","","11.3960114","24.69135802","13.96011396","30.24691358","18.51851852","40.12345679","","","32.47863248","70.37037037"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00096","","","","26","19","1","1","8","18","18","29","28","7","3.2","12.3","5","3","1","50.3","16.4","1","6","7","1","2.4","1.47","1.13","21.3075275","11.03","69.01","2.86","4.41","4.49","10.2","22.5","57","0.24137931","0.114285714","0.178947368","3.166666667","2.192307692","1.611111111","1.115384615","0.566666667","0.392307692","0.683333333","0.473076923","50.87719298","45.33333333","69.23076923","32.60437376","3.325646123","9.971509972","14.40329218","14.52991453","20.98765432","17.52136752","25.30864198","4.73738764","6.842893258","32.05128205","46.2962963"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00097","","","","26","6","2","2","3","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00098","","","","26","22","1","1","9","22","22","80","90","19","11","24.7","5","5","2","50.3","14.6","1","5","7","5","2.74","1.4","0.98","5.4524727","1.76","59.42","5.32","7.93","8.5","30","54.7","170","0.2375","0.122222222","0.176470588","7.727272727","6.538461538","3.636363636","3.076923077","1.363636364","1.153846154","1.122727273","0.95","47.05882353","54.84460695","84.61538462","29.02584493","8.707753479","27.06552707","31.98653199","42.73504274","50.50505051","35.18518519","41.58249158","12.40420724","14.65951764","77.92022792","92.08754209"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00099","","","","26","20","1","1","9","14","14","39","35","14","7","41","3","5","1","50.1","13","1","6","7","1","2.11","1.33","0.55","5.6929374","6.12","47.01","11.79","16.16","8.65","21","62","74","0.358974359","0.2","0.283783784","5.285714286","2.846153846","2.785714286","1.5","1.5","0.807692308","2.928571429","1.576923077","52.7027027","33.87096774","53.84615385","25.94810379","5.449101796","19.94301994","37.03703704","29.91452991","55.55555556","58.4045584","108.4656085","7.762253271","14.41561322","88.31908832","164.021164"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00100","","","","26","16","3","3","7","10","10","35","10","21","2.3","17","3","3","2","50.5","16.4","3","5","9","5","5.66","1.58","1.15","25.1088562","1.38","66.25","2.84","3.94","7.29","23.3","40.3","45","0.6","0.23","0.517777778","4.5","1.730769231","3.5","1.346153846","2.33","0.896153846","1.7","0.653846154","77.77777778","57.81637717","38.46153846","32.47524752","7.566732673","29.91452991","77.77777778","33.19088319","86.2962963","24.21652422","62.96296296","10.77882147","28.02493583","57.40740741","149.2592593"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00101","","","","26","19","1","1","8","14","14","65","19","21","3","16.1","3","5","2","50.5","10","1","5","5","5","1.96","1.81","0.92","47.2113953","7.23","40.07","10.61","14.54","18.13","24","40.1","84","0.323076923","0.157894737","0.285714286","6","3.230769231","4.642857143","2.5","1.714285714","0.923076923","1.15","0.619230769","77.38095238","59.85037406","53.84615385","19.8019802","4.752475248","29.91452991","55.55555556","34.18803419","63.49206349","22.93447293","42.59259259","6.76990776","12.57268584","57.12250712","106.0846561"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00102","","","","26","23","1","1","9","23","23","136","70","41","6.2","43.1","1","3","5","46.8","11.4","1","5","7","3","3.98","1.75","1.02","91.4496307","14.37","57.79","4.82","6.86","10.21","47.2","90.3","206","0.301470588","0.088571429","0.229126214","8.956521739","7.923076923","5.913043478","5.230769231","2.052173913","1.815384615","1.873913043","1.657692308","66.01941748","52.27021041","88.46153846","24.35897436","11.4974359","58.4045584","66.02254428","67.23646724","76.00644122","61.3960114","69.4041868","16.37811381","18.51438953","128.6324786","145.410628"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00103","","","","26","18","2","2","6","14","14","50","54","15","4","3.1","3","3","5","","","3","5","7","5","","","","","6.12","","","","","19","22.1","104","0.3","0.074074074","0.182692308","7.428571429","4","3.571428571","1.923076923","1.357142857","0.730769231","0.221428571","0.119230769","48.07692308","85.97285068","53.84615385","","","21.36752137","39.68253968","27.06552707","50.26455026","4.415954416","8.201058201","","","31.48148148","58.46560847"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00104","","","","26","10","1","1","7","6","6","15","9","8","0.4","7.2","5","5","1","","","1","7","8","1","","","","","11.03","","","","","8.4","15.6","24","0.533333333","0.044444444","0.35","4","0.923076923","2.5","0.576923077","1.4","0.323076923","1.2","0.276923077","62.5","53.84615385","23.07692308","","","11.3960114","49.38271605","11.96581197","51.85185185","10.25641026","44.44444444","","","22.22222222","96.2962963"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00105","","","","26","22","1","1","8","22","22","78","76","23","7","27.5","3","4","2","50","11.4","1","5","5","4","2.45","1.72","0.94","33.883358","14.37","50.36","12.3","17","0.72","30","57.5","154","0.294871795","0.092105263","0.194805195","7","5.923076923","3.545454545","3","1.363636364","1.153846154","1.25","1.057692308","50.64935065","52.17391304","84.61538462","22.8","6.84","32.76353276","38.72053872","42.73504274","50.50505051","39.17378917","46.2962963","9.743589744","11.51515152","81.90883191","96.8013468"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00106","","","","26","15","1","1","9","13","13","57","33","20","5","16.5","1","5","2","50.7","10.5","1","5","5","5","1.85","1.12","0.64","96.7172241","7.23","52.14","12.85","17.44","0.71","25","41.5","90","0.350877193","0.151515152","0.277777778","6.923076923","3.461538462","4.384615385","2.192307692","1.923076923","0.961538462","1.269230769","0.634615385","63.33333333","60.24096386","50","20.71005917","5.177514793","28.49002849","56.98005698","35.61253561","71.22507123","23.5042735","47.00854701","7.375377198","14.7507544","59.11680912","118.2336182"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00107","","","","26","22","1","1","7","16","16","64","26","13","7","11.3","3","4","3","50.3","13.5","1","9","7","1","2.7","1.55","0.78","31.3867626","12.39","52.06","6.92","9.49","14.93","20","31.3","90","0.203125","0.269230769","0.222222222","5.625","3.461538462","4","2.461538462","1.25","0.769230769","0.70625","0.434615385","71.11111111","63.89776358","61.53846154","26.8389662","5.367793241","18.51851852","30.09259259","28.49002849","46.2962963","16.0968661","26.15740741","7.646429118","12.42544732","44.58689459","72.4537037"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00108","","","","26","9","2","2","6","8","8","20","4","13","0.4","14.1","5","5","1","","","1","5","7","1","","","","","14.37","","","","","13.4","27.5","24","0.65","0.1","0.558333333","3","0.923076923","2.5","0.769230769","1.675","0.515384615","1.7625","0.542307692","83.33333333","48.72727273","30.76923077","","","18.51851852","60.18518519","19.08831909","62.03703704","20.08547009","65.27777778","","","39.17378917","127.3148148"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00109","","","","26","20","1","1","9","20","20","60","70","17","7","20.2","3","7","1","51","12.8","1","9","5","1","2.54","1.51","0.73","87.9580154","14.37","46.99","13","18.21","3.95","24","44.2","130","0.283333333","0.1","0.184615385","6.5","5","3","2.307692308","1.2","0.923076923","1.01","0.776923077","46.15384615","54.29864253","76.92307692","25.09803922","6.023529412","24.21652422","31.48148148","34.18803419","44.44444444","28.77492877","37.40740741","8.580526228","11.1546841","62.96296296","81.85185185"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00110","","","","26","17","1","1","9","14","14","33","26","10","2.9","21.2","3","3","2","50.6","12.7","1","7","5","3","2.81","1.69","0.92","38.2579002","14.37","53.77","7.84","10.88","8.67","12.9","34.1","59","0.303030303","0.111538462","0.218644068","4.214285714","2.269230769","2.357142857","1.269230769","0.921428571","0.496153846","1.514285714","0.815384615","55.93220339","37.82991202","53.84615385","25.09881423","3.237747036","14.24501425","26.45502646","18.37606838","34.12698413","30.1994302","56.08465608","4.612175264","8.565468348","48.57549858","90.21164021"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00111","","","","26","10","2","1","5","7","7","11","14","4.1","2","6.1","3","3","4","51","11.9","3","3","7","6","2.37","1.45","0.74","9.5073099","14.37","55.82","8.57","11.68","7.41","6.1","12.2","25","0.372727273","0.142857143","0.244","3.571428571","0.961538462","1.571428571","0.423076923","0.871428571","0.234615385","0.871428571","0.234615385","44","50","26.92307692","23.33333333","1.423333333","5.84045584","21.69312169","8.689458689","32.27513228","8.689458689","32.27513228","2.027540361","7.530864198","17.37891738","64.55026455"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00112","","","","26","18","1","1","8","13","11","15","8","4","0.6","14.1","5","5","1","50.3","15.9","1","5","8","3","2.58","1.5","1.02","33.9596863","0","56.2","8.25","11.47","7.36","4.6","18.7","23","0.266666667","0.075","0.2","1.769230769","0.884615385","1.153846154","0.576923077","0.353846154","0.176923077","1.084615385","0.542307692","65.2173913","24.59893048","50","31.61033797","1.454075547","5.698005698","11.3960114","6.552706553","13.10541311","20.08547009","40.17094017","2.071332688","4.142665375","26.63817664","53.27635328"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00113","","","","26","24","1","1","9","12","12","32","60","15.4","8","20.1","5","5","4","50.5","12.3","1","9","5","1","2.09","1.15","0.37","15.9649706","4.47","53.61","13.69","18.29","1.43","23.4","43.5","92","0.48125","0.133333333","0.254347826","7.666666667","3.538461538","2.666666667","1.230769231","1.95","0.9","1.675","0.773076923","34.7826087","53.79310345","46.15384615","24.35643564","5.699405941","21.93732194","47.5308642","33.33333333","72.22222222","28.63247863","62.03703704","8.118811881","17.59075908","61.96581197","134.2592593"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00114","","","","26","20","2","1","9","13","12","65","19","11","3","27","3","5","3","50.5","11.5","1","2","7","6","2.43","1.62","0.9","40.1939812","14.37","51.88","6.77","8.95","12.22","14","41","84","0.169230769","0.157894737","0.166666667","6.461538462","3.230769231","5","2.5","1.076923077","0.538461538","2.076923077","1.038461538","77.38095238","34.14634146","50","22.77227723","3.188118812","15.66951567","31.33903134","19.94301994","39.88603989","38.46153846","76.92307692","4.541479789","9.082959578","58.4045584","116.8091168"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00115","","","","26","14","1","1","6","11","11","47","15","15","1.9","8.2","1","3","2","50.3","13.4","1","9","7","1","2.49","1.41","0.97","16.5803165","12.39","60.92","8.3","11.57","2.59","16.9","25.1","62","0.319148936","0.126666667","0.272580645","5.636363636","2.384615385","4.272727273","1.807692308","1.536363636","0.65","0.745454545","0.315384615","75.80645161","67.33067729","42.30769231","26.64015905","4.502186879","21.36752137","50.50505051","24.07407407","56.9023569","11.68091168","27.60942761","6.413371622","15.15887838","35.75498575","84.51178451"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00116","","","","26","16","1","1","7","15","15","50","0","21","0","10.2","3","3","1","50.6","15.4","1","5","9","1","2.12","1.06","0.7","62.9859886","0.12","64.88","7.32","9.9","4.56","21","31.2","50","0.42","","0.42","3.333333333","1.923076923","3.333333333","1.923076923","1.4","0.807692308","0.68","0.392307692","100","67.30769231","57.69230769","30.43478261","6.391304348","29.91452991","51.85185185","29.91452991","51.85185185","14.52991453","25.18518519","9.104422148","15.78099839","44.44444444","77.03703704"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00117","","","","26","24","1","1","6","15","15","39","36","8","3.4","11.2","5","3","2","50.2","8.8","1","9","7","1","1.92","1.69","1","34.2480774","14.37","35.94","14.9","20.37","10.99","11.4","22.6","75","0.205128205","0.094444444","0.152","5","2.884615385","2.6","1.5","0.76","0.438461538","0.746666667","0.430769231","52","50.44247788","57.69230769","17.52988048","1.998406375","11.3960114","19.75308642","16.23931624","28.14814815","15.95441595","27.65432099","2.846732727","4.934336727","32.19373219","55.80246914"
"","","MZP2013UMB-AT01","","","","","","","","","MZP2013UMB-AT01-00118","","","","26","23","1","1","","16","16","43","24","16","3","27","1","3","2","47.5","13.6","3","3","9","5","2.07","1.13","1","12.4973459","1.74","65.44","4.57","6.46","6.68","19","46","67","0.372093023","0.125","0.28358209","4.1875","2.576923077","2.6875","1.653846154","1.1875","0.730769231","1.6875","1.038461538","64.17910448","41.30434783","61.53846154","28.63157895","5.44","22.79202279","37.03703704","27.06552707","43.98148148","38.46153846","62.5","7.749287749","12.59259259","65.52706553","106.4814815"
