"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00079","","","","39","25","1","1","7","25","9","4","7","1","1","23.3","8","5","5","1","50.4","15.5","5","1","3","1","4.86","2.02","1.41","101.22","","48.89","3.25","5.31","19.93","1.32","2","25.3","11","0.25","0.142857143","0.181818182","0.44","0.282051282","0.16","0.102564103","0.08","0.051282051","0.932","0.597435897","36.36363636","7.90513834","64.1025641","30.75396825","0.615079365","0.949667616","1.481481481","1.899335233","2.962962963","22.12725546","34.51851852","0.584120954","0.911228689","24.02659069","37.48148148"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00080","","","","39","20","1","3","5","14","5","0","8","0","2.1","7.7","5","5","7","7","32.1","5.2","1","7","7","5","9.24","3.56","2.3","60.9","14.37","25.73","5.29","8.7","30.02","1.34","2.1","9.8","8","","0.2625","0.2625","0.571428571","0.205128205","0","0","0.15","0.053846154","0.55","0.197435897","0","21.42857143","35.8974359","16.19937695","0.340186916","0","0","1.994301994","5.555555556","7.312440646","20.37037037","0.323064498","0.899965386","9.30674264","25.92592593"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00081","","","","39","19","1","5","5","17","17","5","13","1.4","2.3","9","2","5","5","1","50.5","16.3","3","1","1","1","4.35","1.62","1.41","0","1.76","65.07","2.05","4.02","5.57","0","3.7","12.7","18","0.28","0.176923077","0.205555556","1.058823529","0.461538462","0.294117647","0.128205128","0.217647059","0.094871795","0.529411765","0.230769231","27.77777778","29.13385827","43.58974359","32.27722772","1.194257426","1.329534663","3.050108932","3.51377018","8.061002179","8.547008547","19.60784314","1.134147603","2.60186803","12.06077873","27.66884532"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00082","","","","39","20","1","7","5","18","18","10","11","2.5","2","7.2","4","5","5","1","50.8","9.1","1","7","3","5","8.93","3.37","2.25","62.44","12.39","35.49","3.17","5.94","25.65","1.11","4.5","11.7","21","0.25","0.181818182","0.214285714","1.166666667","0.538461538","0.555555556","0.256410256","0.25","0.115384615","0.4","0.184615385","47.61904762","38.46153846","46.15384615","17.91338583","0.806102362","2.374169041","5.144032922","4.273504274","9.259259259","6.837606838","14.81481481","0.765529309","1.658646836","11.11111111","24.07407407"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00083","","","","39","30","1","3","5","26","20","13","11","4","1.9","11.9","7","5","3","1","50.3","14.9","1","5","3","3","4.39","1.96","1.44","25.46","10.5","57.75","2.59","4.31","8.7","0.51","5.9","17.8","24","0.307692308","0.172727273","0.245833333","0.923076923","0.615384615","0.5","0.333333333","0.226923077","0.151282051","0.457692308","0.305128205","54.16666667","33.14606742","66.66666667","29.6222664","1.747713718","3.798670465","5.698005698","5.603038936","8.404558405","11.30104463","16.95156695","1.65974712","2.48962068","16.90408357","25.35612536"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00084","","","","39","25","1","3","5","23","23","23","28","6.6","4.5","10.5","7","5","3","1","50.2","9.9","1","5","3","3","5.74","2.38","1.61","34.33","7.76","44.21","9.26","13.26","8.03","1.03","11.1","21.6","51","0.286956522","0.160714286","0.217647059","2.217391304","1.307692308","1","0.58974359","0.482608696","0.284615385","0.456521739","0.269230769","45.09803922","51.38888889","58.97435897","19.72111554","2.189043825","6.267806268","10.62801932","10.54131054","17.87439614","9.971509972","16.90821256","2.078864031","3.525030314","20.51282051","34.7826087"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00085","","","","39","30","1","1","5","22","5","2","5","0.3","0.6","8.8","2","7","7","5","50.8","16.3","5","3","1","1","5.6","1.81","1.58","10.06","0.15","61.15","2.37","4.77","8.67","0.38","0.9","9.7","7","0.15","0.12","0.128571429","0.318181818","0.179487179","0.090909091","0.051282051","0.040909091","0.023076923","0.4","0.225641026","28.57142857","9.278350515","56.41025641","32.08661417","0.288779528","0.284900285","0.505050505","0.854700855","1.515151515","8.357075024","14.81481481","0.274244566","0.486160821","9.211775878","16.32996633"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00086","","","","39","11","1","5","5","3","3","4","0","1.1","0","3.9","4","5","3","1","50.1","9.2","1","5","3","3","5.31","2.39","1.6","39.82","7.23","41.61","8.92","12.88","14.56","0.93","1.1","5","4","0.275","","0.275","1.333333333","0.102564103","1.333333333","0.102564103","0.366666667","0.028205128","1.3","0.1","100","22","7.692307692","18.36327345","0.201996008","1.044634378","13.58024691","1.044634378","13.58024691","3.703703704","48.14814815","0.191829067","2.493777876","4.748338082","61.72839506"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00087","","","","39","20","1","3","7","14","10","4","8","1","1.1","9.6","2","5","5","3","50.1","19.6","5","3","5","3","5.62","1.81","1.4","8.39","3.03","66.37","1.31","2.9","6.3","0.13","2.1","11.7","12","0.25","0.1375","0.175","0.857142857","0.307692308","0.285714286","0.102564103","0.15","0.053846154","0.685714286","0.246153846","33.33333333","17.94871795","35.8974359","39.12175649","0.821556886","0.949667616","2.645502646","1.994301994","5.555555556","9.116809117","25.3968254","0.78020597","2.173430916","11.11111111","30.95238095"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00088","","","","39","20","1","3","5","20","20","4","22","1","3","10","5","5","5","5","50.7","10.1","1","5","5","5","7.45","2.66","1.9","35.16","12.39","38.65","5.13","8.18","22","0.96","4","14","26","0.25","0.136363636","0.153846154","1.3","0.666666667","0.2","0.102564103","0.2","0.102564103","0.5","0.256410256","15.38461538","28.57142857","51.28205128","19.92110454","0.796844181","0.949667616","1.851851852","3.798670465","7.407407407","9.496676163","18.51851852","0.756737114","1.475637373","13.29534663","25.92592593"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00089","","","","39","22","1","1","5","4","4","0","8","0","2","3","6","7","7","1","34.2","13.1","5","5","5","1","8.17","2.52","1.67","12.11","3.03","60.81","1.67","4.31","6.48","0.09","2","5","8","","0.25","0.25","2","0.205128205","0","0","0.5","0.051282051","0.75","0.076923077","0","40","10.25641026","38.30409357","0.766081871","0","0","1.899335233","18.51851852","2.849002849","27.77777778","0.727523145","7.093350661","4.748338082","46.2962963"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00090","","","","39","19","1","1","5","15","15","7","13","2","2.2","3.2","4","5","5","1","50.7","14.5","1","5","5","3","5.73","2.11","1.53","23.34","10.5","62.18","1.82","3.46","6.69","0.14","4.2","7.4","20","0.285714286","0.169230769","0.21","1.333333333","0.512820513","0.466666667","0.179487179","0.28","0.107692308","0.213333333","0.082051282","35","56.75675676","38.46153846","28.59960552","1.201183432","1.899335233","4.938271605","3.988603989","10.37037037","3.038936372","7.901234568","1.140725007","2.965885017","7.027540361","18.27160494"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00091","","","","39","18","1","1","5","18","18","10","40","2.3","5.5","10.3","3","5","5","3","49","13.2","1","5","5","3","8.32","2.8","2.03","48.71","11.03","49.65","2.87","5.14","13.32","0.84","7.8","18.1","50","0.23","0.1375","0.156","2.777777778","1.282051282","0.555555556","0.256410256","0.433333333","0.2","0.572222222","0.264102564","20","43.09392265","46.15384615","26.93877551","2.10122449","2.184235518","4.732510288","7.407407407","16.04938272","9.781576448","21.19341564","1.995464853","4.323507181","17.18898386","37.24279835"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00092","","","","39","20","1","1","5","2","2","0","4","0","1","7.5","2","7","7","1","41.9","12.9","5","1","1","1","7.15","2.47","1.77","24.16","1.04","58.62","1.94","3.85","8.49","0.4","1","8.5","4","","0.25","0.25","2","0.102564103","0","0","0.5","0.025641026","3.75","0.192307692","0","11.76470588","5.128205128","30.7875895","0.307875895","0","0","0.949667616","18.51851852","7.122507123","138.8888889","0.292379767","5.701405463","8.072174739","157.4074074"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00093","","","","39","14","1","3","5","14","8","0","10","0","3.1","8.5","5","5","5","1","37.2","11.1","3","3","5","3","5.68","2.12","1.32","24.03","6.12","54.02","4.16","6.73","11.37","0.42","3.1","11.6","10","","0.31","0.31","0.714285714","0.256410256","0","0","0.221428571","0.079487179","0.607142857","0.217948718","0","26.72413793","35.8974359","29.83870968","0.925","0","0","2.943969611","8.201058201","8.072174739","22.48677249","0.878442545","2.447089947","11.01614435","30.68783069"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00094","","","","39","13","1","7","9","13","2","0","4","0","1","7.1","6","7","7","1","50.5","12.9","5","1","3","1","4.05","1.8","1.37","6.03","0.69","58.02","2.73","4.57","12.4","0.43","1","8.1","4","","0.25","0.25","0.307692308","0.102564103","0","0","0.076923077","0.025641026","0.546153846","0.182051282","0","12.34567901","33.33333333","25.54455446","0.255445545","0","0","0.949667616","2.849002849","6.742640076","20.22792023","0.242588361","0.727765084","7.692307692","23.07692308"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00095","","","","39","20","1","3","5","20","20","17","12","6","3","7.4","5","3","3","1","50.5","13.1","1","7","5","5","7.46","2.46","1.64","20.28","12.39","51.52","3.73","6.13","12.2","0.39","9","16.4","29","0.352941176","0.25","0.310344828","1.45","0.743589744","0.85","0.435897436","0.45","0.230769231","0.37","0.18974359","58.62068966","54.87804878","51.28205128","25.94059406","2.334653465","5.698005698","11.11111111","8.547008547","16.66666667","7.027540361","13.7037037","2.217144791","4.323432343","15.57454891","30.37037037"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00096","","","","39","19","1","3","5","19","15","17","0","5.7","0","6.5","5","3","3","1","50.1","11.2","1","7","5","5","8.27","2.77","1.92","34.97","10.5","41.8","5.35","8.18","16.46","0.71","5.7","12.2","17","0.335294118","","0.335294118","0.894736842","0.435897436","0.894736842","0.435897436","0.3","0.146153846","0.342105263","0.166666667","100","46.72131148","48.71794872","22.35528942","1.274251497","5.413105413","11.11111111","5.413105413","11.11111111","6.172839506","12.6705653","1.210115382","2.483921047","11.58594492","23.78167641"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00097","","","","39","20","1","1","7","18","10","8","5","1.3","1","8.3","8","5","5","5","50.3","15.9","5","3","3","1","5.74","2.07","1.52","105.09","","58.93","2.08","3.81","10.02","0.69","2.3","10.6","13","0.1625","0.2","0.176923077","0.722222222","0.333333333","0.444444444","0.205128205","0.127777778","0.058974359","0.461111111","0.212820513","61.53846154","21.69811321","46.15384615","31.61033797","0.727037773","1.234567901","2.674897119","2.184235518","4.732510288","7.882241216","17.0781893","0.690444229","1.495962497","10.06647673","21.81069959"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00098","","","","39","22","1","3","5","22","8","0","10","0","2","8.7","4","7","7","1","18.8","4.5","1","7","5","3","8.92","3.58","2.4","53.66","11.03","38.07","3.47","6.32","20.46","2.24","2","10.7","10","","0.2","0.2","0.454545455","0.256410256","0","0","0.090909091","0.051282051","0.395454545","0.223076923","0","18.69158879","56.41025641","23.93617021","0.478723404","0","0","1.899335233","3.367003367","8.262108262","14.64646465","0.454628114","0.805931657","10.16144349","18.01346801"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00099","","","","39","20","1","3","5","13","13","27","0","7.5","0","9","4","1","1","1","50","13.5","1","7","5","3","4.73","2.13","1.55","26.4","10.5","55.54","6.22","9.32","3.5","0.35","7.5","16.5","27","0.277777778","","0.277777778","2.076923077","0.692307692","2.076923077","0.692307692","0.576923077","0.192307692","0.692307692","0.230769231","100","45.45454545","33.33333333","27","2.025","7.122507123","21.36752137","7.122507123","21.36752137","8.547008547","25.64102564","1.923076923","5.769230769","15.66951567","47.00854701"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00100","","","","39","14","3","7","5","14","14","14","13","4","2","7","6","3","1","1","50.7","13.8","5","1","1","1","4.57","1.77","1.37","0","0.69","62.45","3.02","5.19","7.09","0.03","6","13","27","0.285714286","0.153846154","0.222222222","1.928571429","0.692307692","1","0.358974359","0.428571429","0.153846154","0.5","0.179487179","51.85185185","46.15384615","35.8974359","27.21893491","1.633136095","3.798670465","10.58201058","5.698005698","15.87301587","6.647673314","18.51851852","1.550936462","4.320465859","12.34567901","34.39153439"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00101","","","","39","20","1","3","5","4","3","0","4","0","1.1","2.8","4","5","5","1","49.8","9.6","3","3","5","3","8.56","3.02","1.96","24.78","7.76","49.96","4.93","7.93","10.96","0.91","1.1","3.9","4","","0.275","0.275","1","0.102564103","0","0","0.275","0.028205128","0.7","0.071794872","0","28.20512821","10.25641026","19.27710843","0.212048193","0","0","1.044634378","10.18518519","2.659069326","25.92592593","0.201375302","1.963409192","3.703703704","36.11111111"
"","","MZP2012GUR-AT16","","","","","","","","","MZP2012GUR-AT16-00102","","","","39","14","1","1","5","14","14","13","5","5","1.2","25","6","5","5","3","50.5","17","3","1","3","3","3.9","1.72","1.28","6.37","4.61","66.31","2.46","4.36","2.57","0.12","6.2","31.2","18","0.384615385","0.24","0.344444444","1.285714286","0.461538462","0.928571429","0.333333333","0.442857143","0.158974359","1.785714286","0.641025641","72.22222222","19.87179487","35.8974359","33.66336634","2.087128713","4.748338082","13.22751323","5.887939221","16.4021164","23.74169041","66.13756614","1.98207855","5.521504531","29.62962963","82.53968254"
