"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_irrigation","treatment_non_irrigation"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00043","","","","26","26","1","5","5","26","11","0","12","0","4","3.5","7","7","3","3","1","1","1","","","","","","","","","","","4","7.5","12","","0.333333333","0.333333333","0.461538462","0.461538462","0","0","0.153846154","0.153846154","0.134615385","0.134615385","0","53.33333333","100","0","0","5.698005698","5.698005698","4.985754986","4.985754986","10.68376068","10.68376068","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00044","","","","26","26","1","3","9","26","20","8","17","2.2","6.5","4.5","3","3","5","3","3","1","1","","","","","","","","","","","8.7","13.2","25","0.275","0.382352941","0.348","0.961538462","0.961538462","0.307692308","0.307692308","0.334615385","0.334615385","0.173076923","0.173076923","32","65.90909091","100","3.133903134","3.133903134","12.39316239","12.39316239","6.41025641","6.41025641","18.8034188","18.8034188","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00045","","","","26","24","1","3","5","24","20","0","35","0","9","3.5","3","5","9","5","3","1","1","5.65","1.95","1.44","0","30.35","0","61.12","2.04","3.45","7.54","9","12.5","35","","0.257142857","0.257142857","1.458333333","1.346153846","0","0","0.375","0.346153846","0.145833333","0.134615385","0","72","92.30769231","0","0","12.82051282","13.88888889","4.985754986","5.401234568","17.80626781","19.29012346","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00046","","","","26","22","5","9","5","22","10","9","9","2.3","2.5","4.5","5","5","3","7","3","1","1","7.99","2.23","1.66","19.63","35.88","0","68.72","0.62","1.36","4.9","4.8","9.3","18","0.255555556","0.277777778","0.266666667","0.818181818","0.692307692","0.409090909","0.346153846","0.218181818","0.184615385","0.204545455","0.173076923","50","51.61290323","84.61538462","3.276353276","3.872053872","6.837606838","8.080808081","6.41025641","7.575757576","13.24786325","15.65656566","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00047","","","","26","18","5","9","5","8","8","9","30","2.2","9.5","3.5","3","3","7","1","7","5","5","5.82","2.55","1.66","4.69","60.16","25.68","42.22","4.22","7.06","22.53","11.7","15.2","39","0.244444444","0.316666667","0.3","4.875","1.5","1.125","0.346153846","1.4625","0.45","0.4375","0.134615385","23.07692308","76.97368421","30.76923077","3.133903134","10.18518519","16.66666667","54.16666667","4.985754986","16.2037037","21.65242165","70.37037037","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00048","","","","26","21","3","7","5","21","20","9","23","2.2","8.5","4.5","3","5","5","1","5","5","3","5.52","2.28","1.49","65.43","72.15","9.94","60.59","1.98","3.49","7.74","10.7","15.2","32","0.244444444","0.369565217","0.334375","1.523809524","1.230769231","0.428571429","0.346153846","0.50952381","0.411538462","0.214285714","0.173076923","28.125","70.39473684","80.76923077","3.133903134","3.880070547","15.24216524","18.8712522","6.41025641","7.936507937","21.65242165","26.80776014","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00049","","","","26","18","1","3","5","18","10","9","9","2.2","2","3","7","9","1","1","5","5","3","5.81","2.45","1.42","0","49.87","15.81","60.11","0.83","1.99","13.1","4.2","7.2","18","0.244444444","0.222222222","0.233333333","1","0.692307692","0.5","0.346153846","0.233333333","0.161538462","0.166666667","0.115384615","50","58.33333333","69.23076923","3.133903134","4.526748971","5.982905983","8.641975309","4.273504274","6.172839506","10.25641026","14.81481481","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00050","","","","26","23","1","5","5","23","23","17","23","5.5","7.8","8.5","1","3","3","5","5","3","3","4.87","2.03","1.26","0","51.31","0","56.47","1.69","3.05","15.68","13.3","21.8","40","0.323529412","0.339130435","0.3325","1.739130435","1.538461538","0.739130435","0.653846154","0.57826087","0.511538462","0.369565217","0.326923077","42.5","61.00917431","88.46153846","7.834757835","8.85668277","18.94586895","21.41706924","12.10826211","13.68760064","31.05413105","35.10466989","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00051","","","","26","23","1","3","5","23","20","19","55","8.5","12.5","9.5","3","3","3","1","7","5","5","3.81","2.01","1.16","0","44.9","24.76","59.48","2.57","4.23","10.35","21","30.5","74","0.447368421","0.227272727","0.283783784","3.217391304","2.846153846","0.826086957","0.730769231","0.913043478","0.807692308","0.413043478","0.365384615","25.67567568","68.85245902","88.46153846","12.10826211","13.68760064","29.91452991","33.81642512","13.53276353","15.2979066","43.44729345","49.11433172","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00052","","","","26","24","1","3","5","24","12","9","13","2","4.5","5.5","5","5","5","3","1","1","1","3.97","1.8","1.09","0","35.08","0","63.02","1.34","2.54","11.3","6.5","12","22","0.222222222","0.346153846","0.295454545","0.916666667","0.846153846","0.375","0.346153846","0.270833333","0.25","0.229166667","0.211538462","40.90909091","54.16666667","92.30769231","2.849002849","3.086419753","9.259259259","10.0308642","7.834757835","8.487654321","17.09401709","18.51851852","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00053","","","","26","10","1","3","5","8","8","13","13","4","3.1","5","5","5","3","5","5","3","1","4.65","2","1.32","0","51.86","11.35","51.48","2.01","3.71","19.9","7.1","12.1","26","0.307692308","0.238461538","0.273076923","3.25","1","1.625","0.5","0.8875","0.273076923","0.625","0.192307692","50","58.67768595","30.76923077","5.698005698","18.51851852","10.11396011","32.87037037","7.122507123","23.14814815","17.23646724","56.01851852","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00054","","","","26","25","1","5","5","25","10","5","8","1.5","2","3.5","7","7","3","3","5","3","1","4.07","1.94","1.23","14.21","56.63","0","60.97","1.96","3.88","12.78","3.5","7","13","0.3","0.25","0.269230769","0.52","0.5","0.2","0.192307692","0.14","0.134615385","0.14","0.134615385","38.46153846","50","96.15384615","2.136752137","2.222222222","4.985754986","5.185185185","4.985754986","5.185185185","9.971509972","10.37037037","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00055","","","","26","15","1","3","5","12","12","16","20","5.6","7.5","9.5","3","3","3","1","7","3","3","3.08","2.25","1.33","0","57.85","40.65","47.59","4.37","6.11","16","13.1","22.6","36","0.35","0.375","0.363888889","3","1.384615385","1.333333333","0.615384615","1.091666667","0.503846154","0.791666667","0.365384615","44.44444444","57.96460177","46.15384615","7.977207977","17.28395062","18.66096866","40.43209877","13.53276353","29.32098765","32.19373219","69.75308642","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00056","","","","26","24","1","3","5","24","13","9","12","2.1","3.5","5.6","5","5","3","3","3","1","1","4.9","1.51","1.26","0","37.93","0","68.12","0.6","1.52","6.2","5.6","11.2","21","0.233333333","0.291666667","0.266666667","0.875","0.807692308","0.375","0.346153846","0.233333333","0.215384615","0.233333333","0.215384615","42.85714286","50","92.30769231","2.991452991","3.240740741","7.977207977","8.641975309","7.977207977","8.641975309","15.95441595","17.28395062","1",""
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00057","","","","26","21","1","3","5","14","10","8","9","2","2.3","3.5","7","7","1","1","7","3","3","4.35","1.99","1.25","0","50.46","26.76","57.39","4.11","6.26","8.23","4.3","7.8","17","0.25","0.255555556","0.252941176","1.214285714","0.653846154","0.571428571","0.307692308","0.307142857","0.165384615","0.25","0.134615385","47.05882353","55.12820513","53.84615385","2.849002849","5.291005291","6.125356125","11.37566138","4.985754986","9.259259259","11.11111111","20.63492063","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00058","","","","26","24","3","9","5","24","11","10","9","4.2","2.3","5","5","5","3","3","3","3","1","4.24","1.61","1.24","0","14.68","0","67.29","0.63","1.78","6.34","6.5","11.5","19","0.42","0.255555556","0.342105263","0.791666667","0.730769231","0.416666667","0.384615385","0.270833333","0.25","0.208333333","0.192307692","52.63157895","56.52173913","92.30769231","5.982905983","6.481481481","9.259259259","10.0308642","7.122507123","7.716049383","16.38176638","17.74691358","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00059","","","","26","22","1","5","5","22","22","14","17","5.5","6.5","7.5","3","1","3","3","3","1","1","3.73","1.67","1.14","0","26.35","0","60.46","1.21","2.15","12.91","12","19.5","31","0.392857143","0.382352941","0.387096774","1.409090909","1.192307692","0.636363636","0.538461538","0.545454545","0.461538462","0.340909091","0.288461538","45.16129032","61.53846154","84.61538462","7.834757835","9.259259259","17.09401709","20.2020202","10.68376068","12.62626263","27.77777778","32.82828283","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00060","","","","26","15","1","5","5","8","6","0","12","0","4","3.5","7","7","7","1","7","5","5","5.19","2.24","1.4","28.64","74.51","25.88","56.67","4.25","6.21","7.98","4","7.5","12","","0.333333333","0.333333333","1.5","0.461538462","0","0","0.5","0.153846154","0.4375","0.134615385","0","53.33333333","30.76923077","0","0","5.698005698","18.51851852","4.985754986","16.2037037","10.68376068","34.72222222","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00061","","","","26","21","1","3","5","21","10","9","9","2.1","2","4","7","7","3","3","1","1","1","4.67","1.5","1.21","0","32.04","0","68.97","0.75","1.92","5.71","4.1","8.1","18","0.233333333","0.222222222","0.227777778","0.857142857","0.692307692","0.428571429","0.346153846","0.195238095","0.157692308","0.19047619","0.153846154","50","50.61728395","80.76923077","2.991452991","3.703703704","5.84045584","7.231040564","5.698005698","7.054673721","11.53846154","14.28571429","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00062","","","","26","22","1","3","5","22","10","9","9","2.2","2.1","3.5","7","7","3","3","1","1","1","4.09","1.55","1.28","0","41.7","0","69.67","1.15","2.51","3.23","4.3","7.8","18","0.244444444","0.233333333","0.238888889","0.818181818","0.692307692","0.409090909","0.346153846","0.195454545","0.165384615","0.159090909","0.134615385","50","55.12820513","84.61538462","3.133903134","3.703703704","6.125356125","7.239057239","4.985754986","5.892255892","11.11111111","13.13131313","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00063","","","","26","20","1","3","5","20","11","8","9","2.1","2","4","7","7","3","1","7","3","3","5.23","2.03","1.35","0","31.54","9.27","59.02","0.9","1.95","13.02","4.1","8.1","17","0.2625","0.222222222","0.241176471","0.85","0.653846154","0.4","0.307692308","0.205","0.157692308","0.2","0.153846154","47.05882353","50.61728395","76.92307692","2.991452991","3.888888889","5.84045584","7.592592593","5.698005698","7.407407407","11.53846154","15","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00064","","","","26","22","1","3","5","22","20","10","17","4","5","5","5","5","5","1","5","5","3","4.08","2.29","1.56","30.44","83.55","18.22","55.3","2.79","4.58","10.7","9","14","27","0.4","0.294117647","0.333333333","1.227272727","1.038461538","0.454545455","0.384615385","0.409090909","0.346153846","0.227272727","0.192307692","37.03703704","64.28571429","84.61538462","5.698005698","6.734006734","12.82051282","15.15151515","7.122507123","8.417508418","19.94301994","23.56902357","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00065","","","","26","17","1","9","5","17","14","9","9","2.1","2","3.5","5","5","5","1","5","5","3","4.39","2.58","1.55","100.43","117.61","31.82","34.14","7.81","12.19","19.96","4.1","7.6","18","0.233333333","0.222222222","0.227777778","1.058823529","0.692307692","0.529411765","0.346153846","0.241176471","0.157692308","0.205882353","0.134615385","50","53.94736842","65.38461538","2.991452991","4.575163399","5.84045584","8.932461874","4.985754986","7.625272331","10.82621083","16.5577342","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00066","","","","26","15","1","5","5","10","3","0","5","0","1.5","2","9","9","1","1","7","5","5","8.4","2.99","1.91","292.37","112.47","41.16","44.99","1.28","2.93","19.89","1.5","3.5","5","","0.3","0.3","0.5","0.192307692","0","0","0.15","0.057692308","0.2","0.076923077","0","42.85714286","38.46153846","0","0","2.136752137","5.555555556","2.849002849","7.407407407","4.985754986","12.96296296","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00067","","","","26","10","1","3","3","10","9","8","9","2","2","3","7","9","1","1","5","3","3","5.08","2.03","1.37","0","52.6","0","63.21","0.8","2.04","8.47","4","7","17","0.25","0.222222222","0.235294118","1.7","0.653846154","0.8","0.307692308","0.4","0.153846154","0.3","0.115384615","47.05882353","57.14285714","38.46153846","2.849002849","7.407407407","5.698005698","14.81481481","4.273504274","11.11111111","9.971509972","25.92592593","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00068","","","","26","18","1","3","3","18","10","8","9","2","2.1","4","7","7","3","1","7","5","3","6.23","2.79","1.96","48.28","110.87","52.78","36.71","2.14","4.44","28.63","4.1","8.1","17","0.25","0.233333333","0.241176471","0.944444444","0.653846154","0.444444444","0.307692308","0.227777778","0.157692308","0.222222222","0.153846154","47.05882353","50.61728395","69.23076923","2.849002849","4.115226337","5.84045584","8.436213992","5.698005698","8.230452675","11.53846154","16.66666667","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00069","","","","26","19","1","3","7","19","15","13","12","4.5","4.2","8.9","3","3","3","3","3","1","1","4.34","1.69","1","0","26.86","57.93","67.16","1.62","2.71","6.26","8.7","17.6","25","0.346153846","0.35","0.348","1.315789474","0.961538462","0.684210526","0.5","0.457894737","0.334615385","0.468421053","0.342307692","52","49.43181818","73.07692308","6.41025641","8.771929825","12.39316239","16.95906433","12.67806268","17.34892788","25.07122507","34.3079922","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00070","","","","26","20","1","3","5","20","10","8","10","2","3.1","5.5","5","5","3","3","3","1","1","5.19","1.82","1.32","0","39.74","0","70.47","1.1","2.41","1.32","5.1","10.6","18","0.25","0.31","0.283333333","0.9","0.692307692","0.4","0.307692308","0.255","0.196153846","0.275","0.211538462","44.44444444","48.11320755","76.92307692","2.849002849","3.703703704","7.264957265","9.444444444","7.834757835","10.18518519","15.0997151","19.62962963","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00071","","","","26","13","1","1","5","7","7","7","20","2","4","6.1","5","5","3","1","7","5","5","4.74","2.58","1.53","0","112.15","54.37","31.28","4.08","6.98","33.33","6","12.1","27","0.285714286","0.2","0.222222222","3.857142857","1.038461538","1","0.269230769","0.857142857","0.230769231","0.871428571","0.234615385","25.92592593","49.58677686","26.92307692","2.849002849","10.58201058","8.547008547","31.74603175","8.689458689","32.27513228","17.23646724","64.02116402","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00072","","","","26","24","1","1","7","24","15","8","13","2","3.5","5.3","5","5","3","1","3","1","1","4.57","1.83","1.23","0","58.34","128.37","63.74","1.16","2.61","5.95","5.5","10.8","21","0.25","0.269230769","0.261904762","0.875","0.807692308","0.333333333","0.307692308","0.229166667","0.211538462","0.220833333","0.203846154","38.0952381","50.92592593","92.30769231","2.849002849","3.086419753","7.834757835","8.487654321","7.54985755","8.179012346","15.38461538","16.66666667","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00073","","","","26","17","1","3","5","15","15","30","52","13.5","14.7","14.5","1","1","5","1","5","3","3","5.73","2.5","1.53","0","66.78","32.85","52.16","1.78","3.35","14.4","28.2","42.7","82","0.45","0.282692308","0.343902439","5.466666667","3.153846154","2","1.153846154","1.88","1.084615385","0.966666667","0.557692308","36.58536585","66.04215457","57.69230769","19.23076923","33.33333333","40.17094017","69.62962963","20.65527066","35.80246914","60.82621083","105.4320988","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00074","","","","26","21","1","1","5","21","21","26","30","11","10.1","10.1","3","3","5","3","3","3","1","4.55","1.87","1.21","0","34.19","0","55.96","1.79","2.83","16.32","21.1","31.2","56","0.423076923","0.336666667","0.376785714","2.666666667","2.153846154","1.238095238","1","1.004761905","0.811538462","0.480952381","0.388461538","46.42857143","67.62820513","80.76923077","15.66951567","19.40035273","30.05698006","37.21340388","14.38746439","17.81305115","44.44444444","55.02645503","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00075","","","","26","23","1","1","7","23","23","12","19","4","7.9","7.9","3","3","3","1","3","3","1","5.02","2.22","1.28","6.3","71.29","2.29","56.88","2.09","3.83","12.68","11.9","19.8","31","0.333333333","0.415789474","0.383870968","1.347826087","1.192307692","0.52173913","0.461538462","0.517391304","0.457692308","0.343478261","0.303846154","38.70967742","60.1010101","88.46153846","5.698005698","6.441223833","16.95156695","19.1626409","11.25356125","12.72141707","28.20512821","31.88405797","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00076","","","","26","20","1","3","7","20","20","19","27","6.5","8.9","10.5","1","3","3","3","3","1","1","5.71","1.76","1.48","0","39.24","0","64.87","1.3","2.84","4.19","15.4","25.9","46","0.342105263","0.32962963","0.334782609","2.3","1.769230769","0.95","0.730769231","0.77","0.592307692","0.525","0.403846154","41.30434783","59.45945946","76.92307692","9.259259259","12.03703704","21.93732194","28.51851852","14.95726496","19.44444444","36.89458689","47.96296296","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00077","","","","26","16","1","5","5","16","14","8","13","2","3","7.5","5","7","3","1","3","1","1","5.9","2.08","1.31","0","35.9","0.23","63.52","0.52","1.5","9.11","5","12.5","21","0.25","0.230769231","0.238095238","1.3125","0.807692308","0.5","0.307692308","0.3125","0.192307692","0.46875","0.288461538","38.0952381","40","61.53846154","2.849002849","4.62962963","7.122507123","11.57407407","10.68376068","17.36111111","17.80626781","28.93518519","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00078","","","","26","22","1","3","5","22","13","9","8","2.2","2","4.5","5","5","3","3","3","1","1","3.83","1.28","1.01","0","26.66","0","69.01","0.88","2.26","6.12","4.2","8.7","17","0.244444444","0.25","0.247058824","0.772727273","0.653846154","0.409090909","0.346153846","0.190909091","0.161538462","0.204545455","0.173076923","52.94117647","48.27586207","84.61538462","3.133903134","3.703703704","5.982905983","7.070707071","6.41025641","7.575757576","12.39316239","14.64646465","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00079","","","","26","17","1","3","5","17","5","0","8","0","2","3.5","9","9","1","3","3","1","1","","","","","","","","","","","2","5.5","8","","0.25","0.25","0.470588235","0.307692308","0","0","0.117647059","0.076923077","0.205882353","0.134615385","0","36.36363636","65.38461538","0","0","2.849002849","4.357298475","4.985754986","7.625272331","7.834757835","11.98257081","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00080","","","","26","22","1","3","5","22","22","10","18","3","8","4.5","3","3","3","1","5","3","3","3.81","2.18","1.36","27.74","85.26","36.5","48.45","3.81","5.74","15.97","11","15.5","28","0.3","0.444444444","0.392857143","1.272727273","1.076923077","0.454545455","0.384615385","0.5","0.423076923","0.204545455","0.173076923","35.71428571","70.96774194","84.61538462","4.273504274","5.050505051","15.66951567","18.51851852","6.41025641","7.575757576","22.07977208","26.09427609","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00081","","","","26","25","1","1","5","25","20","8","18","2.1","4.5","3.5","7","5","3","1","5","5","3","5.24","2.43","1.54","0","77.63","45.98","49.85","2.12","3.51","17.47","6.6","10.1","26","0.2625","0.25","0.253846154","1.04","1","0.32","0.307692308","0.264","0.253846154","0.14","0.134615385","30.76923077","65.34653465","96.15384615","2.991452991","3.111111111","9.401709402","9.777777778","4.985754986","5.185185185","14.38746439","14.96296296","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00082","","","","26","20","1","3","5","20","20","9","21","2.3","3.7","4.5","5","5","3","1","5","5","3","10.26","3.37","2.09","235.28","150.31","50.9","40.75","0.66","3.24","24.65","6","10.5","30","0.255555556","0.176190476","0.2","1.5","1.153846154","0.45","0.346153846","0.3","0.230769231","0.225","0.173076923","30","57.14285714","76.92307692","3.276353276","4.259259259","8.547008547","11.11111111","6.41025641","8.333333333","14.95726496","19.44444444","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00083","","","","26","20","1","3","3","20","20","12","52","3.5","9.5","6.5","3","3","3","1","5","3","5","4.76","2.24","1.33","0","59.46","30.53","54.74","3.03","4.97","11.93","13","19.5","64","0.291666667","0.182692308","0.203125","3.2","2.461538462","0.6","0.461538462","0.65","0.5","0.325","0.25","18.75","66.66666667","76.92307692","4.985754986","6.481481481","18.51851852","24.07407407","9.259259259","12.03703704","27.77777778","36.11111111","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00084","","","","26","20","1","3","5","20","20","14","18","3","5","7.5","3","5","3","1","5","3","5","4.58","1.97","1.23","0","68.33","15.96","54.03","3.16","5.2","15.71","8","15.5","32","0.214285714","0.277777778","0.25","1.6","1.230769231","0.7","0.538461538","0.4","0.307692308","0.375","0.288461538","43.75","51.61290323","76.92307692","4.273504274","5.555555556","11.3960114","14.81481481","10.68376068","13.88888889","22.07977208","28.7037037","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00085","","","","26","25","1","1","5","25","25","8","41","2","10.5","8.5","3","5","3","1","7","5","5","6.79","2.67","1.64","0","95.75","50.25","32.49","2.84","5.26","31.94","12.5","21","49","0.25","0.256097561","0.255102041","1.96","1.884615385","0.32","0.307692308","0.5","0.480769231","0.34","0.326923077","16.32653061","59.52380952","96.15384615","2.849002849","2.962962963","17.80626781","18.51851852","12.10826211","12.59259259","29.91452991","31.11111111","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00086","","","","26","25","1","1","7","25","12","9","11","2","3","7","5","5","3","3","5","1","1","","","","","","","","","","","5","12","20","0.222222222","0.272727273","0.25","0.8","0.769230769","0.36","0.346153846","0.2","0.192307692","0.28","0.269230769","45","41.66666667","96.15384615","2.849002849","2.962962963","7.122507123","7.407407407","9.971509972","10.37037037","17.09401709","17.77777778","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00087","","","","26","26","1","1","7","26","26","21","25","10.1","12.9","13.5","3","3","3","1","5","3","1","7.49","2.54","1.57","0","65.56","0","53.59","1.54","2.99","14.37","23","36.5","46","0.480952381","0.516","0.5","1.769230769","1.769230769","0.807692308","0.807692308","0.884615385","0.884615385","0.519230769","0.519230769","45.65217391","63.01369863","100","14.38746439","14.38746439","32.76353276","32.76353276","19.23076923","19.23076923","51.99430199","51.99430199","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00088","","","","26","21","1","7","5","18","10","9","8","2.2","2","3.5","5","5","3","1","5","3","3","8.17","2.63","1.73","8.17","64.04","34.29","56.26","1.94","3.36","10","4.2","7.7","17","0.244444444","0.25","0.247058824","0.944444444","0.653846154","0.5","0.346153846","0.233333333","0.161538462","0.194444444","0.134615385","52.94117647","54.54545455","69.23076923","3.133903134","4.526748971","5.982905983","8.641975309","4.985754986","7.201646091","10.96866097","15.8436214","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00089","","","","26","26","1","3","7","26","20","16","17","6.9","7.9","5.6","3","1","3","1","5","1","1","6.68","2.34","1.55","0","52.18","0","58.8","0.87","2.12","11.14","14.8","20.4","33","0.43125","0.464705882","0.448484848","1.269230769","1.269230769","0.615384615","0.615384615","0.569230769","0.569230769","0.215384615","0.215384615","48.48484848","72.54901961","100","9.829059829","9.829059829","21.08262108","21.08262108","7.977207977","7.977207977","29.05982906","29.05982906","","1"
"","","MZP2013GUR-ST01","","","","","","","","","MZP2013GUR-ST01-00090","","","","26","25","1","7","5","25","20","0","24","0","6.6","7","5","5","3","1","7","3","5","4.91","2.39","1.38","35.41","109.28","42.94","48.62","3.84","6.44","15.46","6.6","13.6","24","","0.275","0.275","0.96","0.923076923","0","0","0.264","0.253846154","0.28","0.269230769","0","48.52941176","96.15384615","0","0","9.401709402","9.777777778","9.971509972","10.37037037","19.37321937","20.14814815","","1"
