"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00056","","","","39","32","1","1","9","32","10","24","2.2","5","13.2","5","7","7","1","7.2","20.4","34","0.22","0.208333333","0.211764706","1.0625","0.871794872","0.3125","0.256410256","0.225","0.184615385","0.4125","0.338461538","29.41176471","35.29411765","82.05128205","2.089268756","2.546296296","6.837606838","8.333333333","12.53561254","15.27777778","19.37321937","23.61111111"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00057","","","","39","33","3","5","5","31","23","45","6.5","11.7","15","1","3","3","1","18.2","33.2","68","0.282608696","0.26","0.267647059","2.193548387","1.743589744","0.741935484","0.58974359","0.587096774","0.466666667","0.483870968","0.384615385","33.82352941","54.81927711","79.48717949","6.172839506","7.765830346","17.28395062","21.74432497","14.24501425","17.92114695","31.52896486","39.66547192"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00058","","","","39","37","1","1","5","36","17","27","4.5","6.7","10.5","4","5","5","3","11.2","21.7","44","0.264705882","0.248148148","0.254545455","1.222222222","1.128205128","0.472222222","0.435897436","0.311111111","0.287179487","0.291666667","0.269230769","38.63636364","51.61290323","92.30769231","4.273504274","4.62962963","10.6362773","11.52263374","9.971509972","10.80246914","20.60778727","22.32510288"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00059","","","","39","36","1","1","5","35","12","20","3.2","5.2","10.5","8","7","7","3","8.4","18.9","32","0.266666667","0.26","0.2625","0.914285714","0.820512821","0.342857143","0.307692308","0.24","0.215384615","0.3","0.269230769","37.5","44.44444444","89.74358974","3.038936372","3.386243386","7.977207977","8.888888889","9.971509972","11.11111111","17.94871795","20"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00060","","","","39","31","1","1","7","30","11","37","5","8.5","16","7","3","3","1","13.5","29.5","48","0.454545455","0.22972973","0.28125","1.6","1.230769231","0.366666667","0.282051282","0.45","0.346153846","0.533333333","0.41025641","22.91666667","45.76271186","76.92307692","4.748338082","6.172839506","12.82051282","16.66666667","15.19468186","19.75308642","28.01519468","36.41975309"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00061","","","","39","32","1","1","5","30","23","50","7","11.2","12.3","6","3","3","1","18.2","30.5","73","0.304347826","0.224","0.249315068","2.433333333","1.871794872","0.766666667","0.58974359","0.606666667","0.466666667","0.41","0.315384615","31.50684932","59.67213115","76.92307692","6.647673314","8.641975309","17.28395062","22.4691358","11.68091168","15.18518519","28.9648623","37.65432099"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00062","","","","39","39","1","1","9","38","21","38","6.4","7.5","18.5","5","3","3","3","13.9","32.4","59","0.304761905","0.197368421","0.23559322","1.552631579","1.512820513","0.552631579","0.538461538","0.365789474","0.356410256","0.486842105","0.474358974","35.59322034","42.90123457","97.43589744","6.077872745","6.237816764","13.20037987","13.54775828","17.5688509","18.03118908","30.76923077","31.57894737"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00063","","","","39","28","1","1","5","28","10","18","3","4","7.3","1","5","7","1","7","14.3","28","0.3","0.222222222","0.25","1","0.717948718","0.357142857","0.256410256","0.25","0.179487179","0.260714286","0.187179487","35.71428571","48.95104895","71.79487179","2.849002849","3.968253968","6.647673314","9.259259259","6.932573599","9.656084656","13.58024691","18.91534392"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00064","","","","39","38","1","1","7","36","12","22","3.5","6","14","8","5","5","5","9.5","23.5","34","0.291666667","0.272727273","0.279411765","0.944444444","0.871794872","0.333333333","0.307692308","0.263888889","0.243589744","0.388888889","0.358974359","35.29411765","40.42553191","92.30769231","3.323836657","3.600823045","9.021842355","9.773662551","13.29534663","14.40329218","22.31718898","24.17695473"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00065","","","","39","37","1","1","5","36","18","28","4.6","8","14.3","6","3","3","3","12.6","26.9","46","0.255555556","0.285714286","0.273913043","1.277777778","1.179487179","0.5","0.461538462","0.35","0.323076923","0.397222222","0.366666667","39.13043478","46.8401487","92.30769231","4.368471035","4.732510288","11.96581197","12.96296296","13.58024691","14.71193416","25.54605888","27.67489712"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00066","","","","39","35","1","1","5","34","10","19","3.2","5","12","5","5","5","5","8.2","20.2","29","0.32","0.263157895","0.282758621","0.852941176","0.743589744","0.294117647","0.256410256","0.241176471","0.21025641","0.352941176","0.307692308","34.48275862","40.59405941","87.17948718","3.038936372","3.48583878","7.787274454","8.932461874","11.3960114","13.07189542","19.18328585","22.0043573"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00067","","","","39","36","1","3","7","36","11","19","3","5","9.7","6","5","5","1","8","17.7","30","0.272727273","0.263157895","0.266666667","0.833333333","0.769230769","0.305555556","0.282051282","0.222222222","0.205128205","0.269444444","0.248717949","36.66666667","45.19774011","92.30769231","2.849002849","3.086419753","7.597340931","8.230452675","9.211775878","9.979423868","16.80911681","18.20987654"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00068","","","","39","34","5","9","5","33","13","22","4","6.2","15","7","5","5","3","10.2","25.2","35","0.307692308","0.281818182","0.291428571","1.060606061","0.897435897","0.393939394","0.333333333","0.309090909","0.261538462","0.454545455","0.384615385","37.14285714","40.47619048","84.61538462","3.798670465","4.489337823","9.686609687","11.44781145","14.24501425","16.83501684","23.93162393","28.28282828"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00069","","","","39","36","1","1","5","34","19","32","5","7","13.7","4","3","3","1","12","25.7","51","0.263157895","0.21875","0.235294118","1.5","1.307692308","0.558823529","0.487179487","0.352941176","0.307692308","0.402941176","0.351282051","37.25490196","46.692607","87.17948718","4.748338082","5.446623094","11.3960114","13.07189542","13.01044634","14.92374728","24.40645774","27.9956427"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00070","","","","39","20","1","3","5","17","5","13","1.1","3.6","7.5","4","7","7","1","4.7","12.2","18","0.22","0.276923077","0.261111111","1.058823529","0.461538462","0.294117647","0.128205128","0.276470588","0.120512821","0.441176471","0.192307692","27.77777778","38.52459016","43.58974359","1.044634378","2.396514161","4.463437797","10.23965142","7.122507123","16.33986928","11.58594492","26.5795207"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00071","","","","39","32","1","1","7","31","29","48","8","12","11.5","7","3","3","1","20","31.5","77","0.275862069","0.25","0.25974026","2.483870968","1.974358974","0.935483871","0.743589744","0.64516129","0.512820513","0.370967742","0.294871795","37.66233766","63.49206349","79.48717949","7.597340931","9.557945042","18.99335233","23.8948626","10.92117759","13.739546","29.91452991","37.6344086"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00072","","","","39","33","1","1","5","30","22","39","5.3","7.6","11.5","7","3","3","3","12.9","24.4","61","0.240909091","0.194871795","0.21147541","2.033333333","1.564102564","0.733333333","0.564102564","0.43","0.330769231","0.383333333","0.294871795","36.06557377","52.86885246","76.92307692","5.033238367","6.543209877","12.25071225","15.92592593","10.92117759","14.19753086","23.17188984","30.12345679"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00073","","","","39","10","1","1","5","10","13","21","4","6","10","2","5","5","3","10","20","34","0.307692308","0.285714286","0.294117647","3.4","0.871794872","1.3","0.333333333","1","0.256410256","1","0.256410256","38.23529412","50","25.64102564","3.798670465","14.81481481","9.496676163","37.03703704","9.496676163","37.03703704","18.99335233","74.07407407"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00074","","","","39","30","1","3","5","27","17","30","4.5","7","13.5","7","5","5","5","11.5","25","47","0.264705882","0.233333333","0.244680851","1.740740741","1.205128205","0.62962963","0.435897436","0.425925926","0.294871795","0.5","0.346153846","36.17021277","46","69.23076923","4.273504274","6.172839506","10.92117759","15.77503429","12.82051282","18.51851852","23.74169041","34.29355281"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00075","","","","39","30","1","1","7","30","17","30","4","7.5","13.5","9","5","5","3","11.5","25","47","0.235294118","0.25","0.244680851","1.566666667","1.205128205","0.566666667","0.435897436","0.383333333","0.294871795","0.45","0.346153846","36.17021277","46","76.92307692","3.798670465","4.938271605","10.92117759","14.19753086","12.82051282","16.66666667","23.74169041","30.86419753"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00076","","","","39","36","1","1","5","33","21","38","6.4","7.5","14.3","5","3","3","3","13.9","28.2","59","0.304761905","0.197368421","0.23559322","1.787878788","1.512820513","0.636363636","0.538461538","0.421212121","0.356410256","0.433333333","0.366666667","35.59322034","49.29078014","84.61538462","6.077872745","7.182940516","13.20037987","15.60044893","13.58024691","16.04938272","26.78062678","31.64983165"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00077","","","","39","29","3","1","9","28","10","20","3.1","6","13.2","8","3","3","3","9.1","22.3","30","0.31","0.3","0.303333333","1.071428571","0.769230769","0.357142857","0.256410256","0.325","0.233333333","0.471428571","0.338461538","33.33333333","40.80717489","71.79487179","2.943969611","4.100529101","8.641975309","12.03703704","12.53561254","17.46031746","21.17758784","29.4973545"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00078","","","","39","39","1","1","5","38","33","57","9.2","18","14.7","5","3","1","3","27.2","41.9","90","0.278787879","0.315789474","0.302222222","2.368421053","2.307692308","0.868421053","0.846153846","0.715789474","0.697435897","0.386842105","0.376923077","36.66666667","64.91646778","97.43589744","8.73694207","8.966861598","25.83095916","26.51072125","13.96011396","14.32748538","39.79107312","40.83820663"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00079","","","","39","30","1","1","5","30","18","41","5.5","10.5","14.3","7","3","3","1","16","30.3","59","0.305555556","0.256097561","0.271186441","1.966666667","1.512820513","0.6","0.461538462","0.533333333","0.41025641","0.476666667","0.366666667","30.50847458","52.80528053","76.92307692","5.22317189","6.790123457","15.19468186","19.75308642","13.58024691","17.65432099","28.77492877","37.40740741"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00080","","","","39","33","1","3","5","32","22","39","5.3","7.6","11.5","7","3","3","3","12.9","24.4","61","0.240909091","0.194871795","0.21147541","1.90625","1.564102564","0.6875","0.564102564","0.403125","0.330769231","0.359375","0.294871795","36.06557377","52.86885246","82.05128205","5.033238367","6.134259259","12.25071225","14.93055556","10.92117759","13.31018519","23.17188984","28.24074074"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00081","","","","39","31","1","1","1","30","23","50","7","11.2","12.3","6","3","3","1","18.2","30.5","73","0.304347826","0.224","0.249315068","2.433333333","1.871794872","0.766666667","0.58974359","0.606666667","0.466666667","0.41","0.315384615","31.50684932","59.67213115","76.92307692","6.647673314","8.641975309","17.28395062","22.4691358","11.68091168","15.18518519","28.9648623","37.65432099"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00082","","","","39","30","1","1","7","30","11","40","3.2","8.5","16","8","3","3","1","11.7","27.7","51","0.290909091","0.2125","0.229411765","1.7","1.307692308","0.366666667","0.282051282","0.39","0.3","0.533333333","0.41025641","21.56862745","42.23826715","76.92307692","3.038936372","3.950617284","11.11111111","14.44444444","15.19468186","19.75308642","26.30579297","34.19753086"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00083","","","","39","30","1","1","5","30","19","32","5","7","13.7","5","3","3","1","12","25.7","51","0.263157895","0.21875","0.235294118","1.7","1.307692308","0.633333333","0.487179487","0.4","0.307692308","0.456666667","0.351282051","37.25490196","46.692607","76.92307692","4.748338082","6.172839506","11.3960114","14.81481481","13.01044634","16.91358025","24.40645774","31.72839506"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00084","","","","39","30","1","1","5","29","31","48","8.3","13.2","11.5","7","3","3","1","21.5","33","79","0.267741935","0.275","0.272151899","2.724137931","2.025641026","1.068965517","0.794871795","0.74137931","0.551282051","0.396551724","0.294871795","39.24050633","65.15151515","74.35897436","7.882241216","10.60025543","20.41785375","27.45849298","10.92117759","14.68710089","31.33903134","42.14559387"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00085","","","","39","27","1","1","5","26","17","30","4.5","7","13.5","7","5","5","5","11.5","25","47","0.264705882","0.233333333","0.244680851","1.807692308","1.205128205","0.653846154","0.435897436","0.442307692","0.294871795","0.519230769","0.346153846","36.17021277","46","66.66666667","4.273504274","6.41025641","10.92117759","16.38176638","12.82051282","19.23076923","23.74169041","35.61253561"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00086","","","","39","28","3","7","5","28","13","22","4","6.2","15","7","5","5","3","10.2","25.2","35","0.307692308","0.281818182","0.291428571","1.25","0.897435897","0.464285714","0.333333333","0.364285714","0.261538462","0.535714286","0.384615385","37.14285714","40.47619048","71.79487179","3.798670465","5.291005291","9.686609687","13.49206349","14.24501425","19.84126984","23.93162393","33.33333333"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00087","","","","39","30","1","3","5","30","19","33","5","8.2","14","1","5","5","3","13.2","27.2","52","0.263157895","0.248484848","0.253846154","1.733333333","1.333333333","0.633333333","0.487179487","0.44","0.338461538","0.466666667","0.358974359","36.53846154","48.52941176","76.92307692","4.748338082","6.172839506","12.53561254","16.2962963","13.29534663","17.28395062","25.83095916","33.58024691"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00088","","","","39","19","1","1","5","17","5","13","1.1","3.6","7.5","4","7","7","1","4.7","12.2","18","0.22","0.276923077","0.261111111","1.058823529","0.461538462","0.294117647","0.128205128","0.276470588","0.120512821","0.441176471","0.192307692","27.77777778","38.52459016","43.58974359","1.044634378","2.396514161","4.463437797","10.23965142","7.122507123","16.33986928","11.58594492","26.5795207"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00089","","","","39","19","3","9","5","18","12","20","3.2","5.2","10.5","8","7","7","3","8.4","18.9","32","0.266666667","0.26","0.2625","1.777777778","0.820512821","0.666666667","0.307692308","0.466666667","0.215384615","0.583333333","0.269230769","37.5","44.44444444","46.15384615","3.038936372","6.58436214","7.977207977","17.28395062","9.971509972","21.60493827","17.94871795","38.88888889"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00090","","","","39","33","1","1","5","33","20","40","5.1","8.5","16","6","5","5","5","13.6","29.6","60","0.255","0.2125","0.226666667","1.818181818","1.538461538","0.606060606","0.512820513","0.412121212","0.348717949","0.484848485","0.41025641","33.33333333","45.94594595","84.61538462","4.843304843","5.723905724","12.91547958","15.2637486","15.19468186","17.95735129","28.11016144","33.22109989"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00091","","","","39","34","1","1","7","34","25","40","6.2","11.7","17.5","7","1","3","1","17.9","35.4","65","0.248","0.2925","0.275384615","1.911764706","1.666666667","0.735294118","0.641025641","0.526470588","0.458974359","0.514705882","0.448717949","38.46153846","50.56497175","87.17948718","5.887939221","6.753812636","16.99905033","19.49891068","16.61918329","19.06318083","33.61823362","38.5620915"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00092","","","","39","38","1","1","5","37","24","40","6.1","9.7","12.3","5","3","5","1","15.8","28.1","64","0.254166667","0.2425","0.246875","1.72972973","1.641025641","0.648648649","0.615384615","0.427027027","0.405128205","0.332432432","0.315384615","37.5","56.22775801","94.87179487","5.79297246","6.106106106","15.00474834","15.81581582","11.68091168","12.31231231","26.68566002","28.12812813"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00093","","","","39","22","1","1","5","20","13","21","3.4","6","10","2","5","5","3","9.4","19.4","34","0.261538462","0.285714286","0.276470588","1.7","0.871794872","0.65","0.333333333","0.47","0.241025641","0.5","0.256410256","38.23529412","48.45360825","51.28205128","3.228869896","6.296296296","8.926875594","17.40740741","9.496676163","18.51851852","18.42355176","35.92592593"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00094","","","","39","32","3","5","7","31","16","27","4.3","6.5","17.3","8","3","3","3","10.8","28.1","43","0.26875","0.240740741","0.251162791","1.387096774","1.102564103","0.516129032","0.41025641","0.348387097","0.276923077","0.558064516","0.443589744","37.20930233","38.4341637","79.48717949","4.08357075","5.13739546","10.25641026","12.90322581","16.42924976","20.66905615","26.68566002","33.57228196"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00095","","","","39","33","1","1","7","33","19","39","5","8.3","19.3","9","5","5","3","13.3","32.6","58","0.263157895","0.212820513","0.229310345","1.757575758","1.487179487","0.575757576","0.487179487","0.403030303","0.341025641","0.584848485","0.494871795","32.75862069","40.79754601","84.61538462","4.748338082","5.611672278","12.6305793","14.92704826","18.328585","21.66105499","30.95916429","36.58810325"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00096","","","","39","32","1","1","5","31","15","37","5","6.2","12.5","7","3","3","3","11.2","23.7","52","0.333333333","0.167567568","0.215384615","1.677419355","1.333333333","0.483870968","0.384615385","0.361290323","0.287179487","0.403225806","0.320512821","28.84615385","47.25738397","79.48717949","4.748338082","5.973715651","10.6362773","13.38112306","11.8708452","14.93428913","22.50712251","28.31541219"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00097","","","","39","30","1","1","5","29","10","24","2.2","5","13.2","5","7","7","1","7.2","20.4","34","0.22","0.208333333","0.211764706","1.172413793","0.871794872","0.344827586","0.256410256","0.248275862","0.184615385","0.455172414","0.338461538","29.41176471","35.29411765","74.35897436","2.089268756","2.809706258","6.837606838","9.195402299","12.53561254","16.85823755","19.37321937","26.05363985"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00098","","","","39","34","1","1","5","34","12","20","3.5","4.2","12","7","1","5","5","7.7","19.7","32","0.291666667","0.21","0.240625","0.941176471","0.820512821","0.352941176","0.307692308","0.226470588","0.197435897","0.352941176","0.307692308","37.5","39.08629442","87.17948718","3.323836657","3.812636166","7.312440646","8.387799564","11.3960114","13.07189542","18.70845204","21.45969499"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00099","","","","39","36","1","1","7","34","10","14","3","4.1","18.5","5","5","7","1","7.1","25.6","24","0.3","0.292857143","0.295833333","0.705882353","0.615384615","0.294117647","0.256410256","0.208823529","0.182051282","0.544117647","0.474358974","41.66666667","27.734375","87.17948718","2.849002849","3.267973856","6.742640076","7.734204793","17.5688509","20.15250545","24.31149098","27.88671024"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00100","","","","39","29","1","1","7","29","19","30","5.2","6.8","12","4","5","3","3","12","24","49","0.273684211","0.226666667","0.244897959","1.689655172","1.256410256","0.655172414","0.487179487","0.413793103","0.307692308","0.413793103","0.307692308","38.7755102","50","74.35897436","4.938271605","6.641123883","11.3960114","15.3256705","11.3960114","15.3256705","22.79202279","30.651341"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00101","","","","39","36","1","1","7","35","18","33","5","7.3","13.5","2","3","5","1","12.3","25.8","51","0.277777778","0.221212121","0.241176471","1.457142857","1.307692308","0.514285714","0.461538462","0.351428571","0.315384615","0.385714286","0.346153846","35.29411765","47.6744186","89.74358974","4.748338082","5.291005291","11.68091168","13.01587302","12.82051282","14.28571429","24.5014245","27.3015873"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00102","","","","39","27","1","1","5","27","21","28","5.6","6.7","11.2","4","5","3","3","12.3","23.5","49","0.266666667","0.239285714","0.251020408","1.814814815","1.256410256","0.777777778","0.538461538","0.455555556","0.315384615","0.414814815","0.287179487","42.85714286","52.34042553","69.23076923","5.318138651","7.68175583","11.68091168","16.87242798","10.6362773","15.36351166","22.31718898","32.23593964"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00103","","","","39","31","1","1","7","30","10","19","3","5","14.3","5","5","5","3","8","22.3","29","0.3","0.263157895","0.275862069","0.966666667","0.743589744","0.333333333","0.256410256","0.266666667","0.205128205","0.476666667","0.366666667","34.48275862","35.87443946","76.92307692","2.849002849","3.703703704","7.597340931","9.87654321","13.58024691","17.65432099","21.17758784","27.5308642"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00104","","","","39","24","1","1","5","23","14","30","4","8.7","20.5","6","7","3","1","12.7","33.2","44","0.285714286","0.29","0.288636364","1.913043478","1.128205128","0.608695652","0.358974359","0.552173913","0.325641026","0.891304348","0.525641026","31.81818182","38.25301205","58.97435897","3.798670465","6.441223833","12.06077873","20.45088567","19.46818613","33.01127214","31.52896486","53.46215781"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00105","","","","39","19","1","1","5","18","10","18","3","4","7.3","1","5","7","1","7","14.3","28","0.3","0.222222222","0.25","1.555555556","0.717948718","0.555555556","0.256410256","0.388888889","0.179487179","0.405555556","0.187179487","35.71428571","48.95104895","46.15384615","2.849002849","6.172839506","6.647673314","14.40329218","6.932573599","15.02057613","13.58024691","29.42386831"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00106","","","","39","35","1","1","7","34","11","19","3","5","9.7","6","5","5","1","8","17.7","30","0.272727273","0.263157895","0.266666667","0.882352941","0.769230769","0.323529412","0.282051282","0.235294118","0.205128205","0.285294118","0.248717949","36.66666667","45.19774011","87.17948718","2.849002849","3.267973856","7.597340931","8.71459695","9.211775878","10.5664488","16.80911681","19.28104575"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00107","","","","39","30","1","1","5","30","18","28","4.6","8","14.3","6","3","3","3","12.6","26.9","46","0.255555556","0.285714286","0.273913043","1.533333333","1.179487179","0.6","0.461538462","0.42","0.323076923","0.476666667","0.366666667","39.13043478","46.8401487","76.92307692","4.368471035","5.679012346","11.96581197","15.55555556","13.58024691","17.65432099","25.54605888","33.20987654"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00108","","","","39","30","3","5","9","29","12","32","4","6.7","18.3","1","3","3","3","10.7","29","44","0.333333333","0.209375","0.243181818","1.517241379","1.128205128","0.413793103","0.307692308","0.368965517","0.274358974","0.631034483","0.469230769","27.27272727","36.89655172","74.35897436","3.798670465","5.108556833","10.16144349","13.66538953","17.37891738","23.37164751","27.54036087","37.03703704"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00109","","","","39","33","1","5","7","32","24","49","6.5","11.7","12.5","2","3","3","3","18.2","30.7","73","0.270833333","0.23877551","0.249315068","2.28125","1.871794872","0.75","0.615384615","0.56875","0.466666667","0.390625","0.320512821","32.87671233","59.28338762","82.05128205","6.172839506","7.523148148","17.28395062","21.06481481","11.8708452","14.46759259","29.15479582","35.53240741"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00110","","","","39","23","1","1","5","22","30","55","7.3","13.2","12.5","4","1","1","1","20.5","33","85","0.243333333","0.24","0.241176471","3.863636364","2.179487179","1.363636364","0.769230769","0.931818182","0.525641026","0.568181818","0.320512821","35.29411765","62.12121212","56.41025641","6.932573599","12.28956229","19.46818613","34.51178451","11.8708452","21.04377104","31.33903134","55.55555556"
"","","MZP2018GUR-MT01","","","","","","","","","MZP2018GUR-MT01-00111","","","","39","24","1","1","5","23","13","24","4","6.7","10.2","7","7","5","3","10.7","20.9","37","0.307692308","0.279166667","0.289189189","1.608695652","0.948717949","0.565217391","0.333333333","0.465217391","0.274358974","0.443478261","0.261538462","35.13513514","51.19617225","58.97435897","3.798670465","6.441223833","10.16144349","17.23027375","9.686609687","16.42512077","19.84805318","33.65539452"
