"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00120","","","","26","13","1","3","5","13","13","12","17","3.6","6.7","13.5","4","3","3","3","12.39","10.3","23.8","29","0.3","0.394117647","0.355172414","2.230769231","1.115384615","0.923076923","0.461538462","0.792307692","0.396153846","1.038461538","0.519230769","41.37931034","43.27731092","50","5.128205128","10.25641026","14.67236467","29.34472934","19.23076923","38.46153846","33.9031339","67.80626781"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00121","","","","26","8","3","5","5","8","8","8","14","2","5","6.5","4","5","5","3","11.03","7","13.5","22","0.25","0.357142857","0.318181818","2.75","0.846153846","1","0.307692308","0.875","0.269230769","0.8125","0.25","36.36363636","51.85185185","30.76923077","2.849002849","9.259259259","9.971509972","32.40740741","9.259259259","30.09259259","19.23076923","62.5"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00122","","","","26","10","5","9","5","10","6","6","5","1.3","1.1","3","2","7","5","7","7.23","2.4","5.4","11","0.216666667","0.22","0.218181818","1.1","0.423076923","0.6","0.230769231","0.24","0.092307692","0.3","0.115384615","54.54545455","44.44444444","38.46153846","1.851851852","4.814814815","3.418803419","8.888888889","4.273504274","11.11111111","7.692307692","20"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00123","","","","26","13","1","1","5","13","13","14","19","5","7.5","7.5","6","3","3","5","7.23","12.5","20","33","0.357142857","0.394736842","0.378787879","2.538461538","1.269230769","1.076923077","0.538461538","0.961538462","0.480769231","0.576923077","0.288461538","42.42424242","62.5","50","7.122507123","14.24501425","17.80626781","35.61253561","10.68376068","21.36752137","28.49002849","56.98005698"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00124","","","","26","4","1","3","5","4","4","8","8","2","1.1","2","5","5","5","5","3.03","3.1","5.1","16","0.25","0.1375","0.19375","4","0.615384615","2","0.307692308","0.775","0.119230769","0.5","0.076923077","50","60.78431373","15.38461538","2.849002849","18.51851852","4.415954416","28.7037037","2.849002849","18.51851852","7.264957265","47.22222222"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00125","","","","26","6","3","5","7","6","5","0","9","0","1.2","1.5","2","7","7","7","7.76","1.2","2.7","9","","0.133333333","0.133333333","1.5","0.346153846","0","0","0.2","0.046153846","0.25","0.057692308","0","44.44444444","23.07692308","0","0","1.709401709","7.407407407","2.136752137","9.259259259","3.846153846","16.66666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00126","","","","26","5","1","5","5","5","5","0","10","0","1.4","1.6","2","9","9","5","11.03","1.4","3","10","","0.14","0.14","2","0.384615385","0","0","0.28","0.053846154","0.32","0.061538462","0","46.66666667","19.23076923","0","0","1.994301994","10.37037037","2.279202279","11.85185185","4.273504274","22.22222222"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00127","","","","26","7","3","5","5","7","7","0","12","0","1.5","2","4","9","7","5","10.5","1.5","3.5","12","","0.125","0.125","1.714285714","0.461538462","0","0","0.214285714","0.057692308","0.285714286","0.076923077","0","42.85714286","26.92307692","0","0","2.136752137","7.936507937","2.849002849","10.58201058","4.985754986","18.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00128","","","","26","6","5","9","5","6","6","0","8","0","1","1.5","6","9","9","5","3.03","1","2.5","8","","0.125","0.125","1.333333333","0.307692308","0","0","0.166666667","0.038461538","0.25","0.057692308","0","40","23.07692308","0","0","1.424501425","6.172839506","2.136752137","9.259259259","3.561253561","15.43209877"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00129","","","","26","15","1","3","5","15","15","8","15","2","5.7","5.9","2","3","3","3","12.39","7.7","13.6","23","0.25","0.38","0.334782609","1.533333333","0.884615385","0.533333333","0.307692308","0.513333333","0.296153846","0.393333333","0.226923077","34.7826087","56.61764706","57.69230769","2.849002849","4.938271605","10.96866097","19.01234568","8.404558405","14.56790123","19.37321937","33.58024691"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00130","","","","26","16","1","3","5","16","16","14","20","5","7.9","10.5","4","3","5","5","10.5","12.9","23.4","34","0.357142857","0.395","0.379411765","2.125","1.307692308","0.875","0.538461538","0.80625","0.496153846","0.65625","0.403846154","41.17647059","55.12820513","61.53846154","7.122507123","11.57407407","18.37606838","29.86111111","14.95726496","24.30555556","33.33333333","54.16666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00131","","","","26","10","1","3","5","10","8","0","8","0","1.3","1.7","4","9","9","7","11.03","1.3","3","8","","0.1625","0.1625","0.8","0.307692308","0","0","0.13","0.05","0.17","0.065384615","0","43.33333333","38.46153846","0","0","1.851851852","4.814814815","2.421652422","6.296296296","4.273504274","11.11111111"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00132","","","","26","14","1","3","5","14","14","13","20","4.5","7","6.5","4","5","5","5","12.39","11.5","18","33","0.346153846","0.35","0.348484848","2.357142857","1.269230769","0.928571429","0.5","0.821428571","0.442307692","0.464285714","0.25","39.39393939","63.88888889","53.84615385","6.41025641","11.9047619","16.38176638","30.42328042","9.259259259","17.1957672","25.64102564","47.61904762"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00133","","","","26","6","1","3","5","6","6","10","17","3","6.6","4.5","4","5","5","3","12.39","9.6","14.1","27","0.3","0.388235294","0.355555556","4.5","1.038461538","1.666666667","0.384615385","1.6","0.369230769","0.75","0.173076923","37.03703704","68.08510638","23.07692308","4.273504274","18.51851852","13.67521368","59.25925926","6.41025641","27.77777778","20.08547009","87.03703704"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00134","","","","26","12","1","3","5","12","8","8","8","2","1.2","2","8","7","7","5","","3.2","5.2","16","0.25","0.15","0.2","1.333333333","0.615384615","0.666666667","0.307692308","0.266666667","0.123076923","0.166666667","0.076923077","50","61.53846154","46.15384615","2.849002849","6.172839506","4.558404558","9.87654321","2.849002849","6.172839506","7.407407407","16.04938272"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00135","","","","26","7","1","3","5","7","7","8","10","2","1.3","1.5","2","7","9","5","3.03","3.3","4.8","18","0.25","0.13","0.183333333","2.571428571","0.692307692","1.142857143","0.307692308","0.471428571","0.126923077","0.214285714","0.057692308","44.44444444","68.75","26.92307692","2.849002849","10.58201058","4.700854701","17.46031746","2.136752137","7.936507937","6.837606838","25.3968254"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00136","","","","26","5","3","5","5","5","5","8","6","2","1.1","1.6","6","7","9","5","7.76","3.1","4.7","14","0.25","0.183333333","0.221428571","2.8","0.538461538","1.6","0.307692308","0.62","0.119230769","0.32","0.061538462","57.14285714","65.95744681","19.23076923","2.849002849","14.81481481","4.415954416","22.96296296","2.279202279","11.85185185","6.695156695","34.81481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00137","","","","26","4","1","3","5","4","4","8","7","1.5","1.2","1.8","2","9","9","5","7.76","2.7","4.5","15","0.1875","0.171428571","0.18","3.75","0.576923077","2","0.307692308","0.675","0.103846154","0.45","0.069230769","53.33333333","60","15.38461538","2.136752137","13.88888889","3.846153846","25","2.564102564","16.66666667","6.41025641","41.66666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00138","","","","26","3","5","9","5","3","3","0","10","0","1.4","1.2","2","9","9","7","7.76","1.4","2.6","10","","0.14","0.14","3.333333333","0.384615385","0","0","0.466666667","0.053846154","0.4","0.046153846","0","53.84615385","11.53846154","0","0","1.994301994","17.28395062","1.709401709","14.81481481","3.703703704","32.09876543"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00139","","","","26","9","1","3","5","9","9","12","15","3.5","6.9","5.5","2","3","3","3","14.37","10.4","15.9","27","0.291666667","0.46","0.385185185","3","1.038461538","1.333333333","0.461538462","1.155555556","0.4","0.611111111","0.211538462","44.44444444","65.40880503","34.61538462","4.985754986","14.40329218","14.81481481","42.79835391","7.834757835","22.63374486","22.64957265","65.43209877"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00140","","","","26","10","1","3","5","10","10","10","14","3.4","5.5","4.5","2","3","5","1","12.39","8.9","13.4","24","0.34","0.392857143","0.370833333","2.4","0.923076923","1","0.384615385","0.89","0.342307692","0.45","0.173076923","41.66666667","66.41791045","38.46153846","4.843304843","12.59259259","12.67806268","32.96296296","6.41025641","16.66666667","19.08831909","49.62962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00141","","","","26","13","1","3","5","13","13","12","17","3.6","6","5","5","3","5","5","12.39","9.6","14.6","29","0.3","0.352941176","0.331034483","2.230769231","1.115384615","0.923076923","0.461538462","0.738461538","0.369230769","0.384615385","0.192307692","41.37931034","65.75342466","50","5.128205128","10.25641026","13.67521368","27.35042735","7.122507123","14.24501425","20.7977208","41.5954416"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00142","","","","26","14","1","3","5","14","14","10","17","3.7","7","5.5","4","3","5","3","11.03","10.7","16.2","27","0.37","0.411764706","0.396296296","1.928571429","1.038461538","0.714285714","0.384615385","0.764285714","0.411538462","0.392857143","0.211538462","37.03703704","66.04938272","53.84615385","5.270655271","9.788359788","15.24216524","28.30687831","7.834757835","14.55026455","23.07692308","42.85714286"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00143","","","","26","10","5","9","5","10","10","8","8","2","1.1","3","5","9","9","3","7.76","3.1","6.1","16","0.25","0.1375","0.19375","1.6","0.615384615","0.8","0.307692308","0.31","0.119230769","0.3","0.115384615","50","50.81967213","38.46153846","2.849002849","7.407407407","4.415954416","11.48148148","4.273504274","11.11111111","8.689458689","22.59259259"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00144","","","","26","10","3","9","5","10","8","0","10","0","2","1.7","4","7","9","5","7.76","2","3.7","10","","0.2","0.2","1","0.384615385","0","0","0.2","0.076923077","0.17","0.065384615","0","54.05405405","38.46153846","0","0","2.849002849","7.407407407","2.421652422","6.296296296","5.270655271","13.7037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00145","","","","26","9","3","9","5","9","9","10","12","2.5","3.5","2.5","4","7","7","5","7.76","6","8.5","22","0.25","0.291666667","0.272727273","2.444444444","0.846153846","1.111111111","0.384615385","0.666666667","0.230769231","0.277777778","0.096153846","45.45454545","70.58823529","34.61538462","3.561253561","10.28806584","8.547008547","24.69135802","3.561253561","10.28806584","12.10826211","34.97942387"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00146","","","","26","10","5","9","5","10","10","12","17","3","6.5","5","4","5","5","5","11.03","9.5","14.5","29","0.25","0.382352941","0.327586207","2.9","1.115384615","1.2","0.461538462","0.95","0.365384615","0.5","0.192307692","41.37931034","65.51724138","38.46153846","4.273504274","11.11111111","13.53276353","35.18518519","7.122507123","18.51851852","20.65527066","53.7037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00147","","","","26","5","1","3","5","5","5","10","8","2","1.3","1.5","2","7","7","1","7.23","3.3","4.8","18","0.2","0.1625","0.183333333","3.6","0.692307692","2","0.384615385","0.66","0.126923077","0.3","0.057692308","55.55555556","68.75","19.23076923","2.849002849","14.81481481","4.700854701","24.44444444","2.136752137","11.11111111","6.837606838","35.55555556"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00148","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00149","","","","26","6","3","9","5","6","6","0","10","0","1.7","1.3","2","9","9","3","12.39","1.7","3","10","","0.17","0.17","1.666666667","0.384615385","0","0","0.283333333","0.065384615","0.216666667","0.05","0","56.66666667","23.07692308","0","0","2.421652422","10.49382716","1.851851852","8.024691358","4.273504274","18.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00150","","","","26","10","3","9","5","10","10","8","12","2","3.6","8","2","5","5","5","11.03","5.6","13.6","20","0.25","0.3","0.28","2","0.769230769","0.8","0.307692308","0.56","0.215384615","0.8","0.307692308","40","41.17647059","38.46153846","2.849002849","7.407407407","7.977207977","20.74074074","11.3960114","29.62962963","19.37321937","50.37037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00151","","","","26","9","1","3","5","9","9","0","20","0","8.5","5.6","2","5","5","5","7.23","8.5","14.1","20","","0.425","0.425","2.222222222","0.769230769","0","0","0.944444444","0.326923077","0.622222222","0.215384615","0","60.28368794","34.61538462","0","0","12.10826211","34.97942387","7.977207977","23.04526749","20.08547009","58.02469136"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00152","","","","26","10","1","3","5","10","10","8","12","2.2","4","4.5","2","5","5","5","10.5","6.2","10.7","20","0.275","0.333333333","0.31","2","0.769230769","0.8","0.307692308","0.62","0.238461538","0.45","0.173076923","40","57.94392523","38.46153846","3.133903134","8.148148148","8.831908832","22.96296296","6.41025641","16.66666667","15.24216524","39.62962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00153","","","","26","11","1","5","5","11","5","0","9","0","2.3","1.5","5","7","7","7","7.23","2.3","3.8","9","","0.255555556","0.255555556","0.818181818","0.346153846","0","0","0.209090909","0.088461538","0.136363636","0.057692308","0","60.52631579","42.30769231","0","0","3.276353276","7.744107744","2.136752137","5.050505051","5.413105413","12.79461279"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00154","","","","26","8","1","9","3","8","8","0","10","0","2.3","1.7","2","7","7","7","11.03","2.3","4","10","","0.23","0.23","1.25","0.384615385","0","0","0.2875","0.088461538","0.2125","0.065384615","0","57.5","30.76923077","0","0","3.276353276","10.64814815","2.421652422","7.87037037","5.698005698","18.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00155","","","","26","10","1","3","5","10","10","3","9","0.4","2.2","2","2","9","9","5","6.12","2.6","4.6","12","0.133333333","0.244444444","0.216666667","1.2","0.461538462","0.3","0.115384615","0.26","0.1","0.2","0.076923077","25","56.52173913","38.46153846","0.56980057","1.481481481","3.703703704","9.62962963","2.849002849","7.407407407","6.552706553","17.03703704"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00156","","","","26","8","3","9","5","8","8","0","10","0","2.3","2.1","5","7","7","5","7.23","2.3","4.4","10","","0.23","0.23","1.25","0.384615385","0","0","0.2875","0.088461538","0.2625","0.080769231","0","52.27272727","30.76923077","0","0","3.276353276","10.64814815","2.991452991","9.722222222","6.267806268","20.37037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00157","","","","26","9","3","9","5","9","5","0","9","0","2","2.2","2","7","7","5","6.12","2","4.2","9","","0.222222222","0.222222222","1","0.346153846","0","0","0.222222222","0.076923077","0.244444444","0.084615385","0","47.61904762","34.61538462","0","0","2.849002849","8.230452675","3.133903134","9.053497942","5.982905983","17.28395062"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00158","","","","26","8","1","5","5","8","8","8","13","2","4.6","4.5","2","5","3","5","7.76","6.6","11.1","21","0.25","0.353846154","0.314285714","2.625","0.807692308","1","0.307692308","0.825","0.253846154","0.5625","0.173076923","38.0952381","59.45945946","30.76923077","2.849002849","9.259259259","9.401709402","30.55555556","6.41025641","20.83333333","15.81196581","51.38888889"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00159","","","","26","7","3","9","5","7","7","0","14","0","3","1.7","5","7","5","5","4.41","3","4.7","14","","0.214285714","0.214285714","2","0.538461538","0","0","0.428571429","0.115384615","0.242857143","0.065384615","0","63.82978723","26.92307692","0","0","4.273504274","15.87301587","2.421652422","8.994708995","6.695156695","24.86772487"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00160","","","","26","17","1","3","5","17","17","14","20","3.7","6.7","10.7","5","5","3","5","7.23","10.4","21.1","34","0.264285714","0.335","0.305882353","2","1.307692308","0.823529412","0.538461538","0.611764706","0.4","0.629411765","0.411538462","41.17647059","49.28909953","65.38461538","5.270655271","8.061002179","14.81481481","22.65795207","15.24216524","23.31154684","30.05698006","45.96949891"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00161","","","","26","16","1","3","5","16","15","0","18","0","7.1","9.5","2","5","5","5","12.39","7.1","16.6","18","","0.394444444","0.394444444","1.125","0.692307692","0","0","0.44375","0.273076923","0.59375","0.365384615","0","42.77108434","61.53846154","0","0","10.11396011","16.43518519","13.53276353","21.99074074","23.64672365","38.42592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00162","","","","26","10","1","5","5","10","10","10","15","3.3","6.7","8.5","4","3","5","3","7.23","10","18.5","25","0.33","0.446666667","0.4","2.5","0.961538462","1","0.384615385","1","0.384615385","0.85","0.326923077","40","54.05405405","38.46153846","4.700854701","12.22222222","14.24501425","37.03703704","12.10826211","31.48148148","26.35327635","68.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00163","","","","26","9","3","9","5","9","9","6","17","2","5.8","5.6","4","5","5","3","11.03","7.8","13.4","23","0.333333333","0.341176471","0.339130435","2.555555556","0.884615385","0.666666667","0.230769231","0.866666667","0.3","0.622222222","0.215384615","26.08695652","58.20895522","34.61538462","2.849002849","8.230452675","11.11111111","32.09876543","7.977207977","23.04526749","19.08831909","55.14403292"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00164","","","","26","8","5","9","5","8","2","0","5","0","1.2","4","5","7","7","7","12.39","1.2","5.2","5","","0.24","0.24","0.625","0.192307692","0","0","0.15","0.046153846","0.5","0.153846154","0","23.07692308","30.76923077","0","0","1.709401709","5.555555556","5.698005698","18.51851852","7.407407407","24.07407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00165","","","","26","7","5","9","5","7","4","0","8","0","1.7","5","8","7","7","7","7.23","1.7","6.7","8","","0.2125","0.2125","1.142857143","0.307692308","0","0","0.242857143","0.065384615","0.714285714","0.192307692","0","25.37313433","26.92307692","0","0","2.421652422","8.994708995","7.122507123","26.45502646","9.544159544","35.44973545"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00166","","","","26","11","1","3","5","11","11","10","18","3","8.5","11.5","4","5","7","7","14.37","11.5","23","28","0.3","0.472222222","0.410714286","2.545454545","1.076923077","0.909090909","0.384615385","1.045454545","0.442307692","1.045454545","0.442307692","35.71428571","50","42.30769231","4.273504274","10.1010101","16.38176638","38.72053872","16.38176638","38.72053872","32.76353276","77.44107744"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00167","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00168","","","","26","6","1","3","5","6","6","0","9","0","1.5","1.5","4","9","9","7","10.5","1.5","3","9","","0.166666667","0.166666667","1.5","0.346153846","0","0","0.25","0.057692308","0.25","0.057692308","0","50","23.07692308","0","0","2.136752137","9.259259259","2.136752137","9.259259259","4.273504274","18.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00169","","","","26","12","1","5","5","12","4","0","8","0","1.4","1.4","4","9","9","9","11.03","1.4","2.8","8","","0.175","0.175","0.666666667","0.307692308","0","0","0.116666667","0.053846154","0.116666667","0.053846154","0","50","46.15384615","0","0","1.994301994","4.320987654","1.994301994","4.320987654","3.988603989","8.641975309"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00170","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00171","","","","26","4","5","9","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00172","","","","26","5","5","9","5","5","5","0","10","0","1.9","3","6","7","7","7","7.76","1.9","4.9","10","","0.19","0.19","2","0.384615385","0","0","0.38","0.073076923","0.6","0.115384615","0","38.7755102","19.23076923","0","0","2.706552707","14.07407407","4.273504274","22.22222222","6.98005698","36.2962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00173","","","","26","10","1","5","5","10","10","8","17","2","6.7","9.5","5","5","3","5","11.03","8.7","18.2","25","0.25","0.394117647","0.348","2.5","0.961538462","0.8","0.307692308","0.87","0.334615385","0.95","0.365384615","32","47.8021978","38.46153846","2.849002849","7.407407407","12.39316239","32.22222222","13.53276353","35.18518519","25.92592593","67.40740741"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00174","","","","26","5","5","9","5","5","5","0","9","0","1.3","3","5","7","7","9","6.12","1.3","4.3","9","","0.144444444","0.144444444","1.8","0.346153846","0","0","0.26","0.05","0.6","0.115384615","0","30.23255814","19.23076923","0","0","1.851851852","9.62962963","4.273504274","22.22222222","6.125356125","31.85185185"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00175","","","","26","5","3","9","5","5","3","0","8","0","1.1","2.5","5","7","7","9","7.76","1.1","3.6","8","","0.1375","0.1375","1.6","0.307692308","0","0","0.22","0.042307692","0.5","0.096153846","0","30.55555556","19.23076923","0","0","1.566951567","8.148148148","3.561253561","18.51851852","5.128205128","26.66666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00176","","","","26","3","1","3","5","3","3","0","6","0","1","1.5","5","7","9","5","11.03","1","2.5","6","","0.166666667","0.166666667","2","0.230769231","0","0","0.333333333","0.038461538","0.5","0.057692308","0","40","11.53846154","0","0","1.424501425","12.34567901","2.136752137","18.51851852","3.561253561","30.86419753"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00177","","","","26","7","1","3","5","7","7","4","8","1","2","1.1","4","5","5","5","7.23","3","4.1","12","0.25","0.25","0.25","1.714285714","0.461538462","0.571428571","0.153846154","0.428571429","0.115384615","0.157142857","0.042307692","33.33333333","73.17073171","26.92307692","1.424501425","5.291005291","4.273504274","15.87301587","1.566951567","5.82010582","5.84045584","21.69312169"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00178","","","","26","10","1","3","5","10","8","0","10","0","2","2.2","2","5","5","5","7.76","2","4.2","10","","0.2","0.2","1","0.384615385","0","0","0.2","0.076923077","0.22","0.084615385","0","47.61904762","38.46153846","0","0","2.849002849","7.407407407","3.133903134","8.148148148","5.982905983","15.55555556"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00179","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00180","","","","26","21","1","3","5","21","20","10","22","2.5","6.5","9.5","2","5","5","5","10.5","9","18.5","32","0.25","0.295454545","0.28125","1.523809524","1.230769231","0.476190476","0.384615385","0.428571429","0.346153846","0.452380952","0.365384615","31.25","48.64864865","80.76923077","3.561253561","4.409171076","12.82051282","15.87301587","13.53276353","16.75485009","26.35327635","32.62786596"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00181","","","","26","17","1","3","5","17","15","8","15","2","5.5","5.6","2","5","5","5","11.03","7.5","13.1","23","0.25","0.366666667","0.326086957","1.352941176","0.884615385","0.470588235","0.307692308","0.441176471","0.288461538","0.329411765","0.215384615","34.7826087","57.2519084","65.38461538","2.849002849","4.357298475","10.68376068","16.33986928","7.977207977","12.20043573","18.66096866","28.54030501"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00182","","","","26","21","1","5","5","21","20","10","14","2.5","5.7","6.6","6","3","3","5","11.03","8.2","14.8","24","0.25","0.407142857","0.341666667","1.142857143","0.923076923","0.476190476","0.384615385","0.39047619","0.315384615","0.314285714","0.253846154","41.66666667","55.40540541","80.76923077","3.561253561","4.409171076","11.68091168","14.46208113","9.401709402","11.64021164","21.08262108","26.10229277"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00183","","","","26","13","3","9","5","13","5","0","10","0","2.5","5","6","5","7","7","7.23","2.5","7.5","10","","0.25","0.25","0.769230769","0.384615385","0","0","0.192307692","0.096153846","0.384615385","0.192307692","0","33.33333333","50","0","0","3.561253561","7.122507123","7.122507123","14.24501425","10.68376068","21.36752137"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00184","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00185","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
