"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Total storage roots yield computation tons per ha|CO_331:0000296","Commercial storage root yield tons per ha|CO_331:0000809","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in kg per plot|CO_331:0000683","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Survival index computing percent|CO_331:0000301","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Percentage of commercial storage root|CO_331:0000682","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00053","","","","25","19","2","2","2","5.5","19","8","4","3","5","1.5","3","2","5","7.23","2","4.5","6.666666667","4.444444444","8.148148148","10","45","26","76","9","0.75","0.3","0.5","0.473684211","0.36","0.210526316","0.16","0.236842105","0.18","44.44444444","1.17","5.847953216","8.771929825","1.733333333","2.280701754","14.81481481","0.289473684","0.22","10.72124756","19.49317739"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00054","","","","25","24","2","2","3","11.4","24","22","19","0.5","23","0.5","4","3","5","12.39","1","1","1.481481481","0.740740741","16.88888889","12.4","8.064516129","24","96","42","0.026315789","0.02173913","0.023809524","1.75","1.68","0.791666667","0.76","0.041666667","0.04","45.23809524","0.24","0.771604938","1.543209877","0.355555556","0.37037037","18.37037037","0.475","0.456","17.59259259","19.13580247"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00055","","","","25","19","2","4","4","10.9","17","17","10","3.5","15","2.5","3","4","5","1.65","4","6","8.888888889","5.185185185","16.14814815","16.9","35.50295858","26","68","25","0.35","0.166666667","0.24","1.470588235","1","0.588235294","0.4","0.352941176","0.24","40","1.56","7.625272331","13.07189542","2.311111111","3.39869281","25.03703704","0.641176471","0.436","23.74727669","36.81917211"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00056","","","","25","11","2","4","1","11.2","11","7","10","1","13","0.5","2","1","5","12.39","2","1.5","2.222222222","1.481481481","16.59259259","12.7","11.81102362","27.66","44","23","0.1","0.038461538","0.065217391","2.090909091","0.92","0.909090909","0.4","0.136363636","0.06","43.47826087","0.4149","3.367003367","5.050505051","0.614666667","1.396969697","18.81481481","1.018181818","0.448","37.71043771","42.76094276"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00057","","","","25","22","2","2","2","12","22","22","35","11","25","2","5","4","5","5.46","2","13","19.25925926","16.2962963","17.77777778","25","52","24","88","60","0.314285714","0.08","0.216666667","2.727272727","2.4","1.590909091","1.4","0.590909091","0.52","58.33333333","3.12","18.51851852","21.88552189","4.622222222","5.252525253","37.03703704","0.545454545","0.48","20.2020202","42.08754209"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00058","","","","25","22","1","3","2","7","20","8","6","1","2","0.1","3","3","5","3.96","2","1.1","1.62962963","1.481481481","10.37037037","8.1","13.58024691","34","80","8","0.166666667","0.05","0.1375","0.4","0.32","0.3","0.24","0.055","0.044","75","0.374","1.851851852","2.037037037","0.554074074","0.692592593","12","0.35","0.28","12.96296296","15"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00059","","","","25","19","4","2","4","5.1","19","19","21","3","31","2.5","3","3","5","3.03","3","5.5","8.148148148","4.444444444","7.555555556","10.6","51.88679245","32","76","52","0.142857143","0.080645161","0.105769231","2.736842105","2.08","1.105263158","0.84","0.289473684","0.22","40.38461538","1.76","5.847953216","10.72124756","2.607407407","3.43079922","15.7037037","0.268421053","0.204","9.941520468","20.66276803"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00060","","","","25","22","1","8","2","6","16","14","21","6","24","2","4","4","5","14.37","2","8","11.85185185","8.888888889","8.888888889","14","57.14285714","24","64","45","0.285714286","0.083333333","0.177777778","2.8125","1.8","1.3125","0.84","0.5","0.32","46.66666667","1.92","13.88888889","18.51851852","2.844444444","4.444444444","20.74074074","0.375","0.24","13.88888889","32.40740741"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00061","","","","25","7","2","1","3","1.4","7","5","5","1","5","0.5","2","2","5","1.65","4","1.5","2.222222222","1.481481481","2.074074074","2.9","51.72413793","30","28","10","0.2","0.1","0.15","1.428571429","0.4","0.714285714","0.2","0.214285714","0.06","50","0.45","5.291005291","7.936507937","0.666666667","2.380952381","4.296296296","0.2","0.056","7.407407407","15.34391534"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00062","","","","25","19","3","1","2","19.4","17","17","21","6","14","0.5","4","3","5","4.92","2","6.5","9.62962963","8.888888889","28.74074074","25.9","25.0965251","22","68","35","0.285714286","0.035714286","0.185714286","2.058823529","1.4","1.235294118","0.84","0.382352941","0.26","60","1.43","13.07189542","14.16122004","2.118518519","3.11546841","38.37037037","1.141176471","0.776","42.26579521","56.42701525"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00063","","","","25","18","2","3","3","12.2","14","14","35","8","39","0.5","4","3","5","4.92","2","8.5","12.59259259","11.85185185","18.07407407","20.7","41.06280193","31","56","74","0.228571429","0.012820513","0.114864865","5.285714286","2.96","2.5","1.4","0.607142857","0.34","47.2972973","2.635","21.16402116","22.48677249","3.903703704","6.970899471","30.66666667","0.871428571","0.488","32.27513228","54.76190476"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00064","","","","25","22","1","2","4","33.1","17","2","5","1","4","0.2","2","2","5","0.03","3","1.2","1.777777778","1.481481481","49.03703704","34.3","3.498542274","34","68","9","0.2","0.05","0.133333333","0.529411765","0.36","0.294117647","0.2","0.070588235","0.048","55.55555556","0.408","2.178649237","2.614379085","0.604444444","0.888888889","50.81481481","1.947058824","1.324","72.11328976","74.72766885"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00065","","","","25","15","1","1","4","4.6","13","11","18","5","30","0.5","2","1","5","","2","5.5","8.148148148","7.407407407","6.814814815","10.1","54.45544554","22","52","48","0.277777778","0.016666667","0.114583333","3.692307692","1.92","1.384615385","0.72","0.423076923","0.22","37.5","1.21","14.24501425","15.66951567","1.792592593","3.447293447","14.96296296","0.353846154","0.184","13.10541311","28.77492877"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00066","","","","25","11","1","2","4","3","8","8","9","3","31","1","3","1","5","","3","4","5.925925926","4.444444444","4.444444444","7","57.14285714","28","32","40","0.333333333","0.032258065","0.1","5","1.6","1.125","0.36","0.5","0.16","22.5","1.12","13.88888889","18.51851852","1.659259259","5.185185185","10.37037037","0.375","0.12","13.88888889","32.40740741"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00067","","","","25","17","2","1","4","8","17","17","9","1","22","1","2","3","5","","3","2","2.962962963","1.481481481","11.85185185","10","20","","68","31","0.111111111","0.045454545","0.064516129","1.823529412","1.24","0.529411765","0.36","0.117647059","0.08","29.03225806","","2.178649237","4.357298475","","","14.81481481","0.470588235","0.32","17.4291939","21.78649237"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00068","","","","25","18","1","4","8","19.3","17","17","28","2.5","29","2.5","4","4","5","1.38","1","5","7.407407407","3.703703704","28.59259259","24.3","20.57613169","36","68","57","0.089285714","0.086206897","0.087719298","3.352941176","2.28","1.647058824","1.12","0.294117647","0.2","49.12280702","1.8","5.446623094","10.89324619","2.666666667","3.921568627","36","1.135294118","0.772","42.04793028","52.94117647"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00069","","","","25","17","1","4","8","7","14","14","20","3","27","1.5","2","2","5","1.65","1","4.5","6.666666667","4.444444444","10.37037037","11.5","39.13043478","32","56","47","0.15","0.055555556","0.095744681","3.357142857","1.88","1.428571429","0.8","0.321428571","0.18","42.55319149","1.44","7.936507937","11.9047619","2.133333333","3.80952381","17.03703704","0.5","0.28","18.51851852","30.42328042"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00070","","","","25","24","2","1","5","23.9","20","18","27","7","29","2","4","3","5","0.69","5","9","13.33333333","10.37037037","35.40740741","32.9","27.3556231","30","80","56","0.259259259","0.068965517","0.160714286","2.8","2.24","1.35","1.08","0.45","0.36","48.21428571","2.7","12.96296296","16.66666667","4","5","48.74074074","1.195","0.956","44.25925926","60.92592593"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00071","","","","25","15","2","4","7","10.7","15","5","6","5","8","1","3","2","5","4.92","4","6","8.888888889","7.407407407","15.85185185","16.7","35.92814371","34","60","14","0.833333333","0.125","0.428571429","0.933333333","0.56","0.4","0.24","0.4","0.24","42.85714286","2.04","12.34567901","14.81481481","3.022222222","5.037037037","24.74074074","0.713333333","0.428","26.41975309","41.2345679"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00072","","","","25","19","2","1","4","4.7","16","16","23","11","49","2.5","4","3","5","0.15","2","13.5","20","16.2962963","6.962962963","18.2","74.17582418","","64","72","0.47826087","0.051020408","0.1875","4.5","2.88","1.4375","0.92","0.84375","0.54","31.94444444","","25.46296296","31.25","","","26.96296296","0.29375","0.188","10.87962963","42.12962963"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00073","","","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00074","","","","25","16","4","6","8","22.1","14","14","17","2.5","48","0.5","2","2","5","4.41","3","3","4.444444444","3.703703704","32.74074074","25.1","11.95219124","","56","65","0.147058824","0.010416667","0.046153846","4.642857143","2.6","1.214285714","0.68","0.214285714","0.12","26.15384615","","6.613756614","7.936507937","","","37.18518519","1.578571429","0.884","58.46560847","66.4021164"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00075","","","","25","18","1","1","4","23.7","17","17","36","12","45","2","4","4","5","7.23","3","14","20.74074074","17.77777778","35.11111111","37.7","37.13527851","34","68","81","0.333333333","0.044444444","0.172839506","4.764705882","3.24","2.117647059","1.44","0.823529412","0.56","44.44444444","4.76","26.14379085","30.50108932","7.051851852","10.37037037","55.85185185","1.394117647","0.948","51.63398693","82.13507625"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00076","","","","25","21","1","4","3","33.5","15","15","57","19.5","52","2.5","4","4","5","7.23","3","22","32.59259259","28.88888889","49.62962963","55.5","39.63963964","28","60","109","0.342105263","0.048076923","0.201834862","7.266666667","4.36","3.8","2.28","1.466666667","0.88","52.29357798","6.16","48.14814815","54.32098765","9.125925926","15.20987654","82.22222222","2.233333333","1.34","82.71604938","137.037037"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00077","","","","25","22","3","6","4","10.3","19","19","15","12","20","2","4","4","5","3.03","2","14","20.74074074","17.77777778","15.25925926","24.3","57.61316872","32","76","35","0.8","0.1","0.4","1.842105263","1.4","0.789473684","0.6","0.736842105","0.56","42.85714286","4.48","23.39181287","27.29044834","6.637037037","8.73294347","36","0.542105263","0.412","20.07797271","47.36842105"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00078","","","","25","15","3","3","6","4.8","10","10","7","3","21","0.5","2","2","5","11.03","3","3.5","5.185185185","4.444444444","7.111111111","8.3","42.1686747","30","40","28","0.428571429","0.023809524","0.125","2.8","1.12","0.7","0.28","0.35","0.14","25","1.05","11.11111111","12.96296296","1.555555556","3.888888889","12.2962963","0.48","0.192","17.77777778","30.74074074"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00079","","","","25","19","3","2","4","34.5","17","17","14","3","50","2","3","3","5","3.03","4","5","7.407407407","4.444444444","51.11111111","39.5","12.65822785","34","68","64","0.214285714","0.04","0.078125","3.764705882","2.56","0.823529412","0.56","0.294117647","0.2","21.875","1.7","6.535947712","10.89324619","2.518518519","3.703703704","58.51851852","2.029411765","1.38","75.16339869","86.05664488"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00080","","","","25","19","1","1","6","37.4","18","18","28","10","56","3","4","4","5","4.61","3","13","19.25925926","14.81481481","55.40740741","50.4","25.79365079","34","72","84","0.357142857","0.053571429","0.154761905","4.666666667","3.36","1.555555556","1.12","0.722222222","0.52","33.33333333","4.42","20.57613169","26.74897119","6.548148148","9.094650206","74.66666667","2.077777778","1.496","76.95473251","103.7037037"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00081","","","","25","19","2","2","4","6","13","13","29","4","33","1","4","3","5","10.5","2","5","7.407407407","5.925925926","8.888888889","11","45.45454545","28","52","62","0.137931034","0.03030303","0.080645161","4.769230769","2.48","2.230769231","1.16","0.384615385","0.2","46.77419355","1.4","11.3960114","14.24501425","2.074074074","3.988603989","16.2962963","0.461538462","0.24","17.09401709","31.33903134"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00082","","","","25","20","1","2","7","27.2","15","15","","","","","4","3","5","1.74","2","","","","40.2962963","","","","60","","","","","","","","","","","","","","","","","","1.813333333","1.088","67.16049383",""
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00083","","","","25","18","3","1","8","32.4","14","14","25","6","45","2","3","3","5","3.03","3","8","11.85185185","8.888888889","48","40.4","19.8019802","32","56","70","0.24","0.044444444","0.114285714","5","2.8","1.785714286","1","0.571428571","0.32","35.71428571","2.56","15.87301587","21.16402116","3.792592593","6.772486772","59.85185185","2.314285714","1.296","85.71428571","106.8783069"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00084","","","","25","21","1","1","3","18.8","19","19","30","7.5","23","3","3","2","5","6.12","3","10.5","15.55555556","11.11111111","27.85185185","29.3","35.83617747","34","76","53","0.25","0.130434783","0.198113208","2.789473684","2.12","1.578947368","1.2","0.552631579","0.42","56.60377358","3.57","14.61988304","20.46783626","5.288888889","6.959064327","43.40740741","0.989473684","0.752","36.64717349","57.11500975"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00085","","","","25","21","1","1","4","18.7","21","19","89","8","45","2.5","4","4","5","4.92","3","10.5","15.55555556","11.85185185","27.7037037","29.2","35.95890411","32","84","134","0.08988764","0.055555556","0.078358209","6.380952381","5.36","4.238095238","3.56","0.5","0.42","66.41791045","3.36","14.10934744","18.51851852","4.977777778","5.925925926","43.25925926","0.89047619","0.748","32.98059965","51.49911817"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00086","","","","25","19","1","3","5","5.5","15","13","10","2","12","0.5","3","3","5","7.23","2","2.5","3.703703704","2.962962963","8.148148148","8","31.25","32","60","22","0.2","0.041666667","0.113636364","1.466666667","0.88","0.666666667","0.4","0.166666667","0.1","45.45454545","0.8","4.938271605","6.172839506","1.185185185","1.975308642","11.85185185","0.366666667","0.22","13.58024691","19.75308642"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00087","","","","25","21","2","2","3","20","14","14","16","5","52","3","4","3","5","0","3","8","11.85185185","7.407407407","29.62962963","28","28.57142857","34","56","68","0.3125","0.057692308","0.117647059","4.857142857","2.72","1.142857143","0.64","0.571428571","0.32","23.52941176","2.72","13.22751323","21.16402116","4.02962963","7.195767196","41.48148148","1.428571429","0.8","52.91005291","74.07407407"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00088","","","","25","18","1","2","3","16","17","17","35","10","32","2","5","5","5","7.23","3","12","17.77777778","14.81481481","23.7037037","28","42.85714286","28","68","67","0.285714286","0.0625","0.179104478","3.941176471","2.68","2.058823529","1.4","0.705882353","0.48","52.23880597","3.36","21.78649237","26.14379085","4.977777778","7.320261438","41.48148148","0.941176471","0.64","34.8583878","61.00217865"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00089","","","","25","19","1","2","3","21.2","18","18","30","12","56","5","4","3","5","4.92","4","17","25.18518519","17.77777778","31.40740741","38.2","44.5026178","34","72","86","0.4","0.089285714","0.197674419","4.777777778","3.44","1.666666667","1.2","0.944444444","0.68","34.88372093","5.78","24.69135802","34.97942387","8.562962963","11.89300412","56.59259259","1.177777778","0.848","43.62139918","78.60082305"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00090","","","","25","16","1","1","4","9","14","14","18","4","19","2","3","3","5","4.92","3","6","8.888888889","5.925925926","13.33333333","15","40","24","56","37","0.222222222","0.105263158","0.162162162","2.642857143","1.48","1.285714286","0.72","0.428571429","0.24","48.64864865","1.44","10.58201058","15.87301587","2.133333333","3.80952381","22.22222222","0.642857143","0.36","23.80952381","39.68253968"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00091","","","","25","12","2","4","1","1","8","8","4","4","3","1","4","4","5","","3","5","7.407407407","5.925925926","1.481481481","6","83.33333333","30","32","7","1","0.333333333","0.714285714","0.875","0.28","0.5","0.16","0.625","0.2","57.14285714","1.5","18.51851852","23.14814815","2.222222222","6.944444444","8.888888889","0.125","0.04","4.62962963","27.77777778"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00092","","","","25","21","2","2","3","14.3","15","15","17","8","24","2","3","2","5","6.12","2","10","14.81481481","11.85185185","21.18518519","24.3","41.15226337","30","60","41","0.470588235","0.083333333","0.243902439","2.733333333","1.64","1.133333333","0.68","0.666666667","0.4","41.46341463","3","19.75308642","24.69135802","4.444444444","7.407407407","36","0.953333333","0.572","35.30864198","60"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00093","","","","25","16","1","2","2","11","12","12","13","3","24","2","4","3","5","7.23","3","5","7.407407407","4.444444444","16.2962963","16","31.25","24","48","37","0.230769231","0.083333333","0.135135135","3.083333333","1.48","1.083333333","0.52","0.416666667","0.2","35.13513514","1.2","9.259259259","15.43209877","1.777777778","3.703703704","23.7037037","0.916666667","0.44","33.95061728","49.38271605"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00094","","","","25","21","1","1","2","7.2","21","19","10","2","16","0.3","3","3","5","7.76","3","2.3","3.407407407","2.962962963","10.66666667","9.5","24.21052632","28","84","26","0.2","0.01875","0.088461538","1.238095238","1.04","0.476190476","0.4","0.10952381","0.092","38.46153846","0.644","3.527336861","4.05643739","0.954074074","1.135802469","14.07407407","0.342857143","0.288","12.6984127","16.75485009"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00095","","","","25","19","4","4","3","4.5","18","16","12","4","22","2.5","4","3","5","4.92","3","6.5","9.62962963","5.925925926","6.666666667","11","59.09090909","24","72","34","0.333333333","0.113636364","0.191176471","1.888888889","1.36","0.666666667","0.48","0.361111111","0.26","35.29411765","1.56","8.230452675","13.3744856","2.311111111","3.209876543","16.2962963","0.25","0.18","9.259259259","22.63374486"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00096","","","","25","16","2","8","1","5.4","13","13","16","2","29","1","3","3","5","12.39","3","3","4.444444444","2.962962963","8","8.4","35.71428571","26","52","45","0.125","0.034482759","0.066666667","3.461538462","1.8","1.230769231","0.64","0.230769231","0.12","35.55555556","0.78","5.698005698","8.547008547","1.155555556","2.222222222","12.44444444","0.415384615","0.216","15.38461538","23.93162393"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00097","","","","25","17","1","1","4","10.8","17","17","25","5","27","0.5","3","2","5","1.38","4","5.5","8.148148148","7.407407407","16","16.3","33.74233129","24","68","52","0.2","0.018518519","0.105769231","3.058823529","2.08","1.470588235","1","0.323529412","0.22","48.07692308","1.32","10.89324619","11.98257081","1.955555556","2.875816993","24.14814815","0.635294118","0.432","23.52941176","35.51198257"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00098","","","","25","18","2","2","6","25.2","18","16","64","13","74","3","5","5","5","12.39","3","16","23.7037037","19.25925926","37.33333333","41.2","38.83495146","26","72","138","0.203125","0.040540541","0.115942029","7.666666667","5.52","3.555555556","2.56","0.888888889","0.64","46.37681159","4.16","26.74897119","32.9218107","6.162962963","8.559670782","61.03703704","1.4","1.008","51.85185185","84.77366255"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00099","","","","25","21","5","2","3","6.2","17","17","31","7.5","28","2","5","5","5","10.5","1","9.5","14.07407407","11.11111111","9.185185185","15.7","60.50955414","30","68","59","0.241935484","0.071428571","0.161016949","3.470588235","2.36","1.823529412","1.24","0.558823529","0.38","52.54237288","2.85","16.33986928","20.69716776","4.222222222","6.209150327","23.25925926","0.364705882","0.248","13.50762527","34.20479303"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00100","","","","25","16","3","5","2","8.1","14","11","27","4","24","3","4","4","5","7.23","2","7","10.37037037","5.925925926","12","15.1","46.35761589","28","56","51","0.148148148","0.125","0.137254902","3.642857143","2.04","1.928571429","1.08","0.5","0.28","52.94117647","1.96","10.58201058","18.51851852","2.903703704","5.185185185","22.37037037","0.578571429","0.324","21.42857143","39.94708995"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00101","","","","25","17","1","2","3","21","13","3","15","0.5","27","0.2","2","1","5","0.12","3","0.7","1.037037037","0.740740741","31.11111111","21.7","3.225806452","34","52","42","0.033333333","0.007407407","0.016666667","3.230769231","1.68","1.153846154","0.6","0.053846154","0.028","35.71428571","0.238","1.424501425","1.994301994","0.352592593","0.678062678","32.14814815","1.615384615","0.84","59.82905983","61.82336182"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00102","","","","25","16","3","2","5","19.4","15","15","12","5.5","60","1.5","3","2","5","12.39","4","7","10.37037037","8.148148148","28.74074074","26.4","26.51515152","32","60","72","0.458333333","0.025","0.097222222","4.8","2.88","0.8","0.48","0.466666667","0.28","16.66666667","2.24","13.58024691","17.28395062","3.318518519","5.530864198","39.11111111","1.293333333","0.776","47.90123457","65.18518519"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00103","","","","25","21","2","1","3","17.5","18","18","20","3","65","2.5","3","3","5","10.5","2","5.5","8.148148148","4.444444444","25.92592593","23","23.91304348","","72","85","0.15","0.038461538","0.064705882","4.722222222","3.4","1.111111111","0.8","0.305555556","0.22","23.52941176","","6.172839506","11.31687243","","","34.07407407","0.972222222","0.7","36.00823045","47.32510288"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00104","","","","25","20","1","2","3","40","17","17","22","6","55","1.5","2","2","5","4.92","4","7.5","11.11111111","8.888888889","59.25925926","47.5","15.78947368","36","68","77","0.272727273","0.027272727","0.097402597","4.529411765","3.08","1.294117647","0.88","0.441176471","0.3","28.57142857","2.7","13.07189542","16.33986928","4","5.882352941","70.37037037","2.352941176","1.6","87.1459695","103.4858388"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00105","","","","25","15","2","2","3","5","15","13","10","3","6","0.1","4","4","5","6.12","2","3.1","4.592592593","4.444444444","7.407407407","8.1","38.27160494","26","60","16","0.3","0.016666667","0.19375","1.066666667","0.64","0.666666667","0.4","0.206666667","0.124","62.5","0.806","7.407407407","7.654320988","1.194074074","1.990123457","12","0.333333333","0.2","12.34567901","20"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00106","","","","25","17","1","2","3","14.9","11","11","30","4","79","2","4","3","5","4.61","4","6","8.888888889","5.925925926","22.07407407","20.9","28.70813397","30","44","109","0.133333333","0.025316456","0.055045872","9.909090909","4.36","2.727272727","1.2","0.545454545","0.24","27.52293578","1.8","13.46801347","20.2020202","2.666666667","6.060606061","30.96296296","1.354545455","0.596","50.16835017","70.37037037"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00107","","","","25","21","2","4","3","22.8","20","20","30","8","20","1.5","4","4","5","4.61","4","9.5","14.07407407","11.85185185","33.77777778","32.3","29.41176471","30","80","50","0.266666667","0.075","0.19","2.5","2","1.5","1.2","0.475","0.38","60","2.85","14.81481481","17.59259259","4.222222222","5.277777778","47.85185185","1.14","0.912","42.22222222","59.81481481"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00108","","","","25","22","2","2","3","14.4","17","17","50","15","59","3","5","5","5","7.23","2","18","26.66666667","22.22222222","21.33333333","32.4","55.55555556","30","68","109","0.3","0.050847458","0.165137615","6.411764706","4.36","2.941176471","2","1.058823529","0.72","45.87155963","5.4","32.67973856","39.21568627","8","11.76470588","48","0.847058824","0.576","31.37254902","70.58823529"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00109","","","","25","16","4","4","2","2.3","14","14","25","4","32","1.5","4","4","5","10.5","3","5.5","8.148148148","5.925925926","3.407407407","7.8","70.51282051","30","56","57","0.16","0.046875","0.096491228","4.071428571","2.28","1.785714286","1","0.392857143","0.22","43.85964912","1.65","10.58201058","14.55026455","2.444444444","4.365079365","11.55555556","0.164285714","0.092","6.084656085","20.63492063"
"","","MZP2009ANG-MT01","","","","","","","","","MZP2009ANG-MT01-00110","","","","25","24","2","1","4","19.7","17","17","20","8","46","2.5","4","3","5","1.5","3","10.5","15.55555556","11.85185185","29.18518519","30.2","34.76821192","32","68","66","0.4","0.054347826","0.159090909","3.882352941","2.64","1.176470588","0.8","0.617647059","0.42","30.3030303","3.36","17.4291939","22.87581699","4.977777778","7.320261438","44.74074074","1.158823529","0.788","42.91938998","65.79520697"
