"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00070","","","","5","2","2","2","5","2","2","0","16","0","4.5","0.8","5","5","3","5","5","3","5","1.76","4.5","5.3","16","","0.28125","0.28125","8","3.2","0","0","2.25","0.9","0.4","0.16","0","84.90566038","40","0","0","33.33333333","83.33333333","5.925925926","14.81481481","39.25925926","98.14814815"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00071","","","","5","1","1","1","5","1","1","0","3","0","0.6","1.4","9","9","1","5","5","5","5","0.12","0.6","2","3","","0.2","0.2","3","0.6","0","0","0.6","0.12","1.4","0.28","0","30","20","0","0","4.444444444","22.22222222","10.37037037","51.85185185","14.81481481","74.07407407"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00072","","","","5","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00073","","","","5","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00074","","","","5","3","1","1","3","3","3","0","5","0","1.4","1","3","5","5","5","5","5","5","1.38","1.4","2.4","5","","0.28","0.28","1.666666667","1","0","0","0.466666667","0.28","0.333333333","0.2","0","58.33333333","60","0","0","10.37037037","17.28395062","7.407407407","12.34567901","17.77777778","29.62962963"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00075","","","","5","1","4","4","7","1","1","0","12","0","2","6","5","5","5","7","3","5","5","0.03","2","8","12","","0.166666667","0.166666667","12","2.4","0","0","2","0.4","6","1.2","0","25","20","0","0","14.81481481","74.07407407","44.44444444","222.2222222","59.25925926","296.2962963"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00076","","","","5","1","1","1","9","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00077","","","","5","3","1","1","8","3","3","7","14","2","2","9","3","3","3","7","3","5","3","0.03","4","13","21","0.285714286","0.142857143","0.19047619","7","4.2","2.333333333","1.4","1.333333333","0.8","3","1.8","33.33333333","30.76923077","60","14.81481481","24.69135802","29.62962963","49.38271605","66.66666667","111.1111111","96.2962963","160.4938272"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00078","","","","5","3","3","3","8","3","3","0","4","0","1.4","4","5","5","5","7","3","5","3","0.15","1.4","5.4","4","","0.35","0.35","1.333333333","0.8","0","0","0.466666667","0.28","1.333333333","0.8","0","25.92592593","60","0","0","10.37037037","17.28395062","29.62962963","49.38271605","40","66.66666667"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00079","","","","5","3","1","1","8","3","3","0","15","0","2","9","5","5","5","5","5","3","5","10.5","2","11","15","","0.133333333","0.133333333","5","3","0","0","0.666666667","0.4","3","1.8","0","18.18181818","60","0","0","14.81481481","24.69135802","66.66666667","111.1111111","81.48148148","135.8024691"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00080","","","","5","1","1","1","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00081","","","","5","1","1","1","9","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00082","","","","5","1","1","1","8","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00083","","","","5","1","1","1","4","1","1","2","0","0.8","0","1","5","5","3","7","7","5","3","0.12","0.8","1.8","2","0.4","","0.4","2","0.4","2","0.4","0.8","0.16","1","0.2","100","44.44444444","20","5.925925926","29.62962963","5.925925926","29.62962963","7.407407407","37.03703704","13.33333333","66.66666667"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00084","","","","5","2","1","1","8","2","1","1","0","1","0","2.5","3","5","3","3","5","5","5","4.61","1","3.5","1","1","","1","0.5","0.2","0.5","0.2","0.5","0.2","1.25","0.5","100","28.57142857","40","7.407407407","18.51851852","7.407407407","18.51851852","18.51851852","46.2962963","25.92592593","64.81481481"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00085","","","","5","1","1","1","5","1","1","0","1","0","0.2","1","7","5","7","3","5","5","5","0.03","0.2","1.2","1","","0.2","0.2","1","0.2","0","0","0.2","0.04","1","0.2","0","16.66666667","20","0","0","1.481481481","7.407407407","7.407407407","37.03703704","8.888888889","44.44444444"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00086","","","","5","3","1","1","9","3","2","2","2","1.4","","3","5","5","7","7","3","5","5","0.03","","","4","0.7","","","1.333333333","0.8","0.666666667","0.4","","","1","0.6","50","","60","10.37037037","17.28395062","","","22.22222222","37.03703704","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00087","","","","5","1","1","1","9","1","1","8","0","1.5","0","1","5","5","5","7","7","5","3","7.23","1.5","2.5","8","0.1875","","0.1875","8","1.6","8","1.6","1.5","0.3","1","0.2","100","60","20","11.11111111","55.55555556","11.11111111","55.55555556","7.407407407","37.03703704","18.51851852","92.59259259"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00088","","","","5","3","1","1","8","3","3","8","6","2","1","2.5","3","3","3","5","3","2","5","7.23","3","5.5","14","0.25","0.166666667","0.214285714","4.666666667","2.8","2.666666667","1.6","1","0.6","0.833333333","0.5","57.14285714","54.54545455","60","14.81481481","24.69135802","22.22222222","37.03703704","18.51851852","30.86419753","40.74074074","67.90123457"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00089","","","","5","3","1","1","9","3","3","6","0","2.5","0","2.5","3","3","3","7","3","5","5","0.03","2.5","5","6","0.416666667","","0.416666667","2","1.2","2","1.2","0.833333333","0.5","0.833333333","0.5","100","50","60","18.51851852","30.86419753","18.51851852","30.86419753","18.51851852","30.86419753","37.03703704","61.72839506"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00090","","","","5","3","1","1","8","3","1","0","1","0","0.2","1","7","5","5","5","3","3","5","0.12","0.2","1.2","1","","0.2","0.2","0.333333333","0.2","0","0","0.066666667","0.04","0.333333333","0.2","0","16.66666667","60","0","0","1.481481481","2.469135802","7.407407407","12.34567901","8.888888889","14.81481481"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00091","","","","5","3","1","1","5","3","1","6","9","2","1.4","1.4","3","3","1","7","3","5","5","1.38","3.4","4.8","15","0.333333333","0.155555556","0.226666667","5","3","2","1.2","1.133333333","0.68","0.466666667","0.28","40","70.83333333","60","14.81481481","24.69135802","25.18518519","41.97530864","10.37037037","17.28395062","35.55555556","59.25925926"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00092","","","","5","3","1","1","8","3","3","4","6","2","1","","3","3","7","7","3","5","5","4.41","3","","10","0.5","0.166666667","0.3","3.333333333","2","1.333333333","0.8","1","0.6","","","40","","60","14.81481481","24.69135802","22.22222222","37.03703704","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00093","","","","5","1","2","2","6","1","1","3","0","2","0","1.2","3","3","5","7","3","5","3","1.5","2","3.2","3","0.666666667","","0.666666667","3","0.6","3","0.6","2","0.4","1.2","0.24","100","62.5","20","14.81481481","74.07407407","14.81481481","74.07407407","8.888888889","44.44444444","23.7037037","118.5185185"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00094","","","","5","2","1","1","9","2","0","0","0","0","0","1","","","","","","","","","0","1","0","","","","0","0","0","0","0","0","0.5","0.2","","0","40","0","0","0","0","7.407407407","18.51851852","7.407407407","18.51851852"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00095","","","","5","2","1","1","3","2","1","0","1","0","0.1","1","7","7","5","3","3","2","5","4.41","0.1","1.1","1","","0.1","0.1","0.5","0.2","0","0","0.05","0.02","0.5","0.2","0","9.090909091","40","0","0","0.740740741","1.851851852","7.407407407","18.51851852","8.148148148","20.37037037"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00096","","","","5","1","1","1","8","1","1","0","2","0","1","1","7","7","3","5","5","3","3","1.38","1","2","2","","0.5","0.5","2","0.4","0","0","1","0.2","1","0.2","0","50","20","0","0","7.407407407","37.03703704","7.407407407","37.03703704","14.81481481","74.07407407"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00097","","","","5","4","1","1","7","4","4","3","11","1.5","1.8","0.8","3","3","3","5","5","3","3","5.46","3.3","4.1","14","0.5","0.163636364","0.235714286","3.5","2.8","0.75","0.6","0.825","0.66","0.2","0.16","21.42857143","80.48780488","80","11.11111111","13.88888889","24.44444444","30.55555556","5.925925926","7.407407407","30.37037037","37.96296296"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00098","","","","5","1","1","1","7","1","1","1","0","0.3","0","1","5","5","3","5","1","3","5","1.38","0.3","1.3","1","0.3","","0.3","1","0.2","1","0.2","0.3","0.06","1","0.2","100","23.07692308","20","2.222222222","11.11111111","2.222222222","11.11111111","7.407407407","37.03703704","9.62962963","48.14814815"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00099","","","","5","4","1","1","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00100","","","","5","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00101","","","","5","2","5","5","7","2","2","0","5","0","1.4","2.4","3","3","7","7","3","5","5","0.12","1.4","3.8","5","","0.28","0.28","2.5","1","0","0","0.7","0.28","1.2","0.48","0","36.84210526","40","0","0","10.37037037","25.92592593","17.77777778","44.44444444","28.14814815","70.37037037"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00102","","","","5","1","1","1","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00103","","","","5","1","1","1","9","1","1","0","1","0","1.9","","7","5","7","5","3","5","2","0.02","1.9","","1","","1.9","1.9","1","0.2","0","0","1.9","0.38","","","0","","20","0","0","14.07407407","70.37037037","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00104","","","","5","2","1","1","9","2","2","0","5","0","3","4","3","3","7","7","3","5","5","0.02","3","7","5","","0.6","0.6","2.5","1","0","0","1.5","0.6","2","0.8","0","42.85714286","40","0","0","22.22222222","55.55555556","29.62962963","74.07407407","51.85185185","129.6296296"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00105","","","","5","2","1","1","9","2","2","5","4","1.5","0.3","1.2","3","3","3","7","3","5","5","1.74","1.8","3","9","0.3","0.075","0.2","4.5","1.8","2.5","1","0.9","0.36","0.6","0.24","55.55555556","60","40","11.11111111","27.77777778","13.33333333","33.33333333","8.888888889","22.22222222","22.22222222","55.55555556"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00106","","","","5","3","1","1","5","3","3","4","8","1","2.4","2","5","5","3","5","5","5","5","1.38","3.4","5.4","12","0.25","0.3","0.283333333","4","2.4","1.333333333","0.8","1.133333333","0.68","0.666666667","0.4","33.33333333","62.96296296","60","7.407407407","12.34567901","25.18518519","41.97530864","14.81481481","24.69135802","40","66.66666667"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00107","","","","5","2","1","1","6","2","2","0","3","0","0.8","4","5","5","3","5","3","2","5","1.38","0.8","4.8","3","","0.266666667","0.266666667","1.5","0.6","0","0","0.4","0.16","2","0.8","0","16.66666667","40","0","0","5.925925926","14.81481481","29.62962963","74.07407407","35.55555556","88.88888889"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00108","","","","5","3","1","1","6","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00109","","","","5","1","1","1","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00110","","","","5","2","1","1","9","2","2","0","2","0","2","1","3","3","7","7","3","5","5","0.03","2","3","2","","1","1","1","0.4","0","0","1","0.4","0.5","0.2","0","66.66666667","40","0","0","14.81481481","37.03703704","7.407407407","18.51851852","22.22222222","55.55555556"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00111","","","","5","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00112","","","","5","3","1","1","5","3","3","0","4","0","2","2.9","3","3","5","7","3","5","5","0.03","2","4.9","4","","0.5","0.5","1.333333333","0.8","0","0","0.666666667","0.4","0.966666667","0.58","0","40.81632653","60","0","0","14.81481481","24.69135802","21.48148148","35.80246914","36.2962963","60.49382716"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00113","","","","5","2","1","1","9","2","1","","","","","0.8","5","5","5","7","7","5","3","6.12","","","","","","","","","","","","","0.4","0.16","","","40","","","","","5.925925926","14.81481481","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00114","","","","5","4","1","1","9","4","4","4","2","1","0.6","4","3","3","5","7","5","5","3","0.69","1.6","5.6","6","0.25","0.3","0.266666667","1.5","1.2","1","0.8","0.4","0.32","1","0.8","66.66666667","28.57142857","80","7.407407407","9.259259259","11.85185185","14.81481481","29.62962963","37.03703704","41.48148148","51.85185185"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00115","","","","5","2","1","1","5","2","1","2","0","1","0","1.5","3","3","5","7","5","5","5","0.03","1","2.5","2","0.5","","0.5","1","0.4","1","0.4","0.5","0.2","0.75","0.3","100","40","40","7.407407407","18.51851852","7.407407407","18.51851852","11.11111111","27.77777778","18.51851852","46.2962963"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00116","","","","5","2","1","1","8","2","1","0","1","0","0.2","1.4","5","5","7","5","3","3","5","1.5","0.2","1.6","1","","0.2","0.2","0.5","0.2","0","0","0.1","0.04","0.7","0.28","0","12.5","40","0","0","1.481481481","3.703703704","10.37037037","25.92592593","11.85185185","29.62962963"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00117","","","","5","4","1","1","7","4","4","2","4","2","2.2","4.2","5","5","5","7","3","5","5","0.03","4.2","8.4","6","1","0.55","0.7","1.5","1.2","0.5","0.4","1.05","0.84","1.05","0.84","33.33333333","50","80","14.81481481","18.51851852","31.11111111","38.88888889","31.11111111","38.88888889","62.22222222","77.77777778"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00118","","","","5","3","1","1","7","3","3","4","0","3","0","3","5","5","3","5","3","3","5","0.69","3","6","4","0.75","","0.75","1.333333333","0.8","1.333333333","0.8","1","0.6","1","0.6","100","50","60","22.22222222","37.03703704","22.22222222","37.03703704","22.22222222","37.03703704","44.44444444","74.07407407"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00119","","","","5","3","1","1","9","3","3","4","4","2","1.5","3","3","3","3","7","3","5","5","0.03","3.5","6.5","8","0.5","0.375","0.4375","2.666666667","1.6","1.333333333","0.8","1.166666667","0.7","1","0.6","50","53.84615385","60","14.81481481","24.69135802","25.92592593","43.20987654","22.22222222","37.03703704","48.14814815","80.24691358"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00120","","","","5","3","1","1","8","3","3","4","5","1.5","1.5","3.5","5","5","5","7","3","5","5","0.03","3","6.5","9","0.375","0.3","0.333333333","3","1.8","1.333333333","0.8","1","0.6","1.166666667","0.7","44.44444444","46.15384615","60","11.11111111","18.51851852","22.22222222","37.03703704","25.92592593","43.20987654","48.14814815","80.24691358"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00121","","","","5","4","1","1","8","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00122","","","","5","3","1","1","7","3","3","0","7","0","2.2","2","3","3","7","7","3","5","5","0.03","2.2","4.2","7","","0.314285714","0.314285714","2.333333333","1.4","0","0","0.733333333","0.44","0.666666667","0.4","0","52.38095238","60","0","0","16.2962963","27.16049383","14.81481481","24.69135802","31.11111111","51.85185185"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00123","","","","5","2","1","1","7","2","2","0","2","0","1","1.6","3","7","5","7","5","5","5","1.38","1","2.6","2","","0.5","0.5","1","0.4","0","0","0.5","0.2","0.8","0.32","0","38.46153846","40","0","0","7.407407407","18.51851852","11.85185185","29.62962963","19.25925926","48.14814815"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00124","","","","5","3","2","2","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00125","","","","5","3","1","1","6","3","3","0","3","0","1.4","1.4","5","5","7","7","3","5","5","0.03","1.4","2.8","3","","0.466666667","0.466666667","1","0.6","0","0","0.466666667","0.28","0.466666667","0.28","0","50","60","0","0","10.37037037","17.28395062","10.37037037","17.28395062","20.74074074","34.56790123"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00126","","","","5","1","3","3","3","1","1","0","1","0","0.1","0.8","7","7","9","","","","","1.5","0.1","0.9","1","","0.1","0.1","1","0.2","0","0","0.1","0.02","0.8","0.16","0","11.11111111","20","0","0","0.740740741","3.703703704","5.925925926","29.62962963","6.666666667","33.33333333"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00127","","","","5","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00128","","","","5","2","1","1","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00129","","","","5","2","1","1","8","2","1","0","1","0","2","0.9","7","5","5","5","5","5","5","1.17","2","2.9","1","","2","2","0.5","0.2","0","0","1","0.4","0.45","0.18","0","68.96551724","40","0","0","14.81481481","37.03703704","6.666666667","16.66666667","21.48148148","53.7037037"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00130","","","","5","2","1","1","3","2","1","0","1","0","0.2","0.3","3","7","3","5","7","3","3","1.5","0.2","0.5","1","","0.2","0.2","0.5","0.2","0","0","0.1","0.04","0.15","0.06","0","40","40","0","0","1.481481481","3.703703704","2.222222222","5.555555556","3.703703704","9.259259259"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00131","","","","5","2","1","1","3","2","1","0","1","0","0.2","1","7","3","3","5","5","3","3","4.41","0.2","1.2","1","","0.2","0.2","0.5","0.2","0","0","0.1","0.04","0.5","0.2","0","16.66666667","40","0","0","1.481481481","3.703703704","7.407407407","18.51851852","8.888888889","22.22222222"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00132","","","","5","4","1","1","9","4","4","6","12","1.5","1","2","7","5","3","5","5","3","3","4.61","2.5","4.5","18","0.25","0.083333333","0.138888889","4.5","3.6","1.5","1.2","0.625","0.5","0.5","0.4","33.33333333","55.55555556","80","11.11111111","13.88888889","18.51851852","23.14814815","14.81481481","18.51851852","33.33333333","41.66666667"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00133","","","","5","2","1","1","2","2","1","","","","","0.8","5","5","3","5","5","3","3","4.61","","","","","","","","","","","","","0.4","0.16","","","40","","","","","5.925925926","14.81481481","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00134","","","","5","1","1","1","1","1","1","0","1","0","1","0.2","5","5","3","7","3","5","5","0.15","1","1.2","1","","1","1","1","0.2","0","0","1","0.2","0.2","0.04","0","83.33333333","20","0","0","7.407407407","37.03703704","1.481481481","7.407407407","8.888888889","44.44444444"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00135","","","","5","1","3","3","7","1","1","0","1","0","0.5","2.5","5","5","3","7","3","5","5","0.03","0.5","3","1","","0.5","0.5","1","0.2","0","0","0.5","0.1","2.5","0.5","0","16.66666667","20","0","0","3.703703704","18.51851852","18.51851852","92.59259259","22.22222222","111.1111111"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00136","","","","5","3","1","1","3","2","1","","","","","1","7","5","3","7","3","5","5","0.03","","","","","","","","","","","","","0.5","0.2","","","40","","","","","7.407407407","18.51851852","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00137","","","","5","4","1","1","9","4","4","3","5","1.8","1.2","3","5","5","3","7","3","5","5","0.03","3","6","8","0.6","0.24","0.375","2","1.6","0.75","0.6","0.75","0.6","0.75","0.6","37.5","50","80","13.33333333","16.66666667","22.22222222","27.77777778","22.22222222","27.77777778","44.44444444","55.55555556"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00138","","","","5","3","1","1","9","3","3","4","0","1.5","0","3.5","5","5","1","7","3","5","5","0.03","1.5","5","4","0.375","","0.375","1.333333333","0.8","1.333333333","0.8","0.5","0.3","1.166666667","0.7","100","30","60","11.11111111","18.51851852","11.11111111","18.51851852","25.92592593","43.20987654","37.03703704","61.72839506"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00139","","","","5","3","1","1","7","3","2","0","12","0","2","1.4","5","5","3","7","3","5","5","1.38","2","3.4","12","","0.166666667","0.166666667","4","2.4","0","0","0.666666667","0.4","0.466666667","0.28","0","58.82352941","60","0","0","14.81481481","24.69135802","10.37037037","17.28395062","25.18518519","41.97530864"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00140","","","","5","3","1","1","9","3","3","0","6","0","1.5","6","3","3","4","5","5","3","3","0.02","1.5","7.5","6","","0.25","0.25","2","1.2","0","0","0.5","0.3","2","1.2","0","20","60","0","0","11.11111111","18.51851852","44.44444444","74.07407407","55.55555556","92.59259259"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00141","","","","5","2","1","1","7","2","1","1","0","1","0","3.2","7","7","3","5","3","3","5","4.61","1","4.2","1","1","","1","0.5","0.2","0.5","0.2","0.5","0.2","1.6","0.64","100","23.80952381","40","7.407407407","18.51851852","7.407407407","18.51851852","23.7037037","59.25925926","31.11111111","77.77777778"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00142","","","","5","3","1","1","6","3","3","10","11","3","1","","3","3","3","5","3","3","3","7.76","4","","21","0.3","0.090909091","0.19047619","7","4.2","3.333333333","2","1.333333333","0.8","","","47.61904762","","60","22.22222222","37.03703704","29.62962963","49.38271605","","","",""
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00143","","","","5","2","1","1","3","2","2","3","0","1","0","0.4","3","3","3","5","7","3","3","6.12","1","1.4","3","0.333333333","","0.333333333","1.5","0.6","1.5","0.6","0.5","0.2","0.2","0.08","100","71.42857143","40","7.407407407","18.51851852","7.407407407","18.51851852","2.962962963","7.407407407","10.37037037","25.92592593"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00144","","","","5","2","1","1","6","2","2","0","2","0","1","2.9","7","7","3","5","7","3","3","10.5","1","3.9","2","","0.5","0.5","1","0.4","0","0","0.5","0.2","1.45","0.58","0","25.64102564","40","0","0","7.407407407","18.51851852","21.48148148","53.7037037","28.88888889","72.22222222"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00145","","","","5","3","1","1","6","3","1","0","1","0","0.5","3","3","3","3","5","5","5","5","1.5","0.5","3.5","1","","0.5","0.5","0.333333333","0.2","0","0","0.166666667","0.1","1","0.6","0","14.28571429","60","0","0","3.703703704","6.172839506","22.22222222","37.03703704","25.92592593","43.20987654"
"","","MZP2014UMB-ST01","","","","","","","","","MZP2014UMB-ST01-00146","","","","5","1","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","",""
