"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00186","","","","26","16","1","8","16","15","49","22","14.5","2","13","1","3","1","100.65","29.74","3","7","7","3","16.5","29.5","71","0.295918367","0.090909091","0.232394366","4.4375","2.730769231","3.0625","1.884615385","1.03125","0.634615385","0.8125","0.5","69.01408451","55.93220339","61.53846154","29.5479384","4.875409836","20.65527066","33.56481481","23.5042735","38.19444444","18.51851852","30.09259259","6.945028257","11.28567092","42.02279202","68.28703704"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00187","","","","26","14","1","7","14","14","55","92","9","4","13.1","3","3","1","100.53","34.42","5","5","5","5","13","26.1","147","0.163636364","0.043478261","0.088435374","10.5","5.653846154","3.928571429","2.115384615","0.928571429","0.5","0.935714286","0.503846154","37.41496599","49.80842912","53.84615385","34.23853576","4.451009649","12.82051282","23.80952381","18.51851852","34.39153439","18.66096866","34.65608466","6.340469585","11.7751578","37.17948718","69.04761905"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00188","","","","26","13","1","9","13","1","11","66","3","3.5","9","7","7","1","100.65","34.62","1","7","7","3","6.5","15.5","77","0.272727273","0.053030303","0.084415584","5.923076923","2.961538462","0.846153846","0.423076923","0.5","0.25","0.692307692","0.346153846","14.28571429","41.93548387","50","34.39642325","2.235767511","4.273504274","8.547008547","9.259259259","18.51851852","12.82051282","25.64102564","3.184854005","6.369708009","22.07977208","44.15954416"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00189","","","","26","20","1","9","20","20","100","40","25.5","2.2","24","3","3","1","100.57","29.57","1","3","7","3","27.7","51.7","140","0.255","0.055","0.197857143","7","5.384615385","5","3.846153846","1.385","1.065384615","1.2","0.923076923","71.42857143","53.57833656","76.92307692","29.40240628","8.144466541","36.32478632","47.22222222","39.45868946","51.2962963","34.18803419","44.44444444","11.60180419","15.08234545","73.64672365","95.74074074"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00190","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00191","","","","26","18","1","8","18","18","52","44","10.2","6","17.5","3","3","1","100.26","38.09","1","7","1","9","16.2","33.7","96","0.196153846","0.136363636","0.16875","5.333333333","3.692307692","2.888888889","2","0.9","0.623076923","0.972222222","0.673076923","54.16666667","48.07121662","69.23076923","37.99122282","6.154578097","14.52991453","20.98765432","23.07692308","33.33333333","24.92877493","36.00823045","8.767205266","12.66374094","48.00569801","69.34156379"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00192","","","","26","13","5","8","13","11","13","56","2.3","2.4","13","5","5","1","100.56","35","1","3","3","7","4.7","17.7","69","0.176923077","0.042857143","0.068115942","5.307692308","2.653846154","1","0.5","0.361538462","0.180769231","1","0.5","18.84057971","26.55367232","50","34.80509149","1.6358393","3.276353276","6.552706553","6.695156695","13.39031339","18.51851852","37.03703704","2.330255413","4.660510826","25.21367521","50.42735043"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00193","","","","26","13","1","8","13","11","44","27","12","2","11","3","3","1","100.13","26.83","1","7","7","3","14","25","71","0.272727273","0.074074074","0.197183099","5.461538462","2.730769231","3.384615385","1.692307692","1.076923077","0.538461538","0.846153846","0.423076923","61.97183099","56","50","26.79516628","3.75132328","17.09401709","34.18803419","19.94301994","39.88603989","15.66951567","31.33903134","5.343765356","10.68753071","35.61253561","71.22507123"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00194","","","","26","14","1","7","14","14","38","25","7.7","1.5","5.5","3","3","1","100.04","37.1","1","3","7","3","9.2","14.7","63","0.202631579","0.06","0.146031746","4.5","2.423076923","2.714285714","1.461538462","0.657142857","0.353846154","0.392857143","0.211538462","60.31746032","62.58503401","53.84615385","37.08516593","3.411835266","10.96866097","20.37037037","13.10541311","24.33862434","7.834757835","14.55026455","4.860164196","9.026019222","20.94017094","38.88888889"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00195","","","","26","15","4","8","15","14","32","101","5.4","5.5","7","5","5","1","100.49","28.63","1","3","7","3","10.9","17.9","133","0.16875","0.054455446","0.081954887","8.866666667","5.115384615","2.133333333","1.230769231","0.726666667","0.419230769","0.466666667","0.269230769","24.06015038","60.89385475","57.69230769","28.49039705","3.105453279","7.692307692","13.33333333","15.52706553","26.91358025","9.971509972","17.28395062","4.42372262","7.667785874","25.4985755","44.19753086"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00196","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00197","","","","26","5","1","8","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00198","","","","26","14","3","7","14","14","49","52","9","3.8","7.1","3","3","1","100.35","35.29","3","3","3","3","12.8","19.9","101","0.183673469","0.073076923","0.126732673","7.214285714","3.884615385","3.5","1.884615385","0.914285714","0.492307692","0.507142857","0.273076923","48.51485149","64.32160804","53.84615385","35.16691579","4.501365222","12.82051282","23.80952381","18.23361823","33.86243386","10.11396011","18.78306878","6.412201171","11.9083736","28.34757835","52.64550265"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00199","","","","26","11","2","7","11","10","68","28","10","1","25","3","3","3","100.31","39.09","1","5","3","5","11","36","96","0.147058824","0.035714286","0.114583333","8.727272727","3.692307692","6.181818182","2.615384615","1","0.423076923","2.272727273","0.961538462","70.83333333","30.55555556","42.30769231","38.96919549","4.286611504","14.24501425","33.67003367","15.66951567","37.03703704","35.61253561","84.17508418","6.106284194","14.43303537","51.28205128","121.2121212"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00200","","","","26","19","3","9","19","19","68","86","12","4","18.5","3","3","1","100.3","33.58","1","7","7","3","16","34.5","154","0.176470588","0.046511628","0.103896104","8.105263158","5.923076923","3.578947368","2.615384615","0.842105263","0.615384615","0.973684211","0.711538462","44.15584416","46.37681159","73.07692308","33.47956132","5.356729811","17.09401709","23.39181287","22.79202279","31.18908382","26.35327635","36.06237817","7.630669246","10.44196844","49.14529915","67.25146199"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00201","","","","26","16","1","8","16","13","34","52","6","5.2","9","3","3","1","100.74","37.18","1","7","9","3","11.2","20.2","86","0.176470588","0.1","0.130232558","5.375","3.307692308","2.125","1.307692308","0.7","0.430769231","0.5625","0.346153846","39.53488372","55.44554455","61.53846154","36.90688902","4.13357157","8.547008547","13.88888889","15.95441595","25.92592593","12.82051282","20.83333333","5.88827859","9.568452709","28.77492877","46.75925926"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00202","","","","26","20","1","7","20","20","95","115","9.5","5","7","5","5","1","100.87","31.03","1","3","5","3","14.5","21.5","210","0.1","0.043478261","0.069047619","10.5","8.076923077","4.75","3.653846154","0.725","0.557692308","0.35","0.269230769","45.23809524","67.44186047","76.92307692","30.7623674","4.460543274","13.53276353","17.59259259","20.65527066","26.85185185","9.971509972","12.96296296","6.354050247","8.260265321","30.62678063","39.81481481"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00203","","","","26","20","4","7","20","20","34","184","4","5.1","11.5","7","7","1","100.35","40.1","5","5","7","5","9.1","20.6","218","0.117647059","0.027717391","0.041743119","10.9","8.384615385","1.7","1.307692308","0.455","0.35","0.575","0.442307692","15.59633028","44.17475728","76.92307692","39.96013951","3.636372696","5.698005698","7.407407407","12.96296296","16.85185185","16.38176638","21.2962963","5.180018085","6.73402351","29.34472934","38.14814815"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00204","","","","26","11","4","7","11","11","75","88","6","6","15.5","5","5","1","100.43","39.46","3","5","3","7","12","27.5","163","0.08","0.068181818","0.073619632","14.81818182","6.269230769","6.818181818","2.884615385","1.090909091","0.461538462","1.409090909","0.596153846","46.01226994","43.63636364","42.30769231","39.29104849","4.714925819","8.547008547","20.2020202","17.09401709","40.4040404","22.07977208","52.18855219","6.716418546","15.87517111","39.17378917","92.59259259"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00205","","","","26","18","7","7","18","18","85","20","11","3.5","15","3","3","1","100.28","35.15","1","7","7","3","14.5","29.5","105","0.129411765","0.175","0.138095238","5.833333333","4.038461538","4.722222222","3.269230769","0.805555556","0.557692308","0.833333333","0.576923077","80.95238095","49.15254237","69.23076923","35.05185481","5.082518947","15.66951567","22.63374486","20.65527066","29.83539095","21.36752137","30.86419753","7.24005548","10.45785792","42.02279202","60.69958848"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00206","","","","26","23","3","8","23","23","95","110","17","5","18.1","3","3","1","100.08","31.07","1","7","7","3","22","40.1","205","0.178947368","0.045454545","0.107317073","8.913043478","7.884615385","4.130434783","3.653846154","0.956521739","0.846153846","0.786956522","0.696153846","46.34146341","54.86284289","88.46153846","31.04516387","6.829936051","24.21652422","27.37520129","31.33903134","35.42673108","25.78347578","29.14653784","9.729253634","10.99828672","57.12250712","64.57326892"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00207","","","","26","21","1","9","21","21","110","74","23.5","6","11.5","1","3","1","100.63","30.65","1","7","7","3","29.5","41","184","0.213636364","0.081081081","0.160326087","8.761904762","7.076923077","5.238095238","4.230769231","1.404761905","1.134615385","0.547619048","0.442307692","59.7826087","71.95121951","80.76923077","30.45811388","8.985143595","33.47578348","41.44620811","42.02279202","52.02821869","16.38176638","20.28218695","12.79934985","15.8468141","58.4045584","72.31040564"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00208","","","","26","13","4","7","13","10","14","12","0.3","0.4","4.1","5","5","1","100.37","30.89","1","3","3","5","0.7","4.8","26","0.021428571","0.033333333","0.026923077","2","1","1.076923077","0.538461538","0.053846154","0.026923077","0.315384615","0.157692308","53.84615385","14.58333333","50","30.77612833","0.215432898","0.427350427","0.854700855","0.997150997","1.994301994","5.84045584","11.68091168","0.30688447","0.613768941","6.837606838","13.67521368"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00209","","","","26","10","1","6","10","10","25","32","7","2.5","9.4","3","5","1","100.2","34.81","3","7","7","3","9.5","18.9","57","0.28","0.078125","0.166666667","5.7","2.192307692","2.5","0.961538462","0.95","0.365384615","0.94","0.361538462","43.85964912","50.26455026","38.46153846","34.74051896","3.300349301","9.971509972","25.92592593","13.53276353","35.18518519","13.39031339","34.81481481","4.701352281","12.22351593","26.92307692","70"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00210","","","","26","13","1","8","13","12","59","18","21","1","12","1","1","1","100.62","34.37","1","5","5","5","22","34","77","0.355932203","0.055555556","0.285714286","5.923076923","2.961538462","4.538461538","2.269230769","1.692307692","0.846153846","0.923076923","0.461538462","76.62337662","64.70588235","50","34.15821904","7.514808189","29.91452991","59.82905983","31.33903134","62.67806268","17.09401709","34.18803419","10.70485497","21.40970994","48.43304843","96.86609687"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00211","","","","26","12","1","8","12","10","36","180","4","3","7.2","5","5","1","100.29","40.48","3","7","7","3","7","14.2","216","0.111111111","0.016666667","0.032407407","18","8.307692308","3","1.384615385","0.583333333","0.269230769","0.6","0.276923077","16.66666667","49.29577465","46.15384615","40.36294745","2.825406322","5.698005698","12.34567901","9.971509972","21.60493827","10.25641026","22.22222222","4.02479533","8.720389882","20.22792023","43.82716049"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00212","","","","26","17","3","6","17","15","40","78","10","4","13.5","3","3","1","100.79","37.65","3","7","7","3","14","27.5","118","0.25","0.051282051","0.118644068","6.941176471","4.538461538","2.352941176","1.538461538","0.823529412","0.538461538","0.794117647","0.519230769","33.89830508","50.90909091","65.38461538","37.35489632","5.229685485","14.24501425","21.78649237","19.94301994","30.50108932","19.23076923","29.41176471","7.449694423","11.39365029","39.17378917","59.91285403"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00213","","","","26","17","4","7","17","14","68","36","8","1","21.5","3","3","1","100.26","40.08","1","5","7","3","9","30.5","104","0.117647059","0.027777778","0.086538462","6.117647059","4","4","2.615384615","0.529411765","0.346153846","1.264705882","0.826923077","65.38461538","29.50819672","65.38461538","39.97606224","3.597845601","11.3960114","17.4291939","12.82051282","19.60784314","30.62678063","46.84095861","5.125136184","7.838443576","43.44729345","66.44880174"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00214","","","","26","8","1","7","8","8","60","120","11.5","5.2","20","3","5","1","100.41","34.6","1","7","3","7","16.7","36.7","180","0.191666667","0.043333333","0.092777778","22.5","6.923076923","7.5","2.307692308","2.0875","0.642307692","2.5","0.769230769","33.33333333","45.50408719","30.76923077","34.45871925","5.754606115","16.38176638","53.24074074","23.78917379","77.31481481","28.49002849","92.59259259","8.197444608","26.64169498","52.27920228","169.9074074"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00215","","","","26","8","1","8","8","8","36","68","5.5","4","10","5","5","1","100.19","32.33","3","7","5","5","9.5","19.5","104","0.152777778","0.058823529","0.091346154","13","4","4.5","1.384615385","1.1875","0.365384615","1.25","0.384615385","34.61538462","48.71794872","30.76923077","32.26868949","3.065525502","7.834757835","25.46296296","13.53276353","43.98148148","14.24501425","46.2962963","4.366845444","14.19224769","27.77777778","90.27777778"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00216","","","","26","21","1","9","21","21","270","107","34","4.8","16","1","3","1","","","1","5","5","5","38.8","54.8","377","0.125925926","0.044859813","0.102917772","17.95238095","14.5","12.85714286","10.38461538","1.847619048","1.492307692","0.761904762","0.615384615","71.61803714","70.80291971","80.76923077","","","48.43304843","59.96472663","55.27065527","68.4303351","22.79202279","28.21869489","","","78.06267806","96.64902998"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00217","","","","26","12","4","8","12","8","13","24","1.5","0.2","21","5","5","1","100.65","29.99","3","7","3","7","1.7","22.7","37","0.115384615","0.008333333","0.045945946","3.083333333","1.423076923","1.083333333","0.5","0.141666667","0.065384615","1.75","0.807692308","35.13513514","7.488986784","46.15384615","29.79632389","0.506537506","2.136752137","4.62962963","2.421652422","5.24691358","29.91452991","64.81481481","0.721563399","1.563387365","32.33618234","70.0617284"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00218","","","","26","12","4","8","12","12","87","25","9.2","3.5","20","7","5","1","100.21","42.22","3","7","3","3","12.7","32.7","112","0.105747126","0.14","0.113392857","9.333333333","4.307692308","7.25","3.346153846","1.058333333","0.488461538","1.666666667","0.769230769","77.67857143","38.83792049","46.15384615","42.1315238","5.350703523","13.10541311","28.39506173","18.09116809","39.19753086","28.49002849","61.72839506","7.62208479","16.51451705","46.58119658","100.9259259"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00219","","","","26","12","8","5","12","6","13","7","3","0.2","2.5","3","3","1","100.69","34.48","1","3","7","3","3.2","5.7","20","0.230769231","0.028571429","0.16","1.666666667","0.769230769","1.083333333","0.5","0.266666667","0.123076923","0.208333333","0.096153846","65","56.14035088","46.15384615","34.24371834","1.095798987","4.273504274","9.259259259","4.558404558","9.87654321","3.561253561","7.716049383","1.560967218","3.382095639","8.11965812","17.59259259"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00220","","","","26","14","1","7","14","10","34","110","5","4","16.5","5","5","1","","","1","3","7","3","9","25.5","144","0.147058824","0.036363636","0.0625","10.28571429","5.538461538","2.428571429","1.307692308","0.642857143","0.346153846","1.178571429","0.634615385","23.61111111","35.29411765","53.84615385","","","7.122507123","13.22751323","12.82051282","23.80952381","23.5042735","43.65079365","","","36.32478632","67.46031746"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00221","","","","26","15","4","8","15","13","39","44","9.5","2.5","11","3","3","1","100.41","37.39","1","7","3","5","12","23","83","0.243589744","0.056818182","0.144578313","5.533333333","3.192307692","2.6","1.5","0.8","0.461538462","0.733333333","0.423076923","46.98795181","52.17391304","57.69230769","37.23732696","4.468479235","13.53276353","23.45679012","17.09401709","29.62962963","15.66951567","27.16049383","6.365355036","11.03328206","32.76353276","56.79012346"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00222","","","","26","19","1","9","19","19","62","74","7.5","2.1","20","5","5","1","100.92","35.97","1","7","5","5","9.6","29.6","136","0.120967742","0.028378378","0.070588235","7.157894737","5.230769231","3.263157895","2.384615385","0.505263158","0.369230769","1.052631579","0.769230769","45.58823529","32.43243243","73.07692308","35.64209275","3.421640904","10.68376068","14.61988304","13.67521368","18.71345029","28.49002849","38.98635478","4.874132341","6.669865309","42.16524217","57.69980507"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00223","","","","26","16","1","9","16","16","49","209","13","7","30","3","3","1","100.56","30.46","1","5","7","3","20","50","258","0.265306122","0.033492823","0.07751938","16.125","9.923076923","3.0625","1.884615385","1.25","0.769230769","1.875","1.153846154","18.99224806","40","61.53846154","30.29037391","6.058074781","18.51851852","30.09259259","28.49002849","46.2962963","42.73504274","69.44444444","8.629736156","14.02332125","71.22507123","115.7407407"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00224","","","","26","15","2","7","15","7","36","32","8","1.5","11.3","7","7","1","","","5","7","9","3","9.5","20.8","68","0.222222222","0.046875","0.139705882","4.533333333","2.615384615","2.4","1.384615385","0.633333333","0.365384615","0.753333333","0.434615385","52.94117647","45.67307692","57.69230769","","","11.3960114","19.75308642","13.53276353","23.45679012","16.0968661","27.90123457","","","29.62962963","51.35802469"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00225","","","","26","18","1","9","18","18","64","73","19","8.5","21","3","5","3","100.31","27.99","1","7","3","7","27.5","48.5","137","0.296875","0.116438356","0.200729927","7.611111111","5.269230769","3.555555556","2.461538462","1.527777778","1.057692308","1.166666667","0.807692308","46.71532847","56.70103093","69.23076923","27.90349915","7.673462267","27.06552707","39.09465021","39.17378917","56.58436214","29.91452991","43.20987654","10.93085793","15.78901701","69.08831909","99.79423868"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00226","","","","26","16","1","9","16","16","72","136","11","7","20","3","5","1","100.8","30.21","1","7","7","3","18","38","208","0.152777778","0.051470588","0.086538462","13","8","4.5","2.769230769","1.125","0.692307692","1.25","0.769230769","34.61538462","47.36842105","61.53846154","29.9702381","5.394642857","15.66951567","25.46296296","25.64102564","41.66666667","28.49002849","46.2962963","7.684676435","12.48759921","54.13105413","87.96296296"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00227","","","","26","13","1","7","13","9","20","29","4","2.5","23","5","5","1","100.04","29.96","1","5","5","5","6.5","29.5","49","0.2","0.086206897","0.132653061","3.769230769","1.884615385","1.538461538","0.769230769","0.5","0.25","1.769230769","0.884615385","40.81632653","22.03389831","50","29.94802079","1.946621351","5.698005698","11.3960114","9.259259259","18.51851852","32.76353276","65.52706553","2.772964888","5.545929776","42.02279202","84.04558405"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00228","","","","26","6","1","4","6","2","12","0","2","0","1.5","3","3","1","100.77","27.6","1","7","3","5","2","3.5","12","0.166666667","","0.166666667","2","0.461538462","2","0.461538462","0.333333333","0.076923077","0.25","0.057692308","100","57.14285714","23.07692308","27.3891039","0.547782078","2.849002849","12.34567901","2.849002849","12.34567901","2.136752137","9.259259259","0.78031635","3.381370852","4.985754986","21.60493827"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00229","","","","26","11","1","7","11","11","54","215","3.5","5","14","5","5","1","100.04","27.79","5","5","7","3","8.5","22.5","269","0.064814815","0.023255814","0.031598513","24.45454545","10.34615385","4.909090909","2.076923077","0.772727273","0.326923077","1.272727273","0.538461538","20.07434944","37.77777778","42.30769231","27.77888844","2.361205518","4.985754986","11.78451178","12.10826211","28.61952862","19.94301994","47.13804714","3.363540624","7.950186929","32.05128205","75.75757576"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00230","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00231","","","","26","5","2","2","5","5","19","14","13","1.1","3","1","1","1","100.83","35.49","1","3","3","9","14.1","17.1","33","0.684210526","0.078571429","0.427272727","6.6","1.269230769","3.8","0.730769231","2.82","0.542307692","0.6","0.115384615","57.57575758","82.45614035","19.23076923","35.19785778","4.962897947","18.51851852","96.2962963","20.08547009","104.4444444","4.273504274","22.22222222","7.069655195","36.76220702","24.35897436","126.6666667"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00232","","","","26","7","3","4","7","2","0","15","0","1.2","24","7","7","1","100.25","29.36","1","3","3","3","1.2","25.2","15","","0.08","0.08","2.142857143","0.576923077","0","0","0.171428571","0.046153846","3.428571429","0.923076923","0","4.761904762","26.92307692","29.28678304","0.351441397","0","0","1.709401709","6.349206349","34.18803419","126.984127","0.50062877","1.859478288","35.8974359","133.3333333"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00233","","","","26","9","1","8","9","9","36","71","9.5","4.2","10","1","1","1","100.76","28.98","1","3","9","1","13.7","23.7","107","0.263888889","0.05915493","0.128037383","11.88888889","4.115384615","4","1.384615385","1.522222222","0.526923077","1.111111111","0.384615385","33.64485981","57.80590717","34.61538462","28.76141326","3.940313617","13.53276353","39.09465021","19.51566952","56.37860082","14.24501425","41.15226337","5.61298236","16.21528237","33.76068376","97.5308642"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00234","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00235","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00236","","","","26","13","4","7","13","12","30","58","6","3","10","3","5","1","","","1","3","3","5","9","19","88","0.2","0.051724138","0.102272727","6.769230769","3.384615385","2.307692308","1.153846154","0.692307692","0.346153846","0.769230769","0.384615385","34.09090909","47.36842105","50","","","8.547008547","17.09401709","12.82051282","25.64102564","14.24501425","28.49002849","","","27.06552707","54.13105413"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00237","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00238","","","","26","0","","","0","0","0","0","0","0","0","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","","0","","0","","0","","","","0",""
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00239","","","","26","14","1","7","14","14","89","104","12","5","17.5","3","3","1","","","1","7","9","1","17","34.5","193","0.134831461","0.048076923","0.088082902","13.78571429","7.423076923","6.357142857","3.423076923","1.214285714","0.653846154","1.25","0.673076923","46.11398964","49.27536232","53.84615385","","","17.09401709","31.74603175","24.21652422","44.97354497","24.92877493","46.2962963","","","49.14529915","91.26984127"
"","","MZP2013UMB-PT01","","","","","","","","","MZP2013UMB-PT01-00240","","","","26","8","4","6","8","2","38","16","9.9","4","20.4","3","3","1","100.71","33.98","1","3","3","7","13.9","34.3","54","0.260526316","0.25","0.257407407","6.75","2.076923077","4.75","1.461538462","1.7375","0.534615385","2.55","0.784615385","70.37037037","40.52478134","30.76923077","33.74044286","4.689921557","14.1025641","45.83333333","19.8005698","64.35185185","29.05982906","94.44444444","6.680799939","21.7125998","48.86039886","158.7962963"
