"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00057","","","","39","32","1","1","5","32","32","16","36","5","4.5","11.8","6","5","5","","9.5","21.3","52","0.3125","0.125","0.182692308","1.625","1.333333333","0.5","0.41025641","0.296875","0.243589744","0.36875","0.302564103","30.76923077","44.60093897","82.05128205","4.748338082","5.787037037","9.021842355","10.99537037","11.20607787","13.65740741","20.22792023","24.65277778"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00058","","","","39","23","1","1","5","23","23","0","69","0","7.8","5.6","5","5","7","11.03","7.8","13.4","69","","0.113043478","0.113043478","3","1.769230769","0","0","0.339130435","0.2","0.243478261","0.143589744","0","58.20895522","58.97435897","0","0","7.407407407","12.56038647","5.318138651","9.017713366","12.72554606","21.57809984"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00059","","","","39","32","1","1","5","32","20","0","23","0","6.5","7","8","5","3","","6.5","13.5","23","","0.282608696","0.282608696","0.71875","0.58974359","0","0","0.203125","0.166666667","0.21875","0.179487179","0","48.14814815","82.05128205","0","0","6.172839506","7.523148148","6.647673314","8.101851852","12.82051282","15.625"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00060","","","","39","17","1","1","3","17","17","3","18","0.8","3","6","6","5","9","","3.8","9.8","21","0.266666667","0.166666667","0.180952381","1.235294118","0.538461538","0.176470588","0.076923077","0.223529412","0.097435897","0.352941176","0.153846154","14.28571429","38.7755102","43.58974359","0.759734093","1.74291939","3.608736942","8.278867102","5.698005698","13.07189542","9.30674264","21.35076253"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00061","","","","39","26","1","1","5","26","26","13","31","3","2.5","8","6","5","5","3.03","5.5","13.5","44","0.230769231","0.080645161","0.125","1.692307692","1.128205128","0.5","0.333333333","0.211538462","0.141025641","0.307692308","0.205128205","29.54545455","40.74074074","66.66666667","2.849002849","4.273504274","5.22317189","7.834757835","7.597340931","11.3960114","12.82051282","19.23076923"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00062","","","","39","35","1","3","5","23","11","0","14","0","3","10.2","9","5","3","11.03","3","13.2","14","","0.214285714","0.214285714","0.608695652","0.358974359","0","0","0.130434783","0.076923077","0.443478261","0.261538462","0","22.72727273","58.97435897","0","0","2.849002849","4.830917874","9.686609687","16.42512077","12.53561254","21.25603865"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00063","","","","39","33","1","3","5","33","22","12","16","5","3.5","7.6","6","5","3","10.5","8.5","16.1","28","0.416666667","0.21875","0.303571429","0.848484848","0.717948718","0.363636364","0.307692308","0.257575758","0.217948718","0.23030303","0.194871795","42.85714286","52.79503106","84.61538462","4.748338082","5.611672278","8.072174739","9.539842873","7.217473884","8.529741863","15.28964862","18.06958474"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00064","","","","39","35","1","1","5","28","18","9","17","2","2","5.3","9","5","3","0.15","4","9.3","26","0.222222222","0.117647059","0.153846154","0.928571429","0.666666667","0.321428571","0.230769231","0.142857143","0.102564103","0.189285714","0.135897436","34.61538462","43.01075269","71.79487179","1.899335233","2.645502646","3.798670465","5.291005291","5.033238367","7.010582011","8.831908832","12.3015873"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00065","","","","39","20","1","1","5","18","18","4","17","1","2.5","9","6","5","5","1.38","3.5","12.5","21","0.25","0.147058824","0.166666667","1.166666667","0.538461538","0.222222222","0.102564103","0.194444444","0.08974359","0.5","0.230769231","19.04761905","28","46.15384615","0.949667616","2.057613169","3.323836657","7.201646091","8.547008547","18.51851852","11.8708452","25.72016461"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00066","","","","39","37","1","1","5","31","31","21","26","7.5","6.5","10.4","6","1","1","14.37","14","24.4","47","0.357142857","0.25","0.29787234","1.516129032","1.205128205","0.677419355","0.538461538","0.451612903","0.358974359","0.335483871","0.266666667","44.68085106","57.37704918","79.48717949","7.122507123","8.960573477","13.29534663","16.72640382","9.87654321","12.42532855","23.17188984","29.15173238"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00067","","","","39","31","1","1","5","31","26","15","13","3.5","3.7","16.3","6","5","3","","7.2","23.5","28","0.233333333","0.284615385","0.257142857","0.903225806","0.717948718","0.483870968","0.384615385","0.232258065","0.184615385","0.525806452","0.417948718","53.57142857","30.63829787","79.48717949","3.323836657","4.181600956","6.837606838","8.602150538","15.47958215","19.47431302","22.31718898","28.07646356"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00068","","","","39","21","1","1","5","21","21","14","24","6","3.6","7.8","8","1","3","","9.6","17.4","38","0.428571429","0.15","0.252631579","1.80952381","0.974358974","0.666666667","0.358974359","0.457142857","0.246153846","0.371428571","0.2","36.84210526","55.17241379","53.84615385","5.698005698","10.58201058","9.116809117","16.93121693","7.407407407","13.75661376","16.52421652","30.68783069"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00069","","","","39","26","1","1","5","26","26","0","52","0","4","7.7","5","5","5","11.03","4","11.7","52","","0.076923077","0.076923077","2","1.333333333","0","0","0.153846154","0.102564103","0.296153846","0.197435897","0","34.18803419","66.66666667","0","0","3.798670465","5.698005698","7.312440646","10.96866097","11.11111111","16.66666667"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00070","","","","39","30","1","3","7","22","22","14","59","6","5.5","8.1","2","1","3","10.5","11.5","19.6","73","0.428571429","0.093220339","0.157534247","3.318181818","1.871794872","0.636363636","0.358974359","0.522727273","0.294871795","0.368181818","0.207692308","19.17808219","58.67346939","56.41025641","5.698005698","10.1010101","10.92117759","19.36026936","7.692307692","13.63636364","18.61348528","32.996633"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00071","","","","39","34","1","3","5","34","34","27","143","7","8","9.5","7","3","3","14.37","15","24.5","170","0.259259259","0.055944056","0.088235294","5","4.358974359","0.794117647","0.692307692","0.441176471","0.384615385","0.279411765","0.243589744","15.88235294","61.2244898","87.17948718","6.647673314","7.625272331","14.24501425","16.33986928","9.021842355","10.34858388","23.2668566","26.68845316"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00072","","","","39","30","1","1","5","24","24","8","67","2.5","8.5","6.7","3","3","3","7.76","11","17.7","75","0.3125","0.126865672","0.146666667","3.125","1.923076923","0.333333333","0.205128205","0.458333333","0.282051282","0.279166667","0.171794872","10.66666667","62.14689266","61.53846154","2.374169041","3.858024691","10.44634378","16.97530864","6.362773029","10.33950617","16.80911681","27.31481481"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00073","","","","39","22","1","1","5","22","22","8","26","2.3","5","12.9","6","5","3","","7.3","20.2","34","0.2875","0.192307692","0.214705882","1.545454545","0.871794872","0.363636364","0.205128205","0.331818182","0.187179487","0.586363636","0.330769231","23.52941176","36.13861386","56.41025641","2.184235518","3.872053872","6.932573599","12.28956229","12.25071225","21.71717172","19.18328585","34.00673401"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00074","","","","39","32","1","3","5","32","20","15","8","4","1","16.5","8","5","3","","5","21.5","23","0.266666667","0.125","0.217391304","0.71875","0.58974359","0.46875","0.384615385","0.15625","0.128205128","0.515625","0.423076923","65.2173913","23.25581395","82.05128205","3.798670465","4.62962963","4.748338082","5.787037037","15.66951567","19.09722222","20.41785375","24.88425926"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00075","","","","39","31","3","5","5","31","10","1","12","0.2","3","10.3","7","5","3","12.39","3.2","13.5","13","0.2","0.25","0.246153846","0.419354839","0.333333333","0.032258065","0.025641026","0.103225806","0.082051282","0.332258065","0.264102564","7.692307692","23.7037037","79.48717949","0.189933523","0.238948626","3.038936372","3.823178017","9.781576448","12.30585424","12.82051282","16.12903226"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00076","","","","39","37","1","3","5","37","37","20","45","7","7.2","7","2","1","1","1.38","14.2","21.2","65","0.35","0.16","0.218461538","1.756756757","1.666666667","0.540540541","0.512820513","0.383783784","0.364102564","0.189189189","0.179487179","30.76923077","66.98113208","94.87179487","6.647673314","7.007007007","13.48528015","14.21421421","6.647673314","7.007007007","20.13295347","21.22122122"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00077","","","","39","33","1","1","5","29","29","10","44","3.5","6.5","5","7","3","3","12.39","10","15","54","0.35","0.147727273","0.185185185","1.862068966","1.384615385","0.344827586","0.256410256","0.344827586","0.256410256","0.172413793","0.128205128","18.51851852","66.66666667","74.35897436","3.323836657","4.469987229","9.496676163","12.77139208","4.748338082","6.385696041","14.24501425","19.15708812"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00078","","","","39","30","1","3","5","30","15","6","14","1.9","3.5","6.3","6","5","3","11.03","5.4","11.7","20","0.316666667","0.25","0.27","0.666666667","0.512820513","0.2","0.153846154","0.18","0.138461538","0.21","0.161538462","30","46.15384615","76.92307692","1.804368471","2.345679012","5.128205128","6.666666667","5.982905983","7.777777778","11.11111111","14.44444444"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00079","","","","39","21","1","3","5","21","10","0","15","0","3","4","5","5","3","10.5","3","7","15","","0.2","0.2","0.714285714","0.384615385","0","0","0.142857143","0.076923077","0.19047619","0.102564103","0","42.85714286","53.84615385","0","0","2.849002849","5.291005291","3.798670465","7.054673721","6.647673314","12.34567901"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00080","","","","39","23","1","1","5","23","10","7","7","1.5","1.5","6","6","5","3","0.69","3","9","14","0.214285714","0.214285714","0.214285714","0.608695652","0.358974359","0.304347826","0.179487179","0.130434783","0.076923077","0.260869565","0.153846154","50","33.33333333","58.97435897","1.424501425","2.415458937","2.849002849","4.830917874","5.698005698","9.661835749","8.547008547","14.49275362"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00081","","","","39","37","1","1","5","37","15","0","18","0","3","11.6","7","5","1","14.37","3","14.6","18","","0.166666667","0.166666667","0.486486486","0.461538462","0","0","0.081081081","0.076923077","0.313513514","0.297435897","0","20.54794521","94.87179487","0","0","2.849002849","3.003003003","11.01614435","11.61161161","13.8651472","14.61461461"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00082","","","","39","37","1","5","5","37","37","31","96","6","7","9.2","4","1","3","7.23","13","22.2","127","0.193548387","0.072916667","0.102362205","3.432432432","3.256410256","0.837837838","0.794871795","0.351351351","0.333333333","0.248648649","0.235897436","24.40944882","58.55855856","94.87179487","5.698005698","6.006006006","12.34567901","13.01301301","8.73694207","9.209209209","21.08262108","22.22222222"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00083","","","","39","30","1","3","5","27","5","4","4","1","1","9.5","6","5","3","14.37","2","11.5","8","0.25","0.25","0.25","0.296296296","0.205128205","0.148148148","0.102564103","0.074074074","0.051282051","0.351851852","0.243589744","50","17.39130435","69.23076923","0.949667616","1.371742112","1.899335233","2.743484225","9.021842355","13.03155007","10.92117759","15.77503429"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00084","","","","39","37","1","1","5","37","22","5","24","1.1","6.5","7","5","5","3","11.03","7.6","14.6","29","0.22","0.270833333","0.262068966","0.783783784","0.743589744","0.135135135","0.128205128","0.205405405","0.194871795","0.189189189","0.179487179","17.24137931","52.05479452","94.87179487","1.044634378","1.101101101","7.217473884","7.607607608","6.647673314","7.007007007","13.8651472","14.61461461"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00085","","","","39","34","1","1","5","34","34","18","24","3","2","7.3","6","5","3","","5","12.3","42","0.166666667","0.083333333","0.119047619","1.235294118","1.076923077","0.529411765","0.461538462","0.147058824","0.128205128","0.214705882","0.187179487","42.85714286","40.6504065","87.17948718","2.849002849","3.267973856","4.748338082","5.446623094","6.932573599","7.952069717","11.68091168","13.39869281"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00086","","","","39","29","1","3","5","29","29","11","43","3.5","6.7","8","5","9","3","11.03","10.2","18.2","54","0.318181818","0.155813953","0.188888889","1.862068966","1.384615385","0.379310345","0.282051282","0.351724138","0.261538462","0.275862069","0.205128205","20.37037037","56.04395604","74.35897436","3.323836657","4.469987229","9.686609687","13.02681992","7.597340931","10.21711367","17.28395062","23.24393359"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00087","","","","39","27","1","1","5","27","25","10","20","4","4","8.7","6","3","1","4.92","8","16.7","30","0.4","0.2","0.266666667","1.111111111","0.769230769","0.37037037","0.256410256","0.296296296","0.205128205","0.322222222","0.223076923","33.33333333","47.90419162","69.23076923","3.798670465","5.48696845","7.597340931","10.9739369","8.262108262","11.93415638","15.85944919","22.90809328"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00088","","","","39","32","1","1","5","32","14","6","11","1.8","2","7","5","5","3","12.39","3.8","10.8","17","0.3","0.181818182","0.223529412","0.53125","0.435897436","0.1875","0.153846154","0.11875","0.097435897","0.21875","0.179487179","35.29411765","35.18518519","82.05128205","1.709401709","2.083333333","3.608736942","4.398148148","6.647673314","8.101851852","10.25641026","12.5"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00089","","","","39","27","1","1","5","27","12","5","10","1.3","2","10","2","5","1","6.12","3.3","13.3","15","0.26","0.2","0.22","0.555555556","0.384615385","0.185185185","0.128205128","0.122222222","0.084615385","0.37037037","0.256410256","33.33333333","24.81203008","69.23076923","1.234567901","1.783264746","3.133903134","4.526748971","9.496676163","13.71742112","12.6305793","18.2441701"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00090","","","","39","32","1","3","5","32","30","7","45","2","8","8","4","5","3","11.03","10","18","52","0.285714286","0.177777778","0.192307692","1.625","1.333333333","0.21875","0.179487179","0.3125","0.256410256","0.25","0.205128205","13.46153846","55.55555556","82.05128205","1.899335233","2.314814815","9.496676163","11.57407407","7.597340931","9.259259259","17.09401709","20.83333333"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00091","","","","39","31","1","1","7","31","10","0","16","0","3.5","16.2","6","5","1","","3.5","19.7","16","","0.21875","0.21875","0.516129032","0.41025641","0","0","0.112903226","0.08974359","0.522580645","0.415384615","0","17.76649746","79.48717949","0","0","3.323836657","4.181600956","15.38461538","19.35483871","18.70845204","23.53643967"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00092","","","","39","32","1","1","5","32","32","15","72","5","12.5","6","2","1","1","4.92","17.5","23.5","87","0.333333333","0.173611111","0.201149425","2.71875","2.230769231","0.46875","0.384615385","0.546875","0.448717949","0.1875","0.153846154","17.24137931","74.46808511","82.05128205","4.748338082","5.787037037","16.61918329","20.25462963","5.698005698","6.944444444","22.31718898","27.19907407"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00093","","","","39","33","1","1","5","33","33","30","13","9.5","2","7.5","8","3","1","","11.5","19","43","0.316666667","0.153846154","0.26744186","1.303030303","1.102564103","0.909090909","0.769230769","0.348484848","0.294871795","0.227272727","0.192307692","69.76744186","60.52631579","84.61538462","9.021842355","10.66217733","10.92117759","12.90684624","7.122507123","8.417508418","18.04368471","21.32435466"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00094","","","","39","18","3","5","5","18","18","24","23","4.5","4","8.2","8","3","1","","8.5","16.7","47","0.1875","0.173913043","0.180851064","2.611111111","1.205128205","1.333333333","0.615384615","0.472222222","0.217948718","0.455555556","0.21025641","51.06382979","50.89820359","46.15384615","4.273504274","9.259259259","8.072174739","17.48971193","7.787274454","16.87242798","15.85944919","34.36213992"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00095","","","","39","35","1","5","5","35","35","16","26","5","2","15","6","1","1","1.5","7","22","42","0.3125","0.076923077","0.166666667","1.2","1.076923077","0.457142857","0.41025641","0.2","0.179487179","0.428571429","0.384615385","38.0952381","31.81818182","89.74358974","4.748338082","5.291005291","6.647673314","7.407407407","14.24501425","15.87301587","20.89268756","23.28042328"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00096","","","","39","17","3","7","5","17","12","3","10","0.8","1","17","6","5","3","","1.8","18.8","13","0.266666667","0.1","0.138461538","0.764705882","0.333333333","0.176470588","0.076923077","0.105882353","0.046153846","1","0.435897436","23.07692308","9.574468085","43.58974359","0.759734093","1.74291939","1.709401709","3.921568627","16.14434948","37.03703704","17.85375119","40.95860566"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00097","","","","39","34","3","5","5","34","14","6","12","1.5","3.5","9.8","8","3","3","","5","14.8","18","0.25","0.291666667","0.277777778","0.529411765","0.461538462","0.176470588","0.153846154","0.147058824","0.128205128","0.288235294","0.251282051","33.33333333","33.78378378","87.17948718","1.424501425","1.633986928","4.748338082","5.446623094","9.30674264","10.67538126","14.05508072","16.12200436"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00098","","","","39","18","1","3","5","18","14","6","11","2.5","2","7","7","3","3","0.15","4.5","11.5","17","0.416666667","0.181818182","0.264705882","0.944444444","0.435897436","0.333333333","0.153846154","0.25","0.115384615","0.388888889","0.179487179","35.29411765","39.13043478","46.15384615","2.374169041","5.144032922","4.273504274","9.259259259","6.647673314","14.40329218","10.92117759","23.66255144"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00099","","","","39","19","1","1","5","19","","","","","","","","","","","","","","","","","","","","","","","","","","","48.71794872","","","","","","","",""
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00100","","","","39","27","1","1","5","27","4","4","2","1.5","0.2","15.3","6","3","3","4.41","1.7","17","6","0.375","0.1","0.283333333","0.222222222","0.153846154","0.148148148","0.102564103","0.062962963","0.043589744","0.566666667","0.392307692","66.66666667","10","69.23076923","1.424501425","2.057613169","1.614434948","2.331961591","14.52991453","20.98765432","16.14434948","23.31961591"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00101","","","","39","27","1","1","5","27","27","34","48","5.9","4","5.9","6","3","3","6.12","9.9","15.8","82","0.173529412","0.083333333","0.120731707","3.037037037","2.102564103","1.259259259","0.871794872","0.366666667","0.253846154","0.218518519","0.151282051","41.46341463","62.65822785","69.23076923","5.603038936","8.093278464","9.401709402","13.58024691","5.603038936","8.093278464","15.00474834","21.67352538"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00102","","","","39","33","1","1","5","33","33","31","52","3","4.5","12","6","3","3","","7.5","19.5","83","0.096774194","0.086538462","0.090361446","2.515151515","2.128205128","0.939393939","0.794871795","0.227272727","0.192307692","0.363636364","0.307692308","37.34939759","38.46153846","84.61538462","2.849002849","3.367003367","7.122507123","8.417508418","11.3960114","13.46801347","18.51851852","21.88552189"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00103","","","","39","34","1","1","5","34","15","70","14","3.5","4.9","15.4","8","3","1","","8.4","23.8","84","0.05","0.35","0.1","2.470588235","2.153846154","2.058823529","1.794871795","0.247058824","0.215384615","0.452941176","0.394871795","83.33333333","35.29411765","87.17948718","3.323836657","3.812636166","7.977207977","9.150326797","14.62488129","16.77559913","22.60208927","25.92592593"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00104","","","","39","13","1","1","7","13","13","12","18","5.5","3.5","18.5","8","3","3","","9","27.5","30","0.458333333","0.194444444","0.3","2.307692308","0.769230769","0.923076923","0.307692308","0.692307692","0.230769231","1.423076923","0.474358974","40","32.72727273","33.33333333","5.22317189","15.66951567","8.547008547","25.64102564","17.5688509","52.70655271","26.11585945","78.34757835"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00105","","","","39","20","1","3","5","20","12","4","11","1","2","6.7","6","3","3","3.03","3","9.7","15","0.25","0.181818182","0.2","0.75","0.384615385","0.2","0.102564103","0.15","0.076923077","0.335","0.171794872","26.66666667","30.92783505","51.28205128","0.949667616","1.851851852","2.849002849","5.555555556","6.362773029","12.40740741","9.211775878","17.96296296"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00106","","","","39","19","3","7","5","19","15","12","6","4","0.6","7.3","6","7","3","","4.6","11.9","18","0.333333333","0.1","0.255555556","0.947368421","0.461538462","0.631578947","0.307692308","0.242105263","0.117948718","0.384210526","0.187179487","66.66666667","38.65546218","48.71794872","3.798670465","7.797270955","4.368471035","8.966861598","6.932573599","14.23001949","11.30104463","23.19688109"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00107","","","","39","29","1","5","5","29","25","15","13","3","1","10.5","6","3","3","","4","14.5","28","0.2","0.076923077","0.142857143","0.965517241","0.717948718","0.517241379","0.384615385","0.137931034","0.102564103","0.362068966","0.269230769","53.57142857","27.5862069","74.35897436","2.849002849","3.831417625","3.798670465","5.108556833","9.971509972","13.40996169","13.77018044","18.51851852"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00108","","","","39","28","1","5","7","28","20","4","19","1","3","13.3","8","5","3","","4","17.3","23","0.25","0.157894737","0.173913043","0.821428571","0.58974359","0.142857143","0.102564103","0.142857143","0.102564103","0.475","0.341025641","17.39130435","23.12138728","71.79487179","0.949667616","1.322751323","3.798670465","5.291005291","12.6305793","17.59259259","16.42924976","22.88359788"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00109","","","","39","39","1","3","5","39","23","7","20","1.7","2","16","6","5","1","","3.7","19.7","27","0.242857143","0.1","0.137037037","0.692307692","0.692307692","0.179487179","0.179487179","0.094871795","0.094871795","0.41025641","0.41025641","25.92592593","18.78172589","100","1.614434948","1.614434948","3.51377018","3.51377018","15.19468186","15.19468186","18.70845204","18.70845204"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00110","","","","39","37","1","1","5","37","37","13","60","2.5","2.6","7.3","6","3","3","0.12","5.1","12.4","73","0.192307692","0.043333333","0.069863014","1.972972973","1.871794872","0.351351351","0.333333333","0.137837838","0.130769231","0.197297297","0.187179487","17.80821918","41.12903226","94.87179487","2.374169041","2.502502503","4.843304843","5.105105105","6.932573599","7.307307307","11.77587844","12.41241241"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00111","","","","39","26","1","2","5","26","26","21","42","6","6.6","5.6","6","3","3","14.37","12.6","18.2","63","0.285714286","0.157142857","0.2","2.423076923","1.615384615","0.807692308","0.538461538","0.484615385","0.323076923","0.215384615","0.143589744","33.33333333","69.23076923","66.66666667","5.698005698","8.547008547","11.96581197","17.94871795","5.318138651","7.977207977","17.28395062","25.92592593"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00112","","","","39","21","1","5","5","21","21","0","40","0","6.5","6","4","5","5","12.39","6.5","12.5","40","","0.1625","0.1625","1.904761905","1.025641026","0","0","0.30952381","0.166666667","0.285714286","0.153846154","0","52","53.84615385","0","0","6.172839506","11.4638448","5.698005698","10.58201058","11.8708452","22.04585538"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00113","","","","39","25","1","3","5","25","25","12","43","5.5","5","5.4","4","3","5","11.03","10.5","15.9","55","0.458333333","0.11627907","0.190909091","2.2","1.41025641","0.48","0.307692308","0.42","0.269230769","0.216","0.138461538","21.81818182","66.03773585","64.1025641","5.22317189","8.148148148","9.971509972","15.55555556","5.128205128","8","15.0997151","23.55555556"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00114","","","","39","26","1","1","5","26","12","14","12","2.5","1","23.5","8","3","1","","3.5","27","26","0.178571429","0.083333333","0.134615385","1","0.666666667","0.538461538","0.358974359","0.134615385","0.08974359","0.903846154","0.602564103","53.84615385","12.96296296","66.66666667","2.374169041","3.561253561","3.323836657","4.985754986","22.31718898","33.47578348","25.64102564","38.46153846"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00115","","","","39","25","1","1","5","25","10","4","8","1","1.3","17.4","8","5","1","","2.3","19.7","12","0.25","0.1625","0.191666667","0.48","0.307692308","0.16","0.102564103","0.092","0.058974359","0.696","0.446153846","33.33333333","11.6751269","64.1025641","0.949667616","1.481481481","2.184235518","3.407407407","16.52421652","25.77777778","18.70845204","29.18518519"
"","","MZP2012GUR-AT07","","","","","","","","","MZP2012GUR-AT07-00116","","","","39","26","1","1","5","26","26","12","22","3","2","10.8","6","1","1","","5","15.8","34","0.25","0.090909091","0.147058824","1.307692308","0.871794872","0.461538462","0.307692308","0.192307692","0.128205128","0.415384615","0.276923077","35.29411765","31.64556962","66.66666667","2.849002849","4.273504274","4.748338082","7.122507123","10.25641026","15.38461538","15.00474834","22.50712251"
