"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00199","","","","26","26","1","1","5","26","26","9","14","2","4","7","6","5","5","5","6","13","23","0.222222222","0.285714286","0.260869565","0.884615385","0.884615385","0.346153846","0.346153846","0.230769231","0.230769231","0.269230769","0.269230769","39.13043478","46.15384615","100","2.849002849","2.849002849","8.547008547","8.547008547","9.971509972","9.971509972","18.51851852","18.51851852"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00200","","","","26","25","1","1","5","23","23","5","12","1","4","8.5","4","5","5","3","5","13.5","17","0.2","0.333333333","0.294117647","0.739130435","0.653846154","0.217391304","0.192307692","0.217391304","0.192307692","0.369565217","0.326923077","29.41176471","37.03703704","88.46153846","1.424501425","1.610305958","7.122507123","8.051529791","12.10826211","13.68760064","19.23076923","21.73913043"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00201","","","","26","25","1","1","5","24","24","6","14","1.1","5","5","7","7","7","7","6.1","11.1","20","0.183333333","0.357142857","0.305","0.833333333","0.769230769","0.25","0.230769231","0.254166667","0.234615385","0.208333333","0.192307692","30","54.95495495","92.30769231","1.566951567","1.697530864","8.689458689","9.413580247","7.122507123","7.716049383","15.81196581","17.12962963"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00202","","","","26","26","1","1","7","26","26","0","10","0","3.5","6.5","7","7","5","7","3.5","10","10","","0.35","0.35","0.384615385","0.384615385","0","0","0.134615385","0.134615385","0.25","0.25","0","35","100","0","0","4.985754986","4.985754986","9.259259259","9.259259259","14.24501425","14.24501425"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00203","","","","26","26","1","1","5","25","25","11","19","3.3","5.7","4.5","5","5","7","9","9","13.5","30","0.3","0.3","0.3","1.2","1.153846154","0.44","0.423076923","0.36","0.346153846","0.18","0.173076923","36.66666667","66.66666667","96.15384615","4.700854701","4.888888889","12.82051282","13.33333333","6.41025641","6.666666667","19.23076923","20"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00204","","","","26","26","1","1","5","26","26","10","15","3","5","3.5","7","7","7","9","8","11.5","25","0.3","0.333333333","0.32","0.961538462","0.961538462","0.384615385","0.384615385","0.307692308","0.307692308","0.134615385","0.134615385","40","69.56521739","100","4.273504274","4.273504274","11.3960114","11.3960114","4.985754986","4.985754986","16.38176638","16.38176638"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00205","","","","26","25","1","1","5","23","23","9","14","2","4.5","4.5","7","7","7","9","6.5","11","23","0.222222222","0.321428571","0.282608696","1","0.884615385","0.391304348","0.346153846","0.282608696","0.25","0.195652174","0.173076923","39.13043478","59.09090909","88.46153846","2.849002849","3.220611916","9.259259259","10.46698873","6.41025641","7.246376812","15.66951567","17.71336554"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00206","","","","26","24","1","1","5","22","22","10","16","3.5","5.7","5","8","5","5","3","9.2","14.2","26","0.35","0.35625","0.353846154","1.181818182","1","0.454545455","0.384615385","0.418181818","0.353846154","0.227272727","0.192307692","38.46153846","64.78873239","84.61538462","4.985754986","5.892255892","13.10541311","15.48821549","7.122507123","8.417508418","20.22792023","23.90572391"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00207","","","","26","26","1","1","5","25","25","9","15","2","5","5","6","7","5","7","7","12","24","0.222222222","0.333333333","0.291666667","0.96","0.923076923","0.36","0.346153846","0.28","0.269230769","0.2","0.192307692","37.5","58.33333333","96.15384615","2.849002849","2.962962963","9.971509972","10.37037037","7.122507123","7.407407407","17.09401709","17.77777778"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00208","","","","26","26","1","1","7","25","25","8","14","2","4.5","7","8","5","7","7","6.5","13.5","22","0.25","0.321428571","0.295454545","0.88","0.846153846","0.32","0.307692308","0.26","0.25","0.28","0.269230769","36.36363636","48.14814815","96.15384615","2.849002849","2.962962963","9.259259259","9.62962963","9.971509972","10.37037037","19.23076923","20"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00209","","","","26","25","1","1","5","24","24","9","15","2","5.7","5.5","7","5","7","7","7.7","13.2","24","0.222222222","0.38","0.320833333","1","0.923076923","0.375","0.346153846","0.320833333","0.296153846","0.229166667","0.211538462","37.5","58.33333333","92.30769231","2.849002849","3.086419753","10.96866097","11.88271605","7.834757835","8.487654321","18.8034188","20.37037037"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00210","","","","26","26","1","1","5","26","26","10","13","3.5","4.7","4.5","8","5","5","3","8.2","12.7","23","0.35","0.361538462","0.356521739","0.884615385","0.884615385","0.384615385","0.384615385","0.315384615","0.315384615","0.173076923","0.173076923","43.47826087","64.56692913","100","4.985754986","4.985754986","11.68091168","11.68091168","6.41025641","6.41025641","18.09116809","18.09116809"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00211","","","","26","26","1","1","5","24","24","7","12","1.5","4","4","6","5","5","7","5.5","9.5","19","0.214285714","0.333333333","0.289473684","0.791666667","0.730769231","0.291666667","0.269230769","0.229166667","0.211538462","0.166666667","0.153846154","36.84210526","57.89473684","92.30769231","2.136752137","2.314814815","7.834757835","8.487654321","5.698005698","6.172839506","13.53276353","14.66049383"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00212","","","","26","26","1","1","5","23","23","8","11","2","4.1","5","2","5","5","7","6.1","11.1","19","0.25","0.372727273","0.321052632","0.826086957","0.730769231","0.347826087","0.307692308","0.265217391","0.234615385","0.217391304","0.192307692","42.10526316","54.95495495","88.46153846","2.849002849","3.220611916","8.689458689","9.822866345","7.122507123","8.051529791","15.81196581","17.87439614"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00213","","","","26","26","1","1","5","25","25","12","24","4","6.7","7","9","5","5","5","10.7","17.7","36","0.333333333","0.279166667","0.297222222","1.44","1.384615385","0.48","0.461538462","0.428","0.411538462","0.28","0.269230769","33.33333333","60.4519774","96.15384615","5.698005698","5.925925926","15.24216524","15.85185185","9.971509972","10.37037037","25.21367521","26.22222222"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00214","","","","26","26","1","1","9","24","24","22","33","6","8.3","13","6","1","1","5","14.3","27.3","55","0.272727273","0.251515152","0.26","2.291666667","2.115384615","0.916666667","0.846153846","0.595833333","0.55","0.541666667","0.5","40","52.38095238","92.30769231","8.547008547","9.259259259","20.37037037","22.06790123","18.51851852","20.0617284","38.88888889","42.12962963"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00215","","","","26","25","1","1","7","23","23","17","24","5","7","9","6","3","3","7","12","21","41","0.294117647","0.291666667","0.292682927","1.782608696","1.576923077","0.739130435","0.653846154","0.52173913","0.461538462","0.391304348","0.346153846","41.46341463","57.14285714","88.46153846","7.122507123","8.051529791","17.09401709","19.3236715","12.82051282","14.49275362","29.91452991","33.81642512"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00216","","","","26","24","1","1","5","23","23","14","22","4.7","6","5.5","6","5","5","7","10.7","16.2","36","0.335714286","0.272727273","0.297222222","1.565217391","1.384615385","0.608695652","0.538461538","0.465217391","0.411538462","0.239130435","0.211538462","38.88888889","66.04938272","88.46153846","6.695156695","7.568438003","15.24216524","17.23027375","7.834757835","8.85668277","23.07692308","26.08695652"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00217","","","","26","24","1","1","7","24","24","17","23","5","6.7","4.5","6","5","5","5","11.7","16.2","40","0.294117647","0.291304348","0.2925","1.666666667","1.538461538","0.708333333","0.653846154","0.4875","0.45","0.1875","0.173076923","42.5","72.22222222","92.30769231","7.122507123","7.716049383","16.66666667","18.05555556","6.41025641","6.944444444","23.07692308","25"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00218","","","","26","25","1","3","5","24","24","13","19","4","5.6","5","8","5","5","7","9.6","14.6","32","0.307692308","0.294736842","0.3","1.333333333","1.230769231","0.541666667","0.5","0.4","0.369230769","0.208333333","0.192307692","40.625","65.75342466","92.30769231","5.698005698","6.172839506","13.67521368","14.81481481","7.122507123","7.716049383","20.7977208","22.5308642"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00219","","","","26","24","1","1","5","23","23","17","24","4.9","7.5","7","6","5","5","5","12.4","19.4","41","0.288235294","0.3125","0.302439024","1.782608696","1.576923077","0.739130435","0.653846154","0.539130435","0.476923077","0.304347826","0.269230769","41.46341463","63.91752577","88.46153846","6.98005698","7.890499195","17.66381766","19.96779388","9.971509972","11.27214171","27.63532764","31.23993559"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00220","","","","26","23","1","1","5","21","21","13","19","3.5","4.5","5.5","7","5","5","5","8","13.5","32","0.269230769","0.236842105","0.25","1.523809524","1.230769231","0.619047619","0.5","0.380952381","0.307692308","0.261904762","0.211538462","40.625","59.25925926","80.76923077","4.985754986","6.172839506","11.3960114","14.10934744","7.834757835","9.700176367","19.23076923","23.80952381"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00221","","","","26","22","1","1","5","20","20","15","21","4","6.5","7.5","9","5","5","5","10.5","18","36","0.266666667","0.30952381","0.291666667","1.8","1.384615385","0.75","0.576923077","0.525","0.403846154","0.375","0.288461538","41.66666667","58.33333333","76.92307692","5.698005698","7.407407407","14.95726496","19.44444444","10.68376068","13.88888889","25.64102564","33.33333333"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00222","","","","26","21","1","1","7","21","21","21","32","5.5","8.5","10","7","5","5","5","14","24","53","0.261904762","0.265625","0.264150943","2.523809524","2.038461538","1","0.807692308","0.666666667","0.538461538","0.476190476","0.384615385","39.62264151","58.33333333","80.76923077","7.834757835","9.700176367","19.94301994","24.69135802","14.24501425","17.6366843","34.18803419","42.32804233"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00223","","","","26","22","1","1","5","21","21","17","22","4.5","6.7","9.5","8","5","5","5","11.2","20.7","39","0.264705882","0.304545455","0.287179487","1.857142857","1.5","0.80952381","0.653846154","0.533333333","0.430769231","0.452380952","0.365384615","43.58974359","54.10628019","80.76923077","6.41025641","7.936507937","15.95441595","19.75308642","13.53276353","16.75485009","29.48717949","36.50793651"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00224","","","","26","20","1","1","5","20","20","18","21","5","5.5","7","8","5","5","5","10.5","17.5","39","0.277777778","0.261904762","0.269230769","1.95","1.5","0.9","0.692307692","0.525","0.403846154","0.35","0.269230769","46.15384615","60","76.92307692","7.122507123","9.259259259","14.95726496","19.44444444","9.971509972","12.96296296","24.92877493","32.40740741"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00225","","","","26","19","1","1","5","19","19","17","24","5","7.5","8.5","8","5","5","7","12.5","21","41","0.294117647","0.3125","0.304878049","2.157894737","1.576923077","0.894736842","0.653846154","0.657894737","0.480769231","0.447368421","0.326923077","41.46341463","59.52380952","73.07692308","7.122507123","9.746588694","17.80626781","24.36647173","12.10826211","16.56920078","29.91452991","40.93567251"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00226","","","","26","20","1","1","7","20","20","16","21","3.5","5.5","7.7","6","5","5","5","9","16.7","37","0.21875","0.261904762","0.243243243","1.85","1.423076923","0.8","0.615384615","0.45","0.346153846","0.385","0.296153846","43.24324324","53.89221557","76.92307692","4.985754986","6.481481481","12.82051282","16.66666667","10.96866097","14.25925926","23.78917379","30.92592593"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00227","","","","26","17","1","1","5","16","16","10","13","2.5","3","5","8","9","9","9","5.5","10.5","23","0.25","0.230769231","0.239130435","1.4375","0.884615385","0.625","0.384615385","0.34375","0.211538462","0.3125","0.192307692","43.47826087","52.38095238","61.53846154","3.561253561","5.787037037","7.834757835","12.73148148","7.122507123","11.57407407","14.95726496","24.30555556"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00228","","","","26","18","1","1","5","18","18","19","23","5.5","6.5","6.5","8","5","5","5","12","18.5","42","0.289473684","0.282608696","0.285714286","2.333333333","1.615384615","1.055555556","0.730769231","0.666666667","0.461538462","0.361111111","0.25","45.23809524","64.86486486","69.23076923","7.834757835","11.31687243","17.09401709","24.69135802","9.259259259","13.3744856","26.35327635","38.06584362"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00229","","","","26","21","1","1","5","20","20","18","24","5","6","5","8","5","5","5","11","16","42","0.277777778","0.25","0.261904762","2.1","1.615384615","0.9","0.692307692","0.55","0.423076923","0.25","0.192307692","42.85714286","68.75","76.92307692","7.122507123","9.259259259","15.66951567","20.37037037","7.122507123","9.259259259","22.79202279","29.62962963"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00230","","","","26","20","1","1","7","20","20","19","25","5.5","6.5","7.7","8","5","5","5","12","19.7","44","0.289473684","0.26","0.272727273","2.2","1.692307692","0.95","0.730769231","0.6","0.461538462","0.385","0.296153846","43.18181818","60.91370558","76.92307692","7.834757835","10.18518519","17.09401709","22.22222222","10.96866097","14.25925926","28.06267806","36.48148148"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00231","","","","26","20","1","1","5","18","18","20","30","5.7","6.7","5.7","9","5","5","5","12.4","18.1","50","0.285","0.223333333","0.248","2.777777778","1.923076923","1.111111111","0.769230769","0.688888889","0.476923077","0.316666667","0.219230769","40","68.50828729","69.23076923","8.11965812","11.72839506","17.66381766","25.51440329","8.11965812","11.72839506","25.78347578","37.24279835"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00232","","","","26","19","1","3","5","17","17","19","20","4.7","4","6","8","5","5","7","8.7","14.7","39","0.247368421","0.2","0.223076923","2.294117647","1.5","1.117647059","0.730769231","0.511764706","0.334615385","0.352941176","0.230769231","48.71794872","59.18367347","65.38461538","6.695156695","10.23965142","12.39316239","18.95424837","8.547008547","13.07189542","20.94017094","32.02614379"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00233","","","","26","18","1","1","7","18","18","14","19","4","4.9","7.2","8","5","5","5","8.9","16.1","33","0.285714286","0.257894737","0.26969697","1.833333333","1.269230769","0.777777778","0.538461538","0.494444444","0.342307692","0.4","0.276923077","42.42424242","55.27950311","69.23076923","5.698005698","8.230452675","12.67806268","18.3127572","10.25641026","14.81481481","22.93447293","33.12757202"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00234","","","","26","20","1","1","7","20","20","19","24","5","7.9","8.5","9","5","5","3","12.9","21.4","43","0.263157895","0.329166667","0.3","2.15","1.653846154","0.95","0.730769231","0.645","0.496153846","0.425","0.326923077","44.18604651","60.28037383","76.92307692","7.122507123","9.259259259","18.37606838","23.88888889","12.10826211","15.74074074","30.48433048","39.62962963"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00235","","","","26","22","1","1","5","18","18","15","23","5","5.2","9","6","5","5","5","10.2","19.2","38","0.333333333","0.226086957","0.268421053","2.111111111","1.461538462","0.833333333","0.576923077","0.566666667","0.392307692","0.5","0.346153846","39.47368421","53.125","69.23076923","7.122507123","10.28806584","14.52991453","20.98765432","12.82051282","18.51851852","27.35042735","39.50617284"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00236","","","","26","21","1","3","5","18","18","17","22","5","5","7.5","8","5","5","5","10","17.5","39","0.294117647","0.227272727","0.256410256","2.166666667","1.5","0.944444444","0.653846154","0.555555556","0.384615385","0.416666667","0.288461538","43.58974359","57.14285714","69.23076923","7.122507123","10.28806584","14.24501425","20.57613169","10.68376068","15.43209877","24.92877493","36.00823045"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00237","","","","26","23","1","3","5","22","22","16","24","5","7.7","6.5","6","5","5","5","12.7","19.2","40","0.3125","0.320833333","0.3175","1.818181818","1.538461538","0.727272727","0.615384615","0.577272727","0.488461538","0.295454545","0.25","40","66.14583333","84.61538462","7.122507123","8.417508418","18.09116809","21.38047138","9.259259259","10.94276094","27.35042735","32.32323232"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00238","","","","26","24","1","1","5","24","24","20","33","5.5","8.9","10.5","8","5","5","5","14.4","24.9","53","0.275","0.26969697","0.271698113","2.208333333","2.038461538","0.833333333","0.769230769","0.6","0.553846154","0.4375","0.403846154","37.73584906","57.8313253","92.30769231","7.834757835","8.487654321","20.51282051","22.22222222","14.95726496","16.2037037","35.47008547","38.42592593"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00239","","","","26","19","1","3","5","18","18","13","19","3.9","4.7","5.5","7","5","5","5","8.6","14.1","32","0.3","0.247368421","0.26875","1.777777778","1.230769231","0.722222222","0.5","0.477777778","0.330769231","0.305555556","0.211538462","40.625","60.9929078","69.23076923","5.555555556","8.024691358","12.25071225","17.69547325","7.834757835","11.31687243","20.08547009","29.01234568"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00240","","","","26","19","1","1","5","18","18","14","18","3.9","4.5","6.5","8","5","5","5","8.4","14.9","32","0.278571429","0.25","0.2625","1.777777778","1.230769231","0.777777778","0.538461538","0.466666667","0.323076923","0.361111111","0.25","43.75","56.37583893","69.23076923","5.555555556","8.024691358","11.96581197","17.28395062","9.259259259","13.3744856","21.22507123","30.65843621"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00241","","","","26","20","1","1","7","20","20","20","32","5.7","9.2","9.9","8","3","3","5","14.9","24.8","52","0.285","0.2875","0.286538462","2.6","2","1","0.769230769","0.745","0.573076923","0.495","0.380769231","38.46153846","60.08064516","76.92307692","8.11965812","10.55555556","21.22507123","27.59259259","14.1025641","18.33333333","35.32763533","45.92592593"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00242","","","","26","21","1","1","5","20","20","16","22","4.5","5","8","9","5","5","5","9.5","17.5","38","0.28125","0.227272727","0.25","1.9","1.461538462","0.8","0.615384615","0.475","0.365384615","0.4","0.307692308","42.10526316","54.28571429","76.92307692","6.41025641","8.333333333","13.53276353","17.59259259","11.3960114","14.81481481","24.92877493","32.40740741"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00243","","","","26","19","1","1","5","18","18","17","20","5.1","4","7","8","5","5","5","9.1","16.1","37","0.3","0.2","0.245945946","2.055555556","1.423076923","0.944444444","0.653846154","0.505555556","0.35","0.388888889","0.269230769","45.94594595","56.52173913","69.23076923","7.264957265","10.49382716","12.96296296","18.72427984","9.971509972","14.40329218","22.93447293","33.12757202"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00244","","","","26","20","1","1","5","20","20","19","22","5.5","6.5","8.5","6","5","5","5","12","20.5","41","0.289473684","0.295454545","0.292682927","2.05","1.576923077","0.95","0.730769231","0.6","0.461538462","0.425","0.326923077","46.34146341","58.53658537","76.92307692","7.834757835","10.18518519","17.09401709","22.22222222","12.10826211","15.74074074","29.2022792","37.96296296"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00245","","","","26","21","1","1","5","19","19","14","19","3.7","5","7","7","5","5","5","8.7","15.7","33","0.264285714","0.263157895","0.263636364","1.736842105","1.269230769","0.736842105","0.538461538","0.457894737","0.334615385","0.368421053","0.269230769","42.42424242","55.41401274","73.07692308","5.270655271","7.212475634","12.39316239","16.95906433","9.971509972","13.64522417","22.36467236","30.6042885"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00246","","","","26","22","1","1","5","20","20","16","21","4.7","5.9","7.7","8","5","5","5","10.6","18.3","37","0.29375","0.280952381","0.286486486","1.85","1.423076923","0.8","0.615384615","0.53","0.407692308","0.385","0.296153846","43.24324324","57.92349727","76.92307692","6.695156695","8.703703704","15.0997151","19.62962963","10.96866097","14.25925926","26.06837607","33.88888889"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00247","","","","26","24","1","1","5","19","19","19","22","4","5.7","8.5","8","5","5","7","9.7","18.2","41","0.210526316","0.259090909","0.236585366","2.157894737","1.576923077","1","0.730769231","0.510526316","0.373076923","0.447368421","0.326923077","46.34146341","53.2967033","73.07692308","5.698005698","7.797270955","13.81766382","18.90838207","12.10826211","16.56920078","25.92592593","35.47758285"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00248","","","","26","20","1","3","7","19","19","18","24","5","6.1","9.5","9","5","5","5","11.1","20.6","42","0.277777778","0.254166667","0.264285714","2.210526316","1.615384615","0.947368421","0.692307692","0.584210526","0.426923077","0.5","0.365384615","42.85714286","53.88349515","73.07692308","7.122507123","9.746588694","15.81196581","21.6374269","13.53276353","18.51851852","29.34472934","40.15594542"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00249","","","","26","22","1","1","5","21","21","17","23","4.1","5","8","7","5","5","5","9.1","17.1","40","0.241176471","0.217391304","0.2275","1.904761905","1.538461538","0.80952381","0.653846154","0.433333333","0.35","0.380952381","0.307692308","42.5","53.21637427","80.76923077","5.84045584","7.231040564","12.96296296","16.04938272","11.3960114","14.10934744","24.35897436","30.15873016"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00250","","","","26","21","1","1","5","20","20","16","19","4","4.1","5.5","8","5","7","7","8.1","13.6","35","0.25","0.215789474","0.231428571","1.75","1.346153846","0.8","0.615384615","0.405","0.311538462","0.275","0.211538462","45.71428571","59.55882353","76.92307692","5.698005698","7.407407407","11.53846154","15","7.834757835","10.18518519","19.37321937","25.18518519"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00251","","","","26","25","1","1","5","23","23","17","19","4.5","5","6","8","5","5","7","9.5","15.5","36","0.264705882","0.263157895","0.263888889","1.565217391","1.384615385","0.739130435","0.653846154","0.413043478","0.365384615","0.260869565","0.230769231","47.22222222","61.29032258","88.46153846","6.41025641","7.246376812","13.53276353","15.2979066","8.547008547","9.661835749","22.07977208","24.95974235"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00252","","","","26","21","1","1","5","20","20","18","17","5","4.1","7","6","5","5","7","9.1","16.1","35","0.277777778","0.241176471","0.26","1.75","1.346153846","0.9","0.692307692","0.455","0.35","0.35","0.269230769","51.42857143","56.52173913","76.92307692","7.122507123","9.259259259","12.96296296","16.85185185","9.971509972","12.96296296","22.93447293","29.81481481"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00253","","","","26","19","1","1","7","19","19","15","19","4.5","5","6","8","7","5","7","9.5","15.5","34","0.3","0.263157895","0.279411765","1.789473684","1.307692308","0.789473684","0.576923077","0.5","0.365384615","0.315789474","0.230769231","44.11764706","61.29032258","73.07692308","6.41025641","8.771929825","13.53276353","18.51851852","8.547008547","11.69590643","22.07977208","30.21442495"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00254","","","","26","18","1","1","5","18","18","14","17","4","5","7","7","5","5","5","9","16","31","0.285714286","0.294117647","0.290322581","1.722222222","1.192307692","0.777777778","0.538461538","0.5","0.346153846","0.388888889","0.269230769","45.16129032","56.25","69.23076923","5.698005698","8.230452675","12.82051282","18.51851852","9.971509972","14.40329218","22.79202279","32.9218107"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00255","","","","26","21","1","3","5","20","20","15","19","4.1","5.2","6.5","8","5","5","7","9.3","15.8","34","0.273333333","0.273684211","0.273529412","1.7","1.307692308","0.75","0.576923077","0.465","0.357692308","0.325","0.25","44.11764706","58.86075949","76.92307692","5.84045584","7.592592593","13.24786325","17.22222222","9.259259259","12.03703704","22.50712251","29.25925926"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00256","","","","26","20","1","3","5","20","20","16","18","4","4.2","5.5","8","5","5","5","8.2","13.7","34","0.25","0.233333333","0.241176471","1.7","1.307692308","0.8","0.615384615","0.41","0.315384615","0.275","0.211538462","47.05882353","59.8540146","76.92307692","5.698005698","7.407407407","11.68091168","15.18518519","7.834757835","10.18518519","19.51566952","25.37037037"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00257","","","","26","20","1","1","5","19","19","14","17","4","4","6","9","5","5","5","8","14","31","0.285714286","0.235294118","0.258064516","1.631578947","1.192307692","0.736842105","0.538461538","0.421052632","0.307692308","0.315789474","0.230769231","45.16129032","57.14285714","73.07692308","5.698005698","7.797270955","11.3960114","15.59454191","8.547008547","11.69590643","19.94301994","27.29044834"
"","","MZP2019GUR-PT02","","","","","","","","","MZP2019GUR-PT02-00258","","","","26","21","1","1","5","20","20","13","19","3","5.5","5","7","5","5","5","8.5","13.5","32","0.230769231","0.289473684","0.265625","1.6","1.230769231","0.65","0.5","0.425","0.326923077","0.25","0.192307692","40.625","62.96296296","76.92307692","4.273504274","5.555555556","12.10826211","15.74074074","7.122507123","9.259259259","19.23076923","25"
