"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_irrigation","treatment_non_irrigation"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00044","","","","26","23","1","1","8","12","12","20","38","4","3","8","1","1","1","1","7","5","5","3.25","2.19","1.2","187.62","135.33","43.72","42.21","7.75","11.36","21.58","7","15","58","0.2","0.078947368","0.120689655","4.833333333","2.230769231","1.666666667","0.769230769","0.583333333","0.269230769","0.666666667","0.307692308","34.48275862","46.66666667","46.15384615","5.698005698","12.34567901","9.971509972","21.60493827","11.3960114","24.69135802","21.36752137","46.2962963","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00045","","","","26","17","1","1","5","9","9","23","6","4","1.1","2.9","5","5","1","1","7","5","3","","","","","","","","","","","5.1","8","29","0.173913043","0.183333333","0.175862069","3.222222222","1.115384615","2.555555556","0.884615385","0.566666667","0.196153846","0.322222222","0.111538462","79.31034483","63.75","34.61538462","5.698005698","16.46090535","7.264957265","20.98765432","4.131054131","11.93415638","11.3960114","32.9218107","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00046","","","","26","22","1","1","7","10","7","4","23","1.9","2.4","8","5","7","1","1","7","3","3","3","1.86","0.92","122.83","103.78","30.42","58.08","5.04","7.65","15.36","4.3","12.3","27","0.475","0.104347826","0.159259259","2.7","1.038461538","0.4","0.153846154","0.43","0.165384615","0.8","0.307692308","14.81481481","34.95934959","38.46153846","2.706552707","7.037037037","6.125356125","15.92592593","11.3960114","29.62962963","17.52136752","45.55555556","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00047","","","","26","13","1","1","6","8","8","8","5","1.4","1.6","4.4","1","5","1","3","7","3","1","","","","","","","","","","","3","7.4","13","0.175","0.32","0.230769231","1.625","0.5","1","0.307692308","0.375","0.115384615","0.55","0.169230769","61.53846154","40.54054054","30.76923077","1.994301994","6.481481481","4.273504274","13.88888889","6.267806268","20.37037037","10.54131054","34.25925926","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00048","","","","26","21","1","1","8","11","10","5","30","2","1.9","2.2","7","5","1","7","3","5","3","4.13","2.06","1.11","82.17","96.98","33.58","53.92","4.69","6.76","15.68","3.9","6.1","35","0.4","0.063333333","0.111428571","3.181818182","1.346153846","0.454545455","0.192307692","0.354545455","0.15","0.2","0.084615385","14.28571429","63.93442623","42.30769231","2.849002849","6.734006734","5.555555556","13.13131313","3.133903134","7.407407407","8.689458689","20.53872054","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00049","","","","26","26","1","1","8","11","11","38","87","1.9","4","10","5","1","1","1","7","5","1","3.58","1.6","0.83","34.76","56.33","25.77","64.16","3.18","4.42","9.29","5.9","15.9","125","0.05","0.045977011","0.0472","11.36363636","4.807692308","3.454545455","1.461538462","0.536363636","0.226923077","0.909090909","0.384615385","30.4","37.10691824","42.30769231","2.706552707","6.397306397","8.404558405","19.86531987","14.24501425","33.67003367","22.64957265","53.53535354","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00050","","","","26","19","1","1","8","10","10","39","38","4.7","2.2","13","5","3","1","3","1","3","7","","","","","","","","","","","6.9","19.9","77","0.120512821","0.057894737","0.08961039","7.7","2.961538462","3.9","1.5","0.69","0.265384615","1.3","0.5","50.64935065","34.67336683","38.46153846","6.695156695","17.40740741","9.829059829","25.55555556","18.51851852","48.14814815","28.34757835","73.7037037","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00051","","","","26","5","1","1","2","5","5","4","2","2","0.1","2.4","1","1","1","5","7","1","1","3.31","1.65","0.92","115.69","100.26","12.81","61.96","3.64","5.42","14.57","2.1","4.5","6","0.5","0.05","0.35","1.2","0.230769231","0.8","0.153846154","0.42","0.080769231","0.48","0.092307692","66.66666667","46.66666667","19.23076923","2.849002849","14.81481481","2.991452991","15.55555556","3.418803419","17.77777778","6.41025641","33.33333333","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00052","","","","26","18","1","1","6","10","9","23","22","7","2.2","1.9","1","1","1","1","7","5","3","3.62","1.93","0.94","71.8","93.02","30.99","48.33","9.33","13.3","12.82","9.2","11.1","45","0.304347826","0.1","0.204444444","4.5","1.730769231","2.3","0.884615385","0.92","0.353846154","0.19","0.073076923","51.11111111","82.88288288","38.46153846","9.971509972","25.92592593","13.10541311","34.07407407","2.706552707","7.037037037","15.81196581","41.11111111","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00053","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00054","","","","26","23","1","1","9","22","21","60","32","8.8","2.2","6.1","1","1","1","1","7","3","1","4.42","2.38","1.45","110.32","103.55","43.61","51.72","3.35","5.51","21.75","11","17.1","92","0.146666667","0.06875","0.119565217","4.181818182","3.538461538","2.727272727","2.307692308","0.5","0.423076923","0.277272727","0.234615385","65.2173913","64.32748538","84.61538462","12.53561254","14.81481481","15.66951567","18.51851852","8.689458689","10.26936027","24.35897436","28.78787879","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00055","","","","26","10","1","1","5","6","6","8","9","3.9","0.5","6","1","1","5","1","7","5","3","3.33","2.2","1.18","101.75","89.28","53.24","52.53","2.79","4.48","24.94","4.4","10.4","17","0.4875","0.055555556","0.258823529","2.833333333","0.653846154","1.333333333","0.307692308","0.733333333","0.169230769","1","0.230769231","47.05882353","42.30769231","23.07692308","5.555555556","24.07407407","6.267806268","27.16049383","8.547008547","37.03703704","14.81481481","64.19753086","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00056","","","","26","24","1","1","9","15","15","34","45","10","2.9","8","1","1","5","1","5","5","3","4.93","2.47","1.43","138.62","90.8","43.06","47.27","6.07","8.68","14.36","12.9","20.9","79","0.294117647","0.064444444","0.163291139","5.266666667","3.038461538","2.266666667","1.307692308","0.86","0.496153846","0.533333333","0.307692308","43.03797468","61.72248804","57.69230769","14.24501425","24.69135802","18.37606838","31.85185185","11.3960114","19.75308642","29.77207977","51.60493827","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00057","","","","26","23","1","1","7","11","11","33","35","7.4","2.2","7.1","1","1","1","1","5","7","3","4.25","1.82","0.98","5.93","61.17","21.89","66.18","2.64","4.01","8.63","9.6","16.7","68","0.224242424","0.062857143","0.141176471","6.181818182","2.615384615","3","1.269230769","0.872727273","0.369230769","0.645454545","0.273076923","48.52941176","57.48502994","42.30769231","10.54131054","24.91582492","13.67521368","32.32323232","10.11396011","23.90572391","23.78917379","56.22895623","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00058","","","","26","11","1","1","6","1","1","1","","0.2","","4.4","1","1","1","1","7","7","5","","","","","","","","","","","","","","0.2","","","","","1","0.038461538","","","4.4","0.169230769","","","3.846153846","0.284900285","7.407407407","","","6.267806268","162.962963","","","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00059","","","","26","12","1","3","4","10","10","13","10","3.2","0.2","4","1","1","1","1","5","3","1","","","","","","","","","","","3.4","7.4","23","0.246153846","0.02","0.147826087","2.3","0.884615385","1.3","0.5","0.34","0.130769231","0.4","0.153846154","56.52173913","45.94594595","38.46153846","4.558404558","11.85185185","4.843304843","12.59259259","5.698005698","14.81481481","10.54131054","27.40740741","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00060","","","","26","21","1","1","8","11","10","16","13","3.2","1","4","1","1","1","5","3","3","3","4.76","1.97","1.04","25.12","66.04","19.69","63.3","2.39","3.69","12.16","4.2","8.2","29","0.2","0.076923077","0.144827586","2.636363636","1.115384615","1.454545455","0.615384615","0.381818182","0.161538462","0.363636364","0.153846154","55.17241379","51.2195122","42.30769231","4.558404558","10.77441077","5.982905983","14.14141414","5.698005698","13.46801347","11.68091168","27.60942761","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00061","","","","26","20","1","1","8","16","16","25","26","4.9","1.4","7","5","5","3","7","5","1","3","","","","","","","","","","","6.3","13.3","51","0.196","0.053846154","0.123529412","3.1875","1.961538462","1.5625","0.961538462","0.39375","0.242307692","0.4375","0.269230769","49.01960784","47.36842105","61.53846154","6.98005698","11.34259259","8.974358974","14.58333333","9.971509972","16.2037037","18.94586895","30.78703704","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00062","","","","26","23","2","1","9","13","13","30","55","4.4","2","9","5","5","1","1","1","7","7","2.9","1.78","0.82","0","45.35","40.85","46.54","6.57","9.16","23.94","6.4","15.4","85","0.146666667","0.036363636","0.075294118","6.538461538","3.269230769","2.307692308","1.153846154","0.492307692","0.246153846","0.692307692","0.346153846","35.29411765","41.55844156","50","6.267806268","12.53561254","9.116809117","18.23361823","12.82051282","25.64102564","21.93732194","43.87464387","1",""
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00063","","","","26","17","1","1","8","9","7","18","38","3","1.9","11","5","5","1","1","3","3","5","","","","","","","","","","","4.9","15.9","56","0.166666667","0.05","0.0875","6.222222222","2.153846154","2","0.692307692","0.544444444","0.188461538","1.222222222","0.423076923","32.14285714","30.81761006","34.61538462","4.273504274","12.34567901","6.98005698","20.16460905","15.66951567","45.26748971","22.64957265","65.43209877","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00064","","","","26","22","1","1","8","14","14","30","54","2.9","4.4","8","7","7","3","3","5","3","3","","","","","","","","","","","7.3","15.3","84","0.096666667","0.081481481","0.086904762","6","3.230769231","2.142857143","1.153846154","0.521428571","0.280769231","0.571428571","0.307692308","35.71428571","47.7124183","53.84615385","4.131054131","7.671957672","10.3988604","19.31216931","11.3960114","21.16402116","21.79487179","40.47619048","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00065","","","","26","21","1","1","8","17","15","28","67","6.5","4.5","6","5","5","3","1","5","5","3","3.35","1.96","1.16","44.71","77.41","34.96","48.94","5.64","8.44","20.02","11","17","95","0.232142857","0.067164179","0.115789474","5.588235294","3.653846154","1.647058824","1.076923077","0.647058824","0.423076923","0.352941176","0.230769231","29.47368421","64.70588235","65.38461538","9.259259259","14.16122004","15.66951567","23.96514161","8.547008547","13.07189542","24.21652422","37.03703704","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00066","","","","26","19","1","1","8","11","9","16","20","2.2","2.4","6","3","5","3","7","3","3","3","3.45","1.82","1","109.45","87.13","35.78","60.31","2.82","4.62","18.3","4.6","10.6","36","0.1375","0.12","0.127777778","3.272727273","1.384615385","1.454545455","0.615384615","0.418181818","0.176923077","0.545454545","0.230769231","44.44444444","43.39622642","42.30769231","3.133903134","7.407407407","6.552706553","15.48821549","8.547008547","20.2020202","15.0997151","35.69023569","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00067","","","","26","16","1","1","7","8","7","4","7","2","0.3","5","3","7","1","3","3","3","1","","","","","","","","","","","2.3","7.3","11","0.5","0.042857143","0.209090909","1.375","0.423076923","0.5","0.153846154","0.2875","0.088461538","0.625","0.192307692","36.36363636","31.50684932","30.76923077","2.849002849","9.259259259","3.276353276","10.64814815","7.122507123","23.14814815","10.3988604","33.7962963","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00068","","","","26","21","1","1","9","15","12","37","30","8.5","1.2","5.2","1","1","1","1","1","7","3","","","","","","","","","","","9.7","14.9","67","0.22972973","0.04","0.144776119","4.466666667","2.576923077","2.466666667","1.423076923","0.646666667","0.373076923","0.346666667","0.2","55.2238806","65.10067114","57.69230769","12.10826211","20.98765432","13.81766382","23.95061728","7.407407407","12.83950617","21.22507123","36.79012346","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00069","","","","26","20","1","1","9","15","13","42","46","8","2.2","12","1","3","3","1","3","5","3","3.55","1.75","0.97","101.32","76.2","25.66","56.15","5.31","7.19","14.5","10.2","22.2","88","0.19047619","0.047826087","0.115909091","5.866666667","3.384615385","2.8","1.615384615","0.68","0.392307692","0.8","0.461538462","47.72727273","45.94594595","57.69230769","11.3960114","19.75308642","14.52991453","25.18518519","17.09401709","29.62962963","31.62393162","54.81481481","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00070","","","","26","22","1","1","8","16","15","52","42","6.5","1.9","4","1","1","1","1","3","1","1","3.6","1.94","1.1","96.69","66.43","38.65","52.25","3.36","4.95","22.34","8.4","12.4","94","0.125","0.045238095","0.089361702","5.875","3.615384615","3.25","2","0.525","0.323076923","0.25","0.153846154","55.31914894","67.74193548","61.53846154","9.259259259","15.0462963","11.96581197","19.44444444","5.698005698","9.259259259","17.66381766","28.7037037","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00071","","","","26","23","1","1","7","11","9","13","11","3.1","0.4","5","1","1","1","1","1","1","1","3.99","2.3","1.37","128.56","106.93","44.81","47.53","4.99","7.76","23.82","3.5","8.5","24","0.238461538","0.036363636","0.145833333","2.181818182","0.923076923","1.181818182","0.5","0.318181818","0.134615385","0.454545455","0.192307692","54.16666667","41.17647059","42.30769231","4.415954416","10.43771044","4.985754986","11.78451178","7.122507123","16.83501684","12.10826211","28.61952862","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00072","","","","26","20","1","1","7","12","4","2","1","0.1","0.1","3.2","7","3","5","1","1","3","5","2.94","2.24","1.16","153.46","106.3","52.54","46.44","5.47","7.84","25.41","0.2","3.4","3","0.05","0.1","0.066666667","0.25","0.115384615","0.166666667","0.076923077","0.016666667","0.007692308","0.266666667","0.123076923","66.66666667","5.882352941","46.15384615","0.142450142","0.308641975","0.284900285","0.617283951","4.558404558","9.87654321","4.843304843","10.49382716","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00073","","","","26","21","4","1","7","14","8","20","23","3.9","3","4.9","3","1","3","1","9","9","3","4.08","2.25","1.35","134.08","95.24","50.11","46.22","5.67","8.13","17.87","6.9","11.8","43","0.195","0.130434783","0.160465116","3.071428571","1.653846154","1.428571429","0.769230769","0.492857143","0.265384615","0.35","0.188461538","46.51162791","58.47457627","53.84615385","5.555555556","10.31746032","9.829059829","18.25396825","6.98005698","12.96296296","16.80911681","31.21693122","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00074","","","","26","26","1","1","8","18","18","48","30","10.4","5.6","6","1","1","5","7","1","1","1","4.28","2.13","1.25","242.61","131.79","49.76","48.51","5.88","8.74","18.53","16","22","78","0.216666667","0.186666667","0.205128205","4.333333333","3","2.666666667","1.846153846","0.888888889","0.615384615","0.333333333","0.230769231","61.53846154","72.72727273","69.23076923","14.81481481","21.39917695","22.79202279","32.9218107","8.547008547","12.34567901","31.33903134","45.26748971","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00075","","","","26","14","1","1","5","11","8","31","11","4.8","0.4","3.2","1","1","3","5","3","3","3","4.21","1.96","1.24","113.68","91.8","27.58","58.57","3.26","5.03","15.53","5.2","8.4","42","0.15483871","0.036363636","0.123809524","3.818181818","1.615384615","2.818181818","1.192307692","0.472727273","0.2","0.290909091","0.123076923","73.80952381","61.9047619","42.30769231","6.837606838","16.16161616","7.407407407","17.50841751","4.558404558","10.77441077","11.96581197","28.28282828","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00076","","","","26","14","1","3","7","8","6","15","7","3.1","0.5","4.4","1","3","3","9","1","1","5","","","","","","","","","","","3.6","8","22","0.206666667","0.071428571","0.163636364","2.75","0.846153846","1.875","0.576923077","0.45","0.138461538","0.55","0.169230769","68.18181818","45","30.76923077","4.415954416","14.35185185","5.128205128","16.66666667","6.267806268","20.37037037","11.3960114","37.03703704","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00077","","","","26","17","1","1","5","10","9","4","8","2","0.9","2.9","1","5","3","1","3","3","5","3.96","1.8","1.07","160.71","97.23","28.36","61.71","3.42","5.04","11.57","2.9","5.8","12","0.5","0.1125","0.241666667","1.2","0.461538462","0.4","0.153846154","0.29","0.111538462","0.29","0.111538462","33.33333333","50","38.46153846","2.849002849","7.407407407","4.131054131","10.74074074","4.131054131","10.74074074","8.262108262","21.48148148","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00078","","","","26","18","1","1","9","16","14","7","76","1","6.2","10.4","3","7","3","1","3","7","5","2.48","1.59","0.74","90.01","92.09","25.8","46.5","7.61","11.16","23.28","7.2","17.6","83","0.142857143","0.081578947","0.086746988","5.1875","3.192307692","0.4375","0.269230769","0.45","0.276923077","0.65","0.4","8.43373494","40.90909091","61.53846154","1.424501425","2.314814815","10.25641026","16.66666667","14.81481481","24.07407407","25.07122507","40.74074074","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00079","","","","26","23","1","1","7","12","9","19","10","5.1","1","2.9","1","1","3","1","5","3","1","3.4","1.81","0.97","108.15","74.19","39.19","58.08","4.1","6.1","17","6.1","9","29","0.268421053","0.1","0.210344828","2.416666667","1.115384615","1.583333333","0.730769231","0.508333333","0.234615385","0.241666667","0.111538462","65.51724138","67.77777778","46.15384615","7.264957265","15.74074074","8.689458689","18.82716049","4.131054131","8.950617284","12.82051282","27.77777778","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00080","","","","26","26","1","1","8","13","11","19","10","5.4","0.4","8","1","5","3","1","3","3","3","3.08","1.77","1.02","112.94","71.31","33.34","55.57","6.07","8.49","11.53","5.8","13.8","29","0.284210526","0.04","0.2","2.230769231","1.115384615","1.461538462","0.730769231","0.446153846","0.223076923","0.615384615","0.307692308","65.51724138","42.02898551","50","7.692307692","15.38461538","8.262108262","16.52421652","11.3960114","22.79202279","19.65811966","39.31623932","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00081","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00082","","","","26","23","1","1","8","16","13","24","18","5","1.1","13.9","3","5","5","5","3","1","3","4.22","2.03","1.21","98.74","92.96","26.93","59.63","3.41","5.4","13.44","6.1","20","42","0.208333333","0.061111111","0.145238095","2.625","1.615384615","1.5","0.923076923","0.38125","0.234615385","0.86875","0.534615385","57.14285714","30.5","61.53846154","7.122507123","11.57407407","8.689458689","14.12037037","19.8005698","32.17592593","28.49002849","46.2962963","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00083","","","","26","22","1","1","7","15","13","40","11","8.2","0.3","1.5","1","1","1","1","7","3","1","3.84","2.02","1.15","196.52","100.83","45.15","46.17","5.83","8.47","21.41","8.5","10","51","0.205","0.027272727","0.166666667","3.4","1.961538462","2.666666667","1.538461538","0.566666667","0.326923077","0.1","0.057692308","78.43137255","85","57.69230769","11.68091168","20.24691358","12.10826211","20.98765432","2.136752137","3.703703704","14.24501425","24.69135802","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00084","","","","26","23","1","1","8","16","16","28","42","3.4","2.2","7.6","3","5","1","1","5","9","3","4.02","2.16","1.19","178.88","102.55","36.65","55.81","5.68","8.17","12.35","5.6","13.2","70","0.121428571","0.052380952","0.08","4.375","2.692307692","1.75","1.076923077","0.35","0.215384615","0.475","0.292307692","40","42.42424242","61.53846154","4.843304843","7.87037037","7.977207977","12.96296296","10.82621083","17.59259259","18.8034188","30.55555556","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00085","","","","26","23","1","1","7","15","14","98","40","12","1.6","3.9","1","5","1","1","5","3","3","3.24","1.81","0.98","104.84","93.04","21.82","51.64","8.24","12.12","13.23","13.6","17.5","138","0.12244898","0.04","0.098550725","9.2","5.307692308","6.533333333","3.769230769","0.906666667","0.523076923","0.26","0.15","71.01449275","77.71428571","57.69230769","17.09401709","29.62962963","19.37321937","33.58024691","5.555555556","9.62962963","24.92877493","43.20987654","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00086","","","","26","16","2","5","5","9","3","4","7","0.4","0.6","3","7","7","5","1","3","1","5","","","","","","","","","","","1","4","11","0.1","0.085714286","0.090909091","1.222222222","0.423076923","0.444444444","0.153846154","0.111111111","0.038461538","0.333333333","0.115384615","36.36363636","25","34.61538462","0.56980057","1.646090535","1.424501425","4.115226337","4.273504274","12.34567901","5.698005698","16.46090535","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00087","","","","26","22","1","1","8","13","13","27","12","7.2","1.2","4.9","1","1","5","1","1","5","3","5.48","2.25","1.37","189.99","101.68","34.71","55.62","3.46","5.74","15.49","8.4","13.3","39","0.266666667","0.1","0.215384615","3","1.5","2.076923077","1.038461538","0.646153846","0.323076923","0.376923077","0.188461538","69.23076923","63.15789474","50","10.25641026","20.51282051","11.96581197","23.93162393","6.98005698","13.96011396","18.94586895","37.89173789","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00088","","","","26","19","1","1","7","11","11","27","18","3.4","0.9","2.9","3","3","3","1","3","5","3","5.05","2.37","1.37","192.88","121.96","38.89","50.14","4.57","7.33","19.41","4.3","7.2","45","0.125925926","0.05","0.095555556","4.090909091","1.730769231","2.454545455","1.038461538","0.390909091","0.165384615","0.263636364","0.111538462","60","59.72222222","42.30769231","4.843304843","11.44781145","6.125356125","14.47811448","4.131054131","9.764309764","10.25641026","24.24242424","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00089","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00090","","","","26","20","1","1","6","7","6","8","15","0.9","0.4","2.4","5","5","1","1","3","3","3","3.49","1.99","1.12","165.84","109.26","34.07","50.36","5.8","8.23","19.57","1.3","3.7","23","0.1125","0.026666667","0.056521739","3.285714286","0.884615385","1.142857143","0.307692308","0.185714286","0.05","0.342857143","0.092307692","34.7826087","35.13513514","26.92307692","1.282051282","4.761904762","1.851851852","6.878306878","3.418803419","12.6984127","5.270655271","19.57671958","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00091","","","","26","21","1","1","7","14","9","24","16","4.2","0.5","6.2","5","5","1","1","3","3","3","3.61","1.7","0.97","135.79","84.44","25.18","55.43","5.15","7.46","17.32","4.7","10.9","40","0.175","0.03125","0.1175","2.857142857","1.538461538","1.714285714","0.923076923","0.335714286","0.180769231","0.442857143","0.238461538","60","43.11926606","53.84615385","5.982905983","11.11111111","6.695156695","12.43386243","8.831908832","16.4021164","15.52706553","28.83597884","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00092","","","","26","21","1","1","7","12","11","18","21","1.9","0.5","4.9","5","5","1","1","5","3","3","3.49","2.31","1.23","178.89","148.54","46.1","37.3","8.69","13.44","25.29","2.4","7.3","39","0.105555556","0.023809524","0.061538462","3.25","1.5","1.5","0.692307692","0.2","0.092307692","0.408333333","0.188461538","46.15384615","32.87671233","46.15384615","2.706552707","5.864197531","3.418803419","7.407407407","6.98005698","15.12345679","10.3988604","22.5308642","","1"
"","","MZP2013UMB-ST01","","","","","","","","","MZP2013UMB-ST01-00093","","","","26","21","1","1","7","15","12","16","9","0.5","5.1","4.5","1","1","1","1","7","1","1","3.02","1.96","1.03","108.86","85.93","4.3","57.4","3.95","5.99","17.68","5.6","10.1","25","0.03125","0.566666667","0.224","1.666666667","0.961538462","1.066666667","0.615384615","0.373333333","0.215384615","0.3","0.173076923","64","55.44554455","57.69230769","0.712250712","1.234567901","7.977207977","13.82716049","6.41025641","11.11111111","14.38746439","24.9382716","","1"
