"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00051","","","","39","34","1","5","5","34","34","40","36","9.8","7.2","13.6","3","3","5","1","5","5","3","6.12","17","30.6","76","0.245","0.2","0.223684211","2.235294118","1.948717949","1.176470588","1.025641026","0.5","0.435897436","0.4","0.348717949","52.63157895","55.55555556","87.17948718","9.30674264","10.67538126","16.14434948","18.51851852","12.91547958","14.81481481","29.05982906","33.33333333"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00052","","","","39","28","1","5","5","28","28","34","41","6.5","7.5","7.9","3","3","5","1","5","5","3","7.76","14","21.9","75","0.191176471","0.182926829","0.186666667","2.678571429","1.923076923","1.214285714","0.871794872","0.5","0.358974359","0.282142857","0.202564103","45.33333333","63.92694064","71.79487179","6.172839506","8.597883598","13.29534663","18.51851852","7.502374169","10.44973545","20.7977208","28.96825397"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00053","","","","39","33","1","5","5","33","33","38","42","8.8","10.2","25.3","3","3","5","3","7","7","5","7.23","19","44.3","80","0.231578947","0.242857143","0.2375","2.424242424","2.051282051","1.151515152","0.974358974","0.575757576","0.487179487","0.766666667","0.648717949","47.5","42.88939052","84.61538462","8.357075024","9.87654321","18.04368471","21.32435466","24.02659069","28.39506173","42.0702754","49.71941639"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00054","","","","39","30","1","5","7","30","30","23","40","5.5","8.8","10.2","3","5","5","1","7","7","3","7.76","14.3","24.5","63","0.239130435","0.22","0.226984127","2.1","1.615384615","0.766666667","0.58974359","0.476666667","0.366666667","0.34","0.261538462","36.50793651","58.36734694","76.92307692","5.22317189","6.790123457","13.58024691","17.65432099","9.686609687","12.59259259","23.2668566","30.24691358"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00055","","","","39","36","1","5","5","36","36","32","47","9.5","12.3","17.5","3","3","5","1","5","5","3","7.23","21.8","39.3","79","0.296875","0.261702128","0.275949367","2.194444444","2.025641026","0.888888889","0.820512821","0.605555556","0.558974359","0.486111111","0.448717949","40.50632911","55.47073791","92.30769231","9.021842355","9.773662551","20.70275404","22.42798354","16.61918329","18.00411523","37.32193732","40.43209877"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00056","","","","39","34","1","3","5","34","34","40","64","12","14.3","22.3","3","3","5","1","7","7","5","11.03","26.3","48.6","104","0.3","0.2234375","0.252884615","3.058823529","2.666666667","1.176470588","1.025641026","0.773529412","0.674358974","0.655882353","0.571794872","38.46153846","54.11522634","87.17948718","11.3960114","13.07189542","24.97625831","28.64923747","21.17758784","24.291939","46.15384615","52.94117647"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00057","","","","39","34","1","5","5","34","33","28","41","7.2","10.2","14.6","5","5","5","1","3","3","1","","17.4","32","69","0.257142857","0.248780488","0.252173913","2.029411765","1.769230769","0.823529412","0.717948718","0.511764706","0.446153846","0.429411765","0.374358974","40.57971014","54.375","87.17948718","6.837606838","7.843137255","16.52421652","18.95424837","13.8651472","15.90413943","30.38936372","34.8583878"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00058","","","","39","36","1","5","5","36","36","35","46","7.6","8.6","10.1","3","3","5","1","5","5","3","7.76","16.2","26.3","81","0.217142857","0.186956522","0.2","2.25","2.076923077","0.972222222","0.897435897","0.45","0.415384615","0.280555556","0.258974359","43.20987654","61.59695817","92.30769231","7.217473884","7.818930041","15.38461538","16.66666667","9.591642925","10.3909465","24.97625831","27.05761317"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00059","","","","39","28","1","5","5","28","27","35","47","8.5","10.1","12.3","3","3","5","1","7","5","3","7.23","18.6","30.9","82","0.242857143","0.214893617","0.226829268","2.928571429","2.102564103","1.25","0.897435897","0.664285714","0.476923077","0.439285714","0.315384615","42.68292683","60.19417476","71.79487179","8.072174739","11.24338624","17.66381766","24.6031746","11.68091168","16.26984127","29.34472934","40.87301587"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00060","","","","39","35","1","5","7","35","35","29","38","9.5","11","19.1","3","3","5","1","5","5","1","7.23","20.5","39.6","67","0.327586207","0.289473684","0.305970149","1.914285714","1.717948718","0.828571429","0.743589744","0.585714286","0.525641026","0.545714286","0.48974359","43.28358209","51.76767677","89.74358974","9.021842355","10.05291005","19.46818613","21.69312169","18.13865147","20.21164021","37.60683761","41.9047619"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00061","","","","39","24","1","5","5","24","23","24","38","5.6","6.9","16.4","3","3","3","1","5","5","3","7.23","12.5","28.9","62","0.233333333","0.181578947","0.201612903","2.583333333","1.58974359","1","0.615384615","0.520833333","0.320512821","0.683333333","0.420512821","38.70967742","43.25259516","61.53846154","5.318138651","8.641975309","11.8708452","19.29012346","15.57454891","25.30864198","27.44539411","44.59876543"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00062","","","","39","32","1","3","5","32","32","34","41","10.1","12","19.6","5","5","5","1","7","5","3","7.76","22.1","41.7","75","0.297058824","0.292682927","0.294666667","2.34375","1.923076923","1.0625","0.871794872","0.690625","0.566666667","0.6125","0.502564103","45.33333333","52.99760192","82.05128205","9.591642925","11.68981481","20.98765432","25.5787037","18.61348528","22.68518519","39.6011396","48.26388889"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00063","","","","39","30","1","3","7","30","30","35","46","9.5","11.4","19","3","3","5","1","5","5","3","6.12","20.9","39.9","81","0.271428571","0.247826087","0.258024691","2.7","2.076923077","1.166666667","0.897435897","0.696666667","0.535897436","0.633333333","0.487179487","43.20987654","52.38095238","76.92307692","9.021842355","11.72839506","19.84805318","25.80246914","18.04368471","23.45679012","37.89173789","49.25925926"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00064","","","","39","28","1","3","5","28","28","32","41","8.1","9.9","14.3","5","5","5","3","5","5","3","7.23","18","32.3","73","0.253125","0.241463415","0.246575342","2.607142857","1.871794872","1.142857143","0.820512821","0.642857143","0.461538462","0.510714286","0.366666667","43.83561644","55.72755418","71.79487179","7.692307692","10.71428571","17.09401709","23.80952381","13.58024691","18.91534392","30.67426401","42.72486772"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00065","","","","39","33","1","3","7","33","33","40","58","11.3","13.5","26.5","3","3","3","1","3","3","1","0.02","24.8","51.3","98","0.2825","0.232758621","0.253061224","2.96969697","2.512820513","1.212121212","1.025641026","0.751515152","0.635897436","0.803030303","0.679487179","40.81632653","48.34307992","84.61538462","10.73124406","12.68237935","23.55175689","27.8338945","25.16619183","29.74186308","48.71794872","57.57575758"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00066","","","","39","23","1","5","5","23","22","35","46","10.2","13.4","15","5","5","7","3","5","5","3","7.76","23.6","38.6","81","0.291428571","0.291304348","0.291358025","3.52173913","2.076923077","1.52173913","0.897435897","1.026086957","0.605128205","0.652173913","0.384615385","43.20987654","61.13989637","58.97435897","9.686609687","16.42512077","22.41215575","38.00322061","14.24501425","24.15458937","36.65716999","62.15780998"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00067","","","","39","27","3","5","5","27","27","37","46","10","12.5","21","3","3","3","1","5","5","1","5.49","22.5","43.5","83","0.27027027","0.27173913","0.271084337","3.074074074","2.128205128","1.37037037","0.948717949","0.833333333","0.576923077","0.777777778","0.538461538","44.57831325","51.72413793","69.23076923","9.496676163","13.71742112","21.36752137","30.86419753","19.94301994","28.80658436","41.31054131","59.67078189"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00068","","","","39","31","3","5","5","31","30","34","40","6.5","10.2","12","3","3","5","1","7","5","3","7.23","16.7","28.7","74","0.191176471","0.255","0.225675676","2.387096774","1.897435897","1.096774194","0.871794872","0.538709677","0.428205128","0.387096774","0.307692308","45.94594595","58.18815331","79.48717949","6.172839506","7.765830346","15.85944919","19.95221027","11.3960114","14.33691756","27.25546059","34.28912784"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00069","","","","39","30","3","5","5","30","29","25","37","6.5","7.5","16.5","3","3","5","3","5","7","5","7.23","14","30.5","62","0.26","0.202702703","0.225806452","2.066666667","1.58974359","0.833333333","0.641025641","0.466666667","0.358974359","0.55","0.423076923","40.32258065","45.90163934","76.92307692","6.172839506","8.024691358","13.29534663","17.28395062","15.66951567","20.37037037","28.9648623","37.65432099"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00070","","","","39","27","1","5","5","27","27","38","52","13.1","12","13.2","3","3","5","1","5","7","5","11.03","25.1","38.3","90","0.344736842","0.230769231","0.278888889","3.333333333","2.307692308","1.407407407","0.974358974","0.92962963","0.643589744","0.488888889","0.338461538","42.22222222","65.53524804","69.23076923","12.44064577","17.96982167","23.83665717","34.43072702","12.53561254","18.10699588","36.37226971","52.53772291"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00071","","","","39","29","1","5","7","29","28","33","40","10.2","13.2","17","3","3","3","1","7","7","5","11.03","23.4","40.4","73","0.309090909","0.33","0.320547945","2.517241379","1.871794872","1.137931034","0.846153846","0.806896552","0.6","0.586206897","0.435897436","45.20547945","57.92079208","74.35897436","9.686609687","13.02681992","22.22222222","29.88505747","16.14434948","21.71136654","38.3665717","51.59642401"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00072","","","","39","35","3","5","7","35","35","40","61","10","12","19.8","1","1","7","1","5","5","3","7.23","22","41.8","101","0.25","0.196721311","0.217821782","2.885714286","2.58974359","1.142857143","1.025641026","0.628571429","0.564102564","0.565714286","0.507692308","39.6039604","52.63157895","89.74358974","9.496676163","10.58201058","20.89268756","23.28042328","18.8034188","20.95238095","39.69610636","44.23280423"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00073","","","","39","36","3","5","7","36","36","24","36","6.5","7.6","18.6","3","3","5","1","5","5","3","7.23","14.1","32.7","60","0.270833333","0.211111111","0.235","1.666666667","1.538461538","0.666666667","0.615384615","0.391666667","0.361538462","0.516666667","0.476923077","40","43.11926606","92.30769231","6.172839506","6.687242798","13.39031339","14.50617284","17.66381766","19.13580247","31.05413105","33.64197531"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00074","","","","39","30","1","5","7","30","30","40","36","14.3","10","19.7","3","3","3","3","3","3","1","","24.3","44","76","0.3575","0.277777778","0.319736842","2.533333333","1.948717949","1.333333333","1.025641026","0.81","0.623076923","0.656666667","0.505128205","52.63157895","55.22727273","76.92307692","13.58024691","17.65432099","23.07692308","30","18.70845204","24.32098765","41.78537512","54.32098765"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00075","","","","39","29","3","5","5","29","29","34","48","8.8","11.2","17.7","3","3","5","3","3","3","1","3.03","20","37.7","82","0.258823529","0.233333333","0.243902439","2.827586207","2.102564103","1.172413793","0.871794872","0.689655172","0.512820513","0.610344828","0.453846154","41.46341463","53.05039788","74.35897436","8.357075024","11.23882503","18.99335233","25.54278416","16.80911681","22.60536398","35.80246914","48.14814815"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00076","","","","39","31","1","3","5","31","30","40","47","13","11.3","17.5","3","3","5","1","5","5","3","7.76","24.3","41.8","87","0.325","0.240425532","0.279310345","2.806451613","2.230769231","1.290322581","1.025641026","0.783870968","0.623076923","0.564516129","0.448717949","45.97701149","58.13397129","79.48717949","12.34567901","15.53166069","23.07692308","29.03225806","16.61918329","20.90800478","39.69610636","49.94026284"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00077","","","","39","32","3","5","7","32","30","28","39","7.6","10","16.5","5","3","5","1","7","5","3","7.76","17.6","34.1","67","0.271428571","0.256410256","0.262686567","2.09375","1.717948718","0.875","0.717948718","0.55","0.451282051","0.515625","0.423076923","41.79104478","51.61290323","82.05128205","7.217473884","8.796296296","16.71415005","20.37037037","15.66951567","19.09722222","32.38366572","39.46759259"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00078","","","","39","34","1","5","7","34","34","32","44","9","9.6","17.5","3","3","5","1","7","5","3","7.76","18.6","36.1","76","0.28125","0.218181818","0.244736842","2.235294118","1.948717949","0.941176471","0.820512821","0.547058824","0.476923077","0.514705882","0.448717949","42.10526316","51.52354571","87.17948718","8.547008547","9.803921569","17.66381766","20.26143791","16.61918329","19.06318083","34.28300095","39.32461874"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00079","","","","39","34","1","5","7","34","34","25","46","6","10.2","12.3","3","5","5","1","7","7","3","7.23","16.2","28.5","71","0.24","0.22173913","0.228169014","2.088235294","1.820512821","0.735294118","0.641025641","0.476470588","0.415384615","0.361764706","0.315384615","35.21126761","56.84210526","87.17948718","5.698005698","6.535947712","15.38461538","17.64705882","11.68091168","13.39869281","27.06552707","31.04575163"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00080","","","","39","29","3","5","7","29","29","30","39","6.5","7.6","8.6","3","3","5","1","3","3","1","","14.1","22.7","69","0.216666667","0.194871795","0.204347826","2.379310345","1.769230769","1.034482759","0.769230769","0.486206897","0.361538462","0.296551724","0.220512821","43.47826087","62.11453744","74.35897436","6.172839506","8.301404853","13.39031339","18.00766284","8.1671415","10.98339719","21.55745489","28.99106003"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00081","","","","39","35","3","5","5","35","35","40","53","11.1","12.3","15.6","5","5","3","1","5","5","3","10.5","23.4","39","93","0.2775","0.232075472","0.251612903","2.657142857","2.384615385","1.142857143","1.025641026","0.668571429","0.6","0.445714286","0.4","43.01075269","60","89.74358974","10.54131054","11.74603175","22.22222222","24.76190476","14.81481481","16.50793651","37.03703704","41.26984127"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00082","","","","39","27","1","5","5","27","26","24","33","5.6","9.2","9.5","5","5","5","1","7","7","5","11.03","14.8","24.3","57","0.233333333","0.278787879","0.259649123","2.111111111","1.461538462","0.888888889","0.615384615","0.548148148","0.379487179","0.351851852","0.243589744","42.10526316","60.90534979","69.23076923","5.318138651","7.68175583","14.05508072","20.30178326","9.021842355","13.03155007","23.07692308","33.33333333"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00083","","","","39","34","1","5","5","34","34","29","50","10.1","13.2","19.5","3","3","5","1","5","5","3","7.76","23.3","42.8","79","0.348275862","0.264","0.294936709","2.323529412","2.025641026","0.852941176","0.743589744","0.685294118","0.597435897","0.573529412","0.5","36.70886076","54.43925234","87.17948718","9.591642925","11.00217865","22.12725546","25.38126362","18.51851852","21.24183007","40.64577398","46.62309368"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00084","","","","39","30","3","5","5","30","28","30","40","7","9","14.5","3","3","5","1","5","5","3","7.23","16","30.5","70","0.233333333","0.225","0.228571429","2.333333333","1.794871795","1","0.769230769","0.533333333","0.41025641","0.483333333","0.371794872","42.85714286","52.45901639","76.92307692","6.647673314","8.641975309","15.19468186","19.75308642","13.77018044","17.90123457","28.9648623","37.65432099"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00085","","","","39","28","3","5","5","28","27","38","50","10","12.3","14.6","3","3","5","1","5","7","5","10.5","22.3","36.9","88","0.263157895","0.246","0.253409091","3.142857143","2.256410256","1.357142857","0.974358974","0.796428571","0.571794872","0.521428571","0.374358974","43.18181818","60.43360434","71.79487179","9.496676163","13.22751323","21.17758784","29.4973545","13.8651472","19.31216931","35.04273504","48.80952381"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00086","","","","39","36","1","5","7","36","36","38","46","10.1","14","19.8","3","3","5","3","3","3","1","","24.1","43.9","84","0.265789474","0.304347826","0.286904762","2.333333333","2.153846154","1.055555556","0.974358974","0.669444444","0.617948718","0.55","0.507692308","45.23809524","54.89749431","92.30769231","9.591642925","10.3909465","22.88698955","24.79423868","18.8034188","20.37037037","41.69040836","45.16460905"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00087","","","","39","29","1","5","5","29","29","40","54","11.4","12.3","21","3","3","5","3","5","7","5","10.5","23.7","44.7","94","0.285","0.227777778","0.25212766","3.24137931","2.41025641","1.379310345","1.025641026","0.817241379","0.607692308","0.724137931","0.538461538","42.55319149","53.02013423","74.35897436","10.82621083","14.55938697","22.50712251","30.26819923","19.94301994","26.81992337","42.45014245","57.08812261"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00088","","","","39","28","3","5","5","28","28","32","40","7.9","10.8","20.1","3","3","5","1","7","5","3","7.76","18.7","38.8","72","0.246875","0.27","0.259722222","2.571428571","1.846153846","1.142857143","0.820512821","0.667857143","0.479487179","0.717857143","0.515384615","44.44444444","48.19587629","71.79487179","7.502374169","10.44973545","17.75878443","24.73544974","19.08831909","26.58730159","36.84710351","51.32275132"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00089","","","","39","36","1","5","5","36","36","27","44","10.2","18.6","24","3","3","5","1","7","5","3","7.76","28.8","52.8","71","0.377777778","0.422727273","0.405633803","1.972222222","1.820512821","0.75","0.692307692","0.8","0.738461538","0.666666667","0.615384615","38.02816901","54.54545455","92.30769231","9.686609687","10.49382716","27.35042735","29.62962963","22.79202279","24.69135802","50.14245014","54.32098765"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00090","","","","39","30","1","5","5","30","30","26","38","7.6","10","14.6","3","3","5","1","5","7","5","10.5","17.6","32.2","64","0.292307692","0.263157895","0.275","2.133333333","1.641025641","0.866666667","0.666666667","0.586666667","0.451282051","0.486666667","0.374358974","40.625","54.65838509","76.92307692","7.217473884","9.382716049","16.71415005","21.72839506","13.8651472","18.02469136","30.57929725","39.75308642"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00091","","","","39","29","1","5","7","29","29","30","38","7","9","18","3","3","3","1","7","5","3","7.23","16","34","68","0.233333333","0.236842105","0.235294118","2.344827586","1.743589744","1.034482759","0.769230769","0.551724138","0.41025641","0.620689655","0.461538462","44.11764706","47.05882353","74.35897436","6.647673314","8.939974457","15.19468186","20.43422733","17.09401709","22.98850575","32.28869896","43.42273308"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00092","","","","39","36","1","1","7","36","35","34","49","9.5","11.3","21","3","3","3","1","3","3","1","0.02","20.8","41.8","83","0.279411765","0.230612245","0.25060241","2.305555556","2.128205128","0.944444444","0.871794872","0.577777778","0.533333333","0.583333333","0.538461538","40.96385542","49.76076555","92.30769231","9.021842355","9.773662551","19.75308642","21.39917695","19.94301994","21.60493827","39.69610636","43.00411523"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00093","","","","39","24","3","3","5","24","24","29","41","6.9","10.1","20.3","3","3","5","3","3","3","1","3.03","17","37.3","70","0.237931034","0.246341463","0.242857143","2.916666667","1.794871795","1.208333333","0.743589744","0.708333333","0.435897436","0.845833333","0.520512821","41.42857143","45.57640751","61.53846154","6.552706553","10.64814815","16.14434948","26.2345679","19.27825261","31.32716049","35.42260209","57.5617284"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00094","","","","39","33","1","3","5","33","32","30","39","9.2","11","13.2","5","5","7","1","5","5","3","7.23","20.2","33.4","69","0.306666667","0.282051282","0.292753623","2.090909091","1.769230769","0.909090909","0.769230769","0.612121212","0.517948718","0.4","0.338461538","43.47826087","60.47904192","84.61538462","8.73694207","10.32547699","19.18328585","22.671156","12.53561254","14.81481481","31.71889839","37.48597082"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00095","","","","39","33","1","5","7","33","33","39","51","9.6","13","20.1","3","3","7","1","5","5","3","7.76","22.6","42.7","90","0.246153846","0.254901961","0.251111111","2.727272727","2.307692308","1.181818182","1","0.684848485","0.579487179","0.609090909","0.515384615","43.33333333","52.92740047","84.61538462","9.116809117","10.77441077","21.46248813","25.3647587","19.08831909","22.55892256","40.55080722","47.92368126"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00096","","","","39","24","3","5","5","24","24","32","35","6.5","7.5","9.5","3","3","5","1","5","5","3","7.76","14","23.5","67","0.203125","0.214285714","0.208955224","2.791666667","1.717948718","1.333333333","0.820512821","0.583333333","0.358974359","0.395833333","0.243589744","47.76119403","59.57446809","61.53846154","6.172839506","10.0308642","13.29534663","21.60493827","9.021842355","14.66049383","22.31718898","36.2654321"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00097","","","","39","35","1","5","5","35","35","26","39","6.5","10.2","17.3","5","5","5","3","5","5","3","7.23","16.7","34","65","0.25","0.261538462","0.256923077","1.857142857","1.666666667","0.742857143","0.666666667","0.477142857","0.428205128","0.494285714","0.443589744","40","49.11764706","89.74358974","6.172839506","6.878306878","15.85944919","17.67195767","16.42924976","18.30687831","32.28869896","35.97883598"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00098","","","","39","32","1","5","7","32","32","32","49","7.2","11.3","20","3","3","5","1","5","5","3","7.76","18.5","38.5","81","0.225","0.230612245","0.228395062","2.53125","2.076923077","1","0.820512821","0.578125","0.474358974","0.625","0.512820513","39.50617284","48.05194805","82.05128205","6.837606838","8.333333333","17.5688509","21.41203704","18.99335233","23.14814815","36.56220323","44.56018519"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00099","","","","39","34","1","3","5","34","34","28","47","7.2","12.3","20.4","3","5","5","1","5","5","3","6.12","19.5","39.9","75","0.257142857","0.261702128","0.26","2.205882353","1.923076923","0.823529412","0.717948718","0.573529412","0.5","0.6","0.523076923","37.33333333","48.87218045","87.17948718","6.837606838","7.843137255","18.51851852","21.24183007","19.37321937","22.22222222","37.89173789","43.46405229"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00100","","","","39","25","1","5","5","25","25","30","38","6.5","7.5","8.4","3","3","5","1","7","7","3","10.5","14","22.4","68","0.216666667","0.197368421","0.205882353","2.72","1.743589744","1.2","0.769230769","0.56","0.358974359","0.336","0.215384615","44.11764706","62.5","64.1025641","6.172839506","9.62962963","13.29534663","20.74074074","7.977207977","12.44444444","21.27255461","33.18518519"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00101","","","","39","31","1","5","5","31","31","34","41","7.6","10.4","18.4","3","3","5","1","5","5","3","7.23","18","36.4","75","0.223529412","0.253658537","0.24","2.419354839","1.923076923","1.096774194","0.871794872","0.580645161","0.461538462","0.593548387","0.471794872","45.33333333","49.45054945","79.48717949","7.217473884","9.08004779","17.09401709","21.50537634","17.47388414","21.9832736","34.56790123","43.48864994"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00102","","","","39","29","3","5","7","29","29","25","39","6.5","8.6","14.6","3","3","3","1","7","5","3","7.23","15.1","29.7","64","0.26","0.220512821","0.2359375","2.206896552","1.641025641","0.862068966","0.641025641","0.520689655","0.387179487","0.503448276","0.374358974","39.0625","50.84175084","74.35897436","6.172839506","8.301404853","14.33998101","19.28480204","13.8651472","18.64623244","28.20512821","37.93103448"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00103","","","","39","29","3","5","5","29","29","30","37","6.5","9.5","13.4","3","3","5","1","3","3","1","","16","29.4","67","0.216666667","0.256756757","0.23880597","2.310344828","1.717948718","1.034482759","0.769230769","0.551724138","0.41025641","0.462068966","0.343589744","44.7761194","54.42176871","74.35897436","6.172839506","8.301404853","15.19468186","20.43422733","12.72554606","17.11366539","27.92022792","37.54789272"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00104","","","","39","31","3","5","7","31","31","35","47","9.5","10.4","20.1","3","3","3","1","5","5","3","7.23","19.9","40","82","0.271428571","0.221276596","0.242682927","2.64516129","2.102564103","1.129032258","0.897435897","0.641935484","0.51025641","0.648387097","0.515384615","42.68292683","49.75","79.48717949","9.021842355","11.35005974","18.89838557","23.77538829","19.08831909","24.01433692","37.98670465","47.78972521"
"","","MZP2015GUR-MT02","","","","","","","","","MZP2015GUR-MT02-00105","","","","39","25","3","5","7","25","24","30","34","7.8","6.9","11.3","3","5","3","1","5","5","3","7.76","14.7","26","64","0.26","0.202941176","0.2296875","2.56","1.641025641","1.2","0.769230769","0.588","0.376923077","0.452","0.28974359","46.875","56.53846154","64.1025641","7.407407407","11.55555556","13.96011396","21.77777778","10.73124406","16.74074074","24.69135802","38.51851852"
