"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00041","","","","39","28","4","1","8","28","21","36","50","10","2.6","25","6","5","5","50.7","14.8","2.85","1.17","1.15","169.28","69.39","26.13","65.22","3.53","5.8","6.3","12.6","37.6","86","0.277777778","0.052","0.146511628","3.071428571","2.205128205","1.285714286","0.923076923","0.45","0.323076923","0.892857143","0.641025641","41.86046512","33.5106383","71.79487179","29.1913215","3.678106509","9.496676163","13.22751323","11.96581197","16.66666667","23.74169041","33.06878307","3.492978641","4.86522025","35.70750237","49.73544974"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00042","","","","39","22","1","1","9","20","20","73","21","24.5","1","40","7","6","1","50.8","11.8","4.74","2.02","1.56","214.11","131.73","52.06","50.09","4.04","6.89","17.91","25.5","65.5","94","0.335616438","0.047619048","0.271276596","4.7","2.41025641","3.65","1.871794872","1.275","0.653846154","2","1.025641026","77.65957447","38.93129771","51.28205128","23.22834646","5.923228346","23.2668566","45.37037037","24.21652422","47.22222222","37.98670465","74.07407407","5.625098145","10.96894138","62.20322887","121.2962963"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00043","","","","39","18","1","1","8","15","15","25","19","6.5","2.2","28","8","6","1","50.4","15.2","3.22","1.76","1.45","262.9","106.14","24.61","63.04","5.77","9.15","0.12","8.7","36.7","44","0.26","0.115789474","0.197727273","2.933333333","1.128205128","1.666666667","0.641025641","0.58","0.223076923","1.866666667","0.717948718","56.81818182","23.70572207","38.46153846","30.15873016","2.623809524","6.172839506","16.04938272","8.262108262","21.48148148","26.59069326","69.13580247","2.491746936","6.478542034","34.85280152","90.61728395"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00044","","","","39","27","1","1","8","10","10","64","75","18","5.4","15","8","8","4","50.7","11.3","3.31","1.64","1.33","139.75","88.05","29.27","53.11","4.73","7.34","15.03","23.4","38.4","139","0.28125","0.072","0.168345324","13.9","3.564102564","6.4","1.641025641","2.34","0.6","1.5","0.384615385","46.04316547","60.9375","25.64102564","22.28796844","5.215384615","17.09401709","66.66666667","22.22222222","86.66666667","14.24501425","55.55555556","4.952881876","19.31623932","36.46723647","142.2222222"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00045","","","","39","25","1","1","4","25","8","10","19","4","1","13.2","8","8","3","50.2","10.5","3.66","1.99","1.57","128.59","120.77","45.45","41.55","5.18","8.25","22.41","5","18.2","29","0.4","0.052631579","0.172413793","1.16","0.743589744","0.4","0.256410256","0.2","0.128205128","0.528","0.338461538","34.48275862","27.47252747","64.1025641","20.91633466","1.045816733","3.798670465","5.925925926","4.748338082","7.407407407","12.53561254","19.55555556","0.993178284","1.549358123","17.28395062","26.96296296"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00046","","","","39","26","1","2","8","25","25","49","11","19","1.2","31","6","6","3","50.1","13.3","6.96","2.2","1.71","211.26","120.21","43.42","59.92","2.63","5.2","7.44","20.2","51.2","60","0.387755102","0.109090909","0.336666667","2.4","1.538461538","1.96","1.256410256","0.808","0.517948718","1.24","0.794871795","81.66666667","39.453125","64.1025641","26.54690619","5.36247505","18.04368471","28.14814815","19.18328585","29.92592593","29.43969611","45.92592593","5.092568898","7.944407481","48.62298196","75.85185185"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00047","","","","39","28","1","2","8","28","27","64","36","19","2","48","8","7","2","50.9","13.7","4.28","1.95","1.57","155.52","89.4","26.97","60.27","3.4","5.59","4.99","21","69","100","0.296875","0.055555556","0.21","3.571428571","2.564102564","2.285714286","1.641025641","0.75","0.538461538","1.714285714","1.230769231","64","30.43478261","71.79487179","26.91552063","5.652259332","18.04368471","25.13227513","19.94301994","27.77777778","45.58404558","63.49206349","5.367767647","7.476533508","65.52706553","91.26984127"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00048","","","","39","29","1","2","8","29","28","80","128","10","4","33","9","8","4","50.6","13.7","4.27","1.87","1.43","146.17","103.24","41.79","58.06","3.26","5.62","9.91","14","47","208","0.125","0.03125","0.067307692","7.172413793","5.333333333","2.75862069","2.051282051","0.482758621","0.358974359","1.137931034","0.846153846","38.46153846","29.78723404","74.35897436","27.07509881","3.790513834","9.496676163","12.77139208","13.29534663","17.87994891","31.33903134","42.14559387","3.599728237","4.841013837","44.63437797","60.02554278"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00049","","","","39","24","3","2","7","24","16","20","16","4","1","24","5","4","1","","","","","","","","","","","","","5","29","36","0.2","0.0625","0.138888889","1.5","0.923076923","0.833333333","0.512820513","0.208333333","0.128205128","1","0.615384615","55.55555556","17.24137931","61.53846154","","","3.798670465","6.172839506","4.748338082","7.716049383","22.79202279","37.03703704","","","27.54036087","44.75308642"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00050","","","","39","24","5","2","7","24","24","65","34","17","2","37","7","5","2","50.5","13.1","5.27","1.9","1.4","23.6","57.92","5.75","56.13","3.96","6.29","11.4","19","56","99","0.261538462","0.058823529","0.191919192","4.125","2.538461538","2.708333333","1.666666667","0.791666667","0.487179487","1.541666667","0.948717949","65.65656566","33.92857143","61.53846154","25.94059406","4.928712871","16.14434948","26.2345679","18.04368471","29.32098765","35.1377018","57.09876543","4.680639004","7.606038382","53.18138651","86.41975309"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00051","","","","39","30","1","2","7","30","30","81","37","19","6","22","6","6","1","50.4","11","4.61","1.88","1.47","111.08","94.91","44.91","46.98","3.6","6.06","22.71","25","47","118","0.234567901","0.162162162","0.211864407","3.933333333","3.025641026","2.7","2.076923077","0.833333333","0.641025641","0.733333333","0.564102564","68.6440678","53.19148936","76.92307692","21.82539683","5.456349206","18.04368471","23.45679012","23.74169041","30.86419753","20.89268756","27.16049383","5.181718145","6.736233588","44.63437797","58.02469136"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00052","","","","39","27","1","1","9","27","27","10","55","22","4","36","5","6","1","50.3","13.7","3.96","1.44","1.22","121.38","61.02","7.85","58.83","3.11","5.28","13.16","26","62","65","2.2","0.072727273","0.4","2.407407407","1.666666667","0.37037037","0.256410256","0.962962963","0.666666667","1.333333333","0.923076923","15.38461538","41.93548387","69.23076923","27.23658052","7.081510934","20.89268756","30.17832647","24.69135802","35.66529492","34.18803419","49.38271605","6.725081609","9.714006769","58.87939221","85.04801097"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00053","","","","39","13","2","2","5","13","7","9","10","2","1","11","7","7","1","50.9","13","4.39","1.74","1.37","123.59","105.92","36.42","58.09","3.79","6.18","9.93","3","14","19","0.222222222","0.1","0.157894737","1.461538462","0.487179487","0.692307692","0.230769231","0.230769231","0.076923077","0.846153846","0.282051282","47.36842105","21.42857143","33.33333333","25.54027505","0.766208251","1.899335233","5.698005698","2.849002849","8.547008547","10.44634378","31.33903134","0.727643164","2.182929491","13.29534663","39.88603989"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00054","","","","39","22","1","2","9","20","16","44","6","11.5","0.5","30","6","6","1","50.6","12","3.84","1.85","1.45","163.48","102.26","43.18","52.24","6.59","10","9.38","12","42","50","0.261363636","0.083333333","0.24","2.5","1.282051282","2.2","1.128205128","0.6","0.307692308","1.5","0.769230769","88","28.57142857","51.28205128","23.71541502","2.845849802","10.92117759","21.2962963","11.3960114","22.22222222","28.49002849","55.55555556","2.702611398","5.270092227","39.88603989","77.77777778"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00055","","","","39","28","3","2","9","28","24","45","50","12.5","2.5","52.5","7","6","3","50.9","14.9","3.75","1.49","1.45","389.01","131.83","22.62","60.85","3.41","5.92","8.27","15","67.5","95","0.277777778","0.05","0.157894737","3.392857143","2.435897436","1.607142857","1.153846154","0.535714286","0.384615385","1.875","1.346153846","47.36842105","22.22222222","71.79487179","29.27308448","4.390962672","11.8708452","16.53439153","14.24501425","19.84126984","49.85754986","69.44444444","4.169955054","5.808151682","64.1025641","89.28571429"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00056","","","","39","26","8","2","5","26","26","52","55","18","5","8.5","7","6","4","50.8","11.6","4","1.85","1.48","131.32","105.51","38.18","48.23","4.62","7.66","19.77","23","31.5","107","0.346153846","0.090909091","0.214953271","4.115384615","2.743589744","2","1.333333333","0.884615385","0.58974359","0.326923077","0.217948718","48.59813084","73.01587302","66.66666667","22.83464567","5.251968504","17.09401709","25.64102564","21.84235518","32.76353276","8.072174739","12.10826211","4.98762441","7.481436615","29.91452991","44.87179487"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00057","","","","39","22","1","2","8","19","18","48","25","19","6","28","8","8","1","50.5","10.5","4.64","1.97","1.44","182.03","138.22","58.49","48.61","4.04","7.07","20.15","25","53","73","0.395833333","0.24","0.342465753","3.842105263","1.871794872","2.526315789","1.230769231","1.315789474","0.641025641","1.473684211","0.717948718","65.75342466","47.16981132","48.71794872","20.79207921","5.198019802","18.04368471","37.03703704","23.74169041","48.73294347","26.59069326","54.58089669","4.936391075","10.13259221","50.33238367","103.3138402"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00058","","","","39","28","1","2","7","27","27","62","28","18","2","29","7","6","1","50.7","12.7","3.01","1.53","1.3","171.14","83.74","45.24","62.67","2.91","5.13","8.72","20","49","90","0.290322581","0.071428571","0.222222222","3.333333333","2.307692308","2.296296296","1.58974359","0.740740741","0.512820513","1.074074074","0.743589744","68.88888889","40.81632653","69.23076923","25.04930966","5.009861933","17.09401709","24.69135802","18.99335233","27.43484225","27.54036087","39.78052126","4.75770364","6.872238591","46.5337132","67.21536351"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00059","","","","39","28","5","2","9","23","23","35","21","14","1.2","58","6","4","2","50.8","13.7","3.87","1.68","1.44","145.34","94.17","20.51","62.37","2.96","5.46","8.59","15.2","73.2","56","0.4","0.057142857","0.271428571","2.434782609","1.435897436","1.52173913","0.897435897","0.660869565","0.38974359","2.52173913","1.487179487","62.5","20.76502732","58.97435897","26.96850394","4.099212598","13.29534663","22.54428341","14.43494777","24.47665056","55.08072175","93.39774557","3.892889457","6.600986471","69.51566952","117.8743961"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00060","","","","39","16","1","2","7","16","5","0","12","0","4","20","6","6","1","50.1","16.3","2.8","1.25","1.16","201.58","69.59","19.22","67.56","3.67","6.41","3.76","4","24","12","","0.333333333","0.333333333","0.75","0.307692308","0","0","0.25","0.102564103","1.25","0.512820513","0","16.66666667","41.02564103","32.53493014","1.301397206","0","0","3.798670465","9.259259259","18.99335233","46.2962963","1.235894782","3.012493531","22.79202279","55.55555556"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00061","","","","39","24","1","1","8","20","20","65","63","17.5","4","19","9","8","1","50.6","12","3.35","1.44","1.23","131.49","61.93","27.62","54.93","4.39","6.74","13.82","21.5","40.5","128","0.269230769","0.063492063","0.16796875","6.4","3.282051282","3.25","1.666666667","1.075","0.551282051","0.95","0.487179487","50.78125","53.08641975","51.28205128","23.71541502","5.098814229","16.61918329","32.40740741","20.41785375","39.81481481","18.04368471","35.18518519","4.842178755","9.442248573","38.46153846","75"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00062","","","","39","22","3","1","8","21","21","31","20","13","2","21","9","9","1","50.9","15.1","4.09","1.79","1.41","113.13","75.47","28.21","59.59","3.65","5.66","5.2","15","36","51","0.419354839","0.1","0.294117647","2.428571429","1.307692308","1.476190476","0.794871795","0.714285714","0.384615385","1","0.538461538","60.78431373","41.66666667","53.84615385","29.66601179","4.449901768","12.34567901","22.92768959","14.24501425","26.45502646","19.94301994","37.03703704","4.225927605","7.848151267","34.18803419","63.49206349"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00063","","","","39","21","1","1","9","21","17","37","32","8.5","1.8","40","8","6","1","50.7","10","3.42","2.07","1.65","198.61","172.42","51.67","40.87","5.79","9.93","24.17","10.3","50.3","69","0.22972973","0.05625","0.149275362","3.285714286","1.769230769","1.761904762","0.948717949","0.49047619","0.264102564","1.904761905","1.025641026","53.62318841","20.47713718","53.84615385","19.72386588","2.031558185","8.072174739","14.99118166","9.781576448","18.16578483","37.98670465","70.54673721","1.929305019","3.582995036","47.7682811","88.71252205"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00064","","","","39","30","4","1","9","20","20","30","16","18.2","1.2","22","8","5","4","","","","","","","","","","","","","19.4","41.4","46","0.606666667","0.075","0.42173913","2.3","1.179487179","1.5","0.769230769","0.97","0.497435897","1.1","0.564102564","65.2173913","46.85990338","51.28205128","","","17.28395062","33.7037037","18.42355176","35.92592593","20.89268756","40.74074074","","","39.31623932","76.66666667"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00065","","","","39","21","4","2","9","21","20","23","21","3.4","4.5","27","9","9","1","50.7","14","3.38","1.51","1.24","195.07","118.93","31.39","59.57","3.81","6.53","10.34","7.9","34.9","44","0.147826087","0.214285714","0.179545455","2.095238095","1.128205128","1.095238095","0.58974359","0.376190476","0.202564103","1.285714286","0.692307692","52.27272727","22.63610315","53.84615385","27.61341223","2.181459566","3.228869896","5.996472663","7.502374169","13.9329806","25.64102564","47.61904762","2.071661506","3.847371369","33.14339981","61.55202822"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00066","","","","39","29","1","2","7","29","29","11","20","17.5","7.5","42","5","5","3","50.2","13.7","2.59","1.09","1.05","162.18","67.98","19.03","65.03","4.12","6.41","5.98","25","67","31","1.590909091","0.375","0.806451613","1.068965517","0.794871795","0.379310345","0.282051282","0.862068966","0.641025641","1.448275862","1.076923077","35.48387097","37.31343284","74.35897436","27.29083665","6.822709163","16.61918329","22.34993614","23.74169041","31.9284802","39.88603989","53.63984674","6.479305948","8.713549378","63.62773029","85.56832695"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00067","","","","39","26","4","2","9","18","18","17","11","6","2","16","8","6","2","","","","","","","","","","","","","8","24","28","0.352941176","0.181818182","0.285714286","1.555555556","0.717948718","0.944444444","0.435897436","0.444444444","0.205128205","0.888888889","0.41025641","60.71428571","33.33333333","46.15384615","","","5.698005698","12.34567901","7.597340931","16.46090535","15.19468186","32.9218107","","","22.79202279","49.38271605"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00068","","","","39","20","1","1","7","20","19","64","25","16","2","45","6","5","2","50.6","14.8","3.21","1.19","1.16","161.08","71.55","0.95","66.18","2.73","4.98","8.45","18","63","89","0.25","0.08","0.202247191","4.45","2.282051282","3.2","1.641025641","0.9","0.461538462","2.25","1.153846154","71.91011236","28.57142857","51.28205128","29.24901186","5.264822134","15.19468186","29.62962963","17.09401709","33.33333333","42.73504274","83.33333333","4.999831087","9.749670619","59.82905983","116.6666667"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00069","","","","39","19","2","1","9","15","15","21","25","4.2","1.2","17","9","8","1","50.9","15.4","3.14","1.74","1.37","362.99","126.17","18.05","59.49","8.05","12.45","1.57","5.4","22.4","46","0.2","0.048","0.117391304","3.066666667","1.179487179","1.4","0.538461538","0.36","0.138461538","1.133333333","0.435897436","45.65217391","24.10714286","38.46153846","30.25540275","1.633791749","3.988603989","10.37037037","5.128205128","13.33333333","16.14434948","41.97530864","1.551559115","4.0340537","21.27255461","55.30864198"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00070","","","","39","24","1","1","8","24","16","47","12","12","0.8","37","7","6","2","50.4","18","4.94","1.87","1.48","200.38","105.3","22.72","61.82","2.8","5.27","8.34","12.8","49.8","59","0.255319149","0.066666667","0.216949153","2.458333333","1.512820513","1.958333333","1.205128205","0.533333333","0.328205128","1.541666667","0.948717949","79.66101695","25.70281124","61.53846154","35.71428571","4.571428571","11.3960114","18.51851852","12.15574549","19.75308642","35.1377018","57.09876543","4.341337675","7.054673721","47.29344729","76.85185185"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00071","","","","39","27","1","1","9","27","26","0","76","0","18.5","50","7","6","4","50.9","14.1","3.55","1.32","1.21","143.13","60.95","3.93","61.52","3.9","5.96","8.61","18.5","68.5","76","","0.243421053","0.243421053","2.814814815","1.948717949","0","0","0.685185185","0.474358974","1.851851852","1.282051282","0","27.00729927","69.23076923","27.70137525","5.12475442","0","0","17.5688509","25.37722908","47.48338082","68.58710562","4.866813315","7.029841455","65.05223172","93.96433471"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00072","","","","39","22","4","3","9","13","6","17","11","3.5","2.2","45","7","6","2","50.6","11.9","3.88","1.93","1.64","129.86","107.06","39.51","52.15","3.56","6.37","15.52","5.7","50.7","28","0.205882353","0.2","0.203571429","2.153846154","0.717948718","1.307692308","0.435897436","0.438461538","0.146153846","3.461538462","1.153846154","60.71428571","11.24260355","33.33333333","23.51778656","1.340513834","3.323836657","9.971509972","5.413105413","16.23931624","42.73504274","128.2051282","1.273042577","3.819127732","48.14814815","144.4444444"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00073","","","","39","24","1","2","9","18","3","7","7","2.5","0.6","55","7","6","1","50","17","3.2","1.03","1.14","130.87","60.54","","68.95","2.75","4.94","4.82","3.1","58.1","14","0.357142857","0.085714286","0.221428571","0.777777778","0.358974359","0.388888889","0.179487179","0.172222222","0.079487179","3.055555556","1.41025641","50","5.335628227","46.15384615","34","1.054","2.374169041","5.144032922","2.943969611","6.378600823","52.2317189","113.1687243","1.000949668","2.16872428","55.17568851","119.5473251"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00074","","","","39","22","1","1","8","20","18","47","19","13.5","2","43","9","9","1","50.4","13.1","3","1.53","1.36","129.54","73.35","23.54","60.17","4.19","6.2","6.08","15.5","58.5","66","0.287234043","0.105263158","0.234848485","3.3","1.692307692","2.35","1.205128205","0.775","0.397435897","2.15","1.102564103","71.21212121","26.4957265","51.28205128","25.99206349","4.028769841","12.82051282","25","14.71984805","28.7037037","40.8357075","79.62962963","3.825992252","7.460684891","55.55555556","108.3333333"
"","","MZP2010UMB-AT07","","","","","","","","","MZP2010UMB-AT07-00075","","","","39","26","5","3","9","25","21","32","76","8","2.5","48","7","5","3","50","14","2.59","1.25","1.24","337.11","109.66","21.35","61.46","5.04","7.85","7.11","10.5","58.5","108","0.25","0.032894737","0.097222222","4.32","2.769230769","1.28","0.820512821","0.42","0.269230769","1.92","1.230769231","29.62962963","17.94871795","64.1025641","28","2.94","7.597340931","11.85185185","9.971509972","15.55555556","45.58404558","71.11111111","2.792022792","4.355555556","55.55555556","86.66666667"
