"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00102","","","","39","29","1","3","7","28","29","34","7","7.5","25","2","5","3","3","12.39","14.5","39.5","63","0.24137931","0.220588235","0.23015873","2.25","1.615384615","1.035714286","0.743589744","0.517857143","0.371794872","0.892857143","0.641025641","46.03174603","36.70886076","71.79487179","6.647673314","9.259259259","13.77018044","19.17989418","23.74169041","33.06878307","37.51187085","52.24867725"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00103","","","","39","38","1","1","5","37","47","83","14","19.7","24","4","3","5","3","7.76","33.7","57.7","130","0.29787234","0.237349398","0.259230769","3.513513514","3.333333333","1.27027027","1.205128205","0.910810811","0.864102564","0.648648649","0.615384615","36.15384615","58.40554593","94.87179487","13.29534663","14.01401401","32.00379867","33.73373373","22.79202279","24.02402402","54.79582146","57.75775776"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00104","","","","39","36","1","1","5","35","23","56","6","10.3","23","2","3","3","1","10.5","16.3","39.3","79","0.260869565","0.183928571","0.206329114","2.257142857","2.025641026","0.657142857","0.58974359","0.465714286","0.417948718","0.657142857","0.58974359","29.11392405","41.47582697","89.74358974","5.698005698","6.349206349","15.47958215","17.24867725","21.84235518","24.33862434","37.32193732","41.58730159"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00105","","","","39","35","3","5","5","30","19","29","5","7.4","20.3","8","7","7","3","","12.4","32.7","48","0.263157895","0.255172414","0.258333333","1.6","1.230769231","0.633333333","0.487179487","0.413333333","0.317948718","0.676666667","0.520512821","39.58333333","37.9204893","76.92307692","4.748338082","6.172839506","11.77587844","15.30864198","19.27825261","25.0617284","31.05413105","40.37037037"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00106","","","","39","28","1","1","5","28","17","22","4","5.3","23.3","5","5","5","3","7.23","9.3","32.6","39","0.235294118","0.240909091","0.238461538","1.392857143","1","0.607142857","0.435897436","0.332142857","0.238461538","0.832142857","0.597435897","43.58974359","28.52760736","71.79487179","3.798670465","5.291005291","8.831908832","12.3015873","22.12725546","30.82010582","30.95916429","43.12169312"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00107","","","","39","30","1","1","5","30","33","59","9","14.5","30.1","2","1","1","1","7.76","23.5","53.6","92","0.272727273","0.245762712","0.255434783","3.066666667","2.358974359","1.1","0.846153846","0.783333333","0.602564103","1.003333333","0.771794872","35.86956522","43.84328358","76.92307692","8.547008547","11.11111111","22.31718898","29.01234568","28.58499525","37.16049383","50.90218424","66.17283951"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00108","","","","39","33","1","1","5","32","41","80","10.5","14.6","28.3","4","5","3","1","11.03","25.1","53.4","121","0.256097561","0.1825","0.207438017","3.78125","3.102564103","1.28125","1.051282051","0.784375","0.643589744","0.884375","0.725641026","33.88429752","47.00374532","82.05128205","9.971509972","12.15277778","23.83665717","29.05092593","26.87559354","32.75462963","50.71225071","61.80555556"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00109","","","","39","31","1","1","5","30","47","82","13","18.5","40.1","4","1","1","1","12.39","31.5","71.6","129","0.276595745","0.225609756","0.244186047","4.3","3.307692308","1.566666667","1.205128205","1.05","0.807692308","1.336666667","1.028205128","36.43410853","43.99441341","76.92307692","12.34567901","16.04938272","29.91452991","38.88888889","38.08167142","49.50617284","67.99620133","88.39506173"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00110","","","","39","30","1","7","5","26","37","56","9.5","14.5","20.8","2","5","3","1","11.03","24","44.8","93","0.256756757","0.258928571","0.258064516","3.576923077","2.384615385","1.423076923","0.948717949","0.923076923","0.615384615","0.8","0.533333333","39.78494624","53.57142857","66.66666667","9.021842355","13.53276353","22.79202279","34.18803419","19.75308642","29.62962963","42.54510921","63.81766382"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00111","","","","39","31","1","1","5","31","29","35","7","7.9","19.5","7","1","5","1","7.23","14.9","34.4","64","0.24137931","0.225714286","0.2328125","2.064516129","1.641025641","0.935483871","0.743589744","0.480645161","0.382051282","0.629032258","0.5","45.3125","43.31395349","79.48717949","6.647673314","8.363201912","14.15004748","17.80167264","18.51851852","23.29749104","32.668566","41.09916368"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00112","","","","39","37","1","1","5","35","29","42","7.9","9.8","20.5","1","3","5","3","7.76","17.7","38.2","71","0.272413793","0.233333333","0.249295775","2.028571429","1.820512821","0.828571429","0.743589744","0.505714286","0.453846154","0.585714286","0.525641026","40.84507042","46.33507853","89.74358974","7.502374169","8.35978836","16.80911681","18.73015873","19.46818613","21.69312169","36.27730294","40.42328042"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00113","","","","39","29","1","1","5","28","20","39","5","8.5","20.1","8","5","5","3","","13.5","33.6","59","0.25","0.217948718","0.228813559","2.107142857","1.512820513","0.714285714","0.512820513","0.482142857","0.346153846","0.717857143","0.515384615","33.89830508","40.17857143","71.79487179","4.748338082","6.613756614","12.82051282","17.85714286","19.08831909","26.58730159","31.90883191","44.44444444"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00114","","","","39","31","3","7","5","30","38","59","10.1","11.4","23.5","5","5","3","3","6.12","21.5","45","97","0.265789474","0.193220339","0.221649485","3.233333333","2.487179487","1.266666667","0.974358974","0.716666667","0.551282051","0.783333333","0.602564103","39.17525773","47.77777778","76.92307692","9.591642925","12.4691358","20.41785375","26.54320988","22.31718898","29.01234568","42.73504274","55.55555556"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00115","","","","39","32","1","1","5","30","20","27","5","7","19.5","5","3","5","3","12.39","12","31.5","47","0.25","0.259259259","0.255319149","1.566666667","1.205128205","0.666666667","0.512820513","0.4","0.307692308","0.65","0.5","42.55319149","38.0952381","76.92307692","4.748338082","6.172839506","11.3960114","14.81481481","18.51851852","24.07407407","29.91452991","38.88888889"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00116","","","","39","30","1","1","5","28","38","58","10","14.7","33.5","1","3","3","5","11.03","24.7","58.2","96","0.263157895","0.253448276","0.257291667","3.428571429","2.461538462","1.357142857","0.974358974","0.882142857","0.633333333","1.196428571","0.858974359","39.58333333","42.43986254","71.79487179","9.496676163","13.22751323","23.45679012","32.67195767","31.81386515","44.31216931","55.27065527","76.98412698"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00117","","","","39","34","1","7","7","32","19","16","4.1","4","15","2","5","5","1","7.23","8.1","23.1","35","0.215789474","0.25","0.231428571","1.09375","0.897435897","0.59375","0.487179487","0.253125","0.207692308","0.46875","0.384615385","54.28571429","35.06493506","82.05128205","3.893637227","4.74537037","7.692307692","9.375","14.24501425","17.36111111","21.93732194","26.73611111"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00118","","","","39","36","1","1","7","35","25","39","6.2","8.7","35.6","6","3","3","1","","14.9","50.5","64","0.248","0.223076923","0.2328125","1.828571429","1.641025641","0.714285714","0.641025641","0.425714286","0.382051282","1.017142857","0.912820513","39.0625","29.5049505","89.74358974","5.887939221","6.560846561","14.15004748","15.76719577","33.80816714","37.67195767","47.95821462","53.43915344"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00119","","","","39","38","1","1","5","35","6","11","1.5","3","23.5","8","9","7","5","","4.5","28","17","0.25","0.272727273","0.264705882","0.485714286","0.435897436","0.171428571","0.153846154","0.128571429","0.115384615","0.671428571","0.602564103","35.29411765","16.07142857","89.74358974","1.424501425","1.587301587","4.273504274","4.761904762","22.31718898","24.86772487","26.59069326","29.62962963"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00120","","","","39","32","1","7","5","30","39","43","10","13.5","24.5","4","3","5","5","7.23","23.5","48","82","0.256410256","0.313953488","0.286585366","2.733333333","2.102564103","1.3","1","0.783333333","0.602564103","0.816666667","0.628205128","47.56097561","48.95833333","76.92307692","9.496676163","12.34567901","22.31718898","29.01234568","23.2668566","30.24691358","45.58404558","59.25925926"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00121","","","","39","33","1","1","5","28","21","33","5.3","7","22.1","5","5","5","1","10.5","12.3","34.4","54","0.252380952","0.212121212","0.227777778","1.928571429","1.384615385","0.75","0.538461538","0.439285714","0.315384615","0.789285714","0.566666667","38.88888889","35.75581395","71.79487179","5.033238367","7.010582011","11.68091168","16.26984127","20.98765432","29.23280423","32.668566","45.5026455"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00122","","","","39","33","3","9","5","30","25","50","6","10.2","20.3","7","3","3","1","7.23","16.2","36.5","75","0.24","0.204","0.216","2.5","1.923076923","0.833333333","0.641025641","0.54","0.415384615","0.676666667","0.520512821","33.33333333","44.38356164","76.92307692","5.698005698","7.407407407","15.38461538","20","19.27825261","25.0617284","34.662868","45.0617284"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00123","","","","39","38","1","1","5","38","44","76","13","18.5","27.6","4","1","1","1","14.37","31.5","59.1","120","0.295454545","0.243421053","0.2625","3.157894737","3.076923077","1.157894737","1.128205128","0.828947368","0.807692308","0.726315789","0.707692308","36.66666667","53.29949239","97.43589744","12.34567901","12.6705653","29.91452991","30.70175439","26.21082621","26.9005848","56.12535613","57.60233918"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00124","","","","39","30","3","5","5","27","17","38","4","9","17.5","6","5","5","7","7.76","13","30.5","55","0.235294118","0.236842105","0.236363636","2.037037037","1.41025641","0.62962963","0.435897436","0.481481481","0.333333333","0.648148148","0.448717949","30.90909091","42.62295082","69.23076923","3.798670465","5.48696845","12.34567901","17.83264746","16.61918329","24.00548697","28.9648623","41.83813443"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00125","","","","39","33","1","1","5","30","22","30","5.3","6.1","18.5","2","5","5","5","7.76","11.4","29.9","52","0.240909091","0.203333333","0.219230769","1.733333333","1.333333333","0.733333333","0.564102564","0.38","0.292307692","0.616666667","0.474358974","42.30769231","38.1270903","76.92307692","5.033238367","6.543209877","10.82621083","14.07407407","17.5688509","22.83950617","28.39506173","36.91358025"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00126","","","","39","35","1","1","5","33","24","32","6","7.5","25","4","5","5","1","11.03","13.5","38.5","56","0.25","0.234375","0.241071429","1.696969697","1.435897436","0.727272727","0.615384615","0.409090909","0.346153846","0.757575758","0.641025641","42.85714286","35.06493506","84.61538462","5.698005698","6.734006734","12.82051282","15.15151515","23.74169041","28.05836139","36.56220323","43.20987654"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00127","","","","39","30","1","1","5","30","20","38","4","10","21.5","5","5","5","7","6.12","14","35.5","58","0.2","0.263157895","0.24137931","1.933333333","1.487179487","0.666666667","0.512820513","0.466666667","0.358974359","0.716666667","0.551282051","34.48275862","39.43661972","76.92307692","3.798670465","4.938271605","13.29534663","17.28395062","20.41785375","26.54320988","33.71320038","43.82716049"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00128","","","","39","24","1","7","5","22","11","19","2.5","5","12","1","9","9","9","0.03","7.5","19.5","30","0.227272727","0.263157895","0.25","1.363636364","0.769230769","0.5","0.282051282","0.340909091","0.192307692","0.545454545","0.307692308","36.66666667","38.46153846","56.41025641","2.374169041","4.208754209","7.122507123","12.62626263","11.3960114","20.2020202","18.51851852","32.82828283"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00129","","","","39","30","5","7","5","28","24","44","6","9.5","11.3","8","3","5","3","7.76","15.5","26.8","68","0.25","0.215909091","0.227941176","2.428571429","1.743589744","0.857142857","0.615384615","0.553571429","0.397435897","0.403571429","0.28974359","35.29411765","57.8358209","71.79487179","5.698005698","7.936507937","14.71984805","20.5026455","10.73124406","14.94708995","25.45109212","35.44973545"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00130","","","","39","30","3","5","5","28","15","20","4","4.2","24.3","5","7","7","3","10.5","8.2","32.5","35","0.266666667","0.21","0.234285714","1.25","0.897435897","0.535714286","0.384615385","0.292857143","0.21025641","0.867857143","0.623076923","42.85714286","25.23076923","71.79487179","3.798670465","5.291005291","7.787274454","10.84656085","23.07692308","32.14285714","30.86419753","42.98941799"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00131","","","","39","32","1","1","9","30","15","40","4.5","9","23","1","5","5","7","0.02","13.5","36.5","55","0.3","0.225","0.245454545","1.833333333","1.41025641","0.5","0.384615385","0.45","0.346153846","0.766666667","0.58974359","27.27272727","36.98630137","76.92307692","4.273504274","5.555555556","12.82051282","16.66666667","21.84235518","28.39506173","34.662868","45.0617284"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00132","","","","39","35","3","9","9","34","19","30","5","6.7","31.8","2","5","3","1","10.5","11.7","43.5","49","0.263157895","0.223333333","0.23877551","1.441176471","1.256410256","0.558823529","0.487179487","0.344117647","0.3","0.935294118","0.815384615","38.7755102","26.89655172","87.17948718","4.748338082","5.446623094","11.11111111","12.74509804","30.1994302","34.64052288","41.31054131","47.38562092"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00133","","","","39","29","1","1","5","28","12","21","3","6","19.5","5","5","5","5","5.49","9","28.5","33","0.25","0.285714286","0.272727273","1.178571429","0.846153846","0.428571429","0.307692308","0.321428571","0.230769231","0.696428571","0.5","36.36363636","31.57894737","71.79487179","2.849002849","3.968253968","8.547008547","11.9047619","18.51851852","25.79365079","27.06552707","37.6984127"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00134","","","","39","22","1","9","5","20","20","46","5","7.2","18","2","5","5","7","7.23","12.2","30.2","66","0.25","0.156521739","0.184848485","3.3","1.692307692","1","0.512820513","0.61","0.312820513","0.9","0.461538462","30.3030303","40.39735099","51.28205128","4.748338082","9.259259259","11.58594492","22.59259259","17.09401709","33.33333333","28.67996201","55.92592593"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00135","","","","39","33","1","5","5","32","40","80","10.5","16.3","28.3","4","3","3","1","11.03","26.8","55.1","120","0.2625","0.20375","0.223333333","3.75","3.076923077","1.25","1.025641026","0.8375","0.687179487","0.884375","0.725641026","33.33333333","48.63883848","82.05128205","9.971509972","12.15277778","25.45109212","31.01851852","26.87559354","32.75462963","52.32668566","63.77314815"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00136","","","","39","37","1","1","5","37","39","58","11.2","12","25.6","4","1","1","1","7.23","23.2","48.8","97","0.287179487","0.206896552","0.239175258","2.621621622","2.487179487","1.054054054","1","0.627027027","0.594871795","0.691891892","0.656410256","40.20618557","47.54098361","94.87179487","10.6362773","11.21121121","22.0322887","23.22322322","24.31149098","25.62562563","46.34377968","48.84884885"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00137","","","","39","22","1","7","5","20","20","39","5","7.3","18","2","5","5","5","7.23","12.3","30.3","59","0.25","0.187179487","0.208474576","2.95","1.512820513","1","0.512820513","0.615","0.315384615","0.9","0.461538462","33.89830508","40.59405941","51.28205128","4.748338082","9.259259259","11.68091168","22.77777778","17.09401709","33.33333333","28.77492877","56.11111111"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00138","","","","39","30","1","1","7","28","14","26","3.4","7.2","19.6","4","7","5","7","6.12","10.6","30.2","40","0.242857143","0.276923077","0.265","1.428571429","1.025641026","0.5","0.358974359","0.378571429","0.271794872","0.7","0.502564103","35","35.09933775","71.79487179","3.228869896","4.497354497","10.06647673","14.02116402","18.61348528","25.92592593","28.67996201","39.94708995"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00139","","","","39","33","1","1","5","30","18","33","5.3","7","22.1","6","5","5","1","10.5","12.3","34.4","51","0.294444444","0.212121212","0.241176471","1.7","1.307692308","0.6","0.461538462","0.41","0.315384615","0.736666667","0.566666667","35.29411765","35.75581395","76.92307692","5.033238367","6.543209877","11.68091168","15.18518519","20.98765432","27.28395062","32.668566","42.4691358"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00140","","","","39","34","1","1","7","34","11","42","3.2","10.2","21.3","6","3","3","1","11.03","13.4","34.7","53","0.290909091","0.242857143","0.252830189","1.558823529","1.358974359","0.323529412","0.282051282","0.394117647","0.343589744","0.626470588","0.546153846","20.75471698","38.6167147","87.17948718","3.038936372","3.48583878","12.72554606","14.59694989","20.22792023","23.20261438","32.95346629","37.79956427"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00141","","","","39","38","1","1","5","36","10","11","2.3","3.2","23.5","8","9","9","5","","5.5","29","21","0.23","0.290909091","0.261904762","0.583333333","0.538461538","0.277777778","0.256410256","0.152777778","0.141025641","0.652777778","0.602564103","47.61904762","18.96551724","92.30769231","2.184235518","2.366255144","5.22317189","5.658436214","22.31718898","24.17695473","27.54036087","29.83539095"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00142","","","","39","30","1","1","5","29","36","48","8","7.7","31.5","7","3","3","1","","15.7","47.2","84","0.222222222","0.160416667","0.186904762","2.896551724","2.153846154","1.24137931","0.923076923","0.54137931","0.402564103","1.086206897","0.807692308","42.85714286","33.26271186","74.35897436","7.597340931","10.21711367","14.90978158","20.05108557","29.91452991","40.22988506","44.82431149","60.28097063"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00143","","","","39","38","3","5","5","28","20","37","5","6.7","16.1","8","3","3","1","","11.7","27.8","57","0.25","0.181081081","0.205263158","2.035714286","1.461538462","0.714285714","0.512820513","0.417857143","0.3","0.575","0.412820513","35.0877193","42.08633094","71.79487179","4.748338082","6.613756614","11.11111111","15.47619048","15.28964862","21.2962963","26.40075973","36.77248677"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00144","","","","39","33","1","1","7","30","16","22","4","5.7","21.3","2","5","5","1","11.03","9.7","31","38","0.25","0.259090909","0.255263158","1.266666667","0.974358974","0.533333333","0.41025641","0.323333333","0.248717949","0.71","0.546153846","42.10526316","31.29032258","76.92307692","3.798670465","4.938271605","9.211775878","11.97530864","20.22792023","26.2962963","29.43969611","38.27160494"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00145","","","","39","34","1","3","7","33","32","50","8.5","10.2","37.5","4","3","3","1","10.5","18.7","56.2","82","0.265625","0.204","0.22804878","2.484848485","2.102564103","0.96969697","0.820512821","0.566666667","0.479487179","1.136363636","0.961538462","39.02439024","33.27402135","84.61538462","8.072174739","9.539842873","17.75878443","20.98765432","35.61253561","42.08754209","53.37132004","63.07519641"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00146","","","","39","37","1","1","5","35","40","80","12","17.9","24.3","8","5","3","3","12.39","29.9","54.2","120","0.3","0.22375","0.249166667","3.428571429","3.076923077","1.142857143","1.025641026","0.854285714","0.766666667","0.694285714","0.623076923","33.33333333","55.16605166","89.74358974","11.3960114","12.6984127","28.39506173","31.64021164","23.07692308","25.71428571","51.47198481","57.35449735"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00147","","","","39","32","1","1","5","30","39","62","10.1","14.7","32.1","8","3","5","1","11.03","24.8","56.9","101","0.258974359","0.237096774","0.245544554","3.366666667","2.58974359","1.3","1","0.826666667","0.635897436","1.07","0.823076923","38.61386139","43.58523726","76.92307692","9.591642925","12.4691358","23.55175689","30.61728395","30.48433048","39.62962963","54.03608737","70.24691358"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00148","","","","39","30","1","1","5","30","31","45","8.5","11","20.5","4","3","3","3","11.03","19.5","40","76","0.274193548","0.244444444","0.256578947","2.533333333","1.948717949","1.033333333","0.794871795","0.65","0.5","0.683333333","0.525641026","40.78947368","48.75","76.92307692","8.072174739","10.49382716","18.51851852","24.07407407","19.46818613","25.30864198","37.98670465","49.38271605"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00149","","","","39","22","3","7","5","20","30","13","7.5","3","9.5","5","9","9","5","5.49","10.5","20","43","0.25","0.230769231","0.244186047","2.15","1.102564103","1.5","0.769230769","0.525","0.269230769","0.475","0.243589744","69.76744186","52.5","51.28205128","7.122507123","13.88888889","9.971509972","19.44444444","9.021842355","17.59259259","18.99335233","37.03703704"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00150","","","","39","37","1","1","5","36","25","42","6","8.3","20.5","2","3","5","3","7.76","14.3","34.8","67","0.24","0.197619048","0.213432836","1.861111111","1.717948718","0.694444444","0.641025641","0.397222222","0.366666667","0.569444444","0.525641026","37.31343284","41.09195402","92.30769231","5.698005698","6.172839506","13.58024691","14.71193416","19.46818613","21.09053498","33.04843305","35.80246914"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00151","","","","39","30","3","5","5","28","15","25","4","5.5","17.7","5","3","7","3","10.5","9.5","27.2","40","0.266666667","0.22","0.2375","1.428571429","1.025641026","0.535714286","0.384615385","0.339285714","0.243589744","0.632142857","0.453846154","37.5","34.92647059","71.79487179","3.798670465","5.291005291","9.021842355","12.56613757","16.80911681","23.41269841","25.83095916","35.97883598"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00152","","","","39","29","1","1","5","27","20","39","5","8.5","19.6","8","5","5","3","","13.5","33.1","59","0.25","0.217948718","0.228813559","2.185185185","1.512820513","0.740740741","0.512820513","0.5","0.346153846","0.725925926","0.502564103","33.89830508","40.78549849","69.23076923","4.748338082","6.858710562","12.82051282","18.51851852","18.61348528","26.8861454","31.4339981","45.40466392"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00153","","","","39","29","1","5","5","28","12","29","3","7","19.5","5","5","3","9","7.23","10","29.5","41","0.25","0.24137931","0.243902439","1.464285714","1.051282051","0.428571429","0.307692308","0.357142857","0.256410256","0.696428571","0.5","29.26829268","33.89830508","71.79487179","2.849002849","3.968253968","9.496676163","13.22751323","18.51851852","25.79365079","28.01519468","39.02116402"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00154","","","","39","33","1","1","7","30","20","30","5","6.1","18.5","2","5","5","3","10.5","11.1","29.6","50","0.25","0.203333333","0.222","1.666666667","1.282051282","0.666666667","0.512820513","0.37","0.284615385","0.616666667","0.474358974","40","37.5","76.92307692","4.748338082","6.172839506","10.54131054","13.7037037","17.5688509","22.83950617","28.11016144","36.54320988"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00155","","","","39","28","1","7","5","26","33","56","9.5","14.5","19.6","2","5","3","3","11.03","24","43.6","89","0.287878788","0.258928571","0.269662921","3.423076923","2.282051282","1.269230769","0.846153846","0.923076923","0.615384615","0.753846154","0.502564103","37.07865169","55.04587156","66.66666667","9.021842355","13.53276353","22.79202279","34.18803419","18.61348528","27.92022792","41.40550807","62.10826211"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00156","","","","39","38","1","1","5","36","44","81","12.5","17.2","27.6","4","1","1","3","12.39","29.7","57.3","125","0.284090909","0.212345679","0.2376","3.472222222","3.205128205","1.222222222","1.128205128","0.825","0.761538462","0.766666667","0.707692308","35.2","51.83246073","92.30769231","11.8708452","12.8600823","28.20512821","30.55555556","26.21082621","28.39506173","54.41595442","58.95061728"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00157","","","","39","29","1","3","9","28","29","38","7","10.5","25","2","5","3","3","12.39","17.5","42.5","67","0.24137931","0.276315789","0.26119403","2.392857143","1.717948718","1.035714286","0.743589744","0.625","0.448717949","0.892857143","0.641025641","43.28358209","41.17647059","71.79487179","6.647673314","9.259259259","16.61918329","23.14814815","23.74169041","33.06878307","40.36087369","56.21693122"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00158","","","","39","30","1","1","5","29","15","32","4.2","7.3","23.3","4","5","5","3","7.23","11.5","34.8","47","0.28","0.228125","0.244680851","1.620689655","1.205128205","0.517241379","0.384615385","0.396551724","0.294871795","0.803448276","0.597435897","31.91489362","33.04597701","74.35897436","3.988603989","5.363984674","10.92117759","14.68710089","22.12725546","29.75734355","33.04843305","44.44444444"
"","","MZP2018GUR-AT01","","","","","","","","","MZP2018GUR-AT01-00159","","","","39","35","1","1","7","34","46","79","12.3","15","31.1","5","1","1","1","10.5","27.3","58.4","125","0.267391304","0.189873418","0.2184","3.676470588","3.205128205","1.352941176","1.179487179","0.802941176","0.7","0.914705882","0.797435897","36.8","46.74657534","87.17948718","11.68091168","13.39869281","25.92592593","29.73856209","29.53466287","33.87799564","55.46058879","63.61655773"
