"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00108","","","","39","31","1","1","5","30","30","20","36","4.6","6.1","9.7","5","3","1","1","10.7","20.4","56","0.23","0.169444444","0.191071429","1.866666667","1.435897436","0.666666667","0.512820513","0.356666667","0.274358974","0.323333333","0.248717949","35.71428571","52.45098039","76.92307692","4.368471035","5.679012346","10.16144349","13.20987654","9.211775878","11.97530864","19.37321937","25.18518519"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00109","","","","39","36","1","1","7","34","30","26","33","6.5","8.3","12.3","6","3","3","3","14.8","27.1","59","0.25","0.251515152","0.250847458","1.735294118","1.512820513","0.764705882","0.666666667","0.435294118","0.379487179","0.361764706","0.315384615","44.06779661","54.61254613","87.17948718","6.172839506","7.080610022","14.05508072","16.12200436","11.68091168","13.39869281","25.7359924","29.52069717"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00110","","","","39","21","1","1","5","20","19","19","30","4.2","6.7","9.4","8","3","3","5","10.9","20.3","49","0.221052632","0.223333333","0.22244898","2.45","1.256410256","0.95","0.487179487","0.545","0.279487179","0.47","0.241025641","38.7755102","53.69458128","51.28205128","3.988603989","7.777777778","10.35137702","20.18518519","8.926875594","17.40740741","19.27825261","37.59259259"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00111","","","","39","37","1","1","5","35","31","14","28","4.1","5.7","17","6","5","5","3","9.8","26.8","42","0.292857143","0.203571429","0.233333333","1.2","1.076923077","0.4","0.358974359","0.28","0.251282051","0.485714286","0.435897436","33.33333333","36.56716418","89.74358974","3.893637227","4.338624339","9.30674264","10.37037037","16.14434948","17.98941799","25.45109212","28.35978836"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00112","","","","39","35","3","5","5","32","31","24","29","7","6.5","12","2","1","1","5","13.5","25.5","53","0.291666667","0.224137931","0.254716981","1.65625","1.358974359","0.75","0.615384615","0.421875","0.346153846","0.375","0.307692308","45.28301887","52.94117647","82.05128205","6.647673314","8.101851852","12.82051282","15.625","11.3960114","13.88888889","24.21652422","29.51388889"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00113","","","","39","32","1","1","5","30","30","21","31","5.9","6.6","8.5","5","3","3","1","12.5","21","52","0.280952381","0.212903226","0.240384615","1.733333333","1.333333333","0.7","0.538461538","0.416666667","0.320512821","0.283333333","0.217948718","40.38461538","59.52380952","76.92307692","5.603038936","7.283950617","11.8708452","15.43209877","8.072174739","10.49382716","19.94301994","25.92592593"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00114","","","","39","36","1","1","7","31","30","14","19","3.5","4.7","16.5","4","3","3","3","8.2","24.7","33","0.25","0.247368421","0.248484848","1.064516129","0.846153846","0.451612903","0.358974359","0.264516129","0.21025641","0.532258065","0.423076923","42.42424242","33.19838057","79.48717949","3.323836657","4.181600956","7.787274454","9.796893668","15.66951567","19.71326165","23.45679012","29.51015532"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00115","","","","39","32","3","5","5","30","30","32","40","7.7","7","8.5","8","3","3","1","14.7","23.2","72","0.240625","0.175","0.204166667","2.4","1.846153846","1.066666667","0.820512821","0.49","0.376923077","0.283333333","0.217948718","44.44444444","63.36206897","76.92307692","7.312440646","9.50617284","13.96011396","18.14814815","8.072174739","10.49382716","22.0322887","28.64197531"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00116","","","","39","29","1","1","5","22","22","36","23","9.5","4.5","12.5","8","3","3","1","14","26.5","59","0.263888889","0.195652174","0.237288136","2.681818182","1.512820513","1.636363636","0.923076923","0.636363636","0.358974359","0.568181818","0.320512821","61.01694915","52.83018868","56.41025641","9.021842355","15.99326599","13.29534663","23.56902357","11.8708452","21.04377104","25.16619183","44.61279461"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00117","","","","39","26","1","1","5","25","24","19","30","4.6","7.7","7.5","2","1","3","1","12.3","19.8","49","0.242105263","0.256666667","0.251020408","1.96","1.256410256","0.76","0.487179487","0.492","0.315384615","0.3","0.192307692","38.7755102","62.12121212","64.1025641","4.368471035","6.814814815","11.68091168","18.22222222","7.122507123","11.11111111","18.8034188","29.33333333"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00118","","","","39","32","1","3","5","29","28","33","17","8.9","4.7","11.5","2","5","5","1","13.6","25.1","50","0.26969697","0.276470588","0.272","1.724137931","1.282051282","1.137931034","0.846153846","0.468965517","0.348717949","0.396551724","0.294871795","66","54.18326693","74.35897436","8.452041785","11.36653895","12.91547958","17.36909323","10.92117759","14.68710089","23.83665717","32.05619413"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00119","","","","39","26","1","1","5","25","24","28","32","7.6","6.7","12","2","3","5","3","14.3","26.3","60","0.271428571","0.209375","0.238333333","2.4","1.538461538","1.12","0.717948718","0.572","0.366666667","0.48","0.307692308","46.66666667","54.37262357","64.1025641","7.217473884","11.25925926","13.58024691","21.18518519","11.3960114","17.77777778","24.97625831","38.96296296"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00120","","","","39","28","1","1","5","25","25","32","41","7.7","8.9","9.5","5","3","1","1","16.6","26.1","73","0.240625","0.217073171","0.22739726","2.92","1.871794872","1.28","0.820512821","0.664","0.425641026","0.38","0.243589744","43.83561644","63.60153257","64.1025641","7.312440646","11.40740741","15.76448243","24.59259259","9.021842355","14.07407407","24.78632479","38.66666667"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00121","","","","39","30","1","3","5","30","30","30","19","8.8","4","13.5","5","3","3","5","12.8","26.3","49","0.293333333","0.210526316","0.26122449","1.633333333","1.256410256","1","0.769230769","0.426666667","0.328205128","0.45","0.346153846","61.2244898","48.66920152","76.92307692","8.357075024","10.86419753","12.15574549","15.80246914","12.82051282","16.66666667","24.97625831","32.4691358"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00122","","","","39","35","1","1","5","31","30","21","13","5.3","3.2","10.3","4","1","1","3","8.5","18.8","34","0.252380952","0.246153846","0.25","1.096774194","0.871794872","0.677419355","0.538461538","0.274193548","0.217948718","0.332258065","0.264102564","61.76470588","45.21276596","79.48717949","5.033238367","6.33213859","8.072174739","10.15531661","9.781576448","12.30585424","17.85375119","22.46117085"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00123","","","","39","25","1","3","5","23","23","42","31","9.5","7.6","7.7","6","5","5","1","17.1","24.8","73","0.226190476","0.24516129","0.234246575","3.173913043","1.871794872","1.826086957","1.076923077","0.743478261","0.438461538","0.334782609","0.197435897","57.53424658","68.9516129","58.97435897","9.021842355","15.2979066","16.23931624","27.53623188","7.312440646","12.39935588","23.55175689","39.93558776"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00124","","","","39","33","1","3","5","31","31","27","35","6.7","6.5","7.5","8","5","5","1","13.2","20.7","62","0.248148148","0.185714286","0.212903226","2","1.58974359","0.870967742","0.692307692","0.425806452","0.338461538","0.241935484","0.192307692","43.5483871","63.76811594","79.48717949","6.362773029","8.004778973","12.53561254","15.77060932","7.122507123","8.960573477","19.65811966","24.7311828"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00125","","","","39","30","3","5","7","25","25","32","20","9.1","4.3","14.6","8","5","5","1","13.4","28","52","0.284375","0.215","0.257692308","2.08","1.333333333","1.28","0.820512821","0.536","0.343589744","0.584","0.374358974","61.53846154","47.85714286","64.1025641","8.641975309","13.48148148","12.72554606","19.85185185","13.8651472","21.62962963","26.59069326","41.48148148"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00126","","","","39","33","1","3","5","32","31","15","22","4","6.2","6.6","4","5","5","3","10.2","16.8","37","0.266666667","0.281818182","0.275675676","1.15625","0.948717949","0.46875","0.384615385","0.31875","0.261538462","0.20625","0.169230769","40.54054054","60.71428571","82.05128205","3.798670465","4.62962963","9.686609687","11.80555556","6.267806268","7.638888889","15.95441595","19.44444444"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00127","","","","39","27","1","1","7","27","27","32","19","7.5","4.5","12.5","6","1","3","3","12","24.5","51","0.234375","0.236842105","0.235294118","1.888888889","1.307692308","1.185185185","0.820512821","0.444444444","0.307692308","0.462962963","0.320512821","62.74509804","48.97959184","69.23076923","7.122507123","10.28806584","11.3960114","16.46090535","11.8708452","17.14677641","23.2668566","33.60768176"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00128","","","","39","30","1","1","7","30","30","50","35","13.4","7.6","14.6","6","3","3","1","21","35.6","85","0.268","0.217142857","0.247058824","2.833333333","2.179487179","1.666666667","1.282051282","0.7","0.538461538","0.486666667","0.374358974","58.82352941","58.98876404","76.92307692","12.72554606","16.54320988","19.94301994","25.92592593","13.8651472","18.02469136","33.80816714","43.95061728"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00129","","","","39","30","1","1","5","27","27","14","23","4.1","5.5","10.3","1","3","3","1","9.6","19.9","37","0.292857143","0.239130435","0.259459459","1.37037037","0.948717949","0.518518519","0.358974359","0.355555556","0.246153846","0.381481481","0.264102564","37.83783784","48.24120603","69.23076923","3.893637227","5.624142661","9.116809117","13.16872428","9.781576448","14.12894376","18.89838557","27.29766804"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00130","","","","39","24","1","1","5","24","22","23","20","5.6","4.5","9.5","4","3","3","3","10.1","19.6","43","0.243478261","0.225","0.234883721","1.791666667","1.102564103","0.958333333","0.58974359","0.420833333","0.258974359","0.395833333","0.243589744","53.48837209","51.53061224","61.53846154","5.318138651","8.641975309","9.591642925","15.58641975","9.021842355","14.66049383","18.61348528","30.24691358"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00131","","","","39","32","1","1","5","29","29","21","21","6.1","5.5","6.5","4","1","1","3","11.6","18.1","42","0.29047619","0.261904762","0.276190476","1.448275862","1.076923077","0.724137931","0.538461538","0.4","0.297435897","0.224137931","0.166666667","50","64.08839779","74.35897436","5.79297246","7.79054917","11.01614435","14.81481481","6.172839506","8.301404853","17.18898386","23.11621967"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00132","","","","39","34","3","5","5","32","32","19","24","4.2","6","8.6","6","3","5","3","10.2","18.8","43","0.221052632","0.25","0.237209302","1.34375","1.102564103","0.59375","0.487179487","0.31875","0.261538462","0.26875","0.220512821","44.18604651","54.25531915","82.05128205","3.988603989","4.861111111","9.686609687","11.80555556","8.1671415","9.953703704","17.85375119","21.75925926"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00133","","","","39","31","1","3","7","30","30","17","27","4.5","5.6","7.5","6","5","5","3","10.1","17.6","44","0.264705882","0.207407407","0.229545455","1.466666667","1.128205128","0.566666667","0.435897436","0.336666667","0.258974359","0.25","0.192307692","38.63636364","57.38636364","76.92307692","4.273504274","5.555555556","9.591642925","12.4691358","7.122507123","9.259259259","16.71415005","21.72839506"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00134","","","","39","39","1","1","7","29","29","13","21","3.6","5.6","15","6","5","5","1","9.2","24.2","34","0.276923077","0.266666667","0.270588235","1.172413793","0.871794872","0.448275862","0.333333333","0.317241379","0.235897436","0.517241379","0.384615385","38.23529412","38.01652893","74.35897436","3.418803419","4.597701149","8.73694207","11.74968072","14.24501425","19.15708812","22.98195632","30.90676884"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00135","","","","39","26","1","3","7","22","22","33","18","8.8","4","10.3","2","1","3","5","12.8","23.1","51","0.266666667","0.222222222","0.250980392","2.318181818","1.307692308","1.5","0.846153846","0.581818182","0.328205128","0.468181818","0.264102564","64.70588235","55.41125541","56.41025641","8.357075024","14.81481481","12.15574549","21.54882155","9.781576448","17.34006734","21.93732194","38.88888889"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00136","","","","39","32","1","3","5","31","30","29","30","7.1","6.5","14.3","8","5","5","5","13.6","27.9","59","0.244827586","0.216666667","0.230508475","1.903225806","1.512820513","0.935483871","0.743589744","0.438709677","0.348717949","0.461290323","0.366666667","49.15254237","48.74551971","79.48717949","6.742640076","8.482676225","12.91547958","16.24850657","13.58024691","17.08482676","26.4957265","33.33333333"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00137","","","","39","35","3","5","7","30","30","34","17","8.5","4.6","10.3","6","5","3","5","13.1","23.4","51","0.25","0.270588235","0.256862745","1.7","1.307692308","1.133333333","0.871794872","0.436666667","0.335897436","0.343333333","0.264102564","66.66666667","55.98290598","76.92307692","8.072174739","10.49382716","12.44064577","16.17283951","9.781576448","12.71604938","22.22222222","28.88888889"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00138","","","","39","29","1","1","5","27","27","27","26","6.6","5.1","12.6","5","1","5","3","11.7","24.3","53","0.244444444","0.196153846","0.220754717","1.962962963","1.358974359","1","0.692307692","0.433333333","0.3","0.466666667","0.323076923","50.94339623","48.14814815","69.23076923","6.267806268","9.053497942","11.11111111","16.04938272","11.96581197","17.28395062","23.07692308","33.33333333"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00139","","","","39","32","1","1","5","32","30","29","35","7.7","5.5","13.7","5","1","1","3","13.2","26.9","64","0.265517241","0.157142857","0.20625","2","1.641025641","0.90625","0.743589744","0.4125","0.338461538","0.428125","0.351282051","45.3125","49.07063197","82.05128205","7.312440646","8.912037037","12.53561254","15.27777778","13.01044634","15.85648148","25.54605888","31.13425926"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00140","","","","39","29","1","3","5","29","26","27","34","7.6","5.9","10.2","6","3","3","1","13.5","23.7","61","0.281481481","0.173529412","0.221311475","2.103448276","1.564102564","0.931034483","0.692307692","0.465517241","0.346153846","0.351724138","0.261538462","44.26229508","56.96202532","74.35897436","7.217473884","9.706257982","12.82051282","17.24137931","9.686609687","13.02681992","22.50712251","30.26819923"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00141","","","","39","28","1","1","5","27","27","30","21","9","5.1","7.5","5","3","3","3","14.1","21.6","51","0.3","0.242857143","0.276470588","1.888888889","1.307692308","1.111111111","0.769230769","0.522222222","0.361538462","0.277777778","0.192307692","58.82352941","65.27777778","69.23076923","8.547008547","12.34567901","13.39031339","19.34156379","7.122507123","10.28806584","20.51282051","29.62962963"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00142","","","","39","31","1","3","7","29","28","23","32","6","6.5","10.3","6","5","5","1","12.5","22.8","55","0.260869565","0.203125","0.227272727","1.896551724","1.41025641","0.793103448","0.58974359","0.431034483","0.320512821","0.355172414","0.264102564","41.81818182","54.8245614","74.35897436","5.698005698","7.662835249","11.8708452","15.9642401","9.781576448","13.15453384","21.65242165","29.11877395"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00143","","","","39","25","1","1","5","25","24","32","18","9.5","3.7","11.3","4","5","5","3","13.2","24.5","50","0.296875","0.205555556","0.264","2","1.282051282","1.28","0.820512821","0.528","0.338461538","0.452","0.28974359","64","53.87755102","64.1025641","9.021842355","14.07407407","12.53561254","19.55555556","10.73124406","16.74074074","23.2668566","36.2962963"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00144","","","","39","35","1","1","5","29","28","32","32","7.2","6.5","8.5","7","5","5","3","13.7","22.2","64","0.225","0.203125","0.2140625","2.206896552","1.641025641","1.103448276","0.820512821","0.472413793","0.351282051","0.293103448","0.217948718","50","61.71171171","74.35897436","6.837606838","9.195402299","13.01044634","17.49680715","8.072174739","10.85568327","21.08262108","28.35249042"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00145","","","","39","33","1","3","5","30","30","28","16","7.8","4.1","12.3","7","5","7","3","11.9","24.2","44","0.278571429","0.25625","0.270454545","1.466666667","1.128205128","0.933333333","0.717948718","0.396666667","0.305128205","0.41","0.315384615","63.63636364","49.17355372","76.92307692","7.407407407","9.62962963","11.30104463","14.69135802","11.68091168","15.18518519","22.98195632","29.87654321"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00146","","","","39","33","1","1","5","30","30","28","31","7.6","6.5","6.7","4","3","3","3","14.1","20.8","59","0.271428571","0.209677419","0.238983051","1.966666667","1.512820513","0.933333333","0.717948718","0.47","0.361538462","0.223333333","0.171794872","47.45762712","67.78846154","76.92307692","7.217473884","9.382716049","13.39031339","17.40740741","6.362773029","8.271604938","19.75308642","25.67901235"
"","","MZP2016GUR-AT01","","","","","","","","","MZP2016GUR-AT01-00147","","","","39","27","1","1","5","25","24","24","29","6.1","6.7","7.3","6","5","5","3","12.8","20.1","53","0.254166667","0.231034483","0.241509434","2.12","1.358974359","0.96","0.615384615","0.512","0.328205128","0.292","0.187179487","45.28301887","63.68159204","64.1025641","5.79297246","9.037037037","12.15574549","18.96296296","6.932573599","10.81481481","19.08831909","29.77777778"
