"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00056","","","","39","30","1","1","5","29","19","25","5","5.3","20.3","6","3","5","3","10.3","30.6","44","0.263157895","0.212","0.234090909","1.517241379","1.128205128","0.655172414","0.487179487","0.355172414","0.264102564","0.7","0.520512821","43.18181818","33.66013072","74.35897436","4.748338082","6.385696041","9.781576448","13.15453384","19.27825261","25.92592593","29.05982906","39.08045977"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00057","","","","39","32","1","1","5","30","11","18","3","5.1","20.1","8","7","5","1","8.1","28.2","29","0.272727273","0.283333333","0.279310345","0.966666667","0.743589744","0.366666667","0.282051282","0.27","0.207692308","0.67","0.515384615","37.93103448","28.72340426","76.92307692","2.849002849","3.703703704","7.692307692","10","19.08831909","24.81481481","26.78062678","34.81481481"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00058","","","","39","21","1","1","7","20","21","38","6","8.9","17.5","6","5","5","3","14.9","32.4","59","0.285714286","0.234210526","0.252542373","2.95","1.512820513","1.05","0.538461538","0.745","0.382051282","0.875","0.448717949","35.59322034","45.98765432","51.28205128","5.698005698","11.11111111","14.15004748","27.59259259","16.61918329","32.40740741","30.76923077","60"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00059","","","","39","13","1","1","5","7","8","17","2","5","13.2","8","7","7","3","7","20.2","25","0.25","0.294117647","0.28","3.571428571","0.641025641","1.142857143","0.205128205","1","0.179487179","1.885714286","0.338461538","32","34.65346535","17.94871795","1.899335233","10.58201058","6.647673314","37.03703704","12.53561254","69.84126984","19.18328585","106.8783069"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00060","","","","39","37","1","1","5","36","14","11","4","3.3","18.6","8","7","7","3","7.3","25.9","25","0.285714286","0.3","0.292","0.694444444","0.641025641","0.388888889","0.358974359","0.202777778","0.187179487","0.516666667","0.476923077","56","28.18532819","92.30769231","3.798670465","4.115226337","6.932573599","7.510288066","17.66381766","19.13580247","24.59639126","26.64609053"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00061","","","","39","39","1","1","5","35","18","36","5","7.7","19.5","8","3","3","1","12.7","32.2","54","0.277777778","0.213888889","0.235185185","1.542857143","1.384615385","0.514285714","0.461538462","0.362857143","0.325641026","0.557142857","0.5","33.33333333","39.44099379","89.74358974","4.748338082","5.291005291","12.06077873","13.43915344","18.51851852","20.63492063","30.57929725","34.07407407"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00062","","","","39","37","1","1","5","37","22","23","6.2","5.2","18.2","7","5","3","3","11.4","29.6","45","0.281818182","0.226086957","0.253333333","1.216216216","1.153846154","0.594594595","0.564102564","0.308108108","0.292307692","0.491891892","0.466666667","48.88888889","38.51351351","94.87179487","5.887939221","6.206206206","10.82621083","11.41141141","17.28395062","18.21821822","28.11016144","29.62962963"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00063","","","","39","36","1","3","5","35","13","37","3.3","11.1","17","5","3","3","1","14.4","31.4","50","0.253846154","0.3","0.288","1.428571429","1.282051282","0.371428571","0.333333333","0.411428571","0.369230769","0.485714286","0.435897436","26","45.85987261","89.74358974","3.133903134","3.492063492","13.67521368","15.23809524","16.14434948","17.98941799","29.81956315","33.22751323"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00064","","","","39","37","3","5","7","36","17","32","5","8","23.1","8","3","3","3","13","36.1","49","0.294117647","0.25","0.265306122","1.361111111","1.256410256","0.472222222","0.435897436","0.361111111","0.333333333","0.641666667","0.592307692","34.69387755","36.01108033","92.30769231","4.748338082","5.144032922","12.34567901","13.3744856","21.93732194","23.7654321","34.28300095","37.1399177"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00065","","","","39","38","1","3","5","37","18","34","5","7","20.5","7","3","3","1","12","32.5","52","0.277777778","0.205882353","0.230769231","1.405405405","1.333333333","0.486486486","0.461538462","0.324324324","0.307692308","0.554054054","0.525641026","34.61538462","36.92307692","94.87179487","4.748338082","5.005005005","11.3960114","12.01201201","19.46818613","20.52052052","30.86419753","32.53253253"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00066","","","","39","37","1","1","5","36","10","17","3","5","15","6","5","5","3","8","23","27","0.3","0.294117647","0.296296296","0.75","0.692307692","0.277777778","0.256410256","0.222222222","0.205128205","0.416666667","0.384615385","37.03703704","34.7826087","92.30769231","2.849002849","3.086419753","7.597340931","8.230452675","14.24501425","15.43209877","21.84235518","23.66255144"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00067","","","","39","29","1","3","5","28","8","13","2.1","4","8.3","6","5","7","5","6.1","14.4","21","0.2625","0.307692308","0.29047619","0.75","0.538461538","0.285714286","0.205128205","0.217857143","0.156410256","0.296428571","0.212820513","38.0952381","42.36111111","71.79487179","1.994301994","2.777777778","5.79297246","8.068783069","7.882241216","10.97883598","13.67521368","19.04761905"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00068","","","","39","36","1","1","5","35","3","10","0.6","2.1","13.5","8","7","7","1","2.7","16.2","13","0.2","0.21","0.207692308","0.371428571","0.333333333","0.085714286","0.076923077","0.077142857","0.069230769","0.385714286","0.346153846","23.07692308","16.66666667","89.74358974","0.56980057","0.634920635","2.564102564","2.857142857","12.82051282","14.28571429","15.38461538","17.14285714"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00069","","","","39","35","1","1","7","35","0","11","0","3","14.6","8","7","7","1","3","17.6","11","","0.272727273","0.272727273","0.314285714","0.282051282","0","0","0.085714286","0.076923077","0.417142857","0.374358974","0","17.04545455","89.74358974","0","0","2.849002849","3.174603175","13.8651472","15.44973545","16.71415005","18.62433862"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00070","","","","39","36","1","1","5","35","17","35","4.4","8.2","15.3","7","5","3","1","12.6","27.9","52","0.258823529","0.234285714","0.242307692","1.485714286","1.333333333","0.485714286","0.435897436","0.36","0.323076923","0.437142857","0.392307692","32.69230769","45.16129032","89.74358974","4.178537512","4.656084656","11.96581197","13.33333333","14.52991453","16.19047619","26.4957265","29.52380952"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00071","","","","39","34","1","1","5","34","20","46","5","9.5","15","8","3","5","3","14.5","29.5","66","0.25","0.206521739","0.21969697","1.941176471","1.692307692","0.588235294","0.512820513","0.426470588","0.371794872","0.441176471","0.384615385","30.3030303","49.15254237","87.17948718","4.748338082","5.446623094","13.77018044","15.79520697","14.24501425","16.33986928","28.01519468","32.13507625"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00072","","","","39","36","3","5","5","35","22","42","5.7","11.5","18.5","7","3","3","1","17.2","35.7","64","0.259090909","0.273809524","0.26875","1.828571429","1.641025641","0.628571429","0.564102564","0.491428571","0.441025641","0.528571429","0.474358974","34.375","48.17927171","89.74358974","5.413105413","6.031746032","16.334283","18.2010582","17.5688509","19.57671958","33.9031339","37.77777778"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00073","","","","39","37","1","1","5","36","16","24","4.9","5","11.5","7","7","3","5","9.9","21.4","40","0.30625","0.208333333","0.2475","1.111111111","1.025641026","0.444444444","0.41025641","0.275","0.253846154","0.319444444","0.294871795","40","46.26168224","92.30769231","4.65337132","5.041152263","9.401709402","10.18518519","10.92117759","11.83127572","20.32288699","22.01646091"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00074","","","","39","35","1","3","9","35","28","47","7.6","10.2","23.5","6","3","5","3","17.8","41.3","75","0.271428571","0.217021277","0.237333333","2.142857143","1.923076923","0.8","0.717948718","0.508571429","0.456410256","0.671428571","0.602564103","37.33333333","43.09927361","89.74358974","7.217473884","8.042328042","16.90408357","18.83597884","22.31718898","24.86772487","39.22127255","43.7037037"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00075","","","","39","33","1","1","5","33","12","41","3.5","9.8","17.5","6","5","5","1","13.3","30.8","53","0.291666667","0.23902439","0.250943396","1.606060606","1.358974359","0.363636364","0.307692308","0.403030303","0.341025641","0.53030303","0.448717949","22.64150943","43.18181818","84.61538462","3.323836657","3.928170595","12.6305793","14.92704826","16.61918329","19.64085297","29.24976258","34.56790123"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00076","","","","39","35","1","3","7","34","19","37","5.5","9","19.5","5","3","3","1","14.5","34","56","0.289473684","0.243243243","0.258928571","1.647058824","1.435897436","0.558823529","0.487179487","0.426470588","0.371794872","0.573529412","0.5","33.92857143","42.64705882","87.17948718","5.22317189","5.991285403","13.77018044","15.79520697","18.51851852","21.24183007","32.28869896","37.03703704"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00077","","","","39","39","1","1","5","39","19","32","4.9","7.7","18.5","6","5","3","1","12.6","31.1","51","0.257894737","0.240625","0.247058824","1.307692308","1.307692308","0.487179487","0.487179487","0.323076923","0.323076923","0.474358974","0.474358974","37.25490196","40.51446945","100","4.65337132","4.65337132","11.96581197","11.96581197","17.5688509","17.5688509","29.53466287","29.53466287"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00078","","","","39","12","1","1","5","5","0","10","0","3","5","7","9","9","1","3","8","10","","0.3","0.3","2","0.256410256","0","0","0.6","0.076923077","1","0.128205128","0","37.5","12.82051282","0","0","2.849002849","22.22222222","4.748338082","37.03703704","7.597340931","59.25925926"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00079","","","","39","38","1","1","5","37","19","30","5","7","17.5","7","3","3","3","12","29.5","49","0.263157895","0.233333333","0.244897959","1.324324324","1.256410256","0.513513514","0.487179487","0.324324324","0.307692308","0.472972973","0.448717949","38.7755102","40.6779661","94.87179487","4.748338082","5.005005005","11.3960114","12.01201201","16.61918329","17.51751752","28.01519468","29.52952953"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00080","","","","39","36","1","3","5","35","17","32","4.3","7.4","20.3","8","3","3","1","11.7","32","49","0.252941176","0.23125","0.23877551","1.4","1.256410256","0.485714286","0.435897436","0.334285714","0.3","0.58","0.520512821","34.69387755","36.5625","89.74358974","4.08357075","4.55026455","11.11111111","12.38095238","19.27825261","21.48148148","30.38936372","33.86243386"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00081","","","","39","37","1","1","5","36","12","25","3.5","5.7","18.5","7","5","5","3","9.2","27.7","37","0.291666667","0.228","0.248648649","1.027777778","0.948717949","0.333333333","0.307692308","0.255555556","0.235897436","0.513888889","0.474358974","32.43243243","33.21299639","92.30769231","3.323836657","3.600823045","8.73694207","9.465020576","17.5688509","19.03292181","26.30579297","28.49794239"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00082","","","","39","34","3","7","5","33","19","37","5","9.5","18.6","7","5","5","1","14.5","33.1","56","0.263157895","0.256756757","0.258928571","1.696969697","1.435897436","0.575757576","0.487179487","0.439393939","0.371794872","0.563636364","0.476923077","33.92857143","43.80664653","84.61538462","4.748338082","5.611672278","13.77018044","16.27384961","17.66381766","20.87542088","31.4339981","37.14927048"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00083","","","","39","35","1","3","5","34","19","37","5","8.5","20.5","5","3","3","3","13.5","34","56","0.263157895","0.22972973","0.241071429","1.647058824","1.435897436","0.558823529","0.487179487","0.397058824","0.346153846","0.602941176","0.525641026","33.92857143","39.70588235","87.17948718","4.748338082","5.446623094","12.82051282","14.70588235","19.46818613","22.33115468","32.28869896","37.03703704"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00084","","","","39","34","1","3","9","33","20","37","5.3","8.7","16.5","7","3","1","1","14","30.5","57","0.265","0.235135135","0.245614035","1.727272727","1.461538462","0.606060606","0.512820513","0.424242424","0.358974359","0.5","0.423076923","35.0877193","45.90163934","84.61538462","5.033238367","5.948372615","13.29534663","15.71268238","15.66951567","18.51851852","28.9648623","34.2312009"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00085","","","","39","19","1","3","7","18","10","15","3","4.7","14","7","5","5","3","7.7","21.7","25","0.3","0.313333333","0.308","1.388888889","0.641025641","0.555555556","0.256410256","0.427777778","0.197435897","0.777777778","0.358974359","40","35.48387097","46.15384615","2.849002849","6.172839506","7.312440646","15.8436214","13.29534663","28.80658436","20.60778727","44.65020576"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00086","","","","39","29","1","1","5","28","12","28","3","6.7","14.5","6","5","5","3","9.7","24.2","40","0.25","0.239285714","0.2425","1.428571429","1.025641026","0.428571429","0.307692308","0.346428571","0.248717949","0.517857143","0.371794872","30","40.08264463","71.79487179","2.849002849","3.968253968","9.211775878","12.83068783","13.77018044","19.17989418","22.98195632","32.01058201"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00087","","","","39","32","1","1","5","32","10","17","3","5","14","7","5","5","1","8","22","27","0.3","0.294117647","0.296296296","0.84375","0.692307692","0.3125","0.256410256","0.25","0.205128205","0.4375","0.358974359","37.03703704","36.36363636","82.05128205","2.849002849","3.472222222","7.597340931","9.259259259","13.29534663","16.2037037","20.89268756","25.46296296"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00088","","","","39","33","1","1","5","33","14","27","4.5","6.7","17","6","5","5","1","11.2","28.2","41","0.321428571","0.248148148","0.273170732","1.242424242","1.051282051","0.424242424","0.358974359","0.339393939","0.287179487","0.515151515","0.435897436","34.14634146","39.71631206","84.61538462","4.273504274","5.050505051","10.6362773","12.5701459","16.14434948","19.07968575","26.78062678","31.64983165"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00089","","","","39","34","1","1","5","34","14","27","4.5","7","15","7","5","5","1","11.5","26.5","41","0.321428571","0.259259259","0.280487805","1.205882353","1.051282051","0.411764706","0.358974359","0.338235294","0.294871795","0.441176471","0.384615385","34.14634146","43.39622642","87.17948718","4.273504274","4.901960784","10.92117759","12.52723312","14.24501425","16.33986928","25.16619183","28.8671024"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00090","","","","39","32","1","1","5","32","15","35","4.7","8.5","17.5","9","3","3","1","13.2","30.7","50","0.313333333","0.242857143","0.264","1.5625","1.282051282","0.46875","0.384615385","0.4125","0.338461538","0.546875","0.448717949","30","42.99674267","82.05128205","4.463437797","5.439814815","12.53561254","15.27777778","16.61918329","20.25462963","29.15479582","35.53240741"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00091","","","","39","38","1","1","5","38","10","22","3.1","5.3","16.5","6","5","5","3","8.4","24.9","32","0.31","0.240909091","0.2625","0.842105263","0.820512821","0.263157895","0.256410256","0.221052632","0.215384615","0.434210526","0.423076923","31.25","33.73493976","97.43589744","2.943969611","3.021442495","7.977207977","8.187134503","15.66951567","16.08187135","23.64672365","24.26900585"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00092","","","","39","39","1","1","5","38","17","29","5","7.5","16.5","7","5","5","3","12.5","29","46","0.294117647","0.25862069","0.27173913","1.210526316","1.179487179","0.447368421","0.435897436","0.328947368","0.320512821","0.434210526","0.423076923","36.95652174","43.10344828","97.43589744","4.748338082","4.873294347","11.8708452","12.18323587","15.66951567","16.08187135","27.54036087","28.26510721"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00093","","","","39","38","1","1","5","38","24","39","7","9.5","18.5","5","5","5","3","16.5","35","63","0.291666667","0.243589744","0.261904762","1.657894737","1.615384615","0.631578947","0.615384615","0.434210526","0.423076923","0.486842105","0.474358974","38.0952381","47.14285714","97.43589744","6.647673314","6.822612086","15.66951567","16.08187135","17.5688509","18.03118908","33.23836657","34.11306043"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00094","","","","39","37","3","5","5","36","17","29","5","7.7","22.5","7","5","3","1","12.7","35.2","46","0.294117647","0.265517241","0.276086957","1.277777778","1.179487179","0.472222222","0.435897436","0.352777778","0.325641026","0.625","0.576923077","36.95652174","36.07954545","92.30769231","4.748338082","5.144032922","12.06077873","13.06584362","21.36752137","23.14814815","33.42830009","36.21399177"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00095","","","","39","31","3","7","5","30","22","39","5","9","17.5","7","3","3","1","14","31.5","61","0.227272727","0.230769231","0.229508197","2.033333333","1.564102564","0.733333333","0.564102564","0.466666667","0.358974359","0.583333333","0.448717949","36.06557377","44.44444444","76.92307692","4.748338082","6.172839506","13.29534663","17.28395062","16.61918329","21.60493827","29.91452991","38.88888889"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00096","","","","39","38","1","1","5","38","12","24","3.7","5.9","18.5","7","5","5","1","9.6","28.1","36","0.308333333","0.245833333","0.266666667","0.947368421","0.923076923","0.315789474","0.307692308","0.252631579","0.246153846","0.486842105","0.474358974","33.33333333","34.16370107","97.43589744","3.51377018","3.606237817","9.116809117","9.356725146","17.5688509","18.03118908","26.68566002","27.38791423"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00097","","","","39","9","1","1","5","4","0","11","0","3.1","6.5","8","9","9","1","3.1","9.6","11","","0.281818182","0.281818182","2.75","0.282051282","0","0","0.775","0.079487179","1.625","0.166666667","0","32.29166667","10.25641026","0","0","2.943969611","28.7037037","6.172839506","60.18518519","9.116809117","88.88888889"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00098","","","","39","34","1","1","7","34","28","43","8.5","11","13.5","6","5","3","1","19.5","33","71","0.303571429","0.255813953","0.274647887","2.088235294","1.820512821","0.823529412","0.717948718","0.573529412","0.5","0.397058824","0.346153846","39.43661972","59.09090909","87.17948718","8.072174739","9.259259259","18.51851852","21.24183007","12.82051282","14.70588235","31.33903134","35.94771242"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00099","","","","39","35","1","1","5","34","12","19","3","5","14.5","7","5","5","1","8","22.5","31","0.25","0.263157895","0.258064516","0.911764706","0.794871795","0.352941176","0.307692308","0.235294118","0.205128205","0.426470588","0.371794872","38.70967742","35.55555556","87.17948718","2.849002849","3.267973856","7.597340931","8.71459695","13.77018044","15.79520697","21.36752137","24.50980392"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00100","","","","39","38","1","1","7","38","14","32","4","7","17.5","8","3","3","1","11","28.5","46","0.285714286","0.21875","0.239130435","1.210526316","1.179487179","0.368421053","0.358974359","0.289473684","0.282051282","0.460526316","0.448717949","30.43478261","38.59649123","97.43589744","3.798670465","3.898635478","10.44634378","10.72124756","16.61918329","17.05653021","27.06552707","27.77777778"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00101","","","","39","26","1","5","7","24","17","19","5","5","16.5","7","5","5","1","10","26.5","36","0.294117647","0.263157895","0.277777778","1.5","0.923076923","0.708333333","0.435897436","0.416666667","0.256410256","0.6875","0.423076923","47.22222222","37.73584906","61.53846154","4.748338082","7.716049383","9.496676163","15.43209877","15.66951567","25.46296296","25.16619183","40.89506173"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00102","","","","39","30","1","1","5","28","10","22","3.1","5.3","16.5","6","5","5","3","8.4","24.9","32","0.31","0.240909091","0.2625","1.142857143","0.820512821","0.357142857","0.256410256","0.3","0.215384615","0.589285714","0.423076923","31.25","33.73493976","71.79487179","2.943969611","4.100529101","7.977207977","11.11111111","15.66951567","21.82539683","23.64672365","32.93650794"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00103","","","","39","12","1","1","5","11","8","10","2","2.5","6.2","7","9","9","1","4.5","10.7","18","0.25","0.25","0.25","1.636363636","0.461538462","0.727272727","0.205128205","0.409090909","0.115384615","0.563636364","0.158974359","44.44444444","42.05607477","28.20512821","1.899335233","6.734006734","4.273504274","15.15151515","5.887939221","20.87542088","10.16144349","36.02693603"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00104","","","","39","32","1","1","7","30","17","32","4.3","7.4","20.3","8","3","3","1","11.7","32","49","0.252941176","0.23125","0.23877551","1.633333333","1.256410256","0.566666667","0.435897436","0.39","0.3","0.676666667","0.520512821","34.69387755","36.5625","76.92307692","4.08357075","5.308641975","11.11111111","14.44444444","19.27825261","25.0617284","30.38936372","39.50617284"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00105","","","","39","30","1","1","5","30","21","38","6","8.9","17.5","6","5","5","3","14.9","32.4","59","0.285714286","0.234210526","0.252542373","1.966666667","1.512820513","0.7","0.538461538","0.496666667","0.382051282","0.583333333","0.448717949","35.59322034","45.98765432","76.92307692","5.698005698","7.407407407","14.15004748","18.39506173","16.61918329","21.60493827","30.76923077","40"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00106","","","","39","25","1","5","7","25","23","40","5.8","9.5","22.3","6","5","5","3","15.3","37.6","63","0.252173913","0.2375","0.242857143","2.52","1.615384615","0.92","0.58974359","0.612","0.392307692","0.892","0.571794872","36.50793651","40.69148936","64.1025641","5.508072175","8.592592593","14.52991453","22.66666667","21.17758784","33.03703704","35.70750237","55.7037037"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00107","","","","39","38","1","1","5","36","20","24","4.9","5.2","26.4","7","7","3","3","10.1","36.5","44","0.245","0.216666667","0.229545455","1.222222222","1.128205128","0.555555556","0.512820513","0.280555556","0.258974359","0.733333333","0.676923077","45.45454545","27.67123288","92.30769231","4.65337132","5.041152263","9.591642925","10.3909465","25.07122507","27.16049383","34.662868","37.55144033"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00108","","","","39","39","1","1","5","38","18","36","5","7.7","19.5","8","3","3","1","12.7","32.2","54","0.277777778","0.213888889","0.235185185","1.421052632","1.384615385","0.473684211","0.461538462","0.334210526","0.325641026","0.513157895","0.5","33.33333333","39.44099379","97.43589744","4.748338082","4.873294347","12.06077873","12.37816764","18.51851852","19.00584795","30.57929725","31.38401559"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00109","","","","39","31","1","1","5","30","15","24","4.5","6.7","19.3","8","5","5","1","11.2","30.5","39","0.3","0.279166667","0.287179487","1.3","1","0.5","0.384615385","0.373333333","0.287179487","0.643333333","0.494871795","38.46153846","36.72131148","76.92307692","4.273504274","5.555555556","10.6362773","13.82716049","18.328585","23.82716049","28.9648623","37.65432099"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00110","","","","39","30","1","1","7","27","19","25","5","5.3","20.3","6","3","5","3","10.3","30.6","44","0.263157895","0.212","0.234090909","1.62962963","1.128205128","0.703703704","0.487179487","0.381481481","0.264102564","0.751851852","0.520512821","43.18181818","33.66013072","69.23076923","4.748338082","6.858710562","9.781576448","14.12894376","19.27825261","27.84636488","29.05982906","41.97530864"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00111","","","","39","35","1","1","5","35","19","32","4.9","7.7","18.5","6","5","3","1","12.6","31.1","51","0.257894737","0.240625","0.247058824","1.457142857","1.307692308","0.542857143","0.487179487","0.36","0.323076923","0.528571429","0.474358974","37.25490196","40.51446945","89.74358974","4.65337132","5.185185185","11.96581197","13.33333333","17.5688509","19.57671958","29.53466287","32.91005291"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00112","","","","39","35","1","5","5","27","3","10","0.6","2.1","13.5","8","7","7","1","2.7","16.2","13","0.2","0.21","0.207692308","0.481481481","0.333333333","0.111111111","0.076923077","0.1","0.069230769","0.5","0.346153846","23.07692308","16.66666667","69.23076923","0.56980057","0.823045267","2.564102564","3.703703704","12.82051282","18.51851852","15.38461538","22.22222222"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00113","","","","39","30","3","7","5","29","24","36","6.4","6.7","14.5","6","7","5","3","13.1","27.6","60","0.266666667","0.186111111","0.218333333","2.068965517","1.538461538","0.827586207","0.615384615","0.451724138","0.335897436","0.5","0.371794872","40","47.46376812","74.35897436","6.077872745","8.173690932","12.44064577","16.73052363","13.77018044","18.51851852","26.21082621","35.24904215"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00114","","","","39","34","1","1","7","34","15","35","4.7","8.5","20.3","9","3","3","1","13.2","33.5","50","0.313333333","0.242857143","0.264","1.470588235","1.282051282","0.441176471","0.384615385","0.388235294","0.338461538","0.597058824","0.520512821","30","39.40298507","87.17948718","4.463437797","5.119825708","12.53561254","14.37908497","19.27825261","22.11328976","31.81386515","36.49237473"
"","","MZP2018GUR-AT02","","","","","","","","","MZP2018GUR-AT02-00115","","","","39","30","1","1","5","28","10","24","3","5","19.6","7","5","5","5","8","27.6","34","0.3","0.208333333","0.235294118","1.214285714","0.871794872","0.357142857","0.256410256","0.285714286","0.205128205","0.7","0.502564103","29.41176471","28.98550725","71.79487179","2.849002849","3.968253968","7.597340931","10.58201058","18.61348528","25.92592593","26.21082621","36.50793651"
