"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00052","","","","39","29","1","7","5","28","28","10","98","3.9","16.5","22","5","3","5","3","1","3","5","3","20.4","42.4","108","0.39","0.168367347","0.188888889","3.857142857","2.769230769","0.357142857","0.256410256","0.728571429","0.523076923","0.785714286","0.564102564","9.259259259","48.11320755","71.79487179","3.703703704","5.158730159","19.37321937","26.98412698","20.89268756","29.1005291","40.26590693","56.08465608"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00053","","","","39","31","1","1","5","31","31","14","114","4.9","25","21","6","3","3","3","1","5","5","3","29.9","50.9","128","0.35","0.219298246","0.23359375","4.129032258","3.282051282","0.451612903","0.358974359","0.964516129","0.766666667","0.677419355","0.538461538","10.9375","58.74263261","79.48717949","4.65337132","5.854241338","28.39506173","35.72281959","19.94301994","25.08960573","48.33808167","60.81242533"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00054","","","","39","28","1","1","5","28","28","15","61","4","13.9","12","2","3","3","3","3","1","9","1","17.9","29.9","76","0.266666667","0.227868852","0.235526316","2.714285714","1.948717949","0.535714286","0.384615385","0.639285714","0.458974359","0.428571429","0.307692308","19.73684211","59.86622074","71.79487179","3.798670465","5.291005291","16.99905033","23.67724868","11.3960114","15.87301587","28.39506173","39.55026455"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00055","","","","39","30","1","1","5","30","30","4","70","1.2","20","42","6","5","5","9","1","3","7","3","21.2","63.2","74","0.3","0.285714286","0.286486486","2.466666667","1.897435897","0.133333333","0.102564103","0.706666667","0.543589744","1.4","1.076923077","5.405405405","33.5443038","76.92307692","1.13960114","1.481481481","20.13295347","26.17283951","39.88603989","51.85185185","60.01899335","78.02469136"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00056","","","","39","32","1","1","5","28","28","26","105","7.9","13.5","20","4","5","5","5","1","5","5","3","21.4","41.4","131","0.303846154","0.128571429","0.163358779","4.678571429","3.358974359","0.928571429","0.666666667","0.764285714","0.548717949","0.714285714","0.512820513","19.84732824","51.69082126","71.79487179","7.502374169","10.44973545","20.32288699","28.30687831","18.99335233","26.45502646","39.31623932","54.76190476"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00057","","","","39","35","1","3","5","32","32","10","11","3.5","20.5","27","6","5","5","5","1","5","5","3","24","51","21","0.35","1.863636364","1.142857143","0.65625","0.538461538","0.3125","0.256410256","0.75","0.615384615","0.84375","0.692307692","47.61904762","47.05882353","82.05128205","3.323836657","4.050925926","22.79202279","27.77777778","25.64102564","31.25","48.43304843","59.02777778"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00058","","","","39","33","1","1","5","22","22","6","37","2.5","14","18","2","5","5","7","1","3","5","3","16.5","34.5","43","0.416666667","0.378378378","0.38372093","1.954545455","1.102564103","0.272727273","0.153846154","0.75","0.423076923","0.818181818","0.461538462","13.95348837","47.82608696","56.41025641","2.374169041","4.208754209","15.66951567","27.77777778","17.09401709","30.3030303","32.76353276","58.08080808"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00059","","","","39","35","1","1","5","25","25","13","64","4.7","11","24","5","5","5","5","1","7","3","5","15.7","39.7","77","0.361538462","0.171875","0.203896104","3.08","1.974358974","0.52","0.333333333","0.628","0.402564103","0.96","0.615384615","16.88311688","39.5465995","64.1025641","4.463437797","6.962962963","14.90978158","23.25925926","22.79202279","35.55555556","37.70180437","58.81481481"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00060","","","","39","34","1","1","5","26","26","15","230","5","30.2","22","3","5","5","5","1","3","7","3","35.2","57.2","245","0.333333333","0.131304348","0.143673469","9.423076923","6.282051282","0.576923077","0.384615385","1.353846154","0.902564103","0.846153846","0.564102564","6.12244898","61.53846154","66.66666667","4.748338082","7.122507123","33.42830009","50.14245014","20.89268756","31.33903134","54.32098765","81.48148148"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00061","","","","39","35","1","1","5","35","35","17","78","6.5","23","31","2","3","5","5","1","3","7","3","29.5","60.5","95","0.382352941","0.294871795","0.310526316","2.714285714","2.435897436","0.485714286","0.435897436","0.842857143","0.756410256","0.885714286","0.794871795","17.89473684","48.76033058","89.74358974","6.172839506","6.878306878","28.01519468","31.21693122","29.43969611","32.8042328","57.45489079","64.02116402"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00062","","","","39","29","1","1","5","29","29","11","48","5","26.5","47","6","3","3","5","3","3","7","1","31.5","78.5","59","0.454545455","0.552083333","0.533898305","2.034482759","1.512820513","0.379310345","0.282051282","1.086206897","0.807692308","1.620689655","1.205128205","18.6440678","40.12738854","74.35897436","4.748338082","6.385696041","29.91452991","40.22988506","44.63437797","60.02554278","74.54890788","100.2554278"
"","","MZP2014GUR-AT02","","","","","","","","","MZP2014GUR-AT02-00063","","","","39","30","1","1","5","28","28","3","117","1","16.5","52","6","5","5","3","1","3","5","3","17.5","69.5","120","0.333333333","0.141025641","0.145833333","4.285714286","3.076923077","0.107142857","0.076923077","0.625","0.448717949","1.857142857","1.333333333","2.5","25.17985612","71.79487179","0.949667616","1.322751323","16.61918329","23.14814815","49.38271605","68.78306878","66.00189934","91.93121693"
