"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00023","","","","3","1","25","36","30","21","30","20","2","3","5","8","3","3","3.8","1.5","11.5","5.3","16.8","61","0.152","0.041666667","0.086885246","2.904761905","2.033333333","1.19047619","0.833333333","0.252380952","0.176666667","0.547619048","0.383333333","40.98360656","31.54761905","70","4.222222222","6.031746032","5.888888889","8.412698413","12.77777778","18.25396825","18.66666667","26.66666667"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00024","","","","3","2","46","52","30","25","30","25","2","3","7","8","1","1","7.7","2.8","9.2","10.5","19.7","98","0.167391304","0.053846154","0.107142857","3.92","3.266666667","1.84","1.533333333","0.42","0.35","0.368","0.306666667","46.93877551","53.29949239","83.33333333","8.555555556","10.26666667","11.66666667","14","10.22222222","12.26666667","21.88888889","26.26666667"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00025","","","","4","2","14","13","30","20","30","20","3","3","2","8","3","3","1.7","2.6","6.8","4.3","11.1","27","0.121428571","0.2","0.159259259","1.35","0.9","0.7","0.466666667","0.215","0.143333333","0.34","0.226666667","51.85185185","38.73873874","66.66666667","1.888888889","2.833333333","4.777777778","7.166666667","7.555555556","11.33333333","12.33333333","18.5"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00026","","","","3","2","83","55","30","28","30","27","3","3","3","8","1","1","19.8","2.6","6.8","22.4","29.2","138","0.238554217","0.047272727","0.162318841","4.928571429","4.6","2.964285714","2.766666667","0.8","0.746666667","0.242857143","0.226666667","60.14492754","76.71232877","93.33333333","22","23.57142857","24.88888889","26.66666667","7.555555556","8.095238095","32.44444444","34.76190476"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00027","","","","3","2","61","49","30","27","30","25","2","3","3","8","1","1","7.1","3.3","9.8","10.4","20.2","110","0.116393443","0.067346939","0.094545455","4.074074074","3.666666667","2.259259259","2.033333333","0.385185185","0.346666667","0.362962963","0.326666667","55.45454545","51.48514851","90","7.888888889","8.765432099","11.55555556","12.83950617","10.88888889","12.09876543","22.44444444","24.9382716"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00028","","","","3","2","17","41","30","25","30","22","2","3","3","8","1","1","2.1","1.5","15.2","3.6","18.8","58","0.123529412","0.036585366","0.062068966","2.32","1.933333333","0.68","0.566666667","0.144","0.12","0.608","0.506666667","29.31034483","19.14893617","83.33333333","2.333333333","2.8","4","4.8","16.88888889","20.26666667","20.88888889","25.06666667"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00029","","","","3","2","11","39","30","18","30","17","3","3","3","8","1","1","2.3","2","19","4.3","23.3","50","0.209090909","0.051282051","0.086","2.777777778","1.666666667","0.611111111","0.366666667","0.238888889","0.143333333","1.055555556","0.633333333","22","18.45493562","60","2.555555556","4.259259259","4.777777778","7.962962963","21.11111111","35.18518519","25.88888889","43.14814815"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00003","","","","3","1","25","59","30","24","30","24","2","3","3","8","4","4","6.8","2.4","6.7","9.2","15.9","84","0.272","0.040677966","0.10952381","3.5","2.8","1.041666667","0.833333333","0.383333333","0.306666667","0.279166667","0.223333333","29.76190476","57.86163522","80","7.555555556","9.444444444","10.22222222","12.77777778","7.444444444","9.305555556","17.66666667","22.08333333"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00030","","","","3","1","55","30","30","27","30","27","2","3","3","8","1","1","12.2","1.6","12.1","13.8","25.9","85","0.221818182","0.053333333","0.162352941","3.148148148","2.833333333","2.037037037","1.833333333","0.511111111","0.46","0.448148148","0.403333333","64.70588235","53.28185328","90","13.55555556","15.0617284","15.33333333","17.03703704","13.44444444","14.9382716","28.77777778","31.97530864"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00031","","","","3","1","36","56","30","28","30","27","2","3","5","8","1","1","6.9","4.5","5.2","11.4","16.6","92","0.191666667","0.080357143","0.123913043","3.285714286","3.066666667","1.285714286","1.2","0.407142857","0.38","0.185714286","0.173333333","39.13043478","68.6746988","93.33333333","7.666666667","8.214285714","12.66666667","13.57142857","5.777777778","6.19047619","18.44444444","19.76190476"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00032","","","","3","2","48","50","30","29","30","29","3","3","3","8","3","3","9.2","3","6.5","12.2","18.7","98","0.191666667","0.06","0.124489796","3.379310345","3.266666667","1.655172414","1.6","0.420689655","0.406666667","0.224137931","0.216666667","48.97959184","65.24064171","96.66666667","10.22222222","10.57471264","13.55555556","14.02298851","7.222222222","7.471264368","20.77777778","21.49425287"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00033","","","","3","2","88","54","30","29","30","28","3","3","3","8","1","1","17.3","4.5","12.3","21.8","34.1","142","0.196590909","0.083333333","0.153521127","4.896551724","4.733333333","3.034482759","2.933333333","0.751724138","0.726666667","0.424137931","0.41","61.97183099","63.92961877","96.66666667","19.22222222","19.88505747","24.22222222","25.05747126","13.66666667","14.13793103","37.88888889","39.1954023"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00034","","","","3","2","30","31","30","25","30","23","3","3","3","8","3","3","5.9","1.7","7.6","7.6","15.2","61","0.196666667","0.05483871","0.124590164","2.44","2.033333333","1.2","1","0.304","0.253333333","0.304","0.253333333","49.18032787","50","83.33333333","6.555555556","7.866666667","8.444444444","10.13333333","8.444444444","10.13333333","16.88888889","20.26666667"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00035","","","","3","3","14","15","30","27","30","17","3","3","1","8","1","1","6.4","1.8","8.8","8.2","17","29","0.457142857","0.12","0.282758621","1.074074074","0.966666667","0.518518519","0.466666667","0.303703704","0.273333333","0.325925926","0.293333333","48.27586207","48.23529412","90","7.111111111","7.901234568","9.111111111","10.12345679","9.777777778","10.86419753","18.88888889","20.98765432"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00036","","","","3","2","20","46","30","20","30","19","2","5","5","8","4","4","4.5","2.6","4.8","7.1","11.9","66","0.225","0.056521739","0.107575758","3.3","2.2","1","0.666666667","0.355","0.236666667","0.24","0.16","30.3030303","59.66386555","66.66666667","5","7.5","7.888888889","11.83333333","5.333333333","8","13.22222222","19.83333333"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00037","","","","3","1","48","24","30","19","30","19","2","5","5","8","3","3","7.1","1","6.8","8.1","14.9","72","0.147916667","0.041666667","0.1125","3.789473684","2.4","2.526315789","1.6","0.426315789","0.27","0.357894737","0.226666667","66.66666667","54.36241611","63.33333333","7.888888889","12.45614035","9","14.21052632","7.555555556","11.92982456","16.55555556","26.14035088"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00038","","","","3","1","1","22","30","11","30","8","2","3","3","8","1","1","0.2","1","12.1","1.2","13.3","23","0.2","0.045454545","0.052173913","2.090909091","0.766666667","0.090909091","0.033333333","0.109090909","0.04","1.1","0.403333333","4.347826087","9.022556391","36.66666667","0.222222222","0.606060606","1.333333333","3.636363636","13.44444444","36.66666667","14.77777778","40.3030303"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00039","","","","3","2","83","55","30","27","30","25","3","3","3","8","3","3","18.8","3.2","6.5","22","28.5","138","0.226506024","0.058181818","0.15942029","5.111111111","4.6","3.074074074","2.766666667","0.814814815","0.733333333","0.240740741","0.216666667","60.14492754","77.19298246","90","20.88888889","23.20987654","24.44444444","27.16049383","7.222222222","8.024691358","31.66666667","35.18518519"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00004","","","","5","1","34","33","30","27","30","19","2","5","5","8","3","3","5.6","1.7","9.7","7.3","17","67","0.164705882","0.051515152","0.108955224","2.481481481","2.233333333","1.259259259","1.133333333","0.27037037","0.243333333","0.359259259","0.323333333","50.74626866","42.94117647","90","6.222222222","6.913580247","8.111111111","9.012345679","10.77777778","11.97530864","18.88888889","20.98765432"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00040","","","","3","1","50","33","30","22","30","19","2","3","3","8","3","3","2.2","1.8","5.5","4","9.5","83","0.044","0.054545455","0.048192771","3.772727273","2.766666667","2.272727273","1.666666667","0.181818182","0.133333333","0.25","0.183333333","60.24096386","42.10526316","73.33333333","2.444444444","3.333333333","4.444444444","6.060606061","6.111111111","8.333333333","10.55555556","14.39393939"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00041","","","","3","2","31","42","30","25","30","24","3","3","5","8","1","1","5.6","2.4","8.1","8","16.1","73","0.180645161","0.057142857","0.109589041","2.92","2.433333333","1.24","1.033333333","0.32","0.266666667","0.324","0.27","42.46575342","49.68944099","83.33333333","6.222222222","7.466666667","8.888888889","10.66666667","9","10.8","17.88888889","21.46666667"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00042","","","","3","2","52","45","30","30","30","29","3","5","5","8","1","1","8.1","2.3","12","10.4","22.4","97","0.155769231","0.051111111","0.107216495","3.233333333","3.233333333","1.733333333","1.733333333","0.346666667","0.346666667","0.4","0.4","53.60824742","46.42857143","100","9","9","11.55555556","11.55555556","13.33333333","13.33333333","24.88888889","24.88888889"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00005","","","","3","1","58","50","30","30","30","29","2","5","5","8","1","3","11.3","2.3","17.2","13.6","30.8","108","0.194827586","0.046","0.125925926","3.6","3.6","1.933333333","1.933333333","0.453333333","0.453333333","0.573333333","0.573333333","53.7037037","44.15584416","100","12.55555556","12.55555556","15.11111111","15.11111111","19.11111111","19.11111111","34.22222222","34.22222222"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00006","","","","3","2","4","12","30","10","30","10","2","3","3","8","1","1","0.4","0.4","13.2","0.8","14","16","0.1","0.033333333","0.05","1.6","0.533333333","0.4","0.133333333","0.08","0.026666667","1.32","0.44","25","5.714285714","33.33333333","0.444444444","1.333333333","0.888888889","2.666666667","14.66666667","44","15.55555556","46.66666667"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00007","","","","3","1","28","30","30","28","30","28","2","3","5","8","1","1","4.4","1.2","8.4","5.6","14","58","0.157142857","0.04","0.096551724","2.071428571","1.933333333","1","0.933333333","0.2","0.186666667","0.3","0.28","48.27586207","40","93.33333333","4.888888889","5.238095238","6.222222222","6.666666667","9.333333333","10","15.55555556","16.66666667"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00008","","","","3","1","45","41","30","25","30","24","2","3","5","8","1","1","7.9","2.8","11.7","10.7","22.4","86","0.175555556","0.068292683","0.124418605","3.44","2.866666667","1.8","1.5","0.428","0.356666667","0.468","0.39","52.3255814","47.76785714","83.33333333","8.777777778","10.53333333","11.88888889","14.26666667","13","15.6","24.88888889","29.86666667"
"","","GHP2016EJR-AT02","","","","","","","","","GHP2016EJR-AT02-00009","","","","5","1","60","42","30","28","30","28","2","3","5","8","3","3","7.8","2.2","8.9","10","18.9","102","0.13","0.052380952","0.098039216","3.642857143","3.4","2.142857143","2","0.357142857","0.333333333","0.317857143","0.296666667","58.82352941","52.91005291","93.33333333","8.666666667","9.285714286","11.11111111","11.9047619","9.888888889","10.5952381","21","22.5"
