"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00520","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00521","","","","2","3","12","6","1","1","1","1","0.2","0.12","0.42","","2","","","","6","6","","","","","","","","","0.32","0.74","2","0.2","0.12","0.16","2","0.166666667","1","0.083333333","0.32","0.026666667","0.42","0.035","50","43.24324324","8.333333333","","0.555555556","6.666666667","0.888888889","10.66666667","1.166666667","14","","","2.055555556","24.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00522","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00523","","","","3","3","12","8","1","1","6","8","0.32","0.16","1.3","","2","","","","5","6","","","","","","","","","0.48","1.78","14","0.053333333","0.02","0.034285714","14","1.166666667","6","0.5","0.48","0.04","1.3","0.108333333","42.85714286","26.96629213","8.333333333","","0.888888889","10.66666667","1.333333333","16","3.611111111","43.33333333","","","4.944444444","59.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00524","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00525","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00526","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00527","","","","2","3","12","12","1","1","2","5","0.2","0.14","0.24","","3","","","","5","6","","","","","","","","","0.34","0.58","7","0.1","0.028","0.048571429","7","0.583333333","2","0.166666667","0.34","0.028333333","0.24","0.02","28.57142857","58.62068966","8.333333333","","0.555555556","6.666666667","0.944444444","11.33333333","0.666666667","8","","","1.611111111","19.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00528","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00529","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00530","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00531","","","","2","2","12","5","1","1","5","8","0.34","0.22","1.38","5.615252018","2","68.44619751","3","45.12120595","4","6","0","2.01196003","1.059870958","22.15","49.09","1.407999992","2.557395935","11.80207729","0.56","1.94","13","0.068","0.0275","0.043076923","13","1.083333333","5","0.416666667","0.56","0.046666667","1.38","0.115","38.46153846","28.86597938","8.333333333","0.252678753","0.944444444","11.33333333","1.555555556","18.66666667","3.833333333","46","0.701885426","8.42262511","5.388888889","64.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00532","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00533","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00534","","","","","","12","2","2","0","0","0","0","0","0.2","","","","","","","","","","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.1","0.016666667","","0","16.66666667","","0","0","0","0","0.555555556","3.333333333","","","0.555555556","3.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00535","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00536","","","","1","1","12","6","1","1","1","0","0.22","0","0.22","","2","","","","4","6","","","","","","","","","0.22","0.44","1","0.22","","0.22","1","0.083333333","1","0.083333333","0.22","0.018333333","0.22","0.018333333","100","50","8.333333333","","0.611111111","7.333333333","0.611111111","7.333333333","0.611111111","7.333333333","","","1.222222222","14.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00537","","","","3","2","12","4","1","1","1","0","0.12","0","0.32","","3","","","","4","6","","","","","","","","","0.12","0.44","1","0.12","","0.12","1","0.083333333","1","0.083333333","0.12","0.01","0.32","0.026666667","100","27.27272727","8.333333333","","0.333333333","4","0.333333333","4","0.888888889","10.66666667","","","1.222222222","14.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00538","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00539","","","","1","2","12","12","1","1","5","6","0.42","0.16","0.38","","3","","","","4","6","","","","","","","","","0.58","0.96","11","0.084","0.026666667","0.052727273","11","0.916666667","5","0.416666667","0.58","0.048333333","0.38","0.031666667","45.45454545","60.41666667","8.333333333","","1.166666667","14","1.611111111","19.33333333","1.055555556","12.66666667","","","2.666666667","32"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00540","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00541","","","","1","2","12","8","1","1","0","11","0","0.24","0.74","","2","","","","5","7","","","","","","","","","0.24","0.98","11","","0.021818182","0.021818182","11","0.916666667","0","0","0.24","0.02","0.74","0.061666667","0","24.48979592","8.333333333","","0","0","0.666666667","8","2.055555556","24.66666667","","","2.722222222","32.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00542","","","","3","6","12","9","1","1","1","3","0.32","0.1","0.84","3.029289007","1","60.79164124","5","31.83127572","4","5","1.5064659","1.726773977","0.880670011","15.47","48.6","3.749053001","5.615133762","15.53488255","0.42","1.26","4","0.32","0.033333333","0.105","4","0.333333333","1","0.083333333","0.42","0.035","0.84","0.07","25","33.33333333","8.333333333","0.133691358","0.888888889","10.66666667","1.166666667","14","2.333333333","28","0.371364883","4.456378601","3.5","42"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00543","","","","4","3","12","7","1","1","2","5","0.14","0.18","0.5","","3","","","","3","7","","","","","","","","","0.32","0.82","7","0.07","0.036","0.045714286","7","0.583333333","2","0.166666667","0.32","0.026666667","0.5","0.041666667","28.57142857","39.02439024","8.333333333","","0.388888889","4.666666667","0.888888889","10.66666667","1.388888889","16.66666667","","","2.277777778","27.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00544","","","","","","12","7","2","0","0","0","0","0","0.18","","","","","","","","","","","","","","","","0","0.18","0","","","","0","0","0","0","0","0","0.09","0.015","","0","16.66666667","","0","0","0","0","0.5","3","","","0.5","3"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00545","","","","5","4","12","9","1","1","4","8","0.32","0.2","0.48","","4","","","","5","5","","","","","","","","","0.52","1","12","0.08","0.025","0.043333333","12","1","4","0.333333333","0.52","0.043333333","0.48","0.04","33.33333333","52","8.333333333","","0.888888889","10.66666667","1.444444444","17.33333333","1.333333333","16","","","2.777777778","33.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00546","","","","4","5","12","11","1","1","3","4","0.24","0.14","0.62","","2","","","","4","6","","","","","","","","","0.38","1","7","0.08","0.035","0.054285714","7","0.583333333","3","0.25","0.38","0.031666667","0.62","0.051666667","42.85714286","38","8.333333333","","0.666666667","8","1.055555556","12.66666667","1.722222222","20.66666667","","","2.777777778","33.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00547","","","","2","2","12","7","1","1","0","10","0","0.16","0.36","","2","","","","5","8","","","","","","","","","0.16","0.52","10","","0.016","0.016","10","0.833333333","0","0","0.16","0.013333333","0.36","0.03","0","30.76923077","8.333333333","","0","0","0.444444444","5.333333333","1","12","","","1.444444444","17.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00548","","","","2","2","12","3","1","1","3","4","0.26","0.14","0.88","3.862946987","2","69.84629822","3","37.75447255","4","6","0","1.706858039","0.800943971","18.36","48.63","2.033205986","3.510126114","10.52378082","0.4","1.28","7","0.086666667","0.035","0.057142857","7","0.583333333","3","0.25","0.4","0.033333333","0.88","0.073333333","42.85714286","31.25","8.333333333","0.15101789","0.722222222","8.666666667","1.111111111","13.33333333","2.444444444","29.33333333","0.419494139","5.033929673","3.555555556","42.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00549","","","","1","1","12","11","1","1","0","1","0","0.06","0.16","","1","","","","8","9","","","","","","","","","0.06","0.22","1","","0.06","0.06","1","0.083333333","0","0","0.06","0.005","0.16","0.013333333","0","27.27272727","8.333333333","","0","0","0.166666667","2","0.444444444","5.333333333","","","0.611111111","7.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00550","","","","2","2","12","10","1","1","2","8","0.22","0.22","1.16","","2","","","","5","6","","","","","","","","","0.44","1.6","10","0.11","0.0275","0.044","10","0.833333333","2","0.166666667","0.44","0.036666667","1.16","0.096666667","20","27.5","8.333333333","","0.611111111","7.333333333","1.222222222","14.66666667","3.222222222","38.66666667","","","4.444444444","53.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00551","","","","2","3","12","7","1","1","0","7","0","0.16","0.82","","5","","","","3","7","","","","","","","","","0.16","0.98","7","","0.022857143","0.022857143","7","0.583333333","0","0","0.16","0.013333333","0.82","0.068333333","0","16.32653061","8.333333333","","0","0","0.444444444","5.333333333","2.277777778","27.33333333","","","2.722222222","32.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00552","","","","3","4","12","12","1","1","0","9","0","0.2","0.62","","3","","","","6","8","","","","","","","","","0.2","0.82","9","","0.022222222","0.022222222","9","0.75","0","0","0.2","0.016666667","0.62","0.051666667","0","24.3902439","8.333333333","","0","0","0.555555556","6.666666667","1.722222222","20.66666667","","","2.277777778","27.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00553","","","","1","2","12","5","1","1","0","2","0","0.08","0.24","","1","","","","2","7","","","","","","","","","0.08","0.32","2","","0.04","0.04","2","0.166666667","0","0","0.08","0.006666667","0.24","0.02","0","25","8.333333333","","0","0","0.222222222","2.666666667","0.666666667","8","","","0.888888889","10.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00554","","","","4","3","12","12","1","1","7","10","0.34","0.32","0.38","3.891602993","4","70.47370911","3","42.44471744","5","6","0","1.815225005","0.879657984","20.73","48.84","2.191195965","3.870501995","9.988436699","0.66","1.04","17","0.048571429","0.032","0.038823529","17","1.416666667","7","0.583333333","0.66","0.055","0.38","0.031666667","41.17647059","63.46153846","8.333333333","0.280135135","0.944444444","11.33333333","1.833333333","22","1.055555556","12.66666667","0.778153153","9.337837838","2.888888889","34.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00555","","","","","","12","9","1","0","0","0","0","0","0.05","","","","","","","","","","","","","","","","0","0.05","0","","","","0","0","0","0","0","0","0.05","0.004166667","","0","8.333333333","","0","0","0","0","0.138888889","1.666666667","","","0.138888889","1.666666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00556","","","","","","12","2","1","0","0","0","0","0","0.02","","","","","","","","","","","","","","","","0","0.02","0","","","","0","0","0","0","0","0","0.02","0.001666667","","0","8.333333333","","0","0","0","0","0.055555556","0.666666667","","","0.055555556","0.666666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00557","","","","","","12","11","2","0","0","0","0","0","0.22","","","","","","","","","","","","","","","","0","0.22","0","","","","0","0","0","0","0","0","0.11","0.018333333","","0","16.66666667","","0","0","0","0","0.611111111","3.666666667","","","0.611111111","3.666666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00558","","","","3","3","12","12","1","1","1","3","0.1","0.08","0.42","","2","","","","5","7","","","","","","","","","0.18","0.6","4","0.1","0.026666667","0.045","4","0.333333333","1","0.083333333","0.18","0.015","0.42","0.035","25","30","8.333333333","","0.277777778","3.333333333","0.5","6","1.166666667","14","","","1.666666667","20"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00559","","","","2","1","12","12","1","1","1","14","0.1","0.34","0.56","","2","","","","6","7","","","","","","","","","0.44","1","15","0.1","0.024285714","0.029333333","15","1.25","1","0.083333333","0.44","0.036666667","0.56","0.046666667","6.666666667","44","8.333333333","","0.277777778","3.333333333","1.222222222","14.66666667","1.555555556","18.66666667","","","2.777777778","33.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00560","","","","2","3","12","2","1","1","4","5","0.48","0.2","1.12","4.158673763","4","68.5110321","3","37.10666122","3","5","0","1.714519024","0.903258979","18.16","48.94","1.793324947","3.013143063","9.125393867","0.68","1.8","9","0.12","0.04","0.075555556","9","0.75","4","0.333333333","0.68","0.056666667","1.12","0.093333333","44.44444444","37.77777778","8.333333333","0.252325296","1.333333333","16","1.888888889","22.66666667","3.111111111","37.33333333","0.700903601","8.410843209","5","60"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00561","","","","2","4","12","10","1","1","1","1","0.1","0.02","0.42","","2","","","","2","5","","","","","","","","","0.12","0.54","2","0.1","0.02","0.06","2","0.166666667","1","0.083333333","0.12","0.01","0.42","0.035","50","22.22222222","8.333333333","","0.277777778","3.333333333","0.333333333","4","1.166666667","14","","","1.5","18"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00562","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00563","","","","3","2","12","12","1","1","5","18","0.46","0.46","0.58","4.049950123","3","67.33963776","3","37.91336749","5","5","2.7692738","1.968271017","0.975088","16.28","42.94","4.629899979","6.729582787","6.553677082","0.92","1.5","23","0.092","0.025555556","0.04","23","1.916666667","5","0.416666667","0.92","0.076666667","0.58","0.048333333","21.73913043","61.33333333","8.333333333","0.348802981","1.277777778","15.33333333","2.555555556","30.66666667","1.611111111","19.33333333","0.968897169","11.62676603","4.166666667","50"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00564","","","","2","2","12","11","1","1","6","9","0.68","0.4","0.54","4.46780014","3","70.9241333","3","43.37250052","4","5","0","1.810008049","0.941031992","21.04","48.51","2.838830948","4.390583038","6.765858173","1.08","1.62","15","0.113333333","0.044444444","0.072","15","1.25","6","0.5","1.08","0.09","0.54","0.045","40","66.66666667","8.333333333","0.468423006","1.888888889","22.66666667","3","36","1.5","18","1.301175015","15.61410019","4.5","54"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00565","","","","2","3","12","12","1","1","0","4","0","0.1","0.42","","3","","","","6","8","","","","","","","","","0.1","0.52","4","","0.025","0.025","4","0.333333333","0","0","0.1","0.008333333","0.42","0.035","0","19.23076923","8.333333333","","0","0","0.277777778","3.333333333","1.166666667","14","","","1.444444444","17.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00566","","","","2","2","12","7","1","1","0","5","0","0.2","0.4","","4","","","","6","7","","","","","","","","","0.2","0.6","5","","0.04","0.04","5","0.416666667","0","0","0.2","0.016666667","0.4","0.033333333","0","33.33333333","8.333333333","","0","0","0.555555556","6.666666667","1.111111111","13.33333333","","","1.666666667","20"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00567","","","","1","2","12","7","1","1","1","11","0.18","0.26","0.7","","2","","","","5","6","","","","","","","","","0.44","1.14","12","0.18","0.023636364","0.036666667","12","1","1","0.083333333","0.44","0.036666667","0.7","0.058333333","8.333333333","38.59649123","8.333333333","","0.5","6","1.222222222","14.66666667","1.944444444","23.33333333","","","3.166666667","38"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00568","","","","4","4","12","8","1","1","2","5","0.14","0.14","0.32","","3","","","","7","7","","","","","","","","","0.28","0.6","7","0.07","0.028","0.04","7","0.583333333","2","0.166666667","0.28","0.023333333","0.32","0.026666667","28.57142857","46.66666667","8.333333333","","0.388888889","4.666666667","0.777777778","9.333333333","0.888888889","10.66666667","","","1.666666667","20"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00569","","","","","","12","3","1","0","0","0","0","0","0.42","","","","","","","","","","","","","","","","0","0.42","0","","","","0","0","0","0","0","0","0.42","0.035","","0","8.333333333","","0","0","0","0","1.166666667","14","","","1.166666667","14"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00570","","","","2","1","12","10","1","1","4","6","0.36","0.16","0.42","","4","","","","5","6","","","","","","","","","0.52","0.94","10","0.09","0.026666667","0.052","10","0.833333333","4","0.333333333","0.52","0.043333333","0.42","0.035","40","55.31914894","8.333333333","","1","12","1.444444444","17.33333333","1.166666667","14","","","2.611111111","31.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00571","","","","2","4","12","8","1","1","0","2","0","0.06","0.66","","3","","","","7","8","","","","","","","","","0.06","0.72","2","","0.03","0.03","2","0.166666667","0","0","0.06","0.005","0.66","0.055","0","8.333333333","8.333333333","","0","0","0.166666667","2","1.833333333","22","","","2","24"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00572","","","","","","12","5","1","0","0","0","0","0","0.54","","","","","","","","","","","","","","","","0","0.54","0","","","","0","0","0","0","0","0","0.54","0.045","","0","8.333333333","","0","0","0","0","1.5","18","","","1.5","18"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00573","","","","1","2","12","11","1","1","1","0","0.08","0","0.62","","4","","","","6","7","","","","","","","","","0.08","0.7","1","0.08","","0.08","1","0.083333333","1","0.083333333","0.08","0.006666667","0.62","0.051666667","100","11.42857143","8.333333333","","0.222222222","2.666666667","0.222222222","2.666666667","1.722222222","20.66666667","","","1.944444444","23.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00574","","","","","1","12","7","1","","","","","","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14","0.011666667","","","8.333333333","","","","","","0.388888889","4.666666667","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00575","","","","2","3","12","10","1","1","2","3","0.24","0.1","0.86","","2","","","","6","5","","","","","","","","","0.34","1.2","5","0.12","0.033333333","0.068","5","0.416666667","2","0.166666667","0.34","0.028333333","0.86","0.071666667","40","28.33333333","8.333333333","","0.666666667","8","0.944444444","11.33333333","2.388888889","28.66666667","","","3.333333333","40"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00576","","","","3","2","12","12","1","1","8","8","0.86","0.24","1.24","","6","","","","7","7","","","","","","","","","1.1","2.34","16","0.1075","0.03","0.06875","16","1.333333333","8","0.666666667","1.1","0.091666667","1.24","0.103333333","50","47.00854701","8.333333333","","2.388888889","28.66666667","3.055555556","36.66666667","3.444444444","41.33333333","","","6.5","78"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00577","","","","2","3","12","6","1","1","","","","","0.12","6.360406876","4","44.7855072","3","26.11721612","4","5","28.2549286","3.062920094","1.678055048","7.13","27.3","3.176215887","6.725171089","30.90582657","","","","","","","","","","","","","0.12","0.01","","","8.333333333","","","","","","0.333333333","4","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00578","","","","","","12","8","2","0","0","0","0","0","0.06","","","","","","","","","","","","","","","","0","0.06","0","","","","0","0","0","0","0","0","0.03","0.005","","0","16.66666667","","0","0","0","0","0.166666667","1","","","0.166666667","1"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00579","","","","4","3","12","9","1","1","2","5","0.18","0.1","0.28","","2","","","","8","8","","","","","","","","","0.28","0.56","7","0.09","0.02","0.04","7","0.583333333","2","0.166666667","0.28","0.023333333","0.28","0.023333333","28.57142857","50","8.333333333","","0.5","6","0.777777778","9.333333333","0.777777778","9.333333333","","","1.555555556","18.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00580","","","","","","12","8","1","0","0","0","0","0","0.12","","","","","","","","","","","","","","","","0","0.12","0","","","","0","0","0","0","0","0","0.12","0.01","","0","8.333333333","","0","0","0","0","0.333333333","4","","","0.333333333","4"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00581","","","","2","2","12","12","1","1","2","2","0.22","0.02","0.4","","3","","","","3","5","","","","","","","","","0.24","0.64","4","0.11","0.01","0.06","4","0.333333333","2","0.166666667","0.24","0.02","0.4","0.033333333","50","37.5","8.333333333","","0.611111111","7.333333333","0.666666667","8","1.111111111","13.33333333","","","1.777777778","21.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00582","","","","2","3","12","10","1","1","5","9","0.3","0.2","0.36","","2","","","","5","6","","","","","","","","","0.5","0.86","14","0.06","0.022222222","0.035714286","14","1.166666667","5","0.416666667","0.5","0.041666667","0.36","0.03","35.71428571","58.13953488","8.333333333","","0.833333333","10","1.388888889","16.66666667","1","12","","","2.388888889","28.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00583","","","","1","3","12","5","1","1","6","7","0.48","0.26","0.52","4.904994965","3","65.55384064","3","38.00041059","2","4","17.492466","2.157027006","1.094007015","18.51","48.71","2.035196066","3.566524982","10.91128922","0.74","1.26","13","0.08","0.037142857","0.056923077","13","1.083333333","6","0.5","0.74","0.061666667","0.52","0.043333333","46.15384615","58.73015873","8.333333333","0.281203038","1.333333333","16","2.055555556","24.66666667","1.444444444","17.33333333","0.781119551","9.373434613","3.5","42"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00584","","","","","","12","7","3","0","0","0","0","0","0.22","","","","","","","","","","","","","","","","0","0.22","0","","","","0","0","0","0","0","0","0.073333333","0.018333333","","0","25","","0","0","0","0","0.611111111","2.444444444","","","0.611111111","2.444444444"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00585","","","","2","3","12","7","1","1","0","8","0","0.16","0.48","","4","","","","7","7","","","","","","","","","0.16","0.64","8","","0.02","0.02","8","0.666666667","0","0","0.16","0.013333333","0.48","0.04","0","25","8.333333333","","0","0","0.444444444","5.333333333","1.333333333","16","","","1.777777778","21.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00586","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00587","","","","1","1","12","8","1","1","0","2","0","0.1","0.26","","1","","","","7","8","","","","","","","","","0.1","0.36","2","","0.05","0.05","2","0.166666667","0","0","0.1","0.008333333","0.26","0.021666667","0","27.77777778","8.333333333","","0","0","0.277777778","3.333333333","0.722222222","8.666666667","","","1","12"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00588","","","","2","3","12","10","1","1","6","11","0.4","0.32","0.58","","4","","","","6","5","","","","","","","","","0.72","1.3","17","0.066666667","0.029090909","0.042352941","17","1.416666667","6","0.5","0.72","0.06","0.58","0.048333333","35.29411765","55.38461538","8.333333333","","1.111111111","13.33333333","2","24","1.611111111","19.33333333","","","3.611111111","43.33333333"
