"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00622","","","","1","1","5","5","4","4","2","5","1","9","7","5","1","5","0.16","0.14","1.82","0.3","2.12","7","0.08","0.028","0.042857143","1.75","1.4","0.5","0.4","0.075","0.06","0.455","0.364","28.57142857","14.1509434","80","1.066666667","1.333333333","2","2.5","12.13333333","15.16666667","14.13333333","17.66666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00623","","","","1","1","5","4","5","5","13","12","1","3","3","6","1","1","2.38","0.58","2.08","2.96","5.04","25","0.183076923","0.048333333","0.1184","5","5","2.6","2.6","0.592","0.592","0.416","0.416","52","58.73015873","100","15.86666667","15.86666667","19.73333333","19.73333333","13.86666667","13.86666667","33.6","33.6"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00701","","","","1","1","5","3","5","2","0","3","1","5","7","7","1","1","0","0.24","1.22","0.24","1.46","3","","0.08","0.08","0.6","0.6","0","0","0.048","0.048","0.244","0.244","0","16.43835616","100","0","0","1.6","1.6","8.133333333","8.133333333","9.733333333","9.733333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00702","","","","1","1","5","4","3","3","6","0","1","5","3","6","1","1","2.04","0","1.76","2.04","3.8","6","0.34","","0.34","2","1.2","2","1.2","0.68","0.408","0.586666667","0.352","100","53.68421053","60","13.6","22.66666667","13.6","22.66666667","11.73333333","19.55555556","25.33333333","42.22222222"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00703","","","","3","1","5","3","3","3","0","4","1","9","7","8","1","1","0","0.28","1.48","0.28","1.76","4","","0.07","0.07","1.333333333","0.8","0","0","0.093333333","0.056","0.493333333","0.296","0","15.90909091","60","0","0","1.866666667","3.111111111","9.866666667","16.44444444","11.73333333","19.55555556"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00704","","","","3","1","5","5","5","4","4","3","3","7","3","8","1","1","1.26","0.24","2.66","1.5","4.16","7","0.315","0.08","0.214285714","1.4","1.4","0.8","0.8","0.3","0.3","0.532","0.532","57.14285714","36.05769231","100","8.4","8.4","10","10","17.73333333","17.73333333","27.73333333","27.73333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00705","","","","1","1","5","3","2","1","0","3","1","9","7","8","1","1","0","0.14","1.62","0.14","1.76","3","","0.046666667","0.046666667","1.5","0.6","0","0","0.07","0.028","0.81","0.324","0","7.954545455","40","0","0","0.933333333","2.333333333","10.8","27","11.73333333","29.33333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00706","","","","1","1","5","1","2","2","0","6","1","3","7","2","7","9","0","0.32","0.26","0.32","0.58","6","","0.053333333","0.053333333","3","1.2","0","0","0.16","0.064","0.13","0.052","0","55.17241379","40","0","0","2.133333333","5.333333333","1.733333333","4.333333333","3.866666667","9.666666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00707","","","","1","1","5","3","5","4","4","5","1","7","7","6","5","5","0.7","0.26","1.94","0.96","2.9","9","0.175","0.052","0.106666667","1.8","1.8","0.8","0.8","0.192","0.192","0.388","0.388","44.44444444","33.10344828","100","4.666666667","4.666666667","6.4","6.4","12.93333333","12.93333333","19.33333333","19.33333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00708","","","","5","1","5","5","5","4","0","4","1","9","9","9","1","1","0","0.1","2.84","0.1","2.94","4","","0.025","0.025","0.8","0.8","0","0","0.02","0.02","0.568","0.568","0","3.401360544","100","0","0","0.666666667","0.666666667","18.93333333","18.93333333","19.6","19.6"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00709","","","","5","1","5","5","4","4","2","3","7","5","7","7","1","1","0.3","0.18","1.22","0.48","1.7","5","0.15","0.06","0.096","1.25","1","0.5","0.4","0.12","0.096","0.305","0.244","40","28.23529412","80","2","2.5","3.2","4","8.133333333","10.16666667","11.33333333","14.16666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00710","","","","3","1","5","5","5","5","7","4","7","5","5","6","1","1","1.04","0.16","1.4","1.2","2.6","11","0.148571429","0.04","0.109090909","2.2","2.2","1.4","1.4","0.24","0.24","0.28","0.28","63.63636364","46.15384615","100","6.933333333","6.933333333","8","8","9.333333333","9.333333333","17.33333333","17.33333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00711","","","","","","5","5","3","0","0","0","","","","6","1","1","0","0","0.68","0","0.68","0","","","","0","0","0","0","0","0","0.226666667","0.136","","0","60","0","0","0","0","4.533333333","7.555555556","4.533333333","7.555555556"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00712","","","","5","1","5","5","4","4","5","6","9","3","5","6","1","1","0.76","0.26","1.38","1.02","2.4","11","0.152","0.043333333","0.092727273","2.75","2.2","1.25","1","0.255","0.204","0.345","0.276","45.45454545","42.5","80","5.066666667","6.333333333","6.8","8.5","9.2","11.5","16","20"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00713","","","","1","1","5","5","4","1","0","4","1","9","9","6","1","1","0","0.16","0.52","0.16","0.68","4","","0.04","0.04","1","0.8","0","0","0.04","0.032","0.13","0.104","0","23.52941176","80","0","0","1.066666667","1.333333333","3.466666667","4.333333333","4.533333333","5.666666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00714","","","","3","1","5","5","5","4","0","10","7","5","7","6","1","1","0","0.38","0.6","0.38","0.98","10","","0.038","0.038","2","2","0","0","0.076","0.076","0.12","0.12","0","38.7755102","100","0","0","2.533333333","2.533333333","4","4","6.533333333","6.533333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00715","","","","3","1","5","5","5","4","3","5","9","7","7","7","1","1","0.62","0.28","1.5","0.9","2.4","8","0.206666667","0.056","0.1125","1.6","1.6","0.6","0.6","0.18","0.18","0.3","0.3","37.5","37.5","100","4.133333333","4.133333333","6","6","10","10","16","16"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00716","","","","1","1","5","5","5","5","4","12","1","5","7","7","1","1","0.56","0.54","2.46","1.1","3.56","16","0.14","0.045","0.06875","3.2","3.2","0.8","0.8","0.22","0.22","0.492","0.492","25","30.8988764","100","3.733333333","3.733333333","7.333333333","7.333333333","16.4","16.4","23.73333333","23.73333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00717","","","","3","1","5","5","5","5","5","8","1","7","5","7","1","1","0.72","0.52","3.96","1.24","5.2","13","0.144","0.065","0.095384615","2.6","2.6","1","1","0.248","0.248","0.792","0.792","38.46153846","23.84615385","100","4.8","4.8","8.266666667","8.266666667","26.4","26.4","34.66666667","34.66666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00718","","","","3","1","5","5","5","5","3","4","3","5","5","7","1","1","0.62","0.26","2.84","0.88","3.72","7","0.206666667","0.065","0.125714286","1.4","1.4","0.6","0.6","0.176","0.176","0.568","0.568","42.85714286","23.65591398","100","4.133333333","4.133333333","5.866666667","5.866666667","18.93333333","18.93333333","24.8","24.8"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00719","","","","1","1","5","5","5","5","7","13","3","3","5","7","1","1","1.44","0.66","1.64","2.1","3.74","20","0.205714286","0.050769231","0.105","4","4","1.4","1.4","0.42","0.42","0.328","0.328","35","56.14973262","100","9.6","9.6","14","14","10.93333333","10.93333333","24.93333333","24.93333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00720","","","","1","1","5","5","3","3","2","4","1","5","5","8","1","1","0.78","0.28","2.04","1.06","3.1","6","0.39","0.07","0.176666667","2","1.2","0.666666667","0.4","0.353333333","0.212","0.68","0.408","33.33333333","34.19354839","60","5.2","8.666666667","7.066666667","11.77777778","13.6","22.66666667","20.66666667","34.44444444"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00721","","","","1","1","5","5","5","5","5","10","3","5","3","6","3","3","1.28","0.5","1.08","1.78","2.86","15","0.256","0.05","0.118666667","3","3","1","1","0.356","0.356","0.216","0.216","33.33333333","62.23776224","100","8.533333333","8.533333333","11.86666667","11.86666667","7.2","7.2","19.06666667","19.06666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00722","","","","3","3","5","4","4","4","5","4","3","5","5","6","1","1","0.9","0.24","1.34","1.14","2.48","9","0.18","0.06","0.126666667","2.25","1.8","1.25","1","0.285","0.228","0.335","0.268","55.55555556","45.96774194","80","6","7.5","7.6","9.5","8.933333333","11.16666667","16.53333333","20.66666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00723","","","","1","1","5","5","3","3","0","4","3","7","9","7","3","3","0","0.14","1.22","0.14","1.36","4","","0.035","0.035","1.333333333","0.8","0","0","0.046666667","0.028","0.406666667","0.244","0","10.29411765","60","0","0","0.933333333","1.555555556","8.133333333","13.55555556","9.066666667","15.11111111"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00801","","","","3","1","5","4","4","4","9","3","3","5","1","7","1","1","2.82","0.16","2.28","2.98","5.26","12","0.313333333","0.053333333","0.248333333","3","2.4","2.25","1.8","0.745","0.596","0.57","0.456","75","56.6539924","80","18.8","23.5","19.86666667","24.83333333","15.2","19","35.06666667","43.83333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00802","","","","3","1","5","3","4","4","0","5","1","9","9","7","1","1","0","0.42","1.72","0.42","2.14","5","","0.084","0.084","1.25","1","0","0","0.105","0.084","0.43","0.344","0","19.62616822","80","0","0","2.8","3.5","11.46666667","14.33333333","14.26666667","17.83333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00803","","","","1","1","5","5","4","4","5","9","5","3","4","6","1","1","1.26","0.6","1.9","1.86","3.76","14","0.252","0.066666667","0.132857143","3.5","2.8","1.25","1","0.465","0.372","0.475","0.38","35.71428571","49.46808511","80","8.4","10.5","12.4","15.5","12.66666667","15.83333333","25.06666667","31.33333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00804","","","","1","1","5","4","2","2","0","6","3","7","7","9","3","5","0","0.26","0.56","0.26","0.82","6","","0.043333333","0.043333333","3","1.2","0","0","0.13","0.052","0.28","0.112","0","31.70731707","40","0","0","1.733333333","4.333333333","3.733333333","9.333333333","5.466666667","13.66666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00805","","","","1","1","5","5","4","4","4","6","3","5","5","6","1","1","0.86","0.26","2.38","1.12","3.5","10","0.215","0.043333333","0.112","2.5","2","1","0.8","0.28","0.224","0.595","0.476","40","32","80","5.733333333","7.166666667","7.466666667","9.333333333","15.86666667","19.83333333","23.33333333","29.16666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00806","","","","1","1","5","5","4","3","4","4","5","9","7","7","1","1","0.52","0.24","3.5","0.76","4.26","8","0.13","0.06","0.095","2","1.6","1","0.8","0.19","0.152","0.875","0.7","50","17.84037559","80","3.466666667","4.333333333","5.066666667","6.333333333","23.33333333","29.16666667","28.4","35.5"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00807","","","","","","5","5","4","0","0","0","","","","6","1","1","0","0","0.76","0","0.76","0","","","","0","0","0","0","0","0","0.19","0.152","","0","80","0","0","0","0","5.066666667","6.333333333","5.066666667","6.333333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00808","","","","3","1","5","5","5","4","5","6","5","3","5","6","1","1","0.72","0.42","1.92","1.14","3.06","11","0.144","0.07","0.103636364","2.2","2.2","1","1","0.228","0.228","0.384","0.384","45.45454545","37.25490196","100","4.8","4.8","7.6","7.6","12.8","12.8","20.4","20.4"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00809","","","","1","1","5","5","4","3","3","4","3","1","7","9","1","1","0.54","0.24","1.92","0.78","2.7","7","0.18","0.06","0.111428571","1.75","1.4","0.75","0.6","0.195","0.156","0.48","0.384","42.85714286","28.88888889","80","3.6","4.5","5.2","6.5","12.8","16","18","22.5"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00810","","","","","","5","3","2","0","0","0","","","","8","1","1","0","0","1.92","0","1.92","0","","","","0","0","0","0","0","0","0.96","0.384","","0","40","0","0","0","0","12.8","32","12.8","32"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00811","","","","1","1","5","5","5","4","3","6","9","5","5","6","1","1","0.56","0.24","1.02","0.8","1.82","9","0.186666667","0.04","0.088888889","1.8","1.8","0.6","0.6","0.16","0.16","0.204","0.204","33.33333333","43.95604396","100","3.733333333","3.733333333","5.333333333","5.333333333","6.8","6.8","12.13333333","12.13333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00812","","","","1","1","5","4","4","3","0","11","5","3","7","6","1","1","0","0.44","0.92","0.44","1.36","11","","0.04","0.04","2.75","2.2","0","0","0.11","0.088","0.23","0.184","0","32.35294118","80","0","0","2.933333333","3.666666667","6.133333333","7.666666667","9.066666667","11.33333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00813","","","","","","5","4","4","0","0","0","","","","7","1","1","0","0","0.3","0","0.3","0","","","","0","0","0","0","0","0","0.075","0.06","","0","80","0","0","0","0","2","2.5","2","2.5"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00814","","","","3","1","5","5","4","3","2","6","9","5","5","5","1","1","0.34","0.24","0.32","0.58","0.9","8","0.17","0.04","0.0725","2","1.6","0.5","0.4","0.145","0.116","0.08","0.064","25","64.44444444","80","2.266666667","2.833333333","3.866666667","4.833333333","2.133333333","2.666666667","6","7.5"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00815","","","","1","1","5","4","5","5","8","11","5","3","5","6","1","1","1.5","0.7","2.24","2.2","4.44","19","0.1875","0.063636364","0.115789474","3.8","3.8","1.6","1.6","0.44","0.44","0.448","0.448","42.10526316","49.54954955","100","10","10","14.66666667","14.66666667","14.93333333","14.93333333","29.6","29.6"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00816","","","","1","1","5","5","4","3","3","2","3","5","7","7","1","1","0.64","0.14","1.26","0.78","2.04","5","0.213333333","0.07","0.156","1.25","1","0.75","0.6","0.195","0.156","0.315","0.252","60","38.23529412","80","4.266666667","5.333333333","5.2","6.5","8.4","10.5","13.6","17"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00817","","","","1","1","5","5","4","3","0","3","1","7","9","6","1","1","0","0.14","0.1","0.14","0.24","3","","0.046666667","0.046666667","0.75","0.6","0","0","0.035","0.028","0.025","0.02","0","58.33333333","80","0","0","0.933333333","1.166666667","0.666666667","0.833333333","1.6","2"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00818","","","","3","1","5","4","3","3","3","4","5","5","5","7","1","1","1.02","0.18","2.32","1.2","3.52","7","0.34","0.045","0.171428571","2.333333333","1.4","1","0.6","0.4","0.24","0.773333333","0.464","42.85714286","34.09090909","60","6.8","11.33333333","8","13.33333333","15.46666667","25.77777778","23.46666667","39.11111111"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00819","","","","","","5","5","5","0","0","0","","","","9","1","1","0","0","2.76","0","2.76","0","","","","0","0","0","0","0","0","0.552","0.552","","0","100","0","0","0","0","18.4","18.4","18.4","18.4"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00820","","","","1","1","5","4","3","3","1","4","1","9","7","8","1","1","0.16","0.26","2.46","0.42","2.88","5","0.16","0.065","0.084","1.666666667","1","0.333333333","0.2","0.14","0.084","0.82","0.492","20","14.58333333","60","1.066666667","1.777777778","2.8","4.666666667","16.4","27.33333333","19.2","32"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00821","","","","3","1","5","4","5","5","4","8","9","5","5","7","1","1","1.16","0.32","1.82","1.48","3.3","12","0.29","0.04","0.123333333","2.4","2.4","0.8","0.8","0.296","0.296","0.364","0.364","33.33333333","44.84848485","100","7.733333333","7.733333333","9.866666667","9.866666667","12.13333333","12.13333333","22","22"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00822","","","","1","1","5","3","4","4","4","12","3","5","3","7","1","1","1.64","0.16","1.62","1.8","3.42","16","0.41","0.013333333","0.1125","4","3.2","1","0.8","0.45","0.36","0.405","0.324","25","52.63157895","80","10.93333333","13.66666667","12","15","10.8","13.5","22.8","28.5"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00823","","","","3","1","5","4","4","4","6","9","5","3","3","6","1","1","2.2","0.68","1.8","2.88","4.68","15","0.366666667","0.075555556","0.192","3.75","3","1.5","1.2","0.72","0.576","0.45","0.36","40","61.53846154","80","14.66666667","18.33333333","19.2","24","12","15","31.2","39"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00901","","","","1","1","5","5","5","5","0","8","1","9","9","6","1","1","0","0.24","1.3","0.24","1.54","8","","0.03","0.03","1.6","1.6","0","0","0.048","0.048","0.26","0.26","0","15.58441558","100","0","0","1.6","1.6","8.666666667","8.666666667","10.26666667","10.26666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00902","","","","1","1","5","5","4","4","4","4","3","5","3","6","1","1","1.22","0.2","1.14","1.42","2.56","8","0.305","0.05","0.1775","2","1.6","1","0.8","0.355","0.284","0.285","0.228","50","55.46875","80","8.133333333","10.16666667","9.466666667","11.83333333","7.6","9.5","17.06666667","21.33333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00903","","","","1","1","5","4","3","3","0","4","1","7","7","6","1","1","0","0.1","0.46","0.1","0.56","4","","0.025","0.025","1.333333333","0.8","0","0","0.033333333","0.02","0.153333333","0.092","0","17.85714286","60","0","0","0.666666667","1.111111111","3.066666667","5.111111111","3.733333333","6.222222222"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00904","","","","3","1","5","5","5","5","6","2","3","5","1","6","1","1","2.56","0.18","1.72","2.74","4.46","8","0.426666667","0.09","0.3425","1.6","1.6","1.2","1.2","0.548","0.548","0.344","0.344","75","61.43497758","100","17.06666667","17.06666667","18.26666667","18.26666667","11.46666667","11.46666667","29.73333333","29.73333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00905","","","","1","1","5","4","3","2","3","4","5","5","5","6","1","1","0.64","0.14","0.68","0.78","1.46","7","0.213333333","0.035","0.111428571","2.333333333","1.4","1","0.6","0.26","0.156","0.226666667","0.136","42.85714286","53.42465753","60","4.266666667","7.111111111","5.2","8.666666667","4.533333333","7.555555556","9.733333333","16.22222222"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00906","","","","1","1","5","5","5","5","5","10","3","7","7","7","1","1","0.82","0.44","1.84","1.26","3.1","15","0.164","0.044","0.084","3","3","1","1","0.252","0.252","0.368","0.368","33.33333333","40.64516129","100","5.466666667","5.466666667","8.4","8.4","12.26666667","12.26666667","20.66666667","20.66666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00907","","","","3","1","5","5","4","4","8","2","7","3","5","6","1","1","1.24","0.14","2.2","1.38","3.58","10","0.155","0.07","0.138","2.5","2","2","1.6","0.345","0.276","0.55","0.44","80","38.54748603","80","8.266666667","10.33333333","9.2","11.5","14.66666667","18.33333333","23.86666667","29.83333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00908","","","","3","1","5","5","5","5","8","4","3","3","5","7","1","1","1.22","0.2","2.22","1.42","3.64","12","0.1525","0.05","0.118333333","2.4","2.4","1.6","1.6","0.284","0.284","0.444","0.444","66.66666667","39.01098901","100","8.133333333","8.133333333","9.466666667","9.466666667","14.8","14.8","24.26666667","24.26666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00909","","","","1","1","5","4","4","4","3","2","5","5","5","9","1","1","0.58","0.2","1.88","0.78","2.66","5","0.193333333","0.1","0.156","1.25","1","0.75","0.6","0.195","0.156","0.47","0.376","60","29.32330827","80","3.866666667","4.833333333","5.2","6.5","12.53333333","15.66666667","17.73333333","22.16666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00910","","","","3","1","5","5","5","5","4","3","7","3","5","7","1","1","0.34","0.14","1.62","0.48","2.1","7","0.085","0.046666667","0.068571429","1.4","1.4","0.8","0.8","0.096","0.096","0.324","0.324","57.14285714","22.85714286","100","2.266666667","2.266666667","3.2","3.2","10.8","10.8","14","14"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00911","","","","3","3","5","4","4","4","4","4","7","4","4","6","1","1","0.42","0.24","0.78","0.66","1.44","8","0.105","0.06","0.0825","2","1.6","1","0.8","0.165","0.132","0.195","0.156","50","45.83333333","80","2.8","3.5","4.4","5.5","5.2","6.5","9.6","12"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00912","","","","1","1","5","5","5","5","3","9","3","7","7","6","1","1","0.34","0.48","1","0.82","1.82","12","0.113333333","0.053333333","0.068333333","2.4","2.4","0.6","0.6","0.164","0.164","0.2","0.2","25","45.05494505","100","2.266666667","2.266666667","5.466666667","5.466666667","6.666666667","6.666666667","12.13333333","12.13333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00913","","","","1","1","5","5","5","4","3","7","7","2","7","6","1","1","0.26","0.22","0.48","0.48","0.96","10","0.086666667","0.031428571","0.048","2","2","0.6","0.6","0.096","0.096","0.096","0.096","30","50","100","1.733333333","1.733333333","3.2","3.2","3.2","3.2","6.4","6.4"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00914","","","","3","1","5","5","5","4","3","8","5","7","5","6","1","1","0.42","0.26","2","0.68","2.68","11","0.14","0.0325","0.061818182","2.2","2.2","0.6","0.6","0.136","0.136","0.4","0.4","27.27272727","25.37313433","100","2.8","2.8","4.533333333","4.533333333","13.33333333","13.33333333","17.86666667","17.86666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00915","","","","1","1","5","5","4","1","2","2","1","1","3","7","1","1","0.42","0.08","2.88","0.5","3.38","4","0.21","0.04","0.125","1","0.8","0.5","0.4","0.125","0.1","0.72","0.576","50","14.79289941","80","2.8","3.5","3.333333333","4.166666667","19.2","24","22.53333333","28.16666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00916","","","","1","1","5","3","4","3","7","3","5","3","3","6","1","1","1.38","0.14","2.56","1.52","4.08","10","0.197142857","0.046666667","0.152","2.5","2","1.75","1.4","0.38","0.304","0.64","0.512","70","37.25490196","80","9.2","11.5","10.13333333","12.66666667","17.06666667","21.33333333","27.2","34"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00917","","","","3","1","5","5","5","5","3","8","1","7","5","7","1","1","0.34","0.3","2.4","0.64","3.04","11","0.113333333","0.0375","0.058181818","2.2","2.2","0.6","0.6","0.128","0.128","0.48","0.48","27.27272727","21.05263158","100","2.266666667","2.266666667","4.266666667","4.266666667","16","16","20.26666667","20.26666667"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00918","","","","1","1","5","5","5","2","0","9","3","7","7","6","1","1","0","0.26","0.9","0.26","1.16","9","","0.028888889","0.028888889","1.8","1.8","0","0","0.052","0.052","0.18","0.18","0","22.4137931","100","0","0","1.733333333","1.733333333","6","6","7.733333333","7.733333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00919","","","","1","1","5","4","4","2","0","2","1","9","9","9","1","1","0","0.1","1.28","0.1","1.38","2","","0.05","0.05","0.5","0.4","0","0","0.025","0.02","0.32","0.256","0","7.246376812","80","0","0","0.666666667","0.833333333","8.533333333","10.66666667","9.2","11.5"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00920","","","","1","1","5","5","4","3","3","2","1","3","5","9","1","1","0.72","0.12","2.74","0.84","3.58","5","0.24","0.06","0.168","1.25","1","0.75","0.6","0.21","0.168","0.685","0.548","60","23.46368715","80","4.8","6","5.6","7","18.26666667","22.83333333","23.86666667","29.83333333"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00921","","","","1","1","5","5","5","5","6","7","5","5","3","9","1","1","1.96","0.52","3.28","2.48","5.76","13","0.326666667","0.074285714","0.190769231","2.6","2.6","1.2","1.2","0.496","0.496","0.656","0.656","46.15384615","43.05555556","100","13.06666667","13.06666667","16.53333333","16.53333333","21.86666667","21.86666667","38.4","38.4"
"","","GHP2017NYK-ST03","","","","","","","","","GHP2017NYK-ST03-00922","","","","3","3","5","4","4","3","3","4","5","5","3","6","1","1","1.04","0.22","1.66","1.26","2.92","7","0.346666667","0.055","0.18","1.75","1.4","0.75","0.6","0.315","0.252","0.415","0.332","42.85714286","43.15068493","80","6.933333333","8.666666667","8.4","10.5","11.06666667","13.83333333","19.46666667","24.33333333"
