"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00001","","","","4","35.854023","3.380990028","1.891757965","9.67","48.5","2.334625959","4.649409771","3","50","13","10","10","10","10","6.430666924","3","46.42276382","3","19.93814433","3","4","26.81052208","6","3","5","13","0.5","8","13.5","21.5","63","0.26","0.038461538","0.214285714","6.3","6.3","5","5","1.35","1.35","0.8","0.8","79.36507937","62.79069767","100","2.691649485","43.33333333","43.33333333","45","45","26.66666667","26.66666667","8.972164948","8.972164948","71.66666667","71.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00010","","","","3","3.7411003","2.752475977","1.287448049","14.85","48.66","1.717651963","1.521098971","2","8","1","6","6","10","6","7.0904212","2","60.31400681","3","30.51787916","5","6","17.47354126","2","7","8","1.2","0.1","1.6","1.3","2.9","9","0.15","0.1","0.144444444","1.5","0.9","1.333333333","0.8","0.216666667","0.13","0.266666667","0.16","88.88888889","44.82758621","60","0.396732429","4","6.666666667","4.333333333","7.222222222","5.333333333","8.888888889","1.32244143","2.204069051","9.666666667","16.11111111"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00100","","","","3","0","1.974938989","0.988318026","18.96","48.89","0.685392976","1.130624056","2","19","19","8","8","10","8","5.260901928","3","70.98066711","3","38.7809368","5","5","9.658398628","6","4","4","3.1","0.6","2","3.7","5.7","38","0.163157895","0.031578947","0.097368421","4.75","3.8","2.375","1.9","0.4625","0.37","0.25","0.2","50","64.9122807","80","1.434894661","10.33333333","12.91666667","12.33333333","15.41666667","6.666666667","8.333333333","4.782982205","5.978727756","19","23.75"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00101","","","","3","4.9745102","2.050508022","0.833160996","19.17","48.57","1.439846992","1.887205005","2","14","5","8","8","10","8","3.422040939","2","68.05871582","2","39.46880791","4","4","12.33043766","7","4","3","3.8","0.2","20","4","24","19","0.271428571","0.04","0.210526316","2.375","1.9","1.75","1.4","0.5","0.4","2.5","2","73.68421053","16.66666667","80","1.578752316","12.66666667","15.83333333","13.33333333","16.66666667","66.66666667","83.33333333","5.262507721","6.578134651","80","100"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00102","","","","3","0","2.457278013","1.130805016","14.74","49.07","1.337399006","2.303071022","2","13","9","10","7","10","7","6.008605957","3","60.55744934","3","30.0387202","4","4","16.81557274","6","5","5","4.1","0.5","8.8","4.6","13.4","22","0.315384615","0.055555556","0.209090909","3.142857143","2.2","1.857142857","1.3","0.657142857","0.46","1.257142857","0.88","59.09090909","34.32835821","70","1.381781129","13.66666667","19.52380952","15.33333333","21.9047619","29.33333333","41.9047619","4.605937097","6.579910138","44.66666667","63.80952381"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00103","","","","4","5.7448502","2.198162079","1.054370046","12.35","48.54","5.535645008","7.763516903","3","18","5","10","7","10","7","4.369480133","3","54.25970459","","25.44293366","3","2","13.17133617","5","5","7","11.7","0.3","12.2","12","24.2","23","0.65","0.06","0.52173913","3.285714286","2.3","2.571428571","1.8","1.714285714","1.2","1.742857143","1.22","78.26086957","49.58677686","70","3.05315204","39","55.71428571","40","57.14285714","40.66666667","58.0952381","10.17717347","14.53881924","80.66666667","115.2380952"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00104","","","","4","1.2234383","2.194917917","0.878310025","20.34","48.84","0.611793995","1.552317977","3","22","8","10","10","10","10","3.14389205","3","70.97035217","3","41.64619165","5","5","10.04063702","6","3","5","4.7","0.6","7.2","5.3","12.5","30","0.213636364","0.075","0.176666667","3","3","2.2","2.2","0.53","0.53","0.72","0.72","73.33333333","42.4","100","2.207248157","15.66666667","15.66666667","17.66666667","17.66666667","24","24","7.357493857","7.357493857","41.66666667","41.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00011","","","","4","0","2.413096905","1.099439979","16.88","48.93","1.628519058","2.798568964","3","18","13","6","8","10","7","5.988234043","4","62.68002319","3","34.49826282","4","4","14.60579681","5","3","5","4.3","0.7","2","5","7","31","0.238888889","0.053846154","0.161290323","3.875","3.1","2.25","1.8","0.625","0.5","0.25","0.2","58.06451613","71.42857143","80","1.724913141","14.33333333","17.91666667","16.66666667","20.83333333","6.666666667","8.333333333","5.749710471","7.187138088","23.33333333","29.16666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00012","","","","3","0","2.136992931","0.864777982","20.66","48.25","1.48962903","1.737733006","1","28","8","10","10","10","10","5.002624989","2","71.86860657","3","42.81865285","3","3","7.700828075","8","2","3","7.4","0.3","5","7.7","12.7","36","0.264285714","0.0375","0.213888889","3.6","3.6","2.8","2.8","0.77","0.77","0.5","0.5","77.77777778","60.62992126","100","3.297036269","24.66666667","24.66666667","25.66666667","25.66666667","16.66666667","16.66666667","10.9901209","10.9901209","42.33333333","42.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00013","","","","3","0","2.331041098","1.064739943","17.04","48.71","1.554399967","2.34926796","1","11","7","10","10","10","10","5.711072922","2","65.49954987","5","34.98254978","4","5","7.063125134","4","6","7","0.5","0.2","5.4","0.7","6.1","18","0.045454545","0.028571429","0.038888889","1.8","1.8","1.1","1.1","0.07","0.07","0.54","0.54","61.11111111","11.47540984","100","0.244877848","1.666666667","1.666666667","2.333333333","2.333333333","18","18","0.816259495","0.816259495","20.33333333","20.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00014","","","","3","6.2387905","2.361040115","1.048105001","19.82","48.67","0.474795997","1.043789983","3","23","12","10","10","10","10","4.707148075","3","68.16705322","2","40.72323813","3","2","12.81809044","9","3","3","5.8","0.5","13.6","6.3","19.9","35","0.252173913","0.041666667","0.18","3.5","3.5","2.3","2.3","0.63","0.63","1.36","1.36","65.71428571","31.65829146","100","2.565564002","19.33333333","19.33333333","21","21","45.33333333","45.33333333","8.551880008","8.551880008","66.33333333","66.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00015","","","","3","0","1.849720001","0.812654018","19.5","48.66","1.084815025","1.381780982","2","28","8","10","10","10","10","4.844940186","2","71.43869019","3","40.07398274","3","2","8.099425316","9","2","3","8","0.3","5","8.3","13.3","36","0.285714286","0.0375","0.230555556","3.6","3.6","2.8","2.8","0.83","0.83","0.5","0.5","77.77777778","62.40601504","100","3.326140567","26.66666667","26.66666667","27.66666667","27.66666667","16.66666667","16.66666667","11.08713522","11.08713522","44.33333333","44.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00016","","","","3","1.8971291","2.141942978","0.848047018","21.83","48.73","0.873834014","1.433267951","2","29","17","10","10","10","10","3.621813059","3","72.69320679","3","44.79786579","4","5","9.610994339","5","3","5","4.3","0.6","3.8","4.9","8.7","46","0.148275862","0.035294118","0.106521739","4.6","4.6","2.9","2.9","0.49","0.49","0.38","0.38","63.04347826","56.32183908","100","2.195095424","14.33333333","14.33333333","16.33333333","16.33333333","12.66666667","12.66666667","7.316984746","7.316984746","29","29"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00017","","","","3","0","2.285372972","1.185312986","17.59","48.44","0.870064974","1.337638021","3","20","12","10","10","10","10","6.305650234","3","69.80796051","3","36.31296449","5","5","10.37834454","6","5","6","3.3","0.4","1.8","3.7","5.5","32","0.165","0.033333333","0.115625","3.2","3.2","2","2","0.37","0.37","0.18","0.18","62.5","67.27272727","100","1.343579686","11","11","12.33333333","12.33333333","6","6","4.478598954","4.478598954","18.33333333","18.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00018","","","","3","4.0751419","1.811789989","0.648514986","23.1","48.59","1.234367967","1.580456972","2","22","22","10","10","10","10","3.348942041","2","73.58647156","1","47.54064622","6","6","6.390570164","9","2","3","2.2","0.8","15.2","3","18.2","44","0.1","0.036363636","0.068181818","4.4","4.4","2.2","2.2","0.3","0.3","1.52","1.52","50","16.48351648","100","1.426219387","7.333333333","7.333333333","10","10","50.66666667","50.66666667","4.754064622","4.754064622","60.66666667","60.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00019","","","","3","4.2524014","1.912718058","0.642791986","22.59","48.34","1.121351957","1.563105941","2","15","21","9","9","10","8","3.109091043","3","73.08460236","2","46.73148531","2","1","8.963549614","8","4","4","4.8","1.1","20","5.9","25.9","36","0.32","0.052380952","0.163888889","4","3.6","1.666666667","1.5","0.655555556","0.59","2.222222222","2","41.66666667","22.77992278","90","2.757157633","16","17.77777778","19.66666667","21.85185185","66.66666667","74.07407407","9.190525445","10.21169494","86.33333333","95.92592593"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00002","","","","3","0.7335129","2.71234107","1.201359987","18.42","48.67","1.111682057","1.668841004","1","21","7","10","10","10","10","7.071019173","2","66.21368408","1","37.84672283","3","4","8.736213684","7","5","6","3.1","0.4","3.2","3.5","6.7","28","0.147619048","0.057142857","0.125","2.8","2.8","2.1","2.1","0.35","0.35","0.32","0.32","75","52.23880597","100","1.324635299","10.33333333","10.33333333","11.66666667","11.66666667","10.66666667","10.66666667","4.415450997","4.415450997","22.33333333","22.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00020","","","","3","1.7703686","2.631527901","1.134114027","16.2","48.33","1.188354015","2.079555988","2","16","4","10","10","10","10","6.217586994","3","64.28138733","3","33.51955307","4","5","15.63212776","5","7","7","3.2","0.2","5","3.4","8.4","20","0.2","0.05","0.17","2","2","1.6","1.6","0.34","0.34","0.5","0.5","80","40.47619048","100","1.139664804","10.66666667","10.66666667","11.33333333","11.33333333","16.66666667","16.66666667","3.798882682","3.798882682","28","28"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00021","","","","3","0","2.236181021","0.991558015","19.13","48.6","1.286098957","2.070061922","3","15","6","10","10","10","7","5.43642807","3","69.20436859","3","39.36213992","3","1","8.800311089","7","5","5","6.7","0.5","17","7.2","24.2","21","0.446666667","0.083333333","0.342857143","2.1","2.1","1.5","1.5","0.72","0.72","1.7","1.7","71.42857143","29.75206612","100","2.834074074","22.33333333","22.33333333","24","24","56.66666667","56.66666667","9.44691358","9.44691358","80.66666667","80.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00022","","","","2","1.4514503","2.18385005","1.023774981","15.89","48.68","1.183030009","2.345021963","2","50","13","10","10","10","10","3.938868046","1","66.94760895","1","32.64174199","3","3","10.59901237","4","4","7","7.6","0.4","9.5","8","17.5","63","0.152","0.030769231","0.126984127","6.3","6.3","5","5","0.8","0.8","0.95","0.95","79.36507937","45.71428571","100","2.611339359","25.33333333","25.33333333","26.66666667","26.66666667","31.66666667","31.66666667","8.70446453","8.70446453","58.33333333","58.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00023","","","","3","23.7335587","2.229568958","0.840449989","12.72","48.7","7.270454884","9.737714767","3","48","18","10","10","10","10","2.779582977","3","52.18210602","2","26.11909651","3","3","13.36597538","6","3","4","9.4","0.7","7.4","10.1","17.5","66","0.195833333","0.038888889","0.153030303","6.6","6.6","4.8","4.8","1.01","1.01","0.74","0.74","72.72727273","57.71428571","100","2.638028747","31.33333333","31.33333333","33.66666667","33.66666667","24.66666667","24.66666667","8.793429158","8.793429158","58.33333333","58.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00024","","","","3","4.0301838","2.493690014","1.080772042","9.5","23.1","1.746902943","2.60385704","1","2","4","5","5","10","2","6.299438","2","70.4491806","2","41.12554113","6","7","5.790051937","3","7","7","0.2","0.2","1.8","0.4","2.2","6","0.1","0.05","0.066666667","1.2","0.6","0.4","0.2","0.08","0.04","0.36","0.18","33.33333333","18.18181818","50","0.164502165","0.666666667","1.333333333","1.333333333","2.666666667","6","12","0.548340548","1.096681097","7.333333333","14.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00025","","","","4","4.0205135","2.137259007","0.808623016","15.84","48.77","0.585813999","0.922002017","3","44","14","10","10","10","10","3.312598944","4","69.82562256","3","32.47898298","2","1","11.55132198","7","4","4","12.6","0.6","9.4","13.2","22.6","58","0.286363636","0.042857143","0.227586207","5.8","5.8","4.4","4.4","1.32","1.32","0.94","0.94","75.86206897","58.40707965","100","4.287225754","42","42","44","44","31.33333333","31.33333333","14.29075251","14.29075251","75.33333333","75.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00026","","","","3","0.5090332","1.828449011","0.748432994","19.38","48.22","0.889742017","1.42829597","3","24","22","10","9","10","9","3.383204937","3","72.62120056","3","40.1907922","5","5","9.775895119","9","3","2","3.5","0.8","21","4.3","25.3","46","0.145833333","0.036363636","0.093478261","5.111111111","4.6","2.666666667","2.4","0.477777778","0.43","2.333333333","2.1","52.17391304","16.99604743","90","1.728204065","11.66666667","12.96296296","14.33333333","15.92592593","70","77.77777778","5.760680216","6.400755795","84.33333333","93.7037037"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00027","","","","3","2.9715652","2.439409018","1.040194035","19.08","48.58","1.733283043","2.407424927","2","11","11","10","10","10","10","5.189284801","3","69.84657288","1","39.27542198","5","6","7.140991211","3","6","7","1.8","0.4","1","2.2","3.2","22","0.163636364","0.036363636","0.1","2.2","2.2","1.1","1.1","0.22","0.22","0.1","0.1","50","68.75","100","0.864059284","6","6","7.333333333","7.333333333","3.333333333","3.333333333","2.880197612","2.880197612","10.66666667","10.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00028","","","","4","2.0001392","1.696678996","0.613663018","20.8","48.71","2.204540968","3.042479992","3","31","14","8","7","10","7","3.563638926","3","72.45645142","3","42.70170396","4","1","4.340662956","6","3","4","11.4","0.8","16.2","12.2","28.4","45","0.367741935","0.057142857","0.271111111","6.428571429","4.5","4.428571429","3.1","1.742857143","1.22","2.314285714","1.62","68.88888889","42.95774648","70","5.209607883","38","54.28571429","40.66666667","58.0952381","54","77.14285714","17.36535961","24.80765659","94.66666667","135.2380952"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00029","","","","4","14.8150215","2.63736105","1.157459021","14.58","48.45","2.904540062","4.58675909","3","38","36","10","10","10","10","4.204596043","4","58.2684021","3","30.09287926","4","5","16.97653389","5","3","4","8.6","1.8","12.6","10.4","23","74","0.226315789","0.05","0.140540541","7.4","7.4","3.8","3.8","1.04","1.04","1.26","1.26","51.35135135","45.2173913","100","3.129659443","28.66666667","28.66666667","34.66666667","34.66666667","42","42","10.43219814","10.43219814","76.66666667","76.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00003","","","","3","5.2042599","1.934038997","0.822865009","18.93","48.49","1.365391016","1.667258024","1","23","4","10","10","10","10","3.246608973","2","66.82447052","2","39.03897711","3","4","12.29238796","6","4","4","4.9","0.2","15.8","5.1","20.9","27","0.213043478","0.05","0.188888889","2.7","2.7","2.3","2.3","0.51","0.51","1.58","1.58","85.18518519","24.40191388","100","1.990987833","16.33333333","16.33333333","17","17","52.66666667","52.66666667","6.636626108","6.636626108","69.66666667","69.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00030","","","","3","8.0500183","2.506616116","1.127732992","19.51","48.66","1.344805002","2.29912591","2","3","4","9","8","10","5","5.24643898","3","67.33490753","3","40.0945335","6","7","11.1524086","5","7","6","0.7","0.4","5.2","1.1","6.3","7","0.233333333","0.1","0.157142857","0.875","0.7","0.375","0.3","0.1375","0.11","0.65","0.52","42.85714286","17.46031746","80","0.441039868","2.333333333","2.916666667","3.666666667","4.583333333","17.33333333","21.66666667","1.470132895","1.837666119","21","26.25"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00031","","","","3","9.2871456","2.271497011","1.148044944","15.68","48.54","2.742953062","4.206912041","1","5","10","10","10","10","7","3.575968027","2","63.21311951","3","32.30325505","6","7","11.73487759","3","6","7","0.5","0.6","3.4","1.1","4.5","15","0.1","0.06","0.073333333","1.5","1.5","0.5","0.5","0.11","0.11","0.34","0.34","33.33333333","24.44444444","100","0.355335806","1.666666667","1.666666667","3.666666667","3.666666667","11.33333333","11.33333333","1.184452685","1.184452685","15","15"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00032","","","","4","0.1420174","2.125240088","0.784424007","19.96","49.04","1.199597001","1.825824022","3","13","8","6","5","10","3","4.77498579","4","68.98722839","3","40.70146819","2","1","9.706950188","6","3","4","6.6","0.6","4.2","7.2","11.4","21","0.507692308","0.075","0.342857143","4.2","2.1","2.6","1.3","1.44","0.72","0.84","0.42","61.9047619","63.15789474","50","2.93050571","22","44","24","48","14","28","9.768352365","19.53670473","38","76"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00033","","","","3","5.5604916","2.050833941","0.799328983","19.23","48.44","1.894219041","2.722997904","1","12","4","9","9","10","8","3.596096039","3","70.47262573","2","39.6985962","4","4","8.038464546","8","3","3","2.6","0.3","10","2.9","12.9","16","0.216666667","0.075","0.18125","1.777777778","1.6","1.333333333","1.2","0.322222222","0.29","1.111111111","1","75","22.48062016","90","1.15125929","8.666666667","9.62962963","9.666666667","10.74074074","33.33333333","37.03703704","3.837530966","4.263923296","43","47.77777778"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00034","","","","3","4.748558","1.735164046","0.699437022","20.48","48.76","1.284320951","1.594439983","2","17","15","10","7","10","7","2.796761036","2","70.92124939","3","42.00164069","2","1","9.702422142","7","3","4","6.3","0.8","11","7.1","18.1","32","0.370588235","0.053333333","0.221875","4.571428571","3.2","2.428571429","1.7","1.014285714","0.71","1.571428571","1.1","53.125","39.22651934","70","2.982116489","21","30","23.66666667","33.80952381","36.66666667","52.38095238","9.940388296","14.20055471","60.33333333","86.19047619"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00035","","","","3","26.9201279","2.688627958","1.228708982","14.13","49.11","2.999125004","4.220952988","2","23","17","10","10","10","10","6.141508102","3","52.32595062","3","28.77214417","4","4","16.51996422","5","3","6","4","0.9","1.2","4.9","6.1","40","0.173913043","0.052941176","0.1225","4","4","2.3","2.3","0.49","0.49","0.12","0.12","57.5","80.32786885","100","1.409835064","13.33333333","13.33333333","16.33333333","16.33333333","4","4","4.699450214","4.699450214","20.33333333","20.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00036","","","","4","19.1851463","2.364023924","0.999481022","13.82","48.53","6.052179813","7.822478771","1","4","7","10","9","10","3","3.613364935","3","54.63764954","3","28.47723058","7","8","12.03863525","5","4","6","0.7","0.3","7.8","1","8.8","11","0.175","0.042857143","0.090909091","1.222222222","1.1","0.444444444","0.4","0.111111111","0.1","0.866666667","0.78","36.36363636","11.36363636","90","0.284772306","2.333333333","2.592592593","3.333333333","3.703703704","26","28.88888889","0.949241019","1.054712244","29.33333333","32.59259259"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00037","","","","4","0","2.623749018","1.214666009","15.39","48.85","1.535701036","1.210142016","1","21","10","10","8","10","8","7.262979984","2","60.64323425","3","31.50460594","6","5","15.62109089","4","5","7","3.8","0.3","2","4.1","6.1","31","0.180952381","0.03","0.132258065","3.875","3.1","2.625","2.1","0.5125","0.41","0.25","0.2","67.74193548","67.21311475","80","1.291688843","12.66666667","15.83333333","13.66666667","17.08333333","6.666666667","8.333333333","4.305629478","5.382036847","20.33333333","25.41666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00038","","","","4","33.408905","2.489640951","1.203111053","11.43","48.29","7.411941051","9.687387466","3","25","9","10","10","10","10","5.661598206","4","50.15152359","2","23.66949679","3","3","10.78769398","5","5","6","5.1","0.3","2.4","5.4","7.8","34","0.204","0.033333333","0.158823529","3.4","3.4","2.5","2.5","0.54","0.54","0.24","0.24","73.52941176","69.23076923","100","1.278152827","17","17","18","18","8","8","4.260509422","4.260509422","26","26"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00039","","","","3","0","2.267688036","1.262707949","16.48","48.49","1.00534296","1.341503978","2","20","15","10","9","10","2","6.428233147","2","68.61501312","3","33.98638895","4","4","10.46422958","5","3","7","3.9","0.7","3.6","4.6","8.2","35","0.195","0.046666667","0.131428571","3.888888889","3.5","2.222222222","2","0.511111111","0.46","0.4","0.36","57.14285714","56.09756098","90","1.563373892","13","14.44444444","15.33333333","17.03703704","12","13.33333333","5.211246305","5.790273672","27.33333333","30.37037037"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00004","","","","4","0","2.248251915","1.049005985","20.04","48.85","0.361113995","1.241508961","3","24","11","5","10","10","10","5.216384888","3","69.22962189","2","41.02354145","3","4","9.876318932","6","4","5","5","0.5","2.2","5.5","7.7","35","0.208333333","0.045454545","0.157142857","3.5","3.5","2.4","2.4","0.55","0.55","0.22","0.22","68.57142857","71.42857143","100","2.25629478","16.66666667","16.66666667","18.33333333","18.33333333","7.333333333","7.333333333","7.5209826","7.5209826","25.66666667","25.66666667"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00040","","","","4","0","2.449470997","1.043712974","17.78","48.78","1.513406038","2.103722095","2","14","10","9","9","10","9","6.282642841","3","67.93047333","3","36.44936449","4","4","8.646121979","5","5","6","2.6","0.4","3","3","6","24","0.185714286","0.04","0.125","2.666666667","2.4","1.555555556","1.4","0.333333333","0.3","0.333333333","0.3","58.33333333","50","90","1.093480935","8.666666667","9.62962963","10","11.11111111","10","11.11111111","3.644936449","4.049929388","20","22.22222222"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00041","","","","3","6.2132473","2.989398003","1.286478996","17.5","48.35","1.04026103","1.72970295","2","14","10","8","10","10","10","5.71557188","3","64.65711212","2","36.19441572","4","4","15.46497631","6","3","5","2.7","0.7","4.8","3.4","8.2","24","0.192857143","0.07","0.141666667","2.4","2.4","1.4","1.4","0.34","0.34","0.48","0.48","58.33333333","41.46341463","100","1.230610134","9","9","11.33333333","11.33333333","16","16","4.102033781","4.102033781","27.33333333","27.33333333"
"","","GHP2016FMS-PT01","","","","","","","","","GHP2016FMS-PT01-00042","","","","3","20.4552116","2.367196083","1.03955102","15.54","48.68","4.855338097","6.275000095","2","11","10","10","10","10","10","3.532721996","3","58.16300201","2","31.92276089","4","5","9.9080019","5","5","6","2.5","0.4","13","2.9","15.9","21","0.227272727","0.04","0.138095238","2.1","2.1","1.1","1.1","0.29","0.29","1.3","1.3","52.38095238","18.23899371","100","0.925760066","8.333333333","8.333333333","9.666666667","9.666666667","43.33333333","43.33333333","3.085866886","3.085866886","53","53"
