"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00020","","","","5","7","51","55","30","28","30","27","2","3","1","3","7","2","13.52","3.6","4.56","17.12","21.68","106","0.265098039","0.065454545","0.161509434","3.785714286","3.533333333","1.821428571","1.7","0.611428571","0.570666667","0.162857143","0.152","48.11320755","78.96678967","93.33333333","15.02222222","16.0952381","19.02222222","20.38095238","5.066666667","5.428571429","24.08888889","25.80952381"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00021","","","","3","9","79","34","24","24","30","24","1","1","1","3","8","1","18.54","2.16","17.8","20.7","38.5","113","0.234683544","0.063529412","0.183185841","4.708333333","3.766666667","3.291666667","2.633333333","0.8625","0.69","0.741666667","0.593333333","69.91150442","53.76623377","80","20.6","25.75","23","28.75","19.77777778","24.72222222","42.77777778","53.47222222"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00022","","","","3","3","57","26","29","26","30","26","1","1","1","1","7","1","23.74","2.18","6.43","25.92","32.35","83","0.416491228","0.083846154","0.312289157","3.192307692","2.766666667","2.192307692","1.9","0.996923077","0.864","0.247307692","0.214333333","68.6746988","80.1236476","86.66666667","26.37777778","30.43589744","28.8","33.23076923","7.144444444","8.243589744","35.94444444","41.47435897"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00023","","","","3","7","39","20","20","16","30","16","2","1","1","1","6","1","15.56","2.18","6.55","17.74","24.29","59","0.398974359","0.109","0.300677966","3.6875","1.966666667","2.4375","1.3","1.10875","0.591333333","0.409375","0.218333333","66.10169492","73.03417044","53.33333333","17.28888889","32.41666667","19.71111111","36.95833333","7.277777778","13.64583333","26.98888889","50.60416667"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00024","","","","3","9","39","23","19","15","30","15","1","3","1","1","7","1","13.98","1.84","4.56","15.82","20.38","62","0.358461538","0.08","0.25516129","4.133333333","2.066666667","2.6","1.3","1.054666667","0.527333333","0.304","0.152","62.90322581","77.62512267","50","15.53333333","31.06666667","17.57777778","35.15555556","5.066666667","10.13333333","22.64444444","45.28888889"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00025","","","","5","5","35","57","22","18","30","18","2","5","1","3","6","2","12.98","3.68","2.9","16.66","19.56","92","0.370857143","0.064561404","0.181086957","5.111111111","3.066666667","1.944444444","1.166666667","0.925555556","0.555333333","0.161111111","0.096666667","38.04347826","85.17382413","60","14.42222222","24.03703704","18.51111111","30.85185185","3.222222222","5.37037037","21.73333333","36.22222222"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00026","","","","3","7","55","80","25","23","30","23","3","1","1","3","8","2","13.5","4.26","2.21","17.76","19.97","135","0.245454545","0.05325","0.131555556","5.869565217","4.5","2.391304348","1.833333333","0.772173913","0.592","0.096086957","0.073666667","40.74074074","88.9334001","76.66666667","15","19.56521739","19.73333333","25.73913043","2.455555556","3.202898551","22.18888889","28.94202899"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00027","","","","3","7","40","31","20","20","30","20","1","5","1","1","7","1","16.08","8.76","7.56","24.84","32.4","71","0.402","0.282580645","0.349859155","3.55","2.366666667","2","1.333333333","1.242","0.828","0.378","0.252","56.33802817","76.66666667","66.66666667","17.86666667","26.8","27.6","41.4","8.4","12.6","36","54"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00028","","","","3","9","9","11","12","7","30","7","1","1","1","7","6","1","1.34","0.52","4.02","1.86","5.88","20","0.148888889","0.047272727","0.093","2.857142857","0.666666667","1.285714286","0.3","0.265714286","0.062","0.574285714","0.134","45","31.63265306","23.33333333","1.488888889","6.380952381","2.066666667","8.857142857","4.466666667","19.14285714","6.533333333","28"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00029","","","","5","5","45","48","23","23","30","23","1","1","1","3","8","1","12.48","4","7.82","16.48","24.3","93","0.277333333","0.083333333","0.177204301","4.043478261","3.1","1.956521739","1.5","0.716521739","0.549333333","0.34","0.260666667","48.38709677","67.81893004","76.66666667","13.86666667","18.08695652","18.31111111","23.88405797","8.688888889","11.33333333","27","35.2173913"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00003","","","","3","5","76","41","25","21","30","21","1","3","1","3","7","1","19.54","3.76","2.66","23.3","25.96","117","0.257105263","0.091707317","0.199145299","5.571428571","3.9","3.619047619","2.533333333","1.10952381","0.776666667","0.126666667","0.088666667","64.95726496","89.75346687","70","21.71111111","31.01587302","25.88888889","36.98412698","2.955555556","4.222222222","28.84444444","41.20634921"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00030","","","","1","7","76","48","26","26","30","26","1","3","1","1","7","1","24","3.62","4.06","27.62","31.68","124","0.315789474","0.075416667","0.222741935","4.769230769","4.133333333","2.923076923","2.533333333","1.062307692","0.920666667","0.156153846","0.135333333","61.29032258","87.18434343","86.66666667","26.66666667","30.76923077","30.68888889","35.41025641","4.511111111","5.205128205","35.2","40.61538462"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00004","","","","5","5","97","36","28","28","30","28","1","3","1","3","7","1","13.18","7.62","2.2","20.8","23","133","0.135876289","0.211666667","0.156390977","4.75","4.433333333","3.464285714","3.233333333","0.742857143","0.693333333","0.078571429","0.073333333","72.93233083","90.43478261","93.33333333","14.64444444","15.69047619","23.11111111","24.76190476","2.444444444","2.619047619","25.55555556","27.38095238"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00005","","","","3","7","47","23","25","24","30","24","1","3","1","3","6","1","18.52","2.82","4.46","21.34","25.8","70","0.394042553","0.122608696","0.304857143","2.916666667","2.333333333","1.958333333","1.566666667","0.889166667","0.711333333","0.185833333","0.148666667","67.14285714","82.71317829","80","20.57777778","25.72222222","23.71111111","29.63888889","4.955555556","6.194444444","28.66666667","35.83333333"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00006","","","","5","9","50","64","30","30","30","30","2","3","1","3","8","1","12.78","3.1","1.2","15.88","17.08","114","0.2556","0.0484375","0.139298246","3.8","3.8","1.666666667","1.666666667","0.529333333","0.529333333","0.04","0.04","43.85964912","92.97423888","100","14.2","14.2","17.64444444","17.64444444","1.333333333","1.333333333","18.97777778","18.97777778"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00007","","","","7","9","45","13","20","17","30","17","1","3","1","1","7","1","14.03","0.88","1.36","14.91","16.27","58","0.311777778","0.067692308","0.257068966","3.411764706","1.933333333","2.647058824","1.5","0.877058824","0.497","0.08","0.045333333","77.5862069","91.64105716","56.66666667","15.58888889","27.50980392","16.56666667","29.23529412","1.511111111","2.666666667","18.07777778","31.90196078"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00008","","","","5","9","55","20","21","20","30","19","3","5","1","1","6","2","19.32","1.02","4.48","20.34","24.82","75","0.351272727","0.051","0.2712","3.75","2.5","2.75","1.833333333","1.017","0.678","0.224","0.149333333","73.33333333","81.95004029","66.66666667","21.46666667","32.2","22.6","33.9","4.977777778","7.466666667","27.57777778","41.36666667"
"","","GHP2017NYK-AT04","","","","","","","","","GHP2017NYK-AT04-00009","","","","5","7","77","14","26","25","30","23","1","5","1","3","8","1","21.1","1.12","8.44","22.22","30.66","91","0.274025974","0.08","0.244175824","3.64","3.033333333","3.08","2.566666667","0.8888","0.740666667","0.3376","0.281333333","84.61538462","72.47227658","83.33333333","23.44444444","28.13333333","24.68888889","29.62666667","9.377777778","11.25333333","34.06666667","40.88"
