"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02619","","","","7","1","3","3","3","3","4","4","1","1","5","6","1","0.44","0.16","0.14","0.6","0.74","8","0.11","0.04","0.075","2.666666667","1.333333333","0.2","0.046666667","50","81.08108108","4.888888889","6.666666667","1.555555556","8.222222222","2.666666667","1.333333333","0.2","0.046666667","100","4.888888889","6.666666667","1.555555556","8.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02620","","","","1","5","3","3","3","3","2","3","5","3","5","7","1","0.2","0.08","0.26","0.28","0.54","5","0.1","0.026666667","0.056","1.666666667","0.666666667","0.093333333","0.086666667","40","51.85185185","2.222222222","3.111111111","2.888888889","6","1.666666667","0.666666667","0.093333333","0.086666667","100","2.222222222","3.111111111","2.888888889","6"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02621","","","","1","1","3","3","3","2","2","1","1","5","7","8","1","0.16","0.02","1.02","0.18","1.2","3","0.08","0.02","0.06","1","0.666666667","0.06","0.34","66.66666667","15","1.777777778","2","11.33333333","13.33333333","1","0.666666667","0.06","0.34","100","1.777777778","2","11.33333333","13.33333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02622","","","","1","1","3","3","3","3","0","5","1","7","7","6","1","0","0.16","0.22","0.16","0.38","5","","0.032","0.032","1.666666667","0","0.053333333","0.073333333","0","42.10526316","0","1.777777778","2.444444444","4.222222222","1.666666667","0","0.053333333","0.073333333","100","0","1.777777778","2.444444444","4.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02623","","","","1","1","3","3","3","3","2","5","1","7","5","7","1","0.26","0.16","0.36","0.42","0.78","7","0.13","0.032","0.06","2.333333333","0.666666667","0.14","0.12","28.57142857","53.84615385","2.888888889","4.666666667","4","8.666666667","2.333333333","0.666666667","0.14","0.12","100","2.888888889","4.666666667","4","8.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02624","","","","1","1","3","3","3","3","2","9","3","5","5","6","1","0.28","0.38","0.16","0.66","0.82","11","0.14","0.042222222","0.06","3.666666667","0.666666667","0.22","0.053333333","18.18181818","80.48780488","3.111111111","7.333333333","1.777777778","9.111111111","3.666666667","0.666666667","0.22","0.053333333","100","3.111111111","7.333333333","1.777777778","9.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02625","","","","3","1","3","3","2","2","3","3","1","7","7","7","1","0.46","0.14","0.42","0.6","1.02","6","0.153333333","0.046666667","0.1","3","1.5","0.3","0.21","50","58.82352941","7.666666667","10","7","17","2","1","0.2","0.14","66.66666667","5.111111111","6.666666667","4.666666667","11.33333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02626","","","","9","1","3","3","3","2","1","1","3","3","5","","","0.2","0.08","0.44","0.28","0.72","2","0.2","0.08","0.14","0.666666667","0.333333333","0.093333333","0.146666667","50","38.88888889","2.222222222","3.111111111","4.888888889","8","0.666666667","0.333333333","0.093333333","0.146666667","100","2.222222222","3.111111111","4.888888889","8"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02627","","","","7","1","3","3","3","3","4","6","1","5","5","8","1","0.84","0.22","0.8","1.06","1.86","10","0.21","0.036666667","0.106","3.333333333","1.333333333","0.353333333","0.266666667","40","56.98924731","9.333333333","11.77777778","8.888888889","20.66666667","3.333333333","1.333333333","0.353333333","0.266666667","100","9.333333333","11.77777778","8.888888889","20.66666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02628","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02629","","","","","","3","3","2","0","0","0","","","","7","1","0","0","0.32","0","0.32","0","","","","0","0","0","0.16","","0","0","0","5.333333333","5.333333333","0","0","0","0.106666667","66.66666667","0","0","3.555555556","3.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02630","","","","9","1","3","3","2","2","","","1","7","5","6","1","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02631","","","","1","1","3","3","3","1","0","1","1","5","3","7","1","0","0.02","0.2","0.02","0.22","1","","0.02","0.02","0.333333333","0","0.006666667","0.066666667","0","9.090909091","0","0.222222222","2.222222222","2.444444444","0.333333333","0","0.006666667","0.066666667","100","0","0.222222222","2.222222222","2.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02632","","","","1","1","3","3","2","2","1","3","1","7","5","5","1","0.14","0.14","0.04","0.28","0.32","4","0.14","0.046666667","0.07","2","0.5","0.14","0.02","25","87.5","2.333333333","4.666666667","0.666666667","5.333333333","1.333333333","0.333333333","0.093333333","0.013333333","66.66666667","1.555555556","3.111111111","0.444444444","3.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02633","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02634","","","","3","1","3","3","3","2","3","2","1","5","5","","6","0.48","0.12","0.06","0.6","0.66","5","0.16","0.06","0.12","1.666666667","1","0.2","0.02","60","90.90909091","5.333333333","6.666666667","0.666666667","7.333333333","1.666666667","1","0.2","0.02","100","5.333333333","6.666666667","0.666666667","7.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02635","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02636","","","","5","1","3","3","3","3","2","4","3","5","7","7","1","0.24","0.1","0.08","0.34","0.42","6","0.12","0.025","0.056666667","2","0.666666667","0.113333333","0.026666667","33.33333333","80.95238095","2.666666667","3.777777778","0.888888889","4.666666667","2","0.666666667","0.113333333","0.026666667","100","2.666666667","3.777777778","0.888888889","4.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02637","","","","7","1","3","3","3","3","4","0","1","3","3","6","1","0.92","0","0.38","0.92","1.3","4","0.23","","0.23","1.333333333","1.333333333","0.306666667","0.126666667","100","70.76923077","10.22222222","10.22222222","4.222222222","14.44444444","1.333333333","1.333333333","0.306666667","0.126666667","100","10.22222222","10.22222222","4.222222222","14.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02701","","","","1","1","3","3","3","3","0","7","1","5","5","7","1","0","0.32","0.24","0.32","0.56","7","","0.045714286","0.045714286","2.333333333","0","0.106666667","0.08","0","57.14285714","0","3.555555556","2.666666667","6.222222222","2.333333333","0","0.106666667","0.08","100","0","3.555555556","2.666666667","6.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02702","","","","1","5","3","3","3","1","1","0","1","1","5","8","1","0.1","0","0.34","0.1","0.44","1","0.1","","0.1","0.333333333","0.333333333","0.033333333","0.113333333","100","22.72727273","1.111111111","1.111111111","3.777777778","4.888888889","0.333333333","0.333333333","0.033333333","0.113333333","100","1.111111111","1.111111111","3.777777778","4.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02703","","","","1","1","3","3","3","3","3","5","1","1","3","7","1","0.34","0.05","0.34","0.39","0.73","8","0.113333333","0.01","0.04875","2.666666667","1","0.13","0.113333333","37.5","53.42465753","3.777777778","4.333333333","3.777777778","8.111111111","2.666666667","1","0.13","0.113333333","100","3.777777778","4.333333333","3.777777778","8.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02704","","","","1","1","3","3","3","3","2","2","1","3","5","7","1","0.26","0.04","0.22","0.3","0.52","4","0.13","0.02","0.075","1.333333333","0.666666667","0.1","0.073333333","50","57.69230769","2.888888889","3.333333333","2.444444444","5.777777778","1.333333333","0.666666667","0.1","0.073333333","100","2.888888889","3.333333333","2.444444444","5.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02705","","","","1","5","3","3","3","3","0","7","1","7","5","3","3","0","0.13","0.18","0.13","0.31","7","","0.018571429","0.018571429","2.333333333","0","0.043333333","0.06","0","41.93548387","0","1.444444444","2","3.444444444","2.333333333","0","0.043333333","0.06","100","0","1.444444444","2","3.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02706","","","","5","1","3","3","3","2","2","1","1","7","5","6","1","0.4","0.02","0.1","0.42","0.52","3","0.2","0.02","0.14","1","0.666666667","0.14","0.033333333","66.66666667","80.76923077","4.444444444","4.666666667","1.111111111","5.777777778","1","0.666666667","0.14","0.033333333","100","4.444444444","4.666666667","1.111111111","5.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02707","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02708","","","","1","1","3","3","3","2","1","4","1","7","5","6","1","0.16","0.22","0.2","0.38","0.58","5","0.16","0.055","0.076","1.666666667","0.333333333","0.126666667","0.066666667","20","65.51724138","1.777777778","4.222222222","2.222222222","6.444444444","1.666666667","0.333333333","0.126666667","0.066666667","100","1.777777778","4.222222222","2.222222222","6.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02709","","","","1","1","3","3","2","2","1","1","1","7","5","6","1","0.18","0.8","0.12","0.98","1.1","2","0.18","0.8","0.49","1","0.5","0.49","0.06","50","89.09090909","3","16.33333333","2","18.33333333","0.666666667","0.333333333","0.326666667","0.04","66.66666667","2","10.88888889","1.333333333","12.22222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02710","","","","","","3","3","2","0","0","0","","","","5","1","0","0","0.04","0","0.04","0","","","","0","0","0","0.02","","0","0","0","0.666666667","0.666666667","0","0","0","0.013333333","66.66666667","0","0","0.444444444","0.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02711","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02712","","","","1","1","3","3","3","3","3","1","1","5","3","6","1","1.04","0.08","1.44","1.12","2.56","4","0.346666667","0.08","0.28","1.333333333","1","0.373333333","0.48","75","43.75","11.55555556","12.44444444","16","28.44444444","1.333333333","1","0.373333333","0.48","100","11.55555556","12.44444444","16","28.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02713","","","","9","1","3","3","2","2","1","1","1","7","7","","5","0.14","0.6","0.08","0.74","0.82","2","0.14","0.6","0.37","1","0.5","0.37","0.04","50","90.24390244","2.333333333","12.33333333","1.333333333","13.66666667","0.666666667","0.333333333","0.246666667","0.026666667","66.66666667","1.555555556","8.222222222","0.888888889","9.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02714","","","","7","1","3","3","2","2","0","5","1","7","7","6","1","0","0.14","0.1","0.14","0.24","5","","0.028","0.028","2.5","0","0.07","0.05","0","58.33333333","0","2.333333333","1.666666667","4","1.666666667","0","0.046666667","0.033333333","66.66666667","0","1.555555556","1.111111111","2.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02715","","","","3","1","3","3","3","2","0","2","1","7","7","7","1","0","0.1","0.5","0.1","0.6","2","","0.05","0.05","0.666666667","0","0.033333333","0.166666667","0","16.66666667","0","1.111111111","5.555555556","6.666666667","0.666666667","0","0.033333333","0.166666667","100","0","1.111111111","5.555555556","6.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02716","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02717","","","","7","1","3","3","3","1","2","0","1","5","5","8","1","0.32","0","1.6","0.32","1.92","2","0.16","","0.16","0.666666667","0.666666667","0.106666667","0.533333333","100","16.66666667","3.555555556","3.555555556","17.77777778","21.33333333","0.666666667","0.666666667","0.106666667","0.533333333","100","3.555555556","3.555555556","17.77777778","21.33333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02718","","","","","","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02719","","","","1","7","3","3","3","2","2","5","1","7","7","7","1","0.5","0.06","0.14","0.56","0.7","7","0.25","0.012","0.08","2.333333333","0.666666667","0.186666667","0.046666667","28.57142857","80","5.555555556","6.222222222","1.555555556","7.777777778","2.333333333","0.666666667","0.186666667","0.046666667","100","5.555555556","6.222222222","1.555555556","7.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02720","","","","1","1","3","3","3","3","2","3","1","3","5","8","1","0.34","0.1","0.62","0.44","1.06","5","0.17","0.033333333","0.088","1.666666667","0.666666667","0.146666667","0.206666667","40","41.50943396","3.777777778","4.888888889","6.888888889","11.77777778","1.666666667","0.666666667","0.146666667","0.206666667","100","3.777777778","4.888888889","6.888888889","11.77777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02721","","","","1","3","3","3","3","3","0","4","1","3","5","7","1","0","0.18","0.18","0.18","0.36","4","","0.045","0.045","1.333333333","0","0.06","0.06","0","50","0","2","2","4","1.333333333","0","0.06","0.06","100","0","2","2","4"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02722","","","","1","7","3","3","3","3","0","5","1","7","5","7","1","0","0.14","0.18","0.14","0.32","5","","0.028","0.028","1.666666667","0","0.046666667","0.06","0","43.75","0","1.555555556","2","3.555555556","1.666666667","0","0.046666667","0.06","100","0","1.555555556","2","3.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02723","","","","1","7","3","3","3","3","2","3","1","1","5","8","1","0.26","0.02","0.26","0.28","0.54","5","0.13","0.006666667","0.056","1.666666667","0.666666667","0.093333333","0.086666667","40","51.85185185","2.888888889","3.111111111","2.888888889","6","1.666666667","0.666666667","0.093333333","0.086666667","100","2.888888889","3.111111111","2.888888889","6"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02724","","","","5","1","3","3","3","3","4","1","1","5","7","8","1","0.5","0.06","1","0.56","1.56","5","0.125","0.06","0.112","1.666666667","1.333333333","0.186666667","0.333333333","80","35.8974359","5.555555556","6.222222222","11.11111111","17.33333333","1.666666667","1.333333333","0.186666667","0.333333333","100","5.555555556","6.222222222","11.11111111","17.33333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02725","","","","1","1","3","3","3","2","2","2","5","7","7","6","1","0.26","0.12","0.32","0.38","0.7","4","0.13","0.06","0.095","1.333333333","0.666666667","0.126666667","0.106666667","50","54.28571429","2.888888889","4.222222222","3.555555556","7.777777778","1.333333333","0.666666667","0.126666667","0.106666667","100","2.888888889","4.222222222","3.555555556","7.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02726","","","","3","1","3","3","3","3","5","2","1","7","3","7","1","1.12","0.08","0.74","1.2","1.94","7","0.224","0.04","0.171428571","2.333333333","1.666666667","0.4","0.246666667","71.42857143","61.8556701","12.44444444","13.33333333","8.222222222","21.55555556","2.333333333","1.666666667","0.4","0.246666667","100","12.44444444","13.33333333","8.222222222","21.55555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02727","","","","5","1","3","3","2","2","1","3","1","5","5","6","1","0.16","0.1","0.16","0.26","0.42","4","0.16","0.033333333","0.065","2","0.5","0.13","0.08","25","61.9047619","2.666666667","4.333333333","2.666666667","7","1.333333333","0.333333333","0.086666667","0.053333333","66.66666667","1.777777778","2.888888889","1.777777778","4.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02728","","","","","","3","3","3","0","0","0","","","","6","1","0","0","0.26","0","0.26","0","","","","0","0","0","0.086666667","","0","0","0","2.888888889","2.888888889","0","0","0","0.086666667","100","0","0","2.888888889","2.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02729","","","","","","3","1","1","0","0","0","","","","3","1","0","0","0.08","0","0.08","0","","","","0","0","0","0.08","","0","0","0","2.666666667","2.666666667","0","0","0","0.026666667","33.33333333","0","0","0.888888889","0.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02730","","","","1","1","3","3","3","3","1","2","1","7","5","6","1","0.18","0.06","0.34","0.24","0.58","3","0.18","0.03","0.08","1","0.333333333","0.08","0.113333333","33.33333333","41.37931034","2","2.666666667","3.777777778","6.444444444","1","0.333333333","0.08","0.113333333","100","2","2.666666667","3.777777778","6.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02731","","","","1","1","3","3","3","2","3","1","1","5","5","8","1","0.32","0.06","0.48","0.38","0.86","4","0.106666667","0.06","0.095","1.333333333","1","0.126666667","0.16","75","44.18604651","3.555555556","4.222222222","5.333333333","9.555555556","1.333333333","1","0.126666667","0.16","100","3.555555556","4.222222222","5.333333333","9.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02732","","","","9","1","3","2","2","2","0","5","1","7","7","5","1","0","0.14","0.06","0.14","0.2","5","","0.028","0.028","2.5","0","0.07","0.03","0","70","0","2.333333333","1","3.333333333","1.666666667","0","0.046666667","0.02","66.66666667","0","1.555555556","0.666666667","2.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02733","","","","3","1","3","3","3","1","1","2","1","7","5","6","1","0.14","0.02","0.08","0.16","0.24","3","0.14","0.01","0.053333333","1","0.333333333","0.053333333","0.026666667","33.33333333","66.66666667","1.555555556","1.777777778","0.888888889","2.666666667","1","0.333333333","0.053333333","0.026666667","100","1.555555556","1.777777778","0.888888889","2.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02734","","","","9","3","3","2","2","1","1","0","7","3","5","5","1","0.16","0","0.14","0.16","0.3","1","0.16","","0.16","0.5","0.5","0.08","0.07","100","53.33333333","2.666666667","2.666666667","2.333333333","5","0.333333333","0.333333333","0.053333333","0.046666667","66.66666667","1.777777778","1.777777778","1.555555556","3.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02735","","","","3","1","3","3","3","2","2","4","1","1","3","7","1","0.32","0.18","0.06","0.5","0.56","6","0.16","0.045","0.083333333","2","0.666666667","0.166666667","0.02","33.33333333","89.28571429","3.555555556","5.555555556","0.666666667","6.222222222","2","0.666666667","0.166666667","0.02","100","3.555555556","5.555555556","0.666666667","6.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02736","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02737","","","","1","1","3","3","3","3","4","4","1","1","3","8","1","0.54","0.2","0.5","0.74","1.24","8","0.135","0.05","0.0925","2.666666667","1.333333333","0.246666667","0.166666667","50","59.67741935","6","8.222222222","5.555555556","13.77777778","2.666666667","1.333333333","0.246666667","0.166666667","100","6","8.222222222","5.555555556","13.77777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02801","","","","","","3","3","3","0","0","0","","","","6","2","0","0","0.28","0","0.28","0","","","","0","0","0","0.093333333","","0","0","0","3.111111111","3.111111111","0","0","0","0.093333333","100","0","0","3.111111111","3.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02802","","","","1","7","3","3","3","3","2","2","1","5","5","7","1","0.26","0.14","0.36","0.4","0.76","4","0.13","0.07","0.1","1.333333333","0.666666667","0.133333333","0.12","50","52.63157895","2.888888889","4.444444444","4","8.444444444","1.333333333","0.666666667","0.133333333","0.12","100","2.888888889","4.444444444","4","8.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02803","","","","1","1","3","3","3","2","1","2","1","5","5","7","1","0.16","0.04","0.5","0.2","0.7","3","0.16","0.02","0.066666667","1","0.333333333","0.066666667","0.166666667","33.33333333","28.57142857","1.777777778","2.222222222","5.555555556","7.777777778","1","0.333333333","0.066666667","0.166666667","100","1.777777778","2.222222222","5.555555556","7.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02804","","","","1","1","3","3","3","3","2","4","1","7","5","7","1","0.2","0.12","0.18","0.32","0.5","6","0.1","0.03","0.053333333","2","0.666666667","0.106666667","0.06","33.33333333","64","2.222222222","3.555555556","2","5.555555556","2","0.666666667","0.106666667","0.06","100","2.222222222","3.555555556","2","5.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02805","","","","3","1","3","3","3","3","3","2","1","5","7","","7","0.34","0.1","0.36","0.44","0.8","5","0.113333333","0.05","0.088","1.666666667","1","0.146666667","0.12","60","55","3.777777778","4.888888889","4","8.888888889","1.666666667","1","0.146666667","0.12","100","3.777777778","4.888888889","4","8.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02806","","","","7","1","3","3","3","3","6","3","1","1","3","8","1","0.64","0.16","1.02","0.8","1.82","9","0.106666667","0.053333333","0.088888889","3","2","0.266666667","0.34","66.66666667","43.95604396","7.111111111","8.888888889","11.33333333","20.22222222","3","2","0.266666667","0.34","100","7.111111111","8.888888889","11.33333333","20.22222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02807","","","","7","1","3","3","3","1","2","0","1","5","5","8","1","0.52","0","0.86","0.52","1.38","2","0.26","","0.26","0.666666667","0.666666667","0.173333333","0.286666667","100","37.68115942","5.777777778","5.777777778","9.555555556","15.33333333","0.666666667","0.666666667","0.173333333","0.286666667","100","5.777777778","5.777777778","9.555555556","15.33333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02808","","","","9","1","3","1","1","1","1","0","1","5","5","5","1","0.22","0","0.1","0.22","0.32","1","0.22","","0.22","1","1","0.22","0.1","100","68.75","7.333333333","7.333333333","3.333333333","10.66666667","0.333333333","0.333333333","0.073333333","0.033333333","33.33333333","2.444444444","2.444444444","1.111111111","3.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02809","","","","9","1","3","3","3","3","3","0","1","5","5","6","1","0.4","0","0.54","0.4","0.94","3","0.133333333","","0.133333333","1","1","0.133333333","0.18","100","42.55319149","4.444444444","4.444444444","6","10.44444444","1","1","0.133333333","0.18","100","4.444444444","4.444444444","6","10.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02810","","","","5","1","3","2","1","1","0","1","1","9","9","3","1","0","0.01","0.03","0.01","0.04","1","","0.01","0.01","1","0","0.01","0.03","0","25","0","0.333333333","1","1.333333333","0.333333333","0","0.003333333","0.01","33.33333333","0","0.111111111","0.333333333","0.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02811","","","","1","1","3","3","3","3","0","15","1","3","7","6","1","0","0.42","0.36","0.42","0.78","15","","0.028","0.028","5","0","0.14","0.12","0","53.84615385","0","4.666666667","4","8.666666667","5","0","0.14","0.12","100","0","4.666666667","4","8.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02812","","","","5","1","3","3","3","3","4","2","1","7","7","7","1","0.66","0.16","0.44","0.82","1.26","6","0.165","0.08","0.136666667","2","1.333333333","0.273333333","0.146666667","66.66666667","65.07936508","7.333333333","9.111111111","4.888888889","14","2","1.333333333","0.273333333","0.146666667","100","7.333333333","9.111111111","4.888888889","14"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02813","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02814","","","","3","1","3","3","3","3","5","7","1","5","9","8","1","0.68","0.44","0.14","1.12","1.26","12","0.136","0.062857143","0.093333333","4","1.666666667","0.373333333","0.046666667","41.66666667","88.88888889","7.555555556","12.44444444","1.555555556","14","4","1.666666667","0.373333333","0.046666667","100","7.555555556","12.44444444","1.555555556","14"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02815","","","","7","1","3","2","1","1","1","0","1","3","5","","","0.16","0","0.2","0.16","0.36","1","0.16","","0.16","1","1","0.16","0.2","100","44.44444444","5.333333333","5.333333333","6.666666667","12","0.333333333","0.333333333","0.053333333","0.066666667","33.33333333","1.777777778","1.777777778","2.222222222","4"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02816","","","","3","1","3","3","3","1","0","3","1","7","9","2","6","0","0.1","0.16","0.1","0.26","3","","0.033333333","0.033333333","1","0","0.033333333","0.053333333","0","38.46153846","0","1.111111111","1.777777778","2.888888889","1","0","0.033333333","0.053333333","100","0","1.111111111","1.777777778","2.888888889"
