"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Total storage root weight per NET plot in kg|CO_331:0000237","Total storage roots yield computation tons per ha|CO_331:0000296","Commercial storage root yield tons per ha|CO_331:0000809","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in kg per plot|CO_331:0000683","Harvest index computing percent|CO_331:0000302","Storage root dry matter content computing percent|CO_331:0000297","Survival index computing percent|CO_331:0000301","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Percentage of commercial storage root|CO_331:0000682","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00103","","","","23","23","1","1","6","26.4","23","17","25","11","27","2.5","4","4","3","14.37","5","13.5","21.73913043","17.71336554","42.51207729","39.9","33.83458647","26","100","52","0.44","0.092592593","0.259615385","2.260869565","2.260869565","1.086956522","1.086956522","0.586956522","0.586956522","48.07692308","3.51","17.71336554","21.73913043","5.652173913","5.652173913","64.25120773","1.147826087","1.147826087","42.51207729","64.25120773"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00104","","","","23","21","1","1","6","34.8","19","17","20","7.5","37","3","3","3","3","4.92","5","10.5","16.90821256","12.07729469","56.03864734","45.3","23.17880795","36","82.60869565","57","0.375","0.081081081","0.184210526","3","2.47826087","1.052631579","0.869565217","0.552631579","0.456521739","35.0877193","3.78","14.61988304","20.46783626","6.086956522","7.368421053","72.9468599","1.831578947","1.513043478","67.83625731","88.30409357"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00105","","","","23","14","1","2","3","1","14","10","6","1","17","1.1","2","2","5","11.03","3","2.1","3.381642512","1.610305958","1.610305958","3.1","67.74193548","","60.86956522","23","0.166666667","0.064705882","0.091304348","1.642857143","1","0.428571429","0.260869565","0.15","0.091304348","26.08695652","","2.645502646","5.555555556","","","4.99194847","0.071428571","0.043478261","2.645502646","8.201058201"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00106","","","","23","23","1","2","4","6","23","22","29","7.9","42","3","4","4","4","11.03","4","10.9","17.55233494","12.72141707","9.661835749","16.9","64.49704142","28","100","71","0.272413793","0.071428571","0.153521127","3.086956522","3.086956522","1.260869565","1.260869565","0.473913043","0.473913043","40.84507042","3.052","12.72141707","17.55233494","4.914653784","4.914653784","27.21417069","0.260869565","0.260869565","9.661835749","27.21417069"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00107","","","","23","17","1","1","4","3.8","16","12","5","2.2","12","2.2","3","3","4","10.5","4","4.4","7.085346216","3.542673108","6.119162641","8.2","53.65853659","34","69.56521739","17","0.44","0.183333333","0.258823529","1.0625","0.739130435","0.3125","0.217391304","0.275","0.191304348","29.41176471","1.496","5.092592593","10.18518519","2.409017713","3.462962963","13.20450886","0.2375","0.165217391","8.796296296","18.98148148"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00108","","","","23","21","1","1","6","16","21","21","55","38","50","7","5","5","3","14.37","3","45","72.46376812","61.19162641","25.76489533","61","73.7704918","22","91.30434783","105","0.690909091","0.14","0.428571429","5","4.565217391","2.619047619","2.391304348","2.142857143","1.956521739","52.38095238","9.9","67.01940035","79.36507937","15.94202899","17.46031746","98.22866345","0.761904762","0.695652174","28.21869489","107.5837743"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00109","","","","23","21","2","3","5","12.1","21","21","40","24","50","9.9","3","1","1","14.37","4","33.9","54.58937198","38.647343","19.48470209","46","73.69565217","24","91.30434783","90","0.6","0.198","0.376666667","4.285714286","3.913043478","1.904761905","1.739130435","1.614285714","1.473913043","44.44444444","8.136","42.32804233","59.78835979","13.10144928","14.34920635","74.07407407","0.576190476","0.526086957","21.34038801","81.1287478"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00110","","","","23","20","1","1","4","11.2","16","12","17","4.9","70","4.9","3","2","5","1.04","5","9.8","15.78099839","7.890499195","18.03542673","21","46.66666667","34","69.56521739","87","0.288235294","0.07","0.112643678","5.4375","3.782608696","1.0625","0.739130435","0.6125","0.426086957","19.54022989","3.332","11.34259259","22.68518519","5.365539452","7.712962963","33.81642512","0.7","0.486956522","25.92592593","48.61111111"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00111","","","","23","10","1","1","3","1.1","3","1","3","1","0","0","2","2","4","4.41","5","1","1.610305958","1.610305958","1.771336554","2.1","47.61904762","28","13.04347826","3","0.333333333","","0.333333333","1","0.130434783","1","0.130434783","0.333333333","0.043478261","100","0.28","12.34567901","12.34567901","0.450885668","3.456790123","3.381642512","0.366666667","0.047826087","13.58024691","25.92592593"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00112","","","","23","19","1","2","3","3.1","17","17","23","10.1","42","6.9","4","4","2","7.76","4","17","27.37520129","16.26409018","4.99194847","20.1","84.57711443","30","73.91304348","65","0.439130435","0.164285714","0.261538462","3.823529412","2.826086957","1.352941176","1","1","0.739130435","35.38461538","5.1","22.0043573","37.03703704","8.212560386","11.11111111","32.36714976","0.182352941","0.134782609","6.753812636","43.79084967"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00113","","","","23","22","1","1","6","31","22","20","24","8","17","1.8","3","3","3","3.76","5","9.8","15.78099839","12.88244767","49.9194847","40.8","24.01960784","30","95.65217391","41","0.333333333","0.105882353","0.23902439","1.863636364","1.782608696","1.090909091","1.043478261","0.445454545","0.426086957","58.53658537","2.94","13.46801347","16.4983165","4.734299517","4.949494949","65.70048309","1.409090909","1.347826087","52.18855219","68.68686869"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00114","","","","23","21","1","2","6","44.5","21","4","0","0","9","0.8","1","1","5","3.76","4","0.8","1.288244767","0","71.65861514","45.3","1.766004415","36","91.30434783","9","","0.088888889","0.088888889","0.428571429","0.391304348","0","0","0.038095238","0.034782609","0","0.288","0","1.410934744","0.463768116","0.507936508","72.9468599","2.119047619","1.934782609","78.48324515","79.89417989"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00115","","","","23","21","1","2","4","5","21","21","7","2","54","11","3","2","1","7.76","4","13","20.93397746","3.220611916","8.051529791","18","72.22222222","28","91.30434783","61","0.285714286","0.203703704","0.213114754","2.904761905","2.652173913","0.333333333","0.304347826","0.619047619","0.565217391","11.47540984","3.64","3.527336861","22.92768959","5.861513688","6.419753086","28.98550725","0.238095238","0.217391304","8.818342152","31.74603175"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00116","","","","23","19","1","1","7","54.6","19","19","19","9.5","16","2.2","3","2","4","1.38","5","11.7","18.84057971","15.2979066","87.92270531","66.3","17.64705882","30","82.60869565","35","0.5","0.1375","0.334285714","1.842105263","1.52173913","1","0.826086957","0.615789474","0.508695652","54.28571429","3.51","18.51851852","22.80701754","5.652173913","6.842105263","106.763285","2.873684211","2.373913043","106.4327485","129.2397661"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00117","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00118","","","","23","23","1","1","3","1","23","2","0","0","10","0.9","1","1","5","7.23","5","0.9","1.449275362","0","1.610305958","1.9","47.36842105","32","100","10","","0.09","0.09","0.434782609","0.434782609","0","0","0.039130435","0.039130435","0","0.288","0","1.449275362","0.463768116","0.463768116","3.05958132","0.043478261","0.043478261","1.610305958","3.05958132"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00119","","","","23","20","1","1","6","27","16","16","5","7","28","17","3","1","1","12.39","5","24","38.647343","11.27214171","43.47826087","51","47.05882353","26","69.56521739","33","1.4","0.607142857","0.727272727","2.0625","1.434782609","0.3125","0.217391304","1.5","1.043478261","15.15151515","6.24","16.2037037","55.55555556","10.04830918","14.44444444","82.12560386","1.6875","1.173913043","62.5","118.0555556"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00120","","","","23","22","1","2","2","0.6","3","2","0","0","7","0.6","1","1","5","14.37","4","0.6","0.966183575","0","0.966183575","1.2","50","29.63","13.04347826","7","","0.085714286","0.085714286","2.333333333","0.304347826","0","0","0.2","0.026086957","0","0.17778","0","7.407407407","0.286280193","2.194814815","1.93236715","0.2","0.026086957","7.407407407","14.81481481"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00121","","","","23","21","1","1","5","34.3","17","17","19","12.8","18","3.5","4","3","3","12.39","4","16.3","26.24798712","20.61191626","55.23349436","50.6","32.21343874","24","73.91304348","37","0.673684211","0.194444444","0.440540541","2.176470588","1.608695652","1.117647059","0.826086957","0.958823529","0.708695652","51.35135135","3.912","27.88671024","35.51198257","6.299516908","8.522875817","81.48148148","2.017647059","1.491304348","74.72766885","110.2396514"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00122","","","","23","21","1","1","6","39.1","21","13","4","2","13","2.3","3","2","3","4.41","5","4.3","6.92431562","3.220611916","62.96296296","43.4","9.907834101","32","91.30434783","17","0.5","0.176923077","0.252941176","0.80952381","0.739130435","0.19047619","0.173913043","0.204761905","0.186956522","23.52941176","1.376","3.527336861","7.58377425","2.215780998","2.42680776","69.88727858","1.861904762","1.7","68.95943563","76.54320988"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00123","","","","23","21","1","1","6","21","18","10","12","4","21","2","3","3","5","7.23","5","6","9.661835749","6.441223833","33.81642512","27","22.22222222","32","78.26086957","33","0.333333333","0.095238095","0.181818182","1.833333333","1.434782609","0.666666667","0.52173913","0.333333333","0.260869565","36.36363636","1.92","8.230452675","12.34567901","3.09178744","3.950617284","43.47826087","1.166666667","0.913043478","43.20987654","55.55555556"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00124","","","","23","22","1","1","6","44","22","22","30","22","100","12","3","2","1","14.37","4","34","54.75040258","35.42673108","70.85346216","78","43.58974359","20","95.65217391","130","0.733333333","0.12","0.261538462","5.909090909","5.652173913","1.363636364","1.304347826","1.545454545","1.47826087","23.07692308","6.8","37.03703704","57.23905724","10.95008052","11.44781145","125.6038647","2","1.913043478","74.07407407","131.3131313"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00125","","","","23","20","1","2","2","0.9","17","8","4","0.7","9","0.4","1","1","4","3.76","4","1.1","1.771336554","1.127214171","1.449275362","2","55","28","73.91304348","13","0.175","0.044444444","0.084615385","0.764705882","0.565217391","0.235294118","0.173913043","0.064705882","0.047826087","30.76923077","0.308","1.525054466","2.396514161","0.495974235","0.671023965","3.220611916","0.052941176","0.039130435","1.960784314","4.357298475"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00126","","","","23","23","1","2","5","25.7","23","23","30","30","40","22","3","1","1","6.12","3","52","83.73590982","48.30917874","41.38486312","77.7","66.92406692","22","100","70","1","0.55","0.742857143","3.043478261","3.043478261","1.304347826","1.304347826","2.260869565","2.260869565","42.85714286","11.44","48.30917874","83.73590982","18.42190016","18.42190016","125.1207729","1.117391304","1.117391304","41.38486312","125.1207729"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00127","","","","23","20","1","3","4","11","20","20","35","26.5","25","3.4","3","1","2","11.03","4","29.9","48.14814815","42.67310789","17.71336554","40.9","73.10513447","26","86.95652174","60","0.757142857","0.136","0.498333333","3","2.608695652","1.75","1.52173913","1.495","1.3","58.33333333","7.774","49.07407407","55.37037037","12.51851852","14.3962963","65.86151369","0.55","0.47826087","20.37037037","75.74074074"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00128","","","","23","21","1","1","4","15.3","21","1","0","0","2","0.4","1","1","5","0.03","5","0.4","0.644122383","0","24.63768116","15.7","2.547770701","36","91.30434783","2","","0.2","0.2","0.095238095","0.086956522","0","0","0.019047619","0.017391304","0","0.144","0","0.705467372","0.231884058","0.253968254","25.28180354","0.728571429","0.665217391","26.98412698","27.68959436"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00129","","","","23","19","1","1","3","1.1","19","5","0","0","6","1","2","2","5","","5","1","1.610305958","0","1.771336554","2.1","47.61904762","32","82.60869565","6","","0.166666667","0.166666667","0.315789474","0.260869565","0","0","0.052631579","0.043478261","0","0.32","0","1.949317739","0.515297907","0.623781676","3.381642512","0.057894737","0.047826087","2.144249513","4.093567251"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00130","","","","23","21","1","2","4","6","21","17","16","2.9","54","3.9","3","3","4","0.15","5","6.8","10.95008052","4.669887279","9.661835749","12.8","53.125","32","91.30434783","70","0.18125","0.072222222","0.097142857","3.333333333","3.043478261","0.761904762","0.695652174","0.323809524","0.295652174","22.85714286","2.176","5.114638448","11.99294533","3.504025765","3.837742504","20.61191626","0.285714286","0.260869565","10.58201058","22.57495591"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00131","","","","23","17","1","1","4","3.4","17","2","0","0","2","0.2","1","1","5","7.76","5","0.2","0.322061192","0","5.475040258","3.6","5.555555556","33.33","73.91304348","2","","0.1","0.1","0.117647059","0.086956522","0","0","0.011764706","0.008695652","0","0.06666","0","0.435729847","0.107342995","0.145228758","5.797101449","0.2","0.147826087","7.407407407","7.843137255"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00132","","","","23","15","1","3","9","32","15","14","2","0.3","20","9","3","2","1","1.38","4","9.3","14.97584541","0.483091787","51.52979066","41.3","22.51815981","30","65.2173913","22","0.15","0.45","0.422727273","1.466666667","0.956521739","0.133333333","0.086956522","0.62","0.404347826","9.090909091","2.79","0.740740741","22.96296296","4.492753623","6.888888889","66.50563607","2.133333333","1.391304348","79.01234568","101.9753086"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00133","","","","23","21","1","1","7","23.7","21","10","6","3","10","1","2","2","3","1.17","5","4","6.441223833","4.830917874","38.16425121","27.7","14.44043321","34","91.30434783","16","0.5","0.1","0.25","0.761904762","0.695652174","0.285714286","0.260869565","0.19047619","0.173913043","37.5","1.36","5.291005291","7.054673721","2.190016103","2.398589065","44.60547504","1.128571429","1.030434783","41.7989418","48.85361552"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00134","","","","23","21","1","1","6","28","21","11","2","1.5","30","3","3","1","1","0.15","5","4.5","7.246376812","2.415458937","45.08856683","32.5","13.84615385","36","91.30434783","32","0.75","0.1","0.140625","1.523809524","1.391304348","0.095238095","0.086956522","0.214285714","0.195652174","6.25","1.62","2.645502646","7.936507937","2.608695652","2.857142857","52.33494364","1.333333333","1.217391304","49.38271605","57.31922399"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00135","","","","23","18","1","2","4","5.8","18","9","6","1.2","20","1","2","3","4","0.12","5","2.2","3.542673108","1.93236715","9.339774557","8","27.5","36","78.26086957","26","0.2","0.05","0.084615385","1.444444444","1.130434783","0.333333333","0.260869565","0.122222222","0.095652174","23.07692308","0.792","2.469135802","4.526748971","1.275362319","1.62962963","12.88244767","0.322222222","0.252173913","11.93415638","16.46090535"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00136","","","","23","21","1","1","6","36","21","20","32","3.5","34","9.9","4","3","3","11.03","5","13.4","21.57809984","5.636070853","57.97101449","49.4","27.12550607","32","91.30434783","66","0.109375","0.291176471","0.203030303","3.142857143","2.869565217","1.523809524","1.391304348","0.638095238","0.582608696","48.48484848","4.288","6.172839506","23.63315697","6.904991948","7.562610229","79.54911433","1.714285714","1.565217391","63.49206349","87.12522046"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00137","","","","23","20","1","2","4","7","20","5","4","0.7","5","0.4","2","2","3","3.03","5","1.1","1.771336554","1.127214171","11.27214171","8.1","13.58024691","36","86.95652174","9","0.175","0.08","0.122222222","0.45","0.391304348","0.2","0.173913043","0.055","0.047826087","44.44444444","0.396","1.296296296","2.037037037","0.637681159","0.733333333","13.04347826","0.35","0.304347826","12.96296296","15"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00138","","","","23","22","1","3","6","31.7","22","22","25","13","29","3.6","4","4","4","4.92","5","16.6","26.7310789","20.93397746","51.04669887","48.3","34.36853002","36","95.65217391","54","0.52","0.124137931","0.307407407","2.454545455","2.347826087","1.136363636","1.086956522","0.754545455","0.72173913","46.2962963","5.976","21.88552189","27.94612795","9.623188406","10.06060606","77.77777778","1.440909091","1.37826087","53.36700337","81.31313131"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00139","","","","23","21","1","1","6","32.3","21","21","16","16","34","14.8","3","1","1","0.12","5","30.8","49.59742351","25.76489533","52.01288245","63.1","48.81141046","36","91.30434783","50","1","0.435294118","0.616","2.380952381","2.173913043","0.761904762","0.695652174","1.466666667","1.339130435","32","11.088","28.21869489","54.32098765","17.85507246","19.55555556","101.610306","1.538095238","1.404347826","56.9664903","111.287478"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00140","","","","23","19","1","1","5","14.2","19","13","18","8.5","25","4","3","1","1","12.39","3","12.5","20.12882448","13.68760064","22.86634461","26.7","46.8164794","30","82.60869565","43","0.472222222","0.16","0.290697674","2.263157895","1.869565217","0.947368421","0.782608696","0.657894737","0.543478261","41.86046512","3.75","16.56920078","24.36647173","6.038647343","7.30994152","42.99516908","0.747368421","0.617391304","27.68031189","52.04678363"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00141","","","","23","20","1","2","5","13.7","20","17","12","4","19","2","3","2","4","7.23","4","6","9.661835749","6.441223833","22.06119163","19.7","30.45685279","28","86.95652174","31","0.333333333","0.105263158","0.193548387","1.55","1.347826087","0.6","0.52173913","0.3","0.260869565","38.70967742","1.68","7.407407407","11.11111111","2.70531401","3.111111111","31.72302738","0.685","0.595652174","25.37037037","36.48148148"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00142","","","","23","20","1","2","7","32.3","20","8","4","1","12","1","3","2","2","4.41","5","2","3.220611916","1.610305958","52.01288245","34.3","5.83090379","24","86.95652174","16","0.25","0.083333333","0.125","0.8","0.695652174","0.2","0.173913043","0.1","0.086956522","25","0.48","1.851851852","3.703703704","0.77294686","0.888888889","55.23349436","1.615","1.404347826","59.81481481","63.51851852"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00143","","","","23","21","1","1","6","37","21","19","11","4.9","36","3","4","3","3","4.92","5","7.9","12.72141707","7.890499195","59.58132045","44.9","17.59465479","36","91.30434783","47","0.445454545","0.083333333","0.168085106","2.238095238","2.043478261","0.523809524","0.47826087","0.376190476","0.343478261","23.40425532","2.844","8.641975309","13.9329806","4.579710145","5.015873016","72.30273752","1.761904762","1.608695652","65.25573192","79.18871252"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00144","","","","23","21","1","2","6","36","21","20","14","5.2","32","4","3","2","1","7.76","5","9.2","14.81481481","8.373590982","57.97101449","45.2","20.3539823","30","91.30434783","46","0.371428571","0.125","0.2","2.19047619","2","0.666666667","0.608695652","0.438095238","0.4","30.43478261","2.76","9.171075838","16.22574956","4.444444444","4.867724868","72.78582931","1.714285714","1.565217391","63.49206349","79.71781305"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00145","","","","23","19","1","2","4","5","19","14","18","5.2","32","3","3","2","2","3.03","5","8.2","13.20450886","8.373590982","8.051529791","13.2","62.12121212","26","82.60869565","50","0.288888889","0.09375","0.164","2.631578947","2.173913043","0.947368421","0.782608696","0.431578947","0.356521739","36","2.132","10.13645224","15.98440546","3.433172303","4.155945419","21.25603865","0.263157895","0.217391304","9.746588694","25.73099415"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00146","","","","23","20","1","1","5","15.3","20","18","22","6.2","48","4.5","3","2","2","7.76","5","10.7","17.23027375","9.98389694","24.63768116","26","41.15384615","34","86.95652174","70","0.281818182","0.09375","0.152857143","3.5","3.043478261","1.1","0.956521739","0.535","0.465217391","31.42857143","3.638","11.48148148","19.81481481","5.858293076","6.737037037","41.86795491","0.765","0.665217391","28.33333333","48.14814815"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00147","","","","23","20","1","1","5","13.6","20","18","10","4.1","36","8","2","1","2","7.23","5","12.1","19.48470209","6.602254428","21.90016103","25.7","47.08171206","32","86.95652174","46","0.41","0.222222222","0.263043478","2.3","2","0.5","0.434782609","0.605","0.526086957","21.73913043","3.872","7.592592593","22.40740741","6.23510467","7.17037037","41.38486312","0.68","0.591304348","25.18518519","47.59259259"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00148","","","","23","16","1","2","5","13.8","16","16","20","8","50","4.9","4","4","3","7.23","5","12.9","20.77294686","12.88244767","22.22222222","26.7","48.31460674","34","69.56521739","70","0.4","0.098","0.184285714","4.375","3.043478261","1.25","0.869565217","0.80625","0.560869565","28.57142857","4.386","18.51851852","29.86111111","7.062801932","10.15277778","42.99516908","0.8625","0.6","31.94444444","61.80555556"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00149","","","","23","22","1","2","5","12","22","10","14","5.2","21","4","2","1","2","6.12","5","9.2","14.81481481","8.373590982","19.3236715","21.2","43.39622642","30","95.65217391","35","0.371428571","0.19047619","0.262857143","1.590909091","1.52173913","0.636363636","0.608695652","0.418181818","0.4","40","2.76","8.754208754","15.48821549","4.444444444","4.646464646","34.13848631","0.545454545","0.52173913","20.2020202","35.69023569"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00150","","","","23","19","2","4","4","7.3","19","19","5","4","27","10.5","2","1","1","3.76","5","14.5","23.34943639","6.441223833","11.75523349","21.8","66.51376147","28","82.60869565","32","0.8","0.388888889","0.453125","1.684210526","1.391304348","0.263157895","0.217391304","0.763157895","0.630434783","15.625","4.06","7.797270955","28.26510721","6.53784219","7.914230019","35.10466989","0.384210526","0.317391304","14.23001949","42.49512671"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00151","","","","23","21","1","3","7","36.7","21","6","3","1","7","0.6","2","2","1","0.03","5","1.6","2.576489533","1.610305958","59.09822866","38.3","4.177545692","36","91.30434783","10","0.333333333","0.085714286","0.16","0.476190476","0.434782609","0.142857143","0.130434783","0.076190476","0.069565217","30","0.576","1.76366843","2.821869489","0.927536232","1.015873016","61.6747182","1.747619048","1.595652174","64.72663139","67.54850088"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00152","","","","23","16","1","3","4","6","16","10","11","3.2","35","3.5","2","2","1","12.39","4","6.7","10.78904992","5.152979066","9.661835749","12.7","52.75590551","28","69.56521739","46","0.290909091","0.1","0.145652174","2.875","2","0.6875","0.47826087","0.41875","0.291304348","23.91304348","1.876","7.407407407","15.50925926","3.020933977","4.342592593","20.45088567","0.375","0.260869565","13.88888889","29.39814815"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00153","","","","23","21","1","1","6","42","21","13","5","1.6","30","3","3","3","3","6.12","4","4.6","7.407407407","2.576489533","67.63285024","46.6","9.871244635","32","91.30434783","35","0.32","0.1","0.131428571","1.666666667","1.52173913","0.238095238","0.217391304","0.219047619","0.2","14.28571429","1.472","2.821869489","8.11287478","2.37037037","2.596119929","75.04025765","2","1.826086957","74.07407407","82.18694885"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00154","","","","23","19","1","1","5","23.1","19","19","11","7.4","23","11","2","1","1","6.12","4","18.4","29.62962963","11.91626409","37.19806763","41.5","44.3373494","26","82.60869565","34","0.672727273","0.47826087","0.541176471","1.789473684","1.47826087","0.578947368","0.47826087","0.968421053","0.8","32.35294118","4.784","14.42495127","35.86744639","7.703703704","9.325536062","66.82769726","1.215789474","1.004347826","45.02923977","80.89668616"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00155","","","","23","22","1","1","4","9","22","15","19","3","22","1","3","3","4","3.76","5","4","6.441223833","4.830917874","14.49275362","13","30.76923077","30","95.65217391","41","0.157894737","0.045454545","0.097560976","1.863636364","1.782608696","0.863636364","0.826086957","0.181818182","0.173913043","46.34146341","1.2","5.050505051","6.734006734","1.93236715","2.02020202","20.93397746","0.409090909","0.391304348","15.15151515","21.88552189"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00156","","","","23","13","1","2","6","24.9","13","13","6","5.2","20","8.8","3","2","1","7.76","4","14","22.54428341","8.373590982","40.09661836","38.9","35.98971722","28","56.52173913","26","0.866666667","0.44","0.538461538","2","1.130434783","0.461538462","0.260869565","1.076923077","0.608695652","23.07692308","3.92","14.81481481","39.88603989","6.312399356","11.16809117","62.64090177","1.915384615","1.082608696","70.94017094","110.8262108"
"","","MZP2009GUR-MT01","","","","","","","","","MZP2009ANG-MT01-00157","","","","23","15","1","2","4","4","15","15","30","12","19","3.4","3","1","2","12.39","4","15.4","24.79871176","19.3236715","6.441223833","19.4","79.3814433","30","65.2173913","49","0.4","0.178947368","0.314285714","3.266666667","2.130434783","2","1.304347826","1.026666667","0.669565217","61.2244898","4.62","29.62962963","38.02469136","7.439613527","11.40740741","31.23993559","0.266666667","0.173913043","9.87654321","47.90123457"
