"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00056","","","","26","9","3","6","5","7","7","10","12","4","1.4","4","1","3","6","1","7","7","1","7.76","5.4","9.4","22","0.4","0.116666667","0.245454545","3.142857143","0.846153846","1.428571429","0.384615385","0.771428571","0.207692308","0.571428571","0.153846154","45.45454545","57.44680851","26.92307692","5.698005698","21.16402116","7.692307692","28.57142857","5.698005698","21.16402116","13.39031339","49.73544974"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00057","","","","26","20","1","1","9","13","12","22","30","5","2","19","1","1","1","1","5","5","3","7.23","7","26","52","0.227272727","0.066666667","0.134615385","4","2","1.692307692","0.846153846","0.538461538","0.269230769","1.461538462","0.730769231","42.30769231","26.92307692","50","7.122507123","14.24501425","9.971509972","19.94301994","27.06552707","54.13105413","37.03703704","74.07407407"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00058","","","","26","18","1","2","8","18","18","61","72","9","3.8","9","5","5","5","1","5","5","5","12.39","12.8","21.8","133","0.147540984","0.052777778","0.096240602","7.388888889","5.115384615","3.388888889","2.346153846","0.711111111","0.492307692","0.5","0.346153846","45.86466165","58.71559633","69.23076923","12.82051282","18.51851852","18.23361823","26.33744856","12.82051282","18.51851852","31.05413105","44.85596708"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00059","","","","26","14","5","4","5","11","6","12","6","3.6","0.4","4","5","5","3","3","9","9","1","7.76","4","8","18","0.3","0.066666667","0.222222222","1.636363636","0.692307692","1.090909091","0.461538462","0.363636364","0.153846154","0.363636364","0.153846154","66.66666667","50","42.30769231","5.128205128","12.12121212","5.698005698","13.46801347","5.698005698","13.46801347","11.3960114","26.93602694"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00060","","","","26","3","1","4","3","2","2","3","2","1","0.1","0.6","4","5","1","1","9","9","1","14.37","1.1","1.7","5","0.333333333","0.05","0.22","2.5","0.192307692","1.5","0.115384615","0.55","0.042307692","0.3","0.023076923","60","64.70588235","7.692307692","1.424501425","18.51851852","1.566951567","20.37037037","0.854700855","11.11111111","2.421652422","31.48148148"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00061","","","","26","8","3","4","4","3","3","4","2","0.6","0.1","2","1","3","1","3","5","5","5","5.49","0.7","2.7","6","0.15","0.05","0.116666667","2","0.230769231","1.333333333","0.153846154","0.233333333","0.026923077","0.666666667","0.076923077","66.66666667","25.92592593","11.53846154","0.854700855","7.407407407","0.997150997","8.641975309","2.849002849","24.69135802","3.846153846","33.33333333"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00062","","","","26","13","4","6","5","11","11","24","22","4.2","0.6","5","3","3","3","3","5","7","3","14.37","4.8","9.8","46","0.175","0.027272727","0.104347826","4.181818182","1.769230769","2.181818182","0.923076923","0.436363636","0.184615385","0.454545455","0.192307692","52.17391304","48.97959184","42.30769231","5.982905983","14.14141414","6.837606838","16.16161616","7.122507123","16.83501684","13.96011396","32.996633"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00063","","","","26","7","1","2","6","7","5","10","9","2","0.4","4","1","3","2","3","5","7","5","5.49","2.4","6.4","19","0.2","0.044444444","0.126315789","2.714285714","0.730769231","1.428571429","0.384615385","0.342857143","0.092307692","0.571428571","0.153846154","52.63157895","37.5","26.92307692","2.849002849","10.58201058","3.418803419","12.6984127","5.698005698","21.16402116","9.116809117","33.86243386"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00064","","","","26","12","3","4","5","9","9","15","7","4","2","5.2","2","1","3","1","5","7","5","14.37","6","11.2","22","0.266666667","0.285714286","0.272727273","2.444444444","0.846153846","1.666666667","0.576923077","0.666666667","0.230769231","0.577777778","0.2","68.18181818","53.57142857","34.61538462","5.698005698","16.46090535","8.547008547","24.69135802","7.407407407","21.39917695","15.95441595","46.09053498"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00065","","","","26","11","5","6","5","4","4","4","8","2.2","1","2.9","6","3","1","1","9","7","1","12.39","3.2","6.1","12","0.55","0.125","0.266666667","3","0.461538462","1","0.153846154","0.8","0.123076923","0.725","0.111538462","33.33333333","52.45901639","15.38461538","3.133903134","20.37037037","4.558404558","29.62962963","4.131054131","26.85185185","8.689458689","56.48148148"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00066","","","","26","17","1","2","6","13","13","33","35","3.4","1.4","11","5","5","2","1","9","7","1","14.37","4.8","15.8","68","0.103030303","0.04","0.070588235","5.230769231","2.615384615","2.538461538","1.269230769","0.369230769","0.184615385","0.846153846","0.423076923","48.52941176","30.37974684","50","4.843304843","9.686609687","6.837606838","13.67521368","15.66951567","31.33903134","22.50712251","45.01424501"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00067","","","","26","19","2","5","5","10","10","17","37","4.6","1.4","5","1","3","3","1","7","5","3","14.37","6","11","54","0.270588235","0.037837838","0.111111111","5.4","2.076923077","1.7","0.653846154","0.6","0.230769231","0.5","0.192307692","31.48148148","54.54545455","38.46153846","6.552706553","17.03703704","8.547008547","22.22222222","7.122507123","18.51851852","15.66951567","40.74074074"
"","","MZP2012UMB-AT01","","","","","","","","","MZP2012UMB-AT01-00068","","","","26","15","1","4","5","5","4","4","3","0.2","0.1","0.9","1","1","2","1","9","7","1","11.03","0.3","1.2","7","0.05","0.033333333","0.042857143","1.4","0.269230769","0.8","0.153846154","0.06","0.011538462","0.18","0.034615385","57.14285714","25","19.23076923","0.284900285","1.481481481","0.427350427","2.222222222","1.282051282","6.666666667","1.709401709","8.888888889"
